epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
416,"[0.9553380271445062, 0.9554559677971952, 0.955676925129695, 0.9561815069492166, 0.9560265975094451]","[-21.592235940851037, -21.17754466324193, -21.104892557336186, -21.206386004550676, -21.406539038640425]","[0.3747174896226665, 0.3885331159062594, 0.3811971748868663, 0.3614399107137365, 0.29422932879239233]"
417,"[0.9542908033759481, 0.9542868040857153, 0.9545814409959383, 0.9553302179558919, 0.9556313269595605]","[-21.383055322825292, -20.952096701884507, -20.89904738377153, -21.15085099069963, -21.453272501240033]","[0.5402670933690372, 0.5428868914543318, 0.5417570391566864, 0.5266101409591425, 0.417749525425439]"
418,"[0.9590598081186414, 0.9592596518339717, 0.9592176323832678, 0.9589912077984488, 0.9594371469120861]","[-21.64488892653192, -21.243008996178336, -21.166138017065133, -21.24894898346209, -21.324128016250064]","[0.2596520076279095, 0.25057836987920235, 0.25948331584036516, 0.33674209624861035, 0.26657029655268]"
419,"[0.9628124692749678, 0.9631049710773115, 0.9630030454844655, 0.9614455496442621, 0.9599381196028324]","[-20.858734263484514, -20.410800606831405, -20.356115451236334, -20.54528957626803, -21.082461057404792]","[0.6287016314251563, 0.6478232803935352, 0.6371427141890947, 0.5892120572868782, 0.39356008965180744]"
420,"[0.9589665971773548, 0.9591479148375843, 0.9592444757921396, 0.9590762353677525, 0.9590995179436543]","[-21.62646782771165, -21.21963355479528, -21.149085463723647, -21.295192703273493, -21.39715996212321]","[0.489682666479718, 0.47858365341862735, 0.4839297280345282, 0.5144909390025805, 0.39977082977462225]"
421,"[0.9558939301717683, 0.9567984239256921, 0.9569877934060955, 0.9558174144935919, 0.9549147937142167]","[-21.407741677027534, -21.002117382060973, -20.93952690263492, -21.115713841506416, -21.26978603828721]","[0.4697522563956494, 0.4708131934678772, 0.46324832740710714, 0.3394987880644218, 0.2016238907998882]"
422,"[0.9611423816742926, 0.9611871761243848, 0.9613299390937893, 0.9607043439125216, 0.9589313300512653]","[-21.516742430237812, -21.122119303730415, -21.04468548313431, -21.159294360925447, -21.19852527999952]","[0.4776578673685818, 0.47279574451612705, 0.4750757964980101, 0.4512899078305941, 0.4371536144979063]"
423,"[0.9629990868941809, 0.9629946025778118, 0.9631039734732615, 0.9634438201353978, 0.9649103634726689]","[-21.24907708832792, -20.843877033195263, -20.771894009887596, -20.9266970903026, -21.101799113320578]","[0.3953984768978025, 0.39571925388140106, 0.3930855524090133, 0.36447442643150874, 0.3106849241021397]"
424,"[0.9641687363570293, 0.9645575209049962, 0.9643977374213798, 0.9638807284435453, 0.9627388667779361]","[-21.05088575333984, -20.640173469329614, -20.564855422339544, -20.668224055477324, -20.92038195795796]","[0.40601902599425854, 0.40677577346488647, 0.40714990933842554, 0.39691782224615213, 0.36780069538774074]"
425,"[0.9614889416138733, 0.9614712848664633, 0.9616813087413091, 0.9618523397631765, 0.9624292464854509]","[-21.14474764679579, -20.71472723437276, -20.64742323480315, -20.766322874861697, -21.077720495176656]","[0.4755264208138003, 0.4867537533144267, 0.4853306273888547, 0.5281294757785941, 0.41315715147505244]"
426,"[0.9535567115687811, 0.9535415077734818, 0.9536991930056059, 0.9530146657655035, 0.9532960256268531]","[-20.432679001604786, -20.045483555173075, -19.95801390831674, -20.03661155932118, -20.206856743242465]","[0.2927765587319527, 0.2870011612923964, 0.2922428886098707, 0.3281442336971115, 0.3553060447256657]"
427,"[0.9536814658717887, 0.9536283733736132, 0.9540119674838942, 0.9560664727661105, 0.9579012828824557]","[-21.822261389932777, -21.421921602308792, -21.343907614219276, -21.42598422059308, -21.4624916076076]","[0.24100570509383845, 0.24125436729903135, 0.24710413221051292, 0.3100912363076015, 0.292082927511183]"
428,"[0.9607768562407969, 0.9607604935828864, 0.9607686299422041, 0.9601319455138955, 0.9586589535353788]","[-21.133456483356067, -20.725627677962446, -20.64907793654774, -20.75948045222692, -21.04069874569553]","[0.5998565432655335, 0.6178099861123206, 0.6020094580532707, 0.5477803890935378, 0.4875066180303245]"
429,"[0.9590586337064099, 0.958904535460722, 0.9590531854940973, 0.9593178191258731, 0.9601874136622528]","[-21.464348221455502, -21.067722199853254, -20.9820937454906, -21.031167243516595, -21.196989127303105]","[0.35331535813372217, 0.3635624301515272, 0.3633221766656554, 0.3641633399391477, 0.3034216833152303]"
430,"[0.958791937644146, 0.9585941749475406, 0.9589783977096628, 0.9589797304789337, 0.959049523605445]","[-21.076619521552487, -20.68568564531226, -20.60283077897246, -20.680212724878636, -20.652124873408255]","[0.5162983746669788, 0.5131199951133469, 0.5159249895411628, 0.5593332040732665, 0.6028309704576255]"
431,"[0.9594778956720904, 0.9594405943226357, 0.9595664483106294, 0.9589237540159611, 0.9588508620282523]","[-21.21994703569809, -20.827419524676287, -20.749148108748283, -20.869847998991567, -20.942148553675214]","[0.2898732209778334, 0.28447689344910276, 0.2876530611817823, 0.28559322971076867, 0.30175388011758963]"
432,"[0.9612369401176778, 0.96122588903783, 0.9615280725110678, 0.9619396453635948, 0.9615949673478132]","[-20.949134257754675, -20.524375748952387, -20.45872250982917, -20.605429880934448, -20.914209273728133]","[0.2877061895042548, 0.2778411065826176, 0.286795359954138, 0.3674402852712577, 0.4750758196217952]"
433,"[0.9508877443764873, 0.9507147762029865, 0.9511092025947123, 0.9530083349516593, 0.9533405081569688]","[-21.38296868544486, -20.99821041732372, -20.91270221301303, -20.983408738468786, -21.031585328203203]","[0.22643034892438066, 0.22403631838358362, 0.2246869581621951, 0.22487607610675134, 0.2506241993786707]"
434,"[0.9469212021959075, 0.9471094774123677, 0.9472662964765373, 0.9481411882468774, 0.9506669673701622]","[-21.585427914209607, -21.203344426165142, -21.116856691133876, -21.19095733806891, -21.210043973668117]","[0.4074363881725253, 0.39538878915917686, 0.4024732590554828, 0.42302801278496494, 0.44974343464869193]"
435,"[0.9501485601433953, 0.9498585833685097, 0.9502692072861818, 0.9511834367446329, 0.9510314531388581]","[-21.17469610791228, -20.7745587874305, -20.696392145973523, -20.81699798566251, -20.990139609136325]","[0.4592692878275874, 0.459413667349846, 0.46288310714387426, 0.4843886460061889, 0.49314352909926884]"
436,"[0.9418070934286734, 0.9418956979100311, 0.9420359427602615, 0.9423715780133818, 0.9443919847679803]","[-21.516455893941945, -21.158473733785424, -21.054607516007348, -20.971543263574006, -20.607013569113033]","[0.6922543727027477, 0.6940160310834277, 0.6987339428123813, 0.7648809009884706, 0.8929010565892737]"
437,"[0.951596301529922, 0.9518763357132969, 0.9518060166288099, 0.950605291222569, 0.9511783866331965]","[-21.39601515005447, -21.01030932307538, -20.917175132149286, -20.925940777435315, -21.053047007144535]","[0.7381838874380252, 0.7170506642207436, 0.7326420326948234, 0.7561180040076246, 0.6207920295877022]"
438,"[0.9609722808867451, 0.9609366515099376, 0.9611515722518814, 0.9604255738698898, 0.9602105843668102]","[-21.531571049659778, -21.128671666958613, -21.04914521239113, -21.130450311944628, -21.319470564656726]","[0.6027385668866198, 0.5864778768783222, 0.5929120327611974, 0.4615532513827231, 0.42600410992911697]"
439,"[0.9519185068897006, 0.9519061745288895, 0.9520948844593707, 0.9523192987466785, 0.9532845401572351]","[-21.507617300364466, -21.112483964462694, -21.031370578467726, -21.129050583670413, -21.284128479492296]","[0.4141552627935671, 0.3987631297968741, 0.4121133002814492, 0.5023802876413208, 0.5185605759957833]"
440,"[0.95746285371588, 0.957417353531584, 0.9576582138934109, 0.9589259849320415, 0.9602008773374501]","[-21.552690736759875, -21.140582159866888, -21.074643182503785, -21.232812578529835, -21.380621549351865]","[0.3971561442529127, 0.4056315553399019, 0.4000889563171822, 0.3706295875420847, 0.3086718516858314]"
441,"[0.9610045523818442, 0.9612962634854993, 0.961235584597706, 0.9610173046926332, 0.9614212806080222]","[-21.428513796883504, -21.01667527955746, -20.94979967113891, -21.11883916128994, -21.3002678102324]","[0.14351589811053486, 0.147650454646661, 0.14242829102790408, 0.10778709015086686, 0.10140073874627513]"
442,"[0.9564354230428219, 0.9575347166785431, 0.9583624576970636, 0.9564388044578349, 0.9557792906317538]","[-21.337767972173413, -20.940926580465653, -20.88645503351342, -21.116178508677145, -21.255286083280815]","[0.23904611887640276, 0.24199795802019375, 0.2417956758102027, 0.25461093896647596, 0.20539123276636737]"
443,"[0.9614807629847907, 0.9613659413184985, 0.9615401448456241, 0.9618669163417881, 0.9623606886519002]","[-21.47939781736561, -21.081304218362995, -21.00419904852775, -21.0666776189184, -21.083695075423872]","[0.6604879255697603, 0.6774221678870089, 0.6646183785868988, 0.5782488673333768, 0.4842261876145644]"
444,"[0.9634888904677826, 0.9634863246697625, 0.9635822075865074, 0.9636084855866784, 0.9624290564408452]","[-21.133959366452906, -20.7088366837742, -20.64705427829707, -20.851190429845104, -21.26127087695635]","[0.5876245714203555, 0.5911701585221453, 0.5864369186044434, 0.5254872505745677, 0.46954254245705074]"
445,"[0.9630022694693416, 0.9627960376016619, 0.9628646757621478, 0.9618412749981302, 0.9615976702498775]","[-21.229295135724907, -20.82236629221678, -20.7417223646575, -20.802540827290173, -21.03178078628534]","[0.6340137417367749, 0.6475045511063924, 0.6484206484920011, 0.7107135425767356, 0.6075792715623812]"
446,"[0.9637925666698117, 0.9640587012184854, 0.964171218798547, 0.9639305496267923, 0.9625871888415506]","[-20.87451449513428, -20.43870586091858, -20.38073961423533, -20.551125811294156, -20.93539931782539]","[0.39354774825118666, 0.3913396727152466, 0.39433673094702276, 0.41816928449496726, 0.4572443082457549]"
447,"[0.9609597216943011, 0.960904816607637, 0.9610209154226482, 0.960330773176244, 0.9602457131141161]","[-21.57115303378997, -21.152470298187247, -21.08882730419342, -21.23920735861984, -21.38911983504604]","[0.1604805720690236, 0.16148271191012326, 0.15202943536976726, 0.14701741253281714, 0.14397469862018386]"
448,"[0.9635518193949677, 0.9638329833440962, 0.9637420610928845, 0.9622458327056962, 0.9594580341109908]","[-21.106680718154916, -20.698200569408563, -20.629378500510466, -20.811275614225508, -21.05857685690117]","[0.43868304531191366, 0.4489022368138911, 0.43971646515554325, 0.4088932328807257, 0.3033681823269062]"
449,"[0.967590009387806, 0.9675511333316517, 0.9676004851769318, 0.9669961210879725, 0.9661986897030375]","[-20.696943590723794, -20.278906169588634, -20.216527034366464, -20.43054503759989, -20.75711840959876]","[0.4446325880581226, 0.45997908832808077, 0.4505119154427502, 0.42807461522107293, 0.4062932618456]"
450,"[0.9641900292215947, 0.9644629460781355, 0.964556893324221, 0.9640920110101884, 0.9644846971030316]","[-21.08226729951652, -20.652397030520742, -20.58416912532509, -20.673806223075193, -20.956984280641358]","[0.7653738895675041, 0.773378644396241, 0.7735616178476664, 0.7914616985588101, 0.7518388036756649]"
451,"[0.9619529388053542, 0.9622590097822368, 0.9622238997944419, 0.9622593589087745, 0.9618331815006415]","[-21.2220869237632, -20.790189771611228, -20.73531347595486, -20.929228038328024, -21.15960904185351]","[0.6206226888660643, 0.6385340279201542, 0.6241608329631166, 0.5436988286993923, 0.4604477039743009]"
452,"[0.9353573592854092, 0.9359656087025783, 0.9365769548231293, 0.9380495866175895, 0.9411932607687296]","[-21.136219207804306, -20.785768566036644, -20.686784229166157, -20.587148094468414, -20.66060108033946]","[0.5238083903976909, 0.5070314757127866, 0.5163725515505289, 0.61222372997246, 0.7479717786777796]"
453,"[0.9415857506246765, 0.9415852809854317, 0.9418299465471018, 0.9435036436617877, 0.9469312579182291]","[-21.489478927469552, -21.112684386434502, -21.02269780303664, -21.108116901018512, -21.17411823293997]","[0.25212346467025426, 0.2534157970989425, 0.2523245924890189, 0.24700940478045325, 0.23969924266864073]"
454,"[0.9497651125022214, 0.9506550771324401, 0.9502333280129553, 0.9493916529453873, 0.9500584310782393]","[-21.625274124244324, -21.208531434834, -21.14204889906254, -21.279911119749396, -21.417527745064245]","[0.34476702191596753, 0.35984619730793527, 0.3492542149524722, 0.2908115901117556, 0.2744238448685894]"
455,"[0.9538811193648001, 0.9542440675134176, 0.9541802479326239, 0.9549236067406797, 0.9538882810101609]","[-21.166735887650823, -20.750286196513446, -20.681553153856683, -20.82580719430618, -21.089403065083328]","[0.5043959029992556, 0.4926236346188282, 0.5023456799505746, 0.5696841204847747, 0.6563589802429138]"
456,"[0.9538486602970301, 0.954761897618338, 0.9542604744717996, 0.9522647845555722, 0.9496445036418156]","[-21.68725021990979, -21.281740323635432, -21.20977019847002, -21.350186892042288, -21.5389943834286]","[0.43293441110200737, 0.4406530675752412, 0.43214717406815617, 0.3668506306380391, 0.31145821920691363]"
457,"[0.9539978997169473, 0.95454993251376, 0.9542573027766684, 0.9528076727695813, 0.9507284903289817]","[-21.560840799795294, -21.139452608374768, -21.078303380170105, -21.25306910360314, -21.454200247965808]","[0.25865509865196745, 0.2693896748837003, 0.25910936822793273, 0.2161309905996667, 0.2320924742731237]"
458,"[0.9479141653551416, 0.9482160646776432, 0.948119899790054, 0.9482140675691674, 0.9495573935576017]","[-21.762860902926818, -21.364610044948844, -21.290919310270624, -21.44266134018248, -21.553751963921655]","[0.24656258783766405, 0.2421591945858453, 0.24495859837522638, 0.25051411297321646, 0.28939402862009656]"
459,"[0.9504944919567972, 0.9512930820242043, 0.9508332568537253, 0.9498232514037951, 0.9489138140735304]","[-21.887994560524408, -21.483383819866763, -21.40770150238394, -21.493147866886037, -21.617254157212933]","[0.28999581071309505, 0.2938826066963525, 0.2905062450893801, 0.31271152451645245, 0.28973793028302575]"
460,"[0.953368882913523, 0.9532325036718067, 0.9534467697308758, 0.9538480185741741, 0.9542091363017279]","[-21.2776803335709, -20.861304922896778, -20.796317895564144, -20.967632252186707, -21.234156299511906]","[0.5540097014493081, 0.5607177570620883, 0.5635970449847606, 0.5906913004452864, 0.43694511902870264]"
461,"[0.9572279314850206, 0.9574613592956267, 0.9574097796874955, 0.9570933300949225, 0.9563422450952034]","[-21.288533975166732, -20.874392692585623, -20.805629972867646, -20.95739221328201, -21.255120925700922]","[0.3764497915789044, 0.3909128595768879, 0.3878255063164517, 0.4114107520279891, 0.34378606294759334]"
462,"[0.9565652487189495, 0.956761639390478, 0.9567044406474068, 0.9562955850740991, 0.9551518552654514]","[-20.98622202682886, -20.57493330796579, -20.50065554696953, -20.562874415684437, -20.79141725825077]","[0.2702897354678053, 0.2786797683806747, 0.27858020587851945, 0.28067851839794805, 0.2239011877181238]"
463,"[0.9537158854303467, 0.9537340307133342, 0.9538890860832007, 0.9540999070015626, 0.9516930299019656]","[-21.102694483109335, -20.686382840714764, -20.61996531075708, -20.821820042867248, -21.24106427199374]","[0.3888126017115906, 0.37779790744010394, 0.3842065169631785, 0.3873467815321574, 0.3688922630575658]"
464,"[0.9475859484871758, 0.9474314078425414, 0.94764387697697, 0.9483174340831406, 0.949612202727836]","[-21.051982847031333, -20.688146557552894, -20.583616423117892, -20.572202396359774, -20.60850436715248]","[0.5094581921985053, 0.5025636797029333, 0.5065563877834313, 0.5239112995602558, 0.5673443726011118]"
465,"[0.9463993749489579, 0.9459609804348337, 0.9467559223339514, 0.9505528857790974, 0.9530791974310304]","[-21.953700375396664, -21.546749657642444, -21.4732832859092, -21.559894658785947, -21.63437282518901]","[0.2024031339084554, 0.20079174572628614, 0.20186410723266252, 0.20370538269595143, 0.22835466612776273]"
466,"[0.9536832921499042, 0.9533777747182739, 0.9539451472859174, 0.9544844859454258, 0.9549210025212872]","[-21.674177050902898, -21.26241648415683, -21.19873316579474, -21.399636387355585, -21.677596183656643]","[0.4383718700695395, 0.44569587580295095, 0.4374360398388017, 0.37681385490462144, 0.3133537803277563]"
467,"[0.9344249776622725, 0.9339002664130253, 0.934876511977994, 0.9416010127202883, 0.9488648848167761]","[-21.833439308917818, -21.400643573544663, -21.33722557316199, -21.43509956116607, -21.652125809794818]","[0.5252560487678615, 0.5422086328480953, 0.5380967202447151, 0.5581034033898881, 0.5464341351184636]"
468,"[0.9511664381725412, 0.9511896474620637, 0.9515218835935288, 0.9530864747228328, 0.9545874941344059]","[-21.645175941684233, -21.234970091780422, -21.175581760126423, -21.40500884820887, -21.458987910856326]","[0.4070105236227776, 0.4355418875612848, 0.40564844445186654, 0.262474575002684, 0.24571452708059258]"
469,"[0.9341008324459803, 0.933330171353316, 0.9345727820946466, 0.9422136521838725, 0.9494191060812579]","[-22.340487071691857, -21.95546253221112, -21.86744537999643, -21.874580594385836, -21.861818434718767]","[0.26430940201110403, 0.26113510435146403, 0.26505078201460686, 0.28416926828941147, 0.28903655742597645]"
470,"[0.9379898461909572, 0.939519677946808, 0.9399535445236697, 0.936279238881325, 0.9374596206850765]","[-21.61049145025981, -21.241602992055586, -21.17266847649822, -21.38065662494997, -21.490484986848845]","[0.4587152008285453, 0.44084868875609157, 0.45390532693946706, 0.49224098731663346, 0.6035308290168363]"
471,"[0.9432312783606269, 0.9426831449552393, 0.943334114811884, 0.9449457575797227, 0.9492796745497271]","[-21.666414404024287, -21.313127309594936, -21.21030275862125, -21.23512833807384, -21.102298602530304]","[0.3663495091563654, 0.3393800468991551, 0.3551075025509775, 0.3312673361990881, 0.5704103638525818]"
472,"[0.9347857762499577, 0.9347684247717584, 0.9354220888433332, 0.9399547058489317, 0.9440186352661755]","[-21.705033849098385, -21.290574470923655, -21.232560470412693, -21.28237430787898, -20.972895098818988]","[0.3088767162652752, 0.31543590183584325, 0.30873226389361846, 0.2733287496970664, 0.4162320505065743]"
473,"[0.9523654949375701, 0.9524620363219942, 0.9525745807137823, 0.9515579340927158, 0.9509645681214013]","[-21.78933066760834, -21.39100856208204, -21.322395573010102, -21.528299310456276, -21.633527343579217]","[0.39289836130339384, 0.39828633406241326, 0.39462798166790236, 0.33786888504319923, 0.3608729435482247]"
474,"[0.9423183658904435, 0.9421808699494812, 0.9425643661879387, 0.9426373380980761, 0.943398644639942]","[-21.536827868392503, -21.177567141807703, -21.075063832656415, -21.10775000649462, -21.107373060636956]","[0.5331283933860357, 0.5227424148683768, 0.5306780254022149, 0.564762494799633, 0.5850305125132425]"
475,"[0.9264206237213981, 0.9257202207497491, 0.9264676465810233, 0.9312107491007109, 0.9400907513262471]","[-21.88262399059963, -21.540194890042734, -21.429984294784227, -21.3344585500084, -21.09863107052361]","[0.38278422750673746, 0.3835396950743624, 0.3817450023269109, 0.41711730304306016, 0.47680768754075215]"
476,"[0.9342605148027187, 0.9338567322290792, 0.9344337953504035, 0.937645174208629, 0.9425009295938662]","[-22.243046118100846, -21.841395153057356, -21.768833423645095, -21.871357000607475, -21.86135933468852]","[0.5354420200504472, 0.5222478377716041, 0.5327845396099699, 0.5620513068796757, 0.5702795533212105]"
477,"[0.9513969145126665, 0.9514587169497997, 0.9517437939467023, 0.9539548553183108, 0.9546704809343466]","[-21.80725051746801, -21.402877391680576, -21.333882713312622, -21.49456666742439, -21.66606008889719]","[0.2682487982380835, 0.26868006656309246, 0.26793016752636434, 0.2535226426925148, 0.21043501310087023]"
478,"[0.9470728973369839, 0.9469702016934758, 0.9473845062766272, 0.949323221054894, 0.9518455498546884]","[-22.027818301756877, -21.625178373124086, -21.556737682643284, -21.75020112536706, -21.8926265440395]","[0.1759989409347505, 0.1805152752966653, 0.17521508164099128, 0.15956707445937876, 0.20785210645258015]"
479,"[0.9563875259546452, 0.9566520844783984, 0.9565259823154914, 0.9564774533778525, 0.9547171477656263]","[-21.866709703954136, -21.45526492359813, -21.39497969637805, -21.626974053362755, -21.794798403359838]","[0.35846187398603413, 0.33009226566337724, 0.35300218743325074, 0.47583866403649144, 0.4184051229247728]"
480,"[0.9394885285817172, 0.9398276882389833, 0.9406906707382631, 0.939584421660312, 0.948003890501042]","[-22.13321791635986, -21.74548227894739, -21.690703758142988, -21.762301870198606, -21.662827488573363]","[0.26452716609905846, 0.2853594656738289, 0.272446021639172, 0.24322173215118237, 0.27018441386207287]"
481,"[0.9397419550194968, 0.9390132203003002, 0.9397647085053591, 0.9447450923423195, 0.9499547384200476]","[-21.889868128747214, -21.52853112716263, -21.43095612734913, -21.474575451455227, -21.42216210487342]","[0.5123926873003088, 0.5158011456141538, 0.5142380805821122, 0.5114053442782464, 0.5261581380614203]"
482,"[0.9498408177308136, 0.9499669327137402, 0.9499892123486698, 0.9492760772191481, 0.9519887973521407]","[-21.975441832526435, -21.59000399041552, -21.516997249669753, -21.66793388174222, -21.589214621079112]","[0.40611890183666643, 0.37210943534663, 0.3887694393432514, 0.4158080965730318, 0.5657695057957116]"
483,"[0.9403219468951898, 0.9402135387450203, 0.940585820304852, 0.9431513019973355, 0.9469716585319572]","[-21.722547981015232, -21.401524283103683, -21.274572063648293, -21.176306122235907, -20.915298806587774]","[0.15187137031207892, 0.16375505403520305, 0.1526026063751915, 0.11526846611304382, 0.10803766812920822]"
484,"[0.9465639834249688, 0.9468834778071901, 0.9466992622911756, 0.9472487555989023, 0.9491659020672976]","[-22.057466989240652, -21.65119538908243, -21.589813772733205, -21.821253014539842, -21.99592758371731]","[0.2378608672753461, 0.23387260725707862, 0.23742728225304235, 0.2507648966873342, 0.22404965936016583]"
485,"[0.9447492497403452, 0.9445809619443762, 0.9448673763885201, 0.9464114679642962, 0.9504255500716208]","[-22.351890631249276, -21.95015510029794, -21.884515698854536, -22.087805755121366, -22.190783790700486]","[0.34167911943684354, 0.3528230392133289, 0.34567847563416515, 0.33805810043847123, 0.29875739896827436]"
486,"[0.9387385993610668, 0.9380993570585706, 0.9388534820692332, 0.9408947240211063, 0.9450948628255451]","[-22.37731959512447, -21.97882679160914, -21.903058661950535, -22.020498558563027, -22.115662737139388]","[0.4451452245850578, 0.44560190500529157, 0.4437487187038324, 0.37294936449974375, 0.2522542665652705]"
487,"[0.9495178732127656, 0.9494104591505403, 0.9494828443220429, 0.9492661283837944, 0.9531695527422642]","[-22.221913069045847, -21.819024555703074, -21.751957183239472, -21.932762459017187, -21.967215690460755]","[0.34463108364752704, 0.3577222569509575, 0.3519628629142815, 0.34757299199430314, 0.268986907850825]"
488,"[0.9452124456424164, 0.9447887978965677, 0.9452073645018529, 0.9460816036743832, 0.949489713353453]","[-22.00580167650045, -21.62539371009185, -21.54138521938743, -21.649744091623415, -21.6958976621448]","[0.40764829378319395, 0.4005688539850792, 0.40399390396096274, 0.37473532763725614, 0.3835607511590585]"
489,"[0.9459656202620293, 0.9453858073636018, 0.946253498774111, 0.95051867754799, 0.9550343373794501]","[-22.459379257573463, -22.06333583791441, -21.98047349934936, -21.99845401659441, -21.977136666807496]","[0.378163612991387, 0.38095947755530885, 0.3807854367699517, 0.3853365422435768, 0.37003590622489557]"
490,"[0.9223067741185289, 0.9213762518124549, 0.9225627413192838, 0.9299962025126003, 0.9382048490922739]","[-21.834489164789638, -21.517646657954607, -21.40016867601795, -21.433287320284986, -21.168959932315722]","[0.4398391164990485, 0.3910878884223453, 0.4171651545297288, 0.4772824445086893, 0.6702001286541882]"
491,"[0.9327501027479252, 0.9322260192304033, 0.9329699881089327, 0.9357406604704351, 0.94104711204772]","[-21.403315947939884, -21.05919255174818, -20.95578863311946, -21.062366341722797, -21.041411927709994]","[0.5595386498018505, 0.5554135328746002, 0.5541398275032049, 0.5276575630143555, 0.55250794509219]"
492,"[0.9414936389868133, 0.9416351688381165, 0.9418277948709064, 0.9443801143392216, 0.9449813740222451]","[-22.12682942181842, -21.71450251905445, -21.65624695503265, -21.900379570189926, -22.093932764825365]","[0.23407915656223618, 0.2601729655177187, 0.23724373596447124, 0.17355547616139763, 0.13697384103406815]"
493,"[0.9472243789670837, 0.9472928547207619, 0.947323881378075, 0.9470656569524911, 0.9469940180193369]","[-21.68902746735832, -21.279983756267164, -21.219669499394197, -21.496640315821033, -21.776387321949894]","[0.276061837840101, 0.2746647075213437, 0.27355213576303744, 0.2923532968774922, 0.32961650313063773]"
494,"[0.9323437413886666, 0.9316977478224577, 0.9326518085293406, 0.9367807857825339, 0.9398950428845362]","[-21.814358717034796, -21.433674841923878, -21.342817756656178, -21.429361291717505, -21.596401423868812]","[0.5448313561285094, 0.5340096422079272, 0.5414908738314338, 0.5665304789754375, 0.5805973843025757]"
495,"[0.9403108576725986, 0.9399661605580022, 0.940624553841011, 0.9440948936446313, 0.9475808077629364]","[-22.216200143389646, -21.828436801159, -21.750994465347222, -21.884754882331457, -21.922334419852056]","[0.31291474952857856, 0.31742409501017266, 0.31509619649191445, 0.3362868153839833, 0.36580838292758205]"
496,"[0.9404747624941211, 0.9406406311927163, 0.9409243740836308, 0.9437950987223115, 0.943983088065595]","[-22.060182701087296, -21.667407401344057, -21.585352539085672, -21.672264654411038, -21.836733267291137]","[0.5237112533516107, 0.5121376965917096, 0.5231044051210548, 0.5804589607541307, 0.5571415793760625]"
497,"[0.9497458646771613, 0.9497673418377146, 0.9500478611849779, 0.9516656055037083, 0.9508645507474369]","[-21.863254030387772, -21.477509107705952, -21.393981062796648, -21.496379310013726, -21.61404762795483]","[0.42176503126221415, 0.4083613798845615, 0.4188474683386211, 0.5086797453954777, 0.6084796418087459]"
498,"[0.9480103509404616, 0.9478982137649737, 0.9483196418463185, 0.9503750406381415, 0.9511814738549507]","[-21.5496347044528, -21.132030818307886, -21.069408883202666, -21.277269882894725, -21.6104627780764]","[0.3678851433222214, 0.37295625331253013, 0.3726139094366695, 0.38084293527803337, 0.3046715059823365]"
499,"[0.9432077846263871, 0.9426282260668553, 0.9432596247254682, 0.9445891058026216, 0.946159671343727]","[-22.207086384603457, -21.816267177002725, -21.740254126550695, -21.89819257248545, -22.050636095446727]","[0.37153404322574657, 0.3617985231563794, 0.3673184919888671, 0.3492754722500923, 0.3365703355335521]"
500,"[0.9453402014535339, 0.9453477939924302, 0.9456966011048304, 0.947991600567075, 0.9487293431786987]","[-21.901898164981674, -21.48987322251334, -21.419889456831594, -21.555717182135044, -21.773244987178842]","[0.3281956732749337, 0.33269936413307916, 0.334726317736151, 0.3784849704447933, 0.38645330983323034]"
501,"[0.9323543617934817, 0.9316877490927262, 0.932549225261024, 0.9363066067082717, 0.9387227145406335]","[-22.044712717422573, -21.665635268202866, -21.57418998121066, -21.623684769121247, -21.651831012903703]","[0.5825599459002645, 0.5821511512130396, 0.5831124224475102, 0.5998847307203798, 0.6446164940463098]"
502,"[0.9440848516681628, 0.9434970316865585, 0.9443945493887024, 0.9491523238902243, 0.9505318949663253]","[-22.172356831599767, -21.781591889374443, -21.69796501634356, -21.74395862479186, -21.785105237601034]","[0.2897031485089778, 0.2892659603394543, 0.28969468570638174, 0.3141219155256042, 0.31347543396930116]"
503,"[0.9542766616257043, 0.954486581775081, 0.9545550031740125, 0.9548776492723593, 0.9530540574223619]","[-21.33069014830738, -20.90901524609115, -20.85245822477364, -21.115504337858265, -21.549803351052486]","[0.4053378556522592, 0.41533575428033537, 0.4059010105774073, 0.3526173291758482, 0.31729881431672136]"
504,"[0.9514949879888912, 0.9514646817744733, 0.9517411441920516, 0.9523457338407791, 0.9492114756332646]","[-21.597246854939694, -21.177047521759786, -21.11186879910323, -21.292417557909566, -21.679648856168086]","[0.41766232475918613, 0.4168514610777051, 0.41761700133886204, 0.41254863789894686, 0.3612342533859272]"
505,"[0.9363297156382476, 0.936191227398261, 0.9366984954864553, 0.9397225450587531, 0.940859795833977]","[-22.03541492571927, -21.637569299513448, -21.564760662319024, -21.74959830401174, -21.92358251530704]","[0.34203474952791413, 0.33621673024098125, 0.336495533815448, 0.34515824770542136, 0.44074006336209903]"
506,"[0.9412805641359275, 0.940831857758227, 0.9414986960616691, 0.9452861564167336, 0.9477044905425276]","[-22.307101073827702, -21.912651584259777, -21.833824031511927, -21.94086285280866, -22.040520910639785]","[0.32352397128656596, 0.34865467926271115, 0.33492401638267844, 0.3033897706116178, 0.252532304994139]"
