mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[1.08504428e-07 1.19565315e-07 1.35695778e-07 1.84529460e-07
 2.17810829e-07]","[1.54510243e-05 1.87574979e-05 1.95573272e-05 1.85583885e-05
 1.74181321e-05]","[2.38734153e-10 3.51843728e-10 3.82489045e-10 3.44413783e-10
 3.03391326e-10]",[-0.15577078 -0.13805343 -0.15119114 -0.17332295 -0.13545012],[1.17071525 1.3963702  1.21403584 0.48800214 0.01523261],"[1.54514053e-05 1.87578790e-05 1.95577979e-05 1.85593059e-05
 1.74194939e-05]",[0.01927083 0.01901042 0.01901042 0.01940104 0.02018229],"[3.60744492e-11 5.45421130e-11 5.83833054e-11 5.08617449e-11
 4.24362234e-11]",[0.51924724 0.52402211 0.52209535 0.52620381 0.5148022 ],"[3.47685691e-11 5.22465740e-11 5.58877089e-11 4.60951839e-11
 3.76278187e-11]",[0.5004507  0.50196735 0.49977837 0.47689008 0.45647049],"[1.49506218e-11 2.20784703e-11 2.38675453e-11 2.06095071e-11
 1.86273298e-11]",[0.21519578 0.21212245 0.2134366  0.21322118 0.22597181],"[4.32139908e-12 6.14645568e-12 6.85919921e-12 6.88398551e-12
 6.63072723e-12]",[0.06220121 0.05905306 0.0613387  0.07122012 0.08043866],"[6.55743420e-14 9.04357527e-14 1.02728059e-13 1.09339256e-13
 1.17284597e-13]",[0.00094386 0.00086888 0.00091865 0.0011312  0.0014228 ],568
"[ 7.28089100e-09  1.05504468e-08  7.69794245e-09 -1.89816516e-08
 -2.53489628e-08]","[1.32220530e-05 1.59967899e-05 1.67484933e-05 1.64378421e-05
 1.55523217e-05]","[1.74822687e-10 2.55897287e-10 2.80512029e-10 2.70202653e-10
 2.41874711e-10]",[0.11150712 0.15031307 0.13899332 0.1875635  0.0391082 ],[2.09722854 2.11242656 2.1379478  2.46007942 1.55085199],"[1.32220550e-05 1.59967934e-05 1.67484951e-05 1.64378531e-05
 1.55523424e-05]",[0.02558594 0.02545573 0.02532552 0.02701823 0.0281901 ],"[2.99919953e-11 4.41443909e-11 4.77423742e-11 4.12582632e-11
 3.65747906e-11]",[0.5137412  0.51717153 0.51295382 0.48591054 0.46779   ],"[2.46000261e-11 3.59503055e-11 3.93062908e-11 3.64828456e-11
 3.33886596e-11]",[0.42138066 0.42117411 0.42231482 0.42966906 0.42703952],"[1.25447383e-11 1.82421553e-11 2.00887678e-11 1.99063451e-11
 2.00140724e-11]",[0.2148823  0.21371511 0.21583782 0.2344428  0.25597912],"[5.89008987e-12 8.46283789e-12 9.38534116e-12 9.43538198e-12
 9.01311627e-12]",[0.10089298 0.09914598 0.10083802 0.11112323 0.11527737],"[1.22750206e-13 1.74649013e-13 1.93627520e-13 1.80005417e-13
 1.65472842e-13]",[0.00210262 0.00204609 0.00208037 0.00211998 0.00211639],569
"[-1.41419683e-07 -1.66345376e-07 -1.73013464e-07 -1.31671119e-07
 -1.35403309e-07]","[1.22559307e-05 1.48391728e-05 1.55380590e-05 1.52443322e-05
 1.45056405e-05]","[1.50207837e-10 2.20201049e-10 2.41431277e-10 2.32389664e-10
 2.10413606e-10]",[-0.38476556 -0.37845051 -0.38557506 -0.31974805 -0.23697023],[3.45867903 3.51135571 3.48806274 3.36328451 1.67585735],"[1.22567466e-05 1.48401051e-05 1.55390222e-05 1.52449008e-05
 1.45062724e-05]",[0.02591146 0.02526042 0.02539062 0.02552083 0.02395833],"[2.49961837e-11 3.75887819e-11 4.03868937e-11 3.53413102e-11
 2.75976108e-11]",[0.50537927 0.51101001 0.50684726 0.48415068 0.4411642 ],"[2.28005922e-11 3.39742818e-11 3.67208214e-11 3.34041470e-11
 2.84958119e-11]",[0.46098823 0.46187179 0.4608388  0.45761293 0.45552248],"[9.88210603e-12 1.45406899e-11 1.59027526e-11 1.56783914e-11
 1.56114077e-11]",[0.19979896 0.19767701 0.19957629 0.21478275 0.24955762],"[4.56302454e-12 6.50903738e-12 7.23940107e-12 7.20271896e-12
 7.04452010e-12]",[0.0922564  0.08848872 0.090853   0.0986721  0.11261084],"[6.46544954e-14 9.07037384e-14 1.01426176e-13 9.96023090e-14
 9.95080958e-14]",[0.0013072  0.00123309 0.00127288 0.00136448 0.0015907 ],570
"[2.76714861e-07 3.28840199e-07 3.44441976e-07 2.99695694e-07
 2.80635247e-07]","[1.16024301e-05 1.40441781e-05 1.46717589e-05 1.40692813e-05
 1.37449396e-05]","[1.34616384e-10 1.97238939e-10 2.15260509e-10 1.97944676e-10
 1.88923364e-10]",[0.23947939 0.21446853 0.2398036  0.38026434 0.37342591],[1.46386236 1.47505688 1.48601103 1.56918838 1.26546452],"[1.16057294e-05 1.40480274e-05 1.46758015e-05 1.40724729e-05
 1.37478042e-05]",[0.02265625 0.02278646 0.02304688 0.02552083 0.02675781],"[2.00582667e-11 2.97768148e-11 3.21369531e-11 2.81338732e-11
 2.61073861e-11]",[0.48059004 0.48570587 0.48072962 0.45090593 0.43348482],"[1.85861181e-11 2.73504832e-11 2.97830340e-11 2.75449439e-11
 2.63399813e-11]",[0.4453178  0.44612865 0.44551786 0.44146707 0.43734681],"[9.23235739e-12 1.33905894e-11 1.48128786e-11 1.52729077e-11
 1.59330588e-11]",[0.22120451 0.21842121 0.22158259 0.24478125 0.26455116],"[4.43865071e-12 6.26373004e-12 7.01929887e-12 7.14199452e-12
 7.16672135e-12]",[0.10634874 0.10217112 0.10500015 0.11446585 0.11899563],"[6.38755478e-14 8.94936963e-14 1.00496175e-13 1.02349813e-13
 1.02287773e-13]",[0.00153044 0.00145978 0.0015033  0.00164038 0.00169838],571
"[-1.13621609e-07 -1.33550011e-07 -1.42046620e-07 -1.39138948e-07
 -1.36733397e-07]","[1.46434201e-05 1.76918919e-05 1.86419114e-05 1.95962506e-05
 1.86838523e-05]","[2.14429752e-10 3.13003040e-10 3.47520860e-10 3.84013036e-10
 3.49086337e-10]",[0.45233534 0.43482399 0.46234313 0.61128483 0.49096778],[2.03144412 1.84877867 2.02908793 3.13475277 3.21896873],"[1.46438609e-05 1.76923960e-05 1.86424526e-05 1.95967445e-05
 1.86843526e-05]",[0.021875   0.02200521 0.02174479 0.02174479 0.02584635],"[3.76314136e-11 5.65251770e-11 6.06865653e-11 5.16268732e-11
 4.07838776e-11]",[0.55281847 0.56239783 0.55616366 0.52530078 0.46627655],"[2.56669846e-11 3.80173342e-11 4.11981431e-11 3.65932405e-11
 3.19285174e-11]",[0.37705687 0.37825386 0.37756149 0.37233434 0.36503442],"[1.22088322e-11 1.77428047e-11 1.94525524e-11 1.85593915e-11
 1.91831124e-11]",[0.17935196 0.17653222 0.17827344 0.18884085 0.21931793],"[7.68489818e-12 1.08445804e-11 1.21451909e-11 1.25037841e-11
 1.28453056e-11]",[0.11289381 0.10789826 0.11130493 0.12722536 0.14685864],"[2.98656234e-13 4.05699745e-13 4.65990823e-13 4.99605911e-13
 5.36521111e-13]",[0.00438736 0.00403651 0.00427059 0.00508346 0.00613397],572
"[-3.19710374e-08 -4.19193136e-08 -4.00513144e-08 -1.21882471e-08
  8.06398671e-09]","[1.14957703e-05 1.38418264e-05 1.45533023e-05 1.44535407e-05
 1.39744327e-05]","[1.32152735e-10 1.91596157e-10 2.11798608e-10 2.08904839e-10
 1.95284771e-10]",[-0.03823881 -0.02414912 -0.03743047 -0.08295881 -0.03423666],[1.45603722 1.47956142 1.49067382 1.69596206 1.11463145],"[1.14958148e-05 1.38418898e-05 1.45533574e-05 1.44535458e-05
 1.39744351e-05]",[0.0233724  0.0235026  0.02311198 0.02272135 0.02584635],"[2.25237993e-11 3.31334176e-11 3.61626468e-11 3.36547151e-11
 3.06441773e-11]",[0.52934341 0.53402822 0.53054888 0.51114789 0.48327819],"[1.79172419e-11 2.61205756e-11 2.86755992e-11 2.79220476e-11
 2.86785745e-11]",[0.42108233 0.42099866 0.42070502 0.42408012 0.45227938],"[8.12859331e-12 1.17427536e-11 1.30189717e-11 1.34864087e-11
 1.41956994e-11]",[0.19103426 0.18926396 0.19100374 0.20483161 0.22387522],"[4.25767011e-12 6.03991429e-12 6.73957082e-12 6.63581525e-12
 6.31801268e-12]",[0.1000617  0.09734838 0.09887749 0.10078478 0.09963908],"[5.66705275e-14 7.92681137e-14 8.89752383e-14 8.99274918e-14
 9.10558732e-14]",[0.00133184 0.0012776  0.00130537 0.00136582 0.00143601],573
"[5.16975259e-08 6.57363244e-08 6.52032316e-08 3.75593864e-08
 1.31183562e-08]","[1.34486196e-05 1.63001998e-05 1.70395642e-05 1.65707557e-05
 1.54729725e-05]","[1.80865368e-10 2.65696515e-10 2.90346747e-10 2.74589944e-10
 2.39412877e-10]",[0.24897254 0.26739858 0.25875248 0.1845453  0.00403166],[1.81444751 1.8614091  1.82811279 1.523391   1.18812645],"[1.34487189e-05 1.63003324e-05 1.70396889e-05 1.65707982e-05
 1.54729780e-05]",[0.02545573 0.0250651  0.02571615 0.02610677 0.02682292],"[3.37402804e-11 5.04326308e-11 5.40327049e-11 4.41605580e-11
 3.37504399e-11]",[0.53895551 0.54332484 0.53876791 0.50371935 0.46074419],"[2.52319097e-11 3.75083587e-11 4.04487785e-11 3.44996399e-11
 2.84113644e-11]",[0.40304575 0.40408804 0.40332062 0.39352166 0.38785779],"[1.39109942e-11 2.04405683e-11 2.23317044e-11 2.13457103e-11
 2.02630811e-11]",[0.22220938 0.22021196 0.22267265 0.24348079 0.27662149],"[5.61981631e-12 8.11394584e-12 8.95530059e-12 8.79943218e-12
 8.22925696e-12]",[0.08976899 0.08741381 0.0892946  0.10037111 0.11234172],"[1.05856281e-13 1.48212718e-13 1.65893937e-13 1.61591817e-13
 1.59100009e-13]",[0.00169091 0.00159674 0.00165415 0.0018432  0.00217195],574
"[-1.75945675e-07 -2.01777399e-07 -2.17070034e-07 -2.16635758e-07
 -2.40953128e-07]","[1.21880607e-05 1.47480338e-05 1.54051127e-05 1.47259802e-05
 1.43275363e-05]","[1.48548823e-10 2.17504500e-10 2.37317498e-10 2.16854494e-10
 2.05278297e-10]",[-0.11034828 -0.1222917  -0.10595675  0.03350885  0.13920134],[1.31860757 1.39677774 1.30971641 0.71220734 0.23234142],"[1.21893306e-05 1.47494140e-05 1.54066420e-05 1.47275736e-05
 1.43295623e-05]",[0.0235026  0.02285156 0.0233724  0.02324219 0.0249349 ],"[2.39771452e-11 3.57893834e-11 3.83561345e-11 3.16601859e-11
 2.86018776e-11]",[0.53873459 0.54250226 0.53850857 0.50984765 0.49581197],"[1.82663283e-11 2.70276249e-11 2.91872632e-11 2.53527688e-11
 2.36953298e-11]",[0.41042012 0.40968986 0.40978038 0.40827459 0.41075723],"[9.04039351e-12 1.32809143e-11 1.45277416e-11 1.41126405e-11
 1.37327384e-11]",[0.20312563 0.20131462 0.20396511 0.2272664  0.23805626],"[4.10592584e-12 5.88729130e-12 6.51613519e-12 6.29653495e-12
 6.04085195e-12]",[0.0922547  0.08924068 0.09148457 0.10139781 0.10471783],"[8.37785757e-14 1.16501556e-13 1.31215791e-13 1.32176645e-13
 1.32854034e-13]",[0.00188239 0.00176595 0.00184223 0.00212854 0.00230302],575
"[1.81829758e-07 2.06445102e-07 2.23787228e-07 2.31426735e-07
 2.66908408e-07]","[1.63733563e-05 1.99762279e-05 2.07495892e-05 1.91231323e-05
 1.68573100e-05]","[2.68086797e-10 3.99049682e-10 4.30545450e-10 3.65694188e-10
 2.84168902e-10]",[-0.0244355  -0.02438543 -0.02400539 -0.02524754 -0.00551605],[0.93046491 0.97376969 0.95557756 0.9910794  0.53108533],"[1.63743659e-05 1.99772947e-05 2.07507959e-05 1.91245326e-05
 1.68594229e-05]",[0.01914063 0.01927083 0.01914063 0.02057292 0.02233073],"[4.83038528e-11 7.33668925e-11 7.78543745e-11 5.90247285e-11
 3.94681682e-11]",[0.60160042 0.60845914 0.60212916 0.54408679 0.47869574],"[3.14537061e-11 4.70157412e-11 5.06630105e-11 4.38170094e-11
 3.55695258e-11]",[0.39174024 0.38991917 0.39182996 0.40390285 0.43141045],"[1.23941818e-11 1.82919749e-11 2.01708821e-11 2.14819367e-11
 1.99071058e-11]",[0.15436336 0.15170221 0.15600249 0.19801934 0.24144639],"[5.27957946e-12 7.44382836e-12 8.25680516e-12 8.79419089e-12
 7.85186535e-12]",[0.06575453 0.06173446 0.06385849 0.08106438 0.09523255],"[9.32209971e-14 1.13702188e-13 1.26231578e-13 1.60664188e-13
 1.55894431e-13]",[0.00116102 0.00094297 0.00097628 0.00148099 0.00189079],576
"[-5.94822249e-08 -6.65022581e-08 -7.24564581e-08 -7.43007802e-08
 -9.19777764e-08]","[1.44563528e-05 1.75226018e-05 1.82754596e-05 1.70897430e-05
 1.56725858e-05]","[2.08986135e-10 3.07041575e-10 3.33992422e-10 2.92059315e-10
 2.45629946e-10]",[0.04643137 0.03206243 0.03635422 0.05496716 0.17478237],[1.0158634  1.03191099 1.00247158 0.80445584 0.75897537],"[1.44564751e-05 1.75227280e-05 1.82756032e-05 1.70899045e-05
 1.56728557e-05]",[0.02083333 0.02135417 0.02070312 0.021875   0.02382812],"[4.29422589e-11 6.35959121e-11 6.88819949e-11 5.89772854e-11
 4.59959517e-11]",[0.61389633 0.61520608 0.61391913 0.59505263 0.55784678],"[2.92484237e-11 4.34875722e-11 4.68978027e-11 4.01069148e-11
 3.41819911e-11]",[0.41813124 0.42068457 0.41798236 0.40465961 0.41456504],"[1.08545864e-11 1.60116229e-11 1.74163547e-11 1.63800767e-11
 1.56841424e-11]",[0.1551756  0.15489121 0.15522537 0.16526715 0.19021996],"[4.33786732e-12 6.15278374e-12 6.87325089e-12 6.87347518e-12
 6.60975728e-12]",[0.06201352 0.05952002 0.06125868 0.06935008 0.08016427],"[8.23868946e-14 1.14729079e-13 1.29692586e-13 1.34687941e-13
 1.33704625e-13]",[0.00117779 0.00110985 0.0011559  0.00135894 0.00162159],577
"[-2.37827964e-08 -2.96673413e-08 -3.12783985e-08 -3.47003327e-08
 -2.35573356e-08]","[1.46201557e-05 1.75693494e-05 1.84594568e-05 1.81324419e-05
 1.78921456e-05]","[2.13748954e-10 3.08682039e-10 3.40751547e-10 3.28785449e-10
 3.20128873e-10]",[-0.08155048 -0.05829288 -0.07453086 -0.12686602 -0.12996859],[1.43805454 1.49677114 1.45136876 1.193295   0.74436352],"[1.46201751e-05 1.75693745e-05 1.84594833e-05 1.81324751e-05
 1.78921611e-05]",[0.02044271 0.02083333 0.02057292 0.02070312 0.02109375],"[3.68817608e-11 5.41814869e-11 5.90100098e-11 5.25963029e-11
 4.59547727e-11]",[0.5714908  0.57457836 0.57245641 0.55194634 0.51328361],"[2.55910868e-11 3.73678046e-11 4.07784777e-11 3.70556404e-11
 3.56043159e-11]",[0.39653938 0.39627432 0.39559222 0.38886241 0.39767604],"[1.35073380e-11 1.94217754e-11 2.14904069e-11 2.18175253e-11
 2.39248082e-11]",[0.2092991  0.20596208 0.20847855 0.22895342 0.26722386],"[4.85852945e-12 7.03906907e-12 7.73697123e-12 7.45723052e-12
 6.92473130e-12]",[0.07528396 0.07464721 0.0750564  0.07825628 0.07734455],"[8.24702323e-14 1.18082495e-13 1.31064715e-13 1.29233708e-13
 1.17960397e-13]",[0.00127789 0.00125223 0.00127146 0.00135618 0.00131754],578
"[4.73497562e-08 5.94711915e-08 6.10460641e-08 5.33865971e-08
 3.17459792e-08]","[1.23236747e-05 1.48795139e-05 1.55466467e-05 1.48154259e-05
 1.46820410e-05]","[1.51872957e-10 2.21399933e-10 2.41698223e-10 2.19496844e-10
 2.15562329e-10]",[ 0.05113523  0.05664013  0.05508022  0.04209216 -0.00849088],[0.33048981 0.33718593 0.32594044 0.26206687 0.11370865],"[1.23237656e-05 1.48796327e-05 1.55467665e-05 1.48155221e-05
 1.46820753e-05]",[0.0203776  0.02102865 0.02102865 0.02102865 0.02128906],"[2.72070690e-11 4.05883931e-11 4.36195201e-11 3.73063425e-11
 3.43128829e-11]",[0.58765842 0.59168149 0.58845907 0.57051287 0.55344452],"[2.10899904e-11 3.15072338e-11 3.38804022e-11 2.90910540e-11
 2.63864494e-11]",[0.45553273 0.45929995 0.45707128 0.44487933 0.42559629],"[7.45688029e-12 1.08078721e-11 1.19058788e-11 1.19153989e-11
 1.28467180e-11]",[0.1610647  0.15755287 0.16061897 0.18221803 0.20720922],"[3.96593536e-12 5.68741252e-12 6.30357874e-12 6.05146456e-12
 5.50492178e-12]",[0.08566212 0.08290884 0.08503986 0.09254293 0.08879081],"[4.86315039e-14 6.86229993e-14 7.68842007e-14 7.96303595e-14
 7.69013021e-14]",[0.00105041 0.00100036 0.00103722 0.00121776 0.00124037],579
"[-9.57439432e-08 -1.19433530e-07 -1.23195745e-07 -1.10647933e-07
 -7.10089628e-08]","[1.48685106e-05 1.80546178e-05 1.88090959e-05 1.76498870e-05
 1.65664322e-05]","[2.21072608e-10 3.25969225e-10 3.53782088e-10 3.11518511e-10
 2.74446675e-10]",[-0.03074106 -0.01648157 -0.02911861 -0.07607497 -0.05756111],[0.58077374 0.72655806 0.60058103 0.21512947 0.16853078],"[1.48688189e-05 1.80550129e-05 1.88094993e-05 1.76502338e-05
 1.65665844e-05]",[0.0188151  0.01816406 0.0188151  0.0188151  0.02050781],"[3.33967314e-11 5.05379836e-11 5.38486293e-11 4.39693288e-11
 3.45715505e-11]",[0.52513627 0.52825034 0.52627774 0.51376533 0.48290076],"[3.03760785e-11 4.60722205e-11 4.89234387e-11 3.88211985e-11
 3.08760593e-11]",[0.47763897 0.48157177 0.47814247 0.45361133 0.43128157],"[1.43460015e-11 2.14523941e-11 2.30631573e-11 2.00251879e-11
 1.84071062e-11]",[0.22557913 0.22423203 0.2254027  0.23398691 0.2571133 ],"[3.94487888e-12 5.64359281e-12 6.28087731e-12 6.50339705e-12
 6.40784854e-12]",[0.06202999 0.05898988 0.06138477 0.07598979 0.08950582],"[4.45504539e-14 6.33730833e-14 7.02799976e-14 6.91975670e-14
 6.56641660e-14]",[0.00070052 0.00066241 0.00068687 0.00080855 0.00091721],580
"[-8.43249232e-08 -1.02568126e-07 -1.06666981e-07 -9.45187402e-08
 -7.48886744e-08]","[1.47852281e-05 1.79768084e-05 1.87219850e-05 1.76349580e-05
 1.62078058e-05]","[2.18602969e-10 3.23165640e-10 3.50512720e-10 3.10991744e-10
 2.62692969e-10]",[ 0.11635759  0.12220814  0.11285837  0.03428338 -0.02264138],[1.85227337 1.98371772 1.89860415 1.38215941 0.57220924],"[1.47854685e-05 1.79771010e-05 1.87222888e-05 1.76352113e-05
 1.62079788e-05]",[0.01835938 0.01835938 0.01848958 0.01861979 0.02174479],"[3.52670283e-11 5.32356715e-11 5.66442948e-11 4.52857148e-11
 3.57203864e-11]",[0.58252706 0.59058368 0.58348956 0.53968534 0.49827352],"[2.52041214e-11 3.74951223e-11 4.04369025e-11 3.53913991e-11
 3.03513022e-11]",[0.41631188 0.41596183 0.41653816 0.4217714  0.42337868],"[9.58436174e-12 1.39189737e-11 1.53325715e-11 1.53335889e-11
 1.53494917e-11]",[0.15831076 0.15441373 0.15793992 0.18273562 0.21411429],"[3.98621263e-12 5.65944094e-12 6.33265681e-12 6.50442530e-12
 6.25903273e-12]",[0.06584271 0.06278447 0.06523233 0.07751546 0.08730897],"[4.62357598e-14 6.53756481e-14 7.29061306e-14 7.37386145e-14
 7.09201660e-14]",[0.0007637  0.00072526 0.000751   0.00087877 0.00098928],581
"[2.79797460e-07 3.39587026e-07 3.54227277e-07 3.21560113e-07
 2.59144042e-07]","[1.70158431e-05 2.04359535e-05 2.14458557e-05 2.06004727e-05
 1.98469218e-05]","[2.89538918e-10 4.17628194e-10 4.59924725e-10 4.24379476e-10
 3.93900304e-10]",[-0.06679605 -0.0314779  -0.05114404 -0.08416592 -0.15137732],[1.49793773 1.46677346 1.50139848 1.58194627 1.32553751],"[1.70181434e-05 2.04387747e-05 2.14487809e-05 2.06029822e-05
 1.98486136e-05]",[0.01888021 0.01914063 0.01940104 0.0188151  0.01855469],"[4.20388666e-11 6.20242159e-11 6.70001713e-11 5.60057422e-11
 4.83799652e-11]",[0.58725896 0.58735915 0.5849714  0.55449138 0.53981153],"[2.76301947e-11 4.11724630e-11 4.44053334e-11 3.83428605e-11
 3.24747169e-11]",[0.38597804 0.38989647 0.38769827 0.37961796 0.36234476],"[1.20491996e-11 1.78239997e-11 1.95040486e-11 1.95566143e-11
 1.89986981e-11]",[0.16832044 0.16879035 0.17028778 0.19362254 0.21198271],"[4.91952455e-12 7.07559343e-12 7.85913572e-12 8.07202540e-12
 7.77255629e-12]",[0.06872295 0.06700471 0.06861728 0.07991803 0.08672424],"[5.80325146e-14 8.35474404e-14 9.22651046e-14 9.14707203e-14
 8.36284140e-14]",[0.00081068 0.00079118 0.00080556 0.00090562 0.0009331 ],582
"[-2.05927698e-07 -2.42755370e-07 -2.58704118e-07 -2.61157445e-07
 -2.51178970e-07]","[1.30132067e-05 1.55443159e-05 1.63905439e-05 1.62138492e-05
 1.62602546e-05]","[1.69343550e-10 2.41625756e-10 2.68649929e-10 2.62888907e-10
 2.64395879e-10]",[ 0.07664757  0.10663549  0.08075041 -0.05446808 -0.14899558],[ 0.70169194  0.82534945  0.71924428  0.22411436 -0.01778915],"[1.30148360e-05 1.55462113e-05 1.63925854e-05 1.62159523e-05
 1.62621945e-05]",[0.01894531 0.01972656 0.01959635 0.02109375 0.01966146],"[2.27501702e-11 3.35233445e-11 3.64307604e-11 3.21169096e-11
 2.84212919e-11]",[0.51652095 0.51839688 0.51597071 0.48959152 0.46327156],"[1.74491358e-11 2.54969884e-11 2.79617882e-11 2.67904218e-11
 2.61994247e-11]",[0.39616602 0.39427925 0.39602423 0.40839432 0.42705478],"[9.26418559e-12 1.33048841e-11 1.48410276e-11 1.60954719e-11
 1.73565384e-11]",[0.21033451 0.2057435  0.21019423 0.24536005 0.28291433],"[3.98751235e-12 5.84059408e-12 6.34680928e-12 5.70244428e-12
 5.24906824e-12]",[0.09053267 0.09031753 0.08989018 0.0869283  0.08556064],"[4.94206401e-14 7.04210922e-14 7.79084877e-14 7.52439178e-14
 7.24339956e-14]",[0.00112205 0.00108897 0.00110342 0.00114702 0.00118069],583
"[2.13447838e-07 2.41025471e-07 2.64778399e-07 3.02426696e-07
 3.45990494e-07]","[1.41123284e-05 1.70599894e-05 1.78209432e-05 1.69262448e-05
 1.60703933e-05]","[1.99157813e-10 2.91043237e-10 3.17586015e-10 2.86497764e-10
 2.58257540e-10]",[-0.14311548 -0.13159123 -0.13174    -0.0885904  -0.11904703],[0.74938257 0.80873729 0.74149872 0.49103822 0.43965474],"[1.41139425e-05 1.70616919e-05 1.78229101e-05 1.69289464e-05
 1.60741174e-05]",[0.02070312 0.02135417 0.02057292 0.02252604 0.02252604],"[2.62183934e-11 3.94007520e-11 4.17157464e-11 3.17554569e-11
 2.78252341e-11]",[0.52060197 0.52743026 0.51983843 0.46466389 0.42893532],"[1.72290717e-11 2.55561151e-11 2.74536044e-11 2.37381282e-11
 2.39544724e-11]",[0.34210672 0.34210181 0.34211155 0.34734978 0.36926623],"[1.07269788e-11 1.54951580e-11 1.71645419e-11 1.78363376e-11
 1.90840966e-11]",[0.2129988  0.20742282 0.21389497 0.26099143 0.29418776],"[5.07182319e-12 7.37607871e-12 8.08298763e-12 7.77998031e-12
 7.37002889e-12]",[0.10070797 0.0987384  0.1007257  0.11384109 0.11361147],"[1.06110893e-13 1.53467608e-13 1.67495028e-13 1.43694482e-13
 1.24577023e-13]",[0.00210698 0.00205436 0.00208723 0.00210262 0.0019204 ],584
"[-3.44829769e-07 -3.98862292e-07 -4.30889556e-07 -4.61458519e-07
 -4.83404582e-07]","[1.52103919e-05 1.84841719e-05 1.92455739e-05 1.78864010e-05
 1.64720524e-05]","[2.31356021e-10 3.41664609e-10 3.70392115e-10 3.19923342e-10
 2.71328509e-10]",[-0.02525383 -0.00893586 -0.02496517 -0.11370251 -0.14625273],[0.3614632  0.41973767 0.36987956 0.14321238 0.02679583],"[1.52143001e-05 1.84884748e-05 1.92503969e-05 1.78923527e-05
 1.64791441e-05]",[0.0186849  0.01842448 0.01842448 0.01920573 0.01972656],"[3.87770532e-11 5.84945850e-11 6.24402530e-11 4.95718648e-11
 3.57585126e-11]",[0.58777408 0.59488806 0.58880505 0.54692933 0.49059284],"[2.79316985e-11 4.14275775e-11 4.47895711e-11 3.85419681e-11
 3.21405198e-11]",[0.42338256 0.42131714 0.42236096 0.42523582 0.44095539],"[1.01105461e-11 1.46464058e-11 1.61950062e-11 1.64453225e-11
 1.61840457e-11]",[0.15325344 0.14895348 0.15271721 0.18144222 0.22203879],"[4.23007491e-12 6.02321274e-12 6.72848289e-12 6.91554572e-12
 6.66104524e-12]",[0.06411855 0.06125588 0.06344889 0.07629963 0.09138694],"[4.68492125e-14 6.61990301e-14 7.34921397e-14 7.07876059e-14
 7.11342709e-14]",[0.00071013 0.00067324 0.00069302 0.000781   0.00097593],585
"[9.74775914e-08 1.12929562e-07 1.25089361e-07 1.64654848e-07
 1.63744023e-07]","[1.32716359e-05 1.60261932e-05 1.67943725e-05 1.61709061e-05
 1.51689126e-05]","[1.76136319e-10 2.56838868e-10 2.82050947e-10 2.61498205e-10
 2.30095911e-10]",[0.33966428 0.37181179 0.36028568 0.32754992 0.02197761],[1.10616806 1.25357924 1.21023404 1.22964402 0.37564323],"[1.32719939e-05 1.60265911e-05 1.67948383e-05 1.61717444e-05
 1.51697964e-05]",[0.01666667 0.01731771 0.01692708 0.01822917 0.0203125 ],"[2.66215217e-11 3.99149086e-11 4.30044773e-11 3.66973767e-11
 2.86588623e-11]",[0.56725501 0.57386549 0.56852586 0.53127617 0.48265051],"[1.95337688e-11 2.88081261e-11 3.14524889e-11 2.96323878e-11
 2.65609680e-11]",[0.4162282  0.41418082 0.41580678 0.42899474 0.44731938],"[8.26231717e-12 1.19937475e-11 1.32708160e-11 1.37871230e-11
 1.40626774e-11]",[0.17605458 0.17243677 0.17544224 0.19959928 0.23683279],"[3.12324232e-12 4.44551640e-12 4.95095031e-12 4.94655241e-12
 5.02166231e-12]",[0.06655047 0.06391417 0.06545233 0.07161235 0.08457097],"[4.52049281e-14 6.31688220e-14 7.08991052e-14 7.26750727e-14
 7.62083191e-14]",[0.00096323 0.00090819 0.0009373  0.00105213 0.00128344],586
