epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
405,"[2.53224075e-10 3.89226831e-10 4.17244615e-10 4.06665532e-10
 3.54603854e-10]",[0.0520907  0.05116937 0.05147044 0.05057394 0.05354403],[1.974453   2.21415015 2.25591169 2.27729822 2.10487796],[0.50656237 0.50711007 0.50680995 0.50555054 0.50082089],[0.19591261 0.1912588  0.19257722 0.18811665 0.20363259],[0.17060675 0.16668477 0.16811615 0.16486869 0.17475699],[2.44770094 2.43042655 2.43756803 2.44015918 2.47950204]
406,"[3.55491950e-10 5.31249564e-10 5.81389516e-10 6.17044479e-10
 5.40480313e-10]",[0.04582487 0.04565509 0.04546673 0.04279659 0.04376333],[2.25531133 2.48785298 2.55822521 2.71538094 2.59056799],[0.50863609 0.50712758 0.50834032 0.50894284 0.51027541],[0.16560442 0.16478392 0.16384083 0.15081336 0.15476954],[0.14641783 0.14640024 0.14529794 0.13400951 0.13638921],[2.35545362 2.35029516 2.34701969 2.29617997 2.35738113]
407,"[2.75744608e-10 4.19550580e-10 4.51352384e-10 4.19765470e-10
 3.59854626e-10]",[0.05066901 0.04983822 0.05016094 0.05061648 0.0534212 ],[2.05449247 2.29811069 2.34069627 2.31878468 2.15625864],[0.50904367 0.50944022 0.50822653 0.5075925  0.51005412],[0.18932839 0.18530239 0.18663769 0.18843587 0.20303646],[0.16821532 0.16537232 0.16615544 0.16806284 0.18021477],[2.45138779 2.43914034 2.44513256 2.46673823 2.50330275]
408,"[4.01408468e-10 5.82290121e-10 6.41801629e-10 6.40622132e-10
 6.87832704e-10]",[0.05506995 0.05614569 0.0553717  0.05455412 0.05094503],[2.61929067 2.78655226 2.85799621 2.84477665 2.91386447],[0.52624989 0.5277616  0.52753086 0.52547854 0.52366416],[0.20665396 0.21251278 0.20797088 0.20369544 0.18652575],[0.17232721 0.17591584 0.1729307  0.17338917 0.16373859],[2.57511435 2.5883452  2.57827239 2.60291065 2.58377169]
409,"[9.27431987e-11 1.38578477e-10 1.49642781e-10 1.39505538e-10
 1.35444788e-10]",[0.08807304 0.08756381 0.08772628 0.08788612 0.08783617],[1.55974104 1.74160994 1.76066429 1.62644557 1.53233368],[0.53929667 0.53936898 0.53831966 0.53488736 0.52924443],[0.36026071 0.35867671 0.3593899  0.36134941 0.36032445],[0.27523029 0.27558509 0.27488548 0.27533562 0.27534577],[3.03490732 3.01955459 3.0276995  3.06058934 3.04228795]
410,"[1.08897655e-10 1.65624258e-10 1.76536262e-10 1.54488653e-10
 1.41342739e-10]",[0.08045828 0.07935377 0.08025396 0.08559759 0.08815576],[1.48555434 1.67036227 1.68277838 1.54934889 1.46384387],[0.53259798 0.53284204 0.53228859 0.52778061 0.52061384],[0.33940246 0.33424226 0.33828556 0.36085692 0.37319306],[0.27659771 0.2741145  0.27599905 0.29025867 0.3034825 ],[2.90333906 2.88575094 2.90425619 3.03633163 3.06702263]
411,"[1.74748905e-10 2.57462736e-10 2.75877786e-10 2.33118434e-10
 2.18594031e-10]",[0.07125798 0.06999422 0.07047957 0.08249289 0.08735199],[1.75959288 1.9466067  1.95972891 1.95457808 1.78779901],[0.52439346 0.52515087 0.52362274 0.52284859 0.51922531],[0.25764973 0.25608577 0.25905623 0.29115263 0.29368992],[0.20030785 0.20081278 0.20268259 0.22381235 0.23389176],[2.82354956 2.79496836 2.80964987 2.99864663 3.10939497]
412,"[1.64610154e-10 2.48120502e-10 2.68081069e-10 2.51559351e-10
 2.04661330e-10]",[0.07085945 0.07009459 0.07056874 0.07241057 0.07664589],[1.59198753 1.7624751  1.78996009 1.750368   1.62702568],[0.52355987 0.52199489 0.52184121 0.51770988 0.5196008 ],[0.28298856 0.27878656 0.28125932 0.29358859 0.32112212],[0.21258526 0.21027909 0.21149874 0.22323429 0.25845888],[2.6885957  2.67095508 2.68387565 2.763538   2.84454382]
413,"[1.21114140e-10 1.80131676e-10 1.94925059e-10 1.78023070e-10
 1.63590177e-10]",[0.07284432 0.07228525 0.07282256 0.07583287 0.0777421 ],[1.53711603 1.71782943 1.74773922 1.67900807 1.60157248],[0.52778931 0.52699594 0.52723039 0.52621748 0.52066454],[0.29456041 0.29240557 0.29441709 0.30681111 0.31942387],[0.2325961  0.23384615 0.23274303 0.2321128  0.24531771],[2.72958678 2.71625935 2.72769685 2.8081655  2.87317963]
414,"[1.14238733e-10 1.71679304e-10 1.84793279e-10 1.67016435e-10
 1.53718323e-10]",[0.074762   0.07357188 0.07446144 0.07858993 0.0823919 ],[1.50688812 1.69427167 1.71771916 1.63192734 1.54981825],[0.5241749  0.5228713  0.52364036 0.5264476  0.52105242],[0.30689583 0.30030717 0.30519972 0.3274099  0.34686523],[0.25141388 0.24962411 0.25078165 0.25956776 0.2732815 ],[2.81873606 2.80006505 2.81356634 2.88333479 2.94299387]
415,"[1.29807716e-10 1.96913900e-10 2.10718075e-10 1.83058125e-10
 1.55694612e-10]",[0.07531485 0.07395059 0.07503564 0.08071288 0.08619868],[1.5131689  1.69511543 1.71267708 1.60110928 1.47313151],[0.52012304 0.51856125 0.51875526 0.51983386 0.51895594],[0.30962035 0.30300693 0.30813318 0.33563899 0.36411572],[0.24497262 0.24205788 0.24464642 0.26579812 0.28985418],[2.83165151 2.80900016 2.82914264 2.94507345 3.01099659]
416,"[1.40235168e-10 2.12276983e-10 2.28290752e-10 2.06343261e-10
 1.69053004e-10]",[0.06928428 0.0680371  0.06886093 0.07290315 0.08107464],[1.59213107 1.78727662 1.81267214 1.724588   1.55633759],[0.52274089 0.52155242 0.52208809 0.51829009 0.51810198],[0.28247947 0.27615266 0.27999052 0.30036899 0.34328029],[0.22936941 0.22563078 0.22788193 0.24417246 0.28250766],[2.69864721 2.67638314 2.69440884 2.8102297  2.93185518]
417,"[1.72812194e-10 2.65871858e-10 2.80385882e-10 2.18116453e-10
 1.61365680e-10]",[0.0638619  0.06268239 0.06356297 0.06927398 0.07680703],[1.74838096 1.96592919 1.98269857 1.79948144 1.58930054],[0.52419479 0.52396629 0.52396229 0.52165455 0.52176809],[0.25156891 0.24505016 0.24995233 0.27914506 0.3173431 ],[0.19594245 0.19143795 0.19474699 0.21705595 0.24791623],[2.592903   2.56770658 2.58959547 2.73777169 2.83409155]
418,"[1.33129810e-10 1.98953099e-10 2.14870450e-10 1.97882367e-10
 1.83645326e-10]",[0.07328121 0.07246933 0.07314759 0.07643889 0.07951737],[1.46562005 1.62986608 1.65596692 1.60015578 1.54957035],[0.51914104 0.51911821 0.51883615 0.51767306 0.5134661 ],[0.30125719 0.2969236  0.30029075 0.31774563 0.33578288],[0.24232446 0.24042868 0.24193103 0.25704818 0.27502454],[2.70721278 2.69181023 2.70466794 2.78802231 2.87090685]
419,"[2.91606158e-10 4.56339178e-10 4.82013366e-10 3.99050131e-10
 2.33489836e-10]",[0.05349672 0.05207062 0.0528262  0.05694907 0.07109784],[2.01271237 2.26038248 2.27975688 2.1393508  1.71643705],[0.51240768 0.5121545  0.51267622 0.51523002 0.51613198],[0.20043659 0.19314139 0.19703318 0.21828579 0.29109646],[0.16218719 0.15741644 0.15978836 0.17553338 0.23436476],[2.50145237 2.47030594 2.48773747 2.58234335 2.81987717]
420,"[1.35532767e-10 2.03555575e-10 2.18452100e-10 1.88851936e-10
 1.70627955e-10]",[0.07143681 0.07038751 0.0712375  0.07620329 0.08071193],[1.52133008 1.69830415 1.72159295 1.61245445 1.5178359 ],[0.51543371 0.51605657 0.51445209 0.51429479 0.51346913],[0.29421392 0.28849762 0.29268261 0.3181306  0.34106569],[0.24010236 0.23677747 0.23932459 0.25644713 0.27402924],[2.7283388  2.71392818 2.72632751 2.81192828 2.86575843]
421,"[1.68765978e-10 2.53108698e-10 2.69466338e-10 2.26078314e-10
 1.93987006e-10]",[0.07734368 0.07420598 0.07458799 0.08041251 0.08822515],[1.72014772 1.85483353 1.85686256 1.76314865 1.68955387],[0.51797852 0.51826836 0.51854334 0.5134936  0.51315035],[0.28480576 0.28227887 0.28685438 0.31590259 0.33488557],[0.23478951 0.23346351 0.23651707 0.25884182 0.28055344],[2.87114716 2.82951805 2.83355726 2.92255488 3.03650006]
422,"[1.51257157e-10 2.24437976e-10 2.42513519e-10 2.16296722e-10
 2.07930235e-10]",[0.06919184 0.06886935 0.0693635  0.07264723 0.07175531],[1.55683513 1.72051264 1.75058169 1.67850173 1.68962344],[0.50964509 0.51045424 0.51018305 0.51042331 0.51398536],[0.28298242 0.28161973 0.28365344 0.30084166 0.29733778],[0.23168505 0.2311712  0.23240208 0.24570747 0.24275611],[2.70107113 2.69661801 2.70600974 2.79301687 2.79998242]
423,"[1.97605070e-10 2.96309501e-10 3.18438102e-10 2.72829268e-10
 2.29110040e-10]",[0.06598747 0.06522977 0.06577672 0.06885219 0.07309997],[1.68090317 1.85837997 1.88065369 1.77110819 1.6401872 ],[0.50747107 0.50691046 0.50501736 0.50716949 0.50418743],[0.2670609  0.26273395 0.26578623 0.28239046 0.3050889 ],[0.21883257 0.21693436 0.21842075 0.23071157 0.25138073],[2.74059107 2.73096442 2.73849061 2.78476234 2.82292036]
424,"[2.40773338e-10 3.63034932e-10 3.91447039e-10 3.53055516e-10
 2.74510264e-10]",[0.06070368 0.05997952 0.06038406 0.06236596 0.06781874],[1.76625266 1.94690401 1.97624845 1.91608975 1.76116857],[0.50933264 0.50926525 0.50871505 0.50458974 0.50969189],[0.24042522 0.23665022 0.23853082 0.24860229 0.27711658],[0.20149951 0.19937509 0.20033212 0.20788164 0.23348636],[2.64360165 2.63184102 2.63783065 2.66914384 2.74905928]
425,"[2.19222628e-10 3.36971713e-10 3.60449495e-10 3.20097981e-10
 2.34629379e-10]",[0.06082717 0.0596181  0.06019126 0.06238404 0.07091555],[1.77566495 1.98669059 2.00976411 1.93035927 1.67692331],[0.51241085 0.51168071 0.511547   0.51322254 0.50967506],[0.23866041 0.23174244 0.23486773 0.24721669 0.29376823],[0.19312509 0.18694914 0.18965607 0.19971701 0.24525284],[2.59851501 2.57262745 2.58826197 2.66689268 2.763109  ]
426,"[4.46564424e-10 6.57714901e-10 7.17832926e-10 6.63638380e-10
 5.60039378e-10]",[0.05517575 0.05504293 0.05502904 0.0564582  0.06216933],[2.60888465 2.78835218 2.84171279 2.77266322 2.52168153],[0.51522219 0.51626731 0.51363276 0.5189069  0.5172238 ],[0.20874788 0.20829475 0.20802276 0.21557727 0.24410458],[0.17416467 0.17523407 0.17420126 0.18090229 0.20184293],[2.60323645 2.60282636 2.60213895 2.64060661 2.74906408]
427,"[1.11505629e-10 1.66379920e-10 1.79895003e-10 1.65790350e-10
 1.59918760e-10]",[0.07575469 0.07502742 0.0755198  0.07772541 0.07894345],[1.45473066 1.62553029 1.65365941 1.58763479 1.54939383],[0.52252782 0.52364537 0.52337236 0.51758349 0.51536155],[0.30959133 0.3060551  0.30766399 0.31420586 0.3214883 ],[0.24757135 0.2471005  0.24672125 0.24834635 0.25297972],[2.85274045 2.84320668 2.84899713 2.88244773 2.89032747]
428,"[2.21664826e-10 3.33260095e-10 3.59788849e-10 3.22283401e-10
 2.43444052e-10]",[0.05949948 0.05877471 0.05920275 0.06172406 0.0677858 ],[1.84156315 2.03912823 2.07476826 1.99962221 1.81598182],[0.51759305 0.51840104 0.51813824 0.51444725 0.51590989],[0.23259487 0.22871028 0.23086945 0.24425811 0.27642137],[0.18818075 0.18487179 0.18648934 0.19662565 0.22685493],[2.57856717 2.55701108 2.56890894 2.63250853 2.77215803]
429,"[1.59410533e-10 2.36995400e-10 2.58192968e-10 2.45861577e-10
 2.08349352e-10]",[0.06760319 0.06662151 0.06722249 0.06934884 0.07426796],[1.64892502 1.83861956 1.86878853 1.81518796 1.67229384],[0.5163315  0.51710842 0.51736982 0.51387514 0.51506983],[0.27412001 0.26863246 0.2719046  0.28229342 0.30791722],[0.21999432 0.21660664 0.21874676 0.22920932 0.25524564],[2.7501799  2.73991834 2.74751791 2.78529293 2.80845825]
430,"[2.34668791e-10 3.46919687e-10 3.76890234e-10 3.48853018e-10
 3.58723641e-10]",[0.06021284 0.06011753 0.06022182 0.06176302 0.05944267],[1.89638728 2.07976852 2.11698409 2.05622328 2.12922246],[0.51698955 0.51586468 0.5145206  0.51578205 0.51325245],[0.22707104 0.22733596 0.22708908 0.23566249 0.22615519],[0.1919254  0.19299916 0.19241873 0.19920126 0.19072199],[2.67574196 2.6703997  2.67385448 2.70944576 2.72694331]
431,"[2.03408880e-10 3.01183558e-10 3.25714316e-10 2.88748494e-10
 2.68614503e-10]",[0.0607079  0.06027594 0.06071348 0.06422829 0.06662317],[1.77833615 1.96883992 2.00249386 1.9105702  1.82739484],[0.51955092 0.5159007  0.51877301 0.51821564 0.52093458],[0.23884115 0.23673562 0.23876187 0.25654628 0.26714272],[0.20127431 0.20041709 0.20182047 0.21556741 0.2195171 ],[2.67399582 2.65882592 2.67220556 2.76401011 2.81699822]
432,"[2.66633410e-10 4.07696219e-10 4.35393399e-10 3.76141306e-10
 2.76389767e-10]",[0.05610777 0.05524437 0.05565899 0.05790211 0.06495775],[1.95449458 2.17666393 2.19959857 2.0735565  1.82343642],[0.51487251 0.51331148 0.51434633 0.51088064 0.51403803],[0.21491626 0.21035059 0.21268973 0.22483861 0.26251876],[0.17630124 0.17293274 0.17455189 0.18544    0.22281091],[2.5217352  2.49900729 2.51061805 2.5668945  2.6885672 ]
433,"[1.73190273e-10 2.54471656e-10 2.77179974e-10 2.58255362e-10
 2.46040525e-10]",[0.07884917 0.07931657 0.07877142 0.07695984 0.07724253],[1.71733186 1.85979883 1.8909651  1.85484887 1.83426143],[0.52715197 0.52663109 0.52662349 0.51854861 0.5182974 ],[0.28681727 0.28870635 0.28691244 0.28851439 0.29369458],[0.21597127 0.21821527 0.21648849 0.22032491 0.2244669 ],[3.021016   3.02059626 3.02002255 3.05393546 3.07988169]
434,"[1.41331293e-10 2.07101356e-10 2.25806634e-10 2.09703464e-10
 2.05725230e-10]",[0.07917403 0.07934915 0.07922833 0.08031032 0.07974635],[1.72542595 1.88619436 1.9191899  1.82942465 1.76160005],[0.52586208 0.52615406 0.52688443 0.52517869 0.52284676],[0.32354649 0.3244116  0.32339387 0.32912866 0.33136457],[0.25968276 0.26346206 0.26060065 0.26021042 0.26358714],[2.9088303  2.90448572 2.90894538 2.9777496  2.99254111]
435,"[2.12975752e-10 3.17757216e-10 3.43594845e-10 3.04605908e-10
 2.56237544e-10]",[0.07312158 0.07277922 0.07290764 0.07447728 0.07746544],[1.83557954 1.99659011 2.02147205 1.94545118 1.84973465],[0.52746735 0.52621287 0.52567299 0.52208472 0.5220757 ],[0.29761162 0.29596417 0.2965062  0.30515066 0.32258016],[0.23628592 0.2361367  0.23610059 0.2462207  0.26014936],[2.88097866 2.87380709 2.87527748 2.89656043 2.96746938]
436,"[1.51369343e-10 2.16537209e-10 2.40228327e-10 2.60953439e-10
 3.75329981e-10]",[0.07667392 0.0772836  0.07693386 0.07390463 0.06243193],[1.81018372 1.95593769 2.00773257 2.08621326 2.45084829],[0.5353819  0.53515942 0.53489733 0.5315025  0.52847437],[0.31066916 0.31581254 0.31214376 0.2906418  0.2309369 ],[0.24504074 0.25214963 0.24706801 0.22367997 0.17697217],[2.86222928 2.86306699 2.86309508 2.88345169 2.81954256]
437,"[1.70562143e-10 2.50836210e-10 2.75318170e-10 2.72943879e-10
 2.40435749e-10]",[0.06578056 0.06580566 0.06569317 0.0655794  0.06837769],[1.79597628 1.9727442  2.02406218 2.03404511 1.92927187],[0.52469516 0.52418347 0.52494073 0.52464676 0.52437087],[0.26147953 0.26109142 0.26091804 0.2612544  0.27788574],[0.2007451  0.2004722  0.20014433 0.20326681 0.2225158 ],[2.82542708 2.8219804  2.82470166 2.85750013 2.90639744]
438,"[1.48913483e-10 2.22787827e-10 2.41236784e-10 2.22475022e-10
 1.84222482e-10]",[0.06339187 0.06298596 0.06325843 0.06505658 0.06875098],[1.55580372 1.74565162 1.77968181 1.72860729 1.61334996],[0.51522016 0.51443843 0.51523619 0.5165043  0.51438224],[0.25606297 0.25360952 0.25497645 0.26333277 0.28171084],[0.21861041 0.21789219 0.21836274 0.22331164 0.23994858],[2.66277545 2.65423378 2.65913424 2.6933469  2.75089034]
439,"[1.52576224e-10 2.26498822e-10 2.45647827e-10 2.22865844e-10
 1.90949424e-10]",[0.06569765 0.06510523 0.06562255 0.06950717 0.0753385 ],[1.75370226 1.95837749 1.99123091 1.8770595  1.70399807],[0.52378191 0.5255884  0.52272793 0.52167078 0.52037651],[0.26093765 0.25811818 0.26004339 0.27936755 0.30962398],[0.21745633 0.21550678 0.21704667 0.23423947 0.26480715],[2.67821468 2.66388496 2.67924679 2.80215017 2.88187663]
440,"[1.45927214e-10 2.20335278e-10 2.35372916e-10 2.01068105e-10
 1.73443029e-10]",[0.06743483 0.06693441 0.06749011 0.07157207 0.07358297],[1.56630824 1.75542372 1.77479113 1.63038308 1.52214292],[0.51961123 0.52037153 0.5187574  0.51366341 0.51215387],[0.26958485 0.2667885  0.26947768 0.28903074 0.30289443],[0.21747062 0.21534643 0.21745033 0.23409864 0.25136533],[2.63615456 2.62187948 2.63476333 2.73444329 2.81217657]
441,"[1.65205767e-10 2.49375141e-10 2.66644751e-10 2.25331381e-10
 1.88008433e-10]",[0.06568794 0.06478129 0.06566781 0.07185342 0.07710483],[1.54693071 1.7323077  1.74745768 1.60272603 1.4897602 ],[0.51542988 0.51707812 0.51623469 0.51601426 0.51599362],[0.26532502 0.26019145 0.26478402 0.29452039 0.32280104],[0.21848994 0.21415362 0.21778662 0.24088172 0.27082927],[2.71238722 2.69261213 2.71204263 2.82866055 2.89435119]
442,"[1.81160602e-10 2.69258910e-10 2.84342775e-10 2.25968688e-10
 1.96955977e-10]",[0.08179536 0.07661587 0.07697784 0.07725466 0.0920598 ],[1.79766743 1.93773437 1.92487116 1.8024667  1.66051263],[0.52045134 0.52023323 0.51919781 0.51710567 0.51682719],[0.24159644 0.24173881 0.24656467 0.28211184 0.28916125],[0.19157574 0.19066526 0.19374955 0.21737236 0.23766908],[2.9805231  2.90530071 2.90872499 2.87455226 3.08522267]
443,"[1.56936790e-10 2.33664575e-10 2.52405141e-10 2.37175141e-10
 2.33191070e-10]",[0.06613202 0.06588711 0.06621588 0.06805008 0.06755748],[1.55254018 1.72558359 1.7543692  1.69223302 1.67245438],[0.51286924 0.51339329 0.51367209 0.51132262 0.51187441],[0.2707861  0.26925679 0.27068568 0.27960084 0.27752254],[0.2328538  0.23155762 0.23313215 0.2403072  0.23746477],[2.67634383 2.67270915 2.67829119 2.73292442 2.7373126 ]
444,"[2.21456617e-10 3.38756507e-10 3.60360481e-10 2.93920837e-10
 1.95232164e-10]",[0.05367797 0.05290231 0.05343732 0.05794323 0.06784306],[1.84023414 2.07846454 2.10157164 1.92111366 1.62477517],[0.51157807 0.51074814 0.51158203 0.51228104 0.512325  ],[0.20385871 0.1994228  0.2021628  0.22591277 0.27937754],[0.17219354 0.16759648 0.17057304 0.19330379 0.24050803],[2.4657178  2.4505206  2.46005843 2.54235865 2.70399792]
445,"[2.01396995e-10 3.02529547e-10 3.27937263e-10 3.08577930e-10
 2.45446073e-10]",[0.0580569  0.05780897 0.05778828 0.05737618 0.06059669],[1.7229955  1.91996757 1.96265638 1.97605523 1.84644545],[0.5118791  0.51046524 0.51026878 0.51266506 0.5141963 ],[0.22695353 0.22534085 0.2250651  0.22341476 0.24022331],[0.19434899 0.192657   0.19282939 0.1946814  0.20946764],[2.56783976 2.56108911 2.56353426 2.58938216 2.6671461 ]
446,"[2.87040714e-10 4.43790320e-10 4.70296664e-10 3.96722060e-10
 2.70348110e-10]",[0.05331713 0.05217781 0.05287459 0.05665254 0.06571109],[1.93736942 2.16979813 2.18626513 2.02848813 1.73815437],[0.51693624 0.51500335 0.515885   0.51485022 0.51395439],[0.19980979 0.19398941 0.19722802 0.21356447 0.26184706],[0.16371288 0.15909254 0.16189406 0.17575044 0.21133192],[2.40701309 2.37956598 2.39519886 2.49018191 2.70148963]
447,"[1.43107176e-10 2.17498775e-10 2.31806104e-10 1.99537521e-10
 1.71828062e-10]",[0.06141906 0.06038854 0.06120686 0.065932   0.07058876],[1.57173816 1.78892445 1.81156867 1.7007383  1.57335448],[0.51637876 0.51426934 0.51390705 0.51420448 0.51415675],[0.24554248 0.23995856 0.24416444 0.26945421 0.29370272],[0.21375099 0.20951145 0.21269996 0.23193855 0.24921183],[2.53922314 2.51290947 2.53437648 2.67273756 2.79919728]
448,"[2.27609292e-10 3.42433316e-10 3.66840908e-10 3.05916734e-10
 2.38972870e-10]",[0.05545996 0.0550386  0.05541006 0.05849573 0.06230561],[1.8051456  2.00874521 2.04191861 1.93730595 1.80522157],[0.51057324 0.51029157 0.51133689 0.5126564  0.5189263 ],[0.21398782 0.2116738  0.21359217 0.22982771 0.24919706],[0.18717465 0.18500522 0.18672816 0.20000056 0.21471102],[2.50444838 2.49437479 2.504315   2.59427285 2.69117641]
449,"[3.42720149e-10 5.20565981e-10 5.54086441e-10 4.47427128e-10
 3.22893583e-10]",[0.04930346 0.04880867 0.04918    0.05216137 0.05712419],[2.00936643 2.22707642 2.25505067 2.13265852 1.91402716],[0.50545588 0.50762567 0.50630874 0.50475352 0.50781913],[0.18253378 0.18010326 0.18180664 0.19740223 0.22313879],[0.16177537 0.15939949 0.16163897 0.1796399  0.20029799],[2.42609789 2.41488982 2.42525448 2.50849847 2.57858573]
450,"[2.33146767e-10 3.58342375e-10 3.83652202e-10 3.50790309e-10
 2.64390584e-10]",[0.04951503 0.04868891 0.04907821 0.05090973 0.05727145],[1.90921018 2.16689898 2.20319318 2.12808233 1.8595554 ],[0.51058789 0.51000368 0.50894076 0.50741535 0.51015791],[0.18344283 0.17919195 0.18104096 0.19055006 0.22292338],[0.16192634 0.159063   0.16040687 0.16758817 0.19311944],[2.46677699 2.43903762 2.45822869 2.56041278 2.62474233]
451,"[2.02835856e-10 3.12378818e-10 3.30017466e-10 2.71928857e-10
 2.16067552e-10]",[0.05706581 0.05607227 0.05681055 0.06113351 0.06651996],[1.76739116 1.9965943  2.01403658 1.8534676  1.66874829],[0.51294677 0.51266218 0.51242249 0.5138016  0.51365861],[0.22112123 0.21588404 0.21968322 0.24359636 0.27126722],[0.19355647 0.189312   0.1929202  0.21588551 0.23605366],[2.58448984 2.56374179 2.58213578 2.68627261 2.74865417]
452,"[2.21443471e-10 3.14350792e-10 3.46992893e-10 3.83371767e-10
 3.56015942e-10]",[0.07781724 0.07672271 0.07487667 0.07587319 0.07037753],[2.16770872 2.30974357 2.35598578 2.40339272 2.3328544 ],[0.53456884 0.53591037 0.53460471 0.53186149 0.53338851],[0.28537688 0.28907188 0.28593591 0.26396428 0.26252682],[0.21636295 0.22142706 0.22186257 0.20198982 0.21077637],[2.88789547 2.87325282 2.85247645 2.88342566 2.87573731]
453,"[1.55471548e-10 2.26628308e-10 2.47958437e-10 2.27688388e-10
 2.13137611e-10]",[0.07065647 0.07124914 0.07091697 0.07286852 0.07353893],[1.79305517 1.96076458 2.00631375 1.93444812 1.878381  ],[0.53828274 0.53820068 0.53924893 0.53803201 0.5308858 ],[0.28744326 0.28911761 0.28776167 0.29612624 0.30394615],[0.23118025 0.23364209 0.23162929 0.23307239 0.24564473],[2.99822017 2.99808821 2.99895767 3.05134416 3.06463989]
454,"[1.35746254e-10 2.05898479e-10 2.20076415e-10 1.91845137e-10
 1.67247521e-10]",[0.07301242 0.0718309  0.07282516 0.07825233 0.08170576],[1.60347191 1.79165842 1.8116769  1.68567353 1.59421999],[0.52912786 0.52643311 0.52783864 0.52904211 0.52801775],[0.30004154 0.29289601 0.29851893 0.3265865  0.3455432 ],[0.24176923 0.23708787 0.2407767  0.26191763 0.27892044],[2.85151181 2.83300177 2.84829734 2.9342636  2.99440653]
455,"[2.14484496e-10 3.25251442e-10 3.48409542e-10 3.01687494e-10
 2.31921594e-10]",[0.06327486 0.06226713 0.06285514 0.06615362 0.07264197],[1.79165393 1.98374024 2.01073575 1.92203981 1.759985  ],[0.53129398 0.53080589 0.53119619 0.52413702 0.52488226],[0.24609362 0.24053887 0.24389857 0.26146942 0.29430591],[0.18972922 0.18592999 0.1880345  0.20107851 0.23213262],[2.68729252 2.65856144 2.67890952 2.80189003 2.93009921]
456,"[1.27605121e-10 1.91409024e-10 2.05698602e-10 1.78786520e-10
 1.48060918e-10]",[0.07651143 0.0760563  0.07647664 0.07865757 0.08022271],[1.4733357  1.62579303 1.65627788 1.60741194 1.57550418],[0.52554587 0.52630652 0.52552229 0.52718788 0.52943527],[0.31801071 0.31502522 0.31762144 0.33084857 0.34149179],[0.25392133 0.25199304 0.2537265  0.26842105 0.28565458],[2.86581355 2.85610091 2.86215434 2.89266116 2.93093324]
457,"[1.44742607e-10 2.20564726e-10 2.34502249e-10 1.97051619e-10
 1.61268305e-10]",[0.07131931 0.06971513 0.07103393 0.07823583 0.08482855],[1.63554211 1.832498   1.84805505 1.70068495 1.56731801],[0.52126566 0.52074027 0.52095922 0.52207187 0.52713519],[0.29262847 0.28474223 0.29110769 0.32594992 0.35749151],[0.24162996 0.23608506 0.24043021 0.26636699 0.28748275],[2.73956242 2.70912457 2.73445955 2.89010071 3.03804082]
458,"[1.18347719e-10 1.76223605e-10 1.89722015e-10 1.63131116e-10
 1.46039879e-10]",[0.07736536 0.07603451 0.07721247 0.08370859 0.08863695],[1.58273968 1.76326703 1.78712764 1.66353283 1.56401113],[0.53167769 0.53091415 0.53142043 0.52678771 0.5261102 ],[0.30772422 0.30252544 0.30679891 0.33770062 0.35589176],[0.24572793 0.24310859 0.24585296 0.26535243 0.27613589],[2.8676375  2.84982772 2.86606688 2.96963167 3.02727491]
459,"[1.04415041e-10 1.56463489e-10 1.68784354e-10 1.55054227e-10
 1.37062630e-10]",[0.07741101 0.07623791 0.07722217 0.08212193 0.08699529],[1.45779627 1.63252742 1.65817229 1.56830942 1.49344132],[0.52825524 0.52762304 0.5277435  0.53028132 0.53056908],[0.32150683 0.31570543 0.32000285 0.34370555 0.36701249],[0.25741194 0.25343931 0.25596201 0.27154716 0.2951786 ],[2.79739587 2.77458427 2.79312098 2.9003583  2.99027711]
460,"[1.92131404e-10 2.91324380e-10 3.10908489e-10 2.62097108e-10
 2.00937601e-10]",[0.07149294 0.07058393 0.07127251 0.07664797 0.08246737],[1.6897459  1.86584321 1.87903748 1.73317293 1.57733567],[0.52720214 0.5269609  0.52770438 0.52543413 0.52171076],[0.29361174 0.28872974 0.29211271 0.3179231  0.34693368],[0.23942536 0.23575908 0.23852871 0.26014302 0.28271089],[2.77269866 2.74958902 2.76872887 2.90643654 3.02327911]
461,"[1.89961104e-10 2.87394985e-10 3.07874833e-10 2.64648295e-10
 1.96679352e-10]",[0.06689267 0.06587732 0.06664439 0.07121514 0.07945623],[1.69274522 1.87574436 1.89808385 1.78934471 1.60263764],[0.52076949 0.52023238 0.52052277 0.51814031 0.51927374],[0.26971354 0.2647536  0.26850627 0.28866742 0.32849395],[0.21467794 0.21169495 0.2140112  0.23038809 0.26261406],[2.51385029 2.49419251 2.51002726 2.63237211 2.81550418]
462,"[2.57069473e-10 3.87837259e-10 4.17759602e-10 3.92669456e-10
 3.12516294e-10]",[0.07008574 0.06966076 0.07004846 0.07244571 0.0745526 ],[1.75721628 1.90301144 1.92253331 1.87008081 1.80581986],[0.52083335 0.52156046 0.52211903 0.52061885 0.52169026],[0.28758624 0.28494102 0.287148   0.3009039  0.31246259],[0.23214176 0.22905256 0.23138921 0.24721903 0.25841325],[2.70200512 2.68753736 2.70003264 2.78547544 2.88323491]
