epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
667,"[1.14389878e-11 4.82988177e-11 1.07561450e-10 1.36922300e-10
 1.52926651e-10]",[0.09130593 0.09369422 0.09194267 0.08525788 0.07994105],[0.75252817 1.28256309 1.57538317 1.45821968 1.43173309],[0.55495824 0.55137126 0.54753226 0.5250857  0.52470652],[0.40060609 0.39972813 0.39138646 0.35919898 0.33661207],[0.32739283 0.32857498 0.32301641 0.2989743  0.27328242],[3.19846088 3.17980379 3.12594361 2.94570195 2.88673425]
668,"[1.68154784e-11 6.92959416e-11 1.51683728e-10 1.86703647e-10
 1.88595010e-10]",[0.09507435 0.0987602  0.09964247 0.10165951 0.1028222 ],[0.84857643 1.35107395 1.59042296 1.58319733 1.65449229],[0.53506102 0.53529331 0.53078941 0.52153235 0.52089966],[0.37399015 0.38878923 0.39440993 0.39440285 0.37438283],[0.30684404 0.32017207 0.32462701 0.32286585 0.30608389],[3.29679758 3.28634268 3.25897285 3.19263818 3.21628711]
669,"[1.46998706e-11 6.67989982e-11 1.58887893e-10 2.33973036e-10
 2.28635954e-10]",[0.11501341 0.11576671 0.11110407 0.09657763 0.08744081],[0.81014155 1.31785335 1.56195384 1.54552891 1.51168349],[0.55444596 0.55305253 0.54663655 0.53123027 0.52367328],[0.48981375 0.48051469 0.46089443 0.40027434 0.36402918],[0.4057674  0.39243143 0.37025842 0.3109345  0.28633865],[3.34208657 3.25873838 3.13830543 2.85365513 2.84427064]
670,"[1.36368139e-11 5.91937049e-11 1.28920883e-10 1.43289260e-10
 1.43040964e-10]",[0.09378372 0.09725978 0.09746023 0.09403511 0.0881425 ],[0.80035065 1.38151486 1.68202538 1.63011917 1.55701669],[0.55056455 0.54824556 0.54581977 0.53754833 0.53399031],[0.39506142 0.39472835 0.3904456  0.36943885 0.35034256],[0.31204133 0.31678844 0.31417072 0.2908316  0.26808648],[3.27181406 3.25716279 3.2260592  3.1053095  3.00403482]
671,"[2.01200998e-11 9.70700292e-11 2.22151945e-10 2.54211893e-10
 2.12030266e-10]",[0.08103062 0.08122002 0.08122671 0.08452379 0.08520587],[0.74745032 1.30749536 1.57344235 1.48114967 1.40288863],[0.52859217 0.52312322 0.52166641 0.5139153  0.51283002],[0.34768153 0.34083506 0.34050851 0.35889867 0.36077909],[0.27298621 0.26866789 0.27138706 0.29009963 0.28820066],[2.98409666 2.98217239 2.9918678  3.02269749 3.00386263]
672,"[2.26862371e-11 1.02907638e-10 2.37188736e-10 3.20240378e-10
 3.21129722e-10]",[0.07568306 0.07761771 0.07780633 0.07656645 0.07279827],[0.78719614 1.34105249 1.60894139 1.58062525 1.60677844],[0.52522248 0.52306812 0.52232711 0.51549867 0.51057741],[0.31679621 0.32144136 0.32137783 0.31427009 0.29881401],[0.25264959 0.25652481 0.2580359  0.25599771 0.24350634],[2.96797373 2.93435807 2.90750607 2.85246427 2.82932425]
673,"[2.03071791e-11 9.78340657e-11 2.29181674e-10 2.92176454e-10
 2.79173217e-10]",[0.0835312  0.08270795 0.08168803 0.08077647 0.07748331],[0.84430563 1.47031105 1.75982006 1.64845031 1.62272381],[0.53677525 0.53624632 0.53448119 0.52417246 0.51904921],[0.34940064 0.33673633 0.33178644 0.32695766 0.31381306],[0.27428039 0.26100267 0.25573341 0.25083769 0.24573154],[3.18970205 3.1508195  3.11137759 2.98884117 2.9417411 ]
674,"[9.24722698e-12 4.06855447e-11 9.27982840e-11 1.20775681e-10
 1.41307989e-10]",[0.09111016 0.09672175 0.09740407 0.09611196 0.08860066],[0.56661147 0.98921417 1.24245193 1.24193559 1.29214926],[0.53289274 0.53052429 0.52723297 0.52190497 0.51380171],[0.40523413 0.41064527 0.40920536 0.39719698 0.36643809],[0.32964409 0.32979846 0.32539277 0.31545388 0.29236326],[3.09346497 3.12701535 3.12857059 3.09861723 3.00453495]
675,"[2.53289205e-11 1.00755290e-10 2.21932621e-10 3.00727783e-10
 3.37780134e-10]",[0.08713132 0.08960082 0.08988067 0.08799005 0.08177387],[1.01473306 1.61025536 1.85265198 1.74281008 1.84898631],[0.55754198 0.55413145 0.55269061 0.53962578 0.5334008 ],[0.37896517 0.3841099  0.38411812 0.37247689 0.33836379],[0.31394578 0.31728618 0.31548905 0.29478935 0.26047907],[3.34307982 3.33462854 3.28636959 3.13619035 3.16765755]
676,"[7.86906450e-12 3.37413345e-11 7.90437197e-11 1.12573173e-10
 1.14814046e-10]",[0.11518448 0.11908789 0.11505462 0.10178042 0.09293847],[0.68588447 1.15589814 1.42752407 1.37241295 1.36021425],[0.56419775 0.56391406 0.55423807 0.53481659 0.52747354],[0.49889509 0.49545856 0.48188862 0.43377247 0.39718336],[0.41780957 0.41535206 0.40565519 0.36439221 0.32632429],[3.42816173 3.35753293 3.23186828 2.94427344 2.97885479]
677,"[9.79233692e-12 4.26927494e-11 9.80258517e-11 1.29600287e-10
 1.42388223e-10]",[0.08875456 0.09274249 0.09213319 0.08768682 0.08093191],[0.67769258 1.17678449 1.46163505 1.37137482 1.36798125],[0.55078965 0.54759999 0.54418483 0.52916997 0.52366493],[0.39827398 0.39600997 0.38751133 0.36356543 0.34044864],[0.32766638 0.31997579 0.31361859 0.29610847 0.28303607],[3.07463468 3.06410042 3.01868514 2.88661581 2.83328036]
678,"[1.17921152e-11 5.10636871e-11 1.15062164e-10 1.49247171e-10
 1.70325635e-10]",[0.08794104 0.09174906 0.09137501 0.08764153 0.08158137],[0.62927101 1.09202814 1.36059759 1.35685255 1.39647294],[0.53388107 0.53263327 0.52855695 0.52105735 0.51735302],[0.39071158 0.39297956 0.38967572 0.37924915 0.35143228],[0.32523405 0.32471632 0.32316617 0.32132895 0.30175913],[3.10692166 3.10382403 3.08737037 3.02185652 2.95489152]
679,"[2.14322408e-11 9.08781938e-11 1.97542441e-10 2.27179744e-10
 2.32361636e-10]",[0.07813486 0.08121662 0.08199344 0.08149623 0.07681526],[0.76705886 1.29694304 1.55883507 1.52383917 1.56246992],[0.53002924 0.52412815 0.52338022 0.51856211 0.51188822],[0.31574076 0.32952396 0.33520123 0.33386138 0.30615227],[0.24690646 0.25433788 0.25822804 0.26288825 0.25049121],[2.90142977 2.91829489 2.92145291 2.89477289 2.8440751 ]
680,"[1.93464465e-11 8.01298252e-11 1.75823248e-10 2.31367910e-10
 2.61490658e-10]",[0.08653862 0.08975281 0.09049267 0.08822446 0.08238288],[0.87424454 1.44245696 1.71422869 1.68592052 1.74641552],[0.53685464 0.53690868 0.53439515 0.52533637 0.5230019 ],[0.34330478 0.35252394 0.35623384 0.34728486 0.31560441],[0.26283595 0.27058333 0.27257493 0.26093929 0.23823516],[3.16700955 3.17384497 3.15536521 3.06099376 2.99445792]
681,"[1.18526302e-11 5.59352080e-11 1.28845105e-10 1.51181128e-10
 1.45367032e-10]",[0.08036924 0.08389151 0.08504443 0.08897604 0.08730311],[0.6127079  1.12275029 1.41900501 1.37625003 1.3369006 ],[0.53223226 0.53046646 0.52842213 0.52266658 0.51876848],[0.35299983 0.35701502 0.3596791  0.37678819 0.36732395],[0.29126649 0.29755464 0.3008545  0.31054623 0.29993505],[3.0382284  3.07175898 3.08670833 3.11481592 3.04317296]
682,"[1.42573663e-11 6.68905453e-11 1.54286324e-10 1.90320809e-10
 1.79877669e-10]",[0.08306346 0.08575839 0.08591063 0.0858041  0.08244681],[0.62168482 1.11367739 1.38948972 1.39684946 1.37697761],[0.52399107 0.52041001 0.51905751 0.51454856 0.51076039],[0.36253965 0.3616486  0.35976549 0.35634888 0.34335977],[0.29542777 0.29119942 0.28871423 0.28467889 0.28184588],[3.06584171 3.06482189 3.05692599 3.03892029 2.98760105]
683,"[1.91010229e-11 8.84996348e-11 2.03953959e-10 2.64202280e-10
 2.69108748e-10]",[0.06613098 0.0668183  0.06632805 0.06433509 0.06360169],[0.73765653 1.3538758  1.72505921 1.74793634 1.6841139 ],[0.52777934 0.52597023 0.52323869 0.5150035  0.51269944],[0.27148604 0.27024872 0.26779148 0.25857785 0.25218186],[0.22295374 0.2208876  0.22072554 0.22066516 0.21739408],[2.78516454 2.79920768 2.80371919 2.79678154 2.75576811]
684,"[1.29750456e-11 5.86985632e-11 1.32405505e-10 1.60458445e-10
 1.61014427e-10]",[0.07499093 0.07823683 0.07950867 0.08205886 0.07878839],[0.61519661 1.10975794 1.39437996 1.33316034 1.30326464],[0.52850087 0.52688724 0.52525273 0.51689976 0.50965976],[0.33056242 0.33379607 0.3371995  0.34763086 0.33339731],[0.28587685 0.28108112 0.28029484 0.28460005 0.27652638],[2.7924043  2.82895768 2.85685591 2.89153395 2.83248748]
685,"[9.99843597e-12 4.31953412e-11 9.61205462e-11 1.17112610e-10
 1.35689395e-10]",[0.08889606 0.09423413 0.09592005 0.09818126 0.09045344],[0.5591349  0.98052094 1.22492768 1.19974177 1.25047484],[0.52829326 0.5297433  0.52813453 0.52479606 0.51900965],[0.39932531 0.40317932 0.40523884 0.41378097 0.38723755],[0.32781409 0.31867209 0.31519608 0.3255206  0.31799264],[3.10303408 3.12471338 3.12599959 3.10092706 2.99550073]
686,"[1.51086105e-11 6.66659434e-11 1.47143316e-10 1.66586489e-10
 1.75357905e-10]",[0.07731626 0.08038099 0.08129074 0.08218932 0.07836482],[0.66456537 1.18845675 1.48343604 1.45797504 1.46464929],[0.53322925 0.53084964 0.53040494 0.52182283 0.51868747],[0.3330991  0.33825008 0.34215108 0.34859998 0.32973082],[0.27646152 0.27519462 0.27738596 0.28397324 0.26971171],[2.92141473 2.93181355 2.94314678 2.97132739 2.91675949]
687,"[1.16070400e-11 5.73797176e-11 1.34250689e-10 1.61076421e-10
 1.54922997e-10]",[0.0863306  0.08714039 0.086652   0.088206   0.08605361],[0.58719291 1.07899575 1.365823   1.35287212 1.3272263 ],[0.52762998 0.52368662 0.52060348 0.51510216 0.5168986 ],[0.38492601 0.37539134 0.37212435 0.37629028 0.36563113],[0.32668677 0.31619148 0.31323646 0.31017216 0.29970614],[3.06048254 3.05228174 3.04692751 3.06243707 3.01891354]
688,"[1.67931234e-11 7.89750433e-11 1.79335795e-10 2.10722469e-10
 1.99260348e-10]",[0.07888919 0.07982238 0.07968137 0.08147303 0.08240011],[0.68982659 1.22145375 1.49920071 1.41151637 1.34653473],[0.53022895 0.52724585 0.52235128 0.51624506 0.51272961],[0.33315229 0.3284872  0.32518326 0.33132788 0.33906206],[0.26002592 0.25315652 0.251821   0.25753488 0.26667282],[2.92870099 2.93286782 2.94046938 2.93171713 2.88662962]
689,"[1.24637486e-11 5.29315736e-11 1.18284017e-10 1.52711796e-10
 1.75741561e-10]",[0.07838172 0.08257374 0.08360858 0.08392473 0.07913171],[0.60521079 1.06278883 1.33473837 1.33076419 1.38044683],[0.52959846 0.52788559 0.52326446 0.51563466 0.5130748 ],[0.34792679 0.35714622 0.36083634 0.36304419 0.33883637],[0.29752003 0.30410912 0.3084214  0.31253873 0.29546114],[2.90759261 2.92698832 2.93742873 2.96589127 2.9165218 ]
690,"[2.03713651e-11 9.36311912e-11 2.11058051e-10 2.38372734e-10
 2.17348965e-10]",[0.06693489 0.06953424 0.0706459  0.07440578 0.07420443],[0.73670108 1.31086893 1.61388573 1.51402486 1.44448197],[0.52332029 0.52096878 0.51706249 0.51545022 0.5135217 ],[0.27588732 0.28181819 0.28568153 0.30479438 0.30684022],[0.22708739 0.23068346 0.23384757 0.24459459 0.24917727],[2.76072102 2.76392783 2.78058958 2.85031002 2.83523099]
691,"[1.72121614e-11 7.62630233e-11 1.69146363e-10 1.92464518e-10
 1.97121191e-10]",[0.07968324 0.08163839 0.08217912 0.08415551 0.07937945],[0.6613907  1.15738813 1.42117411 1.37588304 1.39246234],[0.52593192 0.52260675 0.51831695 0.51498341 0.51193474],[0.3479762  0.34900138 0.35096269 0.36219836 0.33907905],[0.29250525 0.29017819 0.29166719 0.31107286 0.29336863],[2.98618605 2.97521373 2.96731279 2.95546021 2.91180066]
692,"[1.39086925e-11 6.32551613e-11 1.42817101e-10 1.64616887e-10
 1.65517885e-10]",[0.0808141  0.08378258 0.08417824 0.08465097 0.07945431],[0.62525166 1.11256597 1.39106836 1.37979325 1.40138775],[0.52765464 0.5220327  0.51994419 0.51446673 0.51440101],[0.35211443 0.35650762 0.35862584 0.36483614 0.34036288],[0.28978813 0.2922625  0.29646115 0.30878756 0.29122791],[2.9102904  2.9273954  2.93844765 2.97295497 2.9110082 ]
693,"[1.35863003e-11 6.12998507e-11 1.38036106e-10 1.64935779e-10
 1.73523523e-10]",[0.08490607 0.08751145 0.08786728 0.08822731 0.08478189],[0.61004029 1.08175996 1.34940494 1.35110453 1.33754904],[0.52347872 0.52449035 0.52162543 0.51655992 0.51420895],[0.37864375 0.37740914 0.37632148 0.38037008 0.36409911],[0.314066   0.30544401 0.30249492 0.31225427 0.3026797 ],[3.04554826 3.05167426 3.05398742 3.064866   2.97492975]
694,"[1.30829100e-11 6.06150578e-11 1.40517511e-10 1.84815902e-10
 1.98392231e-10]",[0.07846948 0.07956269 0.07898153 0.07777826 0.07634361],[0.60148371 1.09386268 1.39081069 1.3784212  1.34687398],[0.51969025 0.51867138 0.51599595 0.50880821 0.504195  ],[0.34505822 0.3404078  0.33631575 0.33027865 0.32436785],[0.28709081 0.2825128  0.28110135 0.27760032 0.27843616],[2.92045086 2.91477558 2.90634253 2.86679669 2.80262524]
695,"[1.41203182e-11 6.11992023e-11 1.35072466e-10 1.61372984e-10
 1.77604319e-10]",[0.08163667 0.08476048 0.08516669 0.08467932 0.07932195],[0.62012105 1.08160604 1.34069619 1.32170632 1.36479539],[0.52353284 0.52338554 0.52311309 0.51555343 0.51243579],[0.36206937 0.36656876 0.36696198 0.36505803 0.33962515],[0.30396973 0.30744844 0.30973954 0.31277933 0.29257582],[3.02312262 3.022617   3.01370834 2.96887042 2.91626479]
696,"[1.17574794e-11 5.24229705e-11 1.17560165e-10 1.41471299e-10
 1.51103154e-10]",[0.08656804 0.09063967 0.09127003 0.0900541  0.08351572],[0.58985125 1.03974016 1.29649472 1.29252987 1.30757884],[0.52644733 0.52747533 0.5267611  0.52162916 0.51256275],[0.37886764 0.37952735 0.37877961 0.37480628 0.3544341 ],[0.31100285 0.30675145 0.30358404 0.29723952 0.28600844],[3.06756919 3.07956016 3.07317069 3.03556247 2.93633384]
697,"[1.48976668e-11 6.66221270e-11 1.48194883e-10 1.70408381e-10
 1.75829493e-10]",[0.08178146 0.08337526 0.08316776 0.08326561 0.08049931],[0.63555167 1.12916594 1.40716946 1.37910636 1.36929375],[0.52403399 0.52351873 0.51961858 0.51861227 0.51628075],[0.3588307  0.35727516 0.3562779  0.35924499 0.34592661],[0.29635324 0.29754605 0.30022335 0.30997835 0.29876001],[3.01077029 2.97388427 2.95218945 2.94944748 2.91748637]
698,"[1.38579664e-11 6.29573492e-11 1.44088339e-10 1.80635209e-10
 1.86931964e-10]",[0.07652967 0.0782991  0.07782176 0.07585791 0.0725307 ],[0.59601747 1.07570748 1.37054878 1.391783   1.38449984],[0.52507774 0.523183   0.51934247 0.51214953 0.50672616],[0.33241598 0.33133534 0.32798656 0.31934945 0.30252614],[0.27730696 0.2736487  0.27247886 0.2685805  0.25567987],[2.87499985 2.87816128 2.87405878 2.85660322 2.79271029]
699,"[1.53420592e-11 7.15565580e-11 1.62072705e-10 1.87308353e-10
 1.83442133e-10]",[0.08432129 0.08468622 0.08405    0.08409942 0.08264665],[0.64003953 1.1403891  1.41792598 1.40827525 1.39128147],[0.52474598 0.52171794 0.519868   0.51359292 0.51551472],[0.36812404 0.35930681 0.35531332 0.35869452 0.35266746],[0.30663474 0.29760592 0.2941796  0.29936078 0.2961353 ],[3.05175081 3.03149726 3.02134605 3.029735   2.99322904]
700,"[2.12864480e-11 9.82722206e-11 2.16975232e-10 2.26785872e-10
 2.00340605e-10]",[0.0748301  0.07539537 0.07525574 0.07679465 0.076254  ],[0.72849923 1.28879437 1.5794006  1.51523045 1.41726078],[0.52158123 0.5186713  0.51695579 0.51610432 0.51269849],[0.32374128 0.31898908 0.31775141 0.32451554 0.32194171],[0.27709601 0.27270673 0.27103204 0.27388622 0.26572862],[2.90473968 2.88269747 2.88060426 2.92529329 2.89575409]
701,"[1.63389554e-11 7.66322397e-11 1.73017289e-10 1.92310695e-10
 1.75536022e-10]",[0.07277099 0.07429292 0.07516643 0.07952094 0.08030253],[0.67798261 1.23812898 1.55237327 1.49416647 1.42849314],[0.52638032 0.52238991 0.52262369 0.51307727 0.5107967 ],[0.30848907 0.30592016 0.30944603 0.33640018 0.34337096],[0.25689384 0.24663171 0.24809135 0.27932985 0.29494514],[2.93393937 2.92527424 2.93099251 2.97658329 2.93754406]
702,"[1.44092016e-11 6.54244500e-11 1.48784175e-10 1.80228076e-10
 1.91576894e-10]",[0.07736643 0.07971057 0.07986826 0.08034044 0.07616781],[0.62960192 1.12985301 1.42687551 1.42838056 1.43801434],[0.52597898 0.52340466 0.5206697  0.5173829  0.51307457],[0.33897116 0.34022964 0.33862189 0.33795567 0.3148469 ],[0.29608421 0.29006272 0.28360338 0.27840601 0.26563631],[2.92467807 2.90593003 2.90195142 2.93720799 2.89227131]
703,"[1.79311910e-11 8.93260872e-11 2.18035355e-10 3.12063435e-10
 2.98856468e-10]",[0.07258335 0.06917385 0.06584122 0.06004968 0.06215742],[0.66877258 1.28304405 1.69611804 1.84165241 1.69402629],[0.52123162 0.52064145 0.52173425 0.51500583 0.50583559],[0.31435103 0.28769839 0.26810714 0.23681829 0.24779062],[0.27237083 0.24585814 0.22867938 0.2031842  0.21317403],[2.93486469 2.91435445 2.88416215 2.81437604 2.76635371]
704,"[1.91604886e-11 9.06640545e-11 2.06043348e-10 2.36093944e-10
 2.23061201e-10]",[0.06657073 0.06579638 0.06542662 0.06824792 0.07076244],[0.70793391 1.31394786 1.67165045 1.60168306 1.48386086],[0.52219964 0.52309028 0.52113556 0.51251811 0.50765476],[0.27692035 0.26507836 0.26172959 0.27769397 0.29374824],[0.23743878 0.22476435 0.22096893 0.23394736 0.24858234],[2.76514326 2.74079436 2.74531077 2.82543456 2.82418345]
705,"[1.53744266e-11 6.85377808e-11 1.51634281e-10 1.69756094e-10
 1.73081446e-10]",[0.07994737 0.08132658 0.08176302 0.08369697 0.08104088],[0.63608794 1.12605937 1.39827631 1.36818149 1.35250826],[0.51878867 0.52114549 0.51901359 0.51655012 0.51067431],[0.34920288 0.34588647 0.34773244 0.35999017 0.34590278],[0.29921314 0.29484807 0.29635017 0.30648958 0.29500928],[2.93669981 2.92657076 2.92553846 2.94192823 2.89213648]
706,"[1.73935751e-11 7.68691524e-11 1.69597981e-10 1.94963421e-10
 1.98484502e-10]",[0.07886268 0.08099571 0.08122214 0.08163684 0.0793477 ],[0.65203686 1.14271198 1.41074475 1.39213078 1.36518791],[0.51986971 0.51863346 0.51760429 0.51458502 0.51250782],[0.34411104 0.34481962 0.34397397 0.34827779 0.33737717],[0.28498385 0.28693082 0.28739206 0.2934825  0.29018565],[2.90869919 2.91344785 2.91638148 2.93394872 2.88149616]
707,"[1.50402301e-11 6.67716446e-11 1.48239399e-10 1.71551479e-10
 1.86343449e-10]",[0.07644345 0.07882592 0.0796225  0.08117461 0.07714266],[0.6228001  1.11699202 1.40148029 1.38639972 1.39580273],[0.52258262 0.51821006 0.51721043 0.51185499 0.50930722],[0.3357256  0.33665725 0.33879397 0.34869909 0.32860865],[0.28762336 0.28748157 0.28937767 0.2972783  0.28012239],[2.88794938 2.88758306 2.89331496 2.91710089 2.86733125]
708,"[1.56576546e-11 7.37174441e-11 1.67792856e-10 1.95911529e-10
 1.90496984e-10]",[0.07320362 0.07340991 0.07278831 0.07284945 0.07222202],[0.64896388 1.19460395 1.52275028 1.50628023 1.4384345 ],[0.52371813 0.52223122 0.52456569 0.51530334 0.51136884],[0.31685182 0.30781255 0.30372803 0.30465929 0.30400659],[0.26285557 0.25281098 0.24969498 0.25555534 0.26461548],[2.95149155 2.94641313 2.93778153 2.92111473 2.84249931]
709,"[1.56173058e-11 6.81774426e-11 1.50515179e-10 1.73666730e-10
 1.94511240e-10]",[0.08030733 0.0829107  0.08341743 0.08410542 0.07946785],[0.63218032 1.11484794 1.38535654 1.37047198 1.396455  ],[0.5220622  0.52179653 0.52053676 0.51184747 0.51072831],[0.33983283 0.34502121 0.34716732 0.35772625 0.33429312],[0.28681788 0.28472618 0.28465911 0.2949123  0.28152092],[2.99980801 3.0068661  2.99984262 2.97087249 2.88341078]
710,"[3.09209235e-11 1.45162395e-10 3.30297233e-10 3.90481603e-10
 3.58433227e-10]",[0.06401652 0.06299458 0.0623814  0.06319317 0.0657659 ],[0.89784686 1.61181932 1.99002541 1.95468723 1.85195857],[0.52664062 0.52530184 0.52248841 0.51703274 0.51202287],[0.25853054 0.24744275 0.24349809 0.24912132 0.26385262],[0.20584031 0.19393553 0.18973013 0.19717203 0.21291417],[2.85961661 2.8369472  2.82792669 2.84804363 2.85033195]
711,"[4.11407303e-11 1.61723319e-10 3.50291777e-10 4.60776960e-10
 5.13085305e-10]",[0.07904942 0.0805103  0.08051093 0.07983335 0.07864662],[1.28194737 1.95656616 2.21609725 2.13584816 2.21076663],[0.55583792 0.55513636 0.55033984 0.54232997 0.53915318],[0.3256645  0.33030238 0.33043067 0.32688558 0.32026795],[0.25901014 0.26653687 0.26619139 0.25826534 0.24909967],[3.15917242 3.13182345 3.10523811 3.05629212 3.08806063]
712,"[2.45455237e-11 1.01471199e-10 2.29135054e-10 3.22721895e-10
 3.43270299e-10]",[0.08610096 0.08714274 0.08707539 0.08681139 0.08393228],[0.9631576  1.55020968 1.78250338 1.62746208 1.6399259 ],[0.54993194 0.54939121 0.54424962 0.5299982  0.53004413],[0.37712074 0.37487612 0.37417883 0.37133001 0.35707498],[0.3187249  0.31400312 0.31456205 0.31361816 0.29819081],[3.14719859 3.07593856 2.98713413 2.79916231 2.8333825 ]
713,"[9.43474149e-12 4.24492920e-11 1.00765781e-10 1.43314591e-10
 1.44810530e-10]",[0.10701015 0.10866034 0.10532053 0.09555929 0.08858658],[0.69419377 1.18635758 1.46379807 1.44544309 1.47612167],[0.55744045 0.55384233 0.55054296 0.53947782 0.53564388],[0.4781771  0.46987478 0.45484968 0.41426413 0.38259219],[0.41621763 0.40965168 0.39928207 0.35923284 0.32227802],[3.32860103 3.22170989 3.11309355 2.92444815 2.98951989]
714,"[8.16577372e-11 2.19618997e-10 5.34221124e-10 1.08773208e-09
 9.43749883e-10]",[0.05223289 0.06490651 0.06219887 0.05049781 0.05507654],[2.04828089 2.66223222 3.20898654 3.78303413 3.48837765],[0.56680023 0.56634818 0.56030179 0.54417703 0.54248138],[0.19287302 0.25456866 0.2416734  0.18460922 0.2042759 ],[0.14762706 0.20071247 0.19165435 0.14725585 0.15431458],[2.96184256 3.20139109 3.17367845 2.94157762 2.91937428]
715,"[2.81586818e-11 1.18766523e-10 2.65709993e-10 3.39545112e-10
 3.93167379e-10]",[0.09018228 0.08842014 0.08678518 0.08574533 0.08419246],[1.16428784 1.85916586 2.16993162 2.13464537 2.2635843 ],[0.55553936 0.55362352 0.5496287  0.53664989 0.52768401],[0.33179453 0.32831802 0.32261502 0.31068196 0.28190236],[0.25866062 0.25100444 0.24499473 0.22875251 0.207464  ],[3.26599201 3.24430767 3.21293524 3.11992057 3.13354252]
716,"[2.23025861e-11 7.12341639e-11 2.01497263e-10 5.55315045e-10
 4.56520189e-10]",[0.08209897 0.09401915 0.08279596 0.05559415 0.05994626],[0.98471516 1.43018447 1.90359344 2.55633552 2.32818421],[0.55232046 0.55096363 0.54634678 0.52709365 0.52758346],[0.35584978 0.40230158 0.34927051 0.21265519 0.23612578],[0.30335095 0.33975727 0.29500335 0.18703818 0.20648742],[3.30336426 3.32982151 3.24821132 2.97498543 2.99416281]
717,"[1.19149858e-11 4.99040519e-11 1.17545086e-10 1.82722935e-10
 1.92001722e-10]",[0.10009766 0.09885153 0.09664276 0.0938543  0.09229912],[0.69183241 1.17175107 1.42606501 1.36254752 1.38563215],[0.54655886 0.54553991 0.5422553  0.52409902 0.52133344],[0.4412913  0.42413277 0.41331    0.40086392 0.38982282],[0.38116912 0.36308627 0.35152464 0.33444934 0.31927525],[3.24901203 3.17883311 3.08050564 2.88742149 2.98090089]
718,"[1.29820069e-11 5.56496573e-11 1.27885394e-10 1.70521700e-10
 1.92984025e-10]",[0.09892686 0.10028869 0.09888143 0.09343902 0.08925205],[0.75363556 1.26821453 1.54374055 1.57458061 1.63451636],[0.5557948  0.55413104 0.54917406 0.54058681 0.53826281],[0.43496512 0.42761828 0.42000103 0.39392543 0.37099214],[0.3566162  0.35214843 0.34453287 0.31470223 0.29587854],[3.26867481 3.22239551 3.16157522 3.08055803 3.1061304 ]
719,"[7.22723889e-12 3.07940909e-11 6.96260973e-11 9.00390578e-11
 1.09718521e-10]",[0.11654707 0.12195345 0.11931668 0.10602021 0.0922151 ],[0.67773772 1.13314867 1.40073235 1.40459797 1.45312774],[0.56746466 0.56285901 0.55936497 0.54191424 0.5369781 ],[0.50268074 0.49727288 0.48501271 0.43751492 0.39393212],[0.428204   0.42269585 0.41104264 0.36584305 0.33046243],[3.46664546 3.39763323 3.31065449 3.11007635 3.04410531]
720,"[1.10321076e-11 4.82703749e-11 1.08743070e-10 1.37175450e-10
 1.44016106e-10]",[0.09529732 0.09484592 0.09184304 0.08378344 0.08093912],[0.72370374 1.25163912 1.55280531 1.48128729 1.45603512],[0.55687354 0.55204322 0.54700459 0.5348674  0.52697991],[0.42167168 0.40683974 0.3923519  0.35463044 0.3414573 ],[0.3510783  0.34069871 0.32991126 0.29916628 0.28866735],[3.09772008 3.04387402 2.99093328 2.8643056  2.84711815]
721,"[1.08737652e-11 4.78079119e-11 1.07980983e-10 1.33739866e-10
 1.26773992e-10]",[0.09647647 0.09852238 0.09672831 0.08991617 0.08657031],[0.71007273 1.21749205 1.49327714 1.43455115 1.41103218],[0.55061491 0.54959789 0.5447372  0.53084133 0.5308359 ],[0.42411161 0.41697619 0.40822249 0.38619721 0.37327934],[0.34658671 0.34044717 0.33465574 0.32075445 0.32328421],[3.19006052 3.15472995 3.10652792 2.98181864 2.98626186]
722,"[1.22818307e-11 5.54775991e-11 1.26308554e-10 1.59744210e-10
 1.66321824e-10]",[0.0940361  0.09438304 0.09231791 0.08674697 0.08341074],[0.77034801 1.31928968 1.61105482 1.5389217  1.54476946],[0.55296287 0.54857348 0.54275209 0.53246381 0.53044158],[0.40792575 0.40008078 0.39164628 0.36506886 0.34966836],[0.33945347 0.33413798 0.32733253 0.30471344 0.2893135 ],[3.11043217 3.05919132 3.00979826 2.88193224 2.91102031]
723,"[7.77293603e-12 3.26906659e-11 7.40211160e-11 9.55954327e-11
 1.05690902e-10]",[0.11854157 0.12215269 0.1181707  0.10443269 0.09664221],[0.67772895 1.13485111 1.39968716 1.34908601 1.34168953],[0.56242838 0.55959429 0.55365803 0.53811696 0.53322047],[0.48893762 0.48752875 0.47289941 0.42267305 0.39552659],[0.37951865 0.38131438 0.37146763 0.32233238 0.3135422 ],[3.51177079 3.4509713  3.34538926 3.05970139 3.06384717]
724,"[9.80320492e-12 4.09046520e-11 8.67100526e-11 9.40947283e-11
 1.07204430e-10]",[0.08870132 0.08940463 0.08849299 0.08468478 0.08441056],[0.66223211 1.15911087 1.45403193 1.39187361 1.38984855],[0.54871412 0.54777868 0.54580948 0.5357499  0.53628045],[0.40119339 0.38868353 0.38102482 0.36184357 0.35858025],[0.34131637 0.33285939 0.32719933 0.30712329 0.28779035],[3.0262315  2.97151945 2.96093077 2.99292808 3.03960778]
