mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[2.33248329e-08 7.52424820e-08 1.14993962e-07 9.85864296e-08
 6.18029718e-08]","[1.32376471e-06 4.17148182e-06 6.38423136e-06 6.16968774e-06
 3.45120206e-06]","[1.75235302e-12 1.74012606e-11 4.07584101e-11 3.80650468e-11
 1.19107957e-11]",[0.1205087  0.12856698 0.1268604  0.10936552 0.12420544],[-0.01631883 -0.10802215 -0.09747897  0.24523694 -0.07203802],"[1.32397019e-06 4.17216036e-06 6.38526693e-06 6.17047535e-06
 3.45175539e-06]",[0.02636719 0.0265625  0.0266276  0.02740885 0.0264974 ],"[3.61733292e-13 3.41790510e-12 8.10350316e-12 8.02287946e-12
 2.40991756e-12]",[0.5545918  0.54926297 0.5504861  0.55841228 0.55231728],"[2.83002811e-13 2.73010605e-12 6.44655081e-12 6.10554194e-12
 1.90422496e-12]",[0.43388607 0.43873253 0.43792623 0.42496084 0.43642005],"[1.01992131e-13 9.99717235e-13 2.35036231e-12 2.20331710e-12
 6.90258079e-13]",[0.15636935 0.1606562  0.1596645  0.15335633 0.15819689],"[7.35457200e-14 7.05470877e-13 1.66684630e-12 1.61419449e-12
 4.93121975e-13]",[0.1127567  0.11337033 0.11323198 0.11235193 0.11301623],"[1.58006084e-15 1.60423675e-14 3.73945186e-14 3.38666590e-14
 1.08421850e-14]",[0.00242247 0.00257803 0.00254028 0.0023572  0.00248487],941
"[ 5.57772289e-09  3.49410497e-08  4.82739226e-08 -9.52629262e-09
  2.14286344e-08]","[1.81569506e-06 5.60822929e-06 8.62764453e-06 8.48870532e-06
 4.69776810e-06]","[3.29674856e-12 3.14522358e-11 7.44362501e-11 7.20581180e-11
 2.20690251e-11]",[-0.59693058 -0.57820525 -0.58843811 -0.51305349 -0.59793319],[2.3313853  2.51839145 2.48909148 1.91912583 2.43237249],"[1.81570363e-06 5.60833814e-06 8.62777958e-06 8.48871067e-06
 4.69781697e-06]",[0.02265625 0.02382812 0.02317708 0.02226563 0.02304688],"[8.76217768e-13 8.41946164e-12 1.99377831e-11 1.82830300e-11
 5.90374098e-12]",[0.64402635 0.65214781 0.65081872 0.62791452 0.64831614],"[7.33199108e-13 6.93912503e-12 1.64880422e-11 1.55124021e-11
 4.90742061e-12]",[0.53890661 0.5374851  0.53821062 0.53275975 0.53890576],"[1.62124564e-13 1.48088327e-12 3.53612520e-12 3.73095680e-12
 1.06361303e-12]",[0.11916272 0.11470505 0.1154279  0.12813642 0.11680009],"[6.92286754e-14 6.42328095e-13 1.52728765e-12 1.59191193e-12
 4.56752685e-13]",[0.05088357 0.04975293 0.04985446 0.05467281 0.05015805],"[1.69642862e-15 1.68598590e-14 3.94662818e-14 3.69399185e-14
 1.15292915e-14]",[0.00124689 0.00130592 0.00128828 0.00126867 0.00126608],942
"[-1.18580760e-09 -1.05423748e-08 -1.40848230e-08  8.12274671e-09
 -5.77702926e-09]","[2.35123228e-06 7.09288666e-06 1.09526773e-05 1.14999730e-05
 6.00711296e-06]","[5.52829322e-12 5.03090412e-11 1.19961139e-10 1.32249380e-10
 3.60854061e-11]",[0.37429787 0.36867816 0.38260701 0.21527776 0.39063094],[3.42410033 3.22452631 3.2498879  3.98587457 3.30797653],"[2.35123257e-06 7.09289450e-06 1.09526863e-05 1.14999759e-05
 6.00711573e-06]",[0.02122396 0.02369792 0.02330729 0.02044271 0.02083333],"[5.91417901e-13 5.48187504e-12 1.29626946e-11 1.48826022e-11
 3.86638953e-12]",[0.57845782 0.5615227  0.56364056 0.61800657 0.56855071],"[4.12226881e-13 3.97591107e-12 9.35714391e-12 9.43798723e-12
 2.75924824e-12]",[0.40319352 0.4072629  0.40686493 0.39191655 0.40574612],"[1.32616620e-13 1.30838790e-12 3.06661513e-12 2.93686844e-12
 8.97785680e-13]",[0.12971052 0.13402157 0.13334177 0.12195475 0.13201895],"[1.21446659e-13 1.22206187e-12 2.86134989e-12 2.48664918e-12
 8.33612686e-13]",[0.11878533 0.12517897 0.12441648 0.1032592  0.12258234],"[7.68339823e-15 8.49449343e-14 1.95720560e-13 1.30917706e-13
 5.53703732e-14]",[0.00751503 0.00870113 0.00851027 0.00543642 0.00814219],943
"[6.28847497e-09 2.07062090e-08 3.15240558e-08 2.57621161e-08
 1.68298549e-08]","[1.47788460e-06 4.59778929e-06 7.06035415e-06 6.89489812e-06
 3.83451637e-06]","[2.18414288e-12 2.11396663e-11 4.98486007e-11 4.75396201e-11
 1.47035158e-11]",[-0.0960349  -0.08201916 -0.08712592 -0.07189593 -0.09300685],[0.4026601  0.41014607 0.40250566 0.49906466 0.39664531],"[1.47789797e-06 4.59783591e-06 7.06042452e-06 6.89494625e-06
 3.83455330e-06]",[0.02356771 0.02265625 0.02252604 0.02304688 0.02278646],"[4.79662122e-13 4.57089541e-12 1.08317641e-11 1.03007877e-11
 3.21446414e-12]",[0.58096219 0.57988797 0.5804574  0.57588029 0.58100598],"[4.10413237e-13 3.94730204e-12 9.33850729e-12 8.67991541e-12
 2.76321745e-12]",[0.4970886  0.50077562 0.50043609 0.4852631  0.49944432],"[1.17857303e-13 1.12203057e-12 2.65131216e-12 2.67534826e-12
 7.85716180e-13]",[0.14274764 0.14234673 0.1420797  0.14956918 0.14201614],"[4.82770962e-14 4.72564162e-13 1.11047221e-12 1.05932110e-12
 3.26120308e-13]",[0.05847276 0.05995199 0.05950848 0.05922286 0.05894539],"[1.53600252e-15 1.56484674e-14 3.64624341e-14 3.24100875e-14
 1.05613694e-14]",[0.00186039 0.00198525 0.00195397 0.00181193 0.00190894],944
"[-3.05559792e-08 -1.00491509e-07 -1.53001984e-07 -1.25399187e-07
 -8.17167149e-08]","[1.49374359e-06 4.65441061e-06 7.14364510e-06 6.98012006e-06
 3.87733677e-06]","[2.23126991e-12 2.16635381e-11 5.10316653e-11 4.87220760e-11
 1.50337404e-11]",[-0.03497068 -0.14685513 -0.12608845  0.12101428 -0.09013924],[0.60665972 0.57925676 0.58566589 0.61166015 0.59513658],"[1.49405608e-06 4.65549532e-06 7.14528340e-06 6.98124638e-06
 3.87819778e-06]",[0.02454427 0.02389323 0.0233724  0.02558594 0.02389323],"[4.61289274e-13 4.47413106e-12 1.05611731e-11 9.74972339e-12
 3.11545698e-12]",[0.59007005 0.59220833 0.59208825 0.5817269  0.59155777],"[3.20346740e-13 3.08640729e-12 7.29124062e-12 6.89727737e-12
 2.15489285e-12]",[0.40977978 0.40852539 0.40876689 0.41153288 0.40916746],"[1.17544367e-13 1.10074813e-12 2.61321119e-12 2.65732554e-12
 7.79257328e-13]",[0.1503599  0.14569806 0.14650377 0.15855196 0.14796408],"[6.72679352e-14 6.57901393e-13 1.54826370e-12 1.44425760e-12
 4.55129797e-13]",[0.08604751 0.08708164 0.0867999  0.08617306 0.08641929],"[1.73823639e-15 1.73597571e-14 4.06082512e-14 3.76360169e-14
 1.18400831e-14]",[0.00222351 0.00229779 0.00227661 0.00224559 0.00224818],945
"[-5.04092207e-08 -1.46918305e-07 -2.29271273e-07 -2.43678737e-07
 -1.27405172e-07]","[1.93125694e-06 5.80949981e-06 8.98630153e-06 9.30961660e-06
 4.93609392e-06]","[3.72975335e-12 3.37502880e-11 8.07536153e-11 8.66689613e-11
 2.43650232e-11]",[-0.37462587 -0.30168836 -0.31546364 -0.45303251 -0.33937067],[2.01523636 1.8801133  1.91378647 2.13020633 1.96130422],"[1.93191471e-06 5.81135724e-06 8.98922581e-06 9.31280520e-06
 4.93773787e-06]",[0.02096354 0.02226563 0.02161458 0.02044271 0.02200521],"[7.20467058e-13 6.70263431e-12 1.59618807e-11 1.59404346e-11
 4.77459381e-12]",[0.62303208 0.61907292 0.62005466 0.62492075 0.62145453],"[5.62070773e-13 5.29035369e-12 1.25757799e-11 1.21354666e-11
 3.74841727e-12]",[0.48605709 0.48863097 0.4885183  0.47575271 0.48788881],"[1.27133156e-13 1.20840181e-12 2.86177942e-12 2.79661328e-12
 8.49432204e-13]",[0.10993984 0.11161117 0.11116858 0.10963702 0.11056092],"[8.82159673e-14 8.48562328e-13 2.00435551e-12 1.91862302e-12
 5.92550272e-13]",[0.07628576 0.07837545 0.07786112 0.07521673 0.07712552],"[2.11941125e-15 2.29903021e-14 5.29844143e-14 4.01359502e-14
 1.50535935e-14]",[0.00183278 0.00212344 0.00205823 0.00157347 0.00195935],946
"[7.72339252e-08 2.35925750e-07 3.64556035e-07 3.52224147e-07
 1.99452782e-07]","[3.28962477e-06 1.00754071e-05 1.55208836e-05 1.56352495e-05
 8.47306402e-06]","[1.08216311e-11 1.01513828e-10 2.40897828e-10 2.44461028e-10
 7.17928138e-11]",[1.10569179 1.14907287 1.14869455 0.86728461 1.1395355 ],[8.27910488 8.17999531 8.21274229 8.41032968 8.25043782],"[3.29053129e-06 1.00781689e-05 1.55251644e-05 1.56392164e-05
 8.47541121e-06]",[0.0250651  0.02558594 0.0249349  0.02428385 0.02480469],"[8.30037496e-13 8.12234861e-12 1.89928909e-11 1.98551622e-11
 5.56317462e-12]",[0.62029894 0.61690798 0.61655657 0.64166596 0.61710804],"[3.45144831e-13 3.55169718e-12 8.22776839e-12 7.74778831e-12
 2.37107725e-12]",[0.25793169 0.26975823 0.26709387 0.25038788 0.26301724],"[1.23920177e-13 1.21272874e-12 2.84706387e-12 2.76857796e-12
 8.35748830e-13]",[0.09260733 0.09210908 0.09242279 0.08947307 0.09270738],"[2.00821462e-13 2.07253990e-12 4.83324209e-12 3.89208940e-12
 1.39733989e-12]",[0.15007676 0.15741339 0.15689908 0.12578196 0.15500317],"[1.29840115e-14 1.40737629e-13 3.25368841e-13 2.29924441e-13
 9.26380411e-14]",[0.00970314 0.01068929 0.01056228 0.00743055 0.01027609],947
"[-1.35790474e-08 -4.92830987e-08 -7.36673535e-08 -4.67053184e-08
 -3.81327550e-08]","[4.51301332e-06 1.28070004e-05 1.98241455e-05 2.63884832e-05
 1.10445045e-05]","[2.03672892e-11 1.64019259e-10 3.92996745e-10 6.96352047e-10
 1.21981079e-10]",[0.79320052 0.28361104 0.4081848  0.93706169 0.59358272],[8.6869108  8.00427648 8.36329102 6.93701355 8.7194022 ],"[4.51303375e-06 1.28070952e-05 1.98242824e-05 2.63885246e-05
 1.10445703e-05]",[0.02148438 0.02317708 0.02304688 0.02382812 0.02161458],"[1.69986074e-12 1.41080254e-11 3.38472311e-11 5.25322501e-11
 1.04349913e-11]",[0.64185738 0.60048213 0.60860798 0.68020273 0.62240699],"[5.84713563e-13 5.49710524e-12 1.27565181e-11 1.80260951e-11
 3.75478839e-12]",[0.22078439 0.23397417 0.2293753  0.23340708 0.22395865],"[2.83550978e-13 2.92659419e-12 6.77319207e-12 6.38803695e-12
 1.94962760e-12]",[0.10706718 0.12456509 0.12178895 0.08271415 0.11628777],"[3.46369135e-13 3.29647156e-12 7.71841665e-12 9.08552661e-12
 2.27650731e-12]",[0.13078694 0.14030824 0.13878506 0.11764202 0.13578488],"[1.22691722e-14 1.95676744e-13 4.13539826e-13 2.52068930e-13
 1.02586436e-13]",[0.00463277 0.00832862 0.00743587 0.00326386 0.00611889],948
"[ 2.64699385e-09  1.55831785e-08  2.16909716e-08 -2.55291664e-09
  9.78208158e-09]","[1.34368862e-06 4.20912417e-06 6.45272543e-06 6.24929181e-06
 3.49603805e-06]","[1.80549911e-12 1.77167263e-11 4.16376654e-11 3.90536481e-11
 1.22222821e-11]",[-0.02216385 -0.04201169 -0.03685823 -0.02286225 -0.02962723],[0.18690533 0.20727075 0.20082882 0.22338074 0.19248192],"[1.34369123e-06 4.20915302e-06 6.45276188e-06 6.24929233e-06
 3.49605174e-06]",[0.02395833 0.02428385 0.02382812 0.02473958 0.02421875],"[4.46870313e-13 4.18938279e-12 9.96144805e-12 9.78172459e-12
 2.97220246e-12]",[0.61382713 0.61352823 0.61405479 0.60621503 0.61439375],"[3.43664479e-13 3.11178863e-12 7.44869762e-12 7.90413629e-12
 2.24761458e-12]",[0.47206219 0.45571633 0.459161   0.48985291 0.4646118 ],"[8.70451820e-14 8.00365625e-13 1.90272336e-12 2.08588861e-12
 5.70158840e-13]",[0.11956644 0.11721223 0.11728981 0.12927138 0.11785941],"[5.36006903e-14 5.26616993e-13 1.23756466e-12 1.15416476e-12
 3.63145275e-13]",[0.07362664 0.07712219 0.07628735 0.07152849 0.07506695],"[1.53670317e-15 1.58579417e-14 3.68570413e-14 3.21603387e-14
 1.06304374e-14]",[0.00211084 0.00232237 0.00227198 0.00199311 0.00219745],949
"[-6.46535389e-09 -2.64818428e-08 -3.87745910e-08 -1.63228028e-08
 -1.93398318e-08]","[2.07443058e-06 6.50455642e-06 9.98149436e-06 9.42559554e-06
 5.40967580e-06]","[4.30326224e-12 4.23092542e-11 9.96302297e-11 8.88418513e-11
 2.92645923e-11]",[0.17565722 0.18068908 0.18034604 0.15689931 0.1790423 ],[1.39639956 1.38604351 1.39326649 1.30261421 1.39953888],"[2.07444066e-06 6.50461033e-06 9.98156967e-06 9.42560968e-06
 5.40971037e-06]",[0.02115885 0.0219401  0.02200521 0.0219401  0.02220052],"[1.10473270e-12 1.07120814e-11 2.53349888e-11 2.25355727e-11
 7.48185153e-12]",[0.61859028 0.62364166 0.62276125 0.60932324 0.62117516],"[9.15090725e-13 8.66688978e-12 2.06010072e-11 1.91651407e-11
 6.13173168e-12]",[0.51240108 0.50457361 0.5063949  0.51819253 0.50908246],"[1.84210131e-13 1.72227562e-12 4.09697350e-12 4.05338380e-12
 1.22346116e-12]",[0.10314766 0.10026836 0.10070801 0.10959655 0.10157695],"[1.67883646e-13 1.60449738e-12 3.80432758e-12 3.51796783e-12
 1.12864435e-12]",[0.09400572 0.09341148 0.09351446 0.09511982 0.09370486],"[1.71813453e-15 1.80938280e-14 4.18634135e-14 3.51495336e-14
 1.20004110e-14]",[0.00096206 0.0010534  0.00102905 0.00095038 0.00099633],950
"[5.35123667e-09 8.95554397e-09 1.61980188e-08 3.88122847e-08
 1.09164381e-08]","[2.19159931e-06 6.82333251e-06 1.04896584e-05 9.97584565e-06
 5.69950667e-06]","[4.80310753e-12 4.65578665e-11 1.10032933e-10 9.95174964e-11
 3.24843763e-11]",[-0.06997143 -0.06757157 -0.06825317 -0.07009736 -0.06910333],[2.84654966 2.80889078 2.8288461  2.65645786 2.84801079],"[2.19160584e-06 6.82333839e-06 1.04896709e-05 9.97592115e-06
 5.69951713e-06]",[0.02421875 0.02382812 0.02376302 0.02695313 0.02408854],"[1.28596306e-12 1.23304980e-11 2.92319403e-11 2.65658399e-11
 8.66494114e-12]",[0.63031372 0.62973435 0.63003728 0.62755262 0.63032484],"[1.05859063e-12 1.01803115e-11 2.41226943e-11 2.17400639e-11
 7.14400000e-12]",[0.51886732 0.51992157 0.51991748 0.51355554 0.51968508],"[1.77534978e-13 1.71083262e-12 4.04460649e-12 3.76865709e-12
 1.19581274e-12]",[0.08701862 0.08737442 0.08717358 0.08902525 0.08698853],"[1.86039240e-13 1.73889131e-12 4.14058681e-12 4.02913414e-12
 1.23718524e-12]",[0.09118698 0.08880741 0.08924225 0.09517838 0.08999814],"[1.83470070e-15 1.89805146e-14 4.40645471e-14 3.85089249e-14
 1.27050011e-14]",[0.00089928 0.00096936 0.00094973 0.00090968 0.00092422],951
"[6.84643508e-09 3.03973530e-08 4.39388055e-08 1.26809132e-08
 2.13988288e-08]","[1.85885409e-06 6.02040745e-06 9.17373287e-06 8.20136341e-06
 4.91790558e-06]","[3.45533854e-12 3.62453059e-11 8.41573748e-11 6.72623618e-11
 2.41857953e-11]",[-0.4716846  -0.49733653 -0.49524606 -0.36994954 -0.48866751],[4.08471321 3.97594854 4.02169214 3.67961768 4.07170319],"[1.85886670e-06 6.02048419e-06 9.17383810e-06 8.20137321e-06
 4.91795214e-06]",[0.02936198 0.02929688 0.02897135 0.02910156 0.02923177],"[5.34310087e-13 5.46218987e-12 1.27574862e-11 1.05739009e-11
 3.69902165e-12]",[0.56356277 0.57136287 0.56992854 0.55113371 0.56744485],"[2.95521338e-13 2.91388094e-12 6.84587258e-12 6.28090675e-12
 2.00710511e-12]",[0.31170069 0.30480145 0.30583284 0.32737392 0.30789802],"[1.12291925e-13 1.06822139e-12 2.52650965e-12 2.51722958e-12
 7.49266859e-13]",[0.11843974 0.11173944 0.11286941 0.13120324 0.11494056],"[1.31052270e-13 1.32951654e-12 3.11159515e-12 2.59136090e-12
 9.04773352e-13]",[0.13822719 0.13907176 0.13900755 0.13506712 0.13879588],"[6.86048373e-15 7.43100109e-14 1.71861439e-13 1.21090018e-13
 4.89482825e-14]",[0.00723609 0.00777307 0.00767775 0.00631146 0.00750886],952
"[1.83599225e-08 6.09341737e-08 9.26152475e-08 7.42928034e-08
 4.93209398e-08]","[1.61258092e-06 5.07598353e-06 7.78250858e-06 7.30376039e-06
 4.21235192e-06]","[2.60041722e-12 2.57656088e-11 6.05674397e-11 5.33449159e-11
 1.77439087e-11]",[-0.06120869 -0.08707424 -0.08236713 -0.02087952 -0.07410946],[2.82536896 2.81018776 2.82637112 2.58245751 2.83873315],"[1.61268543e-06 5.07634926e-06 7.78305964e-06 7.30413823e-06
 4.21264065e-06]",[0.0250651  0.025      0.02486979 0.02519531 0.02565104],"[6.32021172e-13 6.27363059e-12 1.47580053e-11 1.26631350e-11
 4.32348743e-12]",[0.62093437 0.62529247 0.6246913  0.60989709 0.62341041],"[5.26191672e-13 5.12188077e-12 1.20980054e-11 1.07870112e-11
 3.56733490e-12]",[0.51696131 0.51049762 0.51209622 0.51953697 0.5143796 ],"[1.08718713e-13 1.02679061e-12 2.43398066e-12 2.42243843e-12
 7.23883198e-13]",[0.10681159 0.10234017 0.10302792 0.11667238 0.10437785],"[7.55803661e-14 7.33739315e-13 1.73076232e-12 1.61192432e-12
 5.10281076e-13]",[0.07425455 0.07313176 0.0732614  0.07763543 0.07357823],"[1.58347810e-15 1.67407220e-14 3.87317777e-14 3.19424069e-14
 1.10894007e-14]",[0.0015557  0.00166855 0.00163948 0.00153845 0.001599  ],953
"[-3.59418110e-08 -1.18667903e-07 -1.80536808e-07 -1.46590292e-07
 -9.63014954e-08]","[1.82715337e-06 5.69092061e-06 8.74634605e-06 8.34545620e-06
 4.75115577e-06]","[3.33848944e-12 3.23865773e-11 7.64985693e-11 6.96466392e-11
 2.25734811e-11]",[-0.08719384 -0.13785494 -0.12912877  0.0077526  -0.11337853],[3.53464908 3.38027122 3.42802364 3.43088458 3.48755866],"[1.82750684e-06 5.69215771e-06 8.74820912e-06 8.34674355e-06
 4.75213164e-06]",[0.02643229 0.02558594 0.02558594 0.02578125 0.0264974 ],"[6.50863190e-13 6.35311718e-12 1.50003314e-11 1.32551523e-11
 4.41939574e-12]",[0.55850719 0.56777249 0.56610226 0.54278979 0.56316825],"[4.91435549e-13 4.72785420e-12 1.11917678e-11 1.02673699e-11
 3.31243170e-12]",[0.42170197 0.42252417 0.42236967 0.42044206 0.42210666],"[1.38759668e-13 1.29044177e-12 3.07106322e-12 3.11017720e-12
 9.18380851e-13]",[0.11906999 0.11532565 0.11589983 0.12735971 0.11703024],"[1.62023998e-13 1.49430641e-12 3.56807218e-12 3.56600219e-12
 1.07086454e-12]",[0.13903316 0.13354485 0.13465661 0.14602545 0.1364614 ],"[1.83450619e-15 1.91464950e-14 4.44671716e-14 3.65762981e-14
 1.27922923e-14]",[0.00157419 0.00171111 0.00167816 0.00149778 0.00163014],954
"[1.75769989e-08 5.50148944e-08 8.45879201e-08 7.75816427e-08
 4.59094508e-08]","[2.69285901e-06 8.36880887e-06 1.28741707e-05 1.22157909e-05
 7.00040146e-06]","[7.25148963e-12 7.00369619e-11 1.65744272e-10 1.49225547e-10
 4.90056206e-11]",[0.07086317 0.08512565 0.08246609 0.04854159 0.07792803],[2.21647558 2.26407866 2.25985291 2.05221225 2.24717347],"[2.69291637e-06 8.36898969e-06 1.28744486e-05 1.22160372e-05
 7.00055200e-06]",[0.02220052 0.02285156 0.02298177 0.02233073 0.02259115],"[1.86934000e-12 1.85730043e-11 4.37321022e-11 3.65601061e-11
 1.28156977e-11]",[0.61403214 0.62096391 0.61967254 0.60258853 0.61746481],"[1.56077390e-12 1.53955011e-11 3.63089450e-11 3.07284021e-11
 1.06664036e-11]",[0.51267578 0.51472828 0.51448833 0.50646961 0.51391106],"[2.66746252e-13 2.47953678e-12 5.91073703e-12 5.81874474e-12
 1.76926393e-12]",[0.08761957 0.08290004 0.08375361 0.09590532 0.08524376],"[2.39128696e-13 2.23262477e-12 5.31878377e-12 5.16424102e-12
 1.58998085e-12]",[0.07854789 0.07464487 0.07536579 0.08511771 0.07660583],"[1.52040243e-15 1.60816135e-14 3.71849029e-14 3.08393341e-14
 1.06409882e-14]",[0.00049941 0.00053767 0.0005269  0.0005083  0.00051269],955
"[1.15126985e-08 4.36263810e-08 6.47134828e-08 3.59907416e-08
 3.30547630e-08]","[1.91045312e-06 5.94729059e-06 9.14031556e-06 8.74913843e-06
 4.96571445e-06]","[3.64983114e-12 3.53702653e-11 8.35453685e-11 7.65474233e-11
 2.46583200e-11]",[0.25629353 0.19425017 0.20687067 0.33162886 0.2272671 ],[2.70892554 2.34873007 2.42643024 3.03942464 2.54763364],"[1.91048781e-06 5.94745060e-06 9.14054464e-06 8.74921246e-06
 4.96582447e-06]",[0.02858073 0.0281901  0.02779948 0.02903646 0.02832031],"[7.91526520e-13 7.59361157e-12 1.79884967e-11 1.65478503e-11
 5.32950131e-12]",[0.51946952 0.51768048 0.51803519 0.5219997  0.51862541],"[6.38800726e-13 6.08992804e-12 1.44462488e-11 1.34412665e-11
 4.28904992e-12]",[0.41923738 0.41516962 0.41602505 0.42400293 0.41737682],"[2.30926703e-13 2.22051560e-12 5.25578002e-12 4.84520482e-12
 1.55559443e-12]",[0.15155447 0.15137956 0.15135667 0.15284133 0.15137829],"[2.69230592e-13 2.61035172e-12 6.17475427e-12 5.47461042e-12
 1.82370992e-12]",[0.17669286 0.17795592 0.17782142 0.17269584 0.1774692 ],"[1.58052478e-15 1.62755435e-14 3.78353844e-14 3.31786200e-14
 1.09240867e-14]",[0.00103728 0.00110956 0.00108959 0.00104662 0.00106305],956
"[-1.26036202e-08 -5.17190358e-08 -7.57003649e-08 -3.16879749e-08
 -3.77411847e-08]","[1.56878016e-06 4.85880845e-06 7.47061269e-06 7.31024669e-06
 4.06410283e-06]","[2.46107120e-12 2.36080196e-11 5.58100540e-11 5.34397067e-11
 1.65169318e-11]",[-0.19229436 -0.16094266 -0.16917146 -0.19262324 -0.18057573],[0.48893416 0.4656345  0.46952799 0.51411939 0.4769934 ],"[1.56883079e-06 4.85908370e-06 7.47099622e-06 7.31031537e-06
 4.06427807e-06]",[0.02552083 0.02825521 0.02760417 0.025      0.02695313],"[5.07376445e-13 4.86598279e-12 1.15165063e-11 1.08051426e-11
 3.41050007e-12]",[0.52022851 0.51544927 0.51635595 0.52751086 0.51788702],"[4.46078682e-13 4.31602442e-12 1.02010254e-11 9.31931843e-12
 3.01294264e-12]",[0.45737805 0.45719267 0.45737483 0.4549724  0.45751763],"[1.58530239e-13 1.56431277e-12 3.68103756e-12 3.25413403e-12
 1.08000849e-12]",[0.16254588 0.16570627 0.1650436  0.15886797 0.16400011],"[1.35316633e-13 1.31214574e-12 3.10076630e-12 2.80345577e-12
 9.15278576e-13]",[0.13874426 0.13899444 0.13902646 0.1368657  0.13898575],"[1.65834852e-15 1.78979528e-14 4.12442246e-14 3.24330747e-14
 1.17336279e-14]",[0.00170036 0.00189591 0.00184923 0.00158339 0.00178176],957
"[-1.45305534e-08 -4.04078245e-08 -6.37066276e-08 -7.40139764e-08
 -3.59608897e-08]","[2.16131427e-06 6.68495059e-06 1.02897611e-05 9.93760403e-06
 5.60271221e-06]","[4.67127936e-12 4.46885644e-11 1.05879185e-10 9.87559739e-11
 3.13903841e-11]",[0.32527052 0.26510375 0.27754472 0.39387965 0.29748508],[3.30558562 3.19486118 3.23539338 3.11340181 3.28167815],"[2.16136311e-06 6.68507272e-06 1.02899584e-05 9.93787965e-06
 5.60282761e-06]",[0.02617188 0.02591146 0.02591146 0.02584635 0.02669271],"[1.24481997e-12 1.18323415e-11 2.81066992e-11 2.59170617e-11
 8.35627314e-12]",[0.58913954 0.59224652 0.59175398 0.58256383 0.59080971],"[1.05022174e-12 9.89721677e-12 2.35546448e-11 2.20522611e-11
 7.02325771e-12]",[0.49704148 0.49538734 0.49591575 0.49569082 0.49656214],"[2.02572326e-13 1.87819781e-12 4.47706126e-12 4.47759428e-12
 1.34081779e-12]",[0.09587199 0.0940098  0.09425934 0.10064738 0.09479922],"[2.53985451e-13 2.41215192e-12 5.72820295e-12 5.33821153e-12
 1.70305712e-12]",[0.12020443 0.12073591 0.12060067 0.11999234 0.12041046],"[1.78203758e-15 1.87429253e-14 4.34307781e-14 3.58927074e-14
 1.24570300e-14]",[0.00084339 0.00093814 0.00091438 0.0008068  0.00088074],958
"[2.91981931e-09 1.17280987e-08 1.72288209e-08 7.84237662e-09
 8.64552912e-09]","[1.75634246e-06 5.54080139e-06 8.49147665e-06 7.93047845e-06
 4.59278319e-06]","[3.08473883e-12 3.07004801e-11 7.21051758e-11 6.28924884e-11
 2.10936574e-11]",[-0.07629801 -0.09580516 -0.09206407 -0.05014087 -0.08572395],[1.76526536 1.69695738 1.71576493 1.7407119  1.74118848],"[1.75634488e-06 5.54081381e-06 8.49149413e-06 7.93048232e-06
 4.59279133e-06]",[0.02721354 0.02578125 0.02591146 0.02851562 0.0265625 ],"[6.22865434e-13 6.28934663e-12 1.47363762e-11 1.23351369e-11
 4.29183991e-12]",[0.5411391  0.55458286 0.5518787  0.52380181 0.54746908],"[5.31080991e-13 5.25459806e-12 1.23693205e-11 1.06782599e-11
 3.62762157e-12]",[0.46139772 0.46334066 0.46323223 0.45344384 0.46274108],"[1.71229949e-13 1.59338503e-12 3.79486265e-12 3.77560257e-12
 1.13514188e-12]",[0.14876282 0.14050172 0.14211797 0.16032797 0.14479922],"[1.41876613e-13 1.33260548e-12 3.16850229e-12 3.07783727e-12
 9.45042141e-13]",[0.12326095 0.11750667 0.11866071 0.13069792 0.12055001],"[1.61854943e-15 1.66525693e-14 3.87376016e-14 3.36471831e-14
 1.11920147e-14]",[0.00140618 0.00146839 0.00145073 0.0014288  0.00142766],959
