epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
578,"[0.9452195039279131, 0.9449375111439083, 0.9450407776592742, 0.9447402546694774, 0.9451339016396106]","[-25.217710321924145, -22.946248869759227, -22.08630692197313, -22.183896251507445, -23.30641275813259]","[0.3329701828114138, 0.3328930516173649, 0.3329533861140431, 0.34185198160198854, 0.3328642705557705]"
579,"[0.9479824722435714, 0.9475931940501303, 0.9477209157661406, 0.9479377753846354, 0.9478245252461287]","[-24.86449198807147, -22.57000278476846, -21.713920092821727, -21.876386832146853, -22.941136599370903]","[0.5035003461337736, 0.4953433958148755, 0.49620723779382403, 0.4858985675302249, 0.49810327326769666]"
580,"[0.9499004863913676, 0.9498711718763023, 0.9498967461656067, 0.9491212310493847, 0.9499223714311108]","[-24.945331981866122, -22.687007739732366, -21.824099084413444, -21.900640113721913, -23.039730741409354]","[0.25787145188982147, 0.26319312177012844, 0.2610625283278007, 0.2607466363417698, 0.2597823857416626]"
581,"[0.9485844072327669, 0.9484136398103833, 0.9485103596837837, 0.9482353722856062, 0.9485698503563074]","[-24.728254282536277, -22.483944055019254, -21.617552803824562, -21.67706583126406, -22.828238166575797]","[0.5593521240734601, 0.5851821721439918, 0.5781277551701729, 0.5445392007598147, 0.5660990089502259]"
582,"[0.9506755003388787, 0.9502888927624746, 0.9503939295906946, 0.9507944243460559, 0.9505234588531545]","[-24.5911713203729, -22.324826836548482, -21.46265717368418, -21.573471809192046, -22.68044021615796]","[0.17602756023157962, 0.1798621930051791, 0.17914102078850164, 0.17036168363129137, 0.1779166606974514]"
583,"[0.9480352343012042, 0.9474478087567337, 0.9476097505043375, 0.9477773054845913, 0.9478374759580903]","[-24.72585894415789, -22.457759360337164, -21.596358651634667, -21.70259056185265, -22.8149378965496]","[0.7017812331568241, 0.6772192587817315, 0.6819091770600386, 0.7231436331439978, 0.689791940155981]"
584,"[0.9492541863249067, 0.9493030591299481, 0.9493281824204785, 0.9488286133988294, 0.9493077187870113]","[-24.733083137584018, -22.478413561415714, -21.61461076352793, -21.686152813410473, -22.82895914185287]","[0.41176402808443435, 0.39708122620575753, 0.39678031374971845, 0.43727300910866074, 0.40087070391503055]"
585,"[0.9480604376805472, 0.9469820674166354, 0.9472625273938885, 0.9484613101444552, 0.9476051755812643]","[-24.882297963053464, -22.6289951101675, -21.764505948790386, -21.84102289284198, -22.978178568360615]","[0.525262832708946, 0.538564343696586, 0.5356044616180181, 0.5043437995371368, 0.5311571583830557]"
586,"[0.9546221520042866, 0.9543328565389451, 0.9544109482662642, 0.9542691134140284, 0.9545339517029217]","[-24.42695104408982, -22.176534756059507, -21.31157706429433, -21.380043624832314, -22.52436474750469]","[0.6266620302283311, 0.5807886186481278, 0.5883519332586302, 0.6848113380564151, 0.6041428493066677]"
587,"[0.950440020021345, 0.9505299957198661, 0.9505732685950717, 0.9495133304053857, 0.9505701084421635]","[-25.057374379388694, -22.789250620901786, -21.928393241986324, -22.023685209940712, -23.14726005327696]","[0.3257831735710776, 0.3274842308559, 0.32713034307699845, 0.32508335109413716, 0.32655642053957235]"
588,"[0.9526201267262394, 0.9524525608607368, 0.9525121225921028, 0.952043567438951, 0.9525788235610999]","[-24.460400451123363, -22.245203970186157, -21.373287137820675, -21.3644850703712, -22.574609642584548]","[0.5575913131361897, 0.5412362561915618, 0.5447908749736956, 0.5662043168046377, 0.5500091881971485]"
589,"[0.9538384909205484, 0.9540050246616576, 0.954022832332688, 0.9530674600741771, 0.954037496073181]","[-24.62054499601151, -22.37528876756423, -21.509262749964872, -21.567264646884237, -22.72034554512271]","[0.43674839602316917, 0.43302301582504166, 0.43382909398949765, 0.4412619750042022, 0.4350579119164266]"
590,"[0.9536257401357874, 0.9525374725496045, 0.9528743223580183, 0.9537720253593631, 0.9533092618930065]","[-24.716642536846976, -22.473803425263004, -21.60816928898677, -21.644436216118784, -22.818936841672084]","[0.2804016098432646, 0.28257451691788854, 0.28191106898448853, 0.28238457445022425, 0.28119913389131584]"
591,"[0.9516584858049328, 0.9505561783374651, 0.9508032163710889, 0.952126531381982, 0.9511876820759527]","[-24.501899316481374, -22.307191815625554, -21.43132668575182, -21.37616010213313, -22.626044053722808]","[0.5231333273139435, 0.5199814268958227, 0.5207073585416525, 0.5175219172287727, 0.5217814950632874]"
592,"[0.9543170062689842, 0.9544087422455473, 0.9544249584617344, 0.9533903223808018, 0.9544309089958136]","[-24.38419195360297, -22.104088461968143, -21.245001623167497, -21.379047663344682, -22.467443988093]","[0.5618866196013609, 0.5478743399780559, 0.5498802170370178, 0.5844587161696502, 0.552005618807205]"
593,"[0.9549957225112222, 0.9552563384730498, 0.9552439740306745, 0.9543402871486463, 0.9551640608396774]","[-24.29935299278511, -21.996509092465672, -21.14199629672624, -21.324626080786995, -22.37188420394946]","[0.3479963061837324, 0.37414432662189273, 0.36821953219800885, 0.3195868823209348, 0.35860078711157406]"
594,"[0.95808760601738, 0.9578226364315442, 0.9579827474707897, 0.9569970576505226, 0.9581059008063971]","[-24.471594111318073, -22.241633239437398, -21.37265642471128, -21.39572360517627, -22.578814316112407]","[0.4089834226252069, 0.38872185120690717, 0.3924929444376995, 0.43418095274483065, 0.3992872624204282]"
595,"[0.9577312169578357, 0.9572589824045911, 0.9574477907382734, 0.9571703467106278, 0.9576613559535094]","[-23.962477879018888, -21.765558951922035, -20.889417301882048, -20.851319066251534, -22.084494565678998]","[0.574442708010481, 0.563394583420257, 0.5656356828101122, 0.5887238858192562, 0.569354733613703]"
596,"[0.9561315383419019, 0.9557013422003291, 0.9558265378828965, 0.9552305270645131, 0.9559743842330456]","[-24.42786249520419, -22.174432112297303, -21.309983128397434, -21.386625097627217, -22.52372052329665]","[0.5232934690568176, 0.5011980752298525, 0.5072756527195494, 0.5403674740532601, 0.5155101869797456]"
597,"[0.9613223564384906, 0.9608031814412474, 0.9609684086061911, 0.9614764949914321, 0.9611410099424644]","[-23.904468403898846, -21.6663463704386, -20.798622829423138, -20.84642165262689, -22.007246696057774]","[0.31177500946950754, 0.2870082143718445, 0.28825338739616635, 0.35681001657834877, 0.2952731204676897]"
598,"[0.9545242457344555, 0.9540849769557405, 0.9542678181238144, 0.9543796365217048, 0.9544254660430562]","[-24.31442051676305, -22.114718863728857, -21.240258101258977, -21.18862524037747, -22.436807346963775]","[0.5313544676009695, 0.4279221103950774, 0.4475785259987408, 0.6425180829850135, 0.4804296172079971]"
599,"[0.957440695689775, 0.9576493632540212, 0.95766547316621, 0.9564163927577198, 0.9576360245319929]","[-23.999808979153308, -21.762602804839656, -20.894736640100483, -20.939738334268597, -22.103081826813924]","[0.45589574764718904, 0.46590341367233573, 0.46418061763141505, 0.4478718978998953, 0.46157468924435363]"
600,"[0.9569588900519623, 0.9554274943926762, 0.9557761306929495, 0.9584669642048802, 0.9563067988408464]","[-24.17273919106527, -21.97210991991898, -21.09767584568944, -21.0508117776132, -22.29444572327958]","[0.3878079977235081, 0.3683647615497131, 0.3705708955068992, 0.41004692927150016, 0.3738998052863125]"
601,"[0.9569883072752303, 0.9569644942392467, 0.9570225630727097, 0.9562780217577763, 0.9570636849040872]","[-24.484248051324915, -22.232145170982115, -21.367441897964657, -21.441153180286992, -22.580735614132998]","[0.22199269716984674, 0.1933819766032693, 0.19812477612512236, 0.2520602310344312, 0.20906318800783386]"
602,"[0.9598740841051906, 0.9591672333191877, 0.9593255729932317, 0.9602091200546238, 0.9595407100186739]","[-23.755937985348503, -21.54252079869559, -20.670221720842303, -20.658009631258494, -21.870960252056058]","[0.49950510210345583, 0.4888010344882778, 0.49105947647707066, 0.5055850542030584, 0.49481269734864836]"
603,"[0.9589669608650513, 0.9583103429457365, 0.9584435122239321, 0.9592029736955365, 0.9586819174914317]","[-23.97119893832828, -21.76888979801031, -20.89431946153895, -20.85911409613642, -22.091399037293183]","[0.545714640540872, 0.5398345499315097, 0.5413835403617882, 0.5794557963615509, 0.5425550952154178]"
604,"[0.9618137435168642, 0.9606028328733857, 0.9609402773133446, 0.9625160018581457, 0.9613790706605977]","[-23.537255612667433, -21.39855630546717, -20.511079758027883, -20.343962963595377, -21.68727031870446]","[0.5284706734401207, 0.4878367479299285, 0.4922826889625583, 0.5906123612140989, 0.5068046580112469]"
605,"[0.9596120512759789, 0.959329512171822, 0.9594296025634266, 0.9589373416074766, 0.959530568362626]","[-24.2544494024623, -22.031666749683367, -21.161772641417, -21.159811382647042, -22.36584176766668]","[0.5075523968050134, 0.4717559586913122, 0.47858895003287166, 0.54550031704621, 0.48895529748246097]"
606,"[0.9598133463404981, 0.9590607517815404, 0.959270049691468, 0.9597554203190716, 0.9596180714464474]","[-23.91809400162527, -21.65942166535827, -20.79603054173831, -20.883954791894087, -22.011478446072744]","[0.4747440588945159, 0.4657051883128961, 0.4677351788778738, 0.4809434733813828, 0.470582501728291]"
607,"[0.9618553861710188, 0.9613620519977873, 0.9615131313948182, 0.9620928627231882, 0.961721823279728]","[-23.55026179947975, -21.326976589568353, -20.456788518494733, -20.463161722498715, -21.660823297475286]","[0.1782586668336625, 0.1798957772548129, 0.179163658813406, 0.17345593016966152, 0.1783637806222704]"
608,"[0.9500119315077621, 0.9488434930184801, 0.9490535879352346, 0.9501315016421301, 0.949491256843899]","[-23.755137432036364, -21.547977152334557, -20.67481346859786, -20.642380411323913, -21.873705457441655]","[0.4741913568815296, 0.5022475308059986, 0.49674522641253, 0.4378566203851173, 0.48802553877452143]"
609,"[0.9518043510001805, 0.9507371662120611, 0.9509403554280773, 0.9523346054594902, 0.9512812113711041]","[-24.361061713249292, -22.055801907199147, -21.203123886472422, -21.362148284509978, -22.434547357587718]","[0.29887481181963027, 0.28810813773110033, 0.2902511485709943, 0.32040187210034665, 0.29371877208868763]"
610,"[0.9557676682790504, 0.9547473013640089, 0.9549932680399221, 0.9561599859464345, 0.9553202870655905]","[-23.97686364355973, -21.743817286792517, -20.87619449506368, -20.89219860739454, -22.083739912442848]","[0.5716965648223259, 0.4854621444532883, 0.5031362117002303, 0.6769442200175322, 0.5317713415690498]"
611,"[0.9546613348314873, 0.954724655168433, 0.9547712515596661, 0.9536908267707085, 0.9547879666410056]","[-24.555675691597184, -22.240447101609877, -21.389268597527035, -21.579898463986353, -22.62368609100447]","[0.4716316570655449, 0.43751783968270813, 0.4440924076345772, 0.519498670245947, 0.45533262681796116]"
612,"[0.9563847732398646, 0.9553551131360903, 0.9556559807160028, 0.9563888163840032, 0.9559623876517432]","[-24.247596504532495, -21.988053491674755, -21.125837273875803, -21.1959963833925, -22.342107180732697]","[0.25506327836949655, 0.28095228124118427, 0.27935811097094754, 0.23696005343447252, 0.2683146062901831]"
613,"[0.9546729498833916, 0.9542941262591905, 0.9543577502449885, 0.954274122363305, 0.9544762548767908]","[-24.20898321039969, -21.93899318304273, -21.07876408583664, -21.17302845304766, -22.298382993568488]","[0.4689799604764149, 0.4516217766147229, 0.454305315066751, 0.49663647714452935, 0.4594645875600639]"
614,"[0.9593206822862848, 0.9575794475233226, 0.9578953888712388, 0.9599319749556908, 0.9584596122894246]","[-23.694453232907506, -21.529038281585958, -20.646509516657478, -20.542424308567643, -21.831248098295237]","[0.5894399306128425, 0.5821914018537545, 0.5837617258374507, 0.5945082283051835, 0.5861722557545894]"
615,"[0.9576735588350205, 0.957018814701017, 0.9572320113313664, 0.9577243687551384, 0.957488727378803]","[-23.593492356449328, -21.367932936033295, -20.497537769977356, -20.521046097770146, -21.701980315490516]","[0.414329548563091, 0.4270165015582969, 0.4236229823252612, 0.4032307242144042, 0.4192425405242984]"
616,"[0.9609354115691519, 0.9599816773238738, 0.9602421646756866, 0.9610312532473292, 0.960563804651129]","[-23.961000574332438, -21.730440367212445, -20.861820529523868, -20.88162025649265, -22.068294616920987]","[0.4646686143320286, 0.49376585971205067, 0.4873565328477167, 0.43119387855525376, 0.4777207206992131]"
617,"[0.9605505313823868, 0.9595369203889726, 0.9598061289679597, 0.9607684024681507, 0.9601694398984265]","[-23.661330336236553, -21.44946192856807, -20.576387324812618, -20.569259122301318, -21.77638946301357]","[0.344337348074706, 0.336686755028599, 0.3422604740779993, 0.31371056601476743, 0.34704924680819]"
618,"[0.9600488185309274, 0.9596850598362778, 0.9598254534235615, 0.9598993968137977, 0.9600097035365239]","[-23.95358261791279, -21.701719941453007, -20.837465181510932, -20.900904363603136, -22.050957245435928]","[0.42591208125618807, 0.4251907237567375, 0.42546405301814605, 0.4267601572580289, 0.42601839674967473]"
619,"[0.9610006302791653, 0.9604241844146909, 0.9605925805096507, 0.9611552802712591, 0.9607886980104999]","[-23.453353895366817, -21.26983427078347, -20.391256743377742, -20.32027639574513, -21.58207303554777]","[0.2786571171205028, 0.29865998583240416, 0.29143796801697214, 0.29282891177158443, 0.28241929101439933]"
620,"[0.9593445694363506, 0.9585765793554359, 0.958780590020346, 0.9592602305782465, 0.9590439939415892]","[-23.89561668202134, -21.642607931060223, -20.778540886764052, -20.8453901851598, -21.99238803545862]","[0.50273895156182, 0.5051621621888996, 0.5047730514002666, 0.49933152726357327, 0.5040455774256305]"
621,"[0.9607325426348075, 0.9599070184988139, 0.9601706601365155, 0.9611130342810217, 0.9604271840746618]","[-23.71244926506833, -21.458742381109175, -20.595324814948636, -20.653709801697836, -21.809653407919757]","[0.3664297388132112, 0.37256675476839585, 0.3712840708543219, 0.3519625718567726, 0.3691700492198812]"
622,"[0.961011513097601, 0.9601753663680013, 0.9604269632592096, 0.9610558608993014, 0.9607599008043045]","[-23.42788476482981, -21.218186349165006, -20.34486780741332, -20.329579142623736, -21.5442564502713]","[0.6842424775179435, 0.6408816518784511, 0.6504975493417077, 0.723023337820434, 0.6667662850614796]"
623,"[0.9613253343191581, 0.960017805871558, 0.96030697946454, 0.9617522439108673, 0.9607538518056729]","[-23.70249332685462, -21.475473020580104, -20.60687247134424, -20.605913021203328, -21.812566663000364]","[0.39942264474176264, 0.3926139768388252, 0.393752872506267, 0.41549342347901075, 0.39558445634662726]"
624,"[0.9625067165629765, 0.9617174084974268, 0.9619151056081313, 0.9625797121019652, 0.9622290450432207]","[-23.350514398106988, -21.12372559481177, -20.253537641510114, -20.28046587336356, -21.458360088144005]","[0.39969629695923525, 0.4132562116306064, 0.41051227346536456, 0.400233430838947, 0.4060841144121101]"
625,"[0.9649995497779957, 0.9631272421086221, 0.9635185331817419, 0.965794817442231, 0.9641404764066566]","[-23.000760694105534, -20.86959184019742, -19.97943892570054, -19.814494135646214, -21.152615210161894]","[0.4682636087782018, 0.45067582841755777, 0.45429785652806604, 0.493664963660889, 0.45998838561788535]"
626,"[0.9629882238686925, 0.9621840370678173, 0.9624466150416162, 0.9629493328640962, 0.9627284712313022]","[-23.309269523043803, -21.104578255641172, -20.229973450028904, -20.208976429176523, -21.42757986982604]","[0.3424436168376635, 0.3493535995223115, 0.3506163290127631, 0.31917738762555303, 0.35075632600625084]"
627,"[0.9666443912844481, 0.965407969498198, 0.9657000088128089, 0.9665532948335848, 0.9661228015926749]","[-23.311638096630816, -21.08038029432091, -20.212258220797494, -20.227119960611116, -21.4191388126212]","[0.501416908773499, 0.5432499294374064, 0.5366522520998058, 0.48220783439745274, 0.521905373539132]"
628,"[0.9605223786114203, 0.9597429753903614, 0.9599669465789942, 0.9606778574310662, 0.9602484759175444]","[-23.94035776597706, -21.70233371724037, -20.836002376931383, -20.857027947037828, -22.045330398770737]","[0.2868340125068165, 0.30049889637770005, 0.2973372614729079, 0.2806192617930191, 0.292681209042758]"
629,"[0.9619167786459344, 0.960382586562102, 0.9607072056444398, 0.9630544149473885, 0.9612014513238091]","[-23.57118290091958, -21.32214371231667, -20.456723243232197, -20.52576360294589, -21.668975565544645]","[0.3333230482916797, 0.30669142243783043, 0.3116494526252188, 0.3279619998359814, 0.32039123553625326]"
630,"[0.9467050491219535, 0.9455486432580678, 0.9458075190484919, 0.9482942879631594, 0.9462317992682004]","[-23.508440438532688, -21.287463330231255, -20.416855288667872, -20.417590970179273, -21.620156697259002]","[0.2712428548783095, 0.30547446733106204, 0.29833840447418725, 0.24163344066127732, 0.2870079757383264]"
631,"[0.897895969703532, 0.8969841447502473, 0.8969243112240206, 0.9023320901208988, 0.8971547694271605]","[-23.572115669190477, -20.938621098638276, -20.158140423752123, -20.705254510164163, -21.50223681438326]","[0.4550367898240375, 0.4713708326918287, 0.4671042793366133, 0.4552168744815965, 0.4608010653309707]"
632,"[0.8970764608487739, 0.8966031475380927, 0.896684066562945, 0.90025126633154, 0.8968059047636688]","[-24.10163284137394, -21.90818493322023, -21.04033818415112, -20.84883420636398, -22.238795081494704]","[0.3014539739440964, 0.3201295929648641, 0.31551092739151704, 0.302011448614985, 0.30907073444030775]"
633,"[0.9119145039093428, 0.9105662563699927, 0.9108112398200051, 0.913747205333815, 0.9112522038662474]","[-25.20102546373375, -22.87557229091855, -22.026709836411953, -22.23304103388009, -23.26460313721865]","[0.4835506614117363, 0.5038732792876782, 0.5041204567573665, 0.4488900505701634, 0.5005417038450698]"
634,"[0.9189855776053286, 0.9177131805765176, 0.9180048579916815, 0.9195248648701516, 0.9184425197489933]","[-24.638948680393376, -22.292183547962793, -21.451243840136236, -21.621079661668066, -22.698236090919362]","[0.23249121440926765, 0.28065931855156906, 0.26980850123713596, 0.21489481102431654, 0.2541607907079921]"
635,"[0.9343978633753259, 0.9335639787947954, 0.9337679697307131, 0.9346001217934458, 0.9340700251802282]","[-24.858542814726242, -22.56154525553265, -21.70721482494155, -21.848566505399184, -22.935939332134456]","[0.556680852538907, 0.5671121005291981, 0.5669345057978004, 0.5280347405517478, 0.5658094423652061]"
636,"[0.9268533232424102, 0.9262803195447192, 0.9264625852411688, 0.9270069475717106, 0.9266617364883489]","[-25.435174038789604, -23.120372723161758, -22.269640484254772, -22.447726744461168, -23.50419907011757]","[0.5114244047889988, 0.5420055510515729, 0.5342529397127911, 0.4686949866818327, 0.5246150897431028]"
637,"[0.9481460193248843, 0.9472113592775453, 0.9475650955596042, 0.947642494158536, 0.9479434380006869]","[-24.389102059151202, -22.11938838021007, -21.25835981541131, -21.367040028608393, -22.477487820791534]","[0.6236301331403399, 0.6094232722492543, 0.6123154427582509, 0.6702822971496976, 0.6167078659330174]"
638,"[0.9389303917830851, 0.9391857317281069, 0.9391768147235492, 0.9377406716552602, 0.9390960132391879]","[-24.668071101338565, -22.364094452092093, -21.50965340253669, -21.69812344621396, -22.739830234667014]","[0.4003788392258615, 0.37827704408161317, 0.3823695727703428, 0.42928682550924696, 0.38938062644740695]"
639,"[0.9481990872204217, 0.9476567315506085, 0.947900392318998, 0.9476842008967918, 0.9481472531178988]","[-24.824364371356612, -22.543943720344682, -21.685991853915663, -21.798675665567238, -22.90913474164535]","[0.5248198192829052, 0.5266615846163993, 0.526291904100987, 0.4912595895582343, 0.5257594827782017]"
640,"[0.9473266418846125, 0.9473446109025153, 0.9473467627602349, 0.9463654693984807, 0.9473655778663941]","[-24.91827233809009, -22.629562761725285, -21.77269605789883, -21.914879908850743, -22.998222572907046]","[0.42624611493091646, 0.414777951405692, 0.4173389045361823, 0.4567716749168453, 0.42114606607607413]"
641,"[0.9523242682888584, 0.9518394970952143, 0.9519720348271576, 0.9524281086641921, 0.952137083309619]","[-24.788865534065902, -22.50777320355691, -21.64978502308329, -21.767408549634602, -22.873043651205602]","[0.5241363502804447, 0.5471069165621388, 0.5422654516825832, 0.5419624564025436, 0.534448117619118]"
642,"[0.9545932534377508, 0.9542696512903945, 0.9544618662857519, 0.9540805174857038, 0.9546562130682996]","[-24.3205191628619, -22.06773055362939, -21.203064690347425, -21.280139606017336, -22.416543785363093]","[0.4512850047404802, 0.45181658194513497, 0.45197064454362484, 0.44961147239915905, 0.4513640564603943]"
643,"[0.9486276260734872, 0.9481345741350039, 0.9483326210803834, 0.9480725393818115, 0.9484770908694354]","[-24.816471119424353, -22.49986293260985, -21.649106077026335, -21.839498560453542, -22.884051854540598]","[0.29573041032824887, 0.3013908762367555, 0.3006280370791863, 0.2911600873888101, 0.2988443389239206]"
644,"[0.9495030303417702, 0.9496311757379206, 0.9496914985170892, 0.9483721952443719, 0.9497021817430126]","[-24.648259865191513, -22.380480999050107, -21.519123269501943, -21.62238204027522, -22.737666066450696]","[0.4919088428866443, 0.5366400035569693, 0.5312666274861917, 0.4562093490499768, 0.5162719197814866]"
645,"[0.9489850130920773, 0.9500125991616333, 0.9499058617605673, 0.9467403552088008, 0.9495987309186172]","[-24.698047931838932, -22.41741354579408, -21.558368384642872, -21.694745076645525, -22.78094878628405]","[0.2628670398832961, 0.2552271406235834, 0.2569419066896237, 0.2731698026626873, 0.25959249287184394]"
646,"[0.950057199263181, 0.9492496020628977, 0.9495331091992308, 0.9497011371432923, 0.9498653130171157]","[-24.7887727417674, -22.50900424219301, -21.650038648879278, -21.779238712571274, -22.87248488200561]","[0.4369162645152829, 0.4511867856956082, 0.44875499609939334, 0.42764578284105415, 0.44449717329402627]"
647,"[0.9495319589708823, 0.9485760092594395, 0.9488584403626715, 0.9489750110786104, 0.949183521963998]","[-24.90719943053503, -22.655688706488206, -21.791233106895586, -21.856554823874458, -23.004532127356015]","[0.34687412974517773, 0.3343334252113757, 0.33686146562049407, 0.36452435423712326, 0.3409443792074682]"
648,"[0.953491493694302, 0.9524039928334769, 0.9527103529171771, 0.953883810037366, 0.9530654921897896]","[-24.70496184146731, -22.415126384339036, -21.558788158088912, -21.697010955529656, -22.78486175538039]","[0.5014411345065062, 0.4692803347531271, 0.4773594442255977, 0.5155883461818471, 0.48706591992601134]"
649,"[0.9459991296334961, 0.9460451508932624, 0.9461766179139236, 0.9441220086847244, 0.9462270269716127]","[-24.880256301348826, -22.593997226005353, -21.73779133327864, -21.851244795872134, -22.963139856075966]","[0.4081217691469391, 0.4315613347846836, 0.42519895016076426, 0.42669284304544175, 0.415851608177182]"
650,"[0.9528561913930462, 0.9527169213674677, 0.9527616452232108, 0.9519172459775334, 0.9527942598072273]","[-24.6433100402795, -22.354752127036605, -21.498074989143113, -21.635369607430952, -22.723672968629625]","[0.4523632352690591, 0.476987794297865, 0.4717673733968541, 0.42610754458853606, 0.46358739483471095]"
651,"[0.9526758799546055, 0.9521857062946311, 0.9522995633574709, 0.9521401068749383, 0.9524919415466392]","[-24.51426123094761, -22.247519623908357, -21.38591203001097, -21.487834103442395, -22.604082647664605]","[0.6158886597050386, 0.5969430588026339, 0.6008908219418698, 0.6555828983423504, 0.6071054899584387]"
652,"[0.9523113525212475, 0.9514525958550096, 0.9517367319707327, 0.9519511915053305, 0.9521003841111206]","[-24.745377111356756, -22.46997690970641, -21.61095445640342, -21.71443598317361, -22.83241545079681]","[0.587925725842756, 0.5816850834997965, 0.5833777114962788, 0.5793685282042764, 0.5858643652323109]"
653,"[0.9528232342991882, 0.952088383356516, 0.9522123996975794, 0.9524979924451714, 0.9524707475844327]","[-24.62086958252492, -22.371609475288437, -21.50653197636493, -21.570294991392483, -22.719010160144503]","[0.4307270329996964, 0.42533089546180625, 0.4254599040834014, 0.4224652155826285, 0.42751281590717516]"
654,"[0.9549920906994329, 0.954565830819229, 0.9547645818923075, 0.9544960136426991, 0.9549031699966407]","[-24.684053916285244, -22.41170800562166, -21.552324774252742, -21.644222477895, -22.77292879769842]","[0.4726987580326592, 0.49869186756922873, 0.4942496482424888, 0.44619892418294904, 0.4855083347300706]"
655,"[0.9481575840980271, 0.9478421514506264, 0.9480148533752987, 0.9478917538530492, 0.9481040369538113]","[-24.734642561252027, -22.47264007818187, -21.611309503376418, -21.678995654316388, -22.828583105576524]","[0.48250590341996313, 0.5275649350597106, 0.5193896702254629, 0.42849060454189425, 0.5069793166083212]"
656,"[0.955964086930964, 0.9558053963714094, 0.9558938026313455, 0.9549585026267087, 0.9559653110267393]","[-24.632906541077098, -22.292679937102427, -21.446271532639187, -21.695308421476852, -22.688711889217767]","[0.383313693226842, 0.39901049629623664, 0.4002406065800304, 0.3520947421196409, 0.39432946336500996]"
657,"[0.9515460242077088, 0.9509726830194137, 0.951220949060028, 0.9512452669654768, 0.9514542133481529]","[-24.632067839522044, -22.353338845740655, -21.49531698459694, -21.599077516994857, -22.71805000185779]","[0.6917448912375146, 0.6873899584080502, 0.6909044339185707, 0.6811585103305923, 0.695198522048621]"
658,"[0.9527907269734261, 0.9523152674971307, 0.9524976076089686, 0.951960656821209, 0.9526815491624183]","[-24.51835784012773, -22.24554827928663, -21.385774169922506, -21.48822935352786, -22.606262171472583]","[0.4917080336344604, 0.4610184338136364, 0.4671514261101002, 0.5423361314942732, 0.47708335843551625]"
659,"[0.9569434965402495, 0.9567481317950592, 0.9568411079028305, 0.9567583036044164, 0.9569584680312817]","[-24.379494225713028, -22.104064459407017, -21.24483716573038, -21.35245814767869, -22.466200811439606]","[0.36858685614804776, 0.37098459109821136, 0.37148617201085327, 0.3675238457365187, 0.37198349162847516]"
660,"[0.9547097514803933, 0.9542993443570519, 0.9545068995029518, 0.9536735545538663, 0.9546788809698132]","[-24.853097786197132, -22.55027141260509, -21.696847297324364, -21.856077482474003, -22.92733648646858]","[0.5386385691442059, 0.5553910595622995, 0.5499070158201715, 0.5199984205505708, 0.5458954557502274]"
661,"[0.9547091858206622, 0.9545662916397324, 0.9546361157830088, 0.9539677250527939, 0.9547000229349022]","[-24.659627044496045, -22.347853319719917, -21.495695645237454, -21.685023981035254, -22.72881387127364]","[0.3608950335508609, 0.3503691094665866, 0.35206910135095865, 0.39122417859883196, 0.35476047071026273]"
662,"[0.9534441904028925, 0.9531168596512322, 0.9532374045414151, 0.9528591144687486, 0.9534101260338246]","[-24.909788171614448, -22.63090499792465, -21.773551555403305, -21.86497123370059, -22.9966741887337]","[0.29879870259884483, 0.28335432100835656, 0.28626564075884386, 0.3293392955208333, 0.2911083987149216]"
663,"[0.9587763241174763, 0.9584413052228301, 0.958544567502248, 0.9583480604693996, 0.9586789336449411]","[-24.020017481697334, -21.78501592288679, -20.916791321079664, -20.955538550928317, -22.124454485874946]","[0.5749729186298631, 0.5595109851049588, 0.5636352871968672, 0.5780671515037265, 0.5702131414410725]"
664,"[0.9529190061567843, 0.9528901291653536, 0.9529506602759672, 0.9513841932378252, 0.9529954623853533]","[-24.61200030247535, -22.326127439507992, -21.46871529388297, -21.604280469312766, -22.693337637218068]","[0.41656711363295695, 0.4274890836776279, 0.4257290033251063, 0.39206250000130477, 0.4225828947665532]"
665,"[0.9526195272229695, 0.951649133792603, 0.9518624000284801, 0.9530058147977234, 0.9521397212704695]","[-24.144905019157875, -21.929992499753215, -21.057589561527028, -21.055848693302227, -22.258619808944587]","[0.5787707467228063, 0.5546451518402932, 0.5597420411064684, 0.5962320554559315, 0.5686787722432279]"
666,"[0.9526331240357769, 0.9524898912406896, 0.9525765496672168, 0.9515293590371766, 0.9527157797661783]","[-24.790869722966235, -22.48319046411223, -21.63026807618982, -21.809703194303346, -22.862095539028584]","[0.30820879339212254, 0.2999572451190997, 0.29890979788211236, 0.31421098942355075, 0.3008068702595991]"
667,"[0.9552552949823647, 0.9550260953562285, 0.9551785913454566, 0.9540224082528195, 0.9553230707155799]","[-24.729073633960176, -22.448260216986917, -21.59044455618986, -21.70269675404101, -22.813732798001855]","[0.29093863664581576, 0.3421326085098087, 0.3311761812807658, 0.27121137560471337, 0.3135725369730565]"
668,"[0.9551687050110756, 0.9542606073525055, 0.9544992062022378, 0.954485424509906, 0.9548653136867105]","[-24.533606167263443, -22.3002783437211, -21.432388609322224, -21.454871117257813, -22.63985860574217]","[0.4250674064145804, 0.3698267737498205, 0.3821432207195663, 0.4940426239836245, 0.40106584205546403]"
