epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
600,"[1.06091811e-11 9.58396860e-11 2.29761407e-10 2.40634684e-10
 6.94191153e-11]",[0.0450118  0.04832303 0.04815641 0.04528576 0.0474254 ],[0.56484838 1.52560149 2.09368265 2.09256964 1.32090259],[0.5186846  0.52155552 0.52129733 0.51704481 0.52024213],[0.17122845 0.17878772 0.17727627 0.16305223 0.17481096],[0.15159574 0.15611224 0.1551713  0.14713598 0.15373836],[2.4190018  2.43607055 2.43224928 2.40355243 2.42644674]
601,"[7.77252981e-12 7.39017021e-11 1.75463481e-10 1.62984089e-10
 5.21500253e-11]",[0.05302126 0.05560946 0.05587961 0.05687417 0.05561343],[0.48111066 1.28533885 1.75619074 1.71361167 1.11120051],[0.52107182 0.52056033 0.52032113 0.52160008 0.52211409],[0.21828979 0.21639571 0.21667332 0.22210294 0.21728507],[0.19460971 0.19331364 0.19353077 0.19832699 0.19388614],[2.61894565 2.60647407 2.60849356 2.64457783 2.61232881]
602,"[1.60874700e-11 1.47162675e-10 3.52066981e-10 3.56331730e-10
 1.05959457e-10]",[0.04953535 0.05197084 0.05185644 0.04946582 0.05133222],[0.64443483 1.64925708 2.15347127 2.19332545 1.45780079],[0.51266454 0.51467241 0.51337616 0.5143978  0.51278516],[0.19077166 0.19617322 0.19509151 0.18335525 0.19340536],[0.17454299 0.17800622 0.17748474 0.16908911 0.17642994],[2.47265468 2.49357073 2.48921506 2.44703858 2.48231564]
603,"[1.29655762e-11 1.17293821e-10 2.81247499e-10 2.91290432e-10
 8.49556853e-11]",[0.04191317 0.04460071 0.04443481 0.04201482 0.0438251 ],[0.59198289 1.5862142  2.1760845  2.22145498 1.38291298],[0.51751277 0.51906282 0.51878662 0.51906726 0.51902578],[0.15412059 0.16010062 0.15880982 0.14764992 0.15694584],[0.13921524 0.14343893 0.14258878 0.13422216 0.14124291],[2.38627487 2.39772132 2.39501764 2.37818665 2.39106417]
604,"[2.00049672e-11 1.69832251e-10 4.12509280e-10 4.87427687e-10
 1.27233483e-10]",[0.03802449 0.04139427 0.04091849 0.03614554 0.03995785],[0.71106802 1.85264056 2.50604192 2.67028474 1.64107002],[0.51399957 0.51375034 0.51478722 0.51563584 0.51512482],[0.13295068 0.14462341 0.1421828  0.12083567 0.13808875],[0.11711482 0.1266456  0.12461562 0.10729476 0.12134717],[2.1757772  2.23864689 2.22528079 2.1051432  2.20433244]
605,"[9.77282737e-12 9.02366687e-11 2.15362084e-10 2.15762347e-10
 6.46014095e-11]",[0.05006495 0.05289205 0.05294243 0.05153798 0.05246084],[0.52427771 1.38659583 1.88473353 1.90477582 1.2084335 ],[0.51935366 0.52068802 0.51984156 0.52103342 0.51726309],[0.19708755 0.20019551 0.19955541 0.19331868 0.19858798],[0.16645823 0.17027352 0.16935359 0.16333491 0.16793877],[2.51571864 2.5220802  2.520668   2.50966753 2.51852323]
606,"[1.36864939e-11 1.30988461e-10 3.10596643e-10 2.84435763e-10
 9.21150541e-11]",[0.04404124 0.04558307 0.04564432 0.04558624 0.04542184],[0.59929698 1.62904794 2.19462387 2.12391561 1.40628126],[0.51601421 0.51764319 0.51788456 0.51546268 0.51893309],[0.16477409 0.16554716 0.16531321 0.16506372 0.16505392],[0.14986985 0.15024836 0.15011109 0.15089409 0.14992832],[2.35820083 2.37165272 2.3684986  2.34854917 2.36386921]
607,"[1.97769649e-11 1.82673524e-10 4.36117689e-10 4.33418140e-10
 1.30831785e-10]",[0.03349609 0.03506469 0.03494001 0.03344516 0.03457001],[0.69617559 1.91280767 2.63025721 2.6388996  1.65579629],[0.51731905 0.51999382 0.5202741  0.51654016 0.51921713],[0.11449288 0.11767586 0.11700436 0.11096604 0.11592618],[0.10560297 0.10846418 0.10786309 0.10194592 0.10694299],[2.08550596 2.11321076 2.10724146 2.05565074 2.09798219]
608,"[1.60948373e-11 1.46301381e-10 3.50313284e-10 3.61870194e-10
 1.05628822e-10]",[0.03939341 0.04142893 0.04128936 0.03973167 0.04082337],[0.74392009 1.98893207 2.71448063 2.76610848 1.73858783],[0.52886003 0.53093895 0.53143955 0.52726781 0.53088809],[0.1404319  0.14486273 0.14387823 0.13683824 0.14230612],[0.12676854 0.12964904 0.12897575 0.12465992 0.12791056],[2.27949288 2.28108728 2.28026539 2.28649546 2.2794899 ]
609,"[8.78690034e-12 8.81053385e-11 2.06687995e-10 1.76290221e-10
 6.03272571e-11]",[0.04631752 0.04779524 0.04811616 0.04975135 0.04810381],[0.54368926 1.52418856 2.0932239  1.94500776 1.29131652],[0.5260984  0.52637194 0.52603574 0.52556247 0.52586575],[0.1800981  0.17603214 0.17684075 0.18535094 0.17797353],[0.15612679 0.15195362 0.15276113 0.16287484 0.15416197],[2.37667005 2.36724365 2.36889044 2.3940289  2.37183684]
610,"[1.28955915e-11 1.20299459e-10 2.86459373e-10 2.81878666e-10
 8.56298821e-11]",[0.04498182 0.04728443 0.04724561 0.04548116 0.04680002],[0.60895632 1.63378166 2.20761358 2.20958155 1.41860278],[0.52225565 0.5249131  0.52464082 0.52165678 0.5240947 ],[0.16872801 0.17241059 0.17149491 0.16290847 0.17027341],[0.14847855 0.15169709 0.15107799 0.14381446 0.15000578],[2.41698505 2.41710199 2.41680552 2.42204588 2.4166101 ]
611,"[7.25199382e-12 7.34395112e-11 1.72027189e-10 1.42172392e-10
 5.00614360e-11]",[0.06463738 0.06624528 0.06697298 0.07127058 0.06724793],[0.47109959 1.25093316 1.64723251 1.52763838 1.07422768],[0.52571487 0.52357123 0.52387544 0.52744286 0.52462912],[0.28085937 0.2701849  0.27238106 0.29347822 0.27592702],[0.23085548 0.22366322 0.22500878 0.23866159 0.22740252],[2.79773829 2.77742524 2.78144586 2.82645331 2.7880532 ]
612,"[9.85299709e-12 9.43945172e-11 2.23557586e-10 2.08326919e-10
 6.62441272e-11]",[0.04269182 0.04486775 0.04493628 0.04445608 0.04459891],[0.54304527 1.50801472 2.08873495 2.01801789 1.28836052],[0.52092975 0.5237758  0.52351648 0.52089354 0.52218945],[0.16050182 0.16258405 0.16212571 0.15910708 0.16143014],[0.14121868 0.14233123 0.14195631 0.14005025 0.14164952],[2.37374868 2.38093142 2.37900968 2.37299463 2.37640306]
613,"[1.02408364e-11 9.91274924e-11 2.34307068e-10 2.13200143e-10
 6.92002457e-11]",[0.05845402 0.0611434  0.06129943 0.06041941 0.06093426],[0.55134081 1.43565479 1.87761897 1.83980522 1.25202103],[0.52428591 0.52377703 0.52379366 0.52248023 0.52455314],[0.24243665 0.2435209  0.24354942 0.23869663 0.24289217],[0.20989456 0.21076278 0.2107572  0.20545683 0.21036625],[2.71230342 2.72342892 2.7210253  2.70034422 2.7173006 ]
614,"[1.71041930e-11 1.49142732e-10 3.60465667e-10 3.99884066e-10
 1.10233713e-10]",[0.04030016 0.04321377 0.04288386 0.03944533 0.04211495],[0.67582489 1.77333105 2.40374275 2.50921496 1.56356796],[0.51859981 0.52051625 0.52096283 0.51769515 0.52035697],[0.14365271 0.15241785 0.15047248 0.13468461 0.14751877],[0.12518455 0.13283242 0.13110164 0.11781261 0.12856412],[2.34357264 2.38488892 2.37597782 2.29922713 2.36213748]
615,"[1.89126856e-11 1.75108865e-10 4.18132756e-10 4.08411153e-10
 1.25380223e-10]",[0.03593349 0.03756135 0.03744528 0.03608035 0.03707261],[0.70519395 1.91611223 2.61538337 2.62109243 1.66540737],[0.5206265  0.52117122 0.52142722 0.51946298 0.52168756],[0.12426805 0.12784517 0.1270748  0.12093584 0.12597925],[0.11175522 0.11547387 0.11464422 0.10838374 0.11347412],[2.14642016 2.16694185 2.16224782 2.12919703 2.1552496 ]
616,"[1.30996026e-11 1.21890500e-10 2.90541178e-10 2.84864250e-10
 8.69450838e-11]",[0.03970267 0.04189084 0.04180159 0.04021548 0.0413435 ],[0.5798799  1.58856409 2.18889746 2.18225249 1.37125159],[0.51542802 0.51439583 0.51441009 0.5183301  0.5138736 ],[0.14401881 0.14782058 0.14695335 0.14022865 0.14574238],[0.12912729 0.1324566  0.13172315 0.12608259 0.13057601],[2.19591221 2.22669866 2.22002439 2.16377087 2.20968114]
617,"[1.76722775e-11 1.61399561e-10 3.86430792e-10 3.89189976e-10
 1.16389725e-10]",[0.03644811 0.03846343 0.03828687 0.03629456 0.03779782],[0.68635637 1.8612696  2.54950529 2.57006642 1.61956645],[0.51735433 0.51783486 0.5189114  0.51602153 0.51865168],[0.12602797 0.13099436 0.12990671 0.12108207 0.12822891],[0.10760164 0.11293719 0.11171993 0.10351664 0.10993592],[2.22177764 2.25139542 2.24497085 2.19031679 2.23503715]
618,"[1.32043699e-11 1.25517105e-10 2.97880175e-10 2.79546594e-10
 8.85165335e-11]",[0.04937089 0.05113766 0.05123726 0.05075977 0.05099667],[0.58985335 1.56054855 2.06810239 2.03401436 1.35905959],[0.51807201 0.51711703 0.51738559 0.51674203 0.51737998],[0.191324   0.19190087 0.19181008 0.18948698 0.19171632],[0.16527287 0.16620503 0.16613623 0.16331446 0.16583711],[2.51883438 2.52049467 2.51994775 2.52026379 2.51928548]
619,"[2.17821219e-11 1.93426686e-10 4.65641687e-10 4.99600483e-10
 1.41529000e-10]",[0.03918448 0.04160323 0.04132397 0.03808601 0.04068246],[0.73693306 1.91592833 2.55272719 2.6626944  1.69435691],[0.51390816 0.5143343  0.51405703 0.51479736 0.51405714],[0.13849113 0.14590733 0.14443109 0.12974794 0.14185032],[0.12779658 0.13361418 0.1323419  0.12101035 0.13042933],[2.32490819 2.35997738 2.3530519  2.27586752 2.34163823]
620,"[1.39937266e-11 1.33167249e-10 3.15979420e-10 2.95544339e-10
 9.38628682e-11]",[0.03767938 0.03900509 0.03905114 0.03889588 0.03885358],[0.61918514 1.72399989 2.38070419 2.31064104 1.47788707],[0.51694473 0.51645671 0.51584371 0.519868   0.5153702 ],[0.13411377 0.13488131 0.13466358 0.13386608 0.13444534],[0.12255386 0.12192324 0.12201234 0.12362912 0.12226007],[2.24464994 2.23815702 2.23895047 2.26289347 2.24080714]
621,"[1.68006061e-11 1.59997557e-10 3.79392166e-10 3.57836237e-10
 1.12643809e-10]",[0.03948482 0.04085806 0.04086764 0.04004861 0.04063136],[0.66637377 1.81933237 2.45760609 2.41494937 1.5713218 ],[0.51431357 0.51481895 0.51644676 0.51578007 0.51428648],[0.14144623 0.14310164 0.1428105  0.13912494 0.14214536],[0.13158713 0.13284521 0.1326801  0.13058577 0.13216363],[2.313227   2.32300244 2.32068373 2.306572   2.31729057]
622,"[2.23130364e-11 2.03346244e-10 4.86978399e-10 4.94444999e-10
 1.46762765e-10]",[0.03243671 0.03384824 0.03372346 0.03239817 0.03338182],[0.76142363 2.08033705 2.85461832 2.87201932 1.8067544 ],[0.51638915 0.51482063 0.51502531 0.51561464 0.51480299],[0.10862758 0.11171484 0.11093355 0.10591658 0.10985307],[0.10164826 0.10294001 0.10260858 0.10054781 0.10212915],[2.13048037 2.14522193 2.14167363 2.12162427 2.13654346]
623,"[1.69681987e-11 1.57328675e-10 3.75006898e-10 3.75372985e-10
 1.12309578e-10]",[0.03962278 0.04101249 0.04102605 0.04002905 0.04078524],[0.65598321 1.77656493 2.40337192 2.39546951 1.53964983],[0.51367409 0.51775386 0.51796973 0.51181542 0.51562323],[0.14246256 0.1442136  0.1437996  0.13941205 0.14331866],[0.13439379 0.13690108 0.13634928 0.13084717 0.13553142],[2.29676844 2.34202804 2.33250866 2.24391097 2.31749269]
624,"[2.41325510e-11 2.23753468e-10 5.34158466e-10 5.19760832e-10
 1.60101173e-10]",[0.03229401 0.03370125 0.0335559  0.03226448 0.03320346],[0.76571874 2.09497138 2.85210672 2.84191166 1.81777771],[0.51343133 0.51283804 0.51237972 0.51001338 0.5142257 ],[0.10768824 0.11095052 0.11015516 0.10515981 0.10900132],[0.09869156 0.10107161 0.10051122 0.09738044 0.09967236],[2.10505716 2.13404806 2.12750858 2.0794353  2.11766664]
625,"[3.42032885e-11 2.88209723e-10 7.01902656e-10 8.27514787e-10
 2.17141775e-10]",[0.02624684 0.0284358  0.02804831 0.02483028 0.02737623],[0.90618599 2.42867619 3.35509099 3.54906684 2.1403242 ],[0.51244695 0.51273577 0.5136104  0.5106595  0.51216746],[0.08409562 0.0913027  0.0897771  0.07780831 0.08733305],[0.08099022 0.08846499 0.08685227 0.07436643 0.08435941],[1.95293103 2.04051628 2.02137043 1.86300077 1.99191349]
626,"[2.51240046e-11 2.27822443e-10 5.46295188e-10 5.57841068e-10
 1.64932355e-10]",[0.03010073 0.03170472 0.03150556 0.02961756 0.03107527],[0.7628725  2.09336396 2.87893937 2.90198056 1.81785129],[0.51381308 0.51710674 0.51655723 0.51620323 0.51498365],[0.09956506 0.10381158 0.10287895 0.09556489 0.10141724],[0.09294085 0.09747886 0.0965024  0.08864968 0.0949516 ],[1.97926277 2.02536608 2.01534223 1.93098337 1.99986872]
627,"[2.50836600e-11 2.33585880e-10 5.56495197e-10 5.48180512e-10
 1.66459861e-10]",[0.03215074 0.03313114 0.03308497 0.03227019 0.03287787],[0.7516857  2.06731699 2.80572029 2.77883491 1.78609706],[0.50522924 0.50814909 0.50631152 0.50728971 0.50572775],[0.10809959 0.1100278  0.10965057 0.10587766 0.10893966],[0.10109122 0.10334665 0.10288794 0.09808904 0.10212926],[2.0150962  2.03234439 2.02845656 1.99955084 2.0225959 ]
628,"[1.33900407e-11 1.25488096e-10 2.98451636e-10 2.92437857e-10
 8.90667760e-11]",[0.04303053 0.04502661 0.04502277 0.04352407 0.0446585 ],[0.59256273 1.60244329 2.1749064  2.17180785 1.38761577],[0.51704785 0.51648723 0.51624988 0.5175337  0.51628208],[0.15967953 0.16268042 0.16223052 0.15476483 0.16107177],[0.14529086 0.148677   0.14802186 0.14047386 0.1468505 ],[2.41140027 2.4188379  2.41730441 2.40207158 2.41483467]
629,"[1.93331147e-11 1.83257161e-10 4.35415300e-10 4.06373864e-10
 1.29545912e-10]",[0.03240489 0.03365688 0.03358247 0.03295067 0.033311  ],[0.70505141 2.00045533 2.75494915 2.61222629 1.70542902],[0.51345956 0.51455262 0.51419486 0.51619014 0.51316615],[0.10981431 0.11201591 0.11150617 0.10873456 0.11072548],[0.1040128  0.10559184 0.10516623 0.10385583 0.10455095],[2.08942025 2.11033349 2.10520137 2.07833241 2.09786528]
630,"[2.06051635e-11 1.89918906e-10 4.53588102e-10 4.53179190e-10
 1.36164336e-10]",[0.04073643 0.04220424 0.04213195 0.0411558  0.04182059],[0.83925555 2.22160367 2.94371589 2.91279927 1.94359806],[0.52898368 0.53159358 0.53083478 0.52970882 0.5300917 ],[0.14597491 0.14894646 0.14824746 0.14335214 0.14728398],[0.14062209 0.14277592 0.14238274 0.13950996 0.14165984],[2.40743067 2.41831663 2.41557432 2.40336149 2.41174157]
631,"[1.94080838e-11 2.69781361e-10 5.88985846e-10 3.41434351e-10
 1.53673373e-10]",[0.05245469 0.04715808 0.04859689 0.05515067 0.0507105 ],[1.16229218 3.44808811 4.16479577 3.35197177 2.7887927 ],[0.56156751 0.56369469 0.56276788 0.55970492 0.56253215],[0.19284389 0.16196459 0.16875545 0.20261419 0.17922053],[0.14608863 0.12065846 0.12613979 0.15702027 0.13463135],[2.57388341 2.43728858 2.47121026 2.55057185 2.52069941]
632,"[1.14672078e-11 1.02866937e-10 2.45002547e-10 2.96056160e-10
 7.38983120e-11]",[0.04818415 0.05397773 0.05345838 0.04369495 0.05196269],[0.91712379 2.36567503 3.18223037 3.56211838 2.08669377],[0.56936737 0.56891076 0.56878375 0.56975849 0.5688419 ],[0.18004848 0.19581005 0.1936375  0.1521825  0.18834368],[0.13249299 0.1413343  0.14002245 0.11638089 0.13743859],[2.95283417 2.93665977 2.94809191 2.8128703  2.9582088 ]
633,"[3.80363116e-12 3.89176203e-11 9.09494041e-11 7.39851303e-11
 2.63745260e-11]",[0.07236436 0.07918985 0.08000711 0.08182691 0.07933525],[0.52853327 1.39272198 1.87202843 1.69762743 1.18548462],[0.55865967 0.55986846 0.55915663 0.55787551 0.55925634],[0.29406433 0.27810033 0.28150957 0.31654224 0.2866985 ],[0.24179775 0.22776187 0.23041771 0.26308203 0.2350233 ],[3.01686314 3.00271383 3.00554141 3.0349637  3.01019702]
634,"[6.65653848e-12 6.95694919e-11 1.61301828e-10 1.36106339e-10
 4.63536507e-11]",[0.05380741 0.05599251 0.05656877 0.05728013 0.05661911],[0.67287076 1.90318478 2.57854395 2.32977173 1.59030368],[0.54991363 0.54820571 0.54823024 0.54966098 0.54845201],[0.21525226 0.20929592 0.21162168 0.21462353 0.21373529],[0.17364123 0.16653571 0.16846927 0.17640061 0.17098856],[2.46497568 2.44504176 2.4488311  2.49478785 2.45525933]
635,"[5.34270793e-12 5.31244375e-11 1.24834091e-10 1.08401437e-10
 3.65357489e-11]",[0.0483212  0.0511454  0.05161889 0.05383394 0.05145772],[0.49931955 1.37905557 1.94258592 1.82414767 1.16800677],[0.54740043 0.54801286 0.54768931 0.54629204 0.54699517],[0.19584889 0.19064879 0.19178378 0.20454516 0.19367903],[0.16574205 0.16229409 0.16292956 0.17322681 0.16393352],[2.52126506 2.5008758  2.50413635 2.56329737 2.51033783]
636,"[3.00480034e-12 3.04111302e-11 7.12062005e-11 5.96181813e-11
 2.07197421e-11]",[0.05828132 0.06454716 0.06547072 0.06906957 0.06492742],[0.42657284 1.13526808 1.59803852 1.47000503 0.95870518],[0.54970813 0.54993607 0.5504143  0.5496831  0.54942077],[0.27554172 0.26682879 0.26870979 0.28801343 0.27134999],[0.24162042 0.23446535 0.23587445 0.25355317 0.23809098],[2.82053814 2.79572729 2.80041915 2.85863542 2.80840175]
637,"[8.54007135e-12 8.26608280e-11 1.95529783e-10 1.75326503e-10
 5.77714098e-11]",[0.0422304  0.04397439 0.04418536 0.04542189 0.04403748],[0.54358824 1.51459063 2.1233148  2.0279095  1.29127188],[0.53499493 0.53580861 0.53530183 0.53591478 0.53625095],[0.15613875 0.15434053 0.1547045  0.16042423 0.15523438],[0.12394665 0.12210884 0.12228142 0.12842938 0.12295272],[2.30210526 2.2762357  2.28069484 2.35098044 2.28877555]
638,"[6.46273576e-12 6.47236709e-11 1.52100438e-10 1.25967081e-10
 4.44483676e-11]",[0.04742583 0.0498321  0.05016534 0.05247163 0.04999561],[0.51918787 1.4424952  2.01600956 1.86999707 1.22428918],[0.53964264 0.54011167 0.53984163 0.54136436 0.53830721],[0.187807   0.18441742 0.18494343 0.19607273 0.18585562],[0.15469433 0.15224754 0.1525316  0.16151021 0.15327535],[2.35384629 2.33217116 2.33553229 2.402656   2.34208037]
639,"[5.52902092e-12 5.40822383e-11 1.27541560e-10 1.13933156e-10
 3.75350336e-11]",[0.04917455 0.05293063 0.05320941 0.05330206 0.05272361],[0.44180411 1.20622628 1.69330623 1.63953866 1.02796778],[0.53305045 0.53497983 0.53491072 0.53482615 0.53366548],[0.20019473 0.2003222  0.2004968  0.20183813 0.20055917],[0.16682059 0.16713155 0.16706977 0.16872351 0.16694723],[2.45526672 2.43056628 2.43488955 2.5005043  2.44261906]
640,"[5.03455222e-12 4.96469230e-11 1.16958761e-10 1.01481138e-10
 3.43405248e-11]",[0.05324075 0.05658538 0.05712163 0.05978729 0.0569065 ],[0.43182752 1.17300545 1.63797827 1.55017035 0.99832683],[0.53685056 0.53536573 0.53586865 0.53823817 0.53760796],[0.22450422 0.21951692 0.22029901 0.23277647 0.2218049 ],[0.1847893  0.18118837 0.18179017 0.19198306 0.1828468 ],[2.48176981 2.45734528 2.46152235 2.52834862 2.46912682]
641,"[5.73554808e-12 5.61211064e-11 1.32363771e-10 1.17738903e-10
 3.89540253e-11]",[0.05976872 0.06270756 0.06334278 0.06618611 0.06327555],[0.43659606 1.1678369  1.5914892  1.51090212 1.00034825],[0.52927786 0.53057446 0.52881111 0.52771254 0.52853467],[0.24937149 0.24308901 0.2443527  0.25880351 0.24669697],[0.19157481 0.18911377 0.18950642 0.19679448 0.19031538],[2.6258351  2.60098026 2.60549413 2.6686945  2.61336268]
642,"[9.14969572e-12 8.70557482e-11 2.06686903e-10 1.91344397e-10
 6.14185708e-11]",[0.04945262 0.05179686 0.0519502  0.05222133 0.05164528],[0.5245553  1.41150584 1.92686363 1.88592507 1.21998566],[0.52363368 0.52334599 0.52364391 0.52418995 0.52492516],[0.19387973 0.19456213 0.19427983 0.19450022 0.19412222],[0.15889865 0.15902839 0.15889583 0.16035762 0.15884008],[2.4310972  2.42578623 2.42635139 2.44750455 2.42781935]
643,"[5.57506191e-12 5.65336815e-11 1.32371067e-10 1.09438292e-10
 3.85011526e-11]",[0.05095394 0.0539633  0.05441064 0.05629279 0.05420849],[0.44474562 1.22961245 1.71135204 1.59640172 1.04040391],[0.53697845 0.5370385  0.53653832 0.53553416 0.53572609],[0.21063468 0.206049   0.20695925 0.21662006 0.2084721 ],[0.1655496  0.16360379 0.16386492 0.16961993 0.16446761],[2.59258716 2.56647271 2.57122058 2.63683013 2.57949103]
644,"[6.59119876e-12 6.36535180e-11 1.50629397e-10 1.35873831e-10
 4.45360144e-11]",[0.04599034 0.04878452 0.04902386 0.04976634 0.04869451],[0.48560287 1.33520932 1.87774008 1.80693447 1.14003971],[0.53576038 0.53477657 0.53599689 0.53297021 0.53545137],[0.17561503 0.17516928 0.17516426 0.17854387 0.17547261],[0.14676779 0.14665252 0.14657361 0.14987537 0.14649986],[2.42841752 2.41409921 2.41641326 2.4580943  2.42078424]
645,"[6.27201139e-12 6.13516669e-11 1.44848143e-10 1.26420850e-10
 4.26547786e-11]",[0.04637853 0.04922799 0.04948836 0.05075855 0.04917164],[0.4710414  1.28934054 1.81663598 1.75562391 1.10257334],[0.53123551 0.52980398 0.53029298 0.53359511 0.52999723],[0.1831036  0.18174204 0.18211159 0.18842016 0.18247567],[0.15773016 0.15635428 0.15650842 0.16206401 0.15692328],[2.25576405 2.24876821 2.24941593 2.28001017 2.2512995 ]
646,"[5.73260492e-12 5.60298463e-11 1.32272004e-10 1.16254934e-10
 3.89559553e-11]",[0.05231883 0.05552043 0.05592031 0.05774045 0.05563576],[0.44821531 1.21844736 1.69449758 1.61202151 1.04024786],[0.52767163 0.5294474  0.52869441 0.52865154 0.52815816],[0.21742646 0.2138082  0.21420359 0.22404023 0.2155764 ],[0.17304632 0.17050796 0.17072201 0.18006927 0.17163772],[2.33549631 2.31372242 2.31708187 2.38412904 2.32366575]
647,"[5.09155176e-12 4.83872663e-11 1.14853712e-10 1.07567021e-10
 3.41345848e-11]",[0.05284253 0.05702211 0.05738115 0.05807789 0.05685689],[0.44107308 1.1847339  1.65974728 1.60562887 1.01518291],[0.52963277 0.53111066 0.53237779 0.52909502 0.53013851],[0.22449912 0.22386936 0.22375969 0.22716369 0.22385609],[0.19155916 0.19164902 0.19149021 0.19351737 0.19135794],[2.56963113 2.54833704 2.55209197 2.6077016  2.55876551]
648,"[6.22910684e-12 6.14945705e-11 1.44793647e-10 1.26137209e-10
 4.24902364e-11]",[0.0474864  0.05021282 0.05054374 0.05183188 0.05030085],[0.44998831 1.24631723 1.74493068 1.65621376 1.0574246 ],[0.53200465 0.53376941 0.53350707 0.529889   0.53265074],[0.19064847 0.18801806 0.18863526 0.19459762 0.18944181],[0.15744191 0.15608624 0.15622057 0.16159007 0.15648851],[2.35207842 2.32747102 2.33169689 2.39929864 2.3393581 ]
649,"[5.22984658e-12 5.14480460e-11 1.21121514e-10 1.08141399e-10
 3.55688197e-11]",[0.04826808 0.05184558 0.05220722 0.05270425 0.05181319],[0.45192993 1.23421126 1.74200787 1.69250208 1.05044798],[0.53614423 0.53815749 0.53662169 0.53901021 0.5371616 ],[0.19612123 0.193646   0.19398394 0.19925047 0.19483309],[0.15726516 0.15489144 0.15531516 0.16319499 0.15585819],[2.51193979 2.49935629 2.50136135 2.53852764 2.50519955]
650,"[6.62586358e-12 6.53337385e-11 1.53882870e-10 1.34150305e-10
 4.51777013e-11]",[0.04728145 0.04970303 0.050037   0.05159006 0.0498551 ],[0.46069336 1.27492436 1.78124402 1.69480141 1.08336939],[0.52836709 0.5296555  0.52964044 0.52910528 0.5286579 ],[0.18835574 0.18530826 0.18592089 0.19340166 0.18690332],[0.16687687 0.16553588 0.16571589 0.16931339 0.16626948],[2.39462535 2.3765762  2.37936792 2.43480762 2.38483652]
651,"[7.53518224e-12 7.26975262e-11 1.72072696e-10 1.55408842e-10
 5.08943183e-11]",[0.04620803 0.04853409 0.04876736 0.04981726 0.04852502],[0.48663269 1.33997847 1.86851978 1.79787048 1.14473139],[0.52603151 0.52739461 0.52739861 0.52893731 0.5268838 ],[0.18144233 0.17951588 0.17974645 0.18571083 0.18027208],[0.16084821 0.15849721 0.15879632 0.16580653 0.15947926],[2.37205641 2.36139615 2.3627593  2.40156387 2.36580214]
652,"[5.98860821e-12 5.82806430e-11 1.37591608e-10 1.24063520e-10
 4.05617369e-11]",[0.06235356 0.06666441 0.06703911 0.06681637 0.06652034],[0.4578948  1.21541343 1.6354153  1.56514616 1.0446011 ],[0.52515225 0.52595596 0.52545375 0.52904782 0.52466498],[0.2575721  0.25620758 0.25643527 0.25876628 0.25696221],[0.19390849 0.19342934 0.19356834 0.19557596 0.1937087 ],[2.65257981 2.63551464 2.63858028 2.68296879 2.64394202]
653,"[6.77455720e-12 6.42246394e-11 1.52546700e-10 1.43146594e-10
 4.53770480e-11]",[0.04685412 0.04989564 0.05007419 0.05039029 0.04965125],[0.46384616 1.2693635  1.77905234 1.72918025 1.08597764],[0.53019034 0.53225465 0.53144533 0.52969811 0.53147051],[0.18189965 0.18295637 0.18272527 0.18293503 0.18227232],[0.15244048 0.15392606 0.15359442 0.15342443 0.15299196],[2.38916857 2.3797509  2.38088624 2.41632191 2.38356593]
654,"[6.35983787e-12 6.17001225e-11 1.45718871e-10 1.32948767e-10
 4.29954562e-11]",[0.04638474 0.04965171 0.04984155 0.04968368 0.04938554],[0.44065081 1.21911657 1.71004334 1.65362321 1.03530877],[0.52674742 0.52632424 0.52635486 0.52795881 0.52711507],[0.18549142 0.18579965 0.18575064 0.18501072 0.1856143 ],[0.1598915  0.16069854 0.16042416 0.1602431  0.16012637],[2.30314011 2.29507328 2.29584575 2.33062339 2.29802409]
655,"[6.05016919e-12 5.80941013e-11 1.37469288e-10 1.28476977e-10
 4.06962301e-11]",[0.0565553  0.06049439 0.06082593 0.06038821 0.06033626],[0.46376017 1.23990352 1.69878511 1.65697599 1.06538559],[0.53476563 0.53542944 0.53552217 0.53351987 0.53503415],[0.22963749 0.22993454 0.22971707 0.22704194 0.22962816],[0.1745594  0.17689015 0.17650873 0.17133465 0.17570772],[2.45833723 2.44309674 2.44558074 2.49062651 2.45024586]
656,"[6.69800514e-12 6.95369695e-11 1.62114321e-10 1.26426137e-10
 4.68016793e-11]",[0.05679808 0.05821648 0.05890312 0.0636377  0.05919268],[0.44853896 1.23271785 1.66689747 1.52228584 1.04527981],[0.52672013 0.52493395 0.5251729  0.52902218 0.52622949],[0.24081589 0.22897771 0.2313558  0.25623137 0.23505682],[0.20241385 0.19435174 0.19605915 0.21280207 0.1985228 ],[2.54264597 2.5116039  2.5172215  2.59689315 2.5270433 ]
657,"[6.69852881e-12 6.54098022e-11 1.54266449e-10 1.39050427e-10
 4.54189493e-11]",[0.04491394 0.04772415 0.04793327 0.04826654 0.04758214],[0.47830961 1.32986874 1.8687496  1.79258712 1.1287611 ],[0.5307337  0.53097212 0.53142807 0.52970349 0.53068499],[0.17712645 0.17684083 0.17683938 0.17823418 0.17693573],[0.15793822 0.15799392 0.1578668  0.15914439 0.15786818],[2.39723563 2.38192365 2.38413752 2.43424523 2.38867786]
