epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
567,"[2.04945320e-10 2.58987965e-10 2.39263489e-10 3.20225815e-10
 3.56358068e-10]",[0.03978983 0.04273116 0.04776766 0.04788434 0.04412511],[2.06911802 2.18196524 2.05078395 2.23924506 2.38386141],[0.52422953 0.51962677 0.52089283 0.52088802 0.5206654 ],[0.13749019 0.15109659 0.17507635 0.17550171 0.15742672],[0.12728859 0.13944832 0.15755325 0.15787412 0.14441059],[2.73562865 2.70763344 2.66902282 2.66843321 2.69584144]
568,"[1.73772607e-10 2.26828498e-10 2.14867705e-10 2.87656665e-10
 3.14931558e-10]",[0.04394021 0.04415156 0.04701203 0.04710588 0.04477318],[1.91613303 2.09864588 2.08194156 2.28595476 2.33839048],[0.52856734 0.52573275 0.52928652 0.52900066 0.52803572],[0.15618833 0.15733396 0.1712277  0.17155495 0.16031562],[0.13885935 0.14029548 0.1504843  0.15072439 0.14251314],[2.76792336 2.74097264 2.74969776 2.75012479 2.73963428]
569,"[1.53744421e-10 2.01252961e-10 1.93973215e-10 2.59784711e-10
 2.80471929e-10]",[0.04015727 0.04136541 0.04490358 0.0450039  0.04225905],[1.93283751 2.10057475 2.03300913 2.24527995 2.3432112 ],[0.52856265 0.52564026 0.52667846 0.52692577 0.52615302],[0.14053871 0.14610209 0.16259126 0.16301966 0.1500901 ],[0.13035402 0.13501344 0.14828208 0.14854101 0.1382275 ],[2.6738539  2.66907795 2.66628789 2.66625965 2.66789706]
570,"[2.52579190e-10 3.21479272e-10 2.96525151e-10 3.96817757e-10
 4.42625107e-10]",[0.03506245 0.03896842 0.04532233 0.04545555 0.0407415 ],[2.30852321 2.3912852  2.20281026 2.39549037 2.59076533],[0.52532584 0.52300717 0.52142397 0.52194934 0.52347578],[0.11751408 0.1336018  0.16249701 0.16304644 0.14137834],[0.1129227  0.12667328 0.148254   0.1486049  0.13284421],[2.59810796 2.62408735 2.64159255 2.64179253 2.63063375]
571,"[3.50750738e-10 3.51834355e-10 2.83137660e-10 3.78752592e-10
 4.55612867e-10]",[0.05454574 0.06284516 0.06914545 0.06922085 0.06535891],[3.3648759  3.19019123 2.91411528 3.08127168 3.28464492],[0.55552996 0.55634027 0.55977274 0.5599803  0.55614607],[0.17027261 0.20242802 0.23255178 0.23309469 0.21329026],[0.10521322 0.12817889 0.14886467 0.14912124 0.13638574],[3.0641795  3.24770467 3.25939527 3.25758131 3.27678422]
572,"[3.25883444e-10 4.80138708e-10 5.04716162e-10 6.76634222e-10
 6.90448135e-10]",[0.03922453 0.03803418 0.03765891 0.03766957 0.03783461],[3.31617343 3.82043171 3.9015964  4.22559627 4.23462949],[0.53777598 0.5372321  0.5439821  0.54400047 0.53973941],[0.12567515 0.11944419 0.11970253 0.11967601 0.11894121],[0.09325049 0.08685974 0.08705383 0.08708947 0.08632763],[2.79521765 2.73927475 2.71731431 2.71728198 2.72827748]
573,"[2.48271429e-10 3.10060071e-10 2.68261720e-10 3.58480277e-10
 4.20786709e-10]",[0.02678715 0.02791856 0.03209739 0.03220447 0.02888016],[2.68212304 2.91574603 2.76632576 3.08535913 3.27989822],[0.53763009 0.53708894 0.54233569 0.54230426 0.53701817],[0.08585565 0.08998127 0.10626129 0.10662144 0.09348197],[0.08378997 0.08751615 0.10306974 0.10341178 0.09097359],[2.58982371 2.59124189 2.63024975 2.63104119 2.60010571]
574,"[9.45145960e-11 1.30269910e-10 1.33244206e-10 1.78616665e-10
 1.84882320e-10]",[0.04874606 0.04765708 0.04905312 0.04914132 0.0478634 ],[1.54503553 1.75282874 1.81884387 2.02256564 2.00475337],[0.5331755  0.53283085 0.53536627 0.53564593 0.53339888],[0.18094565 0.17552238 0.18256763 0.18275227 0.17647742],[0.16557904 0.16304229 0.16862602 0.16875439 0.16360852],[2.86944832 2.8391369  2.83538648 2.83556164 2.83477865]
575,"[2.05531735e-10 2.62170605e-10 2.39436220e-10 3.20332639e-10
 3.60393134e-10]",[0.03354111 0.03471412 0.03810131 0.03819194 0.0355451 ],[2.16285638 2.33424323 2.25844007 2.50373799 2.61155735],[0.52869254 0.52171798 0.52290202 0.52365266 0.52112897],[0.11128125 0.11624957 0.13040554 0.13073639 0.11949158],[0.10379205 0.10909779 0.12241941 0.12272072 0.11228298],[2.38254084 2.39375251 2.43381275 2.43459334 2.40366046]
576,"[1.92770165e-10 2.29669582e-10 1.97730168e-10 2.64340916e-10
 3.09378152e-10]",[0.03710754 0.03958074 0.04441418 0.04453559 0.04085994],[1.99634497 2.11728292 2.02498157 2.23635449 2.34913796],[0.52038478 0.52275642 0.52320726 0.52294806 0.52245967],[0.12695104 0.13782507 0.16005569 0.16050627 0.14342242],[0.12289225 0.13227138 0.15145617 0.15182929 0.13724863],[2.63160601 2.64255825 2.66138207 2.66169919 2.64789894]
577,"[1.26750598e-10 1.59883042e-10 1.47864402e-10 1.97907261e-10
 2.19986068e-10]",[0.03855736 0.04026487 0.04403068 0.04414135 0.04126189],[1.80464162 1.94578284 1.8851706  2.10093984 2.18870423],[0.52599028 0.5254053  0.52772399 0.52823093 0.52650619],[0.13350343 0.14119158 0.15869895 0.15898762 0.14559946],[0.12328927 0.13154484 0.14864274 0.14894047 0.13592419],[2.63293407 2.6535239  2.68264457 2.68309813 2.66221319]
578,"[2.13792601e-10 3.00443195e-10 3.21562242e-10 4.31435019e-10
 4.31416843e-10]",[0.03932384 0.04172242 0.04567741 0.04576221 0.04286874],[2.05258061 2.21756196 2.16155623 2.34481456 2.43458508],[0.52122824 0.52181096 0.52096864 0.52071849 0.52156674],[0.13606417 0.14641014 0.16461379 0.16489015 0.15160924],[0.12372098 0.1326348  0.14570336 0.14587159 0.1366558 ],[2.52714987 2.41554552 2.32431215 2.32321687 2.38290998]
579,"[1.90907947e-10 2.56830609e-10 2.51602991e-10 3.37011196e-10
 3.60294884e-10]",[0.03483182 0.03653113 0.04133494 0.04145029 0.03774958],[2.07302243 2.22498699 2.11743804 2.33115964 2.46739264],[0.52320236 0.52040104 0.52066072 0.52092331 0.51987715],[0.11743173 0.12449429 0.14557446 0.14600342 0.1294204 ],[0.11400221 0.12059494 0.13884912 0.13917562 0.12517979],[2.57726482 2.5438482  2.54639755 2.54664371 2.54126621]
580,"[4.93376135e-11 7.71309897e-11 9.52691284e-11 1.28109139e-10
 1.15646999e-10]",[0.05318296 0.05284902 0.05424887 0.05435072 0.05322716],[1.24091608 1.40078644 1.46143196 1.63088155 1.61221208],[0.53486577 0.52687975 0.52454419 0.52401385 0.52540489],[0.2056706  0.20297385 0.20896124 0.209112   0.20413258],[0.1879384  0.18457083 0.18133113 0.18129056 0.18358074],[2.60774182 2.52864875 2.47484723 2.47427711 2.50814804]
581,"[5.24627429e-11 7.76313321e-11 9.29159738e-11 1.24911058e-10
 1.14908200e-10]",[0.05903962 0.0595922  0.06133589 0.06145081 0.06014623],[1.18337799 1.32937305 1.39051581 1.54192498 1.52029173],[0.53123693 0.52565851 0.52228979 0.52256025 0.52455551],[0.23521773 0.23721192 0.24645341 0.24666612 0.23973191],[0.21088861 0.21272284 0.21606699 0.21612285 0.21377109],[2.6851961  2.6269973  2.57763668 2.57702807 2.6097632 ]
582,"[5.97321182e-11 9.07412490e-11 1.08364428e-10 1.45646157e-10
 1.34608869e-10]",[0.07094114 0.0692587  0.06771176 0.06777089 0.06882092],[1.09851331 1.23761787 1.30948029 1.43637194 1.39964476],[0.52297034 0.51680391 0.51163354 0.51130872 0.51532543],[0.2982914  0.28878902 0.27994384 0.27979852 0.28573566],[0.26172438 0.25485006 0.24576034 0.24563971 0.252103  ],[2.92162721 2.83687427 2.74801805 2.74676212 2.80803177]
583,"[1.47060358e-10 1.95666877e-10 1.97245032e-10 2.64406749e-10
 2.75704939e-10]",[0.04113298 0.04287904 0.04690951 0.04701488 0.04396331],[1.80990519 1.9216218  1.8555732  2.0428053  2.13132139],[0.52045027 0.51582015 0.51783314 0.51757762 0.51580917],[0.14427151 0.15248029 0.1718089  0.17219469 0.15733864],[0.13375957 0.141346   0.15699383 0.15726845 0.14551788],[2.81544505 2.77367475 2.74542925 2.74510771 2.76332242]
584,"[6.28112199e-11 9.02551244e-11 1.00683638e-10 1.35184452e-10
 1.31087392e-10]",[0.06360449 0.0632348  0.06474535 0.0648622  0.06361153],[1.16041213 1.28943986 1.33023463 1.46626193 1.45728559],[0.52471388 0.52022748 0.5191922  0.51920923 0.51851215],[0.25911589 0.25643076 0.26175668 0.2619557  0.25729783],[0.22849846 0.22620402 0.22735272 0.2274274  0.22633904],[2.85504769 2.78753437 2.74304088 2.74260558 2.7703272 ]
585,"[1.51348818e-10 2.19281248e-10 2.47131615e-10 3.31867639e-10
 3.19488138e-10]",[0.05040854 0.05011501 0.05109076 0.05114015 0.05032704],[1.66376273 1.85372797 1.89670312 2.06182702 2.06244858],[0.5163525  0.5140567  0.51809926 0.51837502 0.51387346],[0.18723733 0.18526176 0.19040235 0.19056387 0.18615014],[0.16859617 0.17111724 0.17552624 0.17557797 0.1725235 ],[2.83387479 2.76999457 2.69774233 2.69667211 2.74741546]
586,"[1.00977711e-10 1.46331871e-10 1.62423378e-10 2.18043268e-10
 2.12497267e-10]",[0.07678897 0.07914904 0.0817044  0.081806   0.08002934],[1.14404398 1.22004102 1.24596236 1.32887426 1.32316601],[0.50971832 0.50606376 0.50712914 0.50767464 0.50714126],[0.32652053 0.33758124 0.34909515 0.34921528 0.34090647],[0.28230281 0.29046028 0.29759311 0.29769616 0.29247393],[2.73407945 2.68129002 2.68025405 2.68058224 2.67582458]
587,"[1.19388116e-10 1.69637218e-10 1.78250205e-10 2.39035238e-10
 2.42947821e-10]",[0.05628343 0.05519756 0.05732593 0.05742329 0.05556577],[1.47077041 1.63782345 1.63588792 1.78303135 1.81778716],[0.51827248 0.51625312 0.51670146 0.51668678 0.51540572],[0.21881621 0.21315988 0.22394741 0.22419793 0.21473818],[0.19481834 0.1932285  0.20111737 0.20127593 0.19486841],[2.92608724 2.87789447 2.8348544  2.83430613 2.86317808]
588,"[1.33138089e-10 1.82260109e-10 1.79279455e-10 2.40121961e-10
 2.56426757e-10]",[0.04560702 0.04566895 0.04891132 0.04902103 0.04637162],[1.65502347 1.81349643 1.77106007 1.95029606 2.02206206],[0.5217961  0.51601772 0.51831838 0.51838497 0.51687661],[0.16536283 0.16576011 0.18156974 0.18194128 0.16891934],[0.15687039 0.15638809 0.16745341 0.1677303  0.15847595],[2.81964053 2.76187718 2.72826806 2.72796494 2.74844033]
589,"[1.66657757e-10 2.45800724e-10 2.59864344e-10 3.48425486e-10
 3.53929193e-10]",[0.04016217 0.03970914 0.04250716 0.04259358 0.04028127],[1.87326542 2.11664091 2.12990095 2.33998719 2.38022203],[0.51744692 0.51534332 0.51811789 0.51783156 0.51392365],[0.14034934 0.13801625 0.15048476 0.15077218 0.14046236],[0.13189324 0.13112611 0.14157536 0.14181888 0.13329685],[2.78505882 2.7266971  2.71826941 2.71846646 2.71907906]
590,"[2.06986436e-10 2.82460899e-10 2.74265005e-10 3.67238039e-10
 3.96234400e-10]",[0.0402653  0.04009826 0.04254975 0.04262907 0.04059136],[1.98306105 2.1779989  2.12292242 2.32691864 2.41493263],[0.51697969 0.51622854 0.51600836 0.51599022 0.51599618],[0.14002945 0.1393793  0.15073684 0.15103072 0.14151338],[0.13537163 0.13372459 0.14046001 0.14063982 0.13487192],[2.83285051 2.78202956 2.74074572 2.74022459 2.76778855]
591,"[2.21244590e-10 3.14120307e-10 3.17314783e-10 4.25134835e-10
 4.46199831e-10]",[0.04083537 0.04060906 0.04299843 0.04307281 0.0410948 ],[1.96296081 2.15922572 2.1073856  2.29676523 2.38194438],[0.51722091 0.5157275  0.51354563 0.51352644 0.51616162],[0.14292738 0.14182419 0.15273749 0.15301057 0.14399363],[0.13400823 0.13386543 0.14305952 0.14327467 0.13578081],[2.83756438 2.77991522 2.72240986 2.72164004 2.76089634]
592,"[9.99057312e-11 1.47662639e-10 1.59572273e-10 2.14055682e-10
 2.13652430e-10]",[0.04957402 0.04865776 0.0504129  0.05049888 0.04897725],[1.42777148 1.59575498 1.59478406 1.75993088 1.79493489],[0.5174801  0.51538808 0.51873912 0.51898822 0.51536925],[0.1837328  0.17856248 0.18682044 0.18705133 0.17970881],[0.16823666 0.16283949 0.16435035 0.16444711 0.16247069],[2.77811889 2.69404902 2.63557894 2.634937   2.67230612]
593,"[2.01901289e-10 2.74011106e-10 2.63808951e-10 3.53183552e-10
 3.83486628e-10]",[0.04081353 0.04044002 0.04214766 0.04221251 0.0407538 ],[1.90224503 2.07500196 2.03086974 2.23074393 2.30280386],[0.51980436 0.51838559 0.51787393 0.51814853 0.5186177 ],[0.14248239 0.14068605 0.14849095 0.14872783 0.14202293],[0.13277073 0.13089739 0.13660401 0.13676319 0.13191691],[2.84519604 2.79553493 2.75326471 2.75270192 2.78123908]
594,"[2.67507284e-10 3.62587126e-10 3.48862653e-10 4.67048793e-10
 5.07310130e-10]",[0.03944528 0.04055786 0.04437462 0.04447071 0.0414775 ],[2.07309384 2.25212227 2.21293302 2.39865547 2.47293567],[0.51465691 0.51183133 0.51555097 0.51555272 0.51102992],[0.13606588 0.1409408  0.15880706 0.15920806 0.14503364],[0.12480422 0.12896885 0.14428753 0.14461864 0.1325457 ],[2.78974677 2.78531137 2.81881909 2.81954591 2.79237181]
595,"[5.95299356e-11 7.98193190e-11 8.05329008e-11 1.07949254e-10
 1.12595120e-10]",[0.07012964 0.07138558 0.07580692 0.07601509 0.0725692 ],[1.14166223 1.27033742 1.30283623 1.43080151 1.42948918],[0.52841038 0.52525959 0.52726039 0.52751436 0.52555915],[0.2897816  0.29694888 0.32011739 0.32056954 0.30262288],[0.24596317 0.25048022 0.27025397 0.27068626 0.25476886],[2.95217381 2.92883673 2.94783494 2.94841799 2.93038477]
596,"[1.75333291e-10 1.75504102e-10 1.43498188e-10 1.92040504e-10
 2.27831446e-10]",[0.05823375 0.06967335 0.08087353 0.08106798 0.07364253],[1.75439485 1.60956644 1.4224289  1.52245297 1.6659365 ],[0.52194833 0.51815865 0.52233711 0.52232672 0.51921626],[0.21495352 0.26723347 0.32104831 0.32178448 0.28621681],[0.15788098 0.19398531 0.23443346 0.23487331 0.20766756],[2.89914201 2.92763614 2.92872897 2.92865451 2.92985287]
597,"[1.45583150e-10 2.15976156e-10 2.32385501e-10 3.11691382e-10
 3.12332683e-10]",[0.05265744 0.05192678 0.05363153 0.05370435 0.05224352],[1.54647921 1.71379976 1.73480292 1.88294613 1.89737455],[0.51588244 0.51029447 0.51069292 0.5104347  0.50941915],[0.1999568  0.19539668 0.20382027 0.20399292 0.19684242],[0.17348384 0.16867658 0.17455429 0.17472576 0.16953022],[2.88510555 2.83273587 2.7800952  2.77932855 2.81595876]
598,"[3.21248076e-10 4.47376215e-10 4.42328556e-10 5.92424066e-10
 6.31345014e-10]",[0.03484018 0.03437893 0.03640072 0.03646216 0.0347479 ],[2.44474198 2.6929346  2.61258957 2.84742449 2.96725124],[0.51910381 0.51570553 0.51742607 0.51769341 0.51671439],[0.1166475  0.11448749 0.12250735 0.12273178 0.1158013 ],[0.10584119 0.10561289 0.11490555 0.1150951  0.10774172],[2.79389323 2.74237278 2.71487015 2.71459559 2.73150386]
599,"[2.08196274e-10 2.65717195e-10 2.41642556e-10 3.23247015e-10
 3.64998761e-10]",[0.04069883 0.04244758 0.04651744 0.04662387 0.04348452],[1.84744396 1.95851999 1.87934989 2.05594075 2.1520385 ],[0.51694887 0.51700709 0.51734465 0.51735839 0.51837508],[0.1414338  0.14990598 0.16932233 0.1697438  0.15468022],[0.124581   0.13209534 0.15035551 0.15073985 0.13649595],[2.75737575 2.74209835 2.75262281 2.7528924  2.74349975]
600,"[1.93915052e-10 2.55387584e-10 2.46170910e-10 3.29673394e-10
 3.56191722e-10]",[0.04259318 0.04462311 0.04922139 0.04933549 0.04582947],[1.90122872 1.97742623 1.84056422 2.0033466  2.1456869 ],[0.52072795 0.51556895 0.51332913 0.51361873 0.51548624],[0.15133302 0.16046569 0.18254696 0.18300661 0.16611308],[0.13953903 0.1479646  0.16725433 0.16761057 0.15277203],[2.83663926 2.77766348 2.71877962 2.71798408 2.7582786 ]
601,"[1.06121804e-10 1.46482673e-10 1.52907296e-10 2.05069011e-10
 2.08804780e-10]",[0.06740714 0.06602553 0.06589073 0.06595477 0.06588907],[1.28176963 1.40690472 1.42150428 1.54283929 1.55161772],[0.51795727 0.51148021 0.51294263 0.5129564  0.51279622],[0.27666774 0.26990082 0.26941612 0.26937314 0.26856018],[0.23271441 0.22892702 0.23064082 0.23067847 0.22878037],[2.93486938 2.91357592 2.84974913 2.84859475 2.89708863]
602,"[9.09879364e-11 1.22117994e-10 1.26758727e-10 1.70020102e-10
 1.73293485e-10]",[0.05862555 0.06051338 0.06350442 0.06361859 0.06143128],[1.30346714 1.38825608 1.37702667 1.50785336 1.53756961],[0.52045468 0.51989961 0.52001778 0.51949188 0.51946292],[0.23132102 0.24034889 0.25561071 0.25596264 0.24463017],[0.19940529 0.20432283 0.21373552 0.21390832 0.2068363 ],[2.8459496  2.81499222 2.79779566 2.79764177 2.80804333]
603,"[2.01301731e-10 2.48814203e-10 2.23188206e-10 2.98562211e-10
 3.39448592e-10]",[0.03649338 0.04012768 0.04790469 0.04808029 0.04216828],[2.09530721 2.16033023 1.98631153 2.17266943 2.35578772],[0.52631379 0.52424965 0.52313411 0.52288824 0.52473572],[0.12383161 0.13939294 0.17620917 0.17692573 0.14864571],[0.11086707 0.12565081 0.15918432 0.15983406 0.13408485],[2.73389127 2.74505062 2.77059042 2.77095218 2.75313129]
604,"[1.28979976e-10 1.66230891e-10 1.59407887e-10 2.13499763e-10
 2.30977931e-10]",[0.04588509 0.0482116  0.05332881 0.05346817 0.04958099],[1.67932751 1.76573485 1.67348721 1.83872761 1.94444001],[0.52715226 0.52067727 0.51705912 0.51733595 0.51729691],[0.16752154 0.17870761 0.20473221 0.20516921 0.18540797],[0.15607642 0.16751768 0.18888426 0.1892695  0.1734415 ],[2.97856776 2.92240734 2.86422955 2.86344628 2.90325843]
605,"[2.10853933e-10 2.65071015e-10 2.42141658e-10 3.24004788e-10
 3.63697092e-10]",[0.04988591 0.05463989 0.06229433 0.06246391 0.05678401],[1.71744468 1.72742144 1.61833034 1.73301991 1.83963763],[0.51521866 0.51069236 0.51064472 0.51090664 0.5117783 ],[0.18569626 0.20980526 0.24964586 0.25033556 0.22098959],[0.17654665 0.19297931 0.2144889  0.21481609 0.19964389],[2.77891317 2.73690651 2.74209381 2.74250621 2.73360521]
606,"[1.70503509e-10 1.84203859e-10 1.59489141e-10 2.13512155e-10
 2.44749013e-10]",[0.05439357 0.06257854 0.07258392 0.0727831  0.06577367],[1.88413381 1.79085257 1.62080169 1.74210595 1.88425047],[0.52514964 0.52382089 0.52804735 0.52804749 0.52407283],[0.20563839 0.24676132 0.2991178  0.2998189  0.2625745 ],[0.16585216 0.19929427 0.2442991  0.24495965 0.21327422],[2.93280405 2.91701343 2.91956585 2.91979845 2.91532907]
607,"[2.08821446e-10 2.50377492e-10 2.13428856e-10 2.85232257e-10
 3.36970589e-10]",[0.038318   0.04011661 0.04693186 0.04710758 0.04169222],[2.08853026 2.18612595 2.02451786 2.22076657 2.396373  ],[0.52327412 0.5214285  0.52321556 0.52295675 0.52143644],[0.13232707 0.14045187 0.17216984 0.17288447 0.14741452],[0.12637768 0.13242212 0.15794597 0.1585583  0.13775317],[2.92752078 2.92219521 2.95067832 2.95124152 2.92856325]
608,"[2.41675922e-10 3.11714311e-10 2.88411612e-10 3.85935785e-10
 4.30175289e-10]",[0.03443196 0.03622067 0.04194076 0.04207661 0.03761298],[2.27698891 2.37310984 2.14743513 2.34924758 2.57961955],[0.52194342 0.52055703 0.5203728  0.52065519 0.51924066],[0.11599353 0.12326063 0.14823837 0.14881906 0.1290317 ],[0.11189831 0.11673583 0.13435578 0.13473603 0.12078367],[2.86864512 2.81275848 2.7690331  2.76850872 2.7973509 ]
609,"[1.26157609e-10 1.71118569e-10 1.69228717e-10 2.26707819e-10
 2.40746003e-10]",[0.04879118 0.0496198  0.05337957 0.05349887 0.05052891],[1.60396025 1.71754569 1.65588152 1.81610975 1.89704984],[0.52047335 0.51685095 0.51551725 0.51550608 0.51602555],[0.18169786 0.18558792 0.20413242 0.20451111 0.18975046],[0.16637149 0.17060246 0.18766645 0.18800304 0.17468175],[2.92342729 2.87455248 2.84083515 2.84043418 2.86225549]
610,"[1.12391559e-10 1.51485032e-10 1.54008658e-10 2.06465894e-10
 2.14156034e-10]",[0.06371806 0.0665209  0.07057222 0.07069834 0.0677514 ],[1.30232403 1.35628019 1.32607308 1.43125723 1.471604  ],[0.5117036  0.5072704  0.50835946 0.50831293 0.50593508],[0.25919453 0.27377891 0.29381949 0.29422284 0.27975595],[0.23090913 0.24081036 0.25205329 0.25223191 0.24447701],[2.82659917 2.79772864 2.78986776 2.78985731 2.79355901]
611,"[2.20744145e-10 2.47091600e-10 1.99599400e-10 2.66605594e-10
 3.26049034e-10]",[0.04461412 0.04853586 0.0557919  0.05596456 0.0504698 ],[1.91886525 1.92805912 1.7546095  1.90616248 2.06808542],[0.51806793 0.51517968 0.51756721 0.5172807  0.51506974],[0.15998763 0.17953732 0.21669977 0.21741637 0.18925961],[0.14790056 0.16696728 0.19905395 0.19963524 0.17559176],[2.81846183 2.86786565 2.90007359 2.90027755 2.88163815]
612,"[1.54154699e-10 1.74146471e-10 1.73125845e-10 2.32385088e-10
 2.39361284e-10]",[0.05783954 0.06348081 0.0659953  0.06604085 0.06483843],[1.55880058 1.56154457 1.5822496  1.71112629 1.69640495],[0.5141608  0.51532397 0.52165008 0.52139013 0.5181193 ],[0.22599837 0.25544843 0.26952319 0.26936358 0.26245152],[0.19422911 0.2192472  0.23171586 0.23164209 0.22581628],[2.84063258 2.86068684 2.90215616 2.90299307 2.87073827]
613,"[5.19849670e-11 7.96148850e-11 9.49618660e-11 1.27623362e-10
 1.18167613e-10]",[0.06883542 0.06815048 0.07019677 0.07033684 0.06865497],[1.12961158 1.26838073 1.31451029 1.44385656 1.43363088],[0.52496223 0.52063705 0.52413542 0.52463264 0.52181134],[0.28766059 0.28315906 0.29222229 0.29244852 0.28452487],[0.25721026 0.25355644 0.2581679  0.25829797 0.25387618],[3.02185303 2.94965106 2.88994158 2.88920982 2.9286091 ]
614,"[5.90048112e-11 8.73874710e-11 1.00667230e-10 1.35224327e-10
 1.28243658e-10]",[0.06509542 0.06614386 0.06905358 0.06919379 0.06700455],[1.13066189 1.26251693 1.30296355 1.42998586 1.42375408],[0.5209293  0.51785824 0.52034141 0.52060222 0.51757904],[0.267733   0.27121765 0.28255396 0.2826807  0.27399168],[0.23438063 0.23619036 0.24200266 0.24211364 0.23770919],[2.90037225 2.85165048 2.81261114 2.81213497 2.83797629]
615,"[1.28533388e-10 1.87811110e-10 1.97052963e-10 2.64179697e-10
 2.69726978e-10]",[0.04634067 0.04543198 0.04739209 0.04747413 0.04577642],[1.63505936 1.85348763 1.87115443 2.0595259  2.0871742 ],[0.52520637 0.52128639 0.52167905 0.52167154 0.5202048 ],[0.16896112 0.16442337 0.1739154  0.17416809 0.16573582],[0.15654667 0.15064811 0.15736493 0.15755933 0.15134106],[2.84835898 2.80421209 2.78853695 2.78849545 2.79638093]
616,"[5.37212751e-11 7.93814167e-11 8.80817305e-11 1.18225357e-10
 1.15508332e-10]",[0.06714205 0.06817901 0.07059679 0.0707433  0.06892351],[1.11255122 1.23630283 1.26548123 1.39256344 1.39292028],[0.52434714 0.52097842 0.5230379  0.52278929 0.5201616 ],[0.27916279 0.2835246  0.29563534 0.29584613 0.28663804],[0.25581205 0.25975713 0.26764775 0.26779444 0.26216264],[2.94984397 2.9057684  2.88209387 2.88189616 2.89603099]
617,"[9.30952340e-11 1.32765965e-10 1.44551667e-10 1.93993638e-10
 1.91658073e-10]",[0.06220395 0.06334959 0.0669085  0.06703541 0.06431397],[1.4217001  1.58260572 1.60922269 1.74799432 1.75913389],[0.52176716 0.51974489 0.52546547 0.52547922 0.52131013],[0.24699726 0.25182116 0.26769072 0.26801091 0.25595543],[0.21221337 0.21396192 0.22328656 0.22349059 0.21607391],[2.98458641 2.97339462 2.99354726 2.99401962 2.97705598]
618,"[1.37109887e-10 1.78292597e-10 1.78001960e-10 2.38609476e-10
 2.50019934e-10]",[0.05202196 0.053805   0.0571737  0.05727485 0.05476049],[1.77955715 1.95954416 1.98492276 2.16478482 2.17961199],[0.52575784 0.52378408 0.52802831 0.52774737 0.52565196],[0.1963857  0.20440295 0.22203918 0.22237867 0.20923849],[0.17511947 0.18402908 0.19732598 0.19746572 0.18908704],[3.01846488 3.02129547 3.0339918  3.03424048 3.02440507]
619,"[1.04020049e-10 1.39987753e-10 1.38618478e-10 1.85720135e-10
 1.96811780e-10]",[0.05201732 0.05316884 0.05797315 0.05812628 0.05435064],[1.53320945 1.6932804  1.68923604 1.85524493 1.89531563],[0.52373678 0.52566076 0.53059565 0.53085655 0.52617959],[0.19723668 0.20279226 0.22788843 0.22843987 0.20883385],[0.17725601 0.18268743 0.20526011 0.20574586 0.18765784],[2.92285303 2.92497717 2.96520521 2.96603116 2.93423039]
620,"[1.32396397e-10 1.76645730e-10 1.68344594e-10 2.25357400e-10
 2.46217350e-10]",[0.0416288  0.0429596  0.04918951 0.04935862 0.04442999],[1.77327958 1.94936996 1.89776075 2.09265949 2.18418226],[0.53170725 0.52795789 0.52708736 0.5267829  0.52664617],[0.14571061 0.15172094 0.1814238  0.18206839 0.15847442],[0.13084602 0.13728846 0.16418044 0.1647723  0.14364746],[2.87778623 2.87469969 2.93395228 2.93511431 2.88834527]
621,"[2.24808079e-10 2.86535400e-10 2.57924725e-10 3.44944361e-10
 3.92772795e-10]",[0.03848425 0.04030877 0.0452572  0.04538196 0.04152601],[2.03956145 2.20126356 2.13022832 2.32954577 2.43140233],[0.52428482 0.52352154 0.5270073  0.5267073  0.52347645],[0.13174417 0.13985829 0.16256054 0.1630834  0.14502844],[0.12211341 0.12815657 0.14505371 0.14541075 0.1320503 ],[2.81589317 2.81722655 2.85936912 2.86027618 2.82652715]
622,"[3.35059913e-10 4.62239127e-10 4.42305222e-10 5.91970561e-10
 6.47411681e-10]",[0.03034041 0.03079629 0.03357239 0.03364422 0.0314167 ],[2.52186347 2.81172624 2.78350128 3.05168654 3.13802534],[0.52182222 0.51979995 0.52209552 0.52155258 0.51959564],[0.09812447 0.09958315 0.11070347 0.11094853 0.10184631],[0.09707584 0.09806262 0.10711676 0.10732342 0.09997445],[2.65146363 2.63820845 2.67063363 2.67141965 2.64399736]
623,"[1.23591202e-10 1.85977226e-10 2.01506672e-10 2.70286180e-10
 2.69753976e-10]",[0.04107634 0.04047077 0.04291069 0.04299558 0.04096478],[1.79102832 2.06699615 2.09591973 2.31993491 2.3511632 ],[0.5297475  0.52881295 0.52620968 0.52620828 0.5285173 ],[0.14477723 0.14160905 0.15246265 0.1527115  0.14365731],[0.13468891 0.13231612 0.14007645 0.14026714 0.13399382],[2.81418106 2.75584493 2.73723534 2.73724452 2.74567259]
624,"[7.75122321e-11 1.13644409e-10 1.23804564e-10 1.66116296e-10
 1.64572515e-10]",[0.06373081 0.06084098 0.06089734 0.0609845  0.06059574],[1.26546398 1.437807   1.47417707 1.62044823 1.62018008],[0.52583887 0.52245333 0.52387934 0.52410098 0.52160988],[0.25894721 0.24359904 0.24274143 0.2429086  0.2418456 ],[0.22633244 0.21425443 0.21257271 0.2126667  0.21263053],[3.00832822 2.91174448 2.81776282 2.81656615 2.87982428]
