mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[4.83521704e-08 4.84613923e-08 3.78985811e-08 4.36583935e-08
 5.39706935e-08]","[6.74728410e-06 8.13946610e-06 8.72144037e-06 1.01084536e-05
 9.84733420e-06]","[4.55258428e-11 6.62509084e-11 7.60635221e-11 1.02180834e-10
 9.69699908e-11]",[ 0.04741346 -0.03518558 -0.12685309 -0.12811148 -0.06515602],[0.14655124 0.16117809 0.18477498 0.18539202 0.16574164],"[6.74745735e-06 8.13961036e-06 8.72152271e-06 1.01085479e-05
 9.84748209e-06]",[0.02141927 0.0218099  0.02115885 0.02115885 0.02128906],"[9.08751273e-12 1.29315103e-11 1.41591752e-11 1.90048987e-11
 1.86856822e-11]",[0.56842477 0.57734232 0.57747385 0.57740662 0.5783826 ],"[7.80667375e-12 1.05962993e-11 1.11667478e-11 1.49815427e-11
 1.51048408e-11]",[0.48830817 0.47308411 0.45542941 0.45516906 0.46754392],"[2.91255951e-12 3.93604627e-12 4.26314796e-12 5.72312309e-12
 5.64061491e-12]",[0.18218087 0.17572937 0.17387005 0.17387986 0.17459537],"[7.48810159e-13 9.67814154e-13 1.09555112e-12 1.47266548e-12
 1.39292686e-12]",[0.04683815 0.04320919 0.04468142 0.04474251 0.04311561],"[1.86417100e-14 2.30994681e-14 2.55967888e-14 3.44072931e-14
 3.29180003e-14]",[0.00116604 0.0010313  0.00104395 0.00104536 0.00101892],809
"[-1.40920816e-07 -1.38209208e-07 -1.04362060e-07 -1.20129676e-07
 -1.52553768e-07]","[1.12449202e-05 1.28031859e-05 1.28898848e-05 1.49266554e-05
 1.51818454e-05]","[1.26448231e-10 1.63921570e-10 1.66149131e-10 2.22805041e-10
 2.30488430e-10]",[-1.01528571 -0.6358336  -0.1832062  -0.17685098 -0.49149342],[9.76007952 6.8352815  3.33829433 3.29237305 5.68782218],"[1.12458032e-05 1.28039319e-05 1.28903073e-05 1.49271388e-05
 1.51826118e-05]",[0.02050781 0.0203776  0.02128906 0.02115885 0.02076823],"[1.91355489e-11 2.82358760e-11 3.30505160e-11 4.44121607e-11
 4.15697677e-11]",[0.60135882 0.61874845 0.62546889 0.62547779 0.62215922],"[1.36155476e-11 1.99514633e-11 2.39495102e-11 3.22007626e-11
 2.95212552e-11]",[0.4278858  0.43720751 0.45323569 0.45349881 0.44183362],"[4.57955291e-12 6.12846749e-12 6.93096902e-12 9.31395575e-12
 8.85585614e-12]",[0.14391824 0.13429652 0.13116605 0.13117291 0.1325423 ],"[1.53892068e-12 2.37123822e-12 2.98271019e-12 4.01273594e-12
 3.56559040e-12]",[0.04836253 0.05196226 0.0564467  0.05651329 0.05336486],"[1.64336711e-14 1.76104662e-14 1.87239823e-14 2.51834206e-14
 2.43594761e-14]",[0.00051645 0.00038591 0.00035434 0.00035467 0.00036458],810
"[1.53248636e-07 1.51268293e-07 1.15444076e-07 1.32915092e-07
 1.67416231e-07]","[8.68933021e-06 1.00811977e-05 1.04430341e-05 1.20988209e-05
 1.20534516e-05]","[7.55044595e-11 1.01630546e-10 1.09056961e-10 1.46381467e-10
 1.45285695e-10]",[0.08812883 0.11083857 0.01223196 0.00986355 0.09312295],[0.76790309 0.89394316 1.1693645  1.17457931 0.9635231 ],"[8.69068149e-06 1.00823325e-05 1.04436722e-05 1.20995510e-05
 1.20546142e-05]",[0.01933594 0.01790365 0.01985677 0.01998698 0.01842448],"[1.22810954e-11 1.73993128e-11 2.04599208e-11 2.75040639e-11
 2.55306210e-11]",[0.55504765 0.55918287 0.56676526 0.56688928 0.56135984],"[1.15805277e-11 1.58885201e-11 1.81429379e-11 2.43807542e-11
 2.30761741e-11]",[0.52338529 0.51062869 0.50258195 0.5025144  0.50739218],"[3.99629126e-12 5.58353524e-12 6.23129338e-12 8.36853817e-12
 8.08492114e-12]",[0.18061354 0.17944486 0.17261458 0.17248486 0.17776889],"[1.02022033e-12 1.42659275e-12 1.68269529e-12 2.26231886e-12
 2.09163606e-12]",[0.04610915 0.04584815 0.04661275 0.0466289  0.04599028],"[1.32593032e-14 1.48811922e-14 1.73908081e-14 2.34220763e-14
 2.11739666e-14]",[0.00059926 0.00047825 0.00048175 0.00048275 0.00046557],811
"[-1.38330004e-07 -1.40744198e-07 -1.12662549e-07 -1.29839044e-07
 -1.57693373e-07]","[7.54501125e-06 1.00735884e-05 1.17609096e-05 1.36460693e-05
 1.25568343e-05]","[5.69271948e-11 1.01477183e-10 1.38318994e-10 1.86215208e-10
 1.57674088e-10]",[ 0.0037007  -0.11229668 -0.27299282 -0.27531946 -0.1629989 ],[0.77933126 0.76973277 0.68855324 0.68725472 0.74779301],"[7.54627921e-06 1.00745715e-05 1.17614492e-05 1.36466870e-05
 1.25578244e-05]",[0.02141927 0.0202474  0.02011719 0.02011719 0.01985677],"[9.81581132e-12 2.01577195e-11 3.07112116e-11 4.14026734e-11
 3.25838705e-11]",[0.5408666  0.58693967 0.61538131 0.6156826  0.59787036],"[9.27588199e-12 1.86151358e-11 2.80480769e-11 3.78086403e-11
 2.99528727e-11]",[0.51111565 0.5420237  0.56201828 0.56223717 0.54959507],"[3.29239646e-12 4.72667326e-12 5.48870496e-12 7.37584877e-12
 6.92577567e-12]",[0.18141621 0.13762827 0.10998089 0.1096833  0.1270787 ],"[7.92664281e-13 1.07843500e-12 1.31238626e-12 1.76595370e-12
 1.58776242e-12]",[0.04367705 0.03140119 0.02629717 0.02626079 0.02913331],"[1.41185881e-14 1.83446809e-14 2.30565885e-14 3.10513549e-14
 2.70705351e-14]",[0.00077796 0.00053415 0.000462   0.00046175 0.00049671],812
"[1.40222359e-07 1.31324286e-07 9.13718228e-08 1.04983643e-07
 1.42102634e-07]","[9.90459992e-06 1.24850714e-05 1.34480191e-05 1.55835950e-05
 1.51906579e-05]","[9.81010996e-11 1.55877008e-10 1.80849217e-10 2.42848433e-10
 2.30756087e-10]",[-0.0185989  -0.05752098 -0.07454382 -0.07461355 -0.06560574],[2.13336589 1.96561608 1.75446059 1.75179653 1.89469907],"[9.90559246e-06 1.24857621e-05 1.34483295e-05 1.55839486e-05
 1.51913225e-05]",[0.01757812 0.01640625 0.01666667 0.01666667 0.01627604],"[1.05515287e-11 1.94658402e-11 2.61119335e-11 3.51368341e-11
 3.02103478e-11]",[0.59555915 0.63731108 0.6504518  0.65047971 0.64412559],"[8.03186594e-12 1.46779453e-11 2.03412458e-11 2.73898813e-11
 2.29480972e-11]",[0.45334201 0.48055553 0.50670319 0.50706225 0.48928456],"[3.26627652e-12 4.24300722e-12 4.66864629e-12 6.27163554e-12
 6.07239447e-12]",[0.1843582  0.13891594 0.11629661 0.11610527 0.12947169],"[7.75857586e-13 9.48106420e-13 1.02420681e-12 1.37610008e-12
 1.34091492e-12]",[0.04379167 0.03104098 0.02551313 0.02547541 0.02859012],"[1.37976453e-14 1.53659109e-14 1.66817789e-14 2.24406254e-14
 2.14712364e-14]",[0.00077878 0.00050308 0.00041555 0.00041544 0.0004578 ],813
"[-7.26626525e-08 -7.67213510e-08 -6.47980191e-08 -7.47604027e-08
 -8.72010878e-08]","[8.35731806e-06 1.00272921e-05 1.07652470e-05 1.24782690e-05
 1.21295111e-05]","[6.98447651e-11 1.00546587e-10 1.15890543e-10 1.55707198e-10
 1.47125041e-10]",[-0.11653773 -0.09638376 -0.0230629  -0.02157846 -0.07895723],[-0.0013932   0.14269174  0.4978728   0.50443265  0.23455244],"[8.35763393e-06 1.00275856e-05 1.07654420e-05 1.24784930e-05
 1.21298246e-05]",[0.02102865 0.0203776  0.0218099  0.0218099  0.02089844],"[9.67353831e-12 1.65068678e-11 2.22861270e-11 3.00044679e-11
 2.54926926e-11]",[0.45724311 0.48901915 0.51469913 0.51500311 0.49821607],"[9.37100203e-12 1.65028652e-11 2.26489032e-11 3.04973282e-11
 2.56600643e-11]",[0.44294301 0.48890058 0.52307746 0.52346267 0.5014871 ],"[6.64865037e-12 9.44390639e-12 1.06771168e-11 1.43412143e-11
 1.37393454e-11]",[0.31426449 0.27977756 0.2465885  0.24615567 0.2685147 ],"[9.96053287e-13 1.27650696e-12 1.43757533e-12 1.93234041e-12
 1.83319790e-12]",[0.04708086 0.03781677 0.03320087 0.0331671  0.03582708],"[1.36261813e-14 1.80129944e-14 2.31591810e-14 3.11983613e-14
 2.67789505e-14]",[0.00064407 0.00053364 0.00053486 0.0005355  0.00052335],814
"[-1.42492123e-07 -2.05201374e-07 -2.37260480e-07 -2.75135034e-07
 -2.56656689e-07]","[1.37665808e-05 1.56433727e-05 1.54234458e-05 1.78521734e-05
 1.84669287e-05]","[1.89518748e-10 2.44715109e-10 2.37882679e-10 3.18700096e-10
 3.41027455e-10]",[0.32349611 0.1957482  0.01637347 0.01334652 0.14415269],[2.00825644 1.94518023 1.58559165 1.57846012 1.86165501],"[1.37673182e-05 1.56447185e-05 1.54252705e-05 1.78542935e-05
 1.84687121e-05]",[0.01692708 0.0171875  0.01907552 0.01894531 0.01744792],"[1.84626454e-11 2.32007902e-11 2.27216708e-11 3.04545492e-11
 3.22665204e-11]",[0.52885388 0.50448349 0.47392048 0.47345765 0.49509105],"[1.35972824e-11 1.92307886e-11 2.15040845e-11 2.88778372e-11
 2.78964059e-11]",[0.38948782 0.41815884 0.44852451 0.4489455  0.42803689],"[8.36718520e-12 1.20527802e-11 1.36541005e-11 1.83384899e-11
 1.75696307e-11]",[0.23967412 0.26207852 0.28479235 0.28509693 0.26958491],"[1.69569595e-12 2.17189145e-12 2.44137479e-12 3.28151886e-12
 3.11753503e-12]",[0.04857242 0.04722612 0.05092132 0.0510157  0.04783484],"[6.35166154e-14 7.88006335e-14 8.05667868e-14 1.08095523e-13
 1.10380730e-13]",[0.0018194  0.00171346 0.00168043 0.00168049 0.00169366],815
"[2.19848019e-07 2.91177151e-07 3.14892371e-07 3.64812767e-07
 3.56212239e-07]","[8.25508370e-06 9.15139675e-06 8.99726563e-06 1.04159874e-05
 1.07622108e-05]","[6.81464069e-11 8.37480625e-11 8.09507889e-11 1.08492794e-10
 1.15825181e-10]",[0.72006087 0.4766448  0.14072465 0.13601818 0.37187346],[2.43953537 1.71355547 0.9327639  0.9220824  1.45877451],"[8.25801066e-06 9.15602789e-06 9.00277435e-06 1.04223741e-05
 1.07681042e-05]",[0.02447917 0.0233724  0.02526042 0.02539062 0.02363281],"[7.40331145e-12 9.91405353e-12 1.04938452e-11 1.40817115e-11
 1.41228062e-11]",[0.3597022  0.37052537 0.38507159 0.38530048 0.37487625],"[1.04693596e-11 1.34325157e-11 1.32702178e-11 1.77865164e-11
 1.87646278e-11]",[0.50867125 0.50202349 0.48695057 0.48667047 0.49808892],"[8.22318864e-12 1.04643066e-11 1.02417454e-11 1.37255236e-11
 1.45752942e-11]",[0.3995373  0.39109039 0.37582079 0.37555454 0.3868871 ],"[9.41579600e-13 1.22667464e-12 1.37943545e-12 1.85386444e-12
 1.76462326e-12]",[0.04574821 0.04584543 0.05061838 0.050725   0.04684022],"[2.11849281e-14 2.40769122e-14 2.49777751e-14 3.35575275e-14
 3.34182441e-14]",[0.0010293  0.00089984 0.00091656 0.00091819 0.00088706],816
"[-7.72459467e-08 -8.35629329e-08 -7.29150358e-08 -8.41734107e-08
 -9.58334583e-08]","[8.21642963e-06 9.77702684e-06 1.04421028e-05 1.21031754e-05
 1.18022812e-05]","[6.75097159e-11 9.55902538e-11 1.09037511e-10 1.46486856e-10
 1.39293841e-10]",[-0.06898241 -0.08274309 -0.10342155 -0.10374638 -0.08886916],[0.26938796 0.38425902 0.47171626 0.47222627 0.42091987],"[8.21679273e-06 9.77738393e-06 1.04423574e-05 1.21034681e-05
 1.18026702e-05]",[0.0280599  0.02630208 0.02682292 0.02682292 0.02617188],"[9.70055811e-12 1.38167798e-11 1.58300791e-11 2.12681808e-11
 2.01667270e-11]",[0.41142552 0.4292242  0.45460185 0.45500876 0.4367551 ],"[1.07568923e-11 1.47138153e-11 1.57219934e-11 2.10981082e-11
 2.10549262e-11]",[0.45622736 0.45709099 0.45149788 0.45137025 0.45599102],"[7.31694546e-12 9.18265028e-12 8.85630070e-12 1.18662802e-11
 1.27297069e-11]",[0.3103304  0.28526298 0.25433168 0.25386569 0.27568997],"[2.09215051e-12 2.92087087e-12 3.16900662e-12 4.25326898e-12
 4.20318678e-12]",[0.08873346 0.09073811 0.09100626 0.0909939  0.09102931],"[9.07610057e-14 1.33413198e-13 1.57128110e-13 2.11151278e-13
 1.96596171e-13]",[0.00384941 0.00414454 0.00451234 0.00451734 0.00425773],817
"[9.82888705e-08 1.28033787e-07 1.36470358e-07 1.58069770e-07
 1.55902577e-07]","[7.08179655e-06 9.01246239e-06 1.03634169e-05 1.20242263e-05
 1.11450633e-05]","[5.01518424e-11 8.12244783e-11 1.07400410e-10 1.44582019e-10
 1.24212435e-10]",[-0.08089002 -0.16610593 -0.26716848 -0.26850431 -0.19951894],[0.14139138 0.02651095 0.20714558 0.21149572 0.05501285],"[7.08247860e-06 9.01337179e-06 1.03643154e-05 1.20252653e-05
 1.11461536e-05]",[0.0234375  0.02154948 0.01959635 0.01946615 0.02102865],"[9.77590550e-12 1.79430478e-11 2.57313238e-11 3.46687094e-11
 2.83088937e-11]",[0.47514323 0.51902609 0.55155057 0.55191906 0.53100868],"[1.14588396e-11 1.91583831e-11 2.58458223e-11 3.48004963e-11
 2.95289976e-11]",[0.55693972 0.55418125 0.55400484 0.55401708 0.55389498],"[5.23232714e-12 7.69949508e-12 9.02424039e-12 1.21270704e-11
 1.13356025e-11]",[0.25430942 0.22271795 0.19343447 0.19306059 0.21262941],"[8.17948502e-13 1.06491960e-12 1.22892528e-12 1.65248592e-12
 1.54076376e-12]",[0.03975516 0.03080419 0.026342   0.02630725 0.02890113],"[1.86832717e-14 2.00022804e-14 2.13278279e-14 2.86888898e-14
 2.76818895e-14]",[0.00090807 0.00057859 0.00045716 0.00045672 0.00051925],818
"[-1.01123555e-08 -5.17095883e-08 -9.16060671e-08 -1.06743009e-07
 -7.63307305e-08]","[6.80611279e-06 7.95376845e-06 8.64805674e-06 1.00287812e-05
 9.62065013e-06]","[4.63231713e-11 6.32624326e-11 7.47888854e-11 1.00576452e-10
 9.25569089e-11]",[ 0.11354931  0.06724355 -0.09623638 -0.09894979  0.02295966],[0.52611356 0.23976692 0.26812093 0.27065535 0.21273234],"[6.80612030e-06 7.95393654e-06 8.64854190e-06 1.00293492e-05
 9.62095293e-06]",[0.02389323 0.02356771 0.02317708 0.02317708 0.02434896],"[7.97850094e-12 1.12265535e-11 1.36332887e-11 1.83398882e-11
 1.65833756e-11]",[0.5141025  0.51045331 0.50951155 0.50952223 0.50983258],"[6.53904944e-12 9.98159845e-12 1.30839987e-11 1.76170369e-11
 1.51455708e-11]",[0.42135003 0.45384721 0.48898315 0.48943984 0.46562929],"[3.91104425e-12 5.46709931e-12 6.51141830e-12 8.75625732e-12
 8.03350881e-12]",[0.25201195 0.2485802  0.24334868 0.24326799 0.24697894],"[1.01338487e-12 1.30746030e-12 1.46029251e-12 1.96240626e-12
 1.87579576e-12]",[0.06529844 0.05944812 0.05457494 0.05451994 0.0576687 ],"[1.79680395e-14 2.25173357e-14 2.71199313e-14 3.65068856e-14
 3.27477910e-14]",[0.00115779 0.00102383 0.00101354 0.00101424 0.00100678],819
"[-1.20779233e-08 -4.69896213e-09  5.43887065e-09  6.48278328e-09
 -1.89676404e-09]","[6.93359518e-06 8.59853436e-06 9.62136303e-06 1.11591510e-05
 1.05371356e-05]","[4.80747421e-11 7.39347931e-11 9.25706265e-11 1.24526652e-10
 1.11031227e-10]",[0.05467908 0.02631934 0.00183776 0.00152815 0.01793337],[0.19569802 0.31386694 0.56438545 0.56842554 0.38451289],"[6.93360570e-06 8.59853564e-06 9.62136456e-06 1.11591529e-05
 1.05371358e-05]",[0.02278646 0.02226563 0.021875   0.021875   0.02174479],"[9.04022210e-12 1.51629249e-11 2.00939648e-11 2.70462128e-11
 2.32742238e-11]",[0.47186257 0.49552686 0.5137352  0.51394653 0.50214174],"[9.16942283e-12 1.54743502e-11 2.06161620e-11 2.77509406e-11
 2.37963611e-11]",[0.47860632 0.50570429 0.52708603 0.52733814 0.51340686],"[5.42172094e-12 7.99718221e-12 9.40478675e-12 1.26389510e-11
 1.17858165e-11]",[0.28299163 0.26134922 0.24044882 0.24017207 0.25427917],"[7.84930649e-13 1.02590425e-12 1.21395199e-12 1.63314684e-12
 1.49358546e-12]",[0.04097017 0.03352672 0.03103668 0.03103393 0.03222413],"[1.56579017e-14 1.77718295e-14 2.00404585e-14 2.69688729e-14
 2.51144264e-14]",[0.00081728 0.00058079 0.00051237 0.00051248 0.00054184],820
"[-5.76016251e-08 -4.79845911e-08 -2.55295690e-08 -2.91251828e-08
 -4.90437274e-08]","[6.73507792e-06 8.48204291e-06 9.63137655e-06 1.11728879e-05
 1.04466630e-05]","[4.53612746e-11 7.19450519e-11 9.27634142e-11 1.24833425e-10
 1.09132769e-10]",[ 0.02315558 -0.08328648 -0.13036953 -0.13051524 -0.10623887],[0.29426567 0.50130698 1.04902132 1.05885971 0.64476968],"[6.73532424e-06 8.48217863e-06 9.63141038e-06 1.11729259e-05
 1.04467782e-05]",[0.02447917 0.02460937 0.0233724  0.0233724  0.02298177],"[6.67955825e-12 1.23943128e-11 1.83256598e-11 2.47029178e-11
 1.97286995e-11]",[0.44087945 0.48518864 0.51151399 0.51175596 0.49580486],"[7.34273792e-12 1.37717093e-11 2.05643613e-11 2.77242526e-11
 2.19967377e-11]",[0.48465215 0.5391083  0.57400162 0.57434719 0.55280326],"[4.64756902e-12 6.67558199e-12 8.25180086e-12 1.11026621e-11
 9.92441697e-12]",[0.30675946 0.2613228  0.23032795 0.23000738 0.24941199],"[9.47541744e-13 1.24399444e-12 1.45741785e-12 1.96017654e-12
 1.80788058e-12]",[0.06254181 0.04869749 0.0406801  0.04060784 0.04543411],"[1.89127557e-14 2.32130105e-14 2.67501439e-14 3.59900863e-14
 3.33252508e-14]",[0.00124832 0.0009087  0.00074666 0.00074559 0.0008375 ],821
"[3.34910904e-08 4.75979659e-08 5.44868255e-08 6.31807912e-08
 5.93330336e-08]","[1.00641252e-05 1.06068207e-05 1.06023468e-05 1.22854092e-05
 1.24260710e-05]","[1.01286615e-10 1.12504646e-10 1.12409758e-10 1.50931280e-10
 1.54407242e-10]",[-0.62764471 -0.48329741 -0.09194149 -0.08554172 -0.37760006],[5.29610895 2.62472336 0.78145374 0.76815368 1.85956316],"[1.00641809e-05 1.06069275e-05 1.06024868e-05 1.22855717e-05
 1.24262127e-05]",[0.02285156 0.02441406 0.02447917 0.02434896 0.02473958],"[9.70302362e-12 1.28995760e-11 1.38705145e-11 1.86205458e-11
 1.84210984e-11]",[0.35330398 0.32683001 0.31382225 0.31374746 0.32107296],"[1.38972528e-11 2.07138172e-11 2.35847474e-11 3.16717514e-11
 3.03395330e-11]",[0.50602317 0.52481547 0.53360807 0.53365415 0.52880689],"[1.22038854e-11 1.86928982e-11 2.12429591e-11 2.85201484e-11
 2.74450576e-11]",[0.44436472 0.47361247 0.4806248  0.48055112 0.47835725],"[1.20820093e-12 1.57880204e-12 1.80550061e-12 2.42718740e-12
 2.28057783e-12]",[0.0439927  0.04000131 0.04084969 0.04089697 0.03974963],"[3.67589368e-14 5.25083611e-14 6.02492878e-14 8.09364911e-14
 7.66831219e-14]",[0.00133846 0.00133038 0.00136315 0.00136374 0.00133656],822
"[1.39984378e-08 1.21885588e-08 7.26904204e-09 8.31570924e-09
 1.27473661e-08]","[6.90171348e-06 8.12983094e-06 8.53806748e-06 9.89350675e-06
 9.76645269e-06]","[4.76336490e-11 6.60941512e-11 7.28985962e-11 9.78814757e-11
 9.53835981e-11]",[-0.266251   -0.34178397 -0.31856484 -0.31733546 -0.34673329],[1.2407023  1.36178762 1.14637102 1.14091482 1.32853188],"[6.90172768e-06 8.12984008e-06 8.53807057e-06 9.89351024e-06
 9.76646101e-06]",[0.02272135 0.0219401  0.02311198 0.02311198 0.0218099 ],"[8.28759988e-12 1.18881119e-11 1.32125333e-11 1.77389027e-11
 1.72489628e-11]",[0.52021352 0.53793161 0.53874231 0.53861882 0.54013048],"[7.68439458e-12 1.05198360e-11 1.14169996e-11 1.53261032e-11
 1.51051777e-11]",[0.48235026 0.47601775 0.46552925 0.46535729 0.47300043],"[4.05462280e-12 5.43285952e-12 6.07037209e-12 8.15528790e-12
 7.83087608e-12]",[0.2545091  0.2458344  0.24752    0.24762476 0.24521445],"[8.40473738e-13 1.04566993e-12 1.16883587e-12 1.57131759e-12
 1.49356899e-12]",[0.05275663 0.04731608 0.04765939 0.04771102 0.04676931],"[1.64905413e-14 2.02185087e-14 2.39545885e-14 3.22381259e-14
 2.92122270e-14]",[0.00103511 0.00091488 0.00097675 0.00097887 0.00091475],823
"[-3.65542527e-08 -4.17697981e-08 -3.89839593e-08 -4.50545738e-08
 -4.88314133e-08]","[8.30889635e-06 9.49511434e-06 9.81592803e-06 1.13732659e-05
 1.13269858e-05]","[6.90377586e-11 9.01571962e-11 9.63524431e-11 1.29351176e-10
 1.28300606e-10]",[ 0.20499094  0.12572566 -0.03290398 -0.03558447  0.08178239],[0.79560764 0.40205234 0.48747697 0.49289607 0.36667388],"[8.30897676e-06 9.49520621e-06 9.81600544e-06 1.13733551e-05
 1.13270910e-05]",[0.02154948 0.02102865 0.02233073 0.02220052 0.0219401 ],"[1.04795493e-11 1.52200311e-11 1.84853745e-11 2.48613464e-11
 2.25604414e-11]",[0.47203468 0.49894289 0.53456329 0.53509272 0.50996428],"[9.93817612e-12 1.42434040e-11 1.71383347e-11 2.30476024e-11
 2.10370436e-11]",[0.44764938 0.46692711 0.49560936 0.49605536 0.47552885],"[6.39710061e-12 7.90807715e-12 7.61176425e-12 1.01997615e-11
 1.09364550e-11]",[0.28814725 0.2592425  0.22011833 0.21953027 0.24721154],"[9.74538759e-13 1.29334151e-12 1.46142633e-12 1.96400191e-12
 1.86667577e-12]",[0.04389655 0.04239831 0.04226178 0.04227137 0.04219501],"[1.85381414e-14 2.24896591e-14 2.64033345e-14 3.55374723e-14
 3.23744083e-14]",[0.00083502 0.00073726 0.00076354 0.00076488 0.0007318 ],824
"[6.38105006e-08 7.18650915e-08 6.59343315e-08 7.61833622e-08
 8.35957842e-08]","[7.51833254e-06 9.21873660e-06 1.00382024e-05 1.16371380e-05
 1.12129199e-05]","[5.65253242e-11 8.49851046e-11 1.00765508e-10 1.35422982e-10
 1.25729573e-10]",[0.01941406 0.05539384 0.04688055 0.04646414 0.05725684],[0.61854239 0.66595232 0.65638904 0.65599242 0.66698017],"[7.51860333e-06 9.21901671e-06 1.00384190e-05 1.16373874e-05
 1.12132315e-05]",[0.02708333 0.025      0.02421875 0.02421875 0.02539062],"[7.93432463e-12 1.32238137e-11 1.77486977e-11 2.38962095e-11
 2.03502521e-11]",[0.37101608 0.40393117 0.44417563 0.44476825 0.41660621],"[1.01268848e-11 1.62579199e-11 2.07968701e-11 2.79803128e-11
 2.46426141e-11]",[0.47354214 0.49661019 0.52045863 0.52078363 0.50447856],"[8.73388627e-12 1.24236033e-11 1.34199695e-11 1.80072207e-11
 1.78988451e-11]",[0.40840429 0.37948815 0.33584568 0.33515943 0.3664215 ],"[1.04553870e-12 1.31248332e-12 1.41972544e-12 1.90710774e-12
 1.86341055e-12]",[0.04889032 0.04009077 0.03552979 0.03549605 0.03814736],"[1.97947967e-14 2.15344817e-14 2.27516921e-14 3.05867381e-14
 2.98127406e-14]",[0.00092562 0.00065779 0.00056938 0.0005693  0.00061032],825
"[-1.55336786e-07 -4.12186611e-08  1.08629326e-07  1.28492555e-07
  5.69921954e-09]","[1.11101460e-05 1.21960229e-05 1.24138658e-05 1.43839853e-05
 1.44258492e-05]","[1.23435343e-10 1.48742975e-10 1.54104064e-10 2.06899033e-10
 2.08105124e-10]",[0.49556149 0.11572281 0.13828945 0.14283718 0.06256738],[4.04781436 2.38961779 2.2341816  2.24697263 2.12082041],"[1.11112318e-05 1.21960926e-05 1.24143411e-05 1.43845592e-05
 1.44258503e-05]",[0.02226563 0.02057292 0.02089844 0.02089844 0.02050781],"[1.56946709e-11 2.30474222e-11 2.67736537e-11 3.59732153e-11
 3.38561925e-11]",[0.54547099 0.55282626 0.55773594 0.55778513 0.55472253],"[9.88847605e-12 1.54922709e-11 1.93159148e-11 2.59787026e-11
 2.32848587e-11]",[0.34367569 0.37160486 0.40237989 0.40281453 0.38151472],"[6.05900110e-12 8.04372744e-12 8.63166611e-12 1.15872867e-11
 1.14797608e-11]",[0.21058163 0.19294061 0.17981074 0.17966746 0.18809209],"[1.82148263e-12 2.50737067e-12 2.67068700e-12 3.58339743e-12
 3.58819045e-12]",[0.06330594 0.06014297 0.05563447 0.05556261 0.05879131],"[1.36123386e-13 2.01726167e-13 2.12953306e-13 2.85500904e-13
 2.90523280e-13]",[0.00473099 0.0048387  0.00443614 0.00442685 0.00476013],826
"[ 1.49725702e-07  2.16296092e-08 -1.41131979e-07 -1.66344079e-07
 -3.38078111e-08]","[6.02975118e-06 7.02208911e-06 7.72745722e-06 8.96354202e-06
 8.51413012e-06]","[3.63578993e-11 4.93097355e-11 5.97135950e-11 8.03450856e-11
 7.24904117e-11]",[ 0.02116992 -0.17006504 -0.28735418 -0.28822504 -0.21947265],[0.36291643 0.47948498 0.9062319  0.91196671 0.60651774],"[6.03160983e-06 7.02212242e-06 7.72874590e-06 8.96508538e-06
 8.51419724e-06]",[0.02623698 0.02402344 0.02428385 0.02428385 0.02369792],"[5.61180817e-12 8.19155678e-12 1.01831910e-11 1.37013273e-11
 1.22154608e-11]",[0.42897873 0.45421665 0.47596524 0.47620808 0.46209172],"[6.21131157e-12 8.81251977e-12 1.07484669e-11 1.44593869e-11
 1.30426441e-11]",[0.47480606 0.48864866 0.50238639 0.50255546 0.49338277],"[3.80012895e-12 4.84655177e-12 5.40014153e-12 7.25748501e-12
 6.93941347e-12]",[0.29049006 0.26873824 0.25240415 0.25224367 0.26250713],"[8.83034192e-13 1.10130596e-12 1.25102809e-12 1.68228602e-12
 1.57921691e-12]",[0.06750104 0.06106672 0.05847341 0.05847012 0.0597393 ],"[2.09203655e-14 2.57459905e-14 2.87404335e-14 3.86435227e-14
 3.67073641e-14]",[0.0015992  0.0014276  0.00134334 0.00134311 0.00138858],827
