epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
475,"[0.9628593992461293, 0.9630764431312676, 0.9609909685675866, 0.9609273668561921, 0.9627556688159636]","[-21.264554285576658, -20.91802273874432, -20.873459433311446, -20.580112709629077, -20.56040872787825]","[0.6918351146974895, 0.6847695113683151, 0.6696055031981676, 0.6696109653066259, 0.6763083280643217]"
476,"[0.9632514025941379, 0.9647781230878053, 0.964150279899449, 0.964103397433991, 0.9651072965714488]","[-20.928653294087177, -20.753502147353522, -20.770432130052818, -20.47687513656054, -20.430060686062184]","[0.5079252975130646, 0.45650334185771224, 0.3782714865481661, 0.37717047764206063, 0.43516922396711266]"
477,"[0.9604733922031349, 0.9603627557492935, 0.9591220725524738, 0.9590906143052274, 0.9600696110024991]","[-21.956464897860922, -21.640320833190685, -21.597810530135575, -21.30424799089354, -21.286636228860164]","[0.37950227612837, 0.38914005765454973, 0.3984939591618481, 0.3985262637086154, 0.3924055159621015]"
478,"[0.9585437823781835, 0.9584831049435051, 0.9571533111834971, 0.9571283984844606, 0.9580871150166526]","[-21.285837968139266, -21.005275249271612, -21.035334487873584, -20.74314309983065, -20.670619759345453]","[0.27433255067154166, 0.28356950017749694, 0.3004755050128224, 0.30074269589672487, 0.28846398150121666]"
479,"[0.9591817413012279, 0.9606283888667733, 0.9599205964949571, 0.9598954643125873, 0.9606845036603654]","[-21.58218272158073, -21.31259740514049, -21.337673140218744, -21.04525655076194, -20.9783202808662]","[0.3085334624808507, 0.32981673221371904, 0.3575480231207276, 0.35804036732830646, 0.3378607782150738]"
480,"[0.9634134965311586, 0.9634058707139663, 0.9627242329986794, 0.9627029234524394, 0.9632068407148184]","[-21.272578608634333, -20.939934643774794, -20.86518423540265, -20.571044188452166, -20.577532381450762]","[0.3955706162241394, 0.3838196866792128, 0.3856082399197559, 0.385765677131127, 0.37842224252568823]"
481,"[0.961125583220857, 0.9622492851218617, 0.9621392883890002, 0.9621321538940653, 0.9621797052160306]","[-21.710801465919523, -21.38938791565586, -21.350463586762796, -21.057031860141848, -21.035833828221552]","[0.32249323774783645, 0.3275586941730933, 0.335491648267477, 0.33593505499158777, 0.32886993028185674]"
482,"[0.9630027304482688, 0.9636228917935123, 0.9621775421557259, 0.962137438644961, 0.9634565676692913]","[-21.798648623372564, -21.485779104768188, -21.41934534759788, -21.125224413078495, -21.127441318380633]","[0.2914756683194126, 0.3495043437366508, 0.4573746381368804, 0.459312159118275, 0.3824780219195845]"
483,"[0.9650545860314583, 0.9646361347113726, 0.9633968714008964, 0.9633770383950437, 0.964316557158275]","[-21.590511630814422, -21.307411759461917, -21.298522126636115, -21.005437163330768, -20.96462199788653]","[0.4544730372704402, 0.4837582932986509, 0.5454469883458278, 0.5465762728090893, 0.49964407505660957]"
484,"[0.9647613929402098, 0.9653255390487715, 0.9643241521407723, 0.9642967995874158, 0.9650091447869041]","[-21.224882430336162, -20.95059141073191, -20.92027826107259, -20.62662461084965, -20.604478387474106]","[0.516881993278326, 0.5226923269874899, 0.4989934002496944, 0.498229568121481, 0.5206480012667218]"
485,"[0.9648973422174139, 0.964150156408617, 0.9617233379178386, 0.9616818421058612, 0.9636844106212797]","[-21.692916609717997, -21.383625412742894, -21.32787940486564, -21.033963118135397, -21.027970371525246]","[0.40370537188805355, 0.38014306403721865, 0.3746695015034216, 0.374712501685579, 0.3781641316207997]"
486,"[0.9661519600547807, 0.9672493116581015, 0.9663445267776414, 0.9663231024310033, 0.9671877453697111]","[-21.29726938378703, -20.91142173758055, -20.82170301240878, -20.527654087469426, -20.539918895815465]","[0.33358831866355465, 0.34806165669834305, 0.3557192203747052, 0.3559389514528383, 0.3500257608037564]"
487,"[0.9629093316291961, 0.9634659324256496, 0.9614219137521439, 0.9613838331288824, 0.9632161120416612]","[-21.51049075587276, -21.151315072832226, -21.05590232735165, -20.761520619486028, -20.781489144407143]","[0.4907395187417136, 0.4704179918819913, 0.4428303653385276, 0.44244838500954986, 0.4614625182139274]"
488,"[0.9655308913337164, 0.9648126275514763, 0.962601825116448, 0.9625602407735515, 0.9641975740232048]","[-21.485207534516245, -21.15926307191837, -21.067143647916915, -20.772569346593023, -20.793896902002494]","[0.46300980255338386, 0.5208999475707626, 0.6023106616629731, 0.6030496233723289, 0.5555862116654956]"
489,"[0.9650923742158657, 0.9644229499177883, 0.9623527585462791, 0.9623140183794447, 0.9636388220971748]","[-21.910002071934247, -21.684662715975364, -21.672196810133816, -21.37848334069428, -21.348446185452577]","[0.30612961766429886, 0.23949368074618238, 0.18615717796283301, 0.18593371567009426, 0.21638123039216656]"
490,"[0.9635503255462954, 0.9643167741007896, 0.9629997491067198, 0.962983176102573, 0.9639960076054614]","[-21.64812152328965, -21.279297185099377, -21.093461438080983, -20.797270880674226, -20.888161692331867]","[0.5126475751007866, 0.4821622230731573, 0.45134451621211724, 0.4509263969813839, 0.47608711564135053]"
491,"[0.968074732044964, 0.9676422401444745, 0.9654741484691524, 0.9654359594206267, 0.9671321966478287]","[-21.418854560208754, -21.092602896503205, -21.032190715073895, -20.738314787749143, -20.73398585710072]","[0.4264275996176261, 0.46017849127580884, 0.5091040749180514, 0.5098865447180003, 0.47436249237477723]"
492,"[0.9666396178571169, 0.9676780074534295, 0.966654427142001, 0.9666201009889708, 0.9676381223182927]","[-21.226775590384847, -20.878669635061648, -20.79027195470524, -20.49595599640633, -20.511590280005073]","[0.3911390031873494, 0.4161916653296049, 0.4212677313837692, 0.42145471075082885, 0.4190408607909555]"
493,"[0.9634200089078355, 0.9638842162183433, 0.962731535208542, 0.9626966521125003, 0.9637048613159018]","[-21.52235300981157, -21.059205669998562, -20.89167731313503, -20.596499578286572, -20.6626471855297]","[0.24592045771865997, 0.27839078830748837, 0.30767453093771935, 0.3081221049839774, 0.2877098239613618]"
494,"[0.9644847164869679, 0.9651266340729951, 0.9641469353346532, 0.964127289611523, 0.9650398161886989]","[-21.421679684394878, -21.07692611433384, -20.969490934182563, -20.674736686965176, -20.70608883135901]","[0.2953079523840616, 0.33379886753947163, 0.3754975823940466, 0.37686636037816906, 0.344837231539674]"
495,"[0.9659204212677289, 0.9669598587131477, 0.9658613116474978, 0.9658400360027325, 0.9667946242191622]","[-21.29113716410168, -21.02677538066397, -21.01720501607914, -20.72392608971817, -20.686165146283646]","[0.41218031087803114, 0.4157479756527838, 0.4360036869133726, 0.4368079348494456, 0.4177413680329905]"
496,"[0.967420602046137, 0.9658614217081944, 0.964046360804743, 0.9640213739691563, 0.9650793507777959]","[-21.290786745983723, -20.967805582008893, -20.87121743401515, -20.576524193510576, -20.601810132652954]","[0.3439087434514498, 0.32519310842329546, 0.3112904090130162, 0.3111708862808043, 0.31892875080402766]"
497,"[0.9655356377785235, 0.9667953986187404, 0.9662543602838068, 0.9662249730079362, 0.9668247644373492]","[-21.249252418048965, -20.89199898097232, -20.780625797527744, -20.485883525616163, -20.51891207514917]","[0.4503384131740752, 0.5037043326586542, 0.5337480385159101, 0.5348601712408128, 0.5067706010109087]"
498,"[0.9665006704268466, 0.9669352566090619, 0.965612884230227, 0.9655776650911821, 0.9665943795963595]","[-21.67821263610279, -21.240360559852018, -21.04875852207985, -20.752918025128647, -20.840774594268144]","[0.48771919747799225, 0.390173692558041, 0.3342984993691711, 0.33436543105893096, 0.36590278122229203]"
499,"[0.9669752036285991, 0.9660554063122029, 0.9641789902651278, 0.964155650069276, 0.965451562946876]","[-21.454317468222357, -21.121780917414874, -20.99591772989835, -20.70067845453545, -20.7482565360983]","[0.3920868051894377, 0.35592035846663395, 0.31448146522707154, 0.3140053121039804, 0.33903718294684315]"
500,"[0.9672154055768085, 0.9675308376852948, 0.9659955787842586, 0.9659629884195949, 0.9671366659402523]","[-21.09270405560846, -20.743358559454617, -20.622007816846267, -20.326994780948603, -20.368950883486576]","[0.5346601197685614, 0.5259296387987735, 0.49780124660263814, 0.49764006547988504, 0.524985544987876]"
501,"[0.9665012843853067, 0.9662132674115612, 0.9648226027774472, 0.964794914704525, 0.9656951692462467]","[-20.952567286283603, -20.673685345450828, -20.57507452693908, -20.279973496619018, -20.3124431713025]","[0.4656185841553097, 0.47554232722480017, 0.42960494800204446, 0.4285888907826085, 0.470884126196798]"
502,"[0.9672077666792505, 0.967697772486173, 0.9659945528985225, 0.9659668075689924, 0.9674195014145436]","[-21.30176079469019, -20.907712884975087, -20.772007546444975, -20.477022666079804, -20.525283580393427]","[0.4151694670862172, 0.5306729632810607, 0.536704291507582, 0.5361545431073689, 0.5418462535115315]"
503,"[0.9682752693672113, 0.9679310771029238, 0.9658275892864691, 0.9657852038508278, 0.967432391309045]","[-21.340507382218533, -20.975730751103765, -20.82338559818487, -20.527840506434583, -20.592700110279264]","[0.5811327770461664, 0.4877602004235573, 0.4238264562548363, 0.4225892535059433, 0.47312546527387966]"
504,"[0.9682607532431738, 0.9679126134877409, 0.9657417369966788, 0.9657120730416602, 0.9673610646433947]","[-21.405573732164306, -20.967373440265632, -20.77181866981689, -20.475899536249013, -20.566835883115644]","[0.5350737313749586, 0.5741694183329401, 0.616310302372604, 0.61684765249214, 0.5892067167806874]"
505,"[0.9690998935959017, 0.9694124677321138, 0.9676832549029744, 0.9676482382636574, 0.9687686007276504]","[-21.02437962662863, -20.657088450609145, -20.507804878517824, -20.212342436900105, -20.274475582654564]","[0.3901240422819947, 0.3893531743107051, 0.36223030156930214, 0.36161087396745056, 0.38868213141899705]"
506,"[0.9672724507984605, 0.9686274313370833, 0.9673368639794806, 0.9673000830849983, 0.9684228607021063]","[-21.37325120724741, -20.894553108311417, -20.6837747715164, -20.38780584758975, -20.486554972045766]","[0.49284131883183285, 0.4875048570495132, 0.49184965413799514, 0.4917913858011037, 0.4921711382862447]"
507,"[0.9669728228733236, 0.967959739784257, 0.9677722620402783, 0.9677520402628498, 0.9679152247804002]","[-21.137699799787416, -20.777018281059515, -20.61639111079608, -20.32064534639228, -20.39255356931382]","[0.33611314221443367, 0.3281805696778174, 0.32162098829274754, 0.32167329993953636, 0.3275732710078246]"
508,"[0.9698174891073911, 0.9691939538452365, 0.9677495177240174, 0.9677240941308005, 0.9688700936084185]","[-21.05199549406028, -20.753200071375577, -20.701118614728415, -20.40719456812815, -20.399563698603785]","[0.32454474112137793, 0.3143163653423244, 0.3084054445325872, 0.30860490814996144, 0.3101488420468921]"
509,"[0.9691223667042959, 0.9696076615521275, 0.9687888269175594, 0.9687570134282836, 0.9695546917393437]","[-21.05583813586033, -20.677106773884155, -20.495566938629732, -20.199525842009738, -20.285906359738533]","[0.608890721541031, 0.5088165166801846, 0.4495116429146716, 0.44870863387426857, 0.4871985068647245]"
510,"[0.9675873917448039, 0.9682560173382454, 0.967331413385389, 0.9673028881352388, 0.9681433447750093]","[-20.93157203196549, -20.572803489361156, -20.458474969482868, -20.163683887054138, -20.198900666735955]","[0.5775923172901843, 0.5699645549094795, 0.5260041523760396, 0.5248821871585728, 0.5567609633753206]"
511,"[0.9700372450963158, 0.9700491514138032, 0.9680646054562356, 0.9680237527766752, 0.9695216210245354]","[-20.782774700554068, -20.535949224975163, -20.559162784167583, -20.26648346584039, -20.204189243762674]","[0.7139185684386268, 0.6475161344786887, 0.552508283340285, 0.5511012535348915, 0.6164882671704169]"
512,"[0.9681461292307344, 0.9684696795322856, 0.9675403949693271, 0.9675138852961156, 0.968216507740318]","[-21.248193220252155, -20.877174917598918, -20.74566027626825, -20.450595507263152, -20.498138519307247]","[0.46452627821251546, 0.447894014489085, 0.4278482879133493, 0.42773903594973806, 0.44166667529629955]"
513,"[0.9707350615959361, 0.9714929518176979, 0.9696902429334868, 0.9696539366739422, 0.9711180710585424]","[-21.099228099044826, -20.78930514269446, -20.686737541166245, -20.391809775115583, -20.423514416406157]","[0.23398943820416346, 0.2557111708882407, 0.3064241234723333, 0.30812147347139657, 0.2645621810070693]"
514,"[0.9699852259512833, 0.9705320067463735, 0.9696899896819341, 0.9696676232549025, 0.9704875119082432]","[-21.067311654483134, -20.720736845296145, -20.593104305989836, -20.297937368422584, -20.3452458124907]","[0.5063670391795815, 0.5781722568324502, 0.6226809693784582, 0.6229504983452512, 0.5929484193005626]"
515,"[0.9658829405138262, 0.9667197587280432, 0.9657456399346461, 0.9657210831116738, 0.966556921409396]","[-20.89460563742834, -20.441799055824927, -20.267019309368223, -19.971621636372138, -20.044602834877654]","[0.5224723144384276, 0.5187508632247656, 0.5306551055491948, 0.5307896114226437, 0.5224423675809045]"
516,"[0.970259889209264, 0.9708419350296208, 0.969442903680297, 0.9694151479858192, 0.9708273528720511]","[-20.72388777906815, -20.455838190115806, -20.382785542524076, -20.088132565575254, -20.101460077562383]","[0.5010074203652579, 0.4560362831446955, 0.4405204672883418, 0.44050794222194317, 0.4493241537412326]"
517,"[0.9715073640525075, 0.9707999343691013, 0.9687797628185169, 0.9687412266813579, 0.9701745044900278]","[-21.103412718323302, -20.75346393060693, -20.653514021491844, -20.358963344354372, -20.383681235089266]","[0.3089056408208845, 0.26938774943184146, 0.2617364269584423, 0.26186167442749103, 0.2594402207358934]"
518,"[0.9713970874362954, 0.972296022928603, 0.9709637590399937, 0.9709311944120993, 0.9721018867730232]","[-20.39129832585313, -20.02256438161955, -19.922151684009457, -19.627734995662752, -19.650607287545164]","[0.6181702467980043, 0.5605010569611784, 0.5420594239355796, 0.5417425367614415, 0.5523464860267482]"
519,"[0.9693771808517956, 0.9699154024753391, 0.9700387308995486, 0.970044138417905, 0.969937239192469]","[-20.875476549585144, -20.42066815072582, -20.242033912981196, -19.946570566840286, -20.02239379864678]","[0.43897078008771223, 0.41781167563848054, 0.41292662527904006, 0.4127877300413246, 0.4150768534572071]"
520,"[0.9704840522786643, 0.9706318503504515, 0.9685183128523407, 0.96849443146849, 0.9699697408517282]","[-20.71240229290182, -20.414137189224874, -20.38070890501185, -20.08719927374012, -20.06446406736133]","[0.21076076256490678, 0.18471615012591738, 0.17342538463749693, 0.1729450556127106, 0.18640246969226174]"
521,"[0.9709369671081578, 0.9720401863804364, 0.9703381895601741, 0.9702967379306634, 0.971689490238206]","[-20.837927242313572, -20.41555024155578, -20.236292420107603, -19.940598416104844, -20.020355276686747]","[0.38507815938926926, 0.3726872683817308, 0.39043175485044945, 0.3904694631279199, 0.38149072368931314]"
522,"[0.969945508749713, 0.9704637159085778, 0.969042146740982, 0.9690174870947109, 0.970069737456787]","[-20.61146213209847, -20.281235897457602, -20.236227569584354, -19.9427335172014, -19.92539273442892]","[0.3975337768526814, 0.3541968807893685, 0.3125335042503248, 0.3118778479626772, 0.34140964442056093]"
523,"[0.9661117098580481, 0.9670586817174075, 0.9661297777969312, 0.9661053369732447, 0.9668314684130062]","[-20.47613938786947, -20.13031441190934, -19.99858829492346, -19.703331509658675, -19.75399133438933]","[0.2040116210026341, 0.19300296425508381, 0.22466826391196587, 0.22529940947533783, 0.19757128980764246]"
524,"[0.9555471336714688, 0.9585320574864346, 0.9587334560975111, 0.9587097445106408, 0.9587779959036847]","[-21.254249186269345, -20.918720485185997, -20.86349236518703, -20.56981283539581, -20.56012813773398]","[0.22582125239196124, 0.22946963094071401, 0.23551453308572043, 0.23562666718015068, 0.23086782843023218]"
525,"[0.9633056861441079, 0.9631460982618036, 0.9607961783493372, 0.9607568855809459, 0.9624618789391338]","[-21.889931090012354, -21.60850399715987, -21.565203470984727, -21.2713201843281, -21.258804253303392]","[0.24420905828751802, 0.25407678379615806, 0.2864983373476252, 0.2868424904556365, 0.2606892332370547]"
526,"[0.9657447955412021, 0.9649928776187088, 0.9632956287372076, 0.9632638779606502, 0.9644482351599274]","[-21.537657782654108, -21.212217608508123, -21.152376161641914, -20.858504340187416, -20.853812509343896]","[0.5119233533788141, 0.49854275710272605, 0.5022624389046902, 0.5024256831871479, 0.4964259449437941]"
527,"[0.9638218720251216, 0.9666532749914909, 0.9655650328297328, 0.9655296970439132, 0.9666922523008314]","[-20.491644914261165, -20.159156808695304, -20.134704219548087, -19.841699803103225, -19.807307892781104]","[0.6795701448208473, 0.661126553662839, 0.6421218015621771, 0.6418641243649653, 0.6554553586674978]"
528,"[0.9613880688297524, 0.9608522258102701, 0.9592734896420922, 0.9592334806252582, 0.9604961355214121]","[-21.390882336293576, -21.08420391583855, -21.085002339040333, -20.79235681942875, -20.740524227508633]","[0.2882104617763578, 0.2819445404423228, 0.27783096366796795, 0.27776579005896884, 0.28068864099997426]"
529,"[0.9524205436074756, 0.9524420632559556, 0.9508372287913539, 0.9508020125264569, 0.9520811232735156]","[-20.956424439507785, -20.781358892511363, -20.840327649985504, -20.547740810271772, -20.466300937421913]","[0.4038078041167764, 0.42656633531861526, 0.4197080273088925, 0.4186616775254743, 0.4384468507961702]"
530,"[0.954691881693806, 0.955664485549896, 0.9560427350170684, 0.9560294887087227, 0.9559606273951791]","[-21.681622222213896, -21.431428656670388, -21.482028872301015, -21.19003749646027, -21.10463615596051]","[0.7875509300433234, 0.7277252537816572, 0.6424246575724221, 0.6410293534730224, 0.7021336030079118]"
531,"[0.9597799773083519, 0.9605038064331255, 0.9598176740533408, 0.9597899003829866, 0.9603375599151558]","[-21.029262757987823, -20.756644287727315, -20.804379575682805, -20.512541087549018, -20.42645289218007]","[0.4153859827585942, 0.42254180421653026, 0.4339082117924606, 0.43467913801843994, 0.4255840980351557]"
532,"[0.9582104651089413, 0.959008171172816, 0.9588191009337398, 0.9588058812510011, 0.9590131443599941]","[-21.72523170582665, -21.448992354727594, -21.4545982831059, -21.161787198489037, -21.109989269743608]","[0.5337136372008089, 0.5233705145802166, 0.5057665820452334, 0.5053904544740776, 0.5170866040382404]"
533,"[0.9586340396701086, 0.9599035951634284, 0.9595758584737368, 0.9595499810352697, 0.9599058708306127]","[-21.491395779155766, -21.201876692017102, -21.200398212949878, -20.907544042853345, -20.859808890815827]","[0.5391999001254097, 0.5335860740297437, 0.523828681603496, 0.5236462788369031, 0.5309776325689002]"
534,"[0.9602813950928354, 0.9601066396390985, 0.9594976650720011, 0.9594814810749429, 0.9599624640128599]","[-21.3896351859576, -21.11425928804928, -21.160960080494053, -20.869121934499343, -20.783517882962798]","[0.4300352519681457, 0.40716041454223484, 0.35411658797294565, 0.35340789460995814, 0.391022575329811]"
535,"[0.9622410751643895, 0.9646640327434098, 0.9641967403974111, 0.9641803309674926, 0.9648393885083203]","[-21.31383674909661, -21.08250655655757, -21.054487801248698, -20.760482879518438, -20.742291877810736]","[0.30882931176132, 0.32427517896666397, 0.35402248754396676, 0.3533386259926858, 0.32973950907133565]"
536,"[0.9585536698949718, 0.9596223670119896, 0.9592383719758302, 0.9592190150158654, 0.9597751884189217]","[-21.13485483841542, -20.864576198873173, -20.896858238610672, -20.604621369494435, -20.5316397347764]","[0.995280065107626, 0.9601123144277235, 0.8602599430083997, 0.8584191063244634, 0.9407613586004461]"
537,"[0.9589225507016685, 0.9603736281579917, 0.9584722472622093, 0.958405549338415, 0.9601802712264185]","[-21.710320905680238, -21.467837222012776, -21.472497243212892, -21.17933668942524, -21.132900919633215]","[0.7599383517625252, 0.7425578836875701, 0.6530330698776093, 0.6515164717042992, 0.7165797910051221]"
538,"[0.9601063826909266, 0.9608262833210323, 0.9594766266375357, 0.9594526604320344, 0.9605598998952315]","[-20.73277012098554, -20.519554949530438, -20.664664038525135, -20.374657811134668, -20.215479608916283]","[0.39470059673741215, 0.3823136401118349, 0.34051302787477544, 0.3399492242948457, 0.3663778460795585]"
539,"[0.9580160291461569, 0.9588668640587126, 0.9571838543821907, 0.9571442337974252, 0.958651650280787]","[-21.223256166625777, -20.928861136780284, -20.955687081403862, -20.663553242447158, -20.59186540287713]","[0.4812653658708587, 0.46225136224627567, 0.43873634639338405, 0.4383636810242568, 0.45573559151852167]"
540,"[0.9597822866381758, 0.9606705923114929, 0.9605625518047597, 0.9605605644908022, 0.960731019544446]","[-21.139082254441583, -20.868869709374486, -20.89751161365052, -20.60518710659843, -20.535223227692327]","[0.306602250849899, 0.3131147697316532, 0.3273029270397854, 0.3275352750508157, 0.31701824741141904]"
541,"[0.9534727068133598, 0.954581005178028, 0.9531774865985898, 0.9531411384004446, 0.9544297789168061]","[-20.754801536570433, -20.465655180898455, -20.48659573408262, -20.19427058642683, -20.128134101974425]","[0.27256823291102306, 0.2867985516008593, 0.3140885400537783, 0.3145855031720504, 0.2946006553325228]"
542,"[0.913968818599679, 0.9130257583583483, 0.9133656777868755, 0.9133781941405512, 0.9129157902167615]","[-22.139232841819062, -21.88834670568754, -21.839723267245862, -21.54544756402169, -21.541314432433644]","[0.4131701041309151, 0.4310317033445078, 0.4409166631449241, 0.44063950969466337, 0.437538210198293]"
543,"[0.9590578683598802, 0.9590897219808121, 0.9569302178505412, 0.9568775339878415, 0.9587110752603614]","[-21.592973684826536, -21.207000233309746, -21.105797258094924, -20.811497668286165, -20.833004974119312]","[0.8014719873734141, 0.7888182392203255, 0.7421912877099385, 0.7411975651505187, 0.7787003432964993]"
544,"[0.9592450403996412, 0.959361815945285, 0.9572414786817218, 0.957196791054876, 0.9590118094848418]","[-21.119351272490647, -20.88072854612527, -20.97748988224608, -20.686516060065983, -20.564297148155312]","[0.23280169446673002, 0.21681039984056782, 0.20046413334349442, 0.2002022091479766, 0.21176828726421074]"
545,"[0.9542786395663094, 0.9542675724715581, 0.9527866504212608, 0.9527534932953003, 0.9539481746449128]","[-21.220952500623177, -21.003161808402016, -21.08240027072566, -20.790768319372606, -20.686173050546394]","[0.5292898903259116, 0.5130920478278167, 0.4973386008952623, 0.49706686720395515, 0.5081746903193565]"
546,"[0.942507546658203, 0.9440800533254522, 0.9428800035708118, 0.9428337624554348, 0.9439463273835283]","[-20.79724039117396, -20.54295499532011, -20.662416950720175, -20.372196622500073, -20.228714321636758]","[0.6166915278067708, 0.5910917993107716, 0.5640472897161428, 0.5636410379351363, 0.5818489177260932]"
547,"[0.9519909756548266, 0.9521748097896153, 0.9520796203326787, 0.9520747693291431, 0.9521902633989915]","[-21.389451288872895, -21.118708265243626, -21.157297718374533, -20.865213670678934, -20.786957326147025]","[0.8623660722983282, 0.8250079127565296, 0.7655412790270963, 0.7638210699433657, 0.8094837988858115]"
548,"[0.9561197310071887, 0.9563507846824735, 0.9544924104049584, 0.9544556400383232, 0.9560630238654296]","[-21.22053344771116, -21.01476667393048, -21.09870675065697, -20.807058911622804, -20.70030446900408]","[0.6225707298451892, 0.5943020813094432, 0.5344720360012386, 0.5335122849991816, 0.5765638143385641]"
549,"[0.9539223660025349, 0.9546418122348255, 0.9542730725104979, 0.9542566271064186, 0.9546969838626056]","[-21.635339874109867, -21.271619202078636, -21.170326371566382, -20.875855990900693, -20.90002318806347]","[0.49709038173191805, 0.49097181074727403, 0.4709949990994863, 0.4707057339797438, 0.48461576748466395]"
550,"[0.9548320758636406, 0.9538995053277366, 0.9534746082286325, 0.9534574614350038, 0.9538283444249352]","[-20.611406027219758, -20.413251919402008, -20.577384353390535, -20.287703081634888, -20.11468644064033]","[0.9316774346682865, 0.8901409245794504, 0.8078816805993115, 0.806603977959418, 0.8658516806193949]"
551,"[0.9569017556707675, 0.9588752463907171, 0.9587928867115963, 0.9587705355524766, 0.9591294527669798]","[-20.90181782513189, -20.601809493101914, -20.643069728559784, -20.351337254330854, -20.266971161976365]","[0.3010585882542912, 0.3125105364138124, 0.32355738006252877, 0.3236999359527982, 0.31608641931147424]"
552,"[0.9547338338031544, 0.9542293661998144, 0.9531465083536677, 0.9531257297267347, 0.9539674427447695]","[-20.835700873927486, -20.598117521445733, -20.706244593542067, -20.41554772340053, -20.283957563915763]","[0.4906423362788383, 0.4711644928598435, 0.46029090638729075, 0.4601084940313912, 0.46772293759402955]"
553,"[0.9556659481279736, 0.9568216815577409, 0.9573398287399015, 0.9573404910322302, 0.9569611673761682]","[-20.840510565408472, -20.578345326921273, -20.628535266207667, -20.336653072219388, -20.249949233846458]","[0.5345108743287372, 0.5033019403857131, 0.4618206315916546, 0.4611131607709804, 0.4910523861700165]"
554,"[0.9586512676944624, 0.9573923556288125, 0.9553513951595106, 0.9553210292010222, 0.9569442329574437]","[-21.358089036608348, -21.099693562017787, -21.149675132375574, -20.85774943437764, -20.771736225655133]","[0.4161775773695696, 0.4037452997651613, 0.39713886534533016, 0.39705444130563616, 0.4014617715127321]"
555,"[0.9574753992195714, 0.9573961438157151, 0.9575702469687036, 0.9575696220452801, 0.9574114463063444]","[-20.73499658403199, -20.480708346536296, -20.54970291084443, -20.2582007526659, -20.156959902801315]","[0.7125585967190139, 0.71578283431079, 0.675156373115571, 0.6740421060106451, 0.7117616743550281]"
556,"[0.954731302364661, 0.9553169638982495, 0.9549367126943522, 0.9549264319067856, 0.9553892217367069]","[-21.994932481838184, -21.64232426270073, -21.557914652822618, -21.263722187584268, -21.275602976541112]","[0.449324552812698, 0.4631579230995989, 0.4741806765707297, 0.4741249844270316, 0.46854985795407916]"
557,"[0.9592623564918626, 0.9596123834973759, 0.9589108411941057, 0.9588926200085685, 0.959461022470408]","[-21.160847902344763, -20.893922156522336, -20.915767952400618, -20.623252602825353, -20.559336422501662]","[0.828059062060026, 0.8401511124259186, 0.7598156708131666, 0.7579237986185893, 0.8229756898856934]"
558,"[0.9624793899306735, 0.9620010059628729, 0.9599005804409669, 0.9598729764036749, 0.9612737891584858]","[-21.268053672050517, -20.992547738175933, -21.014006174655762, -20.721560324717046, -20.656814463840675]","[0.6175971571007439, 0.5699494874326797, 0.5204501635240899, 0.5196943195207044, 0.5539855999099373]"
559,"[0.957419471040042, 0.958164757258678, 0.9574698095622308, 0.9574516672618939, 0.9581341153410787]","[-20.898945364286135, -20.67258582624925, -20.77784335025223, -20.48695441486294, -20.359380055508613]","[0.45107890004087653, 0.4159911601847273, 0.3736200469292914, 0.37277695191880433, 0.4057764114303492]"
560,"[0.9563682825193836, 0.9580806917153842, 0.9578857664436138, 0.9578693484662615, 0.9580058418496084]","[-20.711232881590053, -20.45330311345311, -20.527050291605534, -20.235703971398724, -20.12999973605223]","[0.5500520105311327, 0.5434996109707998, 0.532371010519915, 0.5320886077843814, 0.5410511019220879]"
561,"[0.957094471471656, 0.9575479152332107, 0.9567769413353048, 0.9567618621319022, 0.9577229533776941]","[-20.657942667290104, -20.43455688740028, -20.55003464756028, -20.259370209354447, -20.12365609925305]","[0.6524372187400492, 0.6355374921005884, 0.617352476298247, 0.6171620290218061, 0.6298510279896019]"
562,"[0.9549383517547552, 0.9546831616091195, 0.954272638700022, 0.9542712408895153, 0.9543156150276563]","[-20.838796510152616, -20.624135698772832, -20.667533145611664, -20.37500264182808, -20.300592955984328]","[0.8537324806174399, 0.8519255723614737, 0.7902137977177985, 0.788727027723783, 0.8450799476837503]"
563,"[0.9453499423898072, 0.9475565400067756, 0.9466206349922462, 0.9465771794732881, 0.9478310396543834]","[-21.72912923160105, -21.37553400166128, -21.260829003199053, -20.96598952347876, -21.00211762035143]","[0.16611451385978662, 0.17675499172694759, 0.18644817234868813, 0.18666490183724563, 0.17874357527830512]"
564,"[0.9344911731145965, 0.935059492582809, 0.9334662439187461, 0.9334376152984953, 0.9348126253973619]","[-21.02143315952981, -20.703047760210318, -20.699741859006924, -20.407107515926544, -20.357152406729824]","[0.9201722536259196, 0.7724750093285023, 0.6635351792195407, 0.6620557357502814, 0.7338617017747658]"
565,"[0.9530814061955746, 0.953661632990908, 0.9513665406985746, 0.9513298237140545, 0.9528650987969693]","[-21.94277097244, -21.64848871793684, -21.67349460659478, -21.38131399808765, -21.311148944756592]","[0.7303232096549379, 0.6837072420759228, 0.6355747517243444, 0.6349074449234647, 0.667215042789424]"
