epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
618,"[6.61483853e-10 1.29412637e-09 1.22471338e-09 8.70347315e-10
 7.55304246e-10]",[0.0516625  0.05172342 0.05203688 0.05388204 0.056144  ],[2.37900693 2.61913299 2.58952245 2.38953291 2.21817499],[0.50903568 0.50905254 0.50844114 0.50903384 0.50900732],[0.1942174  0.19451076 0.19595562 0.20619643 0.21821774],[0.16941116 0.16978938 0.17260129 0.18607794 0.19624581],[2.40437579 2.40624336 2.42015579 2.49553956 2.56892453]
619,"[6.43303343e-10 1.25852658e-09 1.19437775e-09 9.11719854e-10
 9.28211950e-10]",[0.05437333 0.05444985 0.05474915 0.05434521 0.05102511],[2.3840259  2.61001576 2.57621478 2.44926934 2.47254186],[0.51248928 0.5119878  0.50947069 0.50574084 0.50789486],[0.20829893 0.20862504 0.21014598 0.20832345 0.19025643],[0.17996417 0.18039815 0.18294297 0.18430346 0.16539239],[2.584932   2.58618537 2.59338706 2.59610381 2.54491162]
620,"[5.94668616e-10 1.16604410e-09 1.12161570e-09 8.66066007e-10
 8.15942602e-10]",[0.04933077 0.04932954 0.04915902 0.04803131 0.04649099],[2.53922034 2.83752417 2.82005244 2.68136078 2.58301135],[0.51116284 0.51168428 0.51090003 0.50985691 0.50945356],[0.18246701 0.18220533 0.18184062 0.17678427 0.16957134],[0.15988451 0.15993865 0.1607794  0.16159458 0.15774457],[2.48730395 2.4855449  2.47265003 2.40518582 2.33486108]
621,"[7.62547969e-10 1.49247979e-09 1.41862608e-09 1.05746967e-09
 1.00384603e-09]",[0.05052807 0.05054342 0.05050903 0.04982841 0.04836502],[2.4123711  2.63950624 2.61976741 2.51960411 2.52393928],[0.5079617  0.50818489 0.50777443 0.50860395 0.50431878],[0.18744829 0.18741657 0.18765052 0.18519772 0.17817268],[0.16166074 0.16174343 0.16244678 0.16242801 0.15891968],[2.36462739 2.36263736 2.34929821 2.29923982 2.27633415]
622,"[6.71874616e-10 1.31416803e-09 1.24291361e-09 8.97527375e-10
 8.18977668e-10]",[0.04937327 0.04943162 0.04969343 0.05049872 0.05033043],[2.42528342 2.68324522 2.64858392 2.4660448  2.38382573],[0.5090274  0.50956477 0.50807682 0.50649574 0.50457534],[0.18272158 0.18288693 0.18417758 0.18873416 0.18636356],[0.1563068  0.15647767 0.15787951 0.16296632 0.16469781],[2.41129783 2.41173837 2.41398066 2.40911007 2.38236428]
623,"[6.76223445e-10 1.32729690e-09 1.28864717e-09 1.07798990e-09
 1.14655246e-09]",[0.04454133 0.04450958 0.04416736 0.04257822 0.0413902 ],[2.48039395 2.79017448 2.79041309 2.75640974 2.80115703],[0.50514792 0.50512465 0.50483496 0.50894107 0.50515385],[0.15913033 0.1589505  0.15737307 0.1503286  0.1450011 ],[0.14072247 0.14061207 0.1397322  0.13415905 0.13001343],[2.20126468 2.19871197 2.18192715 2.12671189 2.11094513]
624,"[7.42312728e-10 1.44782464e-09 1.34620668e-09 9.56870288e-10
 9.73306925e-10]",[0.05335201 0.05345106 0.05391532 0.05370684 0.04915898],[2.31503338 2.51599268 2.47592385 2.35307825 2.45608461],[0.50828817 0.5085505  0.50852799 0.50672038 0.50540277],[0.20268708 0.2030675  0.20539224 0.20485925 0.1818943 ],[0.17423211 0.17450378 0.17650594 0.17709215 0.16057909],[2.42050594 2.42088451 2.4218953  2.3941636  2.31152047]
625,"[6.67588652e-10 1.31015454e-09 1.26860296e-09 1.01962038e-09
 1.00862108e-09]",[0.05210785 0.05210499 0.05191046 0.05033567 0.04791508],[2.34941188 2.58434316 2.57562219 2.52240467 2.5507698 ],[0.51238118 0.51207471 0.50997388 0.50565477 0.50842263],[0.19667353 0.19660474 0.19563555 0.1875543  0.17467246],[0.17330222 0.17324092 0.17301607 0.16688285 0.15619261],[2.37033726 2.36839866 2.35575714 2.31434114 2.30255227]
626,"[8.40102273e-10 1.64578934e-09 1.57583911e-09 1.23319536e-09
 1.24386795e-09]",[0.0413715  0.0413832  0.04137221 0.04116674 0.04077091],[2.67276084 2.98897997 2.97364699 2.85946564 2.82799509],[0.50708653 0.50629737 0.50596985 0.50258205 0.50393887],[0.14483097 0.14485242 0.14477215 0.14424634 0.14268592],[0.13138811 0.13156237 0.1325912  0.13335632 0.13001472],[2.17167106 2.17195447 2.17337757 2.16908267 2.14956418]
627,"[6.74281687e-10 1.31906447e-09 1.25148907e-09 9.55277463e-10
 9.74486524e-10]",[0.04926253 0.04931756 0.04949951 0.04881695 0.04574708],[2.45114173 2.71229539 2.68161381 2.55893137 2.58752252],[0.51043199 0.51090166 0.51149563 0.51177607 0.50848115],[0.18209645 0.18228293 0.18331216 0.18010104 0.16551334],[0.16498033 0.16519326 0.16619938 0.16187469 0.14816799],[2.39476769 2.39500612 2.39553385 2.37671806 2.326135  ]
628,"[9.19849287e-10 1.79277851e-09 1.65589519e-09 1.10725025e-09
 1.02963239e-09]",[0.0414739  0.04155539 0.04202786 0.0436347  0.04333296],[2.86383375 3.17522757 3.12406133 2.87332259 2.80347377],[0.51151298 0.51176009 0.51117985 0.51414839 0.51125121],[0.14511642 0.14539471 0.14755598 0.15569212 0.15458449],[0.13325605 0.13371766 0.13689101 0.14492493 0.1416264 ],[2.14575175 2.14665576 2.15318088 2.18457957 2.20633689]
629,"[6.92275695e-10 1.35954599e-09 1.32247056e-09 1.07967843e-09
 1.07265030e-09]",[0.04362133 0.04358863 0.04325477 0.04185451 0.04092511],[2.59785541 2.92665828 2.92752082 2.87381681 2.87663947],[0.51017366 0.51094769 0.5098776  0.50894413 0.50720061],[0.15565224 0.15540304 0.15404419 0.14770162 0.14357961],[0.14558198 0.14539784 0.14470469 0.13863937 0.13399224],[2.32959461 2.32746089 2.31215153 2.23816981 2.17062732]
630,"[1.01534335e-09 1.97839207e-09 1.82426046e-09 1.21407791e-09
 1.13371597e-09]",[0.0417887  0.04187847 0.04240885 0.04415666 0.04364342],[2.78202988 3.05941426 3.00753205 2.77166584 2.73194763],[0.50520429 0.50520534 0.50556835 0.50867372 0.50721468],[0.14587896 0.1462681  0.1484865  0.15782589 0.15547253],[0.1385572  0.13896621 0.14144441 0.14797072 0.14189919],[2.15308195 2.15616177 2.17744747 2.26485569 2.29790801]
631,"[9.15468233e-10 1.79179750e-09 1.70465935e-09 1.29620636e-09
 1.28303083e-09]",[0.04056067 0.04056895 0.04053808 0.04016443 0.03950844],[2.85753995 3.18502599 3.16993543 3.04254205 2.98300928],[0.50840233 0.50895536 0.50637298 0.50565794 0.5047068 ],[0.14084757 0.14085292 0.14077943 0.13933242 0.13694302],[0.13003452 0.13005703 0.1306212  0.13065435 0.12802977],[2.1594119  2.15814506 2.15007418 2.13017694 2.1414035 ]
632,"[7.72079506e-10 1.50830542e-09 1.41495401e-09 9.94586851e-10
 9.09873279e-10]",[0.04343364 0.04349839 0.04383462 0.04494342 0.04483254],[2.60557204 2.90653741 2.86183143 2.64171977 2.56943993],[0.50620336 0.50593333 0.50569882 0.50836668 0.5037329 ],[0.15486441 0.15508631 0.15687978 0.16206794 0.1618109 ],[0.14142775 0.14169866 0.14364753 0.1495885  0.15018988],[2.19804791 2.1979727  2.19765994 2.2004716  2.21004944]
633,"[8.92091661e-10 1.74879989e-09 1.68402552e-09 1.37554345e-09
 1.46703602e-09]",[0.04692675 0.04686265 0.04627736 0.042927   0.03956629],[2.53539547 2.7786934  2.80108966 2.8902868  3.02940315],[0.51199786 0.51142474 0.51280938 0.51418515 0.51142989],[0.17081664 0.17052412 0.16766211 0.15214421 0.1373442 ],[0.15685378 0.15667571 0.15511607 0.14218759 0.1267995 ],[2.25546284 2.25423169 2.24446285 2.17924419 2.09762262]
634,"[7.74494794e-10 1.51555830e-09 1.43872964e-09 1.06963364e-09
 1.01942989e-09]",[0.04080304 0.04078997 0.04060258 0.03966159 0.03886114],[2.73774392 3.08684036 3.06966092 2.93846885 2.90586993],[0.51057558 0.51084779 0.51003813 0.51374677 0.50402731],[0.14242573 0.1423688  0.14146796 0.13726421 0.13410045],[0.12886516 0.12890547 0.12890259 0.12633593 0.12257998],[2.18770307 2.18756486 2.18551273 2.15444188 2.09444559]
635,"[9.46864378e-10 1.85495916e-09 1.77372393e-09 1.34402441e-09
 1.26614403e-09]",[0.03928776 0.03928953 0.03923084 0.03898031 0.03882531],[2.81686082 3.1456839  3.12413501 2.97931872 2.92721162],[0.50908648 0.50908892 0.50957559 0.50907391 0.50686567],[0.13527184 0.13515861 0.13487061 0.13433535 0.1341263 ],[0.12708097 0.12695801 0.12661654 0.12524943 0.12301894],[2.12001048 2.12051785 2.12485354 2.15917012 2.21452248]
636,"[9.21447639e-10 1.80021765e-09 1.69419800e-09 1.27532935e-09
 1.34096732e-09]",[0.0405534  0.04057372 0.04059877 0.03987171 0.03803   ],[2.92821814 3.25992094 3.22966614 3.07581942 3.0681127 ],[0.50879471 0.50933333 0.51096593 0.50897378 0.50430957],[0.14100631 0.14100705 0.1410471  0.13896417 0.13061645],[0.13005215 0.13021488 0.13142024 0.13184294 0.12201442],[2.21403881 2.21309539 2.20491588 2.14082193 2.05933277]
637,"[8.34962350e-10 1.63195739e-09 1.53733463e-09 1.11666438e-09
 1.07143665e-09]",[0.04236668 0.0424069  0.04258249 0.04297443 0.04246686],[2.75092301 3.06459976 3.03257541 2.85170583 2.78720202],[0.51088482 0.51086852 0.51061615 0.50904864 0.50362387],[0.1483635  0.14857034 0.14948878 0.15267772 0.15039469],[0.13241326 0.13259898 0.13331935 0.13731308 0.13688792],[2.21490406 2.21550379 2.22049298 2.2566395  2.30200466]
638,"[7.91625751e-10 1.55302831e-09 1.50159075e-09 1.22089001e-09
 1.25364508e-09]",[0.04465731 0.0446415  0.04439999 0.04276541 0.04068338],[2.52802844 2.80796534 2.79817563 2.76262046 2.87208944],[0.5069461  0.50694165 0.50586223 0.50907886 0.50446752],[0.15982803 0.15959818 0.1581531  0.15067451 0.1423055 ],[0.14247259 0.14244862 0.14208584 0.1379016  0.13074454],[2.33991256 2.3381587  2.3250779  2.25287662 2.17261106]
639,"[9.91616893e-10 1.93535584e-09 1.80738534e-09 1.30118255e-09
 1.31464218e-09]",[0.04098218 0.04099816 0.04099122 0.03999324 0.03763529],[2.84297639 3.1441677  3.12002027 3.02023762 3.10761777],[0.50945191 0.50998664 0.51136933 0.51094135 0.5094863 ],[0.14185071 0.14191092 0.14162911 0.13820545 0.12854124],[0.12899575 0.12923933 0.13035523 0.13017037 0.1190336 ],[2.09007886 2.09131969 2.09956351 2.12548479 2.11544828]
640,"[8.04713340e-10 1.57348801e-09 1.49262291e-09 1.20481172e-09
 1.38385888e-09]",[0.04490986 0.04491488 0.04474039 0.04191936 0.0372382 ],[2.64623171 2.93270688 2.9200273  2.91584285 3.09610194],[0.50743139 0.50736505 0.50769498 0.50636397 0.50606969],[0.16113709 0.16114908 0.16053065 0.14728414 0.12717571],[0.14871052 0.14890866 0.14961963 0.13977547 0.12048421],[2.27387406 2.27459497 2.27781445 2.25611626 2.18135893]
641,"[8.80132920e-10 1.72530473e-09 1.65723096e-09 1.28485037e-09
 1.23675434e-09]",[0.03842336 0.0383991  0.03816296 0.03725318 0.0368658 ],[2.90881596 3.27815006 3.26036744 3.1042419  3.01944232],[0.51043971 0.50904037 0.50824082 0.50802059 0.50533471],[0.13164785 0.13139319 0.13010333 0.12694376 0.12576824],[0.12481976 0.12467775 0.12380838 0.1198792  0.11679635],[2.05091507 2.051824   2.05879943 2.10119492 2.15018491]
642,"[9.45685920e-10 1.84812294e-09 1.74210699e-09 1.30946549e-09
 1.35547591e-09]",[0.03859639 0.03862622 0.03871659 0.03819294 0.03626031],[2.84771001 3.18830539 3.16488147 3.05872977 3.12257072],[0.50679487 0.50733077 0.508114   0.50307386 0.50338036],[0.13172609 0.13188212 0.13232995 0.13079248 0.12235603],[0.12133817 0.12147275 0.12173757 0.11884142 0.10965713],[2.04393808 2.04333398 2.03915333 2.02266019 2.01247768]
643,"[8.74968790e-10 1.71589508e-09 1.65788551e-09 1.38816855e-09
 1.52609247e-09]",[0.04135794 0.04130473 0.04079521 0.03766424 0.03431967],[2.68805544 2.99974285 3.00458696 3.01508975 3.12105889],[0.50856043 0.50854291 0.50985174 0.50445901 0.49726937],[0.14464699 0.14432348 0.14191592 0.12870317 0.11509194],[0.13114398 0.13089223 0.12943277 0.11852978 0.10536843],[2.05140336 2.05021399 2.04193704 2.00592743 1.98153019]
644,"[9.59353485e-10 1.88197546e-09 1.81730844e-09 1.44655774e-09
 1.42648234e-09]",[0.0371043  0.03707131 0.03678154 0.03564288 0.03508399],[3.00269705 3.38201657 3.37817437 3.26608067 3.18300235],[0.50905133 0.50876281 0.50848106 0.50574681 0.5029185 ],[0.12546982 0.12530474 0.12373835 0.11985257 0.1181457 ],[0.11895131 0.11891801 0.11826398 0.11535649 0.10978118],[2.06853725 2.06890726 2.07175898 2.08780411 2.10219214]
645,"[9.35778677e-10 1.83195814e-09 1.74110851e-09 1.25425814e-09
 1.08665461e-09]",[0.03895252 0.03893621 0.03877879 0.03859284 0.0395527 ],[2.99104655 3.3475593  3.32239747 3.09474701 2.88179055],[0.51242402 0.51155703 0.51220257 0.50890988 0.50643142],[0.13310774 0.13303647 0.13224281 0.13237219 0.13778358],[0.1263048  0.12636255 0.12622284 0.12660753 0.13210212],[2.14721056 2.14757148 2.15030427 2.16574201 2.18390025]
646,"[7.51730372e-10 1.47693882e-09 1.44775424e-09 1.31727881e-09
 1.56501682e-09]",[0.04542841 0.04535661 0.04465008 0.04016164 0.03541695],[2.67331762 2.97820463 3.00593124 3.15662222 3.40709578],[0.51523463 0.51550234 0.51467994 0.51197106 0.50803489],[0.16343028 0.16291962 0.15949639 0.13920856 0.11992932],[0.1488309  0.14864353 0.14722174 0.13226589 0.11545486],[2.28123033 2.28027285 2.27165264 2.2013079  2.10600726]
647,"[1.35142888e-09 2.63431616e-09 2.43989604e-09 1.71323742e-09
 1.75106093e-09]",[0.03349496 0.0335467  0.0338404  0.03455099 0.03372975],[3.40875249 3.79248029 3.73753522 3.46234072 3.39121165],[0.50376613 0.50371734 0.5048679  0.50661124 0.50443357],[0.10988513 0.11001269 0.11114651 0.11484674 0.11234607],[0.10887326 0.10906707 0.11040378 0.11169908 0.10230903],[2.00277865 2.00362889 2.00905137 2.02196235 2.00959896]
648,"[6.99090099e-10 1.36315618e-09 1.26344377e-09 8.62099876e-10
 8.17033086e-10]",[0.03986532 0.03996979 0.04057503 0.04260536 0.04229171],[2.64428852 3.00925818 2.9443689  2.65343078 2.59322883],[0.50531126 0.50585879 0.50615595 0.50895194 0.50729395],[0.13824587 0.13868351 0.14144812 0.15109735 0.14979735],[0.13154177 0.13201012 0.1349036  0.14316217 0.13911222],[2.13629764 2.13852911 2.15380597 2.21484279 2.24394523]
649,"[8.62153879e-10 1.69178105e-09 1.64051978e-09 1.38098892e-09
 1.50031252e-09]",[0.03996868 0.03991477 0.03943743 0.03706719 0.03513858],[2.89494917 3.2521028  3.26499801 3.27275741 3.33762234],[0.50791771 0.5083538  0.51054084 0.5109978  0.5068443 ],[0.13784373 0.13750135 0.13543581 0.12568572 0.11815719],[0.12997337 0.12987048 0.12884853 0.12044621 0.11057854],[2.17738298 2.17586308 2.16373594 2.08579841 2.00109752]
650,"[8.27504954e-10 1.62018750e-09 1.54862130e-09 1.25248098e-09
 1.37468319e-09]",[0.03905543 0.0390547  0.03892456 0.03757969 0.03560337],[2.82256057 3.18878664 3.18066201 3.14027986 3.24854167],[0.50820331 0.50868986 0.50689626 0.51188525 0.50915923],[0.13362206 0.13347152 0.13295203 0.12813159 0.12044572],[0.12029812 0.1204475  0.12188514 0.12248911 0.1148737 ],[2.08918784 2.09017815 2.0965113  2.11062209 2.09131148]
651,"[1.21862658e-09 2.38165261e-09 2.23648894e-09 1.51737026e-09
 1.24082317e-09]",[0.03662759 0.03663541 0.03666789 0.03745824 0.03949583],[3.20086265 3.54650168 3.52326908 3.2824282  3.00911687],[0.50575413 0.50549618 0.50810906 0.51107062 0.50515487],[0.12344398 0.1234913  0.12356757 0.12790892 0.13768112],[0.11926858 0.11935956 0.11976074 0.12196638 0.13055378],[2.12607133 2.12587834 2.12463608 2.12168412 2.1252195 ]
652,"[7.64407480e-10 1.50234715e-09 1.47878038e-09 1.40494922e-09
 1.76324121e-09]",[0.03908011 0.03904149 0.03858111 0.03520629 0.03150983],[2.72232259 3.09705287 3.1123605  3.22372626 3.48194396],[0.51434707 0.51438449 0.51144722 0.5106771  0.50377905],[0.13468354 0.13434222 0.13245009 0.11869389 0.10307384],[0.12776367 0.12749055 0.12572115 0.11212744 0.09504026],[2.19819531 2.19590398 2.17787363 2.06951808 1.96131789]
653,"[9.08174263e-10 1.77909906e-09 1.70440209e-09 1.35408613e-09
 1.40811013e-09]",[0.03720456 0.03721324 0.03719002 0.03685584 0.03627155],[2.91907784 3.29886842 3.28659379 3.17367055 3.14815561],[0.5019201  0.50179586 0.50410422 0.50579405 0.50473089],[0.12653294 0.12659141 0.12634927 0.12557297 0.12304293],[0.11944187 0.11951965 0.11939883 0.11818635 0.1128925 ],[2.13059864 2.13000671 2.12619602 2.11596445 2.11878105]
654,"[1.23123201e-09 2.40171726e-09 2.24244799e-09 1.73048782e-09
 2.02413000e-09]",[0.03690348 0.03696499 0.03726273 0.03691655 0.03416597],[2.85899152 3.15888949 3.12631318 3.06008082 3.25922913],[0.49921313 0.49949576 0.49776356 0.50002048 0.49624599],[0.12451781 0.1247261  0.12579723 0.12530749 0.11383647],[0.11943325 0.11967209 0.12089764 0.11776991 0.10143649],[2.06921927 2.06991605 2.07263915 2.04454791 1.96665801]
655,"[7.26020679e-10 1.42135244e-09 1.35548304e-09 1.05475848e-09
 1.08184987e-09]",[0.03631561 0.03631292 0.03620404 0.03565987 0.03523133],[2.67638587 3.08813284 3.05905005 2.93263038 3.02402743],[0.49983101 0.50012634 0.50031818 0.50003792 0.50225167],[0.12194073 0.12184605 0.12158804 0.1199297  0.11889443],[0.11196094 0.1119434  0.11198396 0.11186274 0.11152151],[2.07398189 2.07420458 2.07637165 2.09716915 2.13119593]
656,"[1.07501233e-09 2.10761341e-09 2.03215055e-09 1.68321233e-09
 1.83349525e-09]",[0.0416141  0.04161123 0.0414885  0.04035432 0.03874312],[2.53426836 2.7808147  2.75859711 2.71326463 2.86810288],[0.49614448 0.4964026  0.49456965 0.49528039 0.49364243],[0.14535002 0.14523508 0.14443003 0.13980813 0.13342692],[0.1363684  0.13638426 0.13648553 0.13290167 0.1233489 ],[2.1703136  2.16989465 2.16550534 2.12202421 2.0569043 ]
657,"[6.14045437e-10 1.19912707e-09 1.12420873e-09 8.20576225e-10
 8.29137699e-10]",[0.04507831 0.04510208 0.04516267 0.0457947  0.04676721],[2.42396216 2.73622271 2.69931517 2.54619357 2.5932974 ],[0.50718313 0.5079801  0.50529227 0.50689946 0.50627689],[0.16155775 0.1615546  0.16182269 0.16478023 0.16768777],[0.13506141 0.13515761 0.13560712 0.13866903 0.13912226],[2.29523966 2.2963965  2.30417483 2.33064273 2.32852537]
658,"[5.78092309e-10 1.13595976e-09 1.11364334e-09 9.99426679e-10
 1.15653947e-09]",[0.06772695 0.0678137  0.06804559 0.06627579 0.06137183],[2.42675837 2.61016889 2.62911323 2.74202893 2.94498646],[0.51590107 0.5162041  0.51410456 0.51445042 0.5121887 ],[0.27532508 0.27542474 0.27648156 0.26589375 0.2395157 ],[0.23064692 0.23077881 0.2312671  0.21843435 0.19098154],[2.62123558 2.62147687 2.62181869 2.60032071 2.54530487]
659,"[4.11261175e-10 8.14436381e-10 8.41986425e-10 9.18755127e-10
 1.17286779e-09]",[0.08337957 0.08353239 0.08384752 0.08013148 0.07225641],[2.34479539 2.50961951 2.52337099 2.67013875 2.9503288 ],[0.54039103 0.54062513 0.54348263 0.54158432 0.54249941],[0.33624719 0.33643132 0.33611002 0.31803168 0.28360143],[0.26193541 0.26184506 0.26051067 0.24131751 0.21144458],[2.90559684 2.9095856  2.93248259 2.96445127 2.91276995]
660,"[5.45549611e-10 1.07070030e-09 1.03834599e-09 8.58390268e-10
 8.96341432e-10]",[0.06208315 0.06215059 0.06239211 0.06289177 0.06239484],[1.89796503 2.06606927 2.05213076 1.99452788 2.01601625],[0.50522469 0.50553043 0.5060903  0.5059701  0.50742342],[0.24667    0.24696499 0.24856445 0.25276129 0.25025509],[0.20505084 0.20539406 0.20762275 0.21645691 0.21293917],[2.5251363  2.52631757 2.53527513 2.58095045 2.61574006]
661,"[3.98374827e-10 7.81100539e-10 7.50708955e-10 5.72720520e-10
 5.26468708e-10]",[0.06339209 0.06352498 0.06416198 0.06669131 0.0681958 ],[1.88475038 2.087425   2.05842638 1.93559232 1.91558207],[0.51143127 0.5120496  0.51207371 0.51323621 0.51550941],[0.25210999 0.2526533  0.2562633  0.27108407 0.27972308],[0.20580419 0.20617185 0.2090732  0.22211582 0.23378787],[2.68465483 2.68619389 2.69666599 2.73887104 2.77297739]
662,"[2.96565331e-10 5.80028800e-10 5.47467612e-10 3.79988774e-10
 3.15745823e-10]",[0.05305261 0.05322363 0.05418502 0.06003251 0.06762669],[1.99184661 2.32195452 2.28782881 2.06066419 1.88658605],[0.52114972 0.52055384 0.52220955 0.5221483  0.52305181],[0.20152516 0.20204484 0.20726745 0.23815672 0.27803892],[0.17627199 0.17711195 0.18280795 0.21308866 0.24305832],[2.48068967 2.48366525 2.50620697 2.63728252 2.78560627]
663,"[7.80821662e-10 1.52732320e-09 1.44424968e-09 1.03233448e-09
 9.17650638e-10]",[0.05863834 0.05867214 0.05875962 0.05875848 0.05793938],[2.01224479 2.15975694 2.15191764 2.13878855 2.24406588],[0.50497882 0.50467189 0.50611295 0.50769048 0.51147291],[0.22888682 0.22897544 0.22956188 0.23053293 0.22500133],[0.18955401 0.18990848 0.19196442 0.1966067  0.19194969],[2.43811607 2.43852681 2.44222185 2.47505252 2.53222895]
664,"[6.84139225e-10 1.34151501e-09 1.28978204e-09 9.81428252e-10
 8.93233082e-10]",[0.05514144 0.055135   0.05499319 0.05511777 0.05663567],[2.12049838 2.31211812 2.30813617 2.25483696 2.23057558],[0.508937   0.50887432 0.50832284 0.51023048 0.50855214],[0.21224808 0.21216584 0.2115906  0.21285289 0.21996799],[0.18483571 0.18502214 0.18671814 0.19309054 0.19561947],[2.51315058 2.51201471 2.50557698 2.50330293 2.5481826 ]
665,"[4.43457286e-10 8.72214041e-10 8.57089144e-10 7.26744887e-10
 7.35890707e-10]",[0.06081006 0.06074925 0.06014559 0.0584556  0.05865029],[1.98120302 2.19578825 2.1989532  2.18096741 2.20675168],[0.51470871 0.51469365 0.5146207  0.51597856 0.51651533],[0.24037139 0.23998398 0.23682046 0.22890961 0.22862464],[0.19759977 0.19743695 0.19623521 0.19437475 0.19545203],[2.56121349 2.55958453 2.54984094 2.53481949 2.56998962]
666,"[4.25405857e-10 8.34598095e-10 8.06185695e-10 6.39192641e-10
 6.22796721e-10]",[0.06467342 0.06475038 0.06500168 0.06564433 0.06535467],[1.92875884 2.12248556 2.10627317 2.02428325 2.01660068],[0.51684627 0.51638303 0.51564589 0.51496629 0.51750186],[0.26062927 0.2609201  0.26277603 0.26744266 0.26624554],[0.21371789 0.21417625 0.21756811 0.22960314 0.23430761],[2.73843929 2.73828262 2.73724172 2.73091088 2.71894062]
667,"[6.55842950e-10 1.29177528e-09 1.28013651e-09 1.10002838e-09
 1.08650453e-09]",[0.05928161 0.05923689 0.05879812 0.05733324 0.0567924 ],[1.94801568 2.11183002 2.11924028 2.1427562  2.2139431 ],[0.50376393 0.50399783 0.50192033 0.50197989 0.50323587],[0.23298176 0.23266644 0.23051936 0.22359611 0.22108105],[0.19710905 0.19720127 0.19798216 0.19818364 0.19818826],[2.55222602 2.55256049 2.55484687 2.56494096 2.57906243]
668,"[3.33767598e-10 6.54419213e-10 6.29029127e-10 4.81798105e-10
 4.47113960e-10]",[0.06186387 0.06193337 0.06212482 0.06343051 0.06526908],[1.84494143 2.07860705 2.05424445 1.92729165 1.88780035],[0.51714375 0.51591166 0.51472462 0.5093148  0.51009839],[0.24393769 0.24396899 0.24491203 0.25253159 0.26426262],[0.19884091 0.19883698 0.19909242 0.2082258  0.22233329],[2.57366455 2.57491039 2.58472967 2.64710344 2.72592275]
669,"[4.80485034e-10 9.43233417e-10 9.15421850e-10 7.47216824e-10
 7.54098672e-10]",[0.06161479 0.06161594 0.06138248 0.06003046 0.05851567],[1.83581702 2.01946038 2.02243779 2.04040388 2.13945419],[0.50678173 0.50713468 0.50331587 0.5047551  0.50935368],[0.24147484 0.24143058 0.24100289 0.23497157 0.22619829],[0.18817112 0.18826885 0.18856295 0.18552969 0.18015515],[2.58842251 2.58877802 2.59178043 2.61106454 2.63303132]
670,"[6.98763442e-10 1.37189494e-09 1.33131556e-09 1.06837890e-09
 1.03590387e-09]",[0.06293562 0.06288916 0.06240427 0.06014288 0.05819896],[2.00827727 2.15481516 2.16686184 2.2129006  2.3016285 ],[0.50584189 0.50529484 0.50464696 0.50690659 0.50941701],[0.24907446 0.24848858 0.24568528 0.23493084 0.22496234],[0.19117075 0.19089657 0.18964463 0.18536554 0.18068283],[2.65797318 2.65807392 2.65867408 2.65705735 2.65022648]
671,"[2.79651460e-10 5.47833294e-10 5.24393414e-10 4.09089310e-10
 4.10513731e-10]",[0.06344864 0.0636142  0.06435595 0.06709752 0.06811347],[1.71632593 1.95065628 1.91538741 1.76974287 1.75409028],[0.51334408 0.51274916 0.51331431 0.50878782 0.50969797],[0.24842422 0.24913227 0.25425433 0.27162849 0.27767387],[0.19786151 0.19852127 0.20319962 0.22154678 0.22845868],[2.60786063 2.61038627 2.62744767 2.68973619 2.72382173]
672,"[3.83639332e-10 7.51247554e-10 7.16223639e-10 5.35649368e-10
 5.00011988e-10]",[0.06306995 0.06324114 0.06413803 0.06786469 0.07015462],[1.79164817 1.99072799 1.96061816 1.84107177 1.83674413],[0.51441874 0.51468685 0.51197819 0.51393943 0.51790881],[0.24728592 0.24821032 0.25353181 0.27531311 0.28973341],[0.18533756 0.18625315 0.19212342 0.21566003 0.23326248],[2.66581224 2.66787089 2.68228897 2.74800179 2.80754169]
673,"[5.77582487e-10 1.12955440e-09 1.06824520e-09 7.87726784e-10
 7.59162906e-10]",[0.06438198 0.06445612 0.06473677 0.06504677 0.06347658],[1.87135043 2.02005485 2.00232388 1.9556413  2.04710116],[0.50688321 0.50661349 0.50715171 0.50528184 0.50800398],[0.25594341 0.25615007 0.25800553 0.26171545 0.2538188 ],[0.1980553  0.19862778 0.20203188 0.20930432 0.20321169],[2.64401739 2.64402821 2.64441965 2.65323757 2.675999  ]
674,"[5.01071279e-10 9.80298364e-10 9.28134897e-10 6.66901879e-10
 5.94534577e-10]",[0.0618658  0.06198958 0.06264192 0.06559664 0.06782658],[1.82304662 1.99323384 1.95860543 1.82108605 1.80269206],[0.51077608 0.51093007 0.51183236 0.51038992 0.50798772],[0.24534191 0.24592122 0.24976063 0.26667187 0.27795632],[0.19688368 0.19757843 0.20207175 0.22239884 0.23172067],[2.57384065 2.57427452 2.57838721 2.61768892 2.69380721]
675,"[6.46988606e-10 1.27393305e-09 1.26249222e-09 1.12432458e-09
 1.20393187e-09]",[0.06295497 0.0629772  0.0628806  0.06112806 0.05783627],[1.8803568  2.02307865 2.01643387 2.04044389 2.20011376],[0.50603155 0.5044125  0.50490559 0.50045672 0.50373324],[0.25086355 0.2509071  0.25064164 0.24315179 0.22676986],[0.2143397  0.21435532 0.21433773 0.20884982 0.19734522],[2.55525605 2.55618101 2.56222513 2.58361691 2.59533658]
