mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[5.82879050e-08 8.41794362e-08 9.91497080e-08 1.42528335e-07
 1.79722931e-07]","[2.23422919e-05 3.12549172e-05 3.04054089e-05 2.51194679e-05
 2.19694756e-05]","[4.99178006e-10 9.76869849e-10 9.24488890e-10 6.30987670e-10
 4.82657856e-10]",[ 0.01853692  0.01405376 -0.01011147 -0.02132035 -0.07817067],[ 0.24627136  0.22023282  0.06907114 -0.29541362  0.32364908],"[2.23423679e-05 3.12550306e-05 3.04055705e-05 2.51198723e-05
 2.19702107e-05]",[0.02845052 0.02845052 0.02871094 0.03001302 0.0311849 ],"[7.64777307e-11 1.49827023e-10 1.42701241e-10 9.79058326e-11
 7.08111076e-11]",[0.40135938 0.40215163 0.40704981 0.41669279 0.39235577],"[4.91580773e-11 9.60868392e-11 9.05278259e-11 6.54169757e-11
 6.18820254e-11]",[0.25798432 0.25790728 0.25822715 0.27841837 0.34288081],"[2.26100635e-11 4.44206470e-11 4.35143989e-11 3.92403377e-11
 4.60202823e-11]",[0.11865887 0.11922973 0.12412315 0.16700911 0.25499281],"[5.79389337e-11 1.12800593e-10 1.02861028e-10 5.69219518e-11
 3.21792414e-11]",[0.30406675 0.30276876 0.29340713 0.24226306 0.17830128],"[7.47152868e-12 1.45384618e-11 1.31857640e-11 6.78764611e-12
 2.85564524e-12]",[0.039211   0.03902277 0.03761189 0.02888861 0.01582278],1420
"[-1.40455401e-07 -1.97747208e-07 -2.00257985e-07 -1.86570132e-07
 -1.65952702e-07]","[2.54045322e-05 3.55705074e-05 3.48005571e-05 2.91988313e-05
 2.52661932e-05]","[6.45390257e-10 1.26526100e-09 1.21107878e-09 8.52571750e-10
 6.38380518e-10]",[ 0.14464277  0.14220245  0.12598302  0.06121894 -0.00363299],[ 0.30340532  0.27353398  0.08935649 -0.36433508 -0.32786495],"[2.54049205e-05 3.55710570e-05 3.48011333e-05 2.91994274e-05
 2.52667382e-05]",[0.02851562 0.02825521 0.02799479 0.0296875  0.02708333],"[1.04046185e-10 2.04501646e-10 1.98893220e-10 1.45833120e-10
 1.05886456e-10]",[0.42365202 0.42567206 0.4388864  0.4835615  0.48252889],"[6.81859533e-11 1.33263318e-10 1.25138135e-10 8.46353975e-11
 6.85481029e-11]",[0.27763744 0.27738882 0.27613524 0.28063872 0.31237649],"[2.97111040e-11 5.79663428e-11 5.40320074e-11 3.91272765e-11
 4.06813698e-11]",[0.12097675 0.12065748 0.11922937 0.12974038 0.18538666],"[7.11992221e-11 1.38488412e-10 1.25489785e-10 6.76488394e-11
 3.81275366e-11]",[0.28990678 0.2882649  0.2769112  0.22431375 0.17374874],"[7.76410936e-12 1.50535009e-11 1.33264761e-11 6.22232976e-12
 2.76471074e-12]",[0.03161366 0.031334   0.02940678 0.02063234 0.0125989 ],1421
"[1.85164229e-07 2.60850480e-07 2.65186929e-07 2.50780121e-07
 2.26986054e-07]","[2.33836978e-05 3.27534102e-05 3.21334619e-05 2.73900804e-05
 2.42715047e-05]","[5.46797321e-10 1.07278588e-09 1.03255937e-09 7.50216504e-10
 5.89105942e-10]",[0.13638775 0.13259876 0.10815425 0.03220957 0.02203295],[ 0.23502954  0.20674569  0.03613129 -0.33147427 -0.26134371],"[2.33844309e-05 3.27544489e-05 3.21345561e-05 2.73912284e-05
 2.42725661e-05]",[0.028125   0.02838542 0.02825521 0.02955729 0.02994792],"[7.92883597e-11 1.55684642e-10 1.50463979e-10 1.08238115e-10
 7.85971753e-11]",[0.42753256 0.42886341 0.43712483 0.45472824 0.42215831],"[5.08781159e-11 9.94860745e-11 9.38484857e-11 6.62164958e-11
 5.80708075e-11]",[0.27434104 0.2740536  0.27264667 0.27818768 0.31190782],"[2.48608018e-11 4.86267135e-11 4.61650725e-11 3.64167533e-11
 3.97385021e-11]",[0.13405249 0.13395167 0.13411781 0.15299348 0.21344201],"[5.16287943e-11 1.00616222e-10 9.25218345e-11 5.53501060e-11
 3.81306850e-11]",[0.27838879 0.27716681 0.26879251 0.23253598 0.20480616],"[6.86882273e-12 1.33681295e-11 1.21571096e-11 6.57872111e-12
 3.50581132e-12]",[0.03703753 0.03682509 0.03531858 0.02763842 0.01883029],1422
"[1.56171084e-08 2.16760880e-08 1.99404393e-08 1.13074317e-08
 2.38039558e-09]","[2.45236873e-05 3.43419330e-05 3.36434312e-05 2.86173895e-05
 2.55604737e-05]","[6.01411240e-10 1.17936836e-09 1.13188047e-09 8.18954980e-10
 6.53337817e-10]",[ 0.08134074  0.07462182  0.03184552 -0.09113926 -0.09008792],[ 0.36817956  0.32518616  0.07011863 -0.39721928 -0.16740623],"[2.45236923e-05 3.43419398e-05 3.36434371e-05 2.86173917e-05
 2.55604738e-05]",[0.02526042 0.02526042 0.02604167 0.02682292 0.02734375],"[9.02944006e-11 1.77662845e-10 1.74143184e-10 1.33470434e-10
 1.04331205e-10]",[0.4214213  0.42393616 0.44036529 0.49352506 0.48495863],"[7.15377936e-11 1.39725361e-10 1.30776843e-10 8.92290215e-11
 7.68341866e-11]",[0.33388061 0.33341036 0.33070248 0.32993643 0.35714532],"[2.98499328e-11 5.81273940e-11 5.35600483e-11 3.82846727e-11
 4.23970080e-11]",[0.13931537 0.13870263 0.13544019 0.14156278 0.19707234],"[5.24705223e-11 1.01934083e-10 9.16762348e-11 4.91806509e-11
 3.13334623e-11]",[0.24489    0.24323343 0.23182665 0.18185214 0.1456461 ],"[5.16518756e-12 9.98497396e-12 8.66159313e-12 3.71013840e-12
 1.80465167e-12]",[0.02410692 0.02382598 0.02190304 0.01371874 0.00838849],1423
"[-3.89317874e-10  6.07608041e-10  8.19474401e-09  3.49958764e-08
  6.00144895e-08]","[2.37741330e-05 3.32979239e-05 3.26338164e-05 2.73901614e-05
 2.32676944e-05]","[5.65209398e-10 1.10875173e-09 1.06496597e-09 7.50220943e-10
 5.41385603e-10]",[ 0.17835893  0.17197008  0.12978947 -0.0277612  -0.12070049],[ 0.05408154  0.02974448 -0.1194306  -0.47477314 -0.37776771],"[2.37741330e-05 3.32979239e-05 3.26338174e-05 2.73901838e-05
 2.32677718e-05]",[0.02545573 0.02571615 0.02467448 0.02545573 0.0266276 ],"[9.07065809e-11 1.78112389e-10 1.72109335e-10 1.22630051e-10
 8.61167277e-11]",[0.44771656 0.44898623 0.45710251 0.48078563 0.46904921],"[6.41620658e-11 1.25556932e-10 1.18808400e-10 8.12997398e-11
 6.28299842e-11]",[0.31669609 0.31650428 0.31554138 0.31874526 0.34221406],"[2.60463990e-11 5.10827063e-11 4.92264223e-11 3.86696649e-11
 3.74992181e-11]",[0.12856183 0.12876944 0.13073969 0.151609   0.20424579],"[5.18186742e-11 1.00944653e-10 9.24420229e-11 5.24873461e-11
 3.09760812e-11]",[0.25577062 0.25446158 0.24551533 0.20578286 0.16871643],"[7.64321036e-12 1.48666364e-11 1.34476160e-11 6.83644652e-12
 2.84503563e-12]",[0.03772595 0.03747586 0.03571531 0.0268031  0.01549596],1424
"[ 2.64993024e-08  3.57511117e-08  2.59659674e-08 -1.27547863e-08
 -5.03488967e-08]","[2.39952629e-05 3.36163653e-05 3.30180322e-05 2.82117070e-05
 2.49028913e-05]","[5.75772644e-10 1.13006001e-09 1.09019045e-09 7.95900414e-10
 6.20153994e-10]",[ 0.04386072  0.04155589  0.02718638 -0.00703655  0.02106687],[ 0.12844559  0.09968007 -0.07430107 -0.42477133 -0.12673128],"[2.39952776e-05 3.36163843e-05 3.30180424e-05 2.82117099e-05
 2.49029422e-05]",[0.02246094 0.02220052 0.02298177 0.02376302 0.02578125],"[9.24950008e-11 1.81658482e-10 1.75882241e-10 1.28182755e-10
 9.56185236e-11]",[0.46289604 0.46459603 0.47562037 0.51060126 0.50337564],"[5.76103541e-11 1.12453872e-10 1.04728079e-10 6.87891113e-11
 5.57164916e-11]",[0.28831401 0.28760354 0.28320544 0.27401351 0.29331476],"[2.26331867e-11 4.42231614e-11 4.16936106e-11 3.22327619e-11
 3.54013094e-11]",[0.11326896 0.11310182 0.11274777 0.1283955  0.1863672 ],"[5.31620053e-11 1.03571131e-10 9.49204762e-11 5.42138992e-11
 3.24270188e-11]",[0.26605202 0.26488571 0.25668374 0.21595483 0.1707093 ],"[6.32637264e-12 1.22529437e-11 1.07632833e-11 4.74552125e-12
 1.82520662e-12]",[0.03166066 0.0313372  0.02910605 0.01890324 0.00960865],1425
"[-1.09274543e-07 -1.53986397e-07 -1.56828971e-07 -1.49320266e-07
 -1.36208666e-07]","[2.31782492e-05 3.24560187e-05 3.17892239e-05 2.71182282e-05
 2.44949713e-05]","[5.37231237e-10 1.05339315e-09 1.01055475e-09 7.35398299e-10
 6.00003617e-10]",[0.32165836 0.31746943 0.28960599 0.18700157 0.12159442],[0.80817493 0.77281567 0.56115358 0.16949584 0.4302902 ],"[2.31785068e-05 3.24563840e-05 3.17896107e-05 2.71186393e-05
 2.44953500e-05]",[0.02428385 0.02428385 0.02441406 0.02428385 0.02578125],"[8.49975689e-11 1.66693040e-10 1.59872901e-10 1.12653753e-10
 8.27618261e-11]",[0.44095125 0.44271557 0.45414227 0.48814563 0.46638226],"[6.34926876e-11 1.23686054e-10 1.13592789e-10 7.03035350e-11
 5.55898127e-11]",[0.32938801 0.32849447 0.32267687 0.30463577 0.31326161],"[2.96657728e-11 5.77942341e-11 5.32956667e-11 3.64104489e-11
 3.62631769e-11]",[0.1539004  0.15349416 0.15139411 0.15777194 0.20435149],"[3.95618227e-11 7.68077843e-11 6.88432104e-11 3.74177424e-11
 2.66365122e-11]",[0.20523923 0.20399173 0.19555917 0.1621367  0.15010298],"[7.57630948e-12 1.46678715e-11 1.28523063e-11 5.68394890e-12
 2.44834254e-12]",[0.03930446 0.03895601 0.03650885 0.0246294  0.01379698],1426
"[1.73583532e-07 2.45454949e-07 2.55572803e-07 2.63377017e-07
 2.60950191e-07]","[1.54275421e-05 2.16981394e-05 2.18758292e-05 2.07406178e-05
 2.00457625e-05]","[2.38009056e-10 4.70809252e-10 4.78551905e-10 4.30173226e-10
 4.01832596e-10]",[-0.05665031 -0.05689061 -0.05789752 -0.05328831 -0.03802946],[0.30488016 0.28600758 0.18093862 0.03753079 0.14281199],"[1.54285186e-05 2.16995276e-05 2.18773221e-05 2.07422900e-05
 2.00474610e-05]",[0.02220052 0.02233073 0.0219401  0.02382812 0.02604167],"[3.45664085e-11 6.82780957e-11 6.86896610e-11 5.85353178e-11
 5.08213917e-11]",[0.52446365 0.52455166 0.52367755 0.49728817 0.43898955],"[2.45549710e-11 4.83695990e-11 4.80123305e-11 4.21170637e-11
 4.31964885e-11]",[0.37256372 0.37160312 0.36603732 0.3578065  0.37312648],"[1.13548770e-11 2.24749079e-11 2.31432673e-11 2.47560824e-11
 3.10665095e-11]",[0.17228345 0.17266519 0.17644008 0.21031588 0.26834906],"[7.75086653e-12 1.53112731e-11 1.54718363e-11 1.42642514e-11
 1.46968086e-11]",[0.1176011  0.11763002 0.11795448 0.12118228 0.1269494 ],"[4.08852885e-13 8.12555954e-13 8.51502087e-13 8.59288205e-13
 8.88990945e-13]",[0.00620338 0.00624252 0.0064917  0.0073001  0.00767901],1427
"[-3.38680400e-07 -4.76798154e-07 -4.82683642e-07 -4.49117920e-07
 -3.98872916e-07]","[2.31951055e-05 3.24864086e-05 3.18521570e-05 2.70772470e-05
 2.39314915e-05]","[5.38012918e-10 1.05536674e-09 1.01455991e-09 7.33177304e-10
 5.72716283e-10]",[0.16287617 0.15600864 0.11454986 0.03547379 0.11816513],[ 0.17958955  0.14421193 -0.06378113 -0.39048808  0.06837489],"[2.31975779e-05 3.24899073e-05 3.18558141e-05 2.70809714e-05
 2.39348153e-05]",[0.02591146 0.02591146 0.02565104 0.02617188 0.028125  ],"[9.17475742e-11 1.79883240e-10 1.72256040e-10 1.21116738e-10
 8.98553768e-11]",[0.44612973 0.44735232 0.45546264 0.48558924 0.49340567],"[7.22594407e-11 1.41030629e-10 1.31085576e-10 8.31962295e-11
 6.15154623e-11]",[0.35136716 0.35072962 0.34660371 0.33355583 0.33778811],"[2.60101104e-11 5.09103461e-11 4.83987575e-11 3.58726407e-11
 3.35171420e-11]",[0.12647619 0.12660914 0.12797128 0.14382296 0.18404628],"[5.08326298e-11 9.89258979e-11 8.99712749e-11 4.93523291e-11
 2.81449564e-11]",[0.24717762 0.2460192  0.23789328 0.19786662 0.15454702],"[5.17786344e-12 1.00744710e-11 9.13888911e-12 4.79734913e-12
 2.28000237e-12]",[0.02517776 0.02505424 0.02416416 0.01923385 0.01251974],1428
"[2.91192281e-07 4.07275025e-07 3.94734310e-07 3.03862406e-07
 2.02837279e-07]","[2.44307305e-05 3.41694947e-05 3.31903370e-05 2.71631946e-05
 2.34060749e-05]","[5.96860593e-10 1.16755437e-09 1.10159847e-09 7.37839141e-10
 5.47844344e-10]",[0.3047263  0.30117667 0.2803303  0.27114579 0.44117729],[1.07953669 1.05606631 0.93147091 1.11330758 2.2742023 ],"[2.44324658e-05 3.41719219e-05 3.31926842e-05 2.71648941e-05
 2.34069538e-05]",[0.0234375  0.02356771 0.02408854 0.02467448 0.02779948],"[9.29691146e-11 1.81956775e-10 1.72172769e-10 1.15040601e-10
 8.17376988e-11]",[0.44992234 0.45106457 0.45856823 0.48342939 0.47519236],"[7.76989423e-11 1.51484075e-10 1.39733482e-10 8.54866772e-11
 6.12819931e-11]",[0.37602262 0.3755238  0.37216882 0.35923641 0.35627055],"[3.20798050e-11 6.26164743e-11 5.83736071e-11 3.96358574e-11
 3.50456657e-11]",[0.15524963 0.15522408 0.15547338 0.16655979 0.20374237],"[4.49691574e-11 8.74253874e-11 7.90396354e-11 4.35602599e-11
 2.83317011e-11]",[0.21762742 0.21672452 0.21051567 0.18305111 0.1647099 ],"[3.49148952e-12 6.77931016e-12 6.07571207e-12 3.22015044e-12
 2.07761068e-12]",[0.016897   0.01680568 0.01618217 0.01353188 0.01207845],1429
"[-1.47815623e-07 -2.05359437e-07 -1.89926725e-07 -1.11839844e-07
 -3.07553296e-08]","[2.17155892e-05 3.06418021e-05 3.15365080e-05 3.19496059e-05
 3.22306192e-05]","[4.71566812e-10 9.38920036e-10 9.94551334e-10 1.02077732e-09
 1.03881281e-09]",[-0.28550628 -0.28504866 -0.28105741 -0.25362121 -0.21321904],[1.56456538 1.58172878 1.69037739 2.01395776 2.12700135],"[2.17160922e-05 3.06424902e-05 3.15370799e-05 3.19498016e-05
 3.22306339e-05]",[0.01959635 0.01933594 0.01894531 0.01920573 0.02050781],"[6.69517452e-11 1.33166558e-10 1.40075038e-10 1.39755425e-10
 1.38032964e-10]",[0.60991328 0.61126281 0.61849638 0.62237873 0.59300526],"[3.60553720e-11 7.13388281e-11 7.28289166e-11 6.93640808e-11
 7.25040487e-11]",[0.32845522 0.32746038 0.32157351 0.30890199 0.31148561],"[1.11626583e-11 2.20478790e-11 2.24929200e-11 2.47798879e-11
 3.37622066e-11]",[0.10168896 0.10120445 0.09931669 0.11035332 0.14504627],"[1.16203851e-11 2.28998817e-11 2.27629804e-11 1.96512237e-11
 1.92303460e-11]",[0.10585874 0.10511532 0.10050913 0.08751362 0.08261575],"[7.35156616e-13 1.45353014e-12 1.47083438e-12 1.27266233e-12
 1.10483612e-12]",[0.00669709 0.00667201 0.00649442 0.0056676  0.0047465 ],1430
"[1.58023008e-07 2.22711521e-07 2.27095012e-07 2.17187519e-07
 1.99103093e-07]","[2.67881634e-05 3.78156898e-05 3.90951142e-05 4.11203683e-05
 4.39826773e-05]","[7.17605698e-10 1.43002639e-09 1.52842796e-09 1.69088469e-09
 1.93447590e-09]",[-0.14175636 -0.14409816 -0.15734005 -0.16808351 -0.11807072],[0.31823347 0.32912661 0.39993855 0.58352381 0.62046199],"[2.67886295e-05 3.78163456e-05 3.90957738e-05 4.11209419e-05
 4.39831280e-05]",[0.02480469 0.02480469 0.0235026  0.02376302 0.02454427],"[1.01329659e-10 2.02037352e-10 2.16622038e-10 2.41200498e-10
 2.75799189e-10]",[0.46235225 0.46189932 0.45919081 0.45265635 0.45094592],"[9.29458145e-11 1.85639501e-10 2.01206129e-10 2.31642545e-10
 2.70382052e-10]",[0.42409801 0.42441043 0.42651249 0.43471912 0.44208862],"[4.26049994e-11 8.51164655e-11 9.24407432e-11 1.07572423e-10
 1.27114866e-10]",[0.19440031 0.19459391 0.19595393 0.2018791  0.20783937],"[3.32266282e-11 6.63077667e-11 7.13658056e-11 7.86255277e-11
 8.66230253e-11]",[0.15160819 0.15159332 0.15127972 0.14755502 0.14163312],"[1.51064716e-12 3.02081723e-12 3.28845884e-12 3.68017422e-12
 3.98909589e-12]",[0.00689286 0.00690622 0.00697081 0.00690651 0.00652238],1431
"[-6.48591154e-08 -9.17779939e-08 -9.59748963e-08 -1.00356381e-07
 -1.00810803e-07]","[2.77709291e-05 3.92658663e-05 4.09736162e-05 4.39290099e-05
 4.69643709e-05]","[7.71224502e-10 1.54180826e-09 1.67883723e-09 1.92975791e-09
 2.20565213e-09]",[-0.15612543 -0.1569592  -0.16162581 -0.16482398 -0.14460008],[-0.03236606 -0.03704637 -0.06258466 -0.09936815 -0.07108947],"[2.77710048e-05 3.92659735e-05 4.09737286e-05 4.39291245e-05
 4.69644791e-05]",[0.03235677 0.03209635 0.0313151  0.03053385 0.02942708],"[1.22115054e-10 2.44172327e-10 2.66482484e-10 3.12697818e-10
 3.68425467e-10]",[0.36471023 0.36476219 0.36551503 0.37284982 0.38411866],"[1.50292946e-10 3.00889771e-10 3.30675287e-10 3.92575986e-10
 4.60657699e-10]",[0.44886665 0.44949079 0.45356373 0.46809372 0.48027955],"[8.55995039e-11 1.71088027e-10 1.85871078e-10 2.10208781e-10
 2.34806323e-10]",[0.25565247 0.25558361 0.25494611 0.25064551 0.24480797],"[6.78512829e-11 1.35399796e-10 1.45535203e-10 1.57579081e-10
 1.68377788e-10]",[0.20264542 0.20226996 0.19962027 0.18789172 0.17554989],"[2.23591170e-12 4.47189240e-12 4.86832554e-12 5.42185080e-12
 5.81566355e-12]",[0.0066778  0.00668043 0.00667754 0.00646482 0.00606338],1432
"[1.13597109e-07 1.62571525e-07 1.81991246e-07 2.32191112e-07
 2.72629013e-07]","[2.01489252e-05 2.84425529e-05 2.93478176e-05 2.99891704e-05
 3.04621602e-05]","[4.05979186e-10 8.08978815e-10 8.61294398e-10 8.99350344e-10
 9.27943206e-10]",[ 0.02110432  0.01999385  0.01253841 -0.01733204 -0.0462831 ],[0.65677687 0.66043531 0.68730937 0.82370765 0.98559904],"[2.01492454e-05 2.84430175e-05 2.93483819e-05 2.99900693e-05
 3.04633802e-05]",[0.02695313 0.02669271 0.02630208 0.02669271 0.02845052],"[6.94138388e-11 1.38494067e-10 1.48570421e-10 1.58142053e-10
 1.64258672e-10]",[0.45975479 0.46025179 0.46297083 0.46639546 0.46100897],"[6.70787040e-11 1.33573685e-10 1.41760314e-10 1.48794935e-10
 1.57705053e-10]",[0.44428829 0.44390008 0.44174937 0.43882877 0.44261556],"[2.87464139e-11 5.72120251e-11 6.05456661e-11 6.33570599e-11
 6.76243426e-11]",[0.19039865 0.19013043 0.18867064 0.18685381 0.18979472],"[2.06671229e-11 4.12310720e-11 4.42744302e-11 4.82212856e-11
 5.24009048e-11]",[0.13688638 0.13702157 0.13796669 0.14221511 0.14706856],"[6.44853019e-13 1.28559946e-12 1.37312572e-12 1.44548469e-12
 1.49605779e-12]",[0.00427111 0.00427238 0.00427889 0.00426305 0.00419884],1433
"[ 3.36402988e-08  4.51149489e-08  3.09220616e-08 -2.44811324e-08
 -7.80107803e-08]","[1.50993115e-05 2.12485950e-05 2.15161784e-05 2.09328719e-05
 2.09900333e-05]","[2.27989207e-10 4.51502791e-10 4.62945935e-10 4.38185128e-10
 4.40581499e-10]",[0.21133916 0.21444513 0.23032253 0.22042015 0.11919682],[1.24931005 1.26823748 1.402577   1.8785876  2.0548837 ],"[1.50993489e-05 2.12486429e-05 2.15162007e-05 2.09328863e-05
 2.09901783e-05]",[0.02701823 0.02740885 0.02753906 0.02714844 0.0280599 ],"[3.66542248e-11 7.27796501e-11 7.58361684e-11 7.49402062e-11
 7.61481539e-11]",[0.47385824 0.47427115 0.47643556 0.47656595 0.4654405 ],"[3.55406504e-11 7.03954031e-11 7.22915716e-11 6.93221331e-11
 7.11986403e-11]",[0.45946218 0.45873412 0.45416687 0.44083904 0.43518758],"[1.31138150e-11 2.60214782e-11 2.70788898e-11 2.77651750e-11
 3.07616506e-11]",[0.16953269 0.16956988 0.17012128 0.1765666  0.18802449],"[1.00955651e-11 2.00035527e-11 2.05979919e-11 1.99925077e-11
 2.07933193e-11]",[0.13051338 0.13035385 0.12940548 0.12713801 0.12709504],"[2.60374554e-13 5.18105141e-13 5.47032866e-13 5.64802946e-13
 5.92148543e-13]",[0.00336607 0.00337625 0.0034367  0.00359174 0.00361939],1434
"[-1.83596260e-07 -2.59043160e-07 -2.66021229e-07 -2.61167349e-07
 -2.46361858e-07]","[1.10695542e-05 1.55526794e-05 1.55910928e-05 1.47431417e-05
 1.46848644e-05]","[1.22535030e-10 2.41885836e-10 2.43082176e-10 2.17360228e-10
 2.15645242e-10]",[ 0.07679997  0.07462992  0.05902832 -0.01240951 -0.06653289],[0.55079388 0.55080917 0.54841671 0.50019553 0.40616614],"[1.10710766e-05 1.55548365e-05 1.55933622e-05 1.47454548e-05
 1.46869308e-05]",[0.0297526  0.0296224  0.02936198 0.02884115 0.02714844],"[1.82443678e-11 3.60173241e-11 3.61724743e-11 3.16942703e-11
 3.00320875e-11]",[0.4632333  0.46427361 0.47022923 0.47601512 0.45066973],"[1.76496884e-11 3.46857498e-11 3.38738861e-11 2.77483011e-11
 2.70128699e-11]",[0.4481341  0.44710924 0.44034841 0.41675075 0.40536252],"[8.48491715e-12 1.67047692e-11 1.65408974e-11 1.46927045e-11
 1.57238154e-11]",[0.21543614 0.21532925 0.21502575 0.22066921 0.23595588],"[5.07373714e-12 9.96176997e-12 9.69661872e-12 8.25768661e-12
 8.97465062e-12]",[0.12882463 0.12841006 0.12605258 0.1240219  0.13467606],"[1.53235109e-13 3.02713048e-13 3.05647190e-13 2.78424468e-13
 2.80268659e-13]",[0.00389071 0.00390206 0.0039733  0.00418165 0.00420579],1435
"[1.04567198e-07 1.45560708e-07 1.36525154e-07 8.79332671e-08
 3.67675352e-08]","[2.36303047e-05 3.33460924e-05 3.43663615e-05 3.53806685e-05
 3.67388078e-05]","[5.58391301e-10 1.11196188e-09 1.18104680e-09 1.25179171e-09
 1.34974000e-09]",[0.19203097 0.19384636 0.20269915 0.20313421 0.18224943],[0.95531841 0.94895168 0.92443209 1.07720375 1.53107044],"[2.36305361e-05 3.33464101e-05 3.43666327e-05 3.53807778e-05
 3.67388262e-05]",[0.02740885 0.02792969 0.02727865 0.02779948 0.02721354],"[1.00322377e-10 1.99606155e-10 2.10843321e-10 2.19560276e-10
 2.33969303e-10]",[0.42170872 0.42133507 0.41898309 0.41179963 0.40747058],"[1.13821146e-10 2.26727310e-10 2.41067842e-10 2.53497335e-10
 2.67397639e-10]",[0.47845129 0.47858327 0.47904458 0.47545079 0.46568789],"[5.44915274e-11 1.08866895e-10 1.18039551e-10 1.33608923e-10
 1.50713769e-10]",[0.2290571  0.22979973 0.23456553 0.25059225 0.26247643],"[3.33518102e-11 6.63657864e-11 7.01874286e-11 7.38315695e-11
 7.99267341e-11]",[0.14019554 0.14008703 0.13947487 0.13847593 0.13919686],"[1.20048451e-12 2.40209074e-12 2.63473558e-12 3.16329726e-12
 3.81571888e-12]",[0.00504628 0.00507041 0.00523569 0.00593297 0.00664529],1436
"[-8.13816621e-08 -1.12696932e-07 -1.01794183e-07 -5.03364443e-08
  2.19770561e-09]","[1.95951368e-05 2.76735323e-05 2.86600313e-05 2.99403708e-05
 3.13562042e-05]","[3.83969387e-10 7.65824388e-10 8.21397395e-10 8.96425803e-10
 9.83211540e-10]",[-0.00357056 -0.0033475  -0.00282358 -0.00931298 -0.01870516],[1.93895495 1.96249479 2.11383315 2.57853415 2.77609437],"[1.95953058e-05 2.76737617e-05 2.86602121e-05 2.99404131e-05
 3.13562043e-05]",[0.02871094 0.02858073 0.02884115 0.02988281 0.02942708],"[5.60929701e-11 1.11871490e-10 1.19976087e-10 1.31261542e-10
 1.44779271e-10]",[0.43063998 0.43128329 0.43532627 0.4478418  0.45556289],"[6.64092783e-11 1.32128954e-10 1.39561428e-10 1.45393857e-10
 1.55113953e-10]",[0.50984089 0.50937921 0.50639054 0.49605883 0.48808203],"[2.66401185e-11 5.29650830e-11 5.57132616e-11 5.76300623e-11
 6.17704427e-11]",[0.20452296 0.20418925 0.20215234 0.19662386 0.19436706],"[1.91653979e-11 3.81822125e-11 4.06640582e-11 4.34068838e-11
 4.69237973e-11]",[0.14713763 0.14719881 0.14754717 0.14809682 0.14765056],"[5.62576242e-13 1.12317799e-12 1.21166226e-12 1.34361012e-12
 1.48550301e-12]",[0.00431904 0.00433004 0.00439645 0.00458417 0.00467429],1437
"[-2.87690632e-08 -4.06722258e-08 -4.22943413e-08 -4.33966646e-08
 -4.28086186e-08]","[9.98437456e-06 1.40105422e-05 1.39392206e-05 1.29689658e-05
 1.30510043e-05]","[9.96877354e-11 1.96295294e-10 1.94301872e-10 1.68194074e-10
 1.70328714e-10]",[-0.07532399 -0.07523396 -0.07640191 -0.10514798 -0.13858321],[0.17354569 0.18060971 0.23261668 0.49691253 0.74158222],"[9.98441601e-06 1.40106013e-05 1.39392848e-05 1.29690384e-05
 1.30510745e-05]",[0.03665365 0.03691406 0.03730469 0.03665365 0.03886719],"[1.46504628e-11 2.88663730e-11 2.86628265e-11 2.46860890e-11
 2.41953926e-11]",[0.33148322 0.33205013 0.33566685 0.34626174 0.34670868],"[2.57580971e-11 5.05179045e-11 4.86108405e-11 3.68426818e-11
 3.29331400e-11]",[0.58280595 0.58110788 0.5692756  0.51677732 0.47191653],"[9.87918954e-12 1.94386143e-11 1.91644822e-11 1.66405329e-11
 1.74075066e-11]",[0.22352779 0.22360255 0.2244329  0.23340999 0.24944145],"[7.04724819e-12 1.39120797e-11 1.40175026e-11 1.31026409e-11
 1.41414009e-11]",[0.15945192 0.16003077 0.16415726 0.18378542 0.20263968],"[2.42495127e-13 4.82562716e-13 5.11379479e-13 5.52509092e-13
 6.25958354e-13]",[0.00548673 0.00555092 0.0059887  0.00774982 0.00896969],1438
