epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
494,"[0.9604544648701447, 0.960532989406213, 0.9601891763155889, 0.960544847032174, 0.9601990957348604]","[-21.48451449776783, -21.303801330548872, -21.39107542491297, -21.20642595997531, -21.14623284240718]","[0.9450898490151712, 0.9289605624243674, 0.9602506955670976, 0.9073369258527051, 0.9599838588900924]"
495,"[0.9624918614921477, 0.962411796609968, 0.9625216153229756, 0.9621414238504323, 0.9625219493832108]","[-21.911861242006182, -21.75090207639549, -21.793067311193195, -21.67767111221117, -21.548892950375155]","[0.39076527354068846, 0.39386925721765165, 0.3865650078335127, 0.3977572509605527, 0.3866748676308805]"
496,"[0.9606076872914132, 0.9604534889695147, 0.9604789463190965, 0.9602424590376542, 0.9604830358831539]","[-22.197841699791706, -22.020690140574626, -22.093679126593663, -21.920221905472545, -21.849197523543573]","[0.28009386891703636, 0.2790547861689715, 0.28474791580283465, 0.2765928735354671, 0.28456319667796925]"
497,"[0.959607985110392, 0.9595138010198146, 0.9594190074264218, 0.9591095688487213, 0.9594264281498506]","[-22.05136581107005, -21.881071758660134, -21.94430282929475, -21.79615568143801, -21.699826925337856]","[0.27544949421096676, 0.2636874619620886, 0.2879137506886927, 0.24557354986521893, 0.2875977912615061]"
498,"[0.9602531664620009, 0.9603654072113744, 0.9600819356537387, 0.9603920125071563, 0.960086208205694]","[-22.02152084059338, -21.846771145967875, -21.91938678429735, -21.75546656919673, -21.67479755061094]","[0.32540884057239533, 0.32309325782549414, 0.32796192989464684, 0.3166440497106041, 0.3278695921580269]"
499,"[0.9580741676128592, 0.9583091611783605, 0.9576497436500896, 0.9584122613927665, 0.957665777021181]","[-22.209911324434355, -22.03867472459744, -22.104067239588165, -21.952665866170484, -21.85956135230902]","[0.4340342412063973, 0.4089257292593409, 0.4663587290368932, 0.3728948131019112, 0.46549303684107274]"
500,"[0.9568262363706801, 0.9566439607101307, 0.9570267432176852, 0.9563084230878328, 0.9570255803429807]","[-22.14422075830913, -21.98352193546441, -22.02591369312003, -21.9116496404454, -21.781726861569393]","[0.3499091956784018, 0.35040234441406193, 0.34935196447636857, 0.3510463672083706, 0.34936779426947034]"
501,"[0.9610897367411653, 0.9611030084206283, 0.9608952680400045, 0.9610659466920732, 0.9609020291299515]","[-21.192622533685626, -21.012579372370453, -21.09970239927802, -20.9176997765944, -20.854832246248534]","[0.9319254731910586, 0.9300407775267481, 0.9339930419696597, 0.9267547057827072, 0.9339332585814637]"
502,"[0.9635252585442797, 0.9637977148629561, 0.9632463483716894, 0.9640629010466258, 0.9632565113775794]","[-21.92619679259986, -21.766320552422226, -21.80646455993323, -21.695003597468904, -21.562314045224714]","[0.5525733222386329, 0.5488371389934935, 0.5572822877140309, 0.5439211786526031, 0.5572358311584097]"
503,"[0.9595831219068972, 0.9596088646944957, 0.9594807261869587, 0.9595910935436271, 0.9594835442347104]","[-21.98675963048664, -21.814201869629994, -21.88217016680582, -21.726014580796544, -21.63763044716964]","[0.2591532953242196, 0.2609131289445062, 0.25701148574111377, 0.26319398954881984, 0.2570675828862578]"
504,"[0.959809576871208, 0.9598519760696934, 0.9597037715951523, 0.9597437071702823, 0.9597080621662402]","[-22.242085919992963, -22.077118049398155, -22.128269805789284, -21.99881261750549, -21.88397092543445]","[0.2640607358481726, 0.26995237335273664, 0.25723909340103235, 0.2782734501356388, 0.2574183430240647]"
505,"[0.9566636903644642, 0.9566563765360973, 0.9566200014189905, 0.9563432474237497, 0.9566232380505238]","[-22.0972933724632, -21.950040486371165, -21.96255607491449, -21.895554110744495, -21.718789958145944]","[0.43954912845704264, 0.4421162523418896, 0.436782591553247, 0.4427257249633138, 0.4368471156162252]"
506,"[0.9581338474073714, 0.9581160918283523, 0.9581064227591269, 0.9580452296303993, 0.9581105824243497]","[-20.765804905712326, -20.583878041458615, -20.675918754580508, -20.487412815951046, -20.43095468846629]","[0.7743676394268759, 0.777782585140166, 0.7703057637725566, 0.7825491055751346, 0.7704063654011318]"
507,"[0.960972330389158, 0.9610185723214039, 0.9606627849743441, 0.9608112401935233, 0.9606772929264078]","[-22.142478419470542, -21.96954587500499, -22.035788327428477, -21.877702696516998, -21.791342178847177]","[0.20431610770772055, 0.20300094353432427, 0.21168979996738851, 0.20181118665747294, 0.21148548077295468]"
508,"[0.9554099506866279, 0.9553223469905757, 0.9552940039284, 0.9552326704263532, 0.9552979730406213]","[-22.41198385907621, -22.245858558980963, -22.29749931934935, -22.163419226512683, -22.053244238749418]","[0.4128605457640653, 0.4166854784734504, 0.4072738691360816, 0.41510797680819256, 0.40740530455618856]"
509,"[0.9570084780086233, 0.9570603573591282, 0.9569112647689781, 0.9568696465388273, 0.956914070607263]","[-22.238503341314605, -22.067735028787656, -22.131748918930874, -21.981882177674425, -21.887265996437343]","[0.4386665613479135, 0.4426676822371546, 0.43402400395269586, 0.44710095781899195, 0.43414348113191725]"
510,"[0.9551423879394482, 0.9546994313674448, 0.9554520835551145, 0.954198297891629, 0.9554406019583238]","[-21.4239321423437, -21.263262650949404, -21.308304796663787, -21.194948070620402, -21.06401251880921]","[0.8581681012636874, 0.8499901056149407, 0.8679687130544876, 0.8275924169771327, 0.8677927907316004]"
511,"[0.9528556966636995, 0.9527277758805686, 0.9525341792844384, 0.9524858636962487, 0.9525494827282193]","[-21.48130066853674, -21.29431991242379, -21.395896783870644, -21.189207305074937, -21.15084110130374]","[1.0068505673633128, 1.0082154777384733, 1.0033268531002741, 1.0087639753301345, 1.003489132542393]"
512,"[0.9575321877199331, 0.9576088138886659, 0.9571716324270443, 0.9575299352270911, 0.9571823455057323]","[-22.21658910831764, -22.04321905232987, -22.1129404844101, -21.953911181937222, -21.868381924473997]","[0.3147911495785692, 0.3238984106698298, 0.2978234414218878, 0.32407127602803015, 0.29823858114111823]"
513,"[0.9618224665724142, 0.9623396606272826, 0.961158586667689, 0.9627930799580166, 0.9611822185179676]","[-21.94495807211597, -21.756717705370278, -21.858831254178686, -21.64731438027368, -21.613823448987944]","[0.44671754378640505, 0.44440262592995056, 0.4509995835620348, 0.44082202898472395, 0.4509100245580254]"
514,"[0.9594015895401818, 0.9596189219291191, 0.9590322952105531, 0.9596204899964692, 0.95904499847174]","[-21.914979368831514, -21.747162404967618, -21.804555183564666, -21.665045940048056, -21.56017318125884]","[0.5017338364446888, 0.4936580262523406, 0.5123070483038255, 0.4823912611969287, 0.5119565427270115]"
515,"[0.9599293396489554, 0.95996391984763, 0.9597504478178192, 0.9598736697715293, 0.9597609200222528]","[-21.671248665951104, -21.511909037357906, -21.552718279366967, -21.443701868396943, -21.308515589312442]","[0.39454424151643686, 0.39330487404487935, 0.39598316816468865, 0.39161164541443044, 0.3959447044027923]"
516,"[0.9605794854592212, 0.9603573734224252, 0.9606434468937922, 0.9599451489308317, 0.9606463238613527]","[-22.009336317080496, -21.855691130806033, -21.881322476266615, -21.791535211984613, -21.637402162417917]","[0.1944145408397028, 0.20614692241697447, 0.1808792270292099, 0.2236032931258511, 0.1812235137473227]"
517,"[0.9578659983909236, 0.958073368567727, 0.9575221999225431, 0.9583826321184323, 0.9575365513839749]","[-22.225635410754766, -22.04412394489757, -22.131984923706266, -21.944294751068654, -21.887161354893202]","[0.16636875977713156, 0.16730616659260364, 0.16525166979180114, 0.1685910326324097, 0.16527826857515857]"
518,"[0.9563649638580007, 0.9562628738338439, 0.9564444434630791, 0.956169993810874, 0.9564443500680486]","[-22.094265884685377, -21.93566661387299, -21.970448045134177, -21.862689652640203, -21.726438456170698]","[0.2590934822320056, 0.2539377129109531, 0.2682959444626899, 0.25260039165888454, 0.26805344909201306]"
519,"[0.9591178740241013, 0.958966112802528, 0.9591160980087785, 0.9587155203118294, 0.9591184338342618]","[-21.466360020437943, -21.29614621827976, -21.360635852751894, -21.213159212422635, -21.116108918384725]","[0.8412167372237692, 0.846739237522882, 0.8347726913543384, 0.8551401627244153, 0.8349355290879098]"
520,"[0.9596174995006947, 0.959866026911093, 0.9594274697640911, 0.9601639275482248, 0.9594319714257835]","[-21.666520783918816, -21.49422363577292, -21.560618756497796, -21.405142383199717, -21.316129219128058]","[0.6171618622184685, 0.6102292242982142, 0.6253798224492482, 0.5946860102277065, 0.6251944799478962]"
521,"[0.9597371961862687, 0.9598732169193752, 0.9593725333625274, 0.9600034614261548, 0.9593841048948889]","[-22.08684598903607, -21.919034129118447, -21.975721996982674, -21.836047909850457, -21.73136517976889]","[0.39321816430693657, 0.4081895769162821, 0.373377870230405, 0.4244047705646053, 0.37386079454433496]"
522,"[0.9601622290805916, 0.9599845990503617, 0.960204407219898, 0.959646559325514, 0.9602060860072988]","[-21.262696931756047, -21.09079334119896, -21.159341026042487, -21.005973060070737, -20.914746961419052]","[0.8541484511758963, 0.8586192564888245, 0.8488605275397512, 0.8641917830396685, 0.8490094019727589]"
523,"[0.960087201211376, 0.9605465296903851, 0.9594741154619082, 0.9610418060063612, 0.9594926895208828]","[-21.315267041755472, -21.143532222840772, -21.209934483107094, -21.05672280827779, -20.965413494473438]","[0.301502735748763, 0.30273053635848945, 0.30005797539405665, 0.30444867197018904, 0.30009542423693514]"
524,"[0.957497620533173, 0.9572787127236633, 0.957754573412656, 0.9570883973513036, 0.9577571561002793]","[-21.215990725765643, -21.051415911904215, -21.104888898021784, -20.97769752429977, -20.8604782559065]","[0.5142263381256152, 0.5140498049544043, 0.514274264106111, 0.5136394647027487, 0.5142695739833609]"
525,"[0.9577026239816576, 0.9576861755925282, 0.9577299790883654, 0.957654868417411, 0.9577267475798968]","[-21.986899864731132, -21.81361996153835, -21.882204622383416, -21.723238020299767, -21.63768581990524]","[0.25203183832901077, 0.25620047983046423, 0.24719689027071792, 0.2622079106584347, 0.24731877323275686]"
526,"[0.9601142949408066, 0.9600180256919109, 0.9602099643151161, 0.9596935117638562, 0.960207195328931]","[-21.326107441606233, -21.15659373596695, -21.218972032714987, -21.07381085926452, -20.974485840794323]","[0.7120167362957315, 0.714990675537302, 0.7084698347533716, 0.7193990744011124, 0.7085653811862744]"
527,"[0.9586648292062133, 0.9587439571727455, 0.9585617667658874, 0.9587202879757064, 0.9585647420692288]","[-21.74019436054174, -21.575567938959455, -21.62727711250422, -21.499393813530975, -21.38293913612365]","[0.26167719095509046, 0.2639100800793096, 0.25936622975609486, 0.26744269437532975, 0.259422156792733]"
528,"[0.959520209287888, 0.9598353816410437, 0.9592096816645244, 0.9602312976952383, 0.9592160169376721]","[-21.449019019266775, -21.265506050764092, -21.35906875413285, -21.164568787321716, -21.114134516988937]","[0.6144431947359154, 0.6302862984605224, 0.5962546577243415, 0.6509890572694733, 0.5967157477405122]"
529,"[0.9605050654212982, 0.9606009517694176, 0.9602286647635269, 0.9606660673989327, 0.9602383329498743]","[-21.311754909820742, -21.138932339781945, -21.209281318067077, -21.05261642992413, -20.96466714339361]","[0.6170825683627257, 0.6127787251770994, 0.628007602943481, 0.6092745019059381, 0.6277252565775207]"
530,"[0.9611215955013367, 0.9612002974044037, 0.9608671996281861, 0.9611486942887336, 0.9608732772203122]","[-21.056638220015298, -20.877035890883306, -20.962926119830296, -20.782429683289454, -20.718074614976832]","[0.5188802746869604, 0.5133742790926151, 0.525599974596186, 0.505708034539467, 0.5254279256516128]"
531,"[0.9600837207944474, 0.9601237913337486, 0.9599572728120037, 0.959921165316575, 0.959960723297315]","[-21.47914241339704, -21.30114717716303, -21.382823633554743, -21.20786614367005, -21.13804839162902]","[0.6738829717830311, 0.6551930338620519, 0.6975408743999791, 0.6312339876203765, 0.6969190627493085]"
532,"[0.958892133490867, 0.9589469460404375, 0.9588365995650594, 0.9589205319823848, 0.9588370942585113]","[-21.35961172953823, -21.18906867143357, -21.254768958433864, -21.106238905563124, -21.010209939096264]","[0.6214073798031958, 0.6371305656585956, 0.603738012123976, 0.6571915633147553, 0.6041751190911079]"
533,"[0.9589681414494771, 0.9591329404492495, 0.9586756597649697, 0.9591227615661008, 0.9586867013018526]","[-21.36289076791668, -21.192936552139177, -21.257982840455483, -21.111694281453754, -21.013417340023956]","[0.26380871639667314, 0.26240932888367735, 0.2655044292519718, 0.26064001250768715, 0.26545950493174153]"
534,"[0.9594159741878966, 0.959687607471846, 0.9589448151101951, 0.9598449548693782, 0.9589601800070258]","[-20.7582309746042, -20.579485809202342, -20.66421931954111, -20.486913161482768, -20.419363645856755]","[0.7538667274285112, 0.771034566966424, 0.7345232101824111, 0.7959866181731551, 0.7350001190583331]"
535,"[0.9605426297215934, 0.9605215744646188, 0.9605165862073902, 0.9601590259778721, 0.9605204281154092]","[-21.23665055757249, -21.06084303733441, -21.138001939501983, -20.970830065622533, -20.89328576962064]","[0.33524208939686484, 0.33853766002419045, 0.33134118925737027, 0.34286747814044843, 0.33144333042237206]"
536,"[0.9625181416376054, 0.9626741869536388, 0.9621115820975206, 0.9628888036374372, 0.9621216106153245]","[-21.17508497392265, -20.989313530870525, -21.087791101133305, -20.885293001887067, -20.84279228137734]","[0.6305873183823769, 0.6304925534438497, 0.631346235276524, 0.6320716130935079, 0.6313061292645948]"
537,"[0.9626704928463935, 0.9625552596986152, 0.9626991049135121, 0.9622024818851385, 0.9627006931609208]","[-21.051365434372585, -20.87080728524719, -20.95936545613518, -20.775606806539916, -20.714466270221553]","[0.49530368811611225, 0.4941615099360788, 0.49650849352058746, 0.4921914693547544, 0.4964946450308718]"
538,"[0.9621104140820653, 0.9622759964211807, 0.9618508525564814, 0.9622191770674746, 0.9618607714436488]","[-21.206899509211986, -21.034235121708544, -21.104985371448976, -20.949048195589132, -20.860346014383392]","[0.5748496316547123, 0.5714894418529065, 0.5796922595700623, 0.5668872979146753, 0.5795527030992067]"
539,"[0.9610629626801136, 0.961377277289476, 0.9605091228578819, 0.9617320015281141, 0.9605249238732394]","[-21.193462480295217, -21.01340291813539, -21.09946140161734, -20.917180062439893, -20.854632315135103]","[0.7472918730967895, 0.7532063237363567, 0.7402844501427154, 0.7615575516370152, 0.7404727690495931]"
540,"[0.9639668210586385, 0.9641818528811436, 0.9633483889188357, 0.9643642279080529, 0.9633697434489534]","[-21.531159405732613, -21.360619079071466, -21.42411605323516, -21.27504026131604, -21.17964213873278]","[0.4548050958679453, 0.4486282935651635, 0.4622508526630327, 0.44027657062996567, 0.4620489630317671]"
541,"[0.9637193986656535, 0.9638696007127383, 0.9634768122309273, 0.9640849966062037, 0.9634840166807136]","[-21.148941588206252, -20.97056031142877, -21.054076174591042, -20.877967889568893, -20.809251446865517]","[0.8633065128082441, 0.8729029546196118, 0.853027655704444, 0.8864018543141926, 0.8532685386842239]"
542,"[0.9631556142178921, 0.9633572073818254, 0.9629674594205491, 0.963550868031809, 0.962975891329453]","[-21.204229509497917, -21.028059710491497, -21.106039068909972, -20.93760214961823, -20.861309012561435]","[0.4195074316756014, 0.41915810342882104, 0.4180597856647947, 0.4186895818054836, 0.41812903239530586]"
543,"[0.9620808979223485, 0.9622044947091815, 0.9616977473310347, 0.9622054758799656, 0.9617127715277843]","[-20.89253412368483, -20.718884611959613, -20.79191829242697, -20.632536002140466, -20.547239984620525]","[0.7950291799862861, 0.7935255148103585, 0.795157706299521, 0.7922099354932826, 0.7951538973135781]"
544,"[0.9635425819705828, 0.9638242026585115, 0.9631402868074634, 0.964000464585145, 0.9631497913283011]","[-21.066756372775778, -20.898309646395596, -20.960140921568357, -20.81921465899165, -20.715619471725475]","[0.421273893773105, 0.4228531686071494, 0.4196660660820345, 0.4246082347566426, 0.4197046212937688]"
545,"[0.9626486336284856, 0.9628416072759394, 0.9623461320059505, 0.9629772857358239, 0.9623499681387812]","[-20.928657499155126, -20.75090738705433, -20.833108953695593, -20.659239917888527, -20.588303545292977]","[0.27615444326537886, 0.2783802691818068, 0.27352916753635165, 0.28112460933972516, 0.2735986480665895]"
546,"[0.9616192030109466, 0.9620708948907595, 0.9610287945822841, 0.9624296591317706, 0.9610463058687643]","[-21.10410188593889, -20.928579026535424, -21.00583335181696, -20.839841754718844, -20.761095409407236]","[0.4654251261965046, 0.4581867140719606, 0.47365691466919024, 0.44824623703993294, 0.47348069811534793]"
547,"[0.9610666816439444, 0.9613214278331732, 0.9607387265634626, 0.9617114201366479, 0.9607468026941278]","[-21.319836835992845, -21.14592847548364, -21.217449444219653, -21.056662165564582, -20.97284632687397]","[0.4611495225970518, 0.4563195172166393, 0.4667404821171831, 0.4494998611315108, 0.46659447158545503]"
548,"[0.9641312528142634, 0.9642556251359017, 0.9638172531090563, 0.9644999335525379, 0.963825821109334]","[-21.07540544948418, -20.892559112943378, -20.985168677321536, -20.793122644667502, -20.740236810781198]","[0.5337949315055492, 0.5242490633415632, 0.5454128226202198, 0.5115784993946643, 0.5453338735958673]"
549,"[0.9650574948818031, 0.9650807788175615, 0.9648470594956446, 0.9649785929678403, 0.9648578599267952]","[-21.111468610978523, -20.939727935057796, -21.00761200097765, -20.854742558779467, -20.763033779872657]","[0.5579148845155465, 0.5509953863221756, 0.5664734747337594, 0.5411691165761773, 0.5662514162399657]"
550,"[0.962751903736736, 0.963025449416398, 0.9624539910789114, 0.9632247621427619, 0.9624599449945335]","[-21.058838548971877, -20.88653700727943, -20.95561844845479, -20.800743099333808, -20.711021081255303]","[0.22820227291444398, 0.22527333509750827, 0.23166222431915995, 0.22123965070783622, 0.23157622419330695]"
551,"[0.9609003711335353, 0.9609848820340234, 0.9606079350346868, 0.9610854657512011, 0.9606156599197595]","[-20.65457421358774, -20.478821651932623, -20.55709210172221, -20.3904048372454, -20.312330599571304]","[0.7125778448207984, 0.7166070782430017, 0.7076707857291118, 0.7191060492729515, 0.70778454721801]"
552,"[0.9631040516393395, 0.9635957660198813, 0.962507912036495, 0.9640659704120665, 0.9625205653466196]","[-20.982851988281546, -20.80275168241439, -20.890183738092144, -20.708039574135153, -20.64530291619469]","[0.5378788369403203, 0.5412946459792173, 0.5339402963686524, 0.5461723706572382, 0.534036998323332]"
553,"[0.9599313896354655, 0.9599897471178755, 0.9597532152919406, 0.9599101404605437, 0.9597652747950544]","[-21.010601275073327, -20.82725258931839, -20.921260448503382, -20.727484148631206, -20.676301713608254]","[0.34118109261926727, 0.34282667714786824, 0.3394250768151468, 0.346636764664625, 0.33946999112615733]"
554,"[0.9654263847368095, 0.9657774235302576, 0.9648537941052638, 0.9662109366290311, 0.9648689430305846]","[-20.825027352638006, -20.635109162966366, -20.74427001188782, -20.52740164660402, -20.499079892340454]","[0.40503803210884565, 0.3981667161870068, 0.4106942366364814, 0.387710549624681, 0.4105843435472057]"
555,"[0.9643239987184862, 0.9644985440200005, 0.9639703988611622, 0.964712131864749, 0.9639782414959854]","[-20.936223598256007, -20.72298195308648, -20.880230282759847, -20.580640575311815, -20.6344491617613]","[0.793910156488945, 0.795073942681995, 0.7510729163971224, 0.7834580903191317, 0.7521123360417464]"
556,"[0.9632381339150007, 0.9634066656810827, 0.9628030610937837, 0.9635081701059874, 0.9628166332076626]","[-20.76294183328258, -20.588349711061785, -20.66354385626684, -20.50082210287656, -20.418838318944957]","[0.3695995579074627, 0.3667333881321597, 0.3728144164054532, 0.36271219003603467, 0.37273582585399306]"
557,"[0.9629047272741634, 0.963359660803502, 0.9621064072572333, 0.9638799864743608, 0.9621251453058431]","[-21.242071189865122, -21.06666388625921, -21.141694497445712, -20.975667255030174, -20.89703821069396]","[0.5780249660534841, 0.580898773157821, 0.5737803606568616, 0.5828416661528741, 0.5738787967593385]"
558,"[0.9621791007359872, 0.9623791365462634, 0.9618471749612594, 0.9625060083475473, 0.9618567345028171]","[-21.020534095241665, -20.84780387269925, -20.918364117509782, -20.76212006249384, -20.673735922286518]","[0.6606958852336375, 0.6638276910080015, 0.6539665915722062, 0.6659401009049145, 0.6542136679170536]"
559,"[0.9591566425385694, 0.959513482498453, 0.9588364225278718, 0.9600420434525647, 0.958850416689609]","[-20.719029133833118, -20.541593892783343, -20.623113551182872, -20.45036352295586, -20.37831425340714]","[0.26524471110245346, 0.2628112774719631, 0.26839863417663856, 0.25962701078769884, 0.2683165273001676]"
560,"[0.9607847658493951, 0.9613452350771169, 0.9600506124449564, 0.9620822072197469, 0.9600629569135336]","[-21.04048759100768, -20.853839660391593, -20.95263252434798, -20.746769900098574, -20.707671358796254]","[0.36948083989772573, 0.3730305189311472, 0.3656351710485566, 0.3782112958135316, 0.3657291231665308]"
561,"[0.9482278549864481, 0.9489134945319825, 0.9473519347587723, 0.9496916741994406, 0.947377567990134]","[-19.828916447836843, -19.59329252635783, -19.787889564235453, -19.40966254282956, -19.54190489094043]","[0.7137943489586872, 0.7094865667588814, 0.7262451444228551, 0.7176077420106249, 0.7259874320919274]"
562,"[0.9519190971520886, 0.9524828648958666, 0.9512767419212049, 0.9530661805099394, 0.9512929588950201]","[-20.820460747379798, -20.64236501089748, -20.72351963758631, -20.54804852253267, -20.478771482618832]","[0.299292888843359, 0.28952449544517533, 0.30894222628284623, 0.27826684758590936, 0.3087397933040493]"
563,"[0.9564749667025577, 0.9569760529778121, 0.9559123627466557, 0.9575979415227832, 0.9559287539522803]","[-21.09683392537705, -20.910734056610025, -21.009389760038463, -20.805633288226257, -20.764400671531497]","[0.6440404694032243, 0.6488552198373404, 0.6382617806543744, 0.6555784978087055, 0.6384054923004965]"
564,"[0.9583539573034207, 0.958714543978686, 0.9578923880060529, 0.9591580320694428, 0.9579006975313534]","[-20.532246735756736, -20.33566086694771, -20.457415146531357, -20.216669499461872, -20.21210259031763]","[0.2983973293490067, 0.30738316997407006, 0.28871778418765515, 0.32041646975819565, 0.28880338831984387]"
565,"[0.9566351517847184, 0.9570803001821924, 0.955977920728411, 0.9577894188450412, 0.9559933073528903]","[-20.78795445337301, -20.602791648756703, -20.699876547413794, -20.499523214271456, -20.454896979672917]","[0.420628433908053, 0.4228661905141014, 0.4202156329219178, 0.42978129893746025, 0.4202210749987549]"
566,"[0.9542541571852844, 0.9548279610737657, 0.9537792025634293, 0.955395191020375, 0.9537915606022087]","[-21.061957767939113, -20.88435034141402, -20.96607708962369, -20.792688411589047, -20.721283890169683]","[0.32023469441040137, 0.31722622753580304, 0.3232440172370762, 0.3131851993869308, 0.3231705364203983]"
567,"[0.9578581628771993, 0.9584249011997349, 0.9570609955931095, 0.9590914215654666, 0.9570841008900988]","[-20.964833587558942, -20.7777589748842, -20.8804658801602, -20.67363431166893, -20.63537258050643]","[0.2667367674298954, 0.26606302905072715, 0.26753733604187907, 0.2651638732596793, 0.2675142517070414]"
568,"[0.9570444520513316, 0.9575241460579185, 0.9566035076749587, 0.9582080851009145, 0.9566105564678882]","[-20.907775865327853, -20.71900593920842, -20.82353525566643, -20.61036980651787, -20.57846379337735]","[0.33984744311464016, 0.3431389648201747, 0.3333895438887764, 0.34678275041010975, 0.33357423001552616]"
569,"[0.9546863646117871, 0.9551137747049238, 0.9539746557204264, 0.9556373404818084, 0.953997586358533]","[-21.17363300222143, -20.99469153155909, -21.077486930894267, -20.898995748754587, -20.832725781036906]","[0.39842346908033327, 0.3920814790979975, 0.40482491949285804, 0.38253135573570407, 0.4046676729955807]"
570,"[0.9537851318273418, 0.9543944199050335, 0.9531532515111882, 0.9552222644779284, 0.9531660813035232]","[-20.85304490984458, -20.673225333215004, -20.758950710437457, -20.57755972134073, -20.514119509570296]","[0.43960454263835536, 0.43329167303664806, 0.4499555130827325, 0.42522554101334936, 0.44970838649400957]"
571,"[0.9564435027567284, 0.9571418911089262, 0.9555646351421475, 0.9579848936586729, 0.9555886831673692]","[-20.597848049909853, -20.390927736078606, -20.536715002293793, -20.259635298231746, -20.291033519026186]","[0.42582300327986744, 0.4315642429150889, 0.4172669723831812, 0.4387390079865684, 0.4175123830601974]"
572,"[0.9543660637681006, 0.9549523624126349, 0.9537569630039066, 0.9557663894357532, 0.9537734458144072]","[-20.746024795042764, -20.56596266972439, -20.65085570150303, -20.468326385338347, -20.406073643399804]","[0.13601545139372043, 0.13634260248902091, 0.13818714561728052, 0.13774012579838774, 0.13813107419075546]"
573,"[0.9550891520170135, 0.9558727278057179, 0.954202004124955, 0.9569378154904102, 0.9542224169913707]","[-20.696730835485592, -20.50983977718974, -20.611384298179455, -20.405059673442192, -20.36632631055437]","[0.2911410603120846, 0.29246588451146016, 0.2898484257684179, 0.29472063371361257, 0.2898790083001433]"
574,"[0.9549046235567988, 0.955599051554805, 0.9539840395828185, 0.956488449490661, 0.9540111376478758]","[-20.812877700370883, -20.632103370747537, -20.720649438185674, -20.536036824756273, -20.47575954966135]","[0.3493245948001657, 0.3491035563667204, 0.3496437075067902, 0.3489160472041597, 0.3496344901049344]"
575,"[0.9563951499277725, 0.9569093620565806, 0.9556464315770494, 0.9577215506562391, 0.9556679569203173]","[-20.74660389689864, -20.570288751061657, -20.648096206599728, -20.479044761624113, -20.40338426281641]","[0.4654917680595637, 0.4709593704460286, 0.45892775580266854, 0.47375748466418155, 0.4590936745847525]"
576,"[0.9537823512978071, 0.954651615445003, 0.9530560491849451, 0.9559919958959703, 0.9530715273687177]","[-20.876644680287733, -20.701875188976118, -20.776379659687624, -20.61280527108027, -20.53170808357119]","[0.3577142624771767, 0.36152967298378164, 0.35530482815190906, 0.36791106787777833, 0.35536392149332485]"
577,"[0.9513624404916239, 0.9520700997470248, 0.9503103017873153, 0.9527403325554644, 0.950341430736479]","[-20.85835571112438, -20.658288175245534, -20.78673272507361, -20.533588981754512, -20.541354151254772]","[0.44155883977671123, 0.4386296908176485, 0.4448390916524776, 0.434869030198104, 0.4447530851152451]"
578,"[0.9541081642109218, 0.9546061090038795, 0.9532486388343656, 0.9552137566224375, 0.95327490321628]","[-20.727401246745636, -20.525345596549595, -20.658308072053977, -20.398150824932983, -20.412859770246914]","[0.4511171606160759, 0.46460818450209884, 0.43461561179664476, 0.4828019913431896, 0.4350465482167345]"
579,"[0.9587171002296375, 0.9595193146811689, 0.9575726508433492, 0.9603245227494004, 0.9576038656751703]","[-20.63761163812177, -20.432199118016772, -20.574618392221044, -20.30285489750639, -20.32898317762602]","[0.5877650785018279, 0.604989278484666, 0.5667200732203603, 0.625230970446548, 0.5672834393078424]"
580,"[0.9589873616734917, 0.959270486435449, 0.9584702053466211, 0.9595261097406061, 0.9584852669388418]","[-20.63728991605804, -20.443169820206347, -20.55891136989305, -20.326773200622803, -20.31369764770433]","[0.5001905012366581, 0.4932627391784983, 0.5000371072976134, 0.48600545666858846, 0.500055268890303]"
581,"[0.9583572101422588, 0.9588200787183426, 0.9578380953169405, 0.9595489171928626, 0.9578532397761256]","[-20.74731979510937, -20.557669663353785, -20.665246903146805, -20.44916911017545, -20.420103476177935]","[0.3097998800053719, 0.30670732105414605, 0.3129517442921816, 0.3024682077636628, 0.312876157620163]"
582,"[0.9549238177033055, 0.9556099912519017, 0.9541488696161646, 0.9565729486364737, 0.9541696604823385]","[-20.326707894098096, -20.116987737778647, -20.26884211633488, -19.981858761105133, -20.023077690853047]","[0.4025891494849732, 0.408231575727519, 0.39506483921846575, 0.4156496264135671, 0.3952479303950317]"
583,"[0.9556083532158052, 0.9563510669654415, 0.9548220069240249, 0.9574272660443679, 0.9548421824652596]","[-20.358747939991034, -20.154179969923863, -20.292952796356136, -20.02396609510573, -20.047413095516106]","[0.39159113169397536, 0.3979177713557126, 0.3842562381210738, 0.4066256019379197, 0.38444068070384674]"
584,"[0.9581650877576819, 0.9588881612481387, 0.9571891799661378, 0.9598912182340958, 0.9572131823775539]","[-20.520324671459868, -20.33050334714479, -20.437830311093972, -20.22104328360062, -20.192705196195856]","[0.3245112241990782, 0.3249647146442437, 0.3241349412698337, 0.32576597329959417, 0.32414158234423307]"
