epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
491,"[1.64314873e-10 1.95064561e-10 1.82125227e-10 2.11998883e-10
 2.32598291e-10]",[0.04996584 0.05014343 0.04996226 0.0505624  0.04999002],[1.83117214 1.94047984 1.8999044  1.99298198 2.05812349],[0.52274347 0.52170539 0.52222512 0.52156197 0.5224952 ],[0.18467045 0.18495855 0.18480925 0.18601304 0.18480757],[0.16411785 0.1640184  0.16486734 0.16462098 0.16484731],[2.85186325 2.8535905  2.852005   2.85856915 2.85196735]
492,"[1.16172879e-10 1.36705428e-10 1.30257888e-10 1.47021597e-10
 1.66305558e-10]",[0.06680864 0.06723903 0.06645217 0.06787016 0.06651609],[1.32802144 1.3974275  1.37940265 1.42954159 1.48371538],[0.51399709 0.5145478  0.5160807  0.51506195 0.51606462],[0.27190215 0.27336718 0.27026814 0.27569863 0.27024495],[0.22152421 0.22187313 0.22168074 0.2229468  0.22164406],[2.79304518 2.79725177 2.78837144 2.80340189 2.7884916 ]
493,"[1.93562985e-10 2.32790320e-10 2.11395454e-10 2.57684886e-10
 2.70079881e-10]",[0.04695746 0.04701846 0.04704909 0.04723696 0.04706911],[1.85090708 1.96882737 1.91020922 2.03407895 2.06809102],[0.51214253 0.51242204 0.5116658  0.51299741 0.51165297],[0.17157215 0.17165943 0.17208997 0.17259289 0.17205892],[0.15846278 0.15814207 0.15932892 0.15840422 0.15929967],[2.72344824 2.72245893 2.72588041 2.72261799 2.7257952 ]
494,"[1.56004125e-10 1.86902816e-10 1.71287055e-10 2.06018994e-10
 2.18805410e-10]",[0.05603961 0.0559045  0.0563815  0.05585458 0.05640727],[1.62059779 1.71821857 1.67179183 1.77308156 1.80189435],[0.51542157 0.51705842 0.51377567 0.5160963  0.51376396],[0.21679219 0.21587632 0.21872553 0.21466505 0.2187215 ],[0.1942108  0.19204626 0.19717189 0.19005117 0.19709966],[2.90664592 2.9008021  2.91408401 2.8937741  2.91389409]
495,"[1.01906505e-10 1.19706749e-10 1.14757292e-10 1.28808012e-10
 1.46495456e-10]",[0.07270047 0.07293176 0.0725753  0.07325234 0.07264659],[1.25671772 1.32120621 1.30550332 1.35222482 1.40197824],[0.51340105 0.51393801 0.51324697 0.51419535 0.5132357 ],[0.30477862 0.30551855 0.30401092 0.30692537 0.30406402],[0.25737615 0.25773182 0.25752071 0.25867003 0.25752475],[2.87430124 2.88179358 2.86513614 2.89156828 2.86537003]
496,"[7.66200164e-11 9.14725326e-11 8.50286186e-11 1.01144123e-10
 1.08578163e-10]",[0.07879172 0.07886391 0.07886918 0.07890984 0.07896794],[1.14698753 1.21168159 1.19010187 1.24688883 1.28254587],[0.51735454 0.51869607 0.5160248  0.51839911 0.51628863],[0.33677187 0.33675445 0.33710016 0.33653987 0.33707312],[0.28461741 0.28469039 0.28502111 0.28536992 0.2849997 ],[2.93951227 2.93579329 2.94314642 2.93010543 2.94306362]
497,"[8.86038500e-11 1.05057393e-10 9.86125674e-11 1.14374601e-10
 1.25923625e-10]",[0.06899584 0.06927293 0.06882017 0.0696417  0.06890023],[1.28963785 1.36283155 1.34188846 1.39824707 1.4515075 ],[0.51595378 0.51519136 0.51473046 0.5179603  0.51499453],[0.28475315 0.28558688 0.28391598 0.28704364 0.2839528 ],[0.24372858 0.24401251 0.24367186 0.24514626 0.24366935],[2.84335326 2.84834236 2.83748599 2.85512331 2.83763641]
498,"[9.13162987e-11 1.08751858e-10 1.01137703e-10 1.19148275e-10
 1.29162540e-10]",[0.07342516 0.07343486 0.07357659 0.07345062 0.07365134],[1.2488579  1.32064168 1.29245643 1.36057463 1.39190807],[0.51363602 0.51389628 0.51444664 0.51390232 0.5147395 ],[0.30906015 0.30837332 0.30989474 0.30718691 0.30991034],[0.26212117 0.26043464 0.26385146 0.25825058 0.26379784],[2.89035198 2.89237512 2.88809271 2.89529369 2.88814991]
499,"[7.56911568e-11 8.98259169e-11 8.41451605e-11 9.78916219e-11
 1.07452419e-10]",[0.07646743 0.07686296 0.07619522 0.07739013 0.07629952],[1.17559929 1.23960524 1.22446582 1.26980682 1.32243323],[0.52049985 0.52004549 0.52118528 0.52036441 0.5211754 ],[0.32280647 0.3238244  0.3218763  0.32554591 0.32191225],[0.26791441 0.26833051 0.26759341 0.26998139 0.26760606],[2.89109322 2.89699638 2.88486194 2.90588765 2.88500361]
500,"[8.08311606e-11 9.49281099e-11 9.09774354e-11 1.02011444e-10
 1.16140384e-10]",[0.07703005 0.07779288 0.07636486 0.07887869 0.07647175],[1.21755139 1.27892643 1.26976506 1.30373123 1.3682673 ],[0.52025099 0.52186491 0.51973106 0.52287517 0.52001224],[0.32619587 0.32923502 0.32306946 0.33453622 0.32308429],[0.28008734 0.28186178 0.27831644 0.28459736 0.27834974],[2.99229452 2.9998667  2.98394991 3.01075596 2.98415333]
501,"[2.08844028e-10 2.50047717e-10 2.29176519e-10 2.74944996e-10
 2.92762868e-10]",[0.04957662 0.04975547 0.04955877 0.05017116 0.04958071],[1.83526906 1.93875471 1.89749702 1.98994038 2.04349054],[0.51417917 0.51471963 0.51421715 0.51510332 0.51395744],[0.18373509 0.1841791  0.18381652 0.18530036 0.18378524],[0.16143133 0.16089032 0.16268118 0.16080861 0.16263837],[2.7948321  2.79133667 2.8004711  2.7883878  2.80030934]
502,"[1.00412446e-10 1.17825360e-10 1.13179892e-10 1.26543632e-10
 1.44478389e-10]",[0.06878607 0.06933882 0.06831287 0.07014035 0.06838972],[1.27155268 1.33408738 1.32929253 1.35793579 1.43292451],[0.51217133 0.51137412 0.51394005 0.51081786 0.51394593],[0.28538785 0.28804045 0.28234348 0.29201966 0.28235398],[0.24936954 0.25114665 0.24771445 0.25420838 0.24774442],[2.85942466 2.85952983 2.85934746 2.85994319 2.85935389]
503,"[9.45916132e-11 1.12406542e-10 1.05021610e-10 1.22769273e-10
 1.34116069e-10]",[0.06936055 0.06955826 0.06930045 0.06985997 0.06937298],[1.28769111 1.3614084  1.3360287  1.39942043 1.44223481],[0.51802484 0.51702134 0.51687294 0.51645332 0.51688871],[0.28782039 0.28885403 0.28756914 0.28984748 0.28753152],[0.24620607 0.24690804 0.24660855 0.24809017 0.24657729],[2.86256673 2.86274311 2.8626165  2.86333974 2.86261172]
504,"[7.33107215e-11 8.64601548e-11 8.21475909e-11 9.35043586e-11
 1.04879957e-10]",[0.07467305 0.07479737 0.07474092 0.07498712 0.07483679],[1.18707687 1.25634752 1.23409936 1.29199432 1.33523517],[0.51516834 0.51546833 0.51626082 0.51490002 0.51626078],[0.31619663 0.31634537 0.31614918 0.31693712 0.31614775],[0.26702095 0.26679291 0.26753847 0.26694276 0.2675341 ],[2.87568556 2.87663419 2.87522333 2.87881186 2.87521839]
505,"[8.46541324e-11 9.80925040e-11 9.68555055e-11 1.03598351e-10
 1.23592343e-10]",[0.06430321 0.06511702 0.06357175 0.06631639 0.06366074],[1.32600123 1.39587519 1.39446561 1.42123067 1.51521686],[0.52251303 0.52299815 0.52333504 0.52273317 0.52334033],[0.2622063  0.26640027 0.25775963 0.27268607 0.25786353],[0.22777784 0.23164053 0.22374148 0.23762047 0.22385618],[2.8636377  2.87440817 2.85114872 2.88908443 2.85146765]
506,"[3.19675087e-10 3.83463649e-10 3.49737847e-10 4.22308791e-10
 4.46816507e-10]",[0.03551431 0.03574061 0.03542263 0.03622732 0.03543386],[2.45988759 2.61807949 2.54088254 2.70109862 2.75641833],[0.52021386 0.52171375 0.51970003 0.52126053 0.51967733],[0.11962137 0.12041984 0.11946665 0.12226612 0.11944894],[0.11292709 0.11267492 0.11362232 0.11290051 0.11360073],[2.67754071 2.67396653 2.68403493 2.67183656 2.68384206]
507,"[8.09627319e-11 9.62482379e-11 9.00770442e-11 1.05507564e-10
 1.15020668e-10]",[0.0781255  0.07849971 0.07777401 0.07887722 0.07787712],[1.1692055  1.23254257 1.21522315 1.2660861  1.30853041],[0.51550757 0.51576207 0.51657487 0.51572736 0.5160404 ],[0.33054558 0.33158809 0.32848535 0.33298659 0.32860914],[0.27632803 0.2779137  0.27482471 0.27948076 0.27486887],[2.95336607 2.95148972 2.95528948 2.94881053 2.95523948]
508,"[6.18543991e-11 7.30294535e-11 6.93615263e-11 7.93012736e-11
 8.85516209e-11]",[0.08061182 0.08056034 0.08093264 0.08049548 0.08105037],[1.12397927 1.19091085 1.16803522 1.2277269  1.2637332 ],[0.52275687 0.52140188 0.52144512 0.52217816 0.52142386],[0.34648165 0.34569475 0.34788108 0.34526495 0.34780767],[0.29978108 0.2992473  0.30055259 0.2994789  0.3005209 ],[2.97178391 2.97013331 2.97429141 2.96869023 2.97422238]
509,"[7.35330993e-11 8.72271665e-11 8.18170622e-11 9.50494153e-11
 1.04477182e-10]",[0.07609731 0.07637742 0.07599526 0.07678456 0.07609763],[1.17426588 1.24062401 1.22154791 1.27330935 1.32053847],[0.52166372 0.52134178 0.52244128 0.52049648 0.52243194],[0.3195625  0.32068473 0.31889308 0.32247916 0.31890955],[0.27050234 0.27112209 0.27022728 0.27288849 0.27023242],[2.96974575 2.96919654 2.97145129 2.96979658 2.971393  ]
510,"[1.65675595e-10 1.94556805e-10 1.85980395e-10 2.08321486e-10
 2.37444486e-10]",[0.04861442 0.04889917 0.04846356 0.04944895 0.04849397],[1.85906587 1.96998154 1.93157569 2.02150211 2.0947031 ],[0.52503136 0.52583752 0.52404016 0.52606472 0.52403839],[0.17938461 0.18065269 0.17847524 0.18325707 0.17846128],[0.16301706 0.16388471 0.16250441 0.16577593 0.16250247],[2.83996465 2.8465417  2.83299722 2.8563454  2.83316213]
511,"[1.56425414e-10 1.88586239e-10 1.70374768e-10 2.09489907e-10
 2.17686421e-10]",[0.04781089 0.04785642 0.04796889 0.04809363 0.04799308],[1.85238747 1.98250299 1.90860287 2.06011846 2.07609219],[0.52981273 0.52932391 0.52904952 0.5282993  0.52904976],[0.17467456 0.17468858 0.17578866 0.17451654 0.17572637],[0.1528128  0.15101688 0.15551595 0.14919142 0.15543771],[2.88124601 2.88348105 2.87961885 2.88765015 2.87964332]
512,"[7.51566834e-11 8.93829478e-11 8.33672364e-11 9.77325008e-11
 1.06464647e-10]",[0.07449963 0.07469202 0.07453042 0.07502622 0.07462533],[1.21003572 1.27889847 1.25862356 1.31207231 1.36144615],[0.5179339  0.51761254 0.51798189 0.51893103 0.51820455],[0.3130486  0.31326446 0.31331888 0.31482587 0.31324088],[0.27106163 0.2715142  0.27114751 0.27276884 0.27113213],[2.99047792 2.98806851 2.99411744 2.98576404 2.994019  ]
513,"[9.86066343e-11 1.19031780e-10 1.07475460e-10 1.32797040e-10
 1.37314005e-10]",[0.07521072 0.07545746 0.07512357 0.07584539 0.07520094],[1.24201175 1.30559906 1.2876215  1.33507442 1.38256352],[0.51475425 0.5131038  0.5157834  0.51208441 0.51552586],[0.31916314 0.32021706 0.31854611 0.32197093 0.31857354],[0.26967479 0.27039505 0.26918548 0.27147437 0.26920099],[2.89512003 2.88558837 2.90659692 2.87312775 2.90630487]
514,"[1.01700485e-10 1.20283137e-10 1.13574783e-10 1.30577857e-10
 1.45015894e-10]",[0.0696122  0.07032068 0.06900084 0.07138209 0.06908095],[1.33586798 1.40011314 1.3959503  1.42301069 1.50376884],[0.51509381 0.51505235 0.51823907 0.51722285 0.51800529],[0.28699461 0.28986644 0.28403974 0.29497739 0.2841209 ],[0.24581199 0.24766944 0.24405553 0.25044594 0.24409719],[2.92469449 2.92519794 2.92454589 2.92638302 2.92454313]
515,"[1.29509422e-10 1.51879315e-10 1.45809474e-10 1.62600266e-10
 1.86140722e-10]",[0.05631197 0.0566689  0.05609134 0.05729727 0.05613713],[1.54550443 1.62788334 1.61584862 1.66049128 1.74930875],[0.51361129 0.51464551 0.51439002 0.5141236  0.51414383],[0.2193866  0.22094523 0.21828896 0.22418683 0.21827952],[0.19854162 0.19943793 0.19786481 0.20161113 0.19786633],[2.8593357  2.86109086 2.85748208 2.86373246 2.85752739]
516,"[9.24834003e-11 1.07845944e-10 1.05110087e-10 1.14996220e-10
 1.34146090e-10]",[0.06902147 0.06963505 0.06845665 0.07047699 0.06854129],[1.29234046 1.3584093  1.35181685 1.38535518 1.4599789 ],[0.51178227 0.51193887 0.5144422  0.51361134 0.51444257],[0.28666196 0.2896021  0.28348566 0.29368492 0.28350612],[0.24534673 0.24701367 0.24355903 0.24942312 0.24357889],[2.80262573 2.81935926 2.78294811 2.84193729 2.78344464]
517,"[7.44562245e-11 8.92755501e-11 8.17660279e-11 9.86492166e-11
 1.04447584e-10]",[0.07261756 0.07280905 0.07256862 0.07304499 0.07266593],[1.1847065  1.25650483 1.23026869 1.29479878 1.33341798],[0.51994535 0.52043346 0.52042687 0.52027297 0.52041654],[0.3004793  0.30121268 0.30017657 0.30236625 0.30008534],[0.2444999  0.24459655 0.2450728  0.24531577 0.24503708],[2.8785498  2.87586378 2.88244747 2.87313632 2.88234068]
518,"[8.49738925e-11 9.95809209e-11 9.61707870e-11 1.07123096e-10
 1.22748337e-10]",[0.08018236 0.08060368 0.07977584 0.0810459  0.07987709],[1.21769371 1.27719312 1.26780905 1.30430968 1.3605784 ],[0.51747074 0.51773156 0.51799016 0.51876112 0.51799597],[0.34165591 0.34314722 0.33944944 0.34498484 0.33954943],[0.27794083 0.27898347 0.27640423 0.27979202 0.2764505 ],[2.9772086  2.98795769 2.96271608 3.00001837 2.96311051]
519,"[1.58920820e-10 1.88413839e-10 1.76640092e-10 2.04724870e-10
 2.25572473e-10]",[0.06027405 0.06066255 0.05995902 0.06127115 0.06000265],[1.59956482 1.68302021 1.6547131  1.72259417 1.77528537],[0.51804044 0.5178747  0.51765214 0.51818337 0.51764736],[0.23760692 0.2393084  0.23606436 0.24235483 0.23606736],[0.1990928  0.19925443 0.19954664 0.19989152 0.19951447],[2.96396323 2.96616184 2.96103244 2.96867786 2.96110601]
520,"[1.30216984e-10 1.54700382e-10 1.44765902e-10 1.69112307e-10
 1.84861542e-10]",[0.07102224 0.07101175 0.07113978 0.07099379 0.07119016],[1.38616245 1.45366308 1.43367581 1.48669113 1.53124752],[0.51811415 0.51756175 0.51887997 0.51771425 0.51831987],[0.29028001 0.2896269  0.29195934 0.28803503 0.29195193],[0.23490954 0.23359735 0.23675594 0.23216392 0.23671018],[2.95170738 2.95302155 2.94864494 2.95309349 2.94874289]
521,"[8.55758919e-11 1.01214340e-10 9.56310982e-11 1.09975776e-10
 1.22101857e-10]",[0.07708519 0.07741386 0.07681388 0.07777893 0.07690795],[1.19996368 1.26140517 1.24890034 1.28981626 1.34351882],[0.5166086  0.51617847 0.51705246 0.51489062 0.51706629],[0.32538821 0.32639602 0.32478222 0.32709501 0.32476543],[0.2693206  0.26928522 0.26900014 0.26925741 0.26897648],[2.94139443 2.94717696 2.93400881 2.9543643  2.93419373]
522,"[1.95079857e-10 2.31667632e-10 2.16324699e-10 2.52173741e-10
 2.76268747e-10]",[0.05454446 0.05523162 0.05392556 0.05632551 0.0539664 ],[1.74624958 1.83497521 1.80890775 1.87366418 1.94146299],[0.51702684 0.51650712 0.5157488  0.51744693 0.5160234 ],[0.20841819 0.21125306 0.20545306 0.2160309  0.20554007],[0.17901533 0.18057479 0.17764131 0.18349517 0.17767126],[2.94375525 2.95577492 2.92986545 2.97228802 2.93021177]
523,"[1.86435729e-10 2.21360576e-10 2.07144961e-10 2.41415990e-10
 2.64526197e-10]",[0.07091691 0.07167761 0.07018923 0.07281569 0.07024314],[1.53732505 1.58816125 1.59546036 1.59879289 1.68705891],[0.5173306  0.51708154 0.51696471 0.5170436  0.5172371 ],[0.29090245 0.29445735 0.28729483 0.29951586 0.28737468],[0.22395224 0.22546692 0.22235448 0.22825499 0.22239194],[3.04383223 3.04320783 3.04393666 3.04172404 3.04394027]
524,"[2.04294123e-10 2.40848264e-10 2.28292572e-10 2.59286048e-10
 2.91499848e-10]",[0.04730487 0.04801399 0.04663065 0.04911906 0.04666814],[1.93898483 2.03713678 2.02440799 2.0696719  2.18755204],[0.51887446 0.52044607 0.51841195 0.52170869 0.51788141],[0.17330069 0.17680662 0.1697809  0.18212799 0.1698612 ],[0.1619566  0.16428394 0.15958643 0.16774333 0.15963845],[2.85332436 2.86758031 2.83634957 2.88650599 2.83677151]
525,"[9.46906429e-11 1.12600628e-10 1.05147084e-10 1.23242855e-10
 1.34273369e-10]",[0.08830157 0.08801235 0.08871905 0.08748819 0.08880112],[1.19171799 1.25196367 1.22418644 1.28694747 1.3023649 ],[0.51816438 0.51761451 0.51887141 0.51867646 0.51884638],[0.36988733 0.36927945 0.36993034 0.36902717 0.36998525],[0.29174955 0.29359642 0.28973833 0.29583942 0.28979151],[3.03323876 3.03532823 3.03034743 3.03759497 3.03042623]
526,"[1.82996107e-10 2.16806781e-10 2.03685359e-10 2.35530118e-10
 2.60099210e-10]",[0.06776538 0.06840232 0.06714389 0.06933181 0.06719482],[1.59199183 1.65552152 1.64646904 1.67850537 1.74678685],[0.51576482 0.51578853 0.51578019 0.51655761 0.51578831],[0.27611718 0.27828506 0.27285349 0.28229753 0.27291529],[0.22069652 0.22161639 0.22003517 0.22368392 0.22004149],[2.97908636 2.98707883 2.96960323 2.99772361 2.96984162]
527,"[1.20981844e-10 1.42631544e-10 1.35445299e-10 1.53921915e-10
 1.72933213e-10]",[0.06860568 0.06898749 0.06831178 0.06955976 0.06837335],[1.42112274 1.48882635 1.47825459 1.51567213 1.58561731],[0.51851053 0.51768383 0.51771163 0.51613121 0.51797945],[0.28206579 0.28424157 0.28011425 0.28734246 0.28012095],[0.23526262 0.23691338 0.23343506 0.23907549 0.23347121],[2.98308921 2.98088171 2.98585542 2.97812171 2.98578304]
528,"[1.61682686e-10 1.94254921e-10 1.76897353e-10 2.14895449e-10
 2.25993025e-10]",[0.05928691 0.05963499 0.05905218 0.06022425 0.0590929 ],[1.6211389  1.70849229 1.67449708 1.75125515 1.79814371],[0.51654585 0.5167528  0.51814421 0.51727102 0.51813619],[0.23215268 0.23323318 0.23183477 0.23502345 0.23188649],[0.19212934 0.1914313  0.19352185 0.19120377 0.19348632],[2.87597576 2.87900317 2.87367552 2.88450325 2.87371789]
529,"[1.85682069e-10 2.20726383e-10 2.05704036e-10 2.40648188e-10
 2.62710931e-10]",[0.06809996 0.06864261 0.06758178 0.06943723 0.06763003],[1.56882387 1.62973861 1.62367708 1.65154957 1.72136563],[0.51512771 0.51296643 0.51566664 0.51351254 0.51566638],[0.27729599 0.27944405 0.27485404 0.2833905  0.27486868],[0.23085997 0.23208702 0.22948657 0.23413033 0.22952056],[3.00565839 3.01022221 3.00028813 3.01642362 3.00042275]
530,"[2.39319859e-10 2.86421442e-10 2.62815690e-10 3.14872488e-10
 3.35729527e-10]",[0.05251837 0.05308769 0.05204241 0.05403658 0.05207413],[1.85972871 1.94976016 1.92203381 1.98801467 2.05553272],[0.51586211 0.51690796 0.51768013 0.51558973 0.51771867],[0.19904467 0.20160159 0.1965141  0.20579787 0.19658774],[0.17414613 0.17486477 0.17362443 0.17633219 0.17363231],[2.92635023 2.93413338 2.91743564 2.94483967 2.91766282]
531,"[1.57029092e-10 1.87625915e-10 1.72902817e-10 2.05978805e-10
 2.20854772e-10]",[0.06028403 0.06093943 0.05969619 0.0619545  0.05974721],[1.59590079 1.677553   1.65358221 1.71408395 1.77554793],[0.5151878  0.51408943 0.51573182 0.51466052 0.51548376],[0.23898842 0.24175911 0.23565175 0.24589957 0.23577409],[0.20492648 0.20654366 0.2029291  0.20865967 0.20298688],[2.8696761  2.8781206  2.86102654 2.89097939 2.86122841]
532,"[1.76725274e-10 2.09603460e-10 1.96244307e-10 2.27732057e-10
 2.50615830e-10]",[0.05005409 0.05085027 0.04931497 0.05210145 0.04935949],[1.80615347 1.89661861 1.88888041 1.92493738 2.04307393],[0.51619523 0.51618259 0.51619394 0.51406977 0.51617696],[0.18640642 0.18978708 0.18270798 0.19558497 0.18278712],[0.1643112  0.16631943 0.16230251 0.16990467 0.16234131],[2.79834406 2.81522166 2.77881356 2.83818474 2.77931323]
533,"[1.76274426e-10 2.08955541e-10 1.95745443e-10 2.26682527e-10
 2.49980724e-10]",[0.05730758 0.05829547 0.05631923 0.05977137 0.05637419],[1.6934985  1.76870239 1.76647214 1.79062209 1.89616721],[0.51410816 0.51362141 0.51375109 0.5152156  0.51379058],[0.22391858 0.22853363 0.2188025  0.23531726 0.21890095],[0.19747545 0.19981277 0.19533897 0.20326187 0.19538386],[2.8832385  2.8958536  2.86880921 2.91331968 2.86916973]
534,"[3.22456379e-10 3.85584324e-10 3.54226628e-10 4.23016820e-10
 4.52502604e-10]",[0.04739536 0.04836294 0.04647203 0.04989433 0.04650727],[2.19223742 2.28959886 2.27036194 2.32674182 2.42281814],[0.51544215 0.51432785 0.5175626  0.51195523 0.51730705],[0.17310877 0.1774282  0.16895983 0.18377309 0.16905056],[0.1522031  0.1535972  0.15094397 0.15586925 0.15097783],[2.92932893 2.94574372 2.91153027 2.96930031 2.91196215]
535,"[1.99913373e-10 2.38358891e-10 2.20620753e-10 2.60844364e-10
 2.81790368e-10]",[0.05694136 0.05803642 0.0558247  0.05965849 0.05587901],[1.72828606 1.80440664 1.79629292 1.82906191 1.92256919],[0.51455995 0.51597336 0.51536103 0.51671064 0.51537484],[0.22132017 0.22686519 0.21573445 0.2347779  0.21587118],[0.18997937 0.19278105 0.18738544 0.19707974 0.18746198],[2.80651292 2.8281755  2.7815057  2.85783906 2.78213278]
536,"[2.12629455e-10 2.56057876e-10 2.32005226e-10 2.84162581e-10
 2.96415072e-10]",[0.05665723 0.05760322 0.05571883 0.05902086 0.05576677],[1.73761709 1.81389495 1.80310788 1.84014421 1.9272636 ],[0.51180975 0.51047945 0.51228315 0.51098043 0.51251614],[0.22041178 0.22388701 0.21613651 0.22963399 0.21623834],[0.19696288 0.19950194 0.19431102 0.20339076 0.19438825],[2.86304296 2.87619495 2.84779172 2.89403963 2.84816841]
537,"[2.40562282e-10 2.88192033e-10 2.63719261e-10 3.17019940e-10
 3.36900138e-10]",[0.05346142 0.05447122 0.05242952 0.05597413 0.05247574],[1.83297858 1.91695007 1.89645498 1.94802735 2.02695472],[0.51257151 0.51310727 0.51281635 0.51465153 0.51309256],[0.20381712 0.20836208 0.19887564 0.21523929 0.19894977],[0.17927803 0.18132118 0.17723164 0.18467786 0.17726962],[2.83754709 2.85623024 2.81627521 2.88210777 2.81680518]
538,"[2.05844526e-10 2.44648113e-10 2.27923000e-10 2.66419875e-10
 2.91094426e-10]",[0.05133088 0.05190387 0.05084505 0.05284917 0.05087953],[1.80797832 1.89733654 1.88082335 1.93231853 2.02244573],[0.51494082 0.51393914 0.51548108 0.5139383  0.51575087],[0.1932169  0.19622847 0.19062389 0.20079966 0.19071313],[0.17509967 0.17662007 0.17376362 0.17910392 0.17379336],[2.70895258 2.71891718 2.6986905  2.7340177  2.69892339]
539,"[2.08805261e-10 2.50007451e-10 2.29380001e-10 2.75273905e-10
 2.93010824e-10]",[0.05527543 0.05606995 0.05453614 0.05731231 0.05457868],[1.77461846 1.85334679 1.84552139 1.87992878 1.97577026],[0.51589321 0.51564337 0.51605624 0.51616432 0.51605114],[0.21224167 0.21574448 0.20853018 0.22132316 0.20861599],[0.18634047 0.18778882 0.18500465 0.19034537 0.18503208],[2.94405689 2.94843704 2.93984207 2.95534074 2.93993396]
540,"[1.49152787e-10 1.76904070e-10 1.65985225e-10 1.92734396e-10
 2.11955368e-10]",[0.06632841 0.06745287 0.06508481 0.06896202 0.06515914],[1.43794145 1.49458946 1.5033025  1.50938497 1.60731108],[0.50984619 0.50948756 0.51277664 0.5097604  0.51307623],[0.27054741 0.27625244 0.26390624 0.28407948 0.26403286],[0.22905066 0.2332441  0.22432076 0.2391801  0.22444227],[2.85512364 2.86746772 2.83975114 2.88322469 2.84015327]
541,"[2.18294213e-10 2.60937117e-10 2.40003279e-10 2.86275665e-10
 3.06579986e-10]",[0.05532635 0.05606682 0.05460688 0.05719324 0.05464886],[1.72586427 1.80144657 1.7925758  1.82699518 1.91641951],[0.51184146 0.51099767 0.51293412 0.51160667 0.51295103],[0.21424325 0.21762474 0.2103686  0.22295148 0.21043503],[0.18813464 0.1898655  0.1862943  0.19280331 0.18631297],[2.81431349 2.82490995 2.8029833  2.84049228 2.80326286]
542,"[2.06444112e-10 2.46224270e-10 2.27733975e-10 2.69554355e-10
 2.90879523e-10]",[0.0530461  0.05375867 0.05236422 0.05484936 0.05240497],[1.73272356 1.81467233 1.8017101  1.8442171  1.93400966],[0.51167944 0.51217949 0.51356168 0.51381638 0.51330424],[0.2026086  0.20609418 0.19920322 0.21169879 0.19926809],[0.18454953 0.18716176 0.18176947 0.19125301 0.18182075],[2.76107795 2.77205301 2.7489728  2.78776631 2.74926657]
543,"[2.81953908e-10 3.35448008e-10 3.11774913e-10 3.65741757e-10
 3.98202901e-10]",[0.04952173 0.05038182 0.04866507 0.05169439 0.04870205],[1.98793636 2.06841018 2.07075758 2.09012739 2.21179822],[0.51034594 0.51117621 0.5117499  0.51173079 0.51174789],[0.18448462 0.18866181 0.18014878 0.1951875  0.18023601],[0.16625138 0.16835237 0.1640465  0.17178715 0.16409886],[2.77562558 2.79059685 2.75883748 2.81161844 2.75924597]
544,"[2.37248991e-10 2.80789164e-10 2.63927687e-10 3.03921606e-10
 3.37038728e-10]",[0.05193352 0.05282633 0.05105999 0.05420283 0.05110129],[1.81061626 1.87838305 1.89729098 1.88787493 2.03044206],[0.51151721 0.51077304 0.51186335 0.5108037  0.51215127],[0.19641185 0.20055188 0.19209321 0.20734038 0.19218669],[0.17791676 0.1802087  0.17567838 0.18414336 0.17573422],[2.86450735 2.87126866 2.85663145 2.88049013 2.85683276]
545,"[2.72712320e-10 3.25788050e-10 3.00026971e-10 3.57102440e-10
 3.83247172e-10]",[0.05219632 0.05309969 0.0512915  0.05446845 0.05133084],[1.91674805 1.99020713 1.99509381 2.00695982 2.12662112],[0.51166905 0.51218194 0.51224545 0.51304388 0.51224364],[0.19723756 0.2013934  0.19269118 0.20766027 0.19279114],[0.18287539 0.18503148 0.18030963 0.18851572 0.18035916],[2.87479501 2.88502635 2.86284615 2.89891482 2.86313693]
546,"[2.28347260e-10 2.72181314e-10 2.51905064e-10 2.97472596e-10
 3.21755595e-10]",[0.05608388 0.05680424 0.05538549 0.05790377 0.05542558],[1.75449494 1.82406741 1.82517928 1.84162895 1.94668093],[0.51298834 0.51348886 0.51349309 0.51266007 0.51348766],[0.21682817 0.22058395 0.21339729 0.22620225 0.21347354],[0.19144611 0.19419007 0.1888574  0.1984497  0.18890798],[2.90042811 2.90822731 2.89123255 2.91869764 2.89145937]
547,"[1.84121627e-10 2.19101607e-10 2.03965913e-10 2.39570984e-10
 2.60487986e-10]",[0.06090758 0.06168728 0.06012375 0.06282341 0.0601749 ],[1.66176606 1.73053245 1.72926284 1.75102084 1.84678502],[0.51364413 0.5135925  0.5141927  0.51306182 0.514191  ],[0.24380513 0.24784734 0.23963145 0.25320344 0.23972543],[0.21569397 0.21820498 0.2132613  0.2215539  0.21331095],[2.92546309 2.92909986 2.92084577 2.9336249  2.92096966]
548,"[2.34885274e-10 2.82024085e-10 2.57054170e-10 3.11533902e-10
 3.28395854e-10]",[0.05625982 0.05697457 0.0555906  0.05808797 0.05562928],[1.74175015 1.81249369 1.80820189 1.833873   1.92702522],[0.51023255 0.51148749 0.5101703  0.51191878 0.51016135],[0.21867983 0.22228762 0.21542416 0.22735206 0.21551956],[0.19391915 0.19550807 0.19244462 0.19815331 0.19248499],[2.7791314  2.79098488 2.76604611 2.80789498 2.76636489]
