mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[8.21028784e-08 9.05484236e-08 8.50335784e-08 9.57513287e-08
 9.61394416e-08]","[8.78542127e-06 9.59857385e-06 9.23967895e-06 1.00712313e-05
 1.04417229e-05]","[7.71836269e-11 9.21326200e-11 8.53716671e-11 1.01429700e-10
 1.09029578e-10]",[-0.03031956 -0.04142046 -0.01691589 -0.05572795 -0.01725166],[0.71008009 0.83654666 0.57395265 1.01928675 0.57717921],"[8.78580490e-06 9.59900094e-06 9.24007023e-06 1.00716865e-05
 1.04421655e-05]",[0.02369792 0.02369792 0.02278646 0.02408854 0.02291667],"[1.34669493e-11 1.59257664e-11 1.50656491e-11 1.73222740e-11
 1.92349025e-11]",[0.46791815 0.46373789 0.4729949  0.4583138  0.47286313],"[1.59258064e-11 1.90105170e-11 1.76203090e-11 2.09369951e-11
 2.25029822e-11]",[0.55335278 0.55356187 0.55319995 0.55395232 0.55320429],"[7.34641146e-12 8.90700619e-12 7.96648595e-12 9.99663207e-12
 1.01794136e-11]",[0.25525597 0.2593606  0.2501125  0.26449151 0.25024662],"[1.36069807e-12 1.60097501e-12 1.53350341e-12 1.73279650e-12
 1.95747257e-12]",[0.04727836 0.04661834 0.04814524 0.04584644 0.04812172],"[1.46959804e-14 1.75029335e-14 1.65818947e-14 1.96201634e-14
 2.11653465e-14]",[0.00051062 0.00050966 0.0005206  0.00051911 0.00052032],678
"[-8.41065226e-08 -8.92226573e-08 -9.11666106e-08 -8.93773227e-08
 -1.02956429e-07]","[1.13028107e-05 1.23666659e-05 1.18632997e-05 1.29953160e-05
 1.34074371e-05]","[1.27753530e-10 1.52934425e-10 1.40737879e-10 1.68878239e-10
 1.79759370e-10]",[-0.14413282 -0.15148707 -0.13580185 -0.16196984 -0.13600673],[0.25239694 0.30717217 0.20293338 0.40046749 0.20397248],"[1.13031236e-05 1.23669877e-05 1.18636500e-05 1.29956234e-05
 1.34078324e-05]",[0.02363281 0.02259115 0.02363281 0.02246094 0.02363281],"[1.97455306e-11 2.35017510e-11 2.19074985e-11 2.57613652e-11
 2.79763423e-11]",[0.37650959 0.37485877 0.37858399 0.37279063 0.37852974],"[3.05134314e-11 3.67557286e-11 3.33818864e-11 4.09477169e-11
 4.26444547e-11]",[0.58183291 0.58626301 0.57687315 0.5925511  0.57699446],"[1.75254957e-11 2.09920446e-11 1.92743479e-11 2.31708180e-11
 2.46197783e-11]",[0.33417776 0.33482833 0.33308045 0.33530303 0.33311425],"[1.98893748e-12 2.33594047e-12 2.24797789e-12 2.52412470e-12
 2.86919413e-12]",[0.03792524 0.03725883 0.03884736 0.0365264  0.03882121],"[1.73788059e-14 2.06522716e-14 1.96632811e-14 2.30876101e-14
 2.50942669e-14]",[0.00033138 0.00032941 0.0003398  0.0003341  0.00033953],679
"[-2.27271285e-08 -2.71101996e-08 -2.11962834e-08 -3.15434269e-08
 -2.40333349e-08]","[1.02066997e-05 1.11634504e-05 1.07180691e-05 1.17263872e-05
 1.21129560e-05]","[1.04176719e-10 1.24622625e-10 1.14877006e-10 1.37508157e-10
 1.46723702e-10]",[-0.2371451  -0.24094046 -0.2311285  -0.24406298 -0.23129851],[0.24822007 0.26828396 0.22623321 0.29809192 0.22679175],"[1.02067250e-05 1.11634833e-05 1.07180901e-05 1.17264296e-05
 1.21129798e-05]",[0.02239583 0.02291667 0.02278646 0.02278646 0.02278646],"[1.59610569e-11 1.88832620e-11 1.78530182e-11 2.05576968e-11
 2.27936505e-11]",[0.46104067 0.45870773 0.46415871 0.45602546 0.46407408],"[1.76982295e-11 2.11149344e-11 1.95759596e-11 2.32106248e-11
 2.50009024e-11]",[0.5112195  0.51291899 0.50895328 0.5148746  0.50901328],"[9.45170278e-12 1.13493590e-11 1.03705631e-11 1.25781042e-11
 1.32473253e-11]",[0.27301571 0.27569594 0.26962316 0.27901646 0.26971284],"[1.96250132e-12 2.30660062e-12 2.21125566e-12 2.48764355e-12
 2.82265229e-12]",[0.05668753 0.0560314  0.0574902  0.05518268 0.05746863],"[1.53065343e-14 1.86223086e-14 1.68360928e-14 2.14377795e-14
 2.14989642e-14]",[0.00044213 0.00045237 0.00043772 0.00047555 0.00043771],680
"[1.32043605e-07 1.44690445e-07 1.37833678e-07 1.51691242e-07
 1.55801941e-07]","[9.14861789e-06 9.95119631e-06 9.67146212e-06 1.03783439e-05
 1.09283223e-05]","[8.36972092e-11 9.90263079e-11 9.35371794e-11 1.07710022e-10
 1.19428229e-10]",[-0.04330812 -0.05616444 -0.02919757 -0.07464277 -0.02956013],[0.30592319 0.40627224 0.1967525  0.54865982 0.19937257],"[9.14957074e-06 9.95224815e-06 9.67244424e-06 1.03794524e-05
 1.09294329e-05]",[0.02167969 0.02128906 0.02233073 0.02089844 0.02246094],"[1.43179419e-11 1.68208398e-11 1.61334159e-11 1.81194715e-11
 2.05949004e-11]",[0.46100835 0.45796221 0.46456905 0.45381471 0.46447959],"[1.57920852e-11 1.86815366e-11 1.76557716e-11 2.03211643e-11
 2.25426945e-11]",[0.50847274 0.50862133 0.50840598 0.50895763 0.50840845],"[7.53554439e-12 9.02967086e-12 8.29199091e-12 9.98473914e-12
 1.05914216e-11]",[0.24262907 0.24584076 0.23877165 0.25007471 0.23886977],"[1.57073235e-12 1.84473509e-12 1.77573995e-12 1.99401308e-12
 2.26649683e-12]",[0.05057436 0.05022454 0.05113324 0.04994144 0.05111661],"[1.59422778e-14 1.90168028e-14 1.78781179e-14 2.12376938e-14
 2.28217185e-14]",[0.00051331 0.00051775 0.00051481 0.00053191 0.0005147 ],681
"[-5.34467720e-08 -6.27762299e-08 -5.09654519e-08 -7.17634557e-08
 -5.77482738e-08]","[9.53671811e-06 1.04296747e-05 1.00096334e-05 1.09463606e-05
 1.13125990e-05]","[9.09489924e-11 1.08778115e-10 1.00192761e-10 1.19822809e-10
 1.27974897e-10]",[-0.00390414 -0.02793742  0.02347107 -0.06127619  0.02278933],[0.16937127 0.1900181  0.14329726 0.21471545 0.14400127],"[9.53686788e-06 1.04298636e-05 1.00097632e-05 1.09465958e-05
 1.13127464e-05]",[0.02382812 0.02291667 0.02278646 0.02317708 0.02291667],"[1.51490257e-11 1.82234526e-11 1.65903366e-11 2.02514589e-11
 2.11935533e-11]",[0.49957537 0.50080406 0.4980538  0.50236831 0.4980936 ],"[1.41315709e-11 1.69491200e-11 1.55349358e-11 1.87665364e-11
 1.98432218e-11]",[0.46602236 0.46578375 0.46636992 0.46553254 0.46635794],"[7.00415677e-12 8.42554846e-12 7.67090044e-12 9.36351986e-12
 9.79931592e-12]",[0.23097883 0.23154498 0.23028593 0.23227638 0.23030478],"[1.91543020e-12 2.24612163e-12 2.16578904e-12 2.41788059e-12
 2.76443632e-12]",[0.06316589 0.06172633 0.06501854 0.05997921 0.06497014],"[1.56423891e-14 1.88997666e-14 1.73551470e-14 2.15876979e-14
 2.21598587e-14]",[0.00051585 0.00051939 0.00052101 0.00053552 0.0005208 ],682
"[-2.44465811e-08 -2.34320938e-08 -2.93586102e-08 -1.98288259e-08
 -3.30751194e-08]","[7.75724148e-06 8.42493799e-06 8.20973768e-06 8.76109964e-06
 9.27644966e-06]","[6.01747953e-11 7.09795802e-11 6.73997928e-11 7.67568669e-11
 8.60525183e-11]",[0.02969732 0.05185196 0.00289529 0.08067034 0.00358405],[0.09177542 0.09912285 0.09271728 0.12098186 0.09253788],"[7.75728000e-06 8.42497058e-06 8.20979017e-06 8.76112208e-06
 9.27650863e-06]",[0.02324219 0.02272135 0.0233724  0.02272135 0.02324219],"[1.12465111e-11 1.32464720e-11 1.26156833e-11 1.42921580e-11
 1.61065264e-11]",[0.48147394 0.47879979 0.48459598 0.47515066 0.48451785],"[1.15870030e-11 1.37025540e-11 1.29343205e-11 1.48619055e-11
 1.65153507e-11]",[0.49605072 0.49528508 0.49683553 0.49409223 0.49681614],"[5.37976569e-12 6.43522401e-12 5.93047372e-12 7.09682295e-12
 7.57471106e-12]",[0.23031293 0.23260411 0.22780246 0.23593779 0.22786308],"[1.28991810e-12 1.52911736e-12 1.43950049e-12 1.66944364e-12
 1.83804401e-12]",[0.05522263 0.05527065 0.05529436 0.05550157 0.05529219],"[1.54685890e-14 1.80503567e-14 1.78801856e-14 1.97233251e-14
 2.28062267e-14]",[0.00066223 0.00065244 0.00068682 0.00065571 0.00068606],683
"[4.87003677e-08 5.51021569e-08 4.88509594e-08 6.02223954e-08
 5.52754482e-08]","[1.07397729e-05 1.17500729e-05 1.12727923e-05 1.23463099e-05
 1.27400678e-05]","[1.15342723e-10 1.38064214e-10 1.27075846e-10 1.52431368e-10
 1.62309328e-10]",[0.03104083 0.02194073 0.04172248 0.0100699  0.04145038],[-0.09758628 -0.07785564 -0.11616188 -0.04722062 -0.1157686 ],"[1.07398834e-05 1.17502021e-05 1.12728982e-05 1.23464568e-05
 1.27401877e-05]",[0.02304688 0.02252604 0.02226563 0.02291667 0.02226563],"[1.71429865e-11 2.03478411e-11 1.90877353e-11 2.22299000e-11
 2.43731898e-11]",[0.39826135 0.39277279 0.40545244 0.38622205 0.40525798],"[2.55346089e-11 3.09049129e-11 2.77096175e-11 3.45492114e-11
 3.54069665e-11]",[0.59321332 0.59655512 0.58859429 0.60025763 0.58871883],"[1.17922493e-11 1.44728951e-11 1.25854284e-11 1.64838526e-11
 1.60884734e-11]",[0.27395443 0.27936916 0.26733358 0.28639028 0.26750632],"[1.80897694e-12 2.15112178e-12 2.00975385e-12 2.35589835e-12
 2.56651340e-12]",[0.04202568 0.04152294 0.04269022 0.04093135 0.04267394],"[1.47692454e-14 1.76675706e-14 1.65805423e-14 1.98956094e-14
 2.11549230e-14]",[0.00034312 0.00034104 0.0003522  0.00034567 0.00035175],684
"[-4.57957615e-08 -4.94282663e-08 -4.86862841e-08 -5.07417665e-08
 -5.50025798e-08]","[7.99870848e-06 8.65995694e-06 8.51324801e-06 8.99015684e-06
 9.61775424e-06]","[6.39793373e-11 7.49948541e-11 7.24753917e-11 8.08229200e-11
 9.25011966e-11]",[-0.06297608 -0.0399218  -0.08678651 -0.00559425 -0.08621577],[0.16935191 0.19197944 0.14169886 0.21965428 0.14235209],"[7.99883957e-06 8.66009799e-06 8.51338722e-06 8.99030003e-06
 9.61791152e-06]",[0.02369792 0.0234375  0.02304688 0.02395833 0.02304688],"[1.08126675e-11 1.25733468e-11 1.23975098e-11 1.34542684e-11
 1.58175923e-11]",[0.45225746 0.44678615 0.45952361 0.44055016 0.45932715],"[1.12348575e-11 1.31977978e-11 1.27126923e-11 1.42914775e-11
 1.62253539e-11]",[0.46991624 0.46897564 0.4712061  0.46796395 0.47116815],"[6.73373403e-12 8.09249931e-12 7.38482688e-12 8.98502719e-12
 9.43351689e-12]",[0.28164941 0.28756199 0.27372451 0.29420813 0.27393995],"[1.66557830e-12 1.97411263e-12 1.86332551e-12 2.16076053e-12
 2.37894216e-12]",[0.06966553 0.07014888 0.06906565 0.07075252 0.06908212],"[1.53863787e-14 1.85213477e-14 1.71475343e-14 2.10635043e-14
 2.18930653e-14]",[0.00064356 0.00065814 0.00063559 0.00068971 0.00063575],685
"[9.62444822e-08 1.05078369e-07 1.00913298e-07 1.09609312e-07
 1.14055650e-07]","[1.04450075e-05 1.14614087e-05 1.09341948e-05 1.21027388e-05
 1.23580841e-05]","[1.09098181e-10 1.31363888e-10 1.19556615e-10 1.46476286e-10
 1.52722242e-10]",[-0.19676089 -0.18838684 -0.20375971 -0.17413926 -0.20362311],[0.48020989 0.52150029 0.43607287 0.58107829 0.43711599],"[1.04454509e-05 1.14618903e-05 1.09346604e-05 1.21032351e-05
 1.23586104e-05]",[0.02389323 0.02428385 0.0235026  0.02441406 0.0235026 ],"[1.60664201e-11 1.90982190e-11 1.78935112e-11 2.09577531e-11
 2.28477193e-11]",[0.39786178 0.39183239 0.40501711 0.383842   0.40483669],"[2.30886170e-11 2.82786918e-11 2.48244444e-11 3.22969300e-11
 3.17258481e-11]",[0.57175638 0.58018538 0.5618978  0.59151944 0.56214745],"[1.26954822e-11 1.54427686e-11 1.37510017e-11 1.74613196e-11
 1.75706357e-11]",[0.31438535 0.31683462 0.31125199 0.3198047  0.31133252],"[1.68073130e-12 1.99210763e-12 1.88026201e-12 2.18081922e-12
 2.40055362e-12]",[0.04162089 0.04087147 0.04255947 0.03994178 0.04253519],"[1.70333085e-14 2.02184923e-14 1.91765873e-14 2.24015940e-14
 2.44805464e-14]",[0.00042181 0.00041482 0.00043406 0.00041029 0.00043377],686
"[-1.12263048e-07 -1.21614553e-07 -1.18789563e-07 -1.25516510e-07
 -1.34231138e-07]","[1.37285564e-05 1.50392262e-05 1.43717016e-05 1.58080301e-05
 1.62437382e-05]","[1.88473260e-10 2.26178326e-10 2.06545807e-10 2.49893815e-10
 2.63859029e-10]",[0.31048842 0.30864673 0.30970493 0.30274262 0.30976935],[3.72782218 4.01975187 3.41369159 4.45417393 3.42126514],"[1.37290154e-05 1.50397180e-05 1.43721925e-05 1.58085284e-05
 1.62442928e-05]",[0.02089844 0.02076823 0.02128906 0.02050781 0.02128906],"[1.48077808e-11 1.78175577e-11 1.62974414e-11 1.99314169e-11
 2.08151680e-11]",[0.4781597  0.47720796 0.47982451 0.47657587 0.47977384],"[1.41943281e-11 1.71513233e-11 1.55451895e-11 1.92933959e-11
 1.98567778e-11]",[0.45835063 0.45936419 0.45767693 0.46132028 0.45768368],"[8.36857773e-12 1.01110023e-11 9.12881269e-12 1.13185635e-11
 1.16627353e-11]",[0.27023067 0.27080315 0.26876784 0.27063576 0.26881721],"[1.63069635e-12 1.96584172e-12 1.78893281e-12 2.20206976e-12
 2.28505478e-12]",[0.052657   0.05265117 0.05266924 0.05265322 0.05266878],"[1.69319304e-14 2.01920448e-14 1.91408775e-14 2.27913481e-14
 2.44250113e-14]",[0.00054675 0.0005408  0.00056354 0.00054496 0.00056298],687
"[ 7.81989917e-10 -1.64707792e-09  3.69171230e-09 -5.27422740e-09
  4.09037983e-09]","[9.62084227e-06 1.04641652e-05 1.01717533e-05 1.09127067e-05
 1.14935681e-05]","[9.25606060e-11 1.09498753e-10 1.03464565e-10 1.19087168e-10
 1.32102108e-10]",[0.09038518 0.11204346 0.06543486 0.14158687 0.06606265],[0.69862982 0.73802406 0.66055708 0.79922904 0.66144649],"[9.62084230e-06 1.04641653e-05 1.01717540e-05 1.09127080e-05
 1.14935688e-05]",[0.02161458 0.02161458 0.02122396 0.02226563 0.02135417],"[1.49617400e-11 1.76785757e-11 1.67617432e-11 1.92158204e-11
 2.13995965e-11]",[0.50693233 0.50334091 0.5110099  0.49833072 0.51090644],"[1.40929594e-11 1.67850105e-11 1.56436290e-11 1.84445153e-11
 1.99769516e-11]",[0.47749639 0.4778995  0.47692231 0.47832819 0.47694139],"[6.86373379e-12 8.29716553e-12 7.48752461e-12 9.30198285e-12
 9.56580526e-12]",[0.23255641 0.23623525 0.22826977 0.24123164 0.22837961],"[1.52232726e-12 1.80342293e-12 1.70720786e-12 1.97677172e-12
 2.17941386e-12]",[0.05157936 0.0513467  0.0520471  0.05126433 0.0520326 ],"[1.62355296e-14 1.92326386e-14 1.83713257e-14 2.13212984e-14
 2.34500112e-14]",[0.00055009 0.00054759 0.00056008 0.00055293 0.00055986],688
"[-3.94922263e-08 -3.73097212e-08 -4.80721146e-08 -3.06692136e-08
 -5.41404089e-08]","[8.56534002e-06 9.35392424e-06 9.01323814e-06 9.80879584e-06
 1.01857364e-05]","[7.33650496e-11 8.74958987e-11 8.12384617e-11 9.62124758e-11
 1.03749225e-10]",[-0.01079108  0.01879208 -0.04666735  0.0566878  -0.04575527],[1.19824234 1.24568117 1.1244613  1.28616851 1.12656607],"[8.56543106e-06 9.35399865e-06 9.01336633e-06 9.80884379e-06
 1.01858802e-05]",[0.02298177 0.02324219 0.02285156 0.02298177 0.02311198],"[1.36051957e-11 1.62482658e-11 1.50236691e-11 1.78761069e-11
 1.91883844e-11]",[0.49574868 0.49532525 0.49537982 0.49371273 0.49540295],"[1.22529102e-11 1.46097088e-11 1.35980032e-11 1.60983082e-11
 1.73645068e-11]",[0.44647385 0.44537415 0.44837092 0.44461245 0.44831434],"[7.15600467e-12 8.66017819e-12 7.80554140e-12 9.73657695e-12
 9.97187625e-12]",[0.26075185 0.26400386 0.25737439 0.26891045 0.25745247],"[1.47189840e-12 1.72875667e-12 1.66499843e-12 1.87028981e-12
 2.12506434e-12]",[0.05363331 0.05270081 0.05490048 0.05165475 0.05486461],"[1.74659410e-14 2.06413325e-14 1.98413363e-14 2.28612256e-14
 2.53166275e-14]",[0.00063643 0.00062925 0.00065423 0.00063139 0.00065362],689
"[-3.96651201e-07 -4.22036511e-07 -4.28494784e-07 -4.24629867e-07
 -4.83939654e-07]","[2.47310289e-05 2.73999200e-05 2.58375233e-05 2.96110347e-05
 2.91998431e-05]","[6.11623789e-10 7.50755618e-10 6.67577611e-10 8.76813375e-10
 8.52630840e-10]",[-0.23798109 -0.1968093  -0.27211436 -0.13587638 -0.27152557],[1.88328039 2.10464634 1.50196514 2.23486449 1.51287504],"[2.47342095e-05 2.74031701e-05 2.58410762e-05 2.96140792e-05
 2.92038531e-05]",[0.01542969 0.01451823 0.01438802 0.01373698 0.01438802],"[3.47325229e-11 4.32854602e-11 3.69385918e-11 5.10990645e-11
 4.72141648e-11]",[0.63992034 0.6450332  0.63540574 0.65331423 0.6354972 ],"[1.47232177e-11 1.80994177e-11 1.58340451e-11 2.08773474e-11
 2.02345203e-11]",[0.2712641  0.26971471 0.27237214 0.26692207 0.2723543 ],"[7.07955722e-12 8.69326649e-12 7.60590009e-12 9.98700587e-12
 9.72022410e-12]",[0.13043546 0.12954571 0.13083424 0.12768635 0.13083309],"[4.49291168e-12 5.42022085e-12 4.92421711e-12 6.07653104e-12
 6.29004825e-12]",[0.08277848 0.08077129 0.08470479 0.07768996 0.08466332],"[3.32013837e-13 3.91922813e-13 3.71350365e-13 4.24081503e-13
 4.74152212e-13]",[0.0061171  0.00584037 0.00638785 0.00542199 0.00638203],690
"[4.55276881e-07 4.80978702e-07 4.95769316e-07 4.78929005e-07
 5.59807867e-07]","[2.05968573e-05 2.22691501e-05 2.18829861e-05 2.29740810e-05
 2.47243148e-05]","[4.24230532e-10 4.95915048e-10 4.78865082e-10 5.27808398e-10
 6.11291745e-10]",[0.04541691 0.06654634 0.02405178 0.0999829  0.02455107],[1.12538032 1.20019248 1.04980905 1.32025169 1.05159636],"[2.06018885e-05 2.22743437e-05 2.18886014e-05 2.29790725e-05
 2.47306516e-05]",[0.01582031 0.01582031 0.01621094 0.01575521 0.01621094],"[2.61240735e-11 3.08470071e-11 2.91984819e-11 3.33668969e-11
 3.72815782e-11]",[0.57973651 0.57599094 0.58394053 0.57066735 0.58383826],"[1.46774306e-11 1.75656457e-11 1.61682615e-11 1.93803110e-11
 2.06513891e-11]",[0.32571652 0.32799463 0.32334911 0.33145758 0.3234056 ],"[7.91431754e-12 9.50704977e-12 8.67144311e-12 1.05294691e-11
 1.10773806e-11]",[0.17563183 0.17752045 0.17342022 0.1800834  0.17347438],"[4.41212273e-12 5.25794895e-12 4.88049538e-12 5.76260100e-12
 6.23310619e-12]",[0.09791232 0.09817909 0.09760504 0.09855661 0.09761191],"[2.04421090e-13 2.44823765e-13 2.24693429e-13 2.70053499e-13
 2.87037197e-13]",[0.00453644 0.00457147 0.00449364 0.00461867 0.00449507],691
"[ 2.86434981e-10 -2.04619995e-10  8.91527873e-10 -9.48947975e-10
  9.90738337e-10]","[1.10837822e-05 1.21021930e-05 1.16434715e-05 1.26582583e-05
 1.31589838e-05]","[1.22850229e-10 1.46463075e-10 1.35570428e-10 1.60231503e-10
 1.73158854e-10]",[-0.20656136 -0.20913472 -0.20292895 -0.211799   -0.20303456],[0.9411388  0.95597264 0.92256159 0.97557468 0.92306349],"[1.10837822e-05 1.21021930e-05 1.16434715e-05 1.26582583e-05
 1.31589838e-05]",[0.01985677 0.02063802 0.01959635 0.02122396 0.01959635],"[2.03297811e-11 2.42481897e-11 2.24340421e-11 2.65601382e-11
 2.86538676e-11]",[0.49917951 0.49935063 0.4989979  0.499614   0.49900051],"[1.84742704e-11 2.20810245e-11 2.03367509e-11 2.42545452e-11
 2.59769481e-11]",[0.45361911 0.45472151 0.45234808 0.45624425 0.45238258],"[8.70684654e-12 1.03935359e-11 9.60199184e-12 1.14017177e-11
 1.22644071e-11]",[0.21378879 0.21403737 0.21357603 0.21447395 0.21358183],"[2.25978130e-12 2.67989621e-12 2.51427447e-12 2.91781052e-12
 3.21055585e-12]",[0.0554869  0.05518795 0.05592473 0.05488597 0.05591109],"[1.70473253e-14 2.02287729e-14 1.92502322e-14 2.24831666e-14
 2.45665555e-14]",[0.00041858 0.00041658 0.00042818 0.00042292 0.00042782],692
"[-2.13616126e-08 -2.42706788e-08 -2.13079116e-08 -2.66615080e-08
 -2.41166055e-08]","[1.13209199e-05 1.24258916e-05 1.18223831e-05 1.30932610e-05
 1.33631817e-05]","[1.28163227e-10 1.54402781e-10 1.39768742e-10 1.71433484e-10
 1.78574625e-10]",[0.09346686 0.10373648 0.07862912 0.1139385  0.07904876],[0.74034396 0.78614077 0.68928898 0.85209588 0.6905585 ],"[1.13209400e-05 1.24259153e-05 1.18224023e-05 1.30932882e-05
 1.33632034e-05]",[0.02298177 0.02285156 0.02259115 0.02272135 0.02259115],"[1.80760854e-11 2.17657228e-11 1.97714467e-11 2.42171770e-11
 2.52581178e-11]",[0.42603578 0.42686736 0.42565301 0.42870045 0.42565389],"[1.80996901e-11 2.19360254e-11 1.96163543e-11 2.45773149e-11
 2.50663643e-11]",[0.42659212 0.43020732 0.42231408 0.43507573 0.42242243],"[1.24500824e-11 1.50089879e-11 1.35588168e-11 1.66682748e-11
 1.73241312e-11]",[0.29343635 0.2943549  0.29190334 0.29506729 0.29194906],"[3.50849175e-12 4.14256711e-12 3.91998821e-12 4.47834362e-12
 5.00530999e-12]",[0.08269174 0.08124365 0.08439214 0.07927711 0.08435029],"[1.81321733e-14 2.16305374e-14 2.03412316e-14 2.41619956e-14
 2.59661751e-14]",[0.00042736 0.00042422 0.00043792 0.00042772 0.00043759],693
"[1.07863149e-07 1.18422649e-07 1.12336781e-07 1.24466614e-07
 1.26991914e-07]","[1.03403103e-05 1.12846521e-05 1.08686719e-05 1.17946226e-05
 1.22831976e-05]","[1.06922018e-10 1.27343373e-10 1.18128028e-10 1.39113122e-10
 1.50876943e-10]",[0.28832383 0.27037763 0.30704304 0.24302227 0.30660334],[4.43419153 4.44387923 4.39698272 4.42595876 4.3982773 ],"[1.03408729e-05 1.12852734e-05 1.08692524e-05 1.17952793e-05
 1.22838540e-05]",[0.02311198 0.02324219 0.02272135 0.02298177 0.02272135],"[1.39909093e-11 1.65351937e-11 1.56216744e-11 1.79089043e-11
 1.99468370e-11]",[0.49650448 0.49373506 0.4996603  0.48984896 0.49958441],"[1.16756304e-11 1.38334827e-11 1.30044841e-11 1.50432911e-11
 1.66059185e-11]",[0.41434067 0.41306292 0.41594929 0.41146797 0.41590844],"[6.74803607e-12 8.08280561e-12 7.41696664e-12 8.91517521e-12
 9.47415192e-12]",[0.23947193 0.24134973 0.23723217 0.24385017 0.23728767],"[1.99646037e-12 2.37894977e-12 2.21297067e-12 2.61325560e-12
 2.82604597e-12]",[0.07084968 0.0710346  0.07078201 0.07147844 0.07078057],"[1.56811864e-14 1.90515823e-14 1.73155499e-14 2.19621020e-14
 2.21060961e-14]",[0.00055649 0.00056887 0.00055384 0.00060071 0.00055366],694
"[-1.75268855e-07 -1.92494957e-07 -1.82456346e-07 -2.02421056e-07
 -2.06258587e-07]","[9.95988437e-06 1.09007903e-05 1.04349691e-05 1.14400980e-05
 1.17940068e-05]","[9.91992967e-11 1.18827229e-10 1.08888579e-10 1.30875841e-10
 1.39098596e-10]",[-0.09152946 -0.07565167 -0.10956261 -0.05312252 -0.10912043],[0.80016373 0.80239074 0.79474958 0.80304329 0.79498117],"[9.96142640e-06 1.09024898e-05 1.04365641e-05 1.14418886e-05
 1.17958102e-05]",[0.01985677 0.01998698 0.02011719 0.01920573 0.02011719],"[1.19621862e-11 1.42721367e-11 1.32285510e-11 1.56868281e-11
 1.68947478e-11]",[0.45073878 0.45163522 0.44988982 0.45310254 0.44990551],"[1.29946992e-11 1.54975707e-11 1.43718270e-11 1.70160188e-11
 1.83550653e-11]",[0.48964419 0.49041352 0.4887715  0.49149524 0.48879363],"[7.52771560e-12 8.94628875e-12 8.34968769e-12 9.76213343e-12
 1.06634118e-11]",[0.2836466  0.2831012  0.28396455 0.28197208 0.28396563],"[1.90853083e-12 2.23686729e-12 2.15860082e-12 2.40451036e-12
 2.75516436e-12]",[0.07191402 0.07078464 0.07341186 0.06945252 0.07336976],"[1.42448115e-14 1.66271506e-14 1.64631885e-14 1.82027830e-14
 2.09950843e-14]",[0.00053675 0.00052616 0.0005599  0.00052577 0.0005591 ],695
"[2.57930154e-08 2.89599775e-08 2.61220646e-08 3.13475260e-08
 2.95486843e-08]","[1.04815883e-05 1.14314823e-05 1.10315991e-05 1.19457814e-05
 1.24668027e-05]","[1.09863694e-10 1.30678789e-10 1.21696178e-10 1.42701692e-10
 1.55421170e-10]",[0.03814479 0.04455401 0.03004422 0.05234167 0.03026345],[0.87789346 0.92532348 0.82121577 0.98796543 0.82268475],"[1.04816201e-05 1.14315190e-05 1.10316300e-05 1.19458225e-05
 1.24668377e-05]",[0.02154948 0.02141927 0.02128906 0.02063802 0.02128906],"[2.27426717e-11 2.70849299e-11 2.51702352e-11 2.96480927e-11
 3.21459008e-11]",[0.55479331 0.55394696 0.55575639 0.5527627  0.55573212],"[1.99796093e-11 2.37520611e-11 2.21577925e-11 2.59368481e-11
 2.82972778e-11]",[0.48739013 0.48578239 0.48924194 0.4835698  0.48919786],"[7.56619376e-12 9.13117381e-12 8.24393852e-12 1.01761134e-11
 1.05328128e-11]",[0.18457258 0.18675278 0.18202537 0.18972472 0.18208923],"[1.78976131e-12 2.11930254e-12 1.99900533e-12 2.30867987e-12
 2.55230569e-12]",[0.04366011 0.04334444 0.04413785 0.04304331 0.04412377],"[1.70681068e-14 2.01813595e-14 1.94077352e-14 2.23615422e-14
 2.47651996e-14]",[0.00041637 0.00041275 0.00042852 0.00041691 0.00042814],696
