epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
631,"[1.96492376e-11 4.61805114e-11 7.22783825e-11 7.05980617e-11
 3.46602600e-11]",[0.07353036 0.07429871 0.07473669 0.07463303 0.0741338 ],[0.88484214 1.25269464 1.47920008 1.46568144 1.11943646],[0.54382748 0.54403338 0.54433531 0.54328884 0.5443397 ],[0.31878602 0.31698946 0.31806257 0.31736618 0.31778165],[0.28000008 0.27885003 0.27913627 0.27913183 0.27891089],[2.70639289 2.69699905 2.69369309 2.6998095  2.69364304]
632,"[3.47616787e-11 8.13183891e-11 1.27555503e-10 1.24445564e-10
 6.11134502e-11]",[0.06205782 0.06190938 0.06143623 0.06227088 0.06125616],[0.93125232 1.32035881 1.57524672 1.52939781 1.19843222],[0.53023623 0.53000365 0.53095234 0.53028938 0.52999514],[0.24723071 0.2442888  0.24289823 0.24557941 0.24297149],[0.20578541 0.20382584 0.20354902 0.20448137 0.20348205],[2.46206102 2.45052922 2.4445845  2.45418158 2.44490417]
633,"[2.66810520e-11 6.20095350e-11 9.63180477e-11 9.51460725e-11
 4.62218492e-11]",[0.06573225 0.06604885 0.06608311 0.06634665 0.06571995],[0.9205857  1.29742625 1.53132833 1.5176289  1.15914406],[0.53560547 0.53772126 0.53949857 0.53692551 0.53898138],[0.27374717 0.27199311 0.27152985 0.27248918 0.27144952],[0.23808649 0.23761396 0.2385525  0.23758772 0.23831348],[2.48023381 2.4704978  2.46863671 2.47330451 2.46820984]
634,"[2.74378438e-11 6.45584740e-11 1.04814808e-10 9.83345205e-11
 4.98690857e-11]",[0.08120421 0.08180969 0.08097574 0.08218556 0.08076841],[1.04233267 1.43067695 1.67084898 1.63673016 1.3066445 ],[0.54400966 0.54344879 0.54544062 0.54350775 0.54546704],[0.34463325 0.34335419 0.33805203 0.34451824 0.33922164],[0.28686334 0.28554493 0.2796206  0.28663247 0.28083969],[2.99166282 2.99186388 2.99605254 2.9914441  2.99514545]
635,"[2.01058487e-11 4.72940318e-11 7.41872284e-11 7.22687798e-11
 3.55604661e-11]",[0.09624145 0.09884418 0.1014565  0.09865719 0.10035032],[0.97849176 1.33434864 1.51973444 1.52298723 1.2061854 ],[0.5563783  0.55709861 0.55507032 0.55683602 0.55537419],[0.42514791 0.42993404 0.43869579 0.42802882 0.43728476],[0.36399601 0.3684565  0.37683939 0.36661633 0.3754973 ],[3.08963023 3.10997107 3.14425879 3.10140639 3.13846807]
636,"[2.01236334e-11 4.68805708e-11 7.25932450e-11 7.19063907e-11
 3.48670542e-11]",[0.08337605 0.08483434 0.08615424 0.08497186 0.08533404],[0.93989663 1.31103801 1.52605031 1.51613831 1.17820812],[0.5545543  0.55469295 0.55496611 0.55474456 0.55495818],[0.36748926 0.36882423 0.37336726 0.36808455 0.37258635],[0.32427006 0.32457829 0.32664129 0.32433446 0.32626289],[2.83411798 2.83362018 2.84319254 2.83290441 2.84104548]
637,"[2.58505204e-11 6.05976189e-11 9.43781687e-11 9.27420576e-11
 4.52970813e-11]",[0.08259216 0.08251059 0.08213583 0.08306259 0.08172516],[0.99121999 1.37018622 1.59147171 1.56881231 1.24103483],[0.54869111 0.54822793 0.54688419 0.54865963 0.54670684],[0.359228   0.35416541 0.35104658 0.3557688  0.3513963 ],[0.30454554 0.29964413 0.2960276  0.30132162 0.29648939],[2.80734102 2.79412467 2.7865856  2.79837104 2.78711634]
638,"[2.17384326e-11 5.24180472e-11 8.45614933e-11 7.93680420e-11
 4.03680013e-11]",[0.07610419 0.07601208 0.07543374 0.07662418 0.07505103],[0.93797827 1.33343328 1.58496698 1.54317103 1.20966774],[0.54932853 0.54930543 0.54829397 0.54929372 0.54794028],[0.33077027 0.32479991 0.31990864 0.32670142 0.32053134],[0.28891447 0.28411263 0.27979181 0.28578974 0.2803306 ],[2.83568379 2.80971497 2.7860382  2.81879472 2.78907771]
639,"[2.46256544e-11 5.78099756e-11 9.00680137e-11 8.84383513e-11
 4.32303491e-11]",[0.08022461 0.08057692 0.08081056 0.08096809 0.08029023],[1.00809773 1.39651449 1.61719003 1.60917596 1.25512343],[0.55348604 0.55465547 0.55530462 0.55393201 0.55480977],[0.34801358 0.34571702 0.34572523 0.34635763 0.34545992],[0.297638   0.29504811 0.29387552 0.29586846 0.29386459],[2.83080865 2.8173962  2.812079   2.82148446 2.81212471]
640,"[2.01507330e-11 4.82258095e-11 7.69625153e-11 7.32390006e-11
 3.68046115e-11]",[0.09064616 0.09203953 0.09297284 0.09227462 0.09221338],[0.90356183 1.25431073 1.45732491 1.4348958  1.14128992],[0.54938677 0.54660771 0.54538886 0.54829301 0.5458995 ],[0.39237589 0.3919903  0.39469645 0.39183119 0.39435766],[0.33699439 0.33644437 0.3375565  0.33645979 0.33728738],[3.09281931 3.09179039 3.09597202 3.09166838 3.09499268]
641,"[3.25217996e-11 7.74704565e-11 1.22811629e-10 1.17870270e-10
 5.87936982e-11]",[0.07179324 0.07235487 0.07278417 0.07250803 0.0724043 ],[1.00862918 1.41499769 1.65890543 1.61865592 1.29191843],[0.54094929 0.54144857 0.5454077  0.54125593 0.54519095],[0.30066341 0.30058534 0.30223399 0.30023842 0.30191732],[0.25216249 0.25247575 0.25419196 0.25216776 0.25389784],[2.59544585 2.59078576 2.590921   2.59201536 2.59050552]
642,"[2.54747093e-11 6.02584755e-11 9.47489075e-11 9.19214806e-11
 4.54139812e-11]",[0.07652751 0.07708365 0.07732404 0.0773789  0.07686245],[0.94571084 1.33112008 1.56743459 1.53094008 1.20991253],[0.54481489 0.54800994 0.54844214 0.54678645 0.54847549],[0.32576825 0.32485603 0.32567641 0.32515361 0.32527703],[0.2811477  0.27997766 0.28055215 0.28026851 0.28032464],[2.73685596 2.72899914 2.72514234 2.7314521  2.72533635]
643,"[3.80783740e-11 9.10451853e-11 1.44686719e-10 1.38355444e-10
 6.92501614e-11]",[0.06880197 0.06894927 0.06902571 0.0691823  0.0687526 ],[1.05029773 1.4657123  1.71109439 1.67300023 1.33802389],[0.54099711 0.54176095 0.54401745 0.54128206 0.54406022],[0.2796722  0.27789136 0.27750081 0.27849    0.27745056],[0.23341955 0.23135751 0.23037917 0.23194666 0.23045821],[2.53532858 2.52244248 2.51401576 2.52664125 2.5148072 ]
644,"[2.02898772e-11 4.81622876e-11 7.62284849e-11 7.33569137e-11
 3.64949254e-11]",[0.10041476 0.10169799 0.10245218 0.10205103 0.1016479 ],[0.91411578 1.24620822 1.42929445 1.41287887 1.13706105],[0.55726272 0.55484479 0.55367871 0.55491812 0.55318065],[0.43824198 0.43786089 0.43874937 0.43772788 0.43866058],[0.36681644 0.36507221 0.36367079 0.36564763 0.3637592 ],[3.218984   3.21528478 3.2178232  3.21604293 3.21696054]
645,"[2.36269318e-11 5.65178899e-11 9.00984048e-11 8.58512363e-11
 4.30952223e-11]",[0.07232673 0.07297933 0.07325684 0.07325125 0.0727958 ],[0.88257419 1.25101165 1.478108   1.45171044 1.12896295],[0.5432248  0.54295979 0.54209575 0.54321565 0.54258967],[0.30766838 0.30708118 0.30776437 0.30728237 0.3075489 ],[0.26238448 0.26140562 0.26177279 0.26159513 0.26168464],[2.73454086 2.72871042 2.72643174 2.7304619  2.72645244]
646,"[2.08177337e-11 4.85204422e-11 7.53719580e-11 7.43913910e-11
 3.61778209e-11]",[0.11081704 0.11233697 0.11340134 0.11266415 0.11246431],[0.91140759 1.21221312 1.36523322 1.36294486 1.10555361],[0.5605359  0.55890594 0.56064576 0.558734   0.56065289],[0.46647195 0.46723263 0.46881184 0.46668193 0.46837633],[0.37770066 0.37790236 0.38011124 0.37765111 0.37965473],[3.48107414 3.48290947 3.49039165 3.48174804 3.48889722]
647,"[2.75168995e-11 6.42527978e-11 9.96119418e-11 9.84793653e-11
 4.78420096e-11]",[0.0907764  0.09146326 0.09187519 0.09175712 0.0913289 ],[1.00093881 1.35535195 1.54743275 1.53351864 1.23450433],[0.54804066 0.54755851 0.54853298 0.54712157 0.54906568],[0.39492871 0.39453515 0.39551953 0.39455881 0.39512079],[0.33327842 0.33169074 0.33114919 0.33230065 0.3310628 ],[2.89688048 2.89169637 2.892423   2.89301845 2.89181906]
648,"[3.48850500e-11 8.06104806e-11 1.23289833e-10 1.24048297e-10
 5.93388667e-11]",[0.07550333 0.07545043 0.07506143 0.07583908 0.07480216],[0.97225174 1.32808317 1.52593763 1.51742192 1.19771499],[0.53916385 0.53831463 0.53852923 0.53859394 0.53829973],[0.3106381  0.30841575 0.30584294 0.30922897 0.306142  ],[0.25847483 0.25755314 0.25754938 0.25785205 0.25746204],[2.68575932 2.67385638 2.66353703 2.67798608 2.6647896 ]
649,"[2.76510349e-11 6.45302966e-11 9.98452234e-11 9.89366709e-11
 4.79719953e-11]",[0.07166508 0.07216263 0.07237906 0.07241476 0.07196978],[0.90411245 1.26672711 1.48230855 1.46590863 1.13894948],[0.53373581 0.53574451 0.53654194 0.53527258 0.53628417],[0.30058333 0.29976093 0.30058798 0.29989321 0.30028968],[0.25109371 0.25124595 0.2532186  0.25101944 0.25278613],[2.61183892 2.60184266 2.59529358 2.60511305 2.59588196]
650,"[1.76460586e-11 4.14400277e-11 6.48084002e-11 6.33682310e-11
 3.10810531e-11]",[0.0778367  0.07854419 0.07878855 0.07901559 0.07812203],[0.85584924 1.21411401 1.43977892 1.41734308 1.08964564],[0.5507316  0.55141357 0.55041936 0.55216035 0.55042517],[0.34061519 0.33835095 0.33775817 0.33899642 0.3376469 ],[0.2924256  0.29181453 0.29282309 0.29187361 0.29261721],[2.88568852 2.87566606 2.87082312 2.87879896 2.87102113]
651,"[2.85230840e-11 6.82214776e-11 1.08668651e-10 1.03639845e-10
 5.19858011e-11]",[0.07214537 0.0724262  0.07252994 0.07273166 0.0721565 ],[1.00359393 1.414581   1.66324463 1.62819183 1.28402877],[0.54761478 0.54560665 0.54542225 0.54612696 0.54565999],[0.30372818 0.30217973 0.30244411 0.30243508 0.30213584],[0.25517898 0.25432402 0.25511657 0.25441606 0.25491015],[2.66398737 2.64553051 2.63112538 2.65175314 2.63276574]
652,"[2.99059634e-11 7.21448174e-11 1.16174081e-10 1.09242661e-10
 5.54830840e-11]",[0.07209433 0.07258086 0.07284958 0.07279775 0.07247817],[0.96724607 1.36997441 1.62178291 1.56858167 1.25661525],[0.53811427 0.53693577 0.5364419  0.53689678 0.535443  ],[0.30515337 0.30418209 0.30499546 0.30432583 0.30486518],[0.26030708 0.26005947 0.26128068 0.26005224 0.2610294 ],[2.60451372 2.59508714 2.5890504  2.59814605 2.58960817]
653,"[1.95040334e-11 4.61607510e-11 7.27228774e-11 7.03933695e-11
 3.48433361e-11]",[0.07446412 0.07551025 0.07629202 0.07575031 0.07562734],[0.86313754 1.22783166 1.45796143 1.43180492 1.10532926],[0.54470302 0.54566595 0.54466064 0.54438172 0.54518182],[0.32333529 0.32332198 0.32595507 0.3231396  0.32535891],[0.28704925 0.28764278 0.290294   0.28727489 0.28972477],[2.68592977 2.68019872 2.68147288 2.68161177 2.68072131]
654,"[2.10641527e-11 4.95293873e-11 7.75716938e-11 7.57031050e-11
 3.71943740e-11]",[0.0946974  0.09525553 0.09543183 0.09578709 0.09475589],[0.91917041 1.25523878 1.44041836 1.43280034 1.13516172],[0.55450904 0.5533142  0.55258997 0.55355107 0.55258855],[0.4123757  0.40980708 0.4079597  0.41065624 0.40780593],[0.33870442 0.33820005 0.33773598 0.33835684 0.33763142],[3.1582156  3.14935854 3.1477835  3.15188501 3.14736382]
655,"[2.19519787e-11 5.20314997e-11 8.21719585e-11 7.92972838e-11
 3.93545672e-11]",[0.09426844 0.09536943 0.09614225 0.09567079 0.09541496],[0.9426274  1.29021019 1.48118173 1.46764966 1.17301108],[0.55264467 0.55162954 0.55172688 0.5506478  0.5514284 ],[0.40844065 0.4078695  0.40966137 0.40770977 0.40889865],[0.33939638 0.33943079 0.3417681  0.33919642 0.34126511],[3.18722279 3.18169461 3.18290763 3.18307171 3.18219352]
656,"[4.71553195e-11 1.12401047e-10 1.77937309e-10 1.71008338e-10
 8.52135850e-11]",[0.06366089 0.06375256 0.06372317 0.06394006 0.06353522],[1.01430187 1.4072524  1.63509206 1.60451549 1.28288532],[0.52746813 0.5299857  0.53124697 0.5295223  0.53127834],[0.25144434 0.24969874 0.24996831 0.25027244 0.24970182],[0.20031136 0.19919765 0.19928498 0.1995343  0.19915564],[2.5040997  2.49654985 2.49127396 2.49903824 2.49181149]
657,"[2.49299460e-11 5.84939364e-11 9.11220256e-11 8.94979606e-11
 4.37353544e-11]",[0.07464029 0.07555961 0.0761161  0.07573022 0.07560778],[0.86618197 1.21142481 1.41314231 1.40313824 1.08751119],[0.53713197 0.53714772 0.53665579 0.53711277 0.53739777],[0.31915858 0.31968662 0.32158313 0.31938559 0.32130326],[0.27155757 0.27150332 0.27247901 0.27142206 0.27227391],[2.68741632 2.68620204 2.6891072  2.68627108 2.68837491]
658,"[3.12966370e-11 7.29430544e-11 1.12542122e-10 1.11901778e-10
 5.41014545e-11]",[0.06609813 0.06679883 0.0673758  0.06689056 0.06697503],[0.94047942 1.3186501  1.54058233 1.53058411 1.18140922],[0.5360979  0.53659524 0.53435002 0.53787676 0.53459361],[0.27007791 0.27037541 0.27313209 0.27009623 0.27259404],[0.22163544 0.22210528 0.22502404 0.22171979 0.22444335],[2.51085208 2.5083722  2.5107179  2.50883634 2.50999166]
659,"[2.25574778e-11 5.27688311e-11 8.19864435e-11 8.08237922e-11
 3.93638738e-11]",[0.06989828 0.07086082 0.07158593 0.07102134 0.07102465],[0.85561187 1.21199457 1.43063858 1.41651684 1.08426716],[0.53544475 0.53642406 0.53621027 0.53567762 0.53644165],[0.29773802 0.29823104 0.30060805 0.29809783 0.30023053],[0.26316299 0.26488139 0.26820162 0.26420476 0.2675599 ],[2.59268026 2.59174908 2.59730967 2.59150888 2.5960062 ]
660,"[1.83967167e-11 4.29092713e-11 6.64971786e-11 6.57880419e-11
 3.19368431e-11]",[0.07324566 0.07418098 0.0747948  0.07449514 0.07411972],[0.86213225 1.22565613 1.45443151 1.43689022 1.0955826 ],[0.54427391 0.5453164  0.54727735 0.54400308 0.54651477],[0.31766399 0.3170204  0.3185388  0.31711863 0.31809234],[0.27919862 0.2787334  0.2799833  0.27878263 0.27971462],[2.74240353 2.73716245 2.73876813 2.73844196 2.73796455]
661,"[2.08302260e-11 4.90033017e-11 7.71916864e-11 7.48504709e-11
 3.69671417e-11]",[0.10659654 0.10752425 0.10765818 0.1080571  0.10693084],[0.92352118 1.23927551 1.40861134 1.39758335 1.13160692],[0.55483797 0.55439001 0.55486892 0.55533256 0.55462834],[0.46340762 0.46174305 0.46075017 0.46225087 0.46079614],[0.39399718 0.39301184 0.39209619 0.39324579 0.39235353],[3.3535071  3.34636176 3.34358739 3.34853647 3.34358912]
662,"[1.88456216e-11 4.38542628e-11 6.78845192e-11 6.72862369e-11
 3.26054251e-11]",[0.10344823 0.10469665 0.10540393 0.10515331 0.10449821],[0.90665448 1.22992278 1.40583552 1.39829993 1.11511268],[0.55979236 0.56052945 0.56050281 0.55983561 0.56145362],[0.45400797 0.45270464 0.45365784 0.45284415 0.4534496 ],[0.3911356  0.38988154 0.39051103 0.39015451 0.39030502],[3.3131207  3.30764135 3.30883787 3.30901281 3.3081021 ]
663,"[2.33085765e-11 5.55639376e-11 8.84917611e-11 8.44871453e-11
 4.23234921e-11]",[0.08692311 0.08726137 0.08734729 0.08773741 0.08680428],[0.99446082 1.38172052 1.60942549 1.57667429 1.26024834],[0.55366398 0.55234144 0.55472983 0.55293368 0.55397542],[0.38258775 0.37858367 0.37746497 0.37980615 0.37765964],[0.33153728 0.32767424 0.32478819 0.32898762 0.3252402 ],[2.91034521 2.88959905 2.87627442 2.89635638 2.87745772]
664,"[1.91935800e-11 4.51388498e-11 7.06773825e-11 6.89902488e-11
 3.38914447e-11]",[0.10062337 0.10150677 0.10165474 0.10206835 0.10090072],[0.86857148 1.18382396 1.3594257  1.34748089 1.07456704],[0.55018922 0.54965545 0.54993531 0.55014076 0.54989319],[0.43672389 0.43349848 0.4315101  0.43459461 0.43184543],[0.36467019 0.36030767 0.35613109 0.36187756 0.35662653],[3.22128717 3.21572683 3.21522657 3.21726884 3.21487787]
665,"[2.26788292e-11 5.37136519e-11 8.48397367e-11 8.18761178e-11
 4.06289490e-11]",[0.08664606 0.08770867 0.08850426 0.08794507 0.08783892],[0.90134325 1.24858697 1.44852377 1.42894256 1.13381979],[0.54239344 0.54241582 0.54183116 0.54215893 0.54235911],[0.37881402 0.3781747  0.37996412 0.37816561 0.37953138],[0.31739205 0.31615989 0.31625211 0.31659965 0.31613277],[2.99758166 2.99199669 2.99331046 2.99337794 2.99256724]
666,"[4.42182714e-11 1.05157222e-10 1.66733808e-10 1.60062502e-10
 7.98059294e-11]",[0.07665423 0.07642275 0.07611988 0.07678116 0.07590833],[1.13242776 1.53608852 1.75886012 1.72328464 1.41467538],[0.53855723 0.54012847 0.54361117 0.54004572 0.54287203],[0.31674001 0.3128432  0.31087517 0.31440124 0.31091008],[0.2505952  0.24728092 0.24549488 0.24838147 0.24559545],[2.74843522 2.72488202 2.7043609  2.7330443  2.70688999]
667,"[3.30481998e-11 7.93996992e-11 1.27161943e-10 1.20418256e-10
 6.07830723e-11]",[0.07737422 0.07674488 0.07573285 0.07736424 0.07556497],[0.99816818 1.38212444 1.60772315 1.57039249 1.26391739],[0.53700518 0.53638752 0.53866506 0.53563674 0.53865421],[0.31322882 0.3071655  0.30133983 0.30931845 0.30204577],[0.24479151 0.24010612 0.23588762 0.24176896 0.23636102],[2.7989516  2.76937076 2.74002603 2.77993743 2.74400656]
668,"[4.87384073e-11 1.15932284e-10 1.83045067e-10 1.76520417e-10
 8.76963009e-11]",[0.07063246 0.07065254 0.07059098 0.0708777  0.07038836],[1.05949614 1.44120164 1.6523526  1.62420953 1.32213534],[0.53218401 0.53111589 0.53158136 0.53142661 0.53146453],[0.27700092 0.27494946 0.27446345 0.27577126 0.27467467],[0.21347261 0.21184886 0.21168416 0.21230086 0.21157224],[2.58730166 2.57662222 2.56880823 2.58018108 2.5696395 ]
669,"[2.29118033e-11 5.43175954e-11 8.57723031e-11 8.27777511e-11
 4.10808547e-11]",[0.09383477 0.09448961 0.09494556 0.09490649 0.09428411],[0.95143231 1.30060155 1.49552482 1.47714587 1.18522477],[0.55045065 0.54960311 0.54829192 0.54972734 0.54864155],[0.40820999 0.40549124 0.40593576 0.40597045 0.40583911],[0.34027371 0.33819814 0.33792038 0.33865534 0.33789882],[3.11612687 3.10454529 3.10052071 3.108008   3.10044466]
670,"[2.24487372e-11 5.28652869e-11 8.28435459e-11 8.07642789e-11
 3.97225822e-11]",[0.08506647 0.08619484 0.08706937 0.08640225 0.08638879],[0.95892646 1.33289095 1.54959423 1.52886632 1.2079967 ],[0.5485537  0.5490709  0.55123626 0.54908572 0.55054455],[0.36810551 0.36945625 0.37264751 0.36859239 0.37214032],[0.30362159 0.30627281 0.31061027 0.30510588 0.30987158],[2.98916594 2.98856183 2.99462262 2.98816759 2.99324083]
671,"[4.05756378e-11 9.53043944e-11 1.48467777e-10 1.45778870e-10
 7.12655204e-11]",[0.06815775 0.06840389 0.06853371 0.0685889  0.06826701],[0.96720015 1.34273461 1.56589395 1.53125826 1.22546295],[0.53402458 0.53433367 0.53459394 0.5345235  0.53486236],[0.26969786 0.27001508 0.27118339 0.26998109 0.27101927],[0.21916438 0.22044306 0.22372709 0.21980879 0.22315235],[2.5017435  2.49692887 2.49543544 2.49836075 2.49536261]
672,"[1.54043061e-11 3.67216595e-11 5.85000325e-11 5.58352289e-11
 2.79773317e-11]",[0.0886204  0.08900162 0.08859965 0.08981521 0.08788003],[0.83793544 1.17864532 1.38950468 1.36742536 1.0617951 ],[0.55412112 0.55342045 0.55433789 0.55366932 0.55409709],[0.39286759 0.38686261 0.38259602 0.38888228 0.38292725],[0.33556248 0.3303555  0.32664012 0.33205968 0.32710479],[3.01941971 3.00189915 2.99187256 3.00750586 2.99261349]
673,"[1.80269474e-11 4.20221275e-11 6.52482826e-11 6.44282102e-11
 3.13221338e-11]",[0.09835135 0.098054   0.09675565 0.09909432 0.0961933 ],[0.90426827 1.24152765 1.43776317 1.42143056 1.12152817],[0.55504833 0.55222424 0.55111374 0.55339475 0.55137168],[0.43453581 0.42729208 0.41966928 0.43018719 0.42056926],[0.37140858 0.36552985 0.35930637 0.36769039 0.36010523],[3.16689026 3.13808084 3.11083989 3.14828886 3.11436828]
674,"[2.96735391e-11 6.96894027e-11 1.08634246e-10 1.06594626e-10
 5.21373792e-11]",[0.0742377  0.07527814 0.07636641 0.07529258 0.07582293],[1.05817122 1.46162401 1.67996572 1.6839845  1.31059874],[0.54313582 0.54140007 0.54215629 0.54293721 0.54193859],[0.30622738 0.30652816 0.30907586 0.30603104 0.3085535 ],[0.26116716 0.26132812 0.26342614 0.26110981 0.26300677],[2.86097299 2.86114487 2.86874549 2.8604065  2.86708795]
675,"[3.22109180e-11 7.70285144e-11 1.22586962e-10 1.17034598e-10
 5.86551260e-11]",[0.07705713 0.07749844 0.07790522 0.07771443 0.07749593],[1.04350522 1.43660735 1.65273776 1.63872609 1.30343733],[0.54612254 0.54435389 0.54412365 0.54389597 0.54411446],[0.31517648 0.31367532 0.31439237 0.3136819  0.31389767],[0.2491522  0.24725835 0.2476526  0.24765584 0.24732544],[2.9103548  2.90651329 2.90975362 2.9072575  2.90874035]
676,"[3.17272474e-11 7.50499531e-11 1.18077227e-10 1.14479238e-10
 5.65877328e-11]",[0.07908202 0.07917904 0.07910812 0.0795471  0.07875615],[1.04393313 1.43041487 1.64361133 1.63059212 1.29611221],[0.53947893 0.53843025 0.53888475 0.53747517 0.53886957],[0.32996621 0.32789269 0.32681335 0.32823256 0.32671315],[0.26741698 0.26585084 0.26533184 0.26637317 0.26528697],[2.89762918 2.88727989 2.88135897 2.89060184 2.88180085]
677,"[3.69371807e-11 8.78516249e-11 1.39259719e-10 1.33720126e-10
 6.66604590e-11]",[0.07987022 0.08002452 0.0799704  0.08032337 0.07967173],[1.05694948 1.43319612 1.63383549 1.61900612 1.30744082],[0.54039779 0.53790078 0.53866005 0.5388537  0.53788332],[0.3281333  0.3256286  0.32386195 0.32620371 0.3238906 ],[0.25477462 0.25150697 0.24938583 0.25249874 0.24954759],[2.83761523 2.82955266 2.82641306 2.83199312 2.82643341]
678,"[3.40964458e-11 8.01463810e-11 1.25277848e-10 1.22531112e-10
 6.00927409e-11]",[0.07595819 0.07646716 0.07680183 0.07664883 0.07642722],[0.97768707 1.34806277 1.55881688 1.53457756 1.22770023],[0.53701905 0.53701686 0.5368799  0.5362596  0.5371108 ],[0.31391632 0.31462886 0.31691849 0.31406356 0.31651971],[0.24827219 0.24867538 0.25053916 0.24825114 0.25015636],[2.75304001 2.75249522 2.75749329 2.75221388 2.7563343 ]
679,"[4.30258214e-11 1.02134660e-10 1.61605799e-10 1.55567229e-10
 7.73754003e-11]",[0.07741523 0.07763692 0.0778064  0.07784185 0.07751624],[1.07643998 1.44924412 1.64393529 1.63056271 1.32540315],[0.53987984 0.54004967 0.53980285 0.53980188 0.5400113 ],[0.32223168 0.32007849 0.3199175  0.32083346 0.32006878],[0.26156024 0.25969731 0.25915078 0.26028635 0.25909753],[2.85814581 2.85424252 2.85545768 2.85517854 2.85486534]
680,"[3.34118748e-11 7.88588709e-11 1.23866372e-10 1.20377809e-10
 5.93725877e-11]",[0.08147919 0.08235547 0.08313766 0.08243071 0.08266401],[1.02472797 1.38708059 1.57389208 1.5741145  1.25704781],[0.53899643 0.53876777 0.53872044 0.53847154 0.53822185],[0.33472218 0.33563336 0.33833605 0.33530976 0.33758072],[0.2608776  0.26053519 0.26103747 0.26057943 0.26080686],[2.96526809 2.9691496  2.97996615 2.967137   2.97792093]
681,"[3.25991888e-11 7.75548946e-11 1.22973496e-10 1.18035951e-10
 5.88617779e-11]",[0.08884038 0.09046044 0.09205577 0.09030708 0.09142335],[1.00738211 1.35258598 1.52630189 1.51942111 1.23904078],[0.53951432 0.53973787 0.54023109 0.54002772 0.53999335],[0.35748002 0.35847326 0.36160853 0.35811705 0.36139198],[0.27145776 0.27157498 0.27235975 0.27143202 0.2721772 ],[3.1247485  3.13782095 3.15794859 3.13248948 3.15464483]
682,"[4.59343392e-11 1.06484380e-10 1.63367212e-10 1.63677536e-10
 7.85954168e-11]",[0.07831819 0.07867239 0.07890116 0.0788257  0.07861041],[1.08057664 1.43794367 1.61782596 1.61438754 1.31024295],[0.53830887 0.53754194 0.53806353 0.53883271 0.53733189],[0.31532041 0.31447788 0.31563071 0.31481204 0.31536319],[0.23734304 0.23781371 0.23986186 0.23754031 0.23949066],[2.76481933 2.76144121 2.7623608  2.76227737 2.76186349]
683,"[3.38024857e-11 7.97181025e-11 1.25225411e-10 1.21714739e-10
 6.00200111e-11]",[0.09425959 0.0955813  0.09661181 0.09557027 0.09606451],[0.91703553 1.20975821 1.3513836  1.35081926 1.10891381],[0.53198018 0.53148718 0.53194318 0.53197907 0.53218316],[0.3692465  0.36962439 0.37241838 0.36961146 0.37224849],[0.29226589 0.29254266 0.29388565 0.29240401 0.29366462],[3.07753613 3.08118903 3.08893592 3.07951539 3.08753869]
684,"[4.48510355e-11 1.05129532e-10 1.63493056e-10 1.60921190e-10
 7.84943317e-11]",[0.07597061 0.0767404  0.07746173 0.07673503 0.07710224],[1.01450838 1.36866502 1.55570521 1.53844372 1.25418627],[0.52805618 0.52804171 0.52765202 0.52907228 0.52767501],[0.31286456 0.3134044  0.31550758 0.31314534 0.31497607],[0.2603127  0.26006738 0.26061643 0.26017633 0.26051192],[2.78483842 2.78978041 2.80034506 2.78751224 2.79842806]
685,"[5.15774371e-11 1.20885158e-10 1.87952425e-10 1.85046831e-10
 9.02410158e-11]",[0.07710599 0.07749451 0.07781742 0.07759635 0.07754631],[1.04210829 1.37893916 1.54585977 1.54025819 1.26330717],[0.52432658 0.52360181 0.52440217 0.52334087 0.52358207],[0.32398984 0.32440122 0.32566312 0.32407961 0.32553124],[0.25619147 0.2559508  0.25672824 0.25594201 0.25661021],[2.79561467 2.79660033 2.80266054 2.79580145 2.80140223]
686,"[5.20650813e-11 1.21030134e-10 1.86146260e-10 1.85856698e-10
 8.95261306e-11]",[0.07584308 0.07689125 0.07799279 0.07674226 0.07760448],[1.09365765 1.4451236  1.6114086  1.61807994 1.31747404],[0.52937942 0.53149025 0.53047892 0.53018227 0.52942217],[0.28643915 0.28987549 0.29512754 0.28830533 0.29408618],[0.2166252  0.21852442 0.22194047 0.2177234  0.22128107],[2.77674145 2.79115257 2.81224027 2.78541243 2.80880455]
687,"[5.85180549e-11 1.37875532e-10 2.15916029e-10 2.10621887e-10
 1.03549109e-10]",[0.06542136 0.06551633 0.06563279 0.06565518 0.06544384],[1.18377047 1.59756127 1.81440766 1.80337041 1.45546825],[0.53053389 0.52985285 0.52926979 0.5305896  0.52961197],[0.26286874 0.26201602 0.26209043 0.26229054 0.26205601],[0.21070229 0.20949953 0.20846465 0.2099086  0.20860011],[2.67791773 2.68054166 2.68897517 2.67908471 2.68734143]
688,"[8.38909097e-11 1.95012239e-10 3.08937150e-10 2.98683231e-10
 1.47618338e-10]",[0.08364429 0.08495548 0.08732015 0.08454346 0.08676049],[1.81555672 2.27144522 2.46815778 2.4487537  2.1467728 ],[0.55320825 0.55300107 0.55418166 0.5530056  0.55390947],[0.33776651 0.34029138 0.34542156 0.338977   0.34439044],[0.24920077 0.25090782 0.25136916 0.2504327  0.25121053],[3.41420956 3.42867831 3.44731615 3.42299227 3.44457992]
