mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-1.63812730e-08 -2.64396584e-08 -3.48785532e-08 -3.20912696e-08
 -2.39734037e-08]","[4.59468512e-06 7.05187722e-06 8.83984938e-06 8.71479853e-06
 6.11936416e-06]","[2.11111313e-11 4.97289724e-11 7.81429371e-11 7.59477134e-11
 3.74466178e-11]",[-0.06674646 -0.07728776 -0.08911431 -0.07338733 -0.08741435],[0.52671195 0.47665338 0.41924043 0.49528326 0.42759798],"[4.59471432e-06 7.05192679e-06 8.83991819e-06 8.71485762e-06
 6.11941112e-06]",[0.02382812 0.02382812 0.0234375  0.02421875 0.02356771],"[5.38194567e-12 1.28461131e-11 2.04454666e-11 1.95272940e-11
 9.78101769e-12]",[0.60105866 0.60509275 0.60889238 0.60366805 0.60839864],"[4.32479336e-12 1.02955756e-11 1.63481178e-11 1.56646815e-11
 7.82307956e-12]",[0.48299531 0.48495432 0.48686805 0.484259   0.48661102],"[1.16043031e-12 2.68686876e-12 4.14268410e-12 4.12959891e-12
 1.99058830e-12]",[0.1295975  0.12656006 0.12337448 0.12766269 0.12381853],"[5.42612246e-13 1.26901084e-12 2.00032784e-12 1.94129566e-12
 9.57311257e-13]",[0.06059924 0.05977444 0.05957234 0.06001334 0.05954665],"[2.11828405e-14 5.01117846e-14 8.13547632e-14 7.62207263e-14
 3.87183597e-14]",[0.00236571 0.00236042 0.00242285 0.00235629 0.00240836],972
"[3.31996031e-08 5.32934919e-08 6.99070236e-08 6.48167163e-08
 4.80900312e-08]","[4.96466674e-06 7.69520405e-06 9.75074765e-06 9.47566178e-06
 6.73953674e-06]","[2.46479159e-11 5.92161654e-11 9.50770797e-11 8.97881661e-11
 4.54213554e-11]",[0.2307913  0.14491145 0.03928317 0.17746399 0.05526186],[4.50290681 4.22547627 3.8944452  4.33000739 3.94357918],"[4.96477775e-06 7.69538859e-06 9.75099824e-06 9.47588346e-06
 6.73970831e-06]",[0.0266276  0.02597656 0.02545573 0.02610677 0.02597656],"[6.19683464e-12 1.50507681e-11 2.44013135e-11 2.27351296e-11
 1.16428155e-11]",[0.59709172 0.60545181 0.61391178 0.60245429 0.61274432],"[4.78964306e-12 1.13112129e-11 1.77802621e-11 1.72628271e-11
 8.52162615e-12]",[0.46150275 0.45501959 0.44733298 0.45744469 0.4484807 ],"[1.36325961e-12 3.16396032e-12 4.88436870e-12 4.85920104e-12
 2.34687536e-12]",[0.13135594 0.12727759 0.12288566 0.12876313 0.12351261],"[5.69649771e-13 1.34126923e-12 2.14393125e-12 2.04562024e-12
 1.02355632e-12]",[0.05488821 0.05395564 0.05393909 0.05420654 0.05386827],"[2.09442309e-14 4.96089830e-14 8.03784937e-14 7.54368906e-14
 3.82874000e-14]",[0.00201807 0.00199564 0.00202224 0.00199899 0.00201501],973
"[-3.72451251e-08 -6.25171943e-08 -8.59313951e-08 -7.48235532e-08
 -5.87210102e-08]","[5.39673359e-06 8.32946610e-06 1.05066431e-05 1.02724902e-05
 7.26666984e-06]","[2.91247335e-11 6.93800056e-11 1.10389549e-10 1.05524056e-10
 5.28044905e-11]",[-0.21884559 -0.21919442 -0.21765533 -0.21924431 -0.21802062],[2.24338644 2.19425649 2.1406233  2.21242971 2.14813029],"[5.39686211e-06 8.32970071e-06 1.05069945e-05 1.02727627e-05
 7.26690709e-06]",[0.03079427 0.03040365 0.03079427 0.03092448 0.03027344],"[6.24114474e-12 1.51628953e-11 2.46005777e-11 2.29010787e-11
 1.17364489e-11]",[0.52413098 0.53148559 0.53915737 0.52883113 0.53808319],"[6.20223132e-12 1.46175703e-11 2.28776708e-11 2.23294882e-11
 1.09734106e-11]",[0.52086303 0.51237101 0.50139737 0.51563197 0.50310003],"[2.04039810e-12 4.82284928e-12 7.59477831e-12 7.35733727e-12
 3.63882711e-12]",[0.17135252 0.16904917 0.16645059 0.16989545 0.16682999],"[1.11793661e-12 2.62670929e-12 4.15443516e-12 4.01210364e-12
 1.98759558e-12]",[0.09388425 0.09207068 0.09105048 0.0926474  0.09112567],"[2.43217009e-14 5.81542555e-14 9.51828228e-14 8.81169793e-14
 4.52642972e-14]",[0.00204254 0.00203841 0.00208607 0.0020348  0.00207524],974
"[9.83143422e-09 1.81342600e-08 2.71683262e-08 2.10113331e-08
 1.83482891e-08]","[5.49558000e-06 8.56387083e-06 1.09150902e-05 1.05246212e-05
 7.53797603e-06]","[3.02013995e-11 7.33398835e-11 1.19139194e-10 1.10767651e-10
 5.68210826e-11]",[-0.27756834 -0.28718792 -0.29192726 -0.28420879 -0.29167663],[1.5209209  1.6440438  1.78957213 1.59785258 1.7680309 ],"[5.49558880e-06 8.56389003e-06 1.09151240e-05 1.05246422e-05
 7.53799836e-06]",[0.02636719 0.02636719 0.02675781 0.02610677 0.0264974 ],"[7.32231649e-12 1.79956910e-11 2.95863443e-11 2.70636433e-11
 1.40874132e-11]",[0.56190645 0.56741124 0.57302005 0.56543802 0.57224193],"[6.10877590e-12 1.47160442e-11 2.36482255e-11 2.22956290e-11
 1.12978440e-11]",[0.46878069 0.46400268 0.45801222 0.46582037 0.45892741],"[2.18429326e-12 5.23685809e-12 8.38280165e-12 7.94701930e-12
 4.00668085e-12]",[0.16762024 0.1651202  0.16235576 0.16603629 0.16275456],"[8.53127067e-13 2.05116886e-12 3.33612178e-12 3.10576735e-12
 1.58945721e-12]",[0.06546803 0.06467416 0.06461307 0.06488849 0.06456502],"[2.34799437e-14 5.38495249e-14 8.42613566e-14 8.28705848e-14
 4.03198374e-14]",[0.00180182 0.0016979  0.00163195 0.00173141 0.00163782],975
"[3.01506169e-08 5.10162299e-08 7.06786180e-08 6.08825699e-08
 4.82473327e-08]","[5.00955369e-06 7.72841952e-06 9.73917628e-06 9.53322678e-06
 6.73702750e-06]","[2.50956282e-11 5.97284682e-11 9.48515547e-11 9.08824129e-11
 4.53875395e-11]",[0.1061783  0.06662465 0.01857233 0.08156491 0.02578412],[0.91438179 0.8544226  0.78708174 0.87659484 0.79680437],"[5.00964442e-06 7.72858790e-06 9.73943274e-06 9.53342119e-06
 6.73720026e-06]",[0.02259115 0.02220052 0.02167969 0.02220052 0.02167969],"[6.25214344e-12 1.50765099e-11 2.42271461e-11 2.28357923e-11
 1.15753893e-11]",[0.58243742 0.5882215  0.59400102 0.58615294 0.59321083],"[5.10572894e-12 1.20929873e-11 1.90415571e-11 1.84386026e-11
 9.12490455e-12]",[0.47563969 0.4718171  0.46686078 0.47328514 0.46762939],"[1.46381074e-12 3.42529275e-12 5.33996120e-12 5.24440096e-12
 2.56198524e-12]",[0.13636574 0.1336404  0.13092514 0.13461416 0.13129558],"[5.82670752e-13 1.33665667e-12 2.05818636e-12 2.05984980e-12
 9.88486343e-13]",[0.05428046 0.05215068 0.0504626  0.05287257 0.05065755],"[1.83820950e-14 4.29757820e-14 6.83118348e-14 6.56981921e-14
 3.26305415e-14]",[0.00171244 0.00167673 0.00167487 0.00168635 0.00167224],976
"[-1.67109865e-08 -2.80051953e-08 -3.84372621e-08 -3.35337349e-08
 -2.62681553e-08]","[5.46549398e-06 8.41846875e-06 1.05923943e-05 1.03902456e-05
 7.32877171e-06]","[2.98716245e-11 7.08706160e-11 1.12198817e-10 1.07957204e-10
 5.37108947e-11]",[0.16871364 0.18552558 0.20310236 0.17943304 0.20063234],[4.14730849 4.09684898 3.97229612 4.12178788 3.9950687 ],"[5.46551953e-06 8.41851533e-06 1.05924640e-05 1.03902998e-05
 7.32881878e-06]",[0.02584635 0.02558594 0.02597656 0.02623698 0.02636719],"[8.15079248e-12 1.93353742e-11 3.04708707e-11 2.94667608e-11
 1.46012231e-11]",[0.60220755 0.60414348 0.6055488  0.60349962 0.60540025],"[7.21824906e-12 1.70036468e-11 2.65777882e-11 2.59808654e-11
 1.27512729e-11]",[0.53330815 0.53128749 0.52818142 0.53210607 0.52869706],"[1.84790451e-12 4.33799200e-12 6.77704570e-12 6.63471411e-12
 3.25087879e-12]",[0.13652931 0.13554274 0.13468049 0.13588353 0.1347889 ],"[6.78715077e-13 1.58695400e-12 2.49782160e-12 2.42818319e-12
 1.19578925e-12]",[0.05014572 0.04958518 0.04963931 0.04973087 0.04958017],"[1.68387064e-14 3.92547699e-14 6.27336669e-14 6.00345400e-14
 2.99238286e-14]",[0.0012441  0.00122654 0.00124671 0.00122955 0.00124071],977
"[-4.21955510e-08 -6.45808507e-08 -8.01895600e-08 -7.99368059e-08
 -5.56175342e-08]","[5.83289547e-06 9.03916454e-06 1.14393194e-05 1.11324313e-05
 7.90869774e-06]","[3.40226696e-11 8.17064956e-11 1.30858028e-10 1.23931026e-10
 6.25474999e-11]",[0.25922864 0.2822471  0.30948797 0.27364923 0.30540764],[2.73629102 2.857695   2.97670816 2.81452087 2.96070608],"[5.83304809e-06 9.03939524e-06 1.14396004e-05 1.11327183e-05
 7.90889330e-06]",[0.02617188 0.02630208 0.02630208 0.02604167 0.02630208],"[8.72066491e-12 2.12326582e-11 3.44713270e-11 3.20485024e-11
 1.64460584e-11]",[0.5999012  0.60555901 0.610906   0.60357204 0.61019737],"[6.96976353e-12 1.65790946e-11 2.62355313e-11 2.52384150e-11
 1.25632330e-11]",[0.47945536 0.47283859 0.46495    0.47531711 0.46613307],"[1.99910361e-12 4.75886789e-12 7.56012569e-12 7.24040340e-12
 3.61741566e-12]",[0.13751987 0.13572372 0.13398167 0.1363591  0.13421681],"[8.00547317e-13 1.84848616e-12 2.87154238e-12 2.84121732e-12
 1.37721836e-12]",[0.05507026 0.05271914 0.0508899  0.05350888 0.05109887],"[1.82793001e-14 4.20439805e-14 6.59848217e-14 6.46332258e-14
 3.15629311e-14]",[0.00125745 0.0011991  0.00116939 0.00121724 0.00117108],978
"[2.54979745e-08 3.26746609e-08 3.10112407e-08 4.33941668e-08
 2.25181809e-08]","[6.17524194e-06 9.51547724e-06 1.19689945e-05 1.17433152e-05
 8.28207094e-06]","[3.81336130e-11 9.05443071e-11 1.43256830e-10 1.37905451e-10
 6.85926990e-11]",[0.23104605 0.24931661 0.26359843 0.24313652 0.26199586],[2.13225512 2.06343762 1.97412239 2.09006355 1.98795618],"[6.17529458e-06 9.51553334e-06 1.19690347e-05 1.17433953e-05
 8.28210155e-06]",[0.02167969 0.02174479 0.02122396 0.02174479 0.02096354],"[9.21813356e-12 2.19906745e-11 3.49456562e-11 3.34380330e-11
 1.67227178e-11]",[0.60898652 0.61292615 0.61640888 0.61155636 0.61596997],"[7.34497085e-12 1.71809864e-11 2.67239631e-11 2.63132277e-11
 1.28276753e-11]",[0.48523795 0.47887007 0.47138586 0.48124905 0.47249872],"[1.88937970e-12 4.43309461e-12 6.95644643e-12 6.77857051e-12
 3.33356796e-12]",[0.12481993 0.12355963 0.12270525 0.12397493 0.12278971],"[7.09809870e-13 1.65472061e-12 2.60374607e-12 2.53403883e-12
 1.24629964e-12]",[0.04689286 0.04612053 0.04592766 0.04634566 0.0459066 ],"[1.37882612e-14 3.15985707e-14 4.98111907e-14 4.86121471e-14
 2.37958075e-14]",[0.00091091 0.00088072 0.00087862 0.00088908 0.0008765 ],979
"[-2.79742739e-08 -3.97120952e-08 -4.46323475e-08 -5.05992509e-08
 -3.14526321e-08]","[6.87752217e-06 1.05896589e-05 1.32933323e-05 1.30739976e-05
 9.20192287e-06]","[4.73003112e-11 1.12140875e-10 1.76712683e-10 1.70929413e-10
 8.46753846e-11]",[0.56881538 0.55973168 0.54721902 0.56328119 0.54920029],[2.54022169 2.50337032 2.45109058 2.51794685 2.45936511],"[6.87757906e-06 1.05897333e-05 1.32934072e-05 1.30740955e-05
 9.20197663e-06]",[0.02128906 0.02148438 0.02174479 0.02135417 0.02148438],"[1.17164600e-11 2.79610282e-11 4.42949197e-11 4.25242377e-11
 2.12118025e-11]",[0.57559054 0.58017249 0.58459741 0.57854952 0.58400978],"[1.17352396e-11 2.75354954e-11 4.28041004e-11 4.21384584e-11
 2.05541505e-11]",[0.57651312 0.57134297 0.56492181 0.57330093 0.56590311],"[2.54810011e-12 5.87510233e-12 8.98516547e-12 9.04654950e-12
 4.32366035e-12]",[0.12517965 0.12190441 0.11858481 0.12307985 0.11904033],"[7.41296533e-13 1.76468495e-12 2.83246917e-12 2.68237900e-12
 1.35220942e-12]",[0.03641742 0.03661602 0.03738248 0.03649422 0.03722944],"[1.82582550e-14 4.19075231e-14 6.58634763e-14 6.44509701e-14
 3.14899484e-14]",[0.00089697 0.00086955 0.00086926 0.00087687 0.00086699],980
"[3.21103359e-08 4.94731783e-08 6.19207255e-08 6.10851433e-08
 4.28963389e-08]","[6.87455191e-06 1.02353926e-05 1.25688680e-05 1.27776689e-05
 8.71715497e-06]","[4.72594639e-11 1.04763261e-10 1.57976443e-10 1.63268824e-10
 7.59887908e-11]",[ 0.16606659  0.06840769 -0.00539081  0.10161888  0.00244504],[3.0179976  2.43683119 2.2148776  2.61409342 2.21542958],"[6.87462690e-06 1.02355121e-05 1.25690205e-05 1.27778150e-05
 8.71726051e-06]",[0.02584635 0.02623698 0.02597656 0.02584635 0.02636719],"[7.34359913e-12 1.69092277e-11 2.60357157e-11 2.60306258e-11
 1.25082517e-11]",[0.54817877 0.54672243 0.54624346 0.54716023 0.54622426],"[6.09995080e-12 1.41632231e-11 2.18598479e-11 2.17493584e-11
 1.05040300e-11]",[0.45534396 0.45793645 0.45863149 0.45716857 0.45870168],"[2.40772271e-12 5.52511380e-12 8.40579365e-12 8.52243411e-12
 4.04789189e-12]",[0.17972965 0.17864232 0.17635812 0.17914041 0.17676785],"[1.27123874e-12 3.02034043e-12 4.81860936e-12 4.59582319e-12
 2.30313346e-12]",[0.09489435 0.09765602 0.10109704 0.09660358 0.1005758 ],"[4.03184761e-14 9.44016655e-14 1.49017807e-13 1.44348691e-13
 7.13084311e-14]",[0.00300966 0.00305227 0.00312647 0.00303419 0.00311398],981
"[3.46201852e-08 5.02123898e-08 5.81687078e-08 6.34426139e-08
 4.07830820e-08]","[4.32005524e-06 6.61115744e-06 8.27286313e-06 8.17783996e-06
 5.72769802e-06]","[1.86628773e-11 4.37074027e-11 6.84402643e-11 6.68770664e-11
 3.28065247e-11]",[-0.18433931 -0.18890807 -0.18589432 -0.18793768 -0.18695403],[0.27229018 0.24991631 0.21786866 0.25887559 0.2229506 ],"[4.32019396e-06 6.61134812e-06 8.27306763e-06 8.17808604e-06
 5.72784322e-06]",[0.03561198 0.03639323 0.0358724  0.03652344 0.03626302],"[2.90990875e-12 6.81518030e-12 1.05938002e-11 1.04345675e-11
 5.08641951e-12]",[0.3878115  0.38663167 0.38283065 0.38728876 0.38357298],"[2.87698296e-12 6.74959579e-12 1.05334287e-11 1.03257474e-11
 5.05367982e-12]",[0.38342339 0.38291099 0.38064899 0.3832498  0.38110405],"[1.93742179e-12 4.54165772e-12 7.13509133e-12 6.94540972e-12
 3.41796267e-12]",[0.2582055  0.25765257 0.25784248 0.2577854  0.25775266],"[1.51839433e-12 3.59984319e-12 5.77167711e-12 5.47831458e-12
 2.75513848e-12]",[0.20236057 0.20422253 0.20857245 0.20333278 0.20776829],"[3.27328157e-14 7.67376587e-14 1.22377014e-13 1.17194805e-13
 5.84284783e-14]",[0.00436239 0.0043534  0.00442237 0.0043498  0.00440616],982
"[1.78672008e-09 8.68154899e-09 1.97388779e-08 7.98468804e-09
 1.27467118e-08]","[4.00129704e-06 6.10833222e-06 7.61158441e-06 7.56374592e-06
 5.27364929e-06]","[1.60103780e-11 3.73117225e-11 5.79362172e-11 5.72102524e-11
 2.78113768e-11]",[0.10534995 0.12437962 0.14191772 0.11766629 0.13968738],[0.74775701 0.78308136 0.81902526 0.7704252  0.81415951],"[4.00129743e-06 6.10833839e-06 7.61161000e-06 7.56375014e-06
 5.27366470e-06]",[0.03125    0.03046875 0.03072917 0.03059896 0.03046875],"[2.87630567e-12 6.73048107e-12 1.04757534e-11 1.03063834e-11
 5.02781002e-12]",[0.46684129 0.46561409 0.46319584 0.4661589  0.46362271],"[2.52132589e-12 5.92380431e-12 9.26350303e-12 9.05751486e-12
 4.44289102e-12]",[0.40922599 0.40980826 0.40959498 0.40967243 0.40968636],"[1.31391750e-12 3.10433214e-12 4.88827988e-12 4.73645349e-12
 2.34201220e-12]",[0.21325652 0.21475742 0.21614015 0.21423033 0.21596083],"[8.81812514e-13 2.07902565e-12 3.31037689e-12 3.17067763e-12
 1.58193801e-12]",[0.14312335 0.14382681 0.1463716  0.14341011 0.14587313],"[1.88599415e-14 4.42411542e-14 7.15983870e-14 6.74698928e-14
 3.40818052e-14]",[0.00306108 0.0030606  0.00316579 0.00305167 0.00314274],983
"[-5.16413017e-08 -8.34497637e-08 -1.10269765e-07 -1.01247930e-07
 -7.57800145e-08]","[5.30710459e-06 8.18812865e-06 1.03217407e-05 1.00997582e-05
 7.13956701e-06]","[2.81653591e-11 6.70454508e-11 1.06538330e-10 1.02005117e-10
 5.09734171e-11]",[0.06070267 0.08242657 0.10598531 0.07449144 0.10260925],[1.23981401 1.30301334 1.38304059 1.27882996 1.37076584],"[5.30735583e-06 8.18855388e-06 1.03223297e-05 1.01002657e-05
 7.13996916e-06]",[0.02265625 0.02317708 0.02291667 0.02317708 0.02317708],"[6.04966415e-12 1.46401769e-11 2.36840441e-11 2.21402473e-11
 1.13027294e-11]",[0.55949918 0.56455254 0.56969855 0.56273757 0.5689865 ],"[4.98592644e-12 1.19097214e-11 1.90091208e-11 1.80957931e-11
 9.08879818e-12]",[0.4611201  0.45926108 0.45724745 0.45993988 0.45753581],"[1.87102098e-12 4.40649140e-12 6.90674081e-12 6.73160611e-12
 3.31161423e-12]",[0.17304013 0.16992253 0.16613549 0.1710969  0.16670874],"[7.79461618e-13 1.83465058e-12 2.91399028e-12 2.79983052e-12
 1.39307507e-12]",[0.07208799 0.07074755 0.07009344 0.07116315 0.07012827],"[1.58910615e-14 3.82886306e-14 6.36629425e-14 5.78225297e-14
 3.01911790e-14]",[0.00146967 0.00147648 0.00153136 0.00146967 0.00151984],984
"[4.03941750e-08 6.36448004e-08 8.17661682e-08 7.79367821e-08
 5.64212903e-08]","[5.27645966e-06 8.08564791e-06 1.01220148e-05 9.99782013e-06
 7.00815883e-06]","[2.78410265e-11 6.53777021e-11 1.02455183e-10 9.99564074e-11
 4.91142901e-11]",[0.1131268  0.1386169  0.16983586 0.12893559 0.1651393 ],[0.69790985 0.76024318 0.84099554 0.73623001 0.82846142],"[5.27661428e-06 8.08589839e-06 1.01223450e-05 9.99812390e-06
 7.00838594e-06]",[0.02415365 0.02415365 0.02324219 0.02428385 0.0235026 ],"[6.89843110e-12 1.65298303e-11 2.64365134e-11 2.50901966e-11
 1.26378368e-11]",[0.59693764 0.60246793 0.60760693 0.60052333 0.60694148],"[5.53442780e-12 1.30247108e-11 2.04279726e-11 1.99002759e-11
 9.79264515e-12]",[0.47890719 0.47471574 0.46950887 0.47630476 0.47029904],"[1.61990220e-12 3.78543469e-12 5.91180905e-12 5.79703857e-12
 2.83489869e-12]",[0.14017399 0.13796893 0.13587481 0.13874969 0.13614811],"[7.53725621e-13 1.74919898e-12 2.73102615e-12 2.68381645e-12
 1.30896814e-12]",[0.06522167 0.06375361 0.06276888 0.06423602 0.06286416],"[1.33681875e-14 3.06941466e-14 4.87158848e-14 4.71671969e-14
 2.32391058e-14]",[0.00115678 0.00111872 0.00111967 0.00112893 0.00111608],985
"[-9.26936548e-12  1.26743781e-09  3.50915235e-09  9.73885959e-10
  2.23042059e-09]","[5.53723093e-06 8.48005457e-06 1.05884117e-05 1.04896183e-05
 7.33482854e-06]","[3.06609264e-11 7.19113254e-11 1.12114462e-10 1.10032093e-10
 5.37997098e-11]",[0.34982986 0.35384299 0.35217404 0.35292362 0.35288854],[2.9681321  3.06731085 3.14243111 3.03384496 3.13439822],"[5.53723093e-06 8.48005466e-06 1.05884123e-05 1.04896184e-05
 7.33482888e-06]",[0.02545573 0.0249349  0.02519531 0.02519531 0.0249349 ],"[7.68611367e-12 1.80792949e-11 2.81909798e-11 2.76412196e-11
 1.35307628e-11]",[0.59216169 0.59687725 0.60112953 0.59522959 0.60059203],"[6.86376521e-12 1.58111015e-11 2.40598105e-11 2.43622025e-11
 1.15897983e-11]",[0.52880546 0.52199418 0.51303866 0.52461882 0.51443814],"[1.57951602e-12 3.61793804e-12 5.51179964e-12 5.58273256e-12
 2.65309148e-12]",[0.12169074 0.11944409 0.1175307  0.12021928 0.11776318],"[8.35121384e-13 1.96180432e-12 3.10233527e-12 2.99668308e-12
 1.48424822e-12]",[0.0643403  0.06476781 0.06615255 0.06453096 0.06588155],"[1.44942269e-14 3.41238444e-14 5.51267602e-14 5.19954851e-14
 2.62583128e-14]",[0.00111668 0.00112658 0.00117549 0.00111968 0.00116553],986
"[ 5.57883027e-09  3.47435906e-09 -3.31001140e-09  6.65294526e-09
 -1.49282154e-09]","[6.62738067e-06 1.02336061e-05 1.28981225e-05 1.26201969e-05
 8.92259469e-06]","[4.39221745e-11 1.04726693e-10 1.66361564e-10 1.59269370e-10
 7.96126960e-11]",[0.22511369 0.23084569 0.23500726 0.22897109 0.23451922],[4.23565383 4.22460231 4.15998098 4.23338063 4.17312998],"[6.62738302e-06 1.02336066e-05 1.28981229e-05 1.26201987e-05
 8.92259482e-06]",[0.02519531 0.02519531 0.02519531 0.0249349  0.0249349 ],"[1.20148095e-11 2.88704444e-11 4.60628912e-11 4.37987683e-11
 2.20363576e-11]",[0.61629762 0.62066723 0.62429369 0.61917557 0.62386071],"[9.87795747e-12 2.34400862e-11 3.69286022e-11 3.57202225e-11
 1.76972761e-11]",[0.50668816 0.50392343 0.50049601 0.50497057 0.50101906],"[2.15647277e-12 5.01825450e-12 7.75904014e-12 7.70039388e-12
 3.72758467e-12]",[0.11061591 0.10788425 0.10515883 0.10885913 0.10552985],"[1.08412546e-12 2.58548552e-12 4.16985115e-12 3.92626011e-12
 1.98894763e-12]",[0.05561003 0.0555837  0.05651429 0.05550486 0.05630814],"[2.52310867e-14 5.92014835e-14 9.49721858e-14 9.03411200e-14
 4.52896640e-14]",[0.00129422 0.00127273 0.00128716 0.00127714 0.00128217],987
"[-2.52846992e-09 -1.30213219e-09  2.25307389e-09 -2.80705466e-09
  1.15653113e-09]","[5.07720496e-06 7.86314081e-06 9.95304659e-06 9.68551125e-06
 6.88045157e-06]","[2.57780102e-11 6.18289834e-11 9.90631365e-11 9.38091282e-11
 4.73406138e-11]",[-0.00592207 -0.01125906 -0.01959975 -0.00907096 -0.01824292],[2.26646056 2.39631765 2.53160167 2.34921316 2.51268584],"[5.07720559e-06 7.86314092e-06 9.95304685e-06 9.68551166e-06
 6.88045166e-06]",[0.02480469 0.02428385 0.0250651  0.0250651  0.02519531],"[6.55539775e-12 1.58620890e-11 2.55824481e-11 2.39959564e-11
 1.22165786e-11]",[0.58819951 0.59246066 0.59640214 0.59096785 0.59588728],"[5.05249051e-12 1.20984289e-11 1.92814547e-11 1.83731702e-11
 9.22379064e-12]",[0.45334739 0.45188519 0.44950745 0.45249094 0.44990825],"[1.57063309e-12 3.75727657e-12 6.00302083e-12 5.70619379e-12
 2.86993893e-12]",[0.14092899 0.14033704 0.13994808 0.14053106 0.13998683],"[7.88927162e-13 1.82735178e-12 2.84435489e-12 2.80595909e-12
 1.36391974e-12]",[0.07078847 0.06825293 0.06631028 0.06910463 0.06652783],"[1.47765448e-14 3.47010067e-14 5.62191780e-14 5.28940568e-14
 2.67571755e-14]",[0.00132586 0.00129611 0.00131063 0.00130266 0.00130513],988
"[-8.96649467e-08 -1.36027930e-07 -1.67083417e-07 -1.68931135e-07
 -1.16072603e-07]","[6.68702811e-06 1.02082554e-05 1.26846074e-05 1.26436304e-05
 8.79396023e-06]","[4.47163449e-11 1.04208478e-10 1.60899264e-10 1.59861391e-10
 7.73337366e-11]",[-0.04974062 -0.04911574 -0.04800344 -0.04938434 -0.04819338],[1.08176136 1.12114713 1.16652967 1.10661294 1.15980403],"[6.68762923e-06 1.02091616e-05 1.26857077e-05 1.26447589e-05
 8.79472623e-06]",[0.02701823 0.02714844 0.0264974  0.02701823 0.0264974 ],"[9.23587901e-12 2.17740608e-11 3.40287374e-11 3.32630522e-11
 1.63277507e-11]",[0.4952103  0.49929217 0.5033762  0.49783116 0.50282131],"[7.69033495e-12 1.78629820e-11 2.74430150e-11 2.74391153e-11
 1.32010626e-11]",[0.41234116 0.40960881 0.40595572 0.41066726 0.40653337],"[3.69379674e-12 8.50258657e-12 1.29481382e-11 1.31027790e-11
 6.23571963e-12]",[0.19805437 0.19496937 0.19153766 0.19610262 0.19203213],"[2.26248583e-12 5.30651950e-12 8.30798647e-12 8.11651810e-12
 3.98304803e-12]",[0.1213102  0.12168165 0.12289738 0.12147579 0.12265997],"[1.62033568e-14 3.60933816e-14 5.44610522e-14 5.61738020e-14
 2.62075272e-14]",[0.00086879 0.00082764 0.00080562 0.00084072 0.00080707],989
"[3.96989646e-08 5.93554741e-08 7.15784225e-08 7.41220226e-08
 4.98660841e-08]","[7.93061152e-06 1.21492600e-05 1.51687767e-05 1.50271479e-05
 1.05082208e-05]","[6.28945990e-11 1.47604519e-10 2.30091787e-10 2.25815175e-10
 1.10422704e-10]",[0.43188767 0.43113934 0.42691059 0.43171522 0.42777606],[1.47301275 1.45407497 1.43735031 1.46071575 1.43936218],"[7.93071088e-06 1.21494050e-05 1.51689456e-05 1.50273307e-05
 1.05083391e-05]",[0.02363281 0.02415365 0.02363281 0.02402344 0.02415365],"[1.49050705e-11 3.51946275e-11 5.51375016e-11 5.37306210e-11
 2.64455216e-11]",[0.56221812 0.56340267 0.56371053 0.56305532 0.56374456],"[1.14165893e-11 2.65657297e-11 4.09505879e-11 4.07757502e-11
 1.96869960e-11]",[0.43063288 0.42526954 0.41866746 0.4272983  0.4196717 ],"[4.44667653e-12 1.04701623e-11 1.64381351e-11 1.59936606e-11
 7.87853209e-12]",[0.1677283  0.16760846 0.16805894 0.16760118 0.16794827],"[1.98771153e-12 4.73246330e-12 7.58165965e-12 7.19440048e-12
 3.62103973e-12]",[0.07497633 0.07575822 0.07751279 0.07539175 0.07719044],"[1.97745549e-14 4.61085100e-14 7.37826444e-14 7.04967388e-14
 3.51895765e-14]",[0.00074589 0.00073811 0.00075433 0.00073875 0.00075014],990
"[4.63524976e-08 7.58622918e-08 1.01603522e-07 9.16178032e-08
 6.96844810e-08]","[6.96217217e-06 1.07073042e-05 1.34245551e-05 1.32248528e-05
 9.29433716e-06]","[4.84718413e-11 1.14646362e-10 1.80218679e-10 1.74896731e-10
 8.63847033e-11]",[0.30900072 0.28333416 0.25168328 0.29306137 0.25649218],[2.68864556 2.64644696 2.59292118 2.6624939  2.601237  ],"[6.96232647e-06 1.07075729e-05 1.34249396e-05 1.32251701e-05
 9.29459839e-06]",[0.02376302 0.0235026  0.02298177 0.02311198 0.0235026 ],"[1.35235512e-11 3.20888592e-11 5.05116280e-11 4.89045756e-11
 2.42108954e-11]",[0.60161586 0.60332187 0.60422912 0.60278385 0.60416993],"[1.17234461e-11 2.74721366e-11 4.26482771e-11 4.20612040e-11
 2.04833049e-11]",[0.52153543 0.5165201  0.51016631 0.5184344  0.5111499 ],"[2.79041074e-12 6.62343286e-12 1.04977104e-11 1.00871197e-11
 5.02439445e-12]",[0.12413569 0.12453113 0.12557549 0.12433096 0.12538107],"[1.29499849e-12 3.11317182e-12 5.02998212e-12 4.71690905e-12
 2.39976062e-12]",[0.05760999 0.05853261 0.06016954 0.05813928 0.05988474],"[1.67558772e-14 3.91617231e-14 6.28898754e-14 5.98200455e-14
 2.99788885e-14]",[0.00074541 0.0007363  0.0007523  0.00073732 0.00074811],991
