epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
519,"[0.9464396461756577, 0.9472303376269283, 0.9475365145538786, 0.9469841491334647, 0.947540761894477]","[-22.483581579498267, -21.603261229193656, -21.126859592445726, -21.188286836103774, -21.86588700147191]","[0.45856957516810515, 0.4614797678695897, 0.4795124547359413, 0.4603930184460302, 0.476171218559097]"
520,"[0.9505251158163259, 0.9514724377290432, 0.9522385624140783, 0.9511710025889166, 0.9521704536859441]","[-22.831737600866578, -21.9526522172324, -21.47811291579266, -21.537184440696237, -22.216840091083732]","[0.3267214344248645, 0.33484910572337917, 0.3480234277008739, 0.331684662037254, 0.344918700092462]"
521,"[0.9505123368498251, 0.9508180811528424, 0.9506717279944327, 0.9507414525680674, 0.9507276230343275]","[-22.385670069989846, -21.524987665316072, -21.073947362986726, -21.102474538480564, -21.80903403744666]","[0.40245354595113947, 0.39748926042404303, 0.39078456344169804, 0.39934195469310846, 0.3918668449247215]"
522,"[0.9493814529416986, 0.9493669868208918, 0.9490328476080873, 0.9493757391830087, 0.949111974305666]","[-22.626661429838613, -21.7629565063846, -21.306353003471802, -21.341757239968622, -22.0424175387535]","[0.2419419840744049, 0.22999007468509697, 0.22850476103829115, 0.23396884542351362, 0.22871887865930818]"
523,"[0.9520493594269444, 0.9525876511821915, 0.9529167152374993, 0.952415036921091, 0.9528886904118763]","[-22.597732721236923, -21.738399955273366, -21.28533390257631, -21.315716310882728, -22.020980485556343]","[0.6935486894052637, 0.6823167940292716, 0.6667807941623882, 0.6871626945030506, 0.6691283565166954]"
524,"[0.9501614112697795, 0.95017581020009, 0.9500136229943889, 0.9501809925659775, 0.950085853725081]","[-22.468804295175705, -21.60315948576073, -21.145118064409342, -21.18260615269133, -21.881336685877272]","[0.19906614051330185, 0.211058622919007, 0.22182876003801644, 0.20675347890261708, 0.2205827446896616]"
525,"[0.9506222039660879, 0.9513150353941464, 0.9516765348680029, 0.9511149974191626, 0.9516438624631219]","[-22.74788754778097, -21.86522771891759, -21.38653539411007, -21.451088054725066, -22.125872669992525]","[0.21057540898772184, 0.20964312312034783, 0.2091965388184879, 0.20996848912454655, 0.20908824540957088]"
526,"[0.953028739275428, 0.9533344575274785, 0.953018137314063, 0.9532811102288776, 0.9531028443740284]","[-22.558978294489194, -21.676149088457674, -21.197480194472757, -21.262048325523516, -21.93679707467121]","[0.7960988652709273, 0.787793577797214, 0.7751023813423881, 0.7908269054301391, 0.7769672696658843]"
527,"[0.950360707087333, 0.9505411922941149, 0.9503738733063241, 0.9505174046238687, 0.950417947990586]","[-22.514432496802062, -21.636960359964135, -21.163181081396193, -21.22099306847408, -21.901872856299562]","[0.5427750897719, 0.5274070269925324, 0.5079115416837694, 0.5334362780165299, 0.5108579269952075]"
528,"[0.9485049577258555, 0.948851031320893, 0.9485532600046798, 0.9487716712746639, 0.9486219330921204]","[-22.826424460893456, -21.952170379504956, -21.48123903810244, -21.535089972117927, -22.219564068044594]","[0.3866106819565266, 0.3826104645097191, 0.37757090938548266, 0.384215116854702, 0.37829854422240994]"
529,"[0.9505961913926769, 0.9513560632936804, 0.951775957404978, 0.9510793627505302, 0.95174827128381]","[-22.695862373366804, -21.83642460112097, -21.384227441152333, -21.413690403290197, -22.11967553600352]","[0.36523471564702764, 0.36523988326668383, 0.36508770791737477, 0.36525326109743755, 0.3651239577816236]"
530,"[0.9511317588237315, 0.9519848615500595, 0.952083956482809, 0.9517457450750682, 0.9520966342419311]","[-22.688291728546996, -21.803204907512548, -21.31882173609498, -21.390234572331245, -22.059191724971992]","[0.4316593002195503, 0.46100088774451464, 0.48489042402132, 0.45077370430862107, 0.48140215509195866]"
531,"[0.9507618542763561, 0.951321262581965, 0.9517567867518145, 0.9511125729365759, 0.9517220016179018]","[-22.88164583152027, -22.0205182470564, -21.566213364436102, -21.59842310542411, -22.3019815482946]","[0.42986939321629225, 0.40592287268251986, 0.36668211697749503, 0.4189676911641337, 0.37244343827654497]"
532,"[0.9488893759926716, 0.9496187684575768, 0.9500941543307742, 0.949389415351831, 0.9500576080757822]","[-22.676027020485453, -21.79875578551257, -21.323233942170493, -21.382891036981185, -22.062317049513126]","[0.5320065395126385, 0.5179030818696223, 0.501380335330099, 0.522759125869152, 0.5038897421028655]"
533,"[0.9473219661421278, 0.947442716640799, 0.947418613299046, 0.9473774635425626, 0.9474637554659102]","[-22.929673045039962, -22.07726036507694, -21.63496523804297, -21.651756709417967, -22.36882960636198]","[0.2948929288378087, 0.3040839093952259, 0.3141701254865143, 0.3006157709087914, 0.31270690811546015]"
534,"[0.9526818523576286, 0.9527685307569743, 0.952210497412739, 0.952800127656845, 0.9522857483006494]","[-22.494572041633052, -21.608838581022592, -21.127333410352662, -21.1957676787342, -21.867037649466216]","[0.6310189993290656, 0.6362385067663695, 0.646593342851346, 0.6342985525158679, 0.6446583692916351]"
535,"[0.952927681069795, 0.9534132881690278, 0.9529787112016593, 0.9533283608332817, 0.9531271430289032]","[-22.453903708209026, -21.587664136882573, -21.12736125537728, -21.167480572624378, -21.864027419057713]","[0.5019147528393333, 0.49760854708186714, 0.4940932867055474, 0.4991207010182461, 0.49453125823079885]"
536,"[0.9534952180157612, 0.9539094374603101, 0.9538963927625995, 0.9537922408518901, 0.9539375483482304]","[-22.52483930816262, -21.67040689930424, -21.22679033805957, -21.245560350985958, -21.960774724181345]","[0.43922742157496725, 0.45022040853076256, 0.4633002978190088, 0.44612669594933346, 0.46132529626467444]"
537,"[0.9502554926397432, 0.9509450976928565, 0.9514847621343341, 0.950734261386015, 0.9514512410526227]","[-22.557678650974903, -21.683432873990878, -21.212689030881286, -21.266325567712556, -21.95097623167164]","[0.21727649805724358, 0.21846152258113036, 0.22155854751093743, 0.21741607046695474, 0.22108981816476006]"
538,"[0.9420497782547184, 0.9430956893648818, 0.9440604519569294, 0.9427286846318952, 0.9439571168675377]","[-23.057211228055596, -22.16690433025188, -21.675007388078072, -21.75601200118862, -22.416589096693475]","[0.45610238888249205, 0.48992184730910887, 0.51964718843963, 0.4784037768462804, 0.516178203243223]"
539,"[0.9505504093354462, 0.9506243213585506, 0.9502050744342347, 0.9506171345609579, 0.9502870249985043]","[-22.91116420331954, -22.05648512693737, -21.611500622423957, -21.631832215289887, -22.345763227067025]","[0.322026073094493, 0.3202005609467294, 0.31992575552438723, 0.32089823201859574, 0.3196643256887857]"
540,"[0.9537198977305769, 0.9538421626730683, 0.953285185336281, 0.9539452445179828, 0.9533939236130706]","[-22.232413019383017, -21.364891676399832, -20.90458519101937, -20.945044046325112, -21.64113753289645]","[0.33549085438788856, 0.33359414084757244, 0.3315924232976393, 0.33427080585537133, 0.33189172733868477]"
541,"[0.9515852467081447, 0.9517109797326965, 0.9514904061502012, 0.9516910921117772, 0.9515721156199723]","[-22.931931016782347, -22.073084687927388, -21.622415812752077, -21.650045714955123, -22.357577366381147]","[0.27145091501439916, 0.27521167694061754, 0.279232487311811, 0.2738337618254216, 0.27872325773730444]"
542,"[0.9478987857699752, 0.9484780634996095, 0.9487426397458433, 0.9482897650653539, 0.9487462609043494]","[-22.67350163500077, -21.825003108284154, -21.384501360985556, -21.398285252817082, -22.118288239124443]","[0.2748946965491322, 0.2776603665394413, 0.28078581431371313, 0.2765921744580146, 0.2803505167555268]"
543,"[0.9491837054501049, 0.9500489858588799, 0.9506556407600107, 0.9497937174439478, 0.9505919448157701]","[-22.687474020677072, -21.826326218963743, -21.373045970253962, -21.40414733683245, -22.108592124194853]","[0.34248001662926686, 0.33042571349034017, 0.3149194151898808, 0.3349901119005949, 0.3174681005082899]"
544,"[0.9531967491192366, 0.9533472423629341, 0.9531941144255481, 0.9533095465951466, 0.9532540983141015]","[-22.304334219730823, -21.449264665088613, -21.004404466005706, -21.02470025336763, -21.738604286182927]","[0.30900219835652076, 0.3139733634045755, 0.319929442656233, 0.31209531832980747, 0.31905969685791863]"
545,"[0.9515753674001058, 0.9519699875508852, 0.9517223321096351, 0.9518711807030703, 0.9518113871173132]","[-22.8166937564898, -21.945053006127697, -21.47840544951244, -21.526879494069387, -22.216009382796955]","[0.3549836869755873, 0.3712686768588138, 0.39276819839976096, 0.36436699209585066, 0.38961545365011835]"
546,"[0.9572645678765106, 0.9579048069712242, 0.9583641986806274, 0.9577170436017286, 0.9583302998682796]","[-22.49395188543545, -21.63152637590393, -21.177271108772647, -21.20977548068788, -21.912924227548768]","[0.4018189447559478, 0.4092089938054391, 0.41710603783944344, 0.40644517219372617, 0.41632364277682893]"
547,"[0.9501280140868593, 0.9510883795915284, 0.9515313924472211, 0.9507611163654935, 0.9515021023879683]","[-22.61092355778732, -21.740500981943196, -21.27508981282584, -21.32189750105186, -22.01252848876218]","[0.33498132596117297, 0.3364756825486088, 0.3400622552375886, 0.3355294104255274, 0.33958664554599427]"
548,"[0.9507393892035951, 0.9514507045442642, 0.9518853765758802, 0.9511979419461781, 0.9518385981989268]","[-22.678877409750818, -21.81402412014595, -21.35768703641311, -21.39310818012037, -22.093595626423777]","[0.405157810131106, 0.4054009412872435, 0.40557240481536, 0.4052945822353038, 0.40571307547154906]"
549,"[0.952429666378836, 0.9530367737425364, 0.9532223076449859, 0.9528941661614309, 0.9532155385029283]","[-22.729431967385736, -21.857516056356076, -21.39092023082442, -21.43941455867879, -22.12848666190033]","[0.5474503175435786, 0.5477595719183328, 0.5522769967220437, 0.5473260588341178, 0.5518120417185285]"
550,"[0.9551457982180654, 0.9556219212316382, 0.9557786995243325, 0.9554325081798557, 0.9558286241593001]","[-22.452073616250246, -21.59543739094735, -21.146531011535146, -21.171655454025263, -21.88149077234562]","[0.2836973182227454, 0.2885470140700021, 0.294665955299207, 0.28672058689094543, 0.2937286683814075]"
551,"[0.9531361111362397, 0.9536579750882499, 0.9536929544515286, 0.953538219317355, 0.9537455137146503]","[-22.755880512553606, -21.8812170607614, -21.409867859006944, -21.464280346778715, -22.14824815482998]","[0.3247165611045566, 0.3061231611281234, 0.29085598331437995, 0.3128419501744277, 0.29290727592383775]"
552,"[0.9519235793854467, 0.952581334312941, 0.9528357430023869, 0.952373887787105, 0.9528390975919128]","[-22.589051806579146, -21.714049822566594, -21.24386309240171, -21.297096662210727, -21.981966899874205]","[0.5308896360124825, 0.5384649271224422, 0.5411107788999932, 0.5369103809085283, 0.5404805823343372]"
553,"[0.9472307225309103, 0.9480457982972326, 0.9486030333987208, 0.9477293511730855, 0.948553713512921]","[-23.041114551277968, -22.177949355487776, -21.721639344415088, -21.756578743674627, -22.45768396978915]","[0.31105307007085414, 0.3178750392270103, 0.3282825908547706, 0.3152362656512052, 0.3266546233231601]"
554,"[0.9499284534260364, 0.9501730448618473, 0.9499322326612738, 0.9501963468843234, 0.9499818349983559]","[-22.862001137359755, -21.988350657262252, -21.51953420734324, -21.570907602240275, -22.257450646911764]","[0.4222583992098036, 0.43895199986149425, 0.46733158452817114, 0.4297445896688545, 0.46314215204023074]"
555,"[0.9559813973996802, 0.956702623376647, 0.9568247815548819, 0.9564858664463702, 0.9568428202841728]","[-22.527767005507098, -21.663170636804807, -21.204872944788423, -21.242358833742156, -21.941232693472855]","[0.3648167433698426, 0.35514032597957107, 0.34474678336584685, 0.35858411116772665, 0.3462255880688326]"
556,"[0.9556764718449847, 0.9562904690235403, 0.9565594263176908, 0.9560345907252668, 0.9565731023707045]","[-22.834291036909576, -21.978152205833464, -21.530523991751743, -21.55412384375562, -22.26524376914706]","[0.36509882331797, 0.35027585376023695, 0.3322846532461288, 0.3558533710886972, 0.3350117044269464]"
557,"[0.9495023474480511, 0.949477481469755, 0.949207548960173, 0.9495437891337484, 0.9492697010852407]","[-22.743382941342535, -21.872560919717596, -21.407082719701226, -21.4540686004824, -22.144502551958066]","[0.5107329332264028, 0.5139922685945724, 0.5168081643219997, 0.5128117754689987, 0.5164175139754961]"
558,"[0.8933781981873153, 0.8922583557336514, 0.8910152273716778, 0.8926543663417127, 0.8911930280543405]","[-22.804820912942972, -21.93782451673271, -21.46031328968347, -21.51941308323543, -22.200659337928606]","[0.5986396725284217, 0.5898568427856636, 0.593438110000176, 0.5899604228332063, 0.592687251942857]"
559,"[0.8940142496402375, 0.8932593973078202, 0.8911257681666526, 0.8936530343067837, 0.8914323356381142]","[-21.803937252970115, -21.117334565632028, -20.808340643340987, -20.63394921057445, -21.52826860760563]","[0.827514179341614, 0.8242121864133, 0.8306756368929511, 0.8255887081911422, 0.8290392372265725]"
560,"[0.9229890850662132, 0.9243998507286525, 0.925397404615653, 0.9239408467802405, 0.9253419281890031]","[-23.453489736361547, -22.66061358755978, -22.234186514192412, -22.21736104888516, -22.96980761130061]","[0.16705238135356057, 0.16856632153112608, 0.1852342484805854, 0.1643680800528553, 0.18243060296864427]"
561,"[0.9339619748017333, 0.9343323905292962, 0.9343598675658596, 0.9342501534580074, 0.934387060329685]","[-23.185926867653997, -22.326579283454546, -21.875475210978163, -21.90371668823874, -22.610694873386738]","[0.45525147783295644, 0.46909542026917467, 0.49903980700485, 0.46267775851304327, 0.4942828461194855]"
562,"[0.936618725329924, 0.9376398130233253, 0.9381897104814788, 0.9373344362156208, 0.9380973630446673]","[-23.12917892577715, -22.263894925020107, -21.803404822309368, -21.8434664735201, -22.54018996897297]","[0.46064422435405905, 0.4715954558937181, 0.4738970932167989, 0.46791107357406075, 0.47325936119947937]"
563,"[0.9465008791801489, 0.9472435207830955, 0.9478775791739507, 0.9470189930284995, 0.9478260458806861]","[-22.764223509772208, -21.89968881557907, -21.442854034699543, -21.478731038895106, -22.178896882430404]","[0.22622117725664387, 0.2261066910479084, 0.22846728464477334, 0.2257761067101645, 0.22808935006394898]"
564,"[0.9426957589647303, 0.9435461573231452, 0.944149034276164, 0.9432938714384081, 0.9440704434338774]","[-22.678293823169483, -21.795618736031315, -21.318005046925826, -21.381377919865685, -22.057108814413382]","[0.4255950037688669, 0.4188295406381589, 0.4138737168365763, 0.4208581823345542, 0.4143810859777962]"
565,"[0.9323702333985321, 0.9322738612244055, 0.9316234068318767, 0.9323529376033735, 0.931765156648325]","[-23.13390624620988, -22.267340781313465, -21.7961057007006, -21.848235687712023, -22.535119903718353]","[0.4625471732316617, 0.4591341753313784, 0.4561751398309687, 0.46039906154284804, 0.45659600916190923]"
566,"[0.890839295967325, 0.8891139855141384, 0.887615306188707, 0.8897785331707283, 0.8877465529095551]","[-21.58137882429631, -20.80190994411665, -20.403944196908306, -20.352482709265338, -21.134502451199186]","[0.5562717865357985, 0.5634103390227017, 0.5768849088464533, 0.5600944766471376, 0.5747827642898885]"
567,"[0.8825185974458425, 0.8801077272219361, 0.8766130190388955, 0.8811884920985135, 0.8770314991987406]","[-21.62735932652169, -20.797461410765173, -20.346398789032992, -20.366617946073525, -21.08411287921259]","[0.21128153855821355, 0.25295531632518364, 0.29489916339446826, 0.241662371648299, 0.28695591452370084]"
568,"[0.9317908921759097, 0.9312877241366073, 0.9304779933461154, 0.9315075119127968, 0.9305869645234015]","[-23.88118332709955, -23.016136615844378, -22.553857228219997, -22.595805232689663, -23.29105112068974]","[0.16113139274208446, 0.1639445491312444, 0.16768942266715092, 0.1628365697852145, 0.16711416738507545]"
569,"[0.9275495455898444, 0.9273329900001124, 0.926893048029205, 0.927403961967263, 0.9269608292853682]","[-23.833919792417653, -22.96947558656876, -22.508245388065944, -22.54889203049731, -23.245250466022252]","[0.37736769143839816, 0.3689890019370298, 0.3569305823279491, 0.37237367026447193, 0.35886333845038715]"
570,"[0.9296308395032579, 0.930068695075269, 0.9302173022316691, 0.9299444328776797, 0.9302035629377374]","[-23.51173322101645, -22.657862388640304, -22.211183862358396, -22.23314066021117, -22.94589006206748]","[0.3803113449165445, 0.3700114449085403, 0.3569496485949724, 0.3738623295338995, 0.35897342451641295]"
571,"[0.9325847759011285, 0.9331376270155857, 0.933550721265196, 0.9329458276413614, 0.9334954786382664]","[-23.38461062223913, -22.52290666107125, -22.065598658481676, -22.10123710392881, -22.801987803203836]","[0.2576511990534075, 0.25654152065088603, 0.2549684369999041, 0.25695033621473207, 0.2552233648103805]"
572,"[0.9029670765767095, 0.9020261899147135, 0.9005623557884874, 0.9023074760735884, 0.9007605743535966]","[-22.35137191539358, -21.524801840797686, -21.068016157578747, -21.093551626804317, -21.807265417439588]","[0.7931978099177192, 0.8055885014963787, 0.8363211817061759, 0.7958482346437458, 0.8316718211821094]"
573,"[0.930499215530406, 0.9303840148004842, 0.9300377582086822, 0.9304472891841619, 0.930115728729953]","[-23.537392749268868, -22.668998405354937, -22.207524438682604, -22.24949331817234, -22.944276568964014]","[0.380567986768792, 0.3781105657138958, 0.37475781320234974, 0.3790505928718953, 0.3751660970668954]"
574,"[0.9223192039208409, 0.9223236257566418, 0.9219913883342874, 0.9223911126418207, 0.9220848817075372]","[-23.425393032462853, -22.562977883706456, -22.10682399989314, -22.141399983708762, -22.842894235881477]","[0.36783617254268125, 0.3615844576851842, 0.3546110698566683, 0.3638107438113352, 0.35565926905100065]"
575,"[0.9418996759201393, 0.9415977800625601, 0.9408474517158465, 0.9417622360660379, 0.9410168214492203]","[-22.932723196006148, -22.07536050089779, -21.62661626854758, -21.651756200200488, -22.361480562642246]","[0.26804794529810555, 0.2635459877153801, 0.25804974346184195, 0.26523289888381396, 0.25891274434012956]"
576,"[0.9392685933033746, 0.9400029459214959, 0.9405158574817365, 0.9397629585298242, 0.9404663708386123]","[-22.838653213671154, -21.963722472403067, -21.4948296007622, -21.546630757040916, -22.232661457041853]","[0.20371718454087756, 0.20961524017668207, 0.21644341728447075, 0.20736388655075846, 0.21555420060189595]"
577,"[0.9320488129234712, 0.9322771887919965, 0.9320513530897054, 0.9322702274933051, 0.9320991438665934]","[-23.213942961295473, -22.349570877936905, -21.893527769161686, -21.928500922967608, -22.62940235598693]","[0.5242418004612633, 0.5246501706737676, 0.5253290004902974, 0.5244128272427027, 0.5252094804841636]"
578,"[0.9444068042573146, 0.9448339569939109, 0.9446960621601528, 0.9447046724358753, 0.9447535291061647]","[-22.918817764819927, -22.060319943877463, -21.611079670901407, -21.637064075125096, -22.345961256533744]","[0.25633889900256807, 0.25488138996871085, 0.25556141888509987, 0.2554174586822676, 0.2546662348175681]"
579,"[0.9468067539657782, 0.9477357927693826, 0.9482420352242861, 0.9474365785176995, 0.948225942934843]","[-22.836986780459274, -21.97858426880504, -21.529467450857776, -21.555292586745676, -22.264328898774213]","[0.40199530354520585, 0.40510220412239517, 0.4087928446818536, 0.4039343039748817, 0.4082402620729731]"
580,"[0.9406123287576876, 0.9406702345927999, 0.9402396985997217, 0.9407256468071978, 0.9403408801695986]","[-23.35142827751563, -22.494096922111297, -22.04405503201743, -22.07060134665406, -22.779200610632575]","[0.2566261718592112, 0.26585079045070475, 0.2791810169114162, 0.26233796203536325, 0.27714541641710494]"
581,"[0.9534909045039143, 0.9537486481498251, 0.9536506358114255, 0.9536755187066206, 0.9537117019690249]","[-22.62667237668383, -21.74968755750104, -21.279476241571828, -21.33326947209082, -22.017428501470192]","[0.4060396230015353, 0.4044578269879188, 0.40250649977614, 0.40503363766670375, 0.40299152945793154]"
582,"[0.9506717437315231, 0.9510205283915687, 0.9508608698531652, 0.9509545567034562, 0.9509165345182774]","[-22.5759844726671, -21.697812582820738, -21.226875076677423, -21.28176546670273, -21.964882720449054]","[0.24922835624952078, 0.24029927192109962, 0.23055642189810044, 0.24385299620726802, 0.23190119528529507]"
583,"[0.9340355186110908, 0.9346071264339103, 0.9347613872414344, 0.9344670465591791, 0.934742575992748]","[-22.955236740175902, -22.102124947706333, -21.658388138713665, -21.676927656801844, -22.392510902665936]","[0.320167933686001, 0.3238346233244662, 0.33752326700082774, 0.32118572759924, 0.3356221645067018]"
584,"[0.933168761767549, 0.9341175854508366, 0.9349988745474481, 0.9337924942709562, 0.9349052334371268]","[-23.383499500230045, -22.513819483788648, -22.049123228564703, -22.094951646169847, -22.78646778611354]","[0.41891745004763553, 0.4060840118382325, 0.3864154673592066, 0.4113073039760748, 0.38841401090232325]"
585,"[0.9366637204933559, 0.9376431734531355, 0.9381074217335225, 0.9373436210504983, 0.9380743598322148]","[-23.235086197677166, -22.378348682583027, -21.93039035429283, -21.954509187895844, -22.665137283244288]","[0.46787888896477253, 0.46354910585407905, 0.458323862951899, 0.46535327197346393, 0.45906816599315337]"
586,"[0.9499817939436093, 0.94999582168214, 0.9495104638146448, 0.9500923011986931, 0.9496029956925807]","[-22.644525770835394, -21.779881561902243, -21.324981049144135, -21.358780072659194, -22.06058414558169]","[0.4452314574199663, 0.44064502419783047, 0.4397288550905708, 0.44235869931100835, 0.43964160840855676]"
587,"[0.9350723772148997, 0.936480196460294, 0.9376507281231229, 0.9360061792860322, 0.9375205771837853]","[-23.10907780311238, -22.243253998391364, -21.784993740213128, -21.822774775394077, -22.521244147593407]","[0.4622450045553944, 0.4558004134831527, 0.4436051273805945, 0.4583612978721583, 0.44588687382788744]"
588,"[0.944594177829724, 0.9447765274673828, 0.944471510531515, 0.9447374208506901, 0.9445971202263885]","[-22.89873318853426, -22.02534626166112, -21.559815838757416, -21.60753512474308, -22.297035980848978]","[0.4282047467191867, 0.4372467749078802, 0.44768752202419326, 0.4338907809718995, 0.4461189835581461]"
589,"[0.9473644910554063, 0.9476360170163225, 0.9471422029996166, 0.9476001868345993, 0.9472493042990646]","[-22.814097507983316, -21.954841426114427, -21.505359612602394, -21.531813164621482, -22.240226406653242]","[0.24386804532300246, 0.2467342059819346, 0.250328205532503, 0.24565044714260378, 0.24977409231029182]"
590,"[0.9483200571277193, 0.94871773392795, 0.9488133850633245, 0.9486040246554164, 0.9488024488787111]","[-22.76646233136859, -21.899276904723514, -21.441536553340445, -21.47910788723699, -22.177558290745903]","[0.3906623969553078, 0.4028786011860216, 0.41560838874658823, 0.39848872599593554, 0.41374242334216194]"
591,"[0.92295643007275, 0.9241714328497119, 0.9249234830873794, 0.9237380718070664, 0.9248537771613486]","[-23.550693167627976, -22.68744920863701, -22.229940394482302, -22.26621956945674, -22.966245451481342]","[0.28134138869792114, 0.2706679815288945, 0.2586359335553619, 0.2746553404965913, 0.2598756965462395]"
592,"[0.9258849754230593, 0.9271188784607274, 0.9281340214444381, 0.9267086337344587, 0.9280250962391177]","[-23.41899256322859, -22.5675989993307, -22.12466041031362, -22.141876983769897, -22.858745749457384]","[0.314741103479021, 0.3257175174582994, 0.3395476168666352, 0.32142143079288354, 0.3374541507421831]"
593,"[0.9515080972871401, 0.9516508370636481, 0.951467112638435, 0.9516033072735233, 0.95151357182593]","[-22.721325940478252, -21.855014482931562, -21.398512508615596, -21.434500538999878, -22.134339440784178]","[0.3236958512213973, 0.32220556714608045, 0.32061937206968244, 0.322577206437162, 0.320891690350813]"
594,"[0.9277153817429894, 0.9279573501498901, 0.9272073213074251, 0.927991985755304, 0.9273408037618582]","[-23.38259996020433, -22.51475736593874, -22.054400340583737, -22.095003525421586, -22.790941460008888]","[0.46238344668852743, 0.46251064479006543, 0.4621138901615654, 0.4624427239006967, 0.46228770974192995]"
595,"[0.9418376458347312, 0.9422101705823053, 0.9421648736139101, 0.942087660539713, 0.9422381616603969]","[-23.071980461464058, -22.209005678703022, -21.755384242934024, -21.78734663050822, -22.490856922270176]","[0.29050069043547333, 0.27788907797662094, 0.2636866035800587, 0.28258132605276737, 0.265763757386119]"
596,"[0.943809226656345, 0.9442990017882908, 0.9437824681672266, 0.9442103008447196, 0.9439104527891446]","[-22.903676906755216, -22.05884531862315, -21.627605822808338, -21.63032429741211, -22.359660925176506]","[0.23556536555110077, 0.23944890201680805, 0.2443681510239178, 0.2378179401009222, 0.24382610945163227]"
597,"[0.9223987655524835, 0.9228439253771401, 0.9228804125202372, 0.9227279871012507, 0.9229122645327235]","[-23.587497545393006, -22.72765987611813, -22.27541640633215, -22.305033678288254, -23.010834005927578]","[0.42853788633621553, 0.4224719009160057, 0.4178396748688713, 0.4240190379011254, 0.418512830529178]"
598,"[0.9138008868619069, 0.9150928585833026, 0.9157842601578564, 0.9146084473473842, 0.9157054542897712]","[-23.572429859877946, -22.70268414976944, -22.235347649606634, -22.284068503740805, -22.97326169475473]","[0.3406029152457317, 0.33287923227370847, 0.31824477332051465, 0.3357385714691574, 0.320446907356715]"
599,"[0.9547266489718139, 0.9542898463468217, 0.9532154387383508, 0.9545142639446176, 0.9534300473359858]","[-22.89891247526573, -22.04158485935571, -21.594930773182778, -21.617785388201582, -22.32933221934387]","[0.2683184487871489, 0.26289353445920505, 0.2572758283552639, 0.26476321777120393, 0.2580892461312762]"
600,"[0.9285506847259833, 0.9285565691551593, 0.9283246160354512, 0.928546589521729, 0.9284221170992735]","[-23.26080862461923, -22.39618404532596, -21.937609342341766, -21.975410123795385, -22.674034648528224]","[0.44124840665818427, 0.4350688110581742, 0.42760810070844296, 0.43745028252767787, 0.4287148532561434]"
601,"[0.9331321988951521, 0.9342072929868676, 0.9344327753659214, 0.9339023708182589, 0.9344807810679977]","[-23.312323851374856, -22.466660717506603, -22.03178511808741, -22.03868918373892, -22.764587458487185]","[0.1561133878814896, 0.15475791131432418, 0.1530665380915734, 0.1554800269138518, 0.15325861669545723]"
602,"[0.9442902220077684, 0.9449909040984418, 0.9449262582147961, 0.9448494727014001, 0.9450014267344853]","[-23.123007270306406, -22.27560025662808, -21.83977007774318, -21.848176370978525, -22.57262894487538]","[0.40290671210806256, 0.4261683733311085, 0.44624924700978147, 0.4187624564510011, 0.44290584883638656]"
603,"[0.9330873991159021, 0.9334381593475793, 0.933654112460454, 0.9333558764128377, 0.9336404146770583]","[-23.075962001243255, -22.229094563762484, -21.792452804646604, -21.80159797946554, -22.52553543333864]","[0.48735534881953535, 0.49241330048013343, 0.4991546341960347, 0.49049713759734215, 0.49778911895877814]"
604,"[0.9091489457378749, 0.9104773515004857, 0.9117140417172888, 0.9100275064730873, 0.9115571805691818]","[-23.581330806079407, -22.740428555441575, -22.308991166655023, -22.31086609919343, -23.04143501446802]","[0.2580075907496669, 0.2618522905199931, 0.2668024497931051, 0.2598880049233041, 0.2657574516875915]"
605,"[0.9135455204878791, 0.9148071155405066, 0.915563253213088, 0.9144098881125138, 0.9154804642969803]","[-23.425501130572165, -22.569553777196308, -22.120700958298055, -22.14557781850823, -22.85570621807869]","[0.4140514332468215, 0.39933057463635246, 0.3820979470750137, 0.4048094270865614, 0.38461319459738047]"
606,"[0.9405312143845032, 0.9408862080669903, 0.9410143933006403, 0.9408059359581908, 0.9410150553259988]","[-23.204090988757613, -22.34676115886977, -21.897876468542588, -21.923165316222402, -22.632778456037517]","[0.4148787335307453, 0.3962258643620628, 0.37985395898118124, 0.40291024341067005, 0.38225152406593077]"
607,"[0.9361145981414508, 0.93643840736886, 0.9360910487470807, 0.936374320550606, 0.9361805807293475]","[-23.153679972632354, -22.308598799016085, -21.873369433155602, -21.88049180128073, -22.606288262837253]","[0.41882974050193533, 0.4173239265003451, 0.4156029502774602, 0.4178844285533807, 0.41586230642965916]"
608,"[0.9439482017089641, 0.9448879822895886, 0.9457078445228283, 0.9445424607616473, 0.9456084319734974]","[-23.125268994907138, -22.259587152265443, -21.800803724705705, -21.839110024089074, -22.53718308192471]","[0.24721619664038424, 0.24771629952261315, 0.2500210443554019, 0.2474516310043072, 0.24963730836770495]"
609,"[0.9458763724087091, 0.9466083719342203, 0.946865346288633, 0.9463745158446153, 0.9468838382532289]","[-22.948260153094314, -22.094871577810057, -21.652663214997496, -21.66962442387275, -22.386413182559288]","[0.46633307406842284, 0.46521434295593156, 0.46825704933573914, 0.46563722087197473, 0.46755089470304473]"
