epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
565,"[0.9063649618065298, 0.9168148091591519, 0.9349068372137471, 0.9413040134106859, 0.9493776501489183]","[-22.920728225829297, -22.673617298423046, -21.065267619059213, -20.809121937856457, -20.70622944306066]","[0.6491526465674039, 0.687537523661197, 0.6730012898159401, 0.7726114832058674, 0.7492738376939921]"
566,"[0.9045221189682616, 0.9158755543423613, 0.9347872680824281, 0.9414330894525608, 0.9489667489414877]","[-23.338182861288225, -22.982751670151774, -21.321135627597876, -20.967266240303136, -20.890898128641076]","[0.2879457937729617, 0.5720763867887856, 0.43769919273846136, 0.6081098111238292, 0.5400194865964533]"
567,"[0.9071242113179648, 0.9239735061163661, 0.9422192851352399, 0.9466562644690812, 0.953976868782182]","[-22.854898536030788, -22.74722156083032, -21.001967214124004, -20.451518519177426, -20.35334936052823]","[0.4878651888826505, 0.7454974473803939, 0.6663162346777842, 1.0218590677684336, 1.0192744749905405]"
568,"[0.8967686387472048, 0.9122747868215239, 0.9315920564292015, 0.9389310725575649, 0.9462079722829418]","[-23.446812982597876, -23.757761348215443, -22.150676031188027, -22.068915296677805, -21.979221661554753]","[0.31625261309341207, 0.3365890484871857, 0.5480308817777148, 0.36028695962744156, 0.43788794384887336]"
569,"[0.9006598140140285, 0.91697183598082, 0.9399160504668624, 0.9427151662419794, 0.9514434446556937]","[-23.54913419371217, -23.45826361973397, -21.668818351737734, -21.838135972716604, -21.70362121847006]","[0.22092235585703132, 0.5290938730607949, 0.4080966322871758, 0.4631422560659882, 0.4167420542905422]"
570,"[0.9132191858184497, 0.9299417293631576, 0.9466916799975457, 0.9496812480440148, 0.9557239631125721]","[-22.847003288969713, -22.376847560627233, -20.81564120482687, -20.703586907392832, -20.6260333476352]","[0.6558410368506302, 0.6743861486394719, 0.7269785828503503, 0.8053822696138653, 0.7926993941826114]"
571,"[0.9041472923496379, 0.9143039284069289, 0.93602933806765, 0.9388058170387437, 0.9476301105282888]","[-23.181742736389282, -22.816153837300234, -21.08634356471328, -20.907325143884425, -20.796023629622127]","[0.5338770744129521, 0.7988537045798247, 0.7277528229673168, 0.9654042946713822, 0.990280415687793]"
572,"[0.9064629293818622, 0.922553335445705, 0.9406489673817625, 0.9423577180085544, 0.9488888545054665]","[-23.048796520422943, -22.833314718220254, -21.05297186863965, -20.939163730904713, -20.801084958229755]","[0.22361418070695024, 0.25865887784721187, 0.30742802198469965, 0.26093666163030693, 0.2676402068820004]"
573,"[0.8999806972461921, 0.9142305446336934, 0.931430565903746, 0.9358194871196676, 0.9437351169476009]","[-23.3432289607929, -23.407001342506398, -21.777622278887918, -21.68885784392441, -21.56251356744017]","[0.4159178168690058, 0.3954836892712602, 0.43297174690225504, 0.6355349952097821, 0.7266614864207882]"
574,"[0.9069078821327566, 0.9227855009402975, 0.9419725616718755, 0.9444442797871069, 0.9513471396377003]","[-22.716258783007085, -22.578065743318124, -21.184858958388915, -20.83288784068131, -20.80653424782884]","[0.47262692540476386, 0.71935953368408, 0.647369214095774, 0.9388116397866493, 0.8960366224544483]"
575,"[0.8937473385903077, 0.9107965475514997, 0.9246840039258465, 0.9373104595849425, 0.9409652048646551]","[-23.60544293665333, -23.484902244002352, -21.91889146565778, -21.97155476802072, -21.916043811851214]","[0.307057597724814, 0.3078115497508348, 0.27939632489562105, 0.3473108170602643, 0.3493193576826514]"
576,"[0.9020843525483538, 0.9114092195512435, 0.9279329737846504, 0.9359189639050093, 0.9437440315927422]","[-23.12301764543624, -22.889839948351007, -21.294502229278038, -20.954021422145228, -20.89039643496589]","[0.2075592427370308, 0.6219665243951162, 0.42337008623040995, 0.8875822941357678, 0.7360493324617107]"
577,"[0.9029608637010071, 0.9179266388462255, 0.9400403821181096, 0.9425032410193568, 0.950487360269776]","[-22.943313226559663, -23.07557001049353, -21.627934274503165, -21.5011055300443, -21.426102357472477]","[0.5279724147577275, 0.5915306605985281, 0.394484117387551, 0.7748361754839055, 0.6964373866671011]"
578,"[0.9097415354127046, 0.9268122295880142, 0.9472728826956751, 0.950762448967749, 0.9568940901322818]","[-22.54849934870976, -22.469690669161256, -20.844462468854317, -20.63904200046784, -20.560013247121315]","[0.3310223123437109, 0.4534367809960215, 0.35035493064791395, 0.7416491609278879, 0.7713523895507637]"
579,"[0.8982078083978653, 0.9152703966844525, 0.9359671571341585, 0.9403457932933303, 0.9485281049070358]","[-23.479949346382032, -23.07920389530286, -21.50805578772311, -21.39867448772726, -21.34088679982551]","[0.29251802653483405, 0.5892760383568773, 0.4762463124216623, 0.6148331046444933, 0.6133564347672087]"
580,"[0.9123694178794968, 0.9273345758535837, 0.9446918558116633, 0.9479617859036342, 0.9544601093703284]","[-22.499008115466545, -22.432943455765844, -20.979453597809368, -20.68979319774079, -20.631080837638773]","[0.6925080734502208, 0.6043695885654263, 0.5650259414733773, 0.6476281318984417, 0.6150253025155589]"
581,"[0.9148038888634559, 0.9270935465960111, 0.9456402501351305, 0.9523859547411669, 0.9585582312556492]","[-22.500591290136796, -22.60171555027145, -20.96805883135726, -20.62499162656748, -20.53810827049781]","[0.3259982868937449, 0.3985109124751989, 0.5860174337930336, 0.5978932036939598, 0.6879944955722284]"
582,"[0.9011098640705814, 0.9123553388381791, 0.9321532475101526, 0.9397324795618192, 0.948747824169136]","[-23.136074368287748, -22.961887287454804, -21.296866036930897, -20.880028575465257, -20.794816706415972]","[0.28486266437731145, 0.2760309950373473, 0.40343429100267275, 0.3994726298085773, 0.43189231503133946]"
583,"[0.9107284174705357, 0.9262203155030531, 0.945209648739252, 0.9468514440345803, 0.9530742175568898]","[-22.919854080971707, -22.72334520120827, -21.133508978971758, -21.04374339349841, -20.949644594895513]","[0.6319370362626872, 0.6122853958199576, 0.6793192424328529, 0.6379018895808157, 0.6694366148065523]"
584,"[0.9032067279425726, 0.9241923395276548, 0.9459348885170015, 0.9495591276215266, 0.9568015525947313]","[-22.97037231555098, -22.713707630768784, -21.27310775041653, -21.139085645856465, -21.049329564377786]","[0.5579534534627689, 0.6788004827037302, 0.7383526444427517, 0.7387497116700884, 0.7567169170717347]"
585,"[0.8889269374038445, 0.9003069965544098, 0.9202843219477929, 0.929683559641132, 0.9387535789334892]","[-24.10409368265828, -23.981592815267014, -22.52481444288705, -22.28753324015594, -22.211446965234217]","[0.2259319557970157, 0.26556910126384853, 0.28131016096518396, 0.337085127314337, 0.30870484773941004]"
586,"[0.8891064828139839, 0.8979288812797905, 0.9175031927650457, 0.9278035959049595, 0.9368145962559773]","[-24.713385300625266, -24.65175923501631, -23.49999838300686, -22.886687779597978, -22.91135813423387]","[0.3695914687863004, 0.44270923342515284, 0.522517116081515, 0.4347276070688031, 0.4390715628675105]"
587,"[0.8904452527386348, 0.903023108695776, 0.9229306917509891, 0.9301858272931218, 0.9388279180640737]","[-24.74562369631395, -24.491810909708637, -23.162985028480296, -22.800189357995556, -22.772995578777525]","[0.31116949451467035, 0.5806798384182718, 0.5170144576086209, 0.4096423128179842, 0.3913465654091098]"
588,"[0.8921141382469686, 0.9035423041425841, 0.922818040634827, 0.9329695486730086, 0.9421692263262588]","[-24.636846562679946, -24.520365919869775, -23.28657829476575, -22.87577032384718, -22.876526116558857]","[0.38317975960261347, 0.5407715300164273, 0.49798444206857856, 0.4659645984041962, 0.4538049124140556]"
589,"[0.8929874829444447, 0.9020211057331504, 0.918499487732437, 0.9277844122403841, 0.9358880692224318]","[-24.60901851961257, -24.42811543571905, -23.23074321746943, -22.854941189653605, -22.879387944323103]","[0.5294901633775766, 0.3481713302663295, 0.2789876498466418, 0.2559926450788362, 0.2501152612499119]"
590,"[0.8894016988125123, 0.8992034667066324, 0.9191198928342453, 0.9276039608141492, 0.936551266147134]","[-24.57359263349274, -24.31177561128437, -23.103760730497637, -22.706177970962898, -22.736712149970394]","[0.31501554097400614, 0.37992345988283727, 0.43327443028288176, 0.3308660732482918, 0.344618447139818]"
591,"[0.8907374138012356, 0.8991259569477603, 0.9174191746758179, 0.9241024457914542, 0.9341614568129392]","[-24.745335025053354, -24.510911116245488, -23.231911550394106, -22.838465749933103, -22.844385612624027]","[0.19892367467392086, 0.11337982888359872, 0.13796192053819145, 0.09946966034241497, 0.1034710131176441]"
592,"[0.8947739119145145, 0.9037697717819283, 0.9244009300569083, 0.9324336009461206, 0.9421361490463167]","[-24.14407492156872, -24.199365313883664, -22.913903455876884, -22.614304891643645, -22.56734406393738]","[0.6383923449205036, 0.41935075675458244, 0.37090940754651436, 0.37363008777425477, 0.3712401454697692]"
593,"[0.8899054309117921, 0.8987401722576391, 0.917527332702629, 0.9260462750296881, 0.9361048425928346]","[-23.477097703673785, -23.91030043224742, -22.824818378966054, -22.489537747098087, -22.411554911032088]","[0.6325961052863954, 0.4575684687595411, 0.5950062970088946, 0.507380616063509, 0.5233656286706457]"
594,"[0.8926419851495284, 0.9013020648096458, 0.9190321211626711, 0.9281245745170976, 0.9360007177869984]","[-24.14917426348312, -24.15191278525335, -23.029751299726218, -22.588581767540777, -22.61567136357046]","[0.5940421907711696, 0.5428411888230664, 0.436499909498444, 0.5416857627501106, 0.5246996001711166]"
595,"[0.889746026146333, 0.8988056131233901, 0.9143285455324967, 0.9245567345333584, 0.9330888529994996]","[-24.60163320173214, -24.426211306292863, -23.11905311454451, -22.76466991844475, -22.755286553007537]","[0.36252998254269087, 0.3335554809942767, 0.422378761221757, 0.4757543491508373, 0.511987671374885]"
596,"[0.8936758261051707, 0.9033242722177822, 0.9196286777383474, 0.9272283434264221, 0.9349421675810282]","[-24.39295709939032, -24.451427624251988, -23.112021415867936, -22.727933766731006, -22.66764058074827]","[0.4054480337566778, 0.29816630533741795, 0.2554713671801532, 0.3546139336382822, 0.34626800548009784]"
597,"[0.8900528790650162, 0.8995642867711517, 0.9162286398475277, 0.923939957559367, 0.9324984444798197]","[-24.450266911263103, -24.44573313160639, -23.281430088675357, -22.885626846717287, -22.890079578977257]","[0.18415968007013753, 0.23433340212819914, 0.20002678058810877, 0.2990166025308773, 0.33286273593843835]"
598,"[0.8913924874280903, 0.9004128742416251, 0.9174218553657177, 0.9252170181993123, 0.9344540591882153]","[-24.21943642388769, -24.41035194518846, -23.219918552530096, -22.80098063955528, -22.769900850071018]","[0.5596705029855578, 0.41929626364076383, 0.4751161068339734, 0.3697151263507746, 0.4238201608548595]"
599,"[0.8888846611639788, 0.8989695868951562, 0.919738813345084, 0.9280134507153984, 0.9376896016545746]","[-24.50830522780384, -24.29915736435926, -22.906146020865513, -22.563782505102477, -22.516819458939178]","[0.5122632668959051, 0.4920028738803339, 0.5361812087577308, 0.4659516457652795, 0.5078554933184148]"
600,"[0.8926628251683565, 0.8988397685513299, 0.9140745881674254, 0.9207324672422944, 0.9291176931820904]","[-24.002604885486477, -24.323701275830768, -23.2080298922543, -22.85745717312044, -22.815635804584478]","[0.30558410957404236, 0.36774462753378573, 0.45813816885783254, 0.4222982203734827, 0.38843731422235195]"
601,"[0.8943958426961043, 0.902044629783905, 0.915702659128965, 0.9244508904279841, 0.9328981876461715]","[-24.57994530225375, -24.323369097342752, -23.19843133111651, -22.854030673241674, -22.907017337533397]","[0.16912796808847183, 0.20066832968914605, 0.2501607490329624, 0.21925440361812487, 0.25333845925658793]"
602,"[0.8963574593956389, 0.9036940982652136, 0.9211721458605593, 0.9292171762727806, 0.9370100545950628]","[-24.429035040047573, -24.31866037154654, -23.081330395310985, -22.73826171511587, -22.737256631828608]","[0.5874774245262527, 0.4907449929929379, 0.4788707833883401, 0.33267611083013204, 0.338451175270734]"
603,"[0.8891111595831843, 0.9015788984945964, 0.922324069777214, 0.9316704185804205, 0.9410021020783629]","[-24.633772318574373, -24.431756296750446, -23.164582423715324, -22.739600065838864, -22.738782828891278]","[0.402285286571638, 0.356545591584207, 0.34673678686960085, 0.45958915711146897, 0.4484819356013653]"
604,"[0.8931792596786721, 0.8986520211032327, 0.914372444753659, 0.9241064586534109, 0.9328715636054138]","[-24.752970698715497, -24.629662821810225, -23.398441103266762, -22.904793507895235, -22.910033526668645]","[0.35552246182849223, 0.23286106915787344, 0.317225115694192, 0.32402713036344666, 0.3257778722318848]"
605,"[0.8903906914800889, 0.9009389451669644, 0.9196116704768371, 0.9282952097414309, 0.9366234363849627]","[-24.656086142878273, -24.426768089525776, -23.266194562421568, -22.7874750085775, -22.831224731826413]","[0.3314913172620365, 0.20737118845120045, 0.2557915149044523, 0.27775794080570215, 0.2874353856880991]"
606,"[0.8972633705402419, 0.9091619923001457, 0.926401325416838, 0.9345018046750841, 0.9410805952926046]","[-24.136668159517782, -24.182689138200512, -23.032314757715884, -22.624446565523556, -22.615901447204376]","[0.549686105631595, 0.3247333964157367, 0.21320724056587864, 0.28198316373161586, 0.3118050868353406]"
607,"[0.8912797044411205, 0.9042758039754083, 0.9187311420961558, 0.9302775038246976, 0.9352100173649306]","[-23.579474211428227, -23.317904959479144, -22.270983696720677, -21.616356623974994, -21.675746370194016]","[0.8765297522961429, 0.7982332527826642, 0.7643428868229416, 0.9127445958681045, 0.9033643850451819]"
608,"[0.8980630725579695, 0.9093725224635258, 0.9279372660624001, 0.9381390472732164, 0.9457341222039168]","[-24.58312772279702, -24.40373699161984, -23.206726907884967, -22.713125675447014, -22.734670250540372]","[0.5106246283164015, 0.3049096142924138, 0.3817461353547135, 0.40962217832636294, 0.4354118133949648]"
609,"[0.8902113549715626, 0.9018039209006418, 0.9213826364481861, 0.9281212920010915, 0.9384365634859574]","[-24.321569994956135, -24.176268382451017, -22.61227331284106, -22.3021127959619, -22.1908446239131]","[0.5234766783590634, 0.45110305323388356, 0.4895458013123294, 0.6287640487512071, 0.6279559100756241]"
610,"[0.8879681043427604, 0.8937626475971344, 0.9103532516600744, 0.9205281141519119, 0.9308863063428158]","[-24.076342487774426, -24.258919915275182, -23.1551074811783, -22.79906544325047, -22.792953635824407]","[0.6151275446611733, 0.5139604494179951, 0.4356419267450556, 0.5092791180307391, 0.5097185148400749]"
611,"[0.8905723371287241, 0.8972085144975379, 0.9119340669315934, 0.9206679499152046, 0.9293474926264581]","[-23.917968566867227, -24.35627587712504, -23.185664194605437, -22.737473088705666, -22.640927560604023]","[0.7145320124094807, 0.6745955550202645, 0.5595618844643152, 0.4915580496582713, 0.5325505851868712]"
612,"[0.8906651112218888, 0.8960299440622695, 0.9118952718826533, 0.9218651222667366, 0.9306741260860173]","[-23.989581105405772, -24.257643109773362, -23.004006869702586, -22.584326964698448, -22.504056010507234]","[0.6803516272339512, 0.5489893757481369, 0.5937643131115041, 0.5043520772249913, 0.5454372211497058]"
613,"[0.8920310275940423, 0.9010231966145821, 0.9170254911208064, 0.9254446968036527, 0.9332715317397708]","[-24.720428366483155, -24.444667441450182, -23.25667565142135, -22.818870291433605, -22.842674594182103]","[0.25478392582041254, 0.21342467046145472, 0.22538934409262654, 0.25823812511077393, 0.26333639564896916]"
614,"[0.8920592677477023, 0.9016622471186894, 0.9205015492373463, 0.9309775869689301, 0.9388379436583979]","[-24.32014827147153, -24.279613305625173, -23.02492019978155, -22.61854130471843, -22.60965810932978]","[0.5591787756061581, 0.3461069611046442, 0.3422029544838198, 0.3628253989914632, 0.394510139726815]"
615,"[0.8956117026180394, 0.9019159798794376, 0.9180965527183746, 0.9261543208072626, 0.9342135490725569]","[-23.91669248735907, -24.23969609999155, -23.370441480230514, -22.97799182099136, -23.02197807402335]","[0.7373320625308023, 0.6527628506209845, 0.4345990948566195, 0.312356036935572, 0.2683797520951566]"
616,"[0.8946683188270985, 0.9095264424503996, 0.9292755617415107, 0.9354055713704209, 0.9426250848959881]","[-24.686255771760063, -24.395590093863177, -23.101486643730944, -22.645553689262467, -22.642542342097787]","[0.3854029136915594, 0.2120712990501502, 0.21102698939115586, 0.2854247383093882, 0.26793934293992905]"
617,"[0.8901728969296829, 0.8983869803985458, 0.913954937238243, 0.9208491573134667, 0.9293179739928189]","[-24.641961005856317, -24.499627246953224, -23.282556373882937, -22.94360361563019, -22.96687847504796]","[0.46890075761520655, 0.44055019504394577, 0.3738014839161942, 0.3848807365021754, 0.3602579100537751]"
618,"[0.8991400559817588, 0.9076081098243147, 0.92419375025845, 0.9315881191317555, 0.9386707792309172]","[-24.22584663115218, -24.204641945856824, -23.054394090651083, -22.73720026152802, -22.748969990155242]","[0.5547286250880434, 0.3971585599092752, 0.2579282068054387, 0.2119961958387651, 0.2002410811978687]"
619,"[0.8940358539069397, 0.9052464898063929, 0.9231777441170677, 0.9292232406380166, 0.9376023276475897]","[-24.462750633618842, -24.42577924180014, -23.163791877269063, -22.756105820020352, -22.73377146409579]","[0.4980184070660307, 0.4721021114018112, 0.4430238648259515, 0.3560810291929528, 0.372394931697313]"
620,"[0.8937908647798724, 0.9035083650778934, 0.9216614598049955, 0.9302252599885806, 0.9387251543589411]","[-24.44134099023407, -24.012361828119044, -22.773720444520688, -22.446735750511245, -22.459347736881185]","[0.4708944304454276, 0.7046299488018475, 0.6332572517152578, 0.577152910789237, 0.5423377019361468]"
621,"[0.8971038685632283, 0.9141878787153747, 0.9345112511255307, 0.9407408349674475, 0.9476304037099619]","[-24.470399306716498, -24.126735884662004, -22.795126099362832, -22.433475668679023, -22.42975821490824]","[0.3607277257733637, 0.4466584432903853, 0.5650908475046186, 0.56980135880535, 0.5835376913537415]"
622,"[0.8966820274633827, 0.90958710608392, 0.928061429132411, 0.9357250053381889, 0.9432741482560355]","[-24.64286047567488, -24.34537682864699, -23.072174442668484, -22.672531075173374, -22.68171518950066]","[0.25770366178868864, 0.33057730615348524, 0.41589939527208497, 0.3574752017487684, 0.37965081875662476]"
623,"[0.9003614482326107, 0.914511987043909, 0.9322227368379485, 0.9397664309220176, 0.9463065537380555]","[-24.484559626905714, -24.083724885345536, -22.789159296752793, -22.43392045647444, -22.448265474298896]","[0.2427362935434979, 0.28708898856839155, 0.26266190955339214, 0.26655696497901404, 0.2622801715542568]"
624,"[0.8940998313484919, 0.9045975751379566, 0.9226892777154571, 0.9303711145745617, 0.9393522090133517]","[-24.60756905129457, -24.325525504514264, -23.021043809878243, -22.70765073642812, -22.707057485767372]","[0.34690561055111413, 0.30155917303255453, 0.3813443087012523, 0.35851091274898583, 0.3877364053689263]"
625,"[0.892785650070084, 0.9042659454377566, 0.925591191192963, 0.9316652848231751, 0.9407333725806301]","[-24.5754712292346, -24.267892086093934, -22.9097541302358, -22.625389440697283, -22.60437870387622]","[0.19374725784819213, 0.3649891276236902, 0.33987542128871157, 0.37933125028373166, 0.4473524420537418]"
626,"[0.8983279943573441, 0.911971545615336, 0.9301765435627758, 0.9355421251501215, 0.9429697430767039]","[-24.426738514618226, -24.180893283064474, -22.838984596725336, -22.626907340932505, -22.618217801962547]","[0.3534795554727555, 0.2731234025199927, 0.29068850767555365, 0.31124531247500065, 0.29714974054070575]"
627,"[0.9006708927400509, 0.9152032860282912, 0.9346471819258508, 0.9422857904089358, 0.9495042604228319]","[-24.392616565816738, -24.07935883226518, -22.749557855740267, -22.41382722733761, -22.4061965211275]","[0.41097054822028684, 0.33529255177410805, 0.36131993981404126, 0.3277801841347328, 0.35716185558233565]"
628,"[0.8972015499191555, 0.9143125816732415, 0.9359298759314898, 0.9403033016307975, 0.9474092896158209]","[-24.205748063860423, -23.80975478994932, -22.475709325111676, -22.23058674159467, -22.198110311245777]","[0.4620649725736905, 0.1584731434186652, 0.15583021578714698, 0.18373179674768073, 0.21825595873519033]"
629,"[0.897776400571557, 0.9110919825039154, 0.9274218362528207, 0.934788691659113, 0.9413939418686211]","[-23.07146567052913, -23.049237968318433, -21.65320054330411, -21.136362162353645, -21.064286268927468]","[0.8456992428149674, 0.8552895051367103, 0.8869527581172578, 0.9580543803889295, 0.9593744016927488]"
630,"[0.8927512565329909, 0.9156393733542884, 0.9360526272679145, 0.9405722754295364, 0.9474828097667926]","[-24.603569967025354, -24.16221589076108, -22.800042019898488, -22.483756695648886, -22.464107856730458]","[0.266633836444394, 0.29190599079500346, 0.30613432434945925, 0.32627622135146045, 0.30821934037372534]"
631,"[0.8903375789599082, 0.9047790995344583, 0.9240764676396461, 0.9324704085848194, 0.9401177149693848]","[-24.466393295408135, -24.241802573382447, -22.88369061446438, -22.598022133327106, -22.564402111248395]","[0.30587003985320516, 0.24951240638737246, 0.27460428048289703, 0.3171321910092293, 0.3393215224374827]"
632,"[0.8981271540551271, 0.9139855215806943, 0.9321272376584457, 0.9370008841543611, 0.9435266432799386]","[-24.47120716559824, -24.148234983474076, -22.81044412844168, -22.36375495820677, -22.34966929645921]","[0.20282169218083684, 0.25404926064535965, 0.3329554698780914, 0.5086479910204538, 0.5162531306648873]"
633,"[0.9040923242277978, 0.9227943666654035, 0.9401200546670846, 0.9427630099462763, 0.9489607411519572]","[-24.236190904564182, -23.575186189311648, -22.094273248281986, -21.609253180492175, -21.570889726056283]","[0.3749251927319169, 0.5974603719283584, 0.6647836408748028, 0.7386435866434626, 0.7524086206299517]"
634,"[0.9057777351129432, 0.930534010280219, 0.9482942061556717, 0.9519996883844469, 0.9569805427539975]","[-24.0466133483168, -23.404090277480435, -21.959211988137525, -21.735218809122124, -21.69188472789574]","[0.5619351098222015, 0.5764970038450538, 0.5791402517540992, 0.6737442729725508, 0.6831040916692062]"
635,"[0.9045654816832622, 0.927836582903626, 0.948852722885192, 0.951449782845522, 0.9574413585556468]","[-23.869309618088614, -23.28406708245727, -21.745701166880472, -21.520837901264066, -21.4538958069926]","[0.3987466307997469, 0.5724349109095699, 0.5538402980182457, 0.6120453744253823, 0.606430870883722]"
636,"[0.9049329774746561, 0.9214004709679218, 0.9392691732151552, 0.9425966309301331, 0.9488751579064516]","[-24.16939962707848, -23.883170240202013, -22.445214781514665, -22.232147976093877, -22.1737153595813]","[0.4849226787177814, 0.36782590309475505, 0.45064777890672897, 0.3475469722217929, 0.37956064602964495]"
637,"[0.9076781949117677, 0.9266756035285674, 0.9424091352193448, 0.9468645098919289, 0.9512996700711924]","[-23.580218681609132, -23.49477396519117, -21.825182802463573, -21.656553926646808, -21.529588542095606]","[0.6756691844984042, 0.5960631030369004, 0.6979184931012332, 0.6707764522320664, 0.7064949502456922]"
638,"[0.9006178891597011, 0.9220612893800237, 0.9410263699323679, 0.9456333865019474, 0.9519465837258165]","[-23.634844335045113, -23.39513441796979, -22.07802698010628, -21.798620183624568, -21.773276310880274]","[0.5074371630008948, 0.6452460057425627, 0.5772628639891372, 0.6256503615992758, 0.5999483672702838]"
639,"[0.9062397590330166, 0.9240217884614776, 0.9419531716851612, 0.9452093300738543, 0.9506977562730438]","[-23.891157959161305, -23.38713545879875, -21.883763839341267, -21.643831826389373, -21.594419402848672]","[0.471584586000442, 0.4984930368119981, 0.5524617610472338, 0.49843813568589673, 0.5121138065654891]"
640,"[0.9021544109428764, 0.9189692103967453, 0.9386016347676999, 0.9420853159021927, 0.9485275771482999]","[-23.96216957952038, -23.318195325206442, -21.95706322870847, -21.75642860764274, -21.7446020056681]","[0.33570150666613696, 0.4623236732431362, 0.5981655902438836, 0.5383640238961537, 0.5792429174486885]"
641,"[0.9007370048784615, 0.9191774205968227, 0.9388636150522435, 0.9424727754467365, 0.948967033037863]","[-24.076903867086294, -23.542321229819088, -22.131756136352063, -21.718043320623572, -21.693095583844343]","[0.3109618687724438, 0.5550160961173445, 0.5042902316524622, 0.5475327778961453, 0.5083320785443408]"
642,"[0.884858728786525, 0.8890361434074491, 0.8939684699840936, 0.914311082551304, 0.9102714535158148]","[-21.134329356277522, -21.84536966023086, -19.974498398498334, -19.132838421738416, -18.992484105291602]","[0.6163896727421189, 0.17153552771695896, 0.21733506881027262, 0.26540580835537003, 0.27941445336580856]"
643,"[0.8913471536724754, 0.9094546727956193, 0.9274745842656699, 0.9351604093440228, 0.9422465807274885]","[-23.980410041472236, -24.03772105077767, -22.768379605099057, -22.479651459324458, -22.43405852944883]","[0.3608309604177007, 0.33567556713908264, 0.4958625101073255, 0.4427626204347183, 0.4192638585773585]"
644,"[0.9001550417187768, 0.9132738209217088, 0.9300194818880011, 0.9379552273651824, 0.9453314310200618]","[-23.19915844100308, -23.445618407622387, -21.89351445977334, -21.36292895265379, -21.24860579624048]","[0.6311440527760935, 0.7439497434423662, 0.9566188423081761, 0.9697450515399352, 0.9140654442960319]"
645,"[0.9013602039183035, 0.909157727123773, 0.9276491907589365, 0.9323933176058903, 0.9410194712674405]","[-22.95842498123049, -23.307519145081336, -21.620775437167694, -21.219207223468647, -21.07468640558097]","[0.37723204941151617, 0.3307962200015075, 0.4222635367148114, 0.39933707974639854, 0.4318593524336525]"
646,"[0.9057912474884554, 0.9185345119726926, 0.9338817742679907, 0.9423212074111545, 0.947297724069261]","[-22.743612756474835, -22.974940539313042, -21.403198531298376, -20.896949767910595, -20.79503990120275]","[0.5111840164865079, 0.7355620337244533, 0.5253085324828669, 0.7154055762808841, 0.6313603206264803]"
647,"[0.8984819225322509, 0.9092580158792394, 0.9278781159880578, 0.9360564424349633, 0.9446178559463628]","[-22.8656064583151, -23.960164313119616, -22.424211523978506, -22.385748320955095, -22.198428494441988]","[0.3758732855460719, 0.32476537075427486, 0.2649774151611148, 0.36686658348300194, 0.34509209944074287]"
648,"[0.911309752314225, 0.9185677112136826, 0.9347002640777536, 0.9411540224851106, 0.9487498169682067]","[-22.571836895594416, -22.994947872012528, -21.549952220429844, -21.20243771788653, -21.125034601890526]","[0.2772163913450112, 0.5067426191114345, 0.5738182624723525, 0.6305995105600104, 0.5263675751184137]"
649,"[0.9008143728176684, 0.9124833584177456, 0.9300601071997848, 0.9387186049328159, 0.9443214210973347]","[-22.836691391845367, -23.146522850162324, -21.358221993557095, -21.004081972098007, -20.890236182767513]","[0.5728426855643588, 0.450739623920605, 0.5862892365130835, 0.6065659536292132, 0.6459969958142181]"
650,"[0.9017621844695971, 0.9169675428746477, 0.9349007114271154, 0.9401835779867346, 0.9467841144798009]","[-22.86446108775013, -23.761106173336746, -21.83994422902569, -21.57156116935422, -21.364939828417423]","[0.27067564100990665, 0.2286541147194824, 0.23311925996085156, 0.2582986088991661, 0.24878834642589948]"
651,"[0.8978405473597251, 0.9110671923541879, 0.9299512584400689, 0.9332636001055458, 0.9419544176044843]","[-23.13048675543555, -23.84177493271469, -22.340907902236047, -22.2643178906258, -22.10400773334374]","[0.3162871005639665, 0.27630565329293233, 0.5285267816244089, 0.16396879019087238, 0.2809385768995799]"
652,"[0.9029307479012015, 0.9123894781868261, 0.9296680070002398, 0.9351481662993602, 0.9427423311425709]","[-22.725909608966965, -23.56920403489138, -22.230182760244126, -22.16354974139447, -22.009429974448672]","[0.4709841617195548, 0.6576072110176593, 0.4222468035514067, 0.3806672111478242, 0.3802303052879101]"
653,"[0.9027325614416085, 0.9160508220442571, 0.9352278256967534, 0.9397570733149331, 0.9467625378681266]","[-23.369047200323664, -23.816357032490338, -22.465611625003174, -22.219639192751284, -22.164495177509078]","[0.283799742352855, 0.34671936560935207, 0.30073797918375245, 0.1962172206304781, 0.223183272284133]"
654,"[0.9073811875454286, 0.9145239027358276, 0.9279320465101418, 0.9400596702745164, 0.9444343358152633]","[-22.443945306088686, -22.47595879729629, -20.607577257122426, -19.712303738127183, -19.598940996709285]","[0.40853241557634573, 0.590064199106241, 0.8718063212526185, 1.0837080785725084, 0.983922681990517]"
655,"[0.8990094450797739, 0.9131986374992884, 0.9236837040999148, 0.9341811241651913, 0.9374065774526968]","[-23.32631419563637, -22.835273556895164, -21.495151419388893, -21.41767178118789, -21.40750662026262]","[0.3068200726344357, 0.2685277918607285, 0.28103208245246575, 0.18683892866843188, 0.19081493671300842]"
