epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
565,"[3.71293399e-11 4.75311767e-11 2.37183032e-10 3.06250165e-10
 3.39387674e-10]",[0.06502386 0.05743966 0.04312123 0.04195374 0.03862365],[1.33700944 1.45588997 2.51410044 2.63010419 2.58567152],[0.5693942  0.56179086 0.54543587 0.540245   0.53074885],[0.26243692 0.22427514 0.15155013 0.14441566 0.12946083],[0.22069952 0.19291934 0.12687056 0.11925204 0.1056177 ],[2.5728934  2.74174299 2.44126352 2.28963763 2.20786369]
566,"[2.44863378e-11 3.49063162e-11 1.83623976e-10 2.61490862e-10
 2.82196121e-10]",[0.07486056 0.06462593 0.04662348 0.0453724  0.042169  ],[1.12784135 1.24363457 2.21098605 2.39705922 2.34390158],[0.57127975 0.5620324  0.55185138 0.5460999  0.53772558],[0.31149802 0.2629635  0.16711987 0.16079973 0.14545488],[0.27057941 0.21683118 0.13662311 0.128354   0.11533044],[2.90448109 2.7409252  2.46297492 2.27544671 2.22794373]
567,"[3.96939279e-11 4.41561299e-11 2.52566855e-10 4.37810371e-10
 4.82886608e-10]",[0.06185694 0.06180408 0.04387882 0.03767145 0.0346368 ],[1.40263782 1.3325182  2.40592886 2.92486569 2.90132458],[0.5679064  0.55713996 0.53979657 0.53627794 0.52608809],[0.2458886  0.24816194 0.15446399 0.12644853 0.11312171],[0.21809691 0.21185519 0.12868198 0.10203051 0.08989387],[2.62575229 2.78160218 2.44876    2.35336218 2.26590714]
568,"[2.20805737e-11 1.61308449e-11 8.03569475e-11 8.72076941e-11
 9.53196650e-11]",[0.07550727 0.09263908 0.07107917 0.08007474 0.07438867],[1.13717517 0.89519917 1.53327334 1.44193352 1.42558198],[0.57325716 0.562646   0.5501735  0.54356051 0.53562798],[0.32686444 0.41177334 0.29664601 0.34185225 0.3123405 ],[0.28755686 0.36352802 0.25602123 0.28851457 0.26158929],[3.23752025 3.25781675 2.97978832 2.98775632 2.91412673]
569,"[1.99043643e-11 2.17431990e-11 1.30031536e-10 1.09696322e-10
 1.25464238e-10]",[0.08354543 0.08349572 0.06082919 0.07123808 0.06564819],[1.05119413 0.99906682 1.7880036  1.56525211 1.5545993 ],[0.57260657 0.55883574 0.54110236 0.53915211 0.53059864],[0.36885721 0.36705451 0.240904   0.29707746 0.26700205],[0.32659029 0.32638173 0.21388178 0.25186876 0.2249952 ],[3.25556852 3.09240514 2.75394542 2.81774714 2.73661268]
570,"[3.99863778e-11 6.39156136e-11 3.04398932e-10 3.40395729e-10
 3.67797736e-10]",[0.06472039 0.05464126 0.04324808 0.04620318 0.04329204],[1.3351848  1.5231625  2.50405715 2.43559619 2.40610027],[0.56282727 0.55170678 0.53629466 0.53620443 0.52515735],[0.25731857 0.21044878 0.15301591 0.16662646 0.15292471],[0.22517012 0.18480213 0.13304335 0.14220032 0.13032706],[2.65663978 2.59139308 2.43842641 2.41168453 2.38512903]
571,"[2.86642528e-11 4.13212688e-11 2.32953788e-10 2.78107197e-10
 3.10892999e-10]",[0.0705805  0.05922619 0.04148168 0.04197833 0.03836527],[1.22685626 1.3843294  2.5328306  2.63128448 2.5932512 ],[0.57135168 0.56389726 0.54600246 0.54483537 0.53374498],[0.29616209 0.23544507 0.14449412 0.1462336  0.13037691],[0.25828309 0.20963745 0.13065029 0.12744088 0.11229166],[2.85789285 2.69306287 2.42676934 2.28813029 2.23764495]
572,"[3.26993491e-11 4.05600857e-11 2.40248741e-10 2.69387826e-10
 3.09189430e-10]",[0.06689306 0.063781   0.04495676 0.04493649 0.04066717],[1.27705707 1.29391249 2.38315794 2.45604108 2.47837028],[0.56981844 0.55496956 0.53811993 0.53550977 0.53087798],[0.2696017  0.25790527 0.16021319 0.16025961 0.14039725],[0.23792067 0.22291175 0.13789346 0.1386947  0.1206653 ],[2.67853123 2.66494999 2.36750055 2.38161393 2.30423716]
573,"[2.43518701e-11 2.28873497e-11 1.16507998e-10 1.27192817e-10
 1.44260083e-10]",[0.07161537 0.07615501 0.0556578  0.05823275 0.05202969],[1.17049927 1.05313025 1.87289069 1.86719004 1.88004869],[0.57552006 0.56343467 0.5499165  0.54531458 0.53921865],[0.30414065 0.32776282 0.21258083 0.22757271 0.19554126],[0.26794108 0.2897864  0.1862393  0.19920923 0.16961443],[3.12471486 2.97375411 2.61611816 2.61747633 2.51911131]
574,"[4.55511168e-11 5.22939770e-11 2.10487716e-10 2.99164836e-10
 3.07133926e-10]",[0.05861162 0.0582884  0.05109165 0.04763224 0.04631847],[1.51023442 1.46223273 2.19683041 2.42283125 2.3160276 ],[0.56765384 0.55866839 0.53814953 0.54077218 0.53230131],[0.2326501  0.23028097 0.19101182 0.17327253 0.16690019],[0.2076305  0.20427724 0.16715595 0.14856718 0.14150771],[2.6610563  2.66968553 2.62227789 2.56081132 2.55997295]
575,"[1.87788457e-11 2.12296095e-11 1.01512156e-10 9.62467817e-11
 1.01737178e-10]",[0.08706947 0.0947247  0.08402456 0.08967114 0.08790453],[1.05820683 1.02101869 1.76354303 1.48417396 1.50014455],[0.57487635 0.56308226 0.55006536 0.54076193 0.53700419],[0.378866   0.40004492 0.32818192 0.37539098 0.362381  ],[0.32502132 0.33804149 0.26352216 0.30260885 0.29075368],[3.34412393 3.41993384 3.34124617 3.13886119 3.1155405 ]
576,"[3.03593624e-11 3.83047488e-11 1.88703340e-10 2.64967984e-10
 2.82352050e-10]",[0.07030931 0.06349244 0.04689295 0.04418091 0.04101634],[1.25339596 1.33825726 2.36604442 2.59131446 2.5383068 ],[0.57061523 0.56348184 0.55263504 0.54962237 0.53930742],[0.27343124 0.24389319 0.16527501 0.1508609  0.13679914],[0.24462423 0.21146983 0.14012344 0.12721576 0.11479108],[3.0706016  2.89015864 2.62936479 2.42268348 2.36269222]
577,"[3.63274891e-11 3.18265298e-11 1.35246079e-10 1.53502651e-10
 1.65408611e-10]",[0.06108599 0.06913769 0.05852361 0.05875165 0.05561031],[1.39075154 1.1807086  1.82888708 1.88024788 1.82723675],[0.57123323 0.55913717 0.54259906 0.53775336 0.52886663],[0.24551413 0.28987777 0.22960715 0.23000645 0.21356194],[0.21963884 0.25341629 0.19561874 0.19275238 0.17639598],[2.68054923 2.77817796 2.62450805 2.68001492 2.61970529]
578,"[5.39074589e-11 5.82683726e-11 2.95645438e-10 3.63093201e-10
 3.92852737e-10]",[0.05315584 0.05578942 0.04376913 0.04400679 0.04150146],[1.60275281 1.48841844 2.485421   2.54233288 2.49870765],[0.56485993 0.55461507 0.53471663 0.53159539 0.52284706],[0.20319669 0.21572783 0.1551543  0.15579206 0.14446709],[0.18095867 0.18920947 0.13764898 0.13012276 0.12154591],[2.54086856 2.57572005 2.44672305 2.41057631 2.37847708]
579,"[2.12674512e-11 3.16979898e-11 1.52338130e-10 1.69968586e-10
 1.80030907e-10]",[0.07805218 0.06738213 0.05114955 0.05433822 0.05079307],[1.10035067 1.20993369 2.02730656 2.00165636 1.9292567 ],[0.57366782 0.56216626 0.54788745 0.54435092 0.53359804],[0.33936287 0.27876136 0.19041356 0.2057794  0.18793484],[0.30377236 0.24241894 0.15907236 0.17124283 0.15446455],[2.91866316 2.82688813 2.5511186  2.60233165 2.52994457]
580,"[5.65649030e-11 6.04733868e-11 2.58569317e-10 3.45196963e-10
 3.66033164e-10]",[0.05224873 0.05548152 0.04902948 0.04801698 0.04645638],[1.60958612 1.49130288 2.24555803 2.39711802 2.32600165],[0.56380332 0.55341223 0.53718185 0.53524809 0.52662105],[0.19593112 0.21354303 0.17915064 0.17285352 0.16528097],[0.17060801 0.18362768 0.15163363 0.14099652 0.1329609 ],[2.45095656 2.54587125 2.48365383 2.38758346 2.3737375 ]
581,"[5.65070904e-11 5.10693041e-11 2.61330906e-10 3.68395732e-10
 4.01749196e-10]",[0.05595785 0.0580372  0.04483747 0.04299262 0.04068766],[1.54447615 1.40482012 2.35553087 2.49899842 2.44084663],[0.56429883 0.55633139 0.53738371 0.53079866 0.52360927],[0.20382598 0.22825602 0.16013477 0.1509135  0.14072382],[0.17566705 0.1997657  0.14448937 0.12984542 0.12205993],[2.51084692 2.66698551 2.54403624 2.4990772  2.48284884]
582,"[2.99698941e-11 3.56381609e-11 1.88047806e-10 2.85317989e-10
 3.10611739e-10]",[0.06596552 0.06107157 0.0428751  0.03984831 0.03640619],[1.25771462 1.28352486 2.34176493 2.6115242  2.56178723],[0.5720082  0.56308558 0.55042541 0.54340439 0.5357194 ],[0.26432131 0.24057168 0.14736397 0.13350206 0.11815869],[0.22942355 0.20420934 0.12570459 0.10998921 0.0960784 ],[2.82531915 2.65675412 2.35044105 2.16177603 2.09597187]
583,"[3.71677073e-11 4.52206500e-11 2.21517239e-10 2.42357344e-10
 2.66224239e-10]",[0.0645344  0.06205134 0.05015335 0.0522283  0.04928967],[1.31431331 1.33332089 2.17438454 2.17113689 2.14340969],[0.56731323 0.55313105 0.5373809  0.53620667 0.52958696],[0.25384982 0.2499401  0.18632586 0.19645452 0.1819529 ],[0.21793809 0.21887841 0.16188983 0.17145924 0.15792631],[2.43354916 2.80128275 2.54091799 2.70342613 2.6049841 ]
584,"[3.53350172e-11 4.56411292e-11 1.92649461e-10 2.20375356e-10
 2.41041739e-10]",[0.06109758 0.05632602 0.04744783 0.05184691 0.04871826],[1.36294839 1.39119459 2.11672138 2.08197619 2.0277927 ],[0.57202082 0.55466585 0.5322459  0.52932192 0.52391231],[0.24227751 0.21872808 0.17240941 0.19376409 0.17788234],[0.20790921 0.19284143 0.15010456 0.16965258 0.15401935],[2.74994365 2.86881534 2.69815876 2.72358441 2.66480484]
585,"[1.14297582e-11 1.28955232e-11 5.51977199e-11 7.00012414e-11
 7.54970098e-11]",[0.10050402 0.09037417 0.06661071 0.06972311 0.06251287],[0.86525844 0.87395228 1.49157557 1.5265814  1.50914267],[0.57734646 0.57049855 0.5576428  0.55220646 0.54442567],[0.44802877 0.40622261 0.27437437 0.29082446 0.2514416 ],[0.39211735 0.35993908 0.24618834 0.25998222 0.22738902],[3.53571161 3.32673446 2.95394114 2.94305927 2.83875535]
586,"[6.23926600e-12 6.62480380e-12 2.08924503e-11 3.85217409e-11
 3.75593664e-11]",[0.12412353 0.11615395 0.10069183 0.08965466 0.08404041],[0.66243113 0.65615741 0.95769437 1.16088315 1.09117334],[0.57929026 0.5729514  0.55830995 0.5512523  0.54275937],[0.5372286  0.5153602  0.44416331 0.39345696 0.36730044],[0.47197387 0.45631116 0.38903947 0.34670886 0.32428253],[3.67271265 3.54072381 3.28764267 3.1261372  3.05489106]
587,"[6.04735853e-12 7.76727822e-12 2.92436087e-11 4.20288738e-11
 4.31613851e-11]",[0.12541307 0.111187   0.09231987 0.0912149  0.08470688],[0.65185145 0.68878954 1.06846708 1.17572174 1.13140229],[0.57392582 0.56928097 0.55664392 0.55150509 0.54322464],[0.53937107 0.49496194 0.40475981 0.39971104 0.36865663],[0.47037053 0.43143057 0.34868453 0.34177862 0.31434709],[3.68804048 3.48589584 3.21294629 3.16598142 3.08599138]
588,"[6.73643125e-12 7.55677277e-12 2.58709404e-11 3.89795533e-11
 3.89252740e-11]",[0.124104   0.1164479  0.09783261 0.09386948 0.08729147],[0.67671385 0.67517538 1.01591962 1.11709657 1.06297842],[0.57584346 0.56872233 0.55677729 0.54793345 0.54008023],[0.53581403 0.5128094  0.4314294  0.41174981 0.38222256],[0.47489104 0.44948084 0.37302153 0.35648445 0.32992651],[3.66853006 3.54466788 3.26859505 3.20063636 3.11372911]
589,"[6.91892448e-12 8.27192568e-12 2.73112880e-11 3.97445863e-11
 3.87571121e-11]",[0.12053268 0.1081861  0.09080156 0.08697814 0.08048266],[0.68207905 0.71405473 1.08656795 1.1952179  1.13411926],[0.57587708 0.56917783 0.56099037 0.55470858 0.54403309],[0.52549428 0.48481275 0.39991519 0.37994485 0.34751982],[0.45018605 0.4224366  0.3505998  0.33382249 0.30406701],[3.63554327 3.43151222 3.1050116  3.06268208 2.95779641]
590,"[7.17948194e-12 9.30132234e-12 3.10262373e-11 4.61729651e-11
 4.47492021e-11]",[0.12675419 0.10875011 0.08935679 0.08702386 0.08098503],[0.70412004 0.75755863 1.14834483 1.26581305 1.19230966],[0.57726127 0.56959709 0.5555076  0.55172563 0.54267096],[0.52513518 0.4778893  0.39286815 0.37899472 0.35007133],[0.45630332 0.4146404  0.34329934 0.32728916 0.30538364],[3.6508973  3.48072916 3.19818325 3.13368487 3.05256587]
591,"[6.05116459e-12 7.63530403e-12 2.73324857e-11 4.04958832e-11
 4.02206291e-11]",[0.12879866 0.11384059 0.09347697 0.08645484 0.07962314],[0.65113544 0.69142777 1.06895551 1.21739699 1.15404372],[0.57722384 0.57137725 0.55890808 0.5535477  0.54502097],[0.55035677 0.50489197 0.41242393 0.377955   0.34415856],[0.48455592 0.44162589 0.35813544 0.32811559 0.29825506],[3.62950007 3.47282525 3.15394764 3.11179668 3.01690421]
592,"[1.09780672e-11 1.03883402e-11 3.74681894e-11 5.05577379e-11
 5.29441163e-11]",[0.10128453 0.09989108 0.08192879 0.08212176 0.07480593],[0.82390441 0.77290178 1.20334219 1.27987568 1.24816915],[0.57884805 0.57178267 0.55825396 0.54993267 0.54104199],[0.45269    0.44786632 0.35490088 0.35617765 0.31831845],[0.39295486 0.38551769 0.30857188 0.31250908 0.28021799],[3.35763269 3.38661067 3.06289299 2.97801768 2.86318487]
593,"[2.13119948e-11 1.38434577e-11 4.09190634e-11 5.72349602e-11
 6.18180715e-11]",[0.07612118 0.08769957 0.07484221 0.07489265 0.06644499],[1.1508089  0.91464042 1.31795811 1.4306614  1.40742346],[0.57576529 0.57238212 0.55764346 0.55245732 0.54445649],[0.32969246 0.39129193 0.31636719 0.31679778 0.27200138],[0.28624828 0.34623986 0.27747602 0.28060486 0.23955729],[3.11538344 3.17545157 2.89770513 2.86814048 2.75833747]
594,"[1.09197191e-11 1.08831738e-11 3.33580764e-11 5.18255474e-11
 5.04139605e-11]",[0.10187688 0.09709361 0.08325479 0.07849626 0.07340166],[0.82831536 0.80259208 1.18713575 1.35536228 1.28510859],[0.57577422 0.5713325  0.56158856 0.54978069 0.54370332],[0.45480628 0.43725475 0.36356321 0.33787202 0.31155798],[0.39362364 0.37793646 0.31266538 0.29643304 0.27283609],[3.47651837 3.43640216 3.14209472 3.05439653 2.95687881]
595,"[6.97638528e-12 8.29791770e-12 3.05490203e-11 4.35251349e-11
 4.38963527e-11]",[0.12553494 0.1131067  0.08909149 0.08747172 0.0792343 ],[0.68540727 0.71316787 1.14482809 1.2456183  1.2083717 ],[0.57758226 0.5711278  0.56451211 0.55352273 0.54738707],[0.53815325 0.50127821 0.39173924 0.38223859 0.34231363],[0.48019815 0.44427719 0.34106045 0.336097   0.30026178],[3.73016379 3.52501284 3.19019843 3.11627415 3.01070488]
596,"[8.57149277e-12 8.08893422e-12 3.07675893e-11 4.51610730e-11
 4.79233890e-11]",[0.11071286 0.11238703 0.09091115 0.09016887 0.08189765],[0.74748643 0.69617844 1.12119109 1.23034653 1.22301985],[0.57375157 0.56952656 0.55686021 0.55323905 0.54702581],[0.49142279 0.4988503  0.39949134 0.39532108 0.35557286],[0.43091975 0.43824688 0.3450299  0.34123241 0.30660801],[3.59535866 3.52890858 3.26499389 3.20003996 3.11853331]
597,"[8.10043075e-12 8.13169232e-12 2.59736342e-11 3.85710216e-11
 3.83661253e-11]",[0.1144838  0.11038084 0.09460964 0.09166011 0.08476579],[0.73449668 0.7062784  1.05037002 1.17368884 1.13044138],[0.57943926 0.57310381 0.56236997 0.55485744 0.55121712],[0.50363468 0.49288626 0.41724889 0.40150245 0.36905232],[0.44017248 0.43593061 0.36600186 0.3513736  0.32225586],[3.60819499 3.46529536 3.18452274 3.0775873  2.98842237]
598,"[1.01912014e-11 8.42615563e-12 2.76098160e-11 4.19594614e-11
 4.32354086e-11]",[0.10812716 0.11253243 0.09238976 0.08780021 0.07850139],[0.81456992 0.7223135  1.09501706 1.23048069 1.2000371 ],[0.57731335 0.57253663 0.55947595 0.55328192 0.5449111 ],[0.46663188 0.49176355 0.4034026  0.38134422 0.33622202],[0.40303014 0.43364734 0.35205649 0.32561046 0.28547286],[3.55787726 3.45622161 3.14006    3.06855754 2.95863247]
599,"[7.65233322e-12 9.40723942e-12 3.77444553e-11 5.31470472e-11
 5.56590740e-11]",[0.11791404 0.1055114  0.08320195 0.08087183 0.07390474],[0.7176653  0.75187083 1.21715766 1.32301588 1.28442009],[0.57949704 0.5731487  0.56137475 0.55225336 0.54573883],[0.51564495 0.47354139 0.36068504 0.34883942 0.31271923],[0.45191349 0.41752526 0.3122967  0.30206655 0.27206132],[3.57551544 3.36212464 3.07834762 3.00736623 2.93750443]
600,"[1.26439588e-11 9.19662335e-12 2.79950161e-11 3.97459595e-11
 4.13887070e-11]",[0.0985802  0.10697308 0.09380851 0.09040724 0.0823956 ],[0.88342571 0.75195898 1.10426653 1.22007233 1.2007408 ],[0.57730179 0.57201862 0.56207749 0.55616727 0.55279243],[0.4190797  0.47408916 0.41361028 0.39623788 0.35763756],[0.36786981 0.41653102 0.36062737 0.33853907 0.30328727],[3.51087575 3.53784444 3.28193504 3.23381833 3.12629301]
601,"[7.14272177e-12 9.20147554e-12 2.82429670e-11 3.98222142e-11
 3.77303105e-11]",[0.11904884 0.10349301 0.08931622 0.08602984 0.08073677],[0.6899617  0.74930234 1.10998602 1.21081123 1.13135774],[0.57271632 0.56581517 0.56089784 0.55439143 0.54909486],[0.52185992 0.46702203 0.39314879 0.37592382 0.34947194],[0.46294978 0.41329084 0.34730476 0.32789364 0.30304403],[3.68518911 3.50555736 3.1852245  3.07788646 2.97839304]
602,"[8.27473541e-12 9.22385565e-12 3.16859778e-11 4.46511844e-11
 4.46630994e-11]",[0.11370108 0.10502452 0.08536622 0.08461821 0.07745753],[0.72551948 0.73521928 1.14406075 1.23681479 1.19023856],[0.57302037 0.57113059 0.55634906 0.55061922 0.54191875],[0.50329964 0.47271851 0.37515342 0.36823255 0.3324052 ],[0.44121226 0.42165425 0.33332435 0.32386204 0.28858874],[3.59334969 3.41178994 3.05629852 3.04255359 2.93466796]
603,"[6.76602208e-12 8.25658735e-12 2.92032226e-11 4.46447549e-11
 4.46484777e-11]",[0.12578914 0.11474669 0.0966374  0.0948464  0.08899197],[0.68249399 0.70464092 1.06244644 1.17212609 1.1142818 ],[0.57701821 0.57145137 0.55841717 0.54978975 0.53971538],[0.5401767  0.50592514 0.42150666 0.41227619 0.38500285],[0.48397351 0.44156803 0.35397737 0.34676906 0.32177548],[3.68500013 3.47944091 3.21190641 3.16146947 3.09262622]
604,"[5.99880082e-12 6.77211665e-12 2.31103997e-11 3.78227254e-11
 3.75927140e-11]",[0.12300564 0.11440329 0.09574849 0.0886455  0.08178989],[0.64009385 0.65599567 1.01419795 1.16986686 1.12038193],[0.57521326 0.57098894 0.56116032 0.55528616 0.5488492 ],[0.5355054  0.50885514 0.42114864 0.38870458 0.35537325],[0.47673261 0.44922457 0.36136494 0.33925337 0.3068012 ],[3.62214854 3.49604705 3.19647432 3.06496771 2.97516676]
605,"[6.60619005e-12 8.28647999e-12 2.63710313e-11 4.25296777e-11
 4.06831541e-11]",[0.12267446 0.1082226  0.09202908 0.08578123 0.0806165 ],[0.67007024 0.709811   1.06003037 1.21986492 1.14701986],[0.57906825 0.57417056 0.55820258 0.55255976 0.54209415],[0.53166541 0.48288266 0.40413476 0.37426401 0.34953328],[0.46786445 0.41717388 0.34601891 0.32399532 0.30249156],[3.6193442  3.38462103 3.13823561 3.0171893  2.96179056]
606,"[1.10532263e-11 1.05611368e-11 3.33129327e-11 5.00837500e-11
 5.04836304e-11]",[0.09858776 0.10092078 0.09219361 0.09142294 0.08670143],[0.82610695 0.76083866 1.09333022 1.20883349 1.16289242],[0.57225978 0.56487806 0.55400579 0.54579977 0.53939405],[0.44353904 0.45427036 0.40511043 0.40017306 0.37817876],[0.38608425 0.4000918  0.34945488 0.34711702 0.3257684 ],[3.50349629 3.45224503 3.26161468 3.18412391 3.11970955]
607,"[1.92580080e-11 2.50008896e-11 7.12246289e-11 1.36863283e-10
 1.28973859e-10]",[0.08621114 0.08149341 0.08241701 0.06825723 0.06842674],[1.06493505 1.12729892 1.55497421 1.86577    1.77208675],[0.57621251 0.57149879 0.56125827 0.5520285  0.54804664],[0.36713428 0.34370086 0.33431176 0.27346273 0.27229209],[0.31058336 0.28066851 0.25818616 0.21066767 0.20407675],[3.22579092 3.24539533 3.2397555  3.08388475 3.073691  ]
608,"[7.10338259e-12 8.48261848e-12 2.79989306e-11 4.58421765e-11
 4.48366797e-11]",[0.12314021 0.11317867 0.09802997 0.09342593 0.08814527],[0.66916659 0.68515457 1.0086883  1.13190607 1.07197553],[0.57541665 0.56526909 0.55126341 0.54346157 0.53494753],[0.53237769 0.50107549 0.43145579 0.4066218  0.38185549],[0.47651662 0.44732038 0.3780343  0.35245652 0.32819819],[3.59387942 3.41156205 3.17281015 3.06706878 3.0059326 ]
609,"[9.20180529e-12 1.06233526e-11 5.05673847e-11 6.89569300e-11
 7.70157682e-11]",[0.10901443 0.09816996 0.06923593 0.06962786 0.06128036],[0.77598691 0.79765358 1.4223667  1.52828486 1.53110746],[0.57668323 0.56951863 0.55509612 0.55465744 0.5434921 ],[0.48572739 0.4425392  0.28950022 0.29044433 0.245636  ],[0.42772652 0.3979064  0.26137944 0.26024974 0.21778703],[3.58970092 3.34268918 2.85650259 2.86468894 2.73141697]
610,"[1.17369363e-11 9.78349342e-12 2.94343240e-11 4.20185837e-11
 4.22417027e-11]",[0.09727041 0.09984801 0.08382732 0.08366535 0.07579565],[0.8753437  0.79381323 1.17677459 1.2807142  1.22559785],[0.58050357 0.57590048 0.56371429 0.55506352 0.54882875],[0.43625962 0.45063363 0.36726641 0.36421769 0.32432095],[0.37708571 0.39458408 0.32542521 0.31595473 0.28035673],[3.44458771 3.43565977 3.08900985 3.03363475 2.91338901]
611,"[1.37411755e-11 8.88589209e-12 2.85586059e-11 4.46898012e-11
 4.91613843e-11]",[0.09301375 0.1069817  0.08781719 0.08431504 0.07348606],[0.93142493 0.74707865 1.14008268 1.29422904 1.30615958],[0.57847091 0.57339688 0.56489284 0.55784988 0.55041081],[0.41531586 0.47963713 0.38659815 0.36770253 0.31304595],[0.35888338 0.42673265 0.33995553 0.32491955 0.27739875],[3.51496196 3.50866102 3.19953614 3.09745787 2.97833895]
612,"[1.28202914e-11 9.82783463e-12 3.42734198e-11 5.21000130e-11
 5.63784441e-11]",[0.0954331  0.10384074 0.08359164 0.07891816 0.06989912],[0.90743551 0.78103417 1.23028381 1.38759523 1.38630694],[0.5745529  0.57108298 0.56481099 0.55738239 0.55068265],[0.42967891 0.46499524 0.36289086 0.33849399 0.2913863 ],[0.38311953 0.41006964 0.3142737  0.29212869 0.25071833],[3.49654306 3.4112319  3.0924872  2.98830346 2.88812874]
613,"[6.20714699e-12 8.15085375e-12 2.66444844e-11 4.12285555e-11
 4.02302062e-11]",[0.12532121 0.10973532 0.09465475 0.09059693 0.08552451],[0.65457182 0.70846939 1.05526871 1.18936509 1.12348718],[0.57459874 0.5691432  0.56076237 0.55355247 0.54677882],[0.54188551 0.49055517 0.41422107 0.39219286 0.36738105],[0.48185425 0.42922665 0.34975555 0.32953572 0.30292408],[3.65740096 3.52873568 3.3041771  3.20989209 3.14060725]
614,"[9.21539034e-12 9.58750679e-12 3.35289615e-11 5.03445419e-11
 5.07600501e-11]",[0.10895825 0.10242997 0.08467121 0.08499458 0.07893821],[0.76979353 0.75215414 1.15827658 1.24707407 1.20599846],[0.5807405  0.57381463 0.55982568 0.55208897 0.54391109],[0.48338662 0.45975107 0.36462572 0.3577617  0.32852108],[0.41365471 0.39233133 0.30722299 0.29203154 0.26658698],[3.49383042 3.35275169 3.07455379 3.01389207 2.94952566]
615,"[1.37589499e-11 9.97483441e-12 2.37701816e-11 3.51793810e-11
 3.36426550e-11]",[0.09213936 0.10084084 0.09636343 0.09457518 0.08880224],[0.91407959 0.77274543 1.01776598 1.12502562 1.06026173],[0.57280423 0.57144506 0.55886947 0.55231584 0.54845245],[0.40931082 0.45479918 0.42678693 0.41391648 0.38905208],[0.35652974 0.3974717  0.37420217 0.3607917  0.33651007],[3.43119941 3.44508444 3.19755761 3.1686056  3.0762134 ]
616,"[6.41842429e-12 8.56193637e-12 3.11381116e-11 4.90627379e-11
 4.91803313e-11]",[0.12869881 0.11897842 0.10391517 0.09625653 0.09102955],[0.65314152 0.6841675  1.02676943 1.18014993 1.13469212],[0.57316783 0.56523192 0.54999164 0.54640247 0.5357854 ],[0.54736617 0.5174493  0.45189234 0.42070279 0.39762094],[0.4834314  0.45310901 0.38763308 0.36494832 0.34372587],[3.65485756 3.50963618 3.2888212  3.18070253 3.11598268]
617,"[6.70437365e-12 7.71873160e-12 2.59850588e-11 3.64432822e-11
 3.55769194e-11]",[0.12614657 0.11725766 0.09848835 0.096081   0.08925651],[0.68106774 0.69714473 1.06362957 1.16725907 1.11413934],[0.57706534 0.57204345 0.56210824 0.55795297 0.55119881],[0.54222691 0.51452152 0.43397423 0.42041106 0.38940937],[0.47897211 0.45470328 0.38268502 0.36296047 0.33152676],[3.62396749 3.55191225 3.30284104 3.22321503 3.14429091]
618,"[1.01189472e-11 1.03328758e-11 3.25795195e-11 4.47307325e-11
 4.41784412e-11]",[0.10450323 0.10040103 0.08724515 0.08645997 0.08084177],[0.78337387 0.7604567  1.12042875 1.20776993 1.15265734],[0.57076029 0.56634765 0.55671779 0.55003443 0.54317926],[0.46617698 0.45288397 0.38252892 0.37791464 0.35073729],[0.41536715 0.40074985 0.3326176  0.331267   0.30609498],[3.47187049 3.31360652 3.04224891 3.01406244 2.93509974]
619,"[7.99710637e-12 8.29237401e-12 2.91927224e-11 4.38650826e-11
 4.48157953e-11]",[0.11328356 0.10903688 0.08894178 0.08551828 0.07757248],[0.72244603 0.69916831 1.08093068 1.2216238  1.18576716],[0.57497647 0.56915436 0.55365717 0.55144504 0.54322307],[0.50055692 0.48885935 0.3917166  0.37172845 0.33191834],[0.43919202 0.43237002 0.34751546 0.32708244 0.29344455],[3.60898367 3.40543013 3.06158412 3.01960748 2.91362103]
620,"[8.17097964e-12 1.25015924e-11 4.30468546e-11 5.97039196e-11
 5.89245656e-11]",[0.11308072 0.09106666 0.07464847 0.07618896 0.07089142],[0.72982279 0.84916824 1.3138679  1.40661956 1.33796518],[0.57673476 0.57097321 0.55734394 0.55199522 0.54358107],[0.50084886 0.40798825 0.31546676 0.32264722 0.29477053],[0.44363857 0.35282465 0.2702451  0.27186217 0.24749944],[3.57532579 3.2328112  2.87870174 2.89787473 2.80380502]
621,"[7.94890145e-12 1.11869438e-11 4.22563548e-11 6.06353419e-11
 6.08312197e-11]",[0.12137384 0.11170154 0.09791481 0.09526383 0.09137049],[0.70336551 0.74565265 1.1164274  1.19537345 1.14501375],[0.57428718 0.56414107 0.54553833 0.54064115 0.53281606],[0.52455857 0.4891343  0.42329099 0.4110514  0.39298373],[0.45391723 0.41447516 0.34777615 0.33658347 0.31710737],[3.58392812 3.43810724 3.24574868 3.17287008 3.12291326]
622,"[6.69717949e-12 8.99207176e-12 3.20299693e-11 4.77469671e-11
 4.72828686e-11]",[0.12694716 0.1123494  0.095652   0.09368521 0.08852333],[0.65693504 0.6998885  1.05300146 1.15700693 1.09873705],[0.57263868 0.56557892 0.55110613 0.54732787 0.53822905],[0.54170204 0.49554016 0.41514966 0.39914902 0.37381998],[0.47197276 0.43112838 0.35430776 0.34183109 0.31586495],[3.59984157 3.42764786 3.18105239 3.10939981 3.05007227]
