epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
781,"[1.02721320e-10 1.53499997e-10 1.57218665e-10 1.49494338e-10
 1.20736230e-10]",[0.11738081 0.11393955 0.11147237 0.11141616 0.111972  ],[1.29996769 1.35307513 1.32734712 1.31593344 1.27226562],[0.54702133 0.53764225 0.53482228 0.53481791 0.53637839],[0.49208604 0.48115376 0.47275139 0.47266347 0.47514746],[0.41273402 0.40148187 0.39710334 0.39701339 0.39766937],[2.83458099 2.74338858 2.67930457 2.678282   2.69529968]
782,"[5.18904413e-11 7.49823527e-11 7.64768250e-11 7.27773614e-11
 5.85022305e-11]",[0.13268491 0.1266898  0.119306   0.11902684 0.12162137],[1.26287315 1.3542305  1.33955249 1.32368016 1.26101456],[0.57211479 0.56446697 0.55802413 0.55686859 0.55936329],[0.53773666 0.52224637 0.50272065 0.50199139 0.51046611],[0.46942738 0.45557838 0.44009163 0.4395573  0.44614747],[3.47509152 3.35931319 3.24143445 3.23813846 3.27926729]
783,"[5.01103674e-11 6.90305613e-11 6.64732381e-11 6.31366463e-11
 5.18879283e-11]",[0.1300929  0.12306688 0.11443185 0.1141184  0.11712162],[1.32804819 1.43847174 1.42815619 1.40927903 1.33576185],[0.57722078 0.5703616  0.56618844 0.56653591 0.56737331],[0.53290092 0.51342284 0.48711803 0.48643584 0.4963639 ],[0.46823002 0.44975549 0.42821808 0.42765131 0.43491815],[3.5734192  3.47294159 3.35094698 3.34701073 3.3932417 ]
784,"[5.94304925e-11 8.28242932e-11 8.15233208e-11 7.75047245e-11
 6.30682469e-11]",[0.12341914 0.1155357  0.10667647 0.10639041 0.10936995],[1.39555128 1.50373077 1.48141497 1.46192853 1.39162316],[0.5733215  0.56848652 0.56105933 0.56010184 0.56293161],[0.5130684  0.48894553 0.4595215  0.45894688 0.46980006],[0.44673415 0.42541415 0.40071643 0.39982966 0.40960087],[3.44903615 3.35553268 3.26501873 3.26290451 3.29206919]
785,"[9.04229791e-11 1.22621951e-10 1.11867113e-10 1.05946410e-10
 8.95301025e-11]",[0.10213055 0.0976068  0.09372563 0.09363577 0.09464608],[1.65572287 1.77253134 1.71920958 1.69549415 1.6290252 ],[0.57486999 0.56799482 0.56366321 0.5638694  0.56660338],[0.43500682 0.41675348 0.4021732  0.40208161 0.40588511],[0.37595668 0.35974815 0.34749221 0.34737625 0.3499075 ],[3.24361909 3.16930191 3.10973044 3.10878878 3.12510754]
786,"[7.16347756e-11 1.02331407e-10 1.06296177e-10 1.01301958e-10
 8.04000436e-11]",[0.09841589 0.09252908 0.08375881 0.08341372 0.08690848],[1.58301798 1.73788831 1.74319978 1.71884651 1.61423367],[0.56684983 0.56405334 0.56041303 0.56063575 0.56260085],[0.42673168 0.40220604 0.36071792 0.35895584 0.37732328],[0.36995022 0.34872433 0.30811931 0.30648421 0.32426122],[3.17500281 3.07021786 2.91843261 2.91276818 2.97527055]
787,"[1.05433903e-10 1.53098117e-10 1.59150573e-10 1.51601892e-10
 1.20691333e-10]",[0.0894922  0.0838054  0.07703242 0.0768039  0.07928579],[1.77979821 1.94567983 1.92461053 1.89856016 1.80777209],[0.56743347 0.56348374 0.55474615 0.55425262 0.55831111],[0.38550583 0.35791752 0.32258999 0.32139515 0.33590901],[0.33429391 0.31065823 0.27962983 0.27852653 0.29086464],[2.94696457 2.84151612 2.7401721  2.7374915  2.77175433]
788,"[7.14537837e-11 1.00404602e-10 1.02373242e-10 9.75076431e-11
 7.79180705e-11]",[0.09617082 0.09158046 0.08423627 0.08393362 0.08690704],[1.56497222 1.68850651 1.64347461 1.61832115 1.53843384],[0.56810263 0.56371278 0.55546497 0.55450471 0.55818794],[0.41826212 0.39752858 0.3636535  0.36230815 0.37715486],[0.36050814 0.34351334 0.31415313 0.31289808 0.32624842],[3.11681767 3.0221041  2.89796324 2.89350274 2.94329131]
789,"[1.28272799e-10 1.77917419e-10 1.72890735e-10 1.64264917e-10
 1.34507943e-10]",[0.07210974 0.07165564 0.07202181 0.07205282 0.07166732],[1.82188249 1.90846498 1.77149393 1.74346196 1.69514231],[0.55735452 0.54920449 0.54038638 0.5398953  0.54383996],[0.28917031 0.28682345 0.28900254 0.28938127 0.2880875 ],[0.24688828 0.24668498 0.24575395 0.24569295 0.24636118],[2.85335362 2.85288283 2.85929065 2.85972673 2.8558931 ]
790,"[1.80375048e-10 2.44724083e-10 2.30398493e-10 2.18641754e-10
 1.81399068e-10]",[0.06524232 0.06532492 0.06677549 0.06685784 0.06599027],[2.00966805 2.07307608 1.89663025 1.86716722 1.83198034],[0.54775794 0.54081525 0.53490274 0.5354053  0.53836579],[0.25993028 0.26336157 0.27076832 0.27129288 0.26697189],[0.21423009 0.21642853 0.22160577 0.22183622 0.21936416],[2.62149482 2.63538982 2.67927037 2.68145711 2.65973175]
791,"[8.52261553e-11 1.20084176e-10 1.21699239e-10 1.15862478e-10
 9.29588135e-11]",[0.08254845 0.0811259  0.07879725 0.07869273 0.07958009],[1.57472895 1.66612878 1.58762168 1.5632156  1.4934618 ],[0.55141523 0.54566548 0.53720928 0.53697083 0.53924078],[0.35211092 0.3468143  0.335873   0.3352215  0.34007205],[0.30275826 0.2957862  0.28549743 0.28497916 0.28963944],[2.89807104 2.87370606 2.83819897 2.83689313 2.85143889]
792,"[1.39396648e-10 2.03669816e-10 2.22289629e-10 2.12305359e-10
 1.64734871e-10]",[0.06872534 0.06579645 0.06207395 0.06194511 0.06332507],[1.73703607 1.893814   1.88854035 1.86365801 1.75293577],[0.54344245 0.53625393 0.53248455 0.53194692 0.53310392],[0.27939117 0.2663164  0.24726975 0.24653225 0.2543197 ],[0.23687791 0.22586984 0.20825718 0.20757201 0.2151027 ],[2.78895679 2.7680651  2.72036694 2.71825579 2.74019734]
793,"[1.74287685e-10 2.54451879e-10 2.76519963e-10 2.64041152e-10
 2.05328983e-10]",[0.0656092  0.06310829 0.05967046 0.05954508 0.06087548],[1.98147212 2.13369313 2.11756106 2.09131059 1.97617157],[0.54586215 0.54024336 0.53614524 0.53565955 0.5362821 ],[0.26661186 0.25149837 0.23369791 0.23317259 0.23969558],[0.23152673 0.22101027 0.2060866  0.20549925 0.21168863],[2.76525    2.70879054 2.64009403 2.63784801 2.66395776]
794,"[1.82592580e-10 2.52415658e-10 2.41998267e-10 2.29757296e-10
 1.89461305e-10]",[0.06137412 0.06343569 0.06723533 0.06739379 0.06564135],[1.78296883 1.85453677 1.73174735 1.70717167 1.65929553],[0.53105942 0.52752961 0.52792089 0.52792436 0.52762192],[0.24109514 0.25146035 0.26983312 0.2706911  0.26289212],[0.19796328 0.20637084 0.21801792 0.21854588 0.21331595],[2.50317958 2.55694251 2.66238378 2.66702395 2.61901599]
795,"[1.86984215e-10 2.72547885e-10 2.84784277e-10 2.71328060e-10
 2.15556664e-10]",[0.07020023 0.07154733 0.07222082 0.07221504 0.07207442],[1.61579452 1.72607202 1.71093951 1.69365701 1.61908358],[0.52097902 0.51843054 0.51855935 0.51907137 0.51751117],[0.29062157 0.29821774 0.30230371 0.30213937 0.30171395],[0.24851609 0.25506872 0.25716489 0.2569902  0.25771117],[2.80803292 2.79150993 2.75161681 2.7497594  2.76861011]
796,"[8.74632585e-11 1.19143732e-10 1.16613882e-10 1.10915602e-10
 9.00683106e-11]",[0.0881111  0.08886749 0.08769209 0.08757928 0.08830402],[1.2250558  1.32125149 1.33278995 1.31700162 1.23134324],[0.53362769 0.5308109  0.52842936 0.52841958 0.52865733],[0.35570233 0.36608376 0.36724705 0.36707621 0.36826404],[0.27986594 0.29063359 0.29499308 0.29488896 0.29470293],[2.92089347 2.93668037 2.93453459 2.9335523  2.9402667 ]
797,"[4.97618916e-11 7.28292094e-11 8.04613145e-11 7.68958570e-11
 5.92927538e-11]",[0.06524417 0.06421583 0.06199362 0.06188439 0.062748  ],[1.24589791 1.41886475 1.46118417 1.43661227 1.30011299],[0.5422556  0.5378794  0.53525582 0.53581536 0.53505995],[0.26577132 0.26044908 0.24961225 0.24920427 0.25363856],[0.231678   0.2298545  0.22287355 0.2225744  0.22589126],[2.65601001 2.55416731 2.43541088 2.43154173 2.47636749]
798,"[4.44309538e-11 5.88841381e-11 5.82337337e-11 5.54762958e-11
 4.44925947e-11]",[0.0703698  0.07266869 0.07333505 0.07327077 0.07322996],[1.21215126 1.31546806 1.29277638 1.26979227 1.16829282],[0.54304908 0.53813442 0.53631001 0.53655885 0.53658074],[0.29319553 0.30536584 0.30998907 0.30966032 0.31000115],[0.25427376 0.26496441 0.26992198 0.26972277 0.26964198],[2.90028818 2.85585222 2.77604827 2.77266974 2.80817602]
799,"[4.69737485e-11 6.77831145e-11 7.67055297e-11 7.34340602e-11
 5.57364119e-11]",[0.08272648 0.08322656 0.08128538 0.08114507 0.08209819],[1.17548288 1.29471978 1.32148417 1.30259787 1.19127088],[0.53895451 0.53845113 0.53536002 0.53548285 0.53701297],[0.35536657 0.3552162  0.34582028 0.34516101 0.35049203],[0.29990862 0.29564879 0.28971555 0.28954459 0.29164609],[3.0440227  2.9832812  2.88656014 2.88285925 2.92331114]
800,"[5.39757590e-11 8.48465101e-11 9.50868610e-11 9.07670659e-11
 7.04115341e-11]",[0.08200437 0.07945894 0.075523   0.07535091 0.07689075],[1.14127869 1.31045559 1.36100603 1.34158975 1.22864456],[0.53138861 0.52571316 0.52723458 0.5270231  0.52573965],[0.35051396 0.33749885 0.31880837 0.31813703 0.32591515],[0.29393599 0.28338771 0.27026266 0.26973022 0.27474836],[2.87760641 2.82785001 2.75982692 2.75708971 2.78607718]
801,"[5.48236867e-11 8.95567390e-11 1.07971434e-10 1.03385133e-10
 7.76410218e-11]",[0.07660996 0.07380491 0.069736   0.06957102 0.07112669],[1.14102843 1.31244204 1.3789783  1.36004365 1.23496677],[0.53523838 0.52878849 0.52231135 0.52259719 0.52567162],[0.32408663 0.30875976 0.28829274 0.28747541 0.29610349],[0.26990191 0.26007981 0.24750051 0.24704719 0.25208662],[2.84855703 2.77613484 2.67979474 2.67617197 2.71564686]
802,"[5.86294383e-11 8.14017780e-11 8.54533551e-11 8.15625320e-11
 6.39561176e-11]",[0.06576802 0.06736387 0.0684501  0.06844653 0.06806002],[1.33885053 1.46027032 1.45243965 1.42858487 1.31266178],[0.54193395 0.53794897 0.53522312 0.53448827 0.53385924],[0.27066667 0.27860809 0.2845761  0.28482837 0.28266778],[0.23729652 0.24180579 0.24704202 0.24716529 0.24500292],[2.8089012  2.76324577 2.72075527 2.71960533 2.73398226]
803,"[5.14839733e-11 7.20663292e-11 7.26756496e-11 6.91848236e-11
 5.55819296e-11]",[0.07413791 0.07535594 0.07550986 0.07545988 0.07546904],[1.24781158 1.37393632 1.3494895  1.32607321 1.23302814],[0.54120867 0.53888635 0.53741304 0.5374145  0.5368898 ],[0.31468382 0.31920974 0.32036221 0.32017529 0.32056911],[0.26817926 0.27158077 0.27511846 0.27522362 0.27388971],[2.99177358 2.94644773 2.87420404 2.87129016 2.90236711]
804,"[4.36163639e-11 6.08950786e-11 6.40404431e-11 6.11201129e-11
 4.79375575e-11]",[0.07700985 0.07763952 0.0757648  0.07561386 0.07658874],[1.14220379 1.28328485 1.32593912 1.30538587 1.18193522],[0.54524545 0.54312495 0.54110692 0.54136746 0.54310282],[0.32241977 0.32763848 0.32100999 0.32044957 0.32545383],[0.27633104 0.28124293 0.27934488 0.27906092 0.28148522],[2.95522134 2.90046592 2.78189629 2.77655489 2.83158999]
805,"[6.42193120e-11 9.25146540e-11 9.50041269e-11 9.04540519e-11
 7.23846742e-11]",[0.07008291 0.06975314 0.06888244 0.06882729 0.0691231 ],[1.32081062 1.47399167 1.46951575 1.44506401 1.33895107],[0.5346913  0.53147759 0.53198714 0.53119404 0.5304817 ],[0.29358886 0.29089418 0.2870844  0.2867068  0.28864158],[0.25320988 0.25315565 0.25421127 0.25421049 0.25429609],[2.85413856 2.82503602 2.77339243 2.77121408 2.79406732]
806,"[3.89096818e-11 5.64068939e-11 6.29780105e-11 6.02391801e-11
 4.60964908e-11]",[0.07873334 0.07893435 0.07811006 0.07803564 0.0783012 ],[1.13634583 1.27670355 1.31073099 1.29022767 1.17231947],[0.54514778 0.54222139 0.5397435  0.54025756 0.53919726],[0.34051137 0.33933249 0.33254188 0.33231668 0.33559813],[0.30182403 0.29646356 0.28898073 0.28866432 0.2922888 ],[3.01918768 2.96313665 2.88844125 2.88584387 2.91520975]
807,"[3.81899895e-11 5.55888155e-11 6.22276242e-11 5.95237206e-11
 4.55216064e-11]",[0.08052926 0.07986865 0.07672264 0.07654345 0.07789362],[1.07328994 1.21068188 1.25816436 1.23889679 1.11885424],[0.53597608 0.53526154 0.53593296 0.53573933 0.53604192],[0.3478041  0.34440551 0.32774134 0.32675034 0.3346811 ],[0.30036201 0.29792456 0.28491918 0.28428132 0.29012871],[2.96819973 2.90164742 2.78999252 2.78550569 2.83362646]
808,"[4.89529905e-11 6.86287806e-11 7.22993761e-11 6.89999594e-11
 5.41151564e-11]",[0.07244351 0.07349284 0.07368244 0.07364122 0.07358916],[1.21911659 1.34512261 1.34849081 1.32638991 1.21694469],[0.54220631 0.54118469 0.54074025 0.54074681 0.5399892 ],[0.3055693  0.3109713  0.31256945 0.31253589 0.31253759],[0.26087154 0.2648794  0.26991969 0.27016176 0.26764541],[2.93341181 2.86609751 2.76733676 2.76361757 2.80433044]
809,"[6.70445649e-11 1.05151651e-10 1.23636646e-10 1.18342032e-10
 8.94233311e-11]",[0.08188585 0.07956852 0.07536216 0.07517968 0.07689507],[1.17567415 1.33750104 1.4043336  1.3871435  1.26951425],[0.53159741 0.52670955 0.52064288 0.52065581 0.52389691],[0.35128661 0.34042701 0.31924499 0.31855651 0.32768805],[0.29459106 0.28726751 0.27212139 0.27165897 0.27814949],[2.92779706 2.87230766 2.77476716 2.77078302 2.81327512]
810,"[5.80226624e-11 8.67205088e-11 9.37791701e-11 8.94605881e-11
 7.00881304e-11]",[0.0820117  0.0805817  0.07808868 0.07797046 0.07891375],[1.15284386 1.30088089 1.33237903 1.31324111 1.20981881],[0.53425159 0.53146898 0.53246165 0.53321962 0.53343282],[0.35081868 0.34375659 0.33163911 0.33134428 0.33626883],[0.28924767 0.2861748  0.28051222 0.28018513 0.28297793],[2.98064927 2.94854657 2.89926054 2.89722817 2.9186606 ]
811,"[5.62513072e-11 8.21042775e-11 8.66114072e-11 8.25616447e-11
 6.52616389e-11]",[0.07302799 0.07264739 0.0715903  0.07152485 0.07189158],[1.28502186 1.4369278  1.44420573 1.42076257 1.31011101],[0.54554219 0.53864268 0.53338906 0.53362842 0.53637069],[0.30767154 0.30455073 0.29998258 0.29981472 0.30164466],[0.25865805 0.25544702 0.25568195 0.2556601  0.25493303],[2.93708955 2.892969   2.83583597 2.83376563 2.85671517]
812,"[5.74599589e-11 8.13902010e-11 8.83734131e-11 8.44578292e-11
 6.52961746e-11]",[0.07842014 0.07831519 0.07509126 0.07489506 0.07649264],[1.26397977 1.40265206 1.44575435 1.42529993 1.29916993],[0.53911849 0.53434216 0.5351027  0.53529944 0.53561899],[0.31034639 0.31101897 0.30388219 0.30349756 0.30752821],[0.25960033 0.25880483 0.25576584 0.25559384 0.25720349],[2.96987489 2.92964563 2.85002755 2.84654178 2.88272088]
813,"[3.84606391e-11 5.34697473e-11 5.61822228e-11 5.36244802e-11
 4.20402684e-11]",[0.07477202 0.07592505 0.07576622 0.07569452 0.07580495],[1.15476443 1.28425715 1.29308103 1.27100548 1.16069022],[0.54709101 0.54713871 0.54480567 0.54434998 0.54680392],[0.31743434 0.32202504 0.32168626 0.32132177 0.32307081],[0.27006158 0.27393888 0.27515772 0.27503014 0.27572335],[2.8891862  2.86695244 2.82698578 2.82533475 2.8427814 ]
814,"[4.85834769e-11 6.97400164e-11 7.54307780e-11 7.20439363e-11
 5.59732161e-11]",[0.07329862 0.07314165 0.07193032 0.07184904 0.0723125 ],[1.24644104 1.40589873 1.43523245 1.41210942 1.28889039],[0.54148554 0.54123113 0.53860345 0.53783282 0.54075895],[0.30818615 0.30772095 0.30250741 0.30224657 0.30512913],[0.26089625 0.26091236 0.26108695 0.26103938 0.26125969],[2.86379703 2.82468408 2.7590906  2.75652362 2.78440857]
815,"[4.72856965e-11 6.98995112e-11 7.79886711e-11 7.45529704e-11
 5.72947340e-11]",[0.07455067 0.07329749 0.07081193 0.07069219 0.07162674],[1.18478248 1.34537037 1.38775902 1.36593439 1.24144935],[0.53885641 0.53597898 0.53569861 0.5354837  0.53443789],[0.31777224 0.30985875 0.29652463 0.29619177 0.30154147],[0.27710687 0.27045108 0.26026818 0.25995039 0.264267  ],[2.96206935 2.90990881 2.81717491 2.81336037 2.85393651]
816,"[5.26561101e-11 7.21488764e-11 7.32502275e-11 6.98091867e-11
 5.56018395e-11]",[0.07151387 0.07265432 0.07367408 0.07367728 0.07319695],[1.24782195 1.38076876 1.37761487 1.35456531 1.24753432],[0.54075573 0.5365298  0.5383499  0.53812965 0.53783795],[0.29705872 0.30417824 0.31167812 0.31183503 0.30937872],[0.25951829 0.26404807 0.26986727 0.26996432 0.26786255],[2.87924245 2.85699147 2.82312575 2.82185617 2.83585256]
817,"[4.32212891e-11 6.18702699e-11 6.80126416e-11 6.50230745e-11
 5.00460480e-11]",[0.07604287 0.07689194 0.07650573 0.0764384  0.0766256 ],[1.18914146 1.32326024 1.33849087 1.31699218 1.20489048],[0.54688773 0.54142224 0.53807386 0.53712283 0.53926809],[0.32215254 0.32422576 0.3218801  0.32160247 0.32289552],[0.28066272 0.28255628 0.28088214 0.2806118  0.28207884],[2.98067615 2.93297082 2.86466945 2.86225356 2.88948138]
818,"[4.16173612e-10 5.60227707e-10 5.41342437e-10 5.14702433e-10
 4.19850867e-10]",[0.05284513 0.05500732 0.05515553 0.05508603 0.05549232],[3.53477022 3.70500214 3.66687941 3.63285896 3.47989738],[0.55901146 0.55559826 0.55422749 0.55302648 0.55420063],[0.18708007 0.19471408 0.19651    0.19599052 0.19632879],[0.11981495 0.12615468 0.12831681 0.12839687 0.12752486],[2.69150211 2.85081987 2.97853732 2.98048113 2.94609245]
819,"[1.24979816e-10 2.00589609e-10 2.21453179e-10 2.11091318e-10
 1.65738869e-10]",[0.08818818 0.08665442 0.08584787 0.08583446 0.08592938],[1.26215269 1.37439371 1.39577071 1.38362449 1.31360698],[0.51339341 0.51153062 0.51211269 0.51238224 0.51158095],[0.38076824 0.37171938 0.3668206  0.36687253 0.36789299],[0.31806122 0.30861559 0.30256023 0.30254936 0.30377741],[2.71946753 2.70289716 2.71107543 2.71200158 2.70438424]
820,"[3.27747483e-11 4.88047697e-11 5.24416200e-11 5.00135217e-11
 3.92925570e-11]",[0.09706778 0.09556743 0.09346317 0.09335336 0.09390182],[1.03546112 1.16849696 1.19364003 1.17540441 1.07865227],[0.55035075 0.54444322 0.54209427 0.54152464 0.54325129],[0.42483251 0.41683726 0.40791736 0.4075081  0.41050945],[0.36639426 0.35795292 0.35239908 0.3523385  0.35343866],[3.13058944 3.10498031 3.10276647 3.10331338 3.09974837]
821,"[1.73380897e-10 2.57611944e-10 2.53982113e-10 2.40972738e-10
 1.98687842e-10]",[0.06864435 0.06943706 0.07252028 0.07268204 0.07103285],[1.68353506 1.77820614 1.71289519 1.69237285 1.63404434],[0.52904246 0.52520656 0.52830649 0.52825532 0.52778821],[0.27262235 0.27823995 0.29552267 0.29632446 0.28723874],[0.2079474  0.20738491 0.21981524 0.22062109 0.21339913],[2.85261536 2.79419407 2.7696684  2.76989295 2.77209237]
822,"[3.19031744e-10 4.70956483e-10 4.62472291e-10 4.38765435e-10
 3.62107936e-10]",[0.09296206 0.0899799  0.08724532 0.0871667  0.08807163],[2.0209857  2.07819784 2.02274536 2.00904157 1.98357626],[0.53271587 0.52939974 0.52962567 0.52933172 0.52988751],[0.37033563 0.36601655 0.36189235 0.36210598 0.36353243],[0.28083434 0.28429936 0.29098006 0.2913314  0.28826634],[3.19862572 3.12309398 3.04248719 3.03989193 3.07005486]
823,"[3.27495105e-11 5.01627555e-11 5.46279265e-11 5.20967034e-11
 4.08543343e-11]",[0.100445   0.09952144 0.10043595 0.1004812  0.09948404],[1.01310159 1.14216922 1.17223444 1.15567405 1.06180914],[0.54855327 0.54193653 0.54248322 0.54295883 0.54222421],[0.43675153 0.43042854 0.43229577 0.43297904 0.43059247],[0.37089265 0.36289949 0.36383469 0.36417752 0.36235007],[3.06338719 3.03919331 3.06046835 3.06239821 3.04587307]
824,"[1.36283302e-10 2.05709899e-10 2.11762278e-10 2.01359944e-10
 1.62490268e-10]",[0.09134913 0.08844264 0.08785011 0.08789613 0.0875569 ],[1.87611799 2.01623048 1.96305063 1.94157499 1.88561444],[0.54182201 0.53930487 0.53281089 0.53259248 0.53614576],[0.32143138 0.32235813 0.33607077 0.33652069 0.32965739],[0.2208977  0.22304689 0.23981874 0.24059012 0.23230045],[3.21751806 3.14532388 3.08910856 3.0879957  3.10437021]
825,"[1.24182591e-10 1.94893518e-10 2.08224713e-10 1.98217797e-10
 1.57838986e-10]",[0.093267   0.09197391 0.09212769 0.09216513 0.09175406],[1.33946897 1.45114757 1.47262926 1.46042112 1.39015621],[0.53488174 0.53211939 0.52687199 0.52689723 0.52817195],[0.37184887 0.36577082 0.36982096 0.36994206 0.36669672],[0.27838957 0.27356618 0.27775536 0.27814482 0.27509233],[2.75938305 2.71557145 2.70926478 2.71012732 2.70520802]
826,"[5.34882301e-11 8.16594935e-11 9.03935200e-11 8.62945261e-11
 6.70239874e-11]",[0.09517524 0.09369307 0.09218194 0.0921191  0.09247582],[1.04807298 1.17371816 1.23993676 1.22640105 1.11854233],[0.54373165 0.5402471  0.54011204 0.54010607 0.53863917],[0.37444206 0.37026286 0.3760835  0.37642362 0.37239982],[0.2862207  0.28286635 0.2923685  0.29306345 0.28711889],[2.86832144 2.85875589 2.89867149 2.90102555 2.87843636]
827,"[6.85768203e-11 1.07791494e-10 1.16577233e-10 1.11050578e-10
 8.78537656e-11]",[0.08962925 0.08923024 0.09005466 0.09010009 0.08943404],[1.11946711 1.23062853 1.25575731 1.24157242 1.15649436],[0.52971503 0.5284241  0.52661162 0.52688116 0.52690338],[0.37792631 0.37135289 0.372461   0.37273064 0.37098826],[0.30726603 0.29742876 0.2941404  0.29422101 0.29406325],[2.74898979 2.71373859 2.72496773 2.72657975 2.71380297]
828,"[5.32991401e-11 8.09181247e-11 8.78510180e-11 8.37864622e-11
 6.57034525e-11]",[0.08251705 0.08172861 0.08070639 0.08065239 0.08090096],[1.15730982 1.29429426 1.32492413 1.30636354 1.20051564],[0.53748235 0.53474889 0.53451163 0.5344926  0.53401358],[0.35349635 0.34729607 0.33947174 0.33921471 0.34205813],[0.29689299 0.28888688 0.27848537 0.27817022 0.28194047],[2.96487731 2.93043013 2.8993844  2.89855396 2.90892353]
829,"[6.05778835e-11 8.96009126e-11 1.04317504e-10 9.99511297e-11
 7.50950441e-11]",[0.07666198 0.07674408 0.07662893 0.07660651 0.07655053],[1.21893415 1.3696887  1.39963737 1.38010578 1.27117014],[0.53300352 0.53244533 0.52714078 0.52689465 0.53044168],[0.32349278 0.32314824 0.32400059 0.32382207 0.32414925],[0.27090407 0.27162254 0.2662961  0.26588373 0.26898082],[2.83433914 2.83712858 2.81889549 2.81795224 2.82737673]
830,"[5.06944258e-11 7.82099924e-11 9.14992524e-11 8.75943277e-11
 6.61665632e-11]",[0.0780812  0.07654854 0.07423113 0.07413111 0.07493076],[1.20461686 1.3796175  1.42961858 1.40871618 1.28679938],[0.54004654 0.54064808 0.53413801 0.53339069 0.53640291],[0.33336263 0.32558963 0.31515319 0.31487395 0.31896329],[0.28282084 0.27968968 0.27658062 0.27650938 0.27728556],[2.8615908  2.82370278 2.76473949 2.76248297 2.78713329]
831,"[3.87936794e-11 6.00638348e-11 7.07065186e-11 6.77055181e-11
 5.10086970e-11]",[0.07771128 0.07548143 0.07186451 0.07170881 0.073032  ],[1.14461053 1.31843357 1.36783824 1.34589047 1.22086432],[0.54447129 0.54009606 0.53726508 0.53699643 0.53627852],[0.33432511 0.32135298 0.30186703 0.30108981 0.30894605],[0.29001181 0.27869383 0.26611335 0.26562378 0.27083452],[2.87009163 2.83201206 2.74387059 2.74013094 2.77969434]
832,"[3.67713721e-11 5.82948221e-11 7.04102767e-11 6.74747028e-11
 5.03633241e-11]",[0.07541774 0.07218361 0.0680661  0.0679099  0.06931609],[1.08148697 1.2627595  1.33433941 1.31325028 1.17900905],[0.54159164 0.53965286 0.5370207  0.53627972 0.53567226],[0.31823803 0.30078034 0.27962253 0.27894004 0.28632523],[0.27411325 0.25725551 0.23868453 0.23802957 0.24510067],[2.78824471 2.71002    2.60313539 2.59934706 2.64183613]
833,"[3.93444562e-11 6.29840162e-11 7.58809567e-11 7.26897885e-11
 5.44208430e-11]",[0.07937303 0.0761032  0.07243191 0.07229918 0.07347603],[1.11499944 1.29755872 1.36748747 1.34688275 1.21538036],[0.54421762 0.5377814  0.53275197 0.53247652 0.53571714],[0.3427179  0.32473015 0.30486971 0.3044073  0.31130843],[0.29589194 0.2822478  0.264547   0.26405581 0.27052628],[2.96063262 2.89054153 2.81550647 2.81316234 2.84066555]
834,"[3.21363365e-11 5.16485146e-11 6.40893730e-11 6.14834637e-11
 4.53584898e-11]",[0.08248652 0.0810252  0.07996525 0.07992209 0.07998803],[1.0422383  1.20083213 1.24747698 1.22835631 1.11459174],[0.5449347  0.54110586 0.5389246  0.53844757 0.53933044],[0.35903241 0.34787151 0.33849541 0.33813539 0.34137347],[0.30896839 0.29617555 0.28317295 0.28273298 0.28766433],[3.00631848 2.94895375 2.87379855 2.87122208 2.9003933 ]
835,"[3.29363509e-11 4.89730534e-11 5.42697593e-11 5.18499494e-11
 4.00412419e-11]",[0.08714848 0.08472863 0.08106219 0.08089918 0.08214305],[0.98535515 1.13428267 1.19124072 1.17292507 1.05757078],[0.54260153 0.54285667 0.54087999 0.54063144 0.53990655],[0.37810899 0.36594834 0.3490748  0.34845661 0.35510488],[0.31648278 0.30729617 0.29410562 0.29367226 0.29866535],[3.04248273 2.99665385 2.9206449  2.91750341 2.95085923]
836,"[3.71796546e-11 5.81203170e-11 6.65517052e-11 6.36144342e-11
 4.87255853e-11]",[0.08028014 0.07687279 0.07331369 0.0731869  0.07426515],[1.13086368 1.31520269 1.37370106 1.35176106 1.22349057],[0.54458329 0.53913399 0.54053966 0.541797   0.53954106],[0.3475843  0.32829861 0.30947824 0.30897878 0.31546662],[0.30199709 0.28614775 0.27154469 0.27123563 0.27558997],[2.95805749 2.88322215 2.79882887 2.79607014 2.82787297]
837,"[4.67938901e-11 6.86379941e-11 7.42744035e-11 7.08948971e-11
 5.53131612e-11]",[0.06693589 0.06601607 0.06512636 0.06508724 0.06523186],[1.20581277 1.37930661 1.4103236  1.38604168 1.26072183],[0.53588034 0.53288833 0.53463594 0.53539652 0.5318242 ],[0.27867988 0.27292613 0.26779275 0.26775804 0.26934318],[0.25132674 0.24649446 0.24040936 0.24021336 0.24244244],[2.75356707 2.68884706 2.59245779 2.58897653 2.62791254]
838,"[3.62001204e-11 5.40483284e-11 6.13156439e-11 5.86521332e-11
 4.47597457e-11]",[0.07402729 0.07161347 0.06834254 0.06821045 0.06928948],[1.17342907 1.34584812 1.3709908  1.34652829 1.22672574],[0.54945747 0.54446498 0.54198848 0.54269011 0.54194537],[0.30352299 0.29425796 0.283091   0.28283153 0.28713982],[0.26351401 0.25577317 0.2457457  0.24550665 0.24918955],[2.90135678 2.83896151 2.72943602 2.72523566 2.771295  ]
