mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-5.11023474e-09 -1.34885561e-08 -2.24373356e-08 -2.22008112e-08
 -1.68161188e-08]","[1.13796308e-05 1.39687864e-05 1.40901503e-05 1.37350938e-05
 1.23774385e-05]","[1.29495998e-10 1.95126993e-10 1.98532335e-10 1.88652803e-10
 1.53200985e-10]",[-0.10926373 -0.07398065 -0.02972981 -0.02811125 -0.04590291],[1.43267138 1.28993325 1.17956437 1.17712156 1.21111972],"[1.13796320e-05 1.39687929e-05 1.40901682e-05 1.37351118e-05
 1.23774500e-05]",[0.03691406 0.03535156 0.03522135 0.03535156 0.03483073],"[1.06074151e-11 1.57361795e-11 1.60764479e-11 1.52875462e-11
 1.23459392e-11]",[0.26597209 0.26588457 0.27086727 0.27117934 0.2682996 ],"[1.29947901e-11 1.94029122e-11 1.94493630e-11 1.84695779e-11
 1.50989991e-11]",[0.32583353 0.3278391  0.3276965  0.32762405 0.32812857],"[1.42278112e-11 2.23819024e-11 2.34526419e-11 2.22975899e-11
 1.79593115e-11]",[0.35675051 0.37817327 0.39514655 0.39552755 0.39028834],"[1.07574635e-11 1.49066010e-11 1.38185633e-11 1.30902607e-11
 1.10151567e-11]",[0.26973443 0.25186769 0.23282484 0.23220261 0.23937929],"[5.05882495e-13 7.21574639e-13 6.88088046e-13 6.52373202e-13
 5.43571499e-13]",[0.01268458 0.012192   0.01159339 0.01157217 0.01181279],1046
"[-2.25405096e-08 -4.54336262e-09  2.54583948e-08  2.59816017e-08
  1.23052016e-08]","[1.12845737e-05 1.38132123e-05 1.38722691e-05 1.35201903e-05
 1.22073315e-05]","[1.27341603e-10 1.90804835e-10 1.92439850e-10 1.82795545e-10
 1.49018943e-10]",[-0.05953678 -0.05784468 -0.07085918 -0.07191829 -0.06304799],[0.95792118 0.9665507  1.07198337 1.07666794 1.02711567],"[1.12845962e-05 1.38132131e-05 1.38722925e-05 1.35202152e-05
 1.22073377e-05]",[0.03665365 0.03561198 0.03548177 0.03535156 0.03457031],"[1.64717445e-11 2.44815477e-11 2.44863214e-11 2.32529864e-11
 1.90151136e-11]",[0.40396828 0.40165426 0.39609281 0.39582055 0.39852086],"[1.06968492e-11 1.56533559e-11 1.54498510e-11 1.46667663e-11
 1.20458852e-11]",[0.26233941 0.25681534 0.2499181  0.24966288 0.252459  ],"[9.42078305e-12 1.46514580e-11 1.53123260e-11 1.45607853e-11
 1.17191525e-11]",[0.23104399 0.2403778  0.24769349 0.24785883 0.2456113 ],"[1.00716098e-11 1.47269829e-11 1.49298937e-11 1.41969105e-11
 1.14805398e-11]",[0.24700546 0.24161689 0.24150723 0.24166483 0.24061043],"[6.73913057e-13 8.98066514e-13 8.08039745e-13 7.65069043e-13
 6.49006025e-13]",[0.01652767 0.01473405 0.01307092 0.01302328 0.01360194],1047
"[5.62179369e-08 5.46601599e-08 3.46097137e-08 3.28974473e-08
 3.74967770e-08]","[1.18063170e-05 1.44986351e-05 1.46240786e-05 1.42553733e-05
 1.28476625e-05]","[1.39389122e-10 2.10210420e-10 2.13863676e-10 2.03215667e-10
 1.65062431e-10]",[-0.12635019 -0.15279155 -0.18951804 -0.19092631 -0.17564464],[0.97347577 0.9099232  0.77302792 0.76650747 0.83176867],"[1.18064509e-05 1.44987381e-05 1.46241196e-05 1.42554112e-05
 1.28477172e-05]",[0.04147135 0.0391276  0.03678385 0.03665365 0.03704427],"[1.51189324e-11 2.42710938e-11 2.68632407e-11 2.56101684e-11
 2.00805751e-11]",[0.34511243 0.36887369 0.39773259 0.39877733 0.38723613],"[1.11933271e-11 1.70986943e-11 1.79908331e-11 1.71236719e-11
 1.36812760e-11]",[0.25550457 0.25986709 0.26636923 0.26663363 0.26383131],"[1.08689095e-11 1.62863012e-11 1.61682017e-11 1.53425730e-11
 1.26222783e-11]",[0.24809925 0.24752029 0.23938365 0.23890004 0.24340948],"[1.32673002e-11 1.83581269e-11 1.72435797e-11 1.63497081e-11
 1.36471892e-11]",[0.30284613 0.27900803 0.25530552 0.2545822  0.26317398],"[9.25384831e-13 1.23565952e-12 1.10277257e-12 1.04347327e-12
 8.89972996e-13]",[0.0211233  0.01877964 0.01632746 0.01624798 0.01716234],1048
"[6.46442136e-08 9.66915122e-08 1.16412205e-07 1.14128735e-07
 9.63670157e-08]","[1.44105250e-05 1.70213542e-05 1.62377316e-05 1.57923736e-05
 1.45782568e-05]","[2.07663230e-10 2.89726499e-10 2.63663928e-10 2.49399063e-10
 2.12525570e-10]",[0.1250242  0.08588403 0.02131474 0.01856116 0.04725064],[0.59081705 0.52391954 0.40412882 0.39859137 0.45437641],"[1.44106700e-05 1.70216288e-05 1.62381489e-05 1.57927860e-05
 1.45785753e-05]",[0.03216146 0.03398437 0.03229167 0.03255208 0.03333333],"[2.05175727e-11 2.93636076e-11 2.85600929e-11 2.71075990e-11
 2.23438962e-11]",[0.37894893 0.37842511 0.38173902 0.38197084 0.37992075],"[1.68856641e-11 2.39072622e-11 2.27582690e-11 2.15790223e-11
 1.79674201e-11]",[0.31186946 0.30810616 0.30419086 0.30406814 0.30550606],"[1.32190386e-11 1.95480801e-11 1.94570198e-11 1.84742899e-11
 1.51336356e-11]",[0.24414879 0.25192696 0.26006581 0.26031962 0.25732227],"[1.31703530e-11 1.86748224e-11 1.75380901e-11 1.66138934e-11
 1.39485211e-11]",[0.24324959 0.2406728  0.23441707 0.23410494 0.23717137],"[7.39544666e-13 1.04129325e-12 9.75021470e-13 9.23677836e-13
 7.75608794e-13]",[0.01365901 0.01341972 0.0130323  0.01301546 0.01318794],1049
"[-1.11833271e-07 -1.12601362e-07 -7.76033716e-08 -7.41656397e-08
 -8.06753700e-08]","[1.30021902e-05 1.53463121e-05 1.45998806e-05 1.41972648e-05
 1.31248225e-05]","[1.69056949e-10 2.35509294e-10 2.13156515e-10 2.01562328e-10
 1.72260965e-10]",[-0.11061206 -0.11206264 -0.103416   -0.1028456  -0.10808289],[0.63835449 0.54303401 0.52352998 0.52561169 0.51508482],"[1.30026711e-05 1.53467252e-05 1.46000869e-05 1.41974585e-05
 1.31250704e-05]",[0.03105469 0.03053385 0.0311849  0.03105469 0.03183594],"[1.76496837e-11 2.47816965e-11 2.30382988e-11 2.18177584e-11
 1.83853753e-11]",[0.39820493 0.39930374 0.39944148 0.39941386 0.39958704],"[1.26537721e-11 1.79566128e-11 1.69280858e-11 1.60396918e-11
 1.34386084e-11]",[0.28548922 0.28933219 0.29350169 0.29363581 0.2920742 ],"[9.37677599e-12 1.37082791e-11 1.32990819e-11 1.26116054e-11
 1.04599095e-11]",[0.21155498 0.22087943 0.23058147 0.23087844 0.22733527],"[1.10686482e-11 1.49866827e-11 1.35182902e-11 1.27938128e-11
 1.08803243e-11]",[0.24972631 0.24147816 0.23438214 0.23421408 0.23647255],"[8.24387511e-13 1.14959255e-12 1.06007875e-12 1.00363786e-12
 8.48448894e-13]",[0.01859949 0.01852321 0.0183798  0.01837342 0.01844016],1050
"[ 6.36460625e-08  4.00273920e-08 -1.02955516e-08 -1.20254037e-08
  8.05847813e-09]","[1.18971292e-05 1.38742739e-05 1.30973473e-05 1.27353379e-05
 1.17936275e-05]","[1.41541683e-10 1.92495477e-10 1.71540505e-10 1.62188832e-10
 1.39089650e-10]",[ 0.01157304 -0.04863788 -0.16831928 -0.17336967 -0.11966689],[0.9871974  0.85912003 0.8886237  0.89330034 0.85572383],"[1.18972994e-05 1.38743317e-05 1.30973513e-05 1.27353436e-05
 1.17936303e-05]",[0.03346354 0.03372396 0.03424479 0.03411458 0.03463542],"[1.65885457e-11 2.29581495e-11 2.17404631e-11 2.06237826e-11
 1.71338278e-11]",[0.41428966 0.42088455 0.4351051  0.43578783 0.42897853],"[1.06118788e-11 1.44593581e-11 1.34342533e-11 1.27358697e-11
 1.06595505e-11]",[0.26502575 0.26507888 0.26886788 0.26911344 0.26688247],"[8.04224358e-12 1.09537527e-11 9.75154392e-12 9.21876087e-12
 7.91350114e-12]",[0.20085054 0.20081171 0.19516357 0.19479568 0.19812981],"[9.82932861e-12 1.32958362e-11 1.20207138e-11 1.13786133e-11
 9.66131450e-12]",[0.24548199 0.2437484  0.24057785 0.24043413 0.2418897 ],"[6.61853570e-13 8.39200387e-13 7.04122576e-13 6.64977083e-13
 5.80586968e-13]",[0.01652942 0.0153848  0.01409203 0.0140512  0.01453612],1051
"[-5.63296524e-08 -5.68446710e-08 -3.93820135e-08 -3.76504882e-08
 -4.08381494e-08]","[9.88019382e-06 1.18575718e-05 1.15167439e-05 1.12077654e-05
 1.02742573e-05]","[9.76182299e-11 1.40602008e-10 1.32635389e-10 1.25614006e-10
 1.05560363e-10]",[-0.23272544 -0.24252479 -0.27125821 -0.27266773 -0.25854259],[0.92740222 1.01458311 1.13607808 1.13971232 1.09469767],"[9.88035439e-06 1.18577080e-05 1.15168112e-05 1.12078287e-05
 1.02743385e-05]",[0.04270833 0.04440104 0.04257813 0.04257813 0.04335937],"[7.57734873e-12 1.14039276e-11 1.18730843e-11 1.12985494e-11
 9.05398490e-12]",[0.24182784 0.25324869 0.27665574 0.2777781  0.26661524],"[9.46690830e-12 1.34716058e-11 1.28521220e-11 1.21858020e-11
 1.01451207e-11]",[0.30213232 0.29916593 0.29946838 0.29959146 0.29874623],"[1.02889541e-11 1.45945718e-11 1.33948891e-11 1.26696050e-11
 1.07840175e-11]",[0.32836756 0.3241038  0.31211544 0.31148589 0.31756   ],"[9.69896592e-12 1.36217181e-11 1.24264199e-11 1.17530736e-11
 1.00167883e-11]",[0.30953834 0.30249949 0.28954906 0.28895271 0.29496719],"[6.35483066e-13 9.04877876e-13 8.26700546e-13 7.81579938e-13
 6.67677651e-13]",[0.02028117 0.02009476 0.01926302 0.01921537 0.01966129],1052
"[-2.30956712e-07 -2.66950317e-07 -2.38165605e-07 -2.30739070e-07
 -2.20749399e-07]","[1.39082874e-05 1.51936024e-05 1.29859198e-05 1.25754090e-05
 1.21605813e-05]","[1.93440459e-10 2.30845553e-10 1.68634113e-10 1.58140912e-10
 1.47879737e-10]",[0.41689674 0.31793955 0.1675712  0.16178187 0.22544392],[5.16505047 4.05331324 2.19556042 2.11804959 2.9394287 ],"[1.39102049e-05 1.51959473e-05 1.29881036e-05 1.25775257e-05
 1.21625847e-05]",[0.03509115 0.03691406 0.03860677 0.03782552 0.03795573],"[1.67622337e-11 2.00398149e-11 1.57184709e-11 1.48160567e-11
 1.32521237e-11]",[0.38716439 0.36539177 0.34558161 0.34519077 0.3512023 ],"[1.07880612e-11 1.42469043e-11 1.26871480e-11 1.20088692e-11
 1.02264412e-11]",[0.24917641 0.25976795 0.27893585 0.27978773 0.27101691],"[8.13932838e-12 1.17033796e-11 1.10322003e-11 1.04483185e-11
 8.78064426e-12]",[0.18799751 0.21339112 0.24255066 0.24342936 0.232701  ],"[1.32127723e-11 1.64563945e-11 1.29647507e-11 1.21994305e-11
 1.10179789e-11]",[0.30518098 0.30005422 0.28503914 0.28422751 0.29199392],"[1.19514460e-12 1.38309098e-12 9.52974622e-13 8.91151272e-13
 8.56816359e-13]",[0.02760476 0.0252183  0.02095182 0.02076242 0.02270699],1053
"[1.90402860e-07 2.01667981e-07 1.54663102e-07 1.48715637e-07
 1.53016245e-07]","[1.18393420e-05 1.35895644e-05 1.28076690e-05 1.24601815e-05
 1.15036513e-05]","[1.40170019e-10 1.84676262e-10 1.64036384e-10 1.55256124e-10
 1.32333993e-10]",[ 0.3145867   0.00447971 -0.22205285 -0.22639853 -0.16268225],[3.82621348 1.42076184 0.72250449 0.7290325  0.74856824],"[1.18408729e-05 1.35910607e-05 1.28086028e-05 1.24610690e-05
 1.15046689e-05]",[0.03886719 0.03834635 0.03665365 0.03704427 0.03769531],"[1.98583987e-11 2.39034118e-11 1.96565402e-11 1.85823339e-11
 1.61786026e-11]",[0.38115411 0.36124712 0.34941963 0.34949046 0.35114042],"[1.70062346e-11 2.11812957e-11 1.77986657e-11 1.68239455e-11
 1.46020179e-11]",[0.32641082 0.32010837 0.31639358 0.31641926 0.31692222],"[1.18562291e-11 1.58301499e-11 1.36440646e-11 1.28805342e-11
 1.12185030e-11]",[0.22756369 0.23923765 0.24254034 0.24225288 0.24348641],"[1.21660963e-11 1.69058158e-11 1.55855746e-11 1.47571692e-11
 1.24668420e-11]",[0.23351116 0.25549396 0.27705312 0.27754801 0.27058036],"[6.25720163e-13 8.84551693e-13 8.67152915e-13 8.23838645e-13
 6.74097868e-13]",[0.01200982 0.01336804 0.01541473 0.01549449 0.01463062],1054
"[6.28702093e-08 8.50239707e-08 9.28094246e-08 9.06726826e-08
 7.95386255e-08]","[1.77159215e-05 2.11724604e-05 2.04987937e-05 1.99476434e-05
 1.83029564e-05]","[3.13853873e-10 4.48273080e-10 4.20200544e-10 3.97908478e-10
 3.34998213e-10]",[-0.41710612 -0.34973708 -0.30992781 -0.30976188 -0.31737096],[1.8616896  1.5083647  1.24654718 1.24194825 1.31486606],"[1.77160330e-05 2.11726311e-05 2.04990038e-05 1.99478495e-05
 1.83031292e-05]",[0.03196615 0.03183594 0.03326823 0.03326823 0.0328776 ],"[7.14716145e-11 1.03146438e-10 9.50396737e-11 8.98618784e-11
 7.66128208e-11]",[0.54523947 0.55405012 0.55001587 0.54943351 0.55386665],"[3.56686087e-11 5.13299099e-11 4.77448250e-11 4.51764453e-11
 3.82745331e-11]",[0.27210709 0.27571813 0.27630999 0.27621783 0.27670287],"[1.68650660e-11 2.51798925e-11 2.49170921e-11 2.36425389e-11
 1.94719775e-11]",[0.12865946 0.13525356 0.14420079 0.14455521 0.1407712 ],"[2.73509801e-11 3.64469712e-11 3.34825924e-11 3.17460576e-11
 2.66009689e-11]",[0.20865394 0.19577456 0.19377126 0.19410175 0.19230971],"[2.58128781e-12 3.17336475e-12 2.49627345e-12 2.35022200e-12
 2.11628481e-12]",[0.01969201 0.0170457  0.01444649 0.01436973 0.01529952],1055
"[9.39851712e-08 9.25494457e-08 6.05033893e-08 5.76312640e-08
 6.45189498e-08]","[1.96212381e-05 2.28449527e-05 2.13312555e-05 2.07276150e-05
 1.93141713e-05]","[3.84992984e-10 5.21891862e-10 4.55022463e-10 4.29634024e-10
 3.73037212e-10]",[-0.48203094 -0.39005052 -0.35817257 -0.35967441 -0.35551895],[1.62759212 1.14956742 0.9378041  0.94194839 0.95098497],"[1.96214632e-05 2.28451401e-05 2.13313413e-05 2.07276951e-05
 1.93142790e-05]",[0.04375    0.04270833 0.03919271 0.03919271 0.04049479],"[9.46554745e-11 1.34611252e-10 1.20303974e-10 1.13574478e-10
 9.82882488e-11]",[0.53769875 0.5591645  0.57024074 0.57015349 0.56879255],"[4.41004374e-11 6.31149054e-11 5.77162623e-11 5.45604137e-11
 4.66375624e-11]",[0.25051641 0.26217433 0.27357504 0.27389789 0.26989084],"[1.91745925e-11 2.71849713e-11 2.52662806e-11 2.39187330e-11
 2.02046128e-11]",[0.10892296 0.11292422 0.11976215 0.12007406 0.11692378],"[4.10254583e-11 4.89891472e-11 3.81379278e-11 3.59316657e-11
 3.22775777e-11]",[0.23304872 0.20349704 0.18077375 0.18038    0.18678983],"[3.56797135e-12 4.34486888e-12 3.71569688e-12 3.51988857e-12
 3.00336040e-12]",[0.02026818 0.01804824 0.0176124  0.01767014 0.0173804 ],1056
"[4.40919542e-08 3.47581435e-08 8.77842260e-09 7.51351806e-09
 1.66408771e-08]","[2.65471919e-05 3.11311304e-05 2.94461048e-05 2.86299219e-05
 2.65176658e-05]","[7.04753399e-10 9.69147278e-10 8.67073087e-10 8.19672427e-10
 7.03186601e-10]",[-0.09013278 -0.08109264 -0.14587927 -0.15062482 -0.10921303],[-0.0581057  -0.24440004 -0.34411894 -0.34339004 -0.33055529],"[2.65472285e-05 3.11311498e-05 2.94461061e-05 2.86299229e-05
 2.65176711e-05]",[0.03606771 0.034375   0.03242188 0.03242188 0.03242188],"[1.45966153e-10 2.18061641e-10 2.08524030e-10 1.97417501e-10
 1.65902159e-10]",[0.53528582 0.56567389 0.57980052 0.57963899 0.57833675],"[5.24291191e-11 7.79068932e-11 7.61549703e-11 7.22148991e-11
 5.98404376e-11]",[0.19226761 0.20209834 0.21174869 0.2120307  0.20860442],"[2.41172265e-11 3.30954847e-11 3.04097559e-11 2.88008205e-11
 2.43053613e-11]",[0.08844248 0.08585302 0.08455425 0.0845623  0.08472876],"[6.59390333e-11 7.96680966e-11 6.75249802e-11 6.39520896e-11
 5.47333319e-11]",[0.24181105 0.20666708 0.18775303 0.18777021 0.190801  ],"[5.45344028e-12 6.38055851e-12 5.18096224e-12 4.90046946e-12
 4.26209934e-12]",[0.01999881 0.01655181 0.01440565 0.0143883  0.01485773],1057
"[-1.43887375e-07 -1.37661846e-07 -8.35139041e-08 -7.91570215e-08
 -9.24416968e-08]","[2.48272677e-05 2.98255456e-05 2.90533359e-05 2.82783540e-05
 2.58839466e-05]","[6.16393222e-10 8.89563168e-10 8.44096325e-10 7.99665307e-10
 6.69978694e-10]",[-0.19382926 -0.16487585 -0.20188665 -0.20551161 -0.17599852],[-0.07185388 -0.30402841 -0.43379309 -0.43305637 -0.4148107 ],"[2.48276847e-05 2.98258633e-05 2.90534559e-05 2.82784648e-05
 2.58841117e-05]",[0.03684896 0.03372396 0.03059896 0.03046875 0.03098958],"[1.66098650e-10 2.50303327e-10 2.40424618e-10 2.27620908e-10
 1.91134326e-10]",[0.56252339 0.59070392 0.60319503 0.60302851 0.60204513],"[5.90975643e-11 8.93022766e-11 8.78265900e-11 8.32698431e-11
 6.90009854e-11]",[0.20014469 0.21074911 0.22034583 0.22060403 0.217343  ],"[2.52534885e-11 3.67102576e-11 3.66429825e-11 3.48174797e-11
 2.83707998e-11]",[0.08552555 0.08663446 0.09193262 0.09224079 0.08936386],"[5.78794603e-11 6.77981955e-11 5.51823589e-11 5.22001140e-11
 4.53512103e-11]",[0.19601935 0.16000051 0.13844558 0.13829203 0.14284967],"[4.80510138e-12 5.55515634e-12 4.45813957e-12 4.21605083e-12
 3.67908455e-12]",[0.01627335 0.0131099  0.01118491 0.01116944 0.01158858],1058
"[-9.13747663e-08 -1.02987812e-07 -8.82748226e-08 -8.53601762e-08
 -8.31997030e-08]","[2.24720538e-05 2.68698761e-05 2.60690107e-05 2.53711235e-05
 2.32533576e-05]","[5.04993202e-10 7.21990240e-10 6.79593318e-10 6.43693908e-10
 5.40718641e-10]",[-0.25432758 -0.20891086 -0.2226095  -0.22517069 -0.20622255],[ 0.26859633  0.05313111 -0.01490429 -0.01091873 -0.02443381],"[2.24722396e-05 2.68700734e-05 2.60691601e-05 2.53712671e-05
 2.32535065e-05]",[0.03736979 0.0359375  0.03424479 0.03398437 0.03489583],"[1.00438227e-10 1.49893300e-10 1.44020978e-10 1.36397633e-10
 1.14276607e-10]",[0.46895202 0.48992624 0.49794293 0.49773167 0.49778588],"[4.59110396e-11 6.91782034e-11 6.96341192e-11 6.61251005e-11
 5.40297367e-11]",[0.21436136 0.22610895 0.24075533 0.24129859 0.23535211],"[2.60077456e-11 3.73348521e-11 3.66329132e-11 3.47854852e-11
 2.85468930e-11]",[0.1214317  0.12202896 0.12665586 0.1269365  0.12434951],"[6.35694208e-11 8.21035791e-11 7.18762794e-11 6.80190927e-11
 5.81766949e-11]",[0.29680938 0.26835554 0.24850745 0.24821    0.25341615],"[3.66544234e-12 4.83708073e-12 4.62483603e-12 4.39759654e-12
 3.59153109e-12]",[0.01711417 0.01581    0.01599006 0.01604737 0.01564461],1059
"[1.94855728e-07 2.42306564e-07 2.39617987e-07 2.33188340e-07
 2.13130381e-07]","[2.24864725e-05 2.68923712e-05 2.61928225e-05 2.54978955e-05
 2.33170093e-05]","[5.05641445e-10 7.23199629e-10 6.86063949e-10 6.50142676e-10
 5.43682924e-10]",[-0.40957901 -0.33191095 -0.33471851 -0.33782529 -0.31718083],[ 0.24296073 -0.06121807 -0.11389583 -0.1052849  -0.15084719],"[2.24873167e-05 2.68934628e-05 2.61939185e-05 2.54989618e-05
 2.33179834e-05]",[0.0391276  0.03574219 0.03365885 0.03313802 0.03404948],"[9.71678824e-11 1.49094357e-10 1.47780004e-10 1.40115863e-10
 1.15944629e-10]",[0.4484725  0.47790329 0.49276463 0.49271567 0.49060642],"[4.73752106e-11 7.09921238e-11 7.03040744e-11 6.67036455e-11
 5.49555777e-11]",[0.21865743 0.22755636 0.23442523 0.23456253 0.23253823],"[2.47835440e-11 3.59456863e-11 3.65208908e-11 3.47418685e-11
 2.80111572e-11]",[0.11438695 0.1152194  0.12177698 0.12216934 0.118526  ],"[6.56583092e-11 8.31737528e-11 7.24493121e-11 6.85950126e-11
 5.85373200e-11]",[0.30304196 0.26660305 0.24157841 0.2412135  0.24769396],"[5.12100337e-12 6.09047810e-12 4.86898475e-12 4.59677785e-12
 4.05679240e-12]",[0.02363568 0.01952226 0.01623537 0.01616451 0.01716585],1060
"[-1.19652108e-07 -1.62129163e-07 -1.77337156e-07 -1.73264127e-07
 -1.51865500e-07]","[2.10433941e-05 2.57180295e-05 2.55107725e-05 2.48451490e-05
 2.25857874e-05]","[4.42824436e-10 6.61417041e-10 6.50799516e-10 6.17281427e-10
 5.10117795e-10]",[-0.39449177 -0.35558866 -0.3632145  -0.36483697 -0.3526951 ],[ 0.10853917 -0.08729599 -0.10358873 -0.09881151 -0.12833815],"[2.10437343e-05 2.57185405e-05 2.55113889e-05 2.48457531e-05
 2.25862980e-05]",[0.03020833 0.02773437 0.02708333 0.02682292 0.02773437],"[9.12223707e-11 1.40431885e-10 1.39357543e-10 1.32126438e-10
 1.09332202e-10]",[0.49391258 0.51308046 0.51912206 0.51888537 0.51946859],"[4.87127513e-11 7.39988626e-11 7.32959351e-11 6.95130670e-11
 5.74264007e-11]",[0.26374935 0.27036147 0.27303536 0.27299089 0.27284927],"[2.28839003e-11 3.47342210e-11 3.54202807e-11 3.36548490e-11
 2.73357019e-11]",[0.12390213 0.12690459 0.13194441 0.13216892 0.12987974],"[4.36513728e-11 5.77033496e-11 5.33852623e-11 5.06548545e-11
 4.21846064e-11]",[0.23634512 0.21082435 0.19886593 0.19893114 0.20043114],"[2.94431433e-12 3.77178470e-12 3.37231584e-12 3.19684841e-12
 2.69427113e-12]",[0.01594164 0.01378055 0.01256224 0.01255462 0.01280125],1061
"[1.79859656e-08 2.17304549e-08 2.06729624e-08 2.00849851e-08
 1.86694427e-08]","[1.64006818e-05 1.91003769e-05 1.77593889e-05 1.72515675e-05
 1.61177576e-05]","[2.68982364e-10 3.64824400e-10 3.15395896e-10 2.97616582e-10
 2.59782109e-10]",[-0.38572372 -0.24228213 -0.0886253  -0.0835953  -0.14159654],[2.83569182 1.7477442  0.78810276 0.7619852  1.08699622],"[1.64006917e-05 1.91003893e-05 1.77594010e-05 1.72515792e-05
 1.61177684e-05]",[0.03216146 0.03203125 0.03216146 0.03229167 0.03098958],"[3.03993354e-11 4.36722696e-11 4.15001556e-11 3.93252654e-11
 3.28859365e-11]",[0.41160501 0.43021523 0.45671862 0.45778869 0.44643156],"[1.90776075e-11 2.69012812e-11 2.49533575e-11 2.36239778e-11
 1.99537448e-11]",[0.25830956 0.26500434 0.27461736 0.2750087  0.2708751 ],"[1.19631356e-11 1.70082210e-11 1.58557239e-11 1.50116910e-11
 1.26660459e-11]",[0.16198007 0.16754787 0.17449584 0.17475235 0.17194349],"[2.33755092e-11 2.94295339e-11 2.28746602e-11 2.14918814e-11
 1.96385483e-11]",[0.31650287 0.28991014 0.25174082 0.25018878 0.26659626],"[1.32660670e-12 1.69092063e-12 1.33662619e-12 1.25667897e-12
 1.14021766e-12]",[0.01796217 0.01665725 0.01470987 0.0146291  0.01547863],1062
"[1.44941542e-07 1.59023853e-07 1.30208790e-07 1.25630440e-07
 1.25152688e-07]","[1.39779431e-05 1.68933802e-05 1.65446094e-05 1.61056027e-05
 1.47151194e-05]","[1.95382894e-10 2.85386296e-10 2.73724101e-10 2.59390438e-10
 2.16534740e-10]",[0.18933006 0.14037263 0.04219591 0.03768813 0.08340587],[0.51601961 0.6133648  0.74707056 0.75237179 0.69598359],"[1.39786946e-05 1.68941287e-05 1.65451218e-05 1.61060927e-05
 1.47156516e-05]",[0.03736979 0.03867188 0.03671875 0.03710938 0.03697917],"[2.15066582e-11 3.16437406e-11 3.14461419e-11 2.98598208e-11
 2.44564933e-11]",[0.36749967 0.37599133 0.39361874 0.394472   0.38602012],"[1.59649913e-11 2.22797712e-11 2.07148435e-11 1.96215904e-11
 1.65101507e-11]",[0.27280524 0.26472853 0.25929256 0.25921683 0.26059543],"[1.28798755e-11 1.85731859e-11 1.74807466e-11 1.65521653e-11
 1.39322361e-11]",[0.22008766 0.22068683 0.21881061 0.21866728 0.21990575],"[1.71845311e-11 2.42062468e-11 2.19181706e-11 2.07179879e-11
 1.77485261e-11]",[0.29364439 0.28761893 0.27435489 0.27370111 0.28014188],"[1.12301194e-12 1.60424351e-12 1.48179848e-12 1.40187690e-12
 1.19058514e-12]",[0.01918971 0.01906164 0.01854802 0.01851991 0.01879214],1063
"[-1.51354298e-07 -1.55742678e-07 -1.12605895e-07 -1.07920781e-07
 -1.14449167e-07]","[1.63426158e-05 1.88923324e-05 1.72790236e-05 1.67706610e-05
 1.57975146e-05]","[2.67081090e-10 3.56920222e-10 2.98564655e-10 2.81255071e-10
 2.49561467e-10]",[-0.58867387 -0.52388825 -0.42284868 -0.41841698 -0.46377967],[4.47502746 3.55513119 2.25523774 2.20305606 2.75799246],"[1.63433166e-05 1.88929743e-05 1.72793905e-05 1.67710083e-05
 1.57979292e-05]",[0.03867188 0.04049479 0.04075521 0.04088542 0.04049479],"[2.22812230e-11 2.95284436e-11 2.56122309e-11 2.41965656e-11
 2.09531445e-11]",[0.43458504 0.41163571 0.38626431 0.38542802 0.39505628],"[1.35072365e-11 1.85212963e-11 1.70250148e-11 1.61249981e-11
 1.36024861e-11]",[0.26345245 0.25819265 0.25675841 0.25685571 0.25646497],"[9.90753401e-12 1.47098471e-11 1.44385293e-11 1.36954371e-11
 1.13194027e-11]",[0.19324191 0.20505986 0.21775099 0.21815514 0.2134191 ],"[1.29621324e-11 1.91368904e-11 1.84467585e-11 1.74804267e-11
 1.45836370e-11]",[0.25282045 0.26677422 0.27820007 0.27844639 0.27496386],"[8.96115206e-13 1.31712610e-12 1.26753860e-12 1.20118837e-12
 1.00215550e-12]",[0.01747832 0.01836115 0.01911606 0.01913378 0.01889491],1064
