epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
604,"[0.9706009801088549, 0.9707511666254375, 0.9701312457946051, 0.9701305382518589, 0.97049200812683]","[-20.596349087955264, -20.22299760984675, -20.205245872308286, -20.255115341431797, -20.471206793988596]","[0.26730131224982956, 0.2849577323809653, 0.3014282685421283, 0.3025703433895829, 0.2940787616998539]"
605,"[0.9724633270452018, 0.9732973864159175, 0.9728408541886919, 0.9727469272986479, 0.9732085166393044]","[-20.32575234223447, -19.966676502902853, -19.92896844536021, -19.977191708491176, -20.207580073388495]","[0.4306655264253152, 0.43058759354500037, 0.4413483533605052, 0.4414221988795973, 0.4425611399022248]"
606,"[0.9698356399790232, 0.9701404899545724, 0.9689988560636982, 0.968943088927125, 0.9695913338976251]","[-21.162615168306186, -20.78696446183507, -20.76429421315971, -20.813937866688253, -21.032328062795983]","[0.17116088951588762, 0.14653671412060845, 0.1296141359023928, 0.128670178982399, 0.13454997467166832]"
607,"[0.9692333522969869, 0.9693408229648046, 0.969282129527587, 0.9692878630818846, 0.9691686979142893]","[-20.749044990981695, -20.385787058442197, -20.363446542399554, -20.412717190257002, -20.633573824765023]","[0.5142565839920301, 0.49757563013227907, 0.4479626183420147, 0.4460522568734243, 0.46633514580415836]"
608,"[0.9680969030109495, 0.9698021090096947, 0.9697990174114387, 0.969771579473522, 0.969920598228561]","[-20.386621614182527, -20.040800209772776, -19.965851882449183, -20.01151563382373, -20.26531879795561]","[0.38211378411982505, 0.3490868496253894, 0.4035392515425563, 0.40537317478224627, 0.385933426583354]"
609,"[0.9722509828079922, 0.9723139186478293, 0.97122782100794, 0.971155430239302, 0.9715449526617913]","[-20.43153900516386, -20.15379405591107, -20.217963595793094, -20.269555471346532, -20.460791420812203]","[0.2342573593865796, 0.1982874840781786, 0.20447738976672286, 0.20524754572060097, 0.1973657245248473]"
610,"[0.9690923378008989, 0.9694313072528244, 0.9690644723756667, 0.9690245112927036, 0.9693497652636908]","[-20.692849921329252, -20.37489156396455, -20.294439783191997, -20.33893058241258, -20.60176032898504]","[0.6455179406745634, 0.5456458618148243, 0.5918239007309027, 0.5927656160723891, 0.576145504740608]"
611,"[0.9694890078979436, 0.9711893813634823, 0.9707512228322815, 0.9706750342034306, 0.9713680651287876]","[-20.721930387721663, -20.31745265600682, -20.280770071319232, -20.33045632910175, -20.550762036443754]","[0.24624238935449622, 0.21671165461227285, 0.1995038255891237, 0.19960947516597477, 0.19742626460725107]"
612,"[0.9641843788798377, 0.9653984098373447, 0.9660789646015553, 0.9660729313686639, 0.9660389886875133]","[-21.338248003242292, -21.021289922549418, -21.125634941243323, -21.181322000543112, -21.33916873840594]","[0.18712921250334197, 0.18171943366658147, 0.17458702590565162, 0.17428048332034418, 0.17740855183222456]"
613,"[0.9587199397723347, 0.9604760252001027, 0.9605868379914317, 0.9605299815209049, 0.9609700180523874]","[-22.011486195998963, -21.59545682908326, -21.558610367579327, -21.60863227510427, -21.82668914284956]","[0.46084220422414907, 0.4487780759915873, 0.40270555544079906, 0.4003189156737825, 0.42587026390268484]"
614,"[0.9491374920306755, 0.9520382342158606, 0.95380074688809, 0.9537714679272801, 0.9537219009411144]","[-22.406264016592278, -21.982233380713613, -21.891561379276133, -21.9386231727024, -22.185150140633965]","[0.32033401569385134, 0.33092735987741695, 0.35338611492022476, 0.3553603023262954, 0.34080243179863595]"
615,"[0.9351449491872171, 0.9375501395424894, 0.9396005809042431, 0.9396132129422046, 0.9391667397297606]","[-22.9786908036751, -22.566947988183443, -22.453213790374768, -22.49862099855454, -22.76012133855658]","[0.27334273341405296, 0.32325122428657366, 0.37669307319400347, 0.3785317410193865, 0.35720632727090684]"
616,"[0.9398953462781761, 0.9448403537312353, 0.9505711514447451, 0.9507076390536903, 0.9491063031081556]","[-22.727468273094008, -22.24831547311038, -22.05002895725074, -22.092555805118693, -22.386819596851876]","[0.4782601994418965, 0.43562644709440157, 0.3614707855015068, 0.35866656382858786, 0.3900998390009217]"
617,"[0.9425111070446542, 0.9466912439860142, 0.9504309243929598, 0.9505235644224627, 0.9491894251102988]","[-22.731493769091585, -22.25992063992278, -22.10317331564522, -22.147762544356844, -22.421369513445267]","[0.4304549773855502, 0.3787606278476623, 0.3077865600757123, 0.305101756085374, 0.3342176386488544]"
618,"[0.9450705621123539, 0.9485290616338724, 0.9515088675161102, 0.9515647467130692, 0.9506648239204921]","[-22.41422492262638, -22.002032536652617, -21.92401237611571, -21.97147118833036, -22.2133319399518]","[0.31684146251270173, 0.32289166286787296, 0.3158359265294803, 0.315509901893122, 0.31895437701407625]"
619,"[0.9476781431060268, 0.9512477209539331, 0.953244654035057, 0.9532517328974065, 0.9529870942943508]","[-22.24244942562935, -21.804279169378564, -21.661098183632784, -21.705583530233575, -21.977949167627276]","[0.36906907613688106, 0.32266450965589866, 0.2949427723283027, 0.2999819411654733, 0.293874678122727]"
620,"[0.9452714125999058, 0.9470088061804266, 0.948126481544065, 0.9481464861558874, 0.9478646407269034]","[-22.520107504005182, -22.06004194557343, -21.92866425023819, -21.974372094606096, -22.236377748357864]","[0.2748947490382069, 0.26151626141976647, 0.2594934051539759, 0.26065189149784057, 0.25461622354785257]"
621,"[0.9517761016118327, 0.9541946976771649, 0.9561745428472885, 0.956177628411006, 0.955794345963818]","[-22.369949801128787, -21.934205037796605, -21.830471973773193, -21.877106678446864, -22.12855705156593]","[0.44417191285950863, 0.42526744275852596, 0.43842443536955017, 0.43677899671520304, 0.43323090471343484]"
622,"[0.9472131767567744, 0.9495889540972139, 0.9511597604409644, 0.9511908832426935, 0.9507807509411718]","[-22.507293086016457, -22.117790782327255, -22.066640338285158, -22.115006139877206, -22.34650132320753]","[0.3776327389837329, 0.34691480112168727, 0.3411405189892077, 0.34156559000240244, 0.34486106734275696]"
623,"[0.9205217044291962, 0.9244515359289041, 0.9293639903581798, 0.9295025192403369, 0.9276608700178867]","[-20.468987988002073, -20.22714876492252, -20.376979562785625, -20.43266174623851, -20.58267147078161]","[0.7509979106666819, 0.7312673288314238, 0.6953514695955828, 0.6935172353803994, 0.7127503746768019]"
624,"[0.9444852493268672, 0.9467362910912183, 0.9470648352913943, 0.9470514871615039, 0.9471625954356091]","[-21.662668465390468, -21.48869750480969, -21.349407401061438, -21.386195109411243, -21.713563954502785]","[0.7018127608069337, 0.6634217755464353, 0.791175077835642, 0.799096761223627, 0.711771648621922]"
625,"[0.9452328464622345, 0.9469369706115902, 0.9484473031312879, 0.9484769122559551, 0.948070322578762]","[-22.68172663121126, -22.252357005784614, -22.12327703685797, -22.1683111054281, -22.434734944525964]","[0.20175628312808888, 0.21261432175116954, 0.22268672244317056, 0.22282536955394985, 0.2184245709360918]"
626,"[0.940490392093063, 0.943054879308769, 0.945637325351557, 0.9457137020426384, 0.9446752018941682]","[-22.779652715224714, -22.38004345005991, -22.275780974698698, -22.32138414060668, -22.580099145942295]","[0.4705060280198356, 0.40966943958098845, 0.3996344634274367, 0.40038084306075944, 0.39258557418401313]"
627,"[0.9373476515533669, 0.9407009520842181, 0.9448496438495371, 0.9450039398938331, 0.9431718898882205]","[-22.72273855771812, -22.259413902900366, -22.12858541857273, -22.17440715265942, -22.43552077777622]","[0.28627053281326886, 0.25724192840134374, 0.26641413498707617, 0.26739084212666747, 0.2617740561189903]"
628,"[0.9383947517930111, 0.9412786603224575, 0.9451622540747807, 0.9453034939900314, 0.9436667695544702]","[-22.874674065820024, -22.414161163759, -22.23437514878776, -22.277441649063014, -22.56521522888032]","[0.36997980874636843, 0.3865390505987043, 0.42636331785955206, 0.42830053686708813, 0.4080312967996554]"
629,"[0.9378524569057872, 0.9399152887415074, 0.9409829580569238, 0.9409771257198328, 0.9409660072945544]","[-22.82254375917121, -22.428045202863814, -22.351697596212105, -22.398738984910413, -22.643209644044386]","[0.3364447384285536, 0.32430918172968837, 0.29797123586389274, 0.29672731739593267, 0.309271751411947]"
630,"[0.9471394892135155, 0.948542263075332, 0.948320837288849, 0.9482732383977299, 0.9485272903033913]","[-22.5441274251411, -22.136945891568836, -22.066220525534213, -22.11396029185147, -22.35276849145434]","[0.2674166557180065, 0.269486019730567, 0.2771785529035828, 0.27802289711836864, 0.27258552740465164]"
631,"[0.9351220838938601, 0.9388274309771368, 0.941472425017805, 0.9414898721052686, 0.9411562057836952]","[-22.767637270829045, -22.35772108807358, -22.269517165506393, -22.316320380238903, -22.564245047844985]","[0.4126611736143101, 0.3750901219118187, 0.34068137440571367, 0.3403684952304788, 0.3471380912872134]"
632,"[0.9342348240708629, 0.9385775081894865, 0.942307878918723, 0.9424201843107155, 0.9411642030631485]","[-22.61202233625194, -22.206784405059587, -22.136836652255933, -22.184565232235474, -22.423335403767332]","[0.34551271101039455, 0.38846160149802195, 0.40048362470328325, 0.3992009972855325, 0.41551431175815884]"
633,"[0.941358666250313, 0.9436230146526774, 0.9460069861129441, 0.946098415711028, 0.9450147371519126]","[-22.682689571314388, -22.24574557502699, -22.112871416573114, -22.15789703514105, -22.424949180417382]","[0.41732162774723497, 0.3570066714969363, 0.3192785550723785, 0.31752618085159584, 0.33574911190292767]"
634,"[0.9383235260674412, 0.9424866467024493, 0.9455170558052507, 0.9455305422787874, 0.9449388619178816]","[-22.50229445158225, -22.087553272203344, -22.01965869468851, -22.067783780028652, -22.303525541833185]","[0.4560741846683274, 0.42932406487045255, 0.38395799527630436, 0.38258025735691586, 0.39665460217747384]"
635,"[0.9337953065753989, 0.9369796707791571, 0.9400789760686393, 0.9401700140478971, 0.9390174856319584]","[-22.90140388868846, -22.46355123897429, -22.330317878960397, -22.375352190647835, -22.64242141406603]","[0.37013595023775503, 0.33144172298941227, 0.2797220259010466, 0.2781624717746117, 0.29579393678986254]"
636,"[0.9386489429560007, 0.9413488479423824, 0.9433845245793968, 0.9434634373882012, 0.942605787016219]","[-22.812495777428822, -22.376650741588925, -22.24872745787811, -22.29398801959094, -22.55858327124222]","[0.5769569795581693, 0.47558116032185843, 0.3817065820241253, 0.378531753000487, 0.41611939729768127]"
637,"[0.9380719116818714, 0.9410681233863513, 0.9435321638660216, 0.9435704175834576, 0.9428935122093147]","[-22.500870688083285, -22.12335818588785, -22.077845420450274, -22.126180297806417, -22.357032145663055]","[0.5856379378375269, 0.5567791693825519, 0.5246960691446382, 0.5233503180226109, 0.5398345214382437]"
638,"[0.9354955349735381, 0.9382778383742206, 0.9417659461271101, 0.941824971170923, 0.9406943985156196]","[-22.793773461543044, -22.36627128702442, -22.249324702596212, -22.294975794131762, -22.55519950535263]","[0.4214070614357052, 0.41367165043624277, 0.3887549764249881, 0.3864429246147322, 0.4072459108160043]"
639,"[0.9409555453754094, 0.9449800525306977, 0.9481830917214882, 0.9482889358203668, 0.9471418464015172]","[-22.681309803207096, -22.226997324144413, -22.07047546816046, -22.11463608522073, -22.39118995829846]","[0.34499621022976934, 0.35728564084893827, 0.40038573081031775, 0.40352950646029734, 0.3793483568875279]"
640,"[0.9378404598588523, 0.9400863926332268, 0.9411773069248495, 0.9411714982182992, 0.9411825379172466]","[-22.630485191776852, -22.214785082877327, -22.125130785220463, -22.172025200178854, -22.419600380573712]","[0.39975620525315975, 0.4209871958185538, 0.40611821840225437, 0.40611328942256203, 0.4111555370658276]"
641,"[0.9363315596802769, 0.9392116650823376, 0.9417054243288673, 0.9417966183277234, 0.9409434801590946]","[-22.80026461735326, -22.405447427770696, -22.328703688704582, -22.375726365632556, -22.620354375218522]","[0.40456001880215514, 0.41967736472291034, 0.4218600991423751, 0.42198891713583275, 0.42568497714542813]"
642,"[0.9261924769700672, 0.9288952359495474, 0.9321150388644275, 0.9322838035965837, 0.9306960074650594]","[-22.059063666513058, -21.775033055246602, -21.876999828071817, -21.93125239060947, -22.09872784365728]","[0.5739807889590954, 0.5441904236736584, 0.4467227747112119, 0.4427242883405147, 0.48277889786402284]"
643,"[0.8845193794457121, 0.8875438096496835, 0.8926103839917146, 0.8928581933488484, 0.8903985071676993]","[-20.138506638268804, -19.877444958455253, -19.993600400466896, -20.047861707220335, -20.212852977844257]","[1.1108568362305304, 1.151010720104108, 1.1818451085807309, 1.1829786440800247, 1.1695215015385911]"
644,"[0.9428563842425427, 0.9438886719142335, 0.942291599934819, 0.9421875653143909, 0.9431804305983998]","[-21.788097304782863, -21.364268888821595, -21.302968144828274, -21.3517497900945, -21.58201622799871]","[0.24931555727422858, 0.28428408905404046, 0.30133149893753314, 0.30173369582963994, 0.2965870900686921]"
645,"[0.9167259191742434, 0.9229476364422853, 0.9273422196490836, 0.9274807740501305, 0.926066729392895]","[-22.002018757582647, -21.597353006534735, -21.559988553180947, -21.609640013251934, -21.830290466584465]","[0.4754878164438867, 0.44873905854943114, 0.4369487092590706, 0.43682148568393897, 0.43772571172145947]"
646,"[0.9465776278160993, 0.9507060039705924, 0.9541763597100849, 0.954289292735541, 0.9530396834675892]","[-20.92399957568863, -20.49048025150274, -20.453630506893944, -20.504175235417467, -20.71874226106691]","[0.3809758453341964, 0.39038851505359085, 0.4101864837298299, 0.4117157326175505, 0.39939026751939843]"
647,"[0.9439589073356095, 0.9490925201060514, 0.9473138739770226, 0.9470817495708272, 0.9490134795157317]","[-21.646915573821133, -21.210065496366976, -21.139678698007305, -21.18828974054541, -21.421094995454236]","[0.42807496165340875, 0.4397244163440295, 0.44682916618073837, 0.4467251832135529, 0.447329896846249]"
648,"[0.9230817144745147, 0.9271931024687198, 0.9260069752101079, 0.9257784501771419, 0.9275448739321189]","[-21.463825421176875, -21.13513980952808, -21.232183280850734, -21.287822532012804, -21.447194970995568]","[0.5674680408388217, 0.5480181196992883, 0.5159658622878429, 0.514407830643299, 0.5296487758966293]"
649,"[0.9415881651409796, 0.9484148431366828, 0.9511983883551868, 0.9511559960748434, 0.9510789075180881]","[-21.896948149652168, -21.447746404416996, -21.345737838524652, -21.392836972710022, -21.64081087772454]","[0.21371768903924362, 0.21287016801290518, 0.2132732384259969, 0.21331008182530614, 0.2130120098056564]"
650,"[0.9322991595671232, 0.9370848429402945, 0.9384296652882566, 0.938343028053278, 0.9386793418882197]","[-22.49225451888913, -22.077822497631136, -21.985005168139747, -22.031671418646965, -22.281239485748664]","[0.3532417177347195, 0.3591541198203639, 0.36439226959725657, 0.364440147093116, 0.36262081390880185]"
651,"[0.9480056463583831, 0.9508786714449587, 0.9523028640513111, 0.9522648857337789, 0.9522614622466261]","[-22.315763339224716, -21.899618477362203, -21.81267166496034, -21.859724648216325, -22.10573654393042]","[0.3445654410448297, 0.3616803626173855, 0.39801801457417413, 0.3993164265442437, 0.38359963916274026]"
652,"[0.9517858372357905, 0.9530270625632009, 0.9527696505841247, 0.9527373251142811, 0.9529734116502854]","[-21.990325787366768, -21.542600135583296, -21.417875601359462, -21.46363731930768, -21.724296357435804]","[0.36891696238887606, 0.37209507293337235, 0.3828634236244248, 0.38320540905195066, 0.37935772749257063]"
653,"[0.9470394543383243, 0.9489999313541381, 0.9487520088164274, 0.9486946548610544, 0.9490812973149441]","[-21.82383390381222, -21.454763420482877, -21.415590295707975, -21.464036859663356, -21.69311721121078]","[0.5683285680711901, 0.5588290576494876, 0.5445327330840591, 0.5434087548349754, 0.5540214334930147]"
654,"[0.9490381341846498, 0.9507745344832949, 0.9516214806576849, 0.9516370183478466, 0.9514174398145879]","[-22.134128143885764, -21.696757103312695, -21.618589859124054, -21.666753001157748, -21.9037907395267]","[0.634768111898294, 0.667230165396617, 0.6729594731852293, 0.6719000409778427, 0.6733041709176623]"
655,"[0.9573148891810188, 0.9600534312747285, 0.9616621974838345, 0.9617067258544371, 0.961271854989045]","[-21.76929321749731, -21.33591989356715, -21.198440944054884, -21.243112552745536, -21.513304961924398]","[0.5931369919687234, 0.5905837888584551, 0.617571489116135, 0.6187701083906125, 0.6018692903195428]"
656,"[0.9528976468262116, 0.9543826381865969, 0.9554363959663763, 0.9554600341565426, 0.9550316667821551]","[-22.144550215574856, -21.758975739001215, -21.71459069398834, -21.763238310880276, -21.9917708441049]","[0.4022589432434857, 0.3557680936276453, 0.33821066926697185, 0.33974533443763383, 0.3320859942222813]"
657,"[0.9559853563676447, 0.9566607488624282, 0.9562448319074116, 0.9561682223732629, 0.9567151112512938]","[-21.690975868636666, -21.4172114862361, -21.45912508114651, -21.509197942155595, -21.714253449887988]","[0.8995788949317054, 0.9009091682451744, 0.8381921357562346, 0.8335222282256197, 0.8717566625661323]"
658,"[0.9554560738239636, 0.9571232469815575, 0.9577668538249364, 0.9577041516777967, 0.9579872229893929]","[-22.022082327813113, -21.61748994439932, -21.525057072205787, -21.571471174753647, -21.82275919942501]","[0.49057232973248, 0.5256361356329317, 0.524712168995232, 0.5240209705585426, 0.5289574929309465]"
659,"[0.9634170373632304, 0.9646713970490612, 0.9629859040433644, 0.9628595760983591, 0.9637373348350258]","[-21.12164054624257, -20.77383706809393, -20.781846073713982, -20.832454271439104, -21.039459410221635]","[0.4936102616534346, 0.45402623618567556, 0.40718601861487547, 0.40547484889733126, 0.4231280877353397]"
660,"[0.9354068457884539, 0.9404540441556064, 0.9414086216071832, 0.9412674836376385, 0.9418949644562022]","[-22.477958293339267, -22.108670347486843, -22.08687039623223, -22.13637018497475, -22.35563095400332]","[0.34561633202155106, 0.3680483524470612, 0.40527244054404843, 0.4068405005843329, 0.3906339561691399]"
661,"[0.9482431295527985, 0.9501533925368614, 0.9505188660082381, 0.9504909229586652, 0.9506634822569983]","[-22.21409853776764, -21.886698320269034, -21.915999354790262, -21.96722762314888, -22.166658284649905]","[0.5209065376354848, 0.43743229886534507, 0.35720633864616885, 0.35295904787947907, 0.38715859222391363]"
662,"[0.9624448225793846, 0.9643353035621736, 0.9651450899414767, 0.9651225235701367, 0.9650855717018049]","[-21.111210666887835, -20.754558855352002, -20.68673242638653, -20.733132819005814, -20.98073262943259]","[0.5651404696035222, 0.5597786883113144, 0.5208079924572441, 0.5192226895207838, 0.536745246988003]"
663,"[0.9593768622279448, 0.9606800762051726, 0.9608507155233467, 0.9608315519742426, 0.9610419953958675]","[-21.789941551636545, -21.374337949948604, -21.31833836425815, -21.36719449681554, -21.596122352996378]","[0.4429482061953655, 0.4615940859590459, 0.45722873031818617, 0.45694027877224724, 0.4602691689833988]"
664,"[0.9597334067916022, 0.9597872096045251, 0.9591151940486509, 0.95907906426037, 0.9594428264028378]","[-21.732550954395403, -21.288338955421597, -21.11050772789899, -21.153271544542395, -21.44292246032862]","[0.5263343025497834, 0.5928930354835233, 0.6678874365735302, 0.6692750012600904, 0.6466981538593575]"
665,"[0.9558054180990355, 0.9565302634047688, 0.9575219387604799, 0.957525457595703, 0.9570433996109016]","[-22.129754092461397, -21.716281835024276, -21.552508153230505, -21.595232581848098, -21.883122442416422]","[0.3120662783415449, 0.346801543175791, 0.44584332198128473, 0.4473506881919517, 0.4220140518639327]"
666,"[0.9607281530153878, 0.9612302115489181, 0.9605033090099762, 0.9604550626590455, 0.9609254085831377]","[-21.578522346453326, -21.176215219340257, -21.123389518390358, -21.172037701978393, -21.40186421827576]","[0.3463210615788169, 0.37762085999939754, 0.42145747290344854, 0.4227883013539658, 0.40773677523426927]"
667,"[0.9354558128073391, 0.9364589849393213, 0.9363271212482849, 0.9363248221985783, 0.93623080308007]","[-20.40971184386878, -20.11353891467476, -20.262240908181898, -20.320130155036082, -20.45638644586586]","[0.885951883646526, 0.8630717292548695, 0.7989064746631585, 0.79730370547701, 0.8212194223293138]"
668,"[0.9476028324566409, 0.9511629941028849, 0.9504648702560692, 0.9503427604810797, 0.9513283628197363]","[-22.406255012620107, -21.94461785300323, -21.7907465950615, -21.835241790820024, -22.109063431187963]","[0.501109218724461, 0.45629349151978893, 0.42820086655888595, 0.4276347782809771, 0.4336762463482606]"
669,"[0.947788483411644, 0.9504478653415366, 0.9500481125221462, 0.949919472146665, 0.9507335250131947]","[-21.542604846960067, -21.096102520180473, -21.021633780586598, -21.070269674397842, -21.303508955344483]","[0.8678809732825058, 0.8718068710132769, 0.8202540080055142, 0.8183592812185316, 0.8395005965406817]"
670,"[0.9574224352016429, 0.9584683408594298, 0.9559814012051487, 0.9558197621252528, 0.9574026687917235]","[-21.95320282779756, -21.591016535300675, -21.563707081091383, -21.612647993123737, -21.83653350369522]","[0.4310118832612641, 0.43376168630332496, 0.4336833663230786, 0.4337222080058472, 0.43310963209305064]"
671,"[0.9568879969927656, 0.9564924038764149, 0.9546194061546758, 0.9545013257188427, 0.9556398849366964]","[-21.746950834843553, -21.40372792048551, -21.434328368340545, -21.48619008997543, -21.681234784685778]","[0.4322366072726923, 0.38590255928424244, 0.3048020166605434, 0.3013681994108916, 0.3373660505213108]"
672,"[0.9577582643108662, 0.959605787139533, 0.9591222692246105, 0.9590393999993883, 0.9596756024435561]","[-22.039170056470628, -21.67305041820868, -21.63170904406469, -21.67993767592301, -21.910851259949442]","[0.27938858681013584, 0.25134639166598227, 0.23729144743509595, 0.2367906969889446, 0.2429467495835241]"
673,"[0.9609980895563693, 0.9620911503016514, 0.9616703707035289, 0.961570155105461, 0.9621571827767679]","[-21.66562243864275, -21.32829056490331, -21.363935268843505, -21.415906222814574, -21.60937745562224]","[0.3623193590182504, 0.3426249493261674, 0.366458721216583, 0.3675846785846075, 0.35866340624000254]"
674,"[0.9632012878754618, 0.9646666283737618, 0.9649505495855463, 0.9649016232665059, 0.9652132015286349]","[-21.69694996062524, -21.3127663586014, -21.223389826664476, -21.2693859623981, -21.523090173707697]","[0.49897891728582494, 0.48608412452540534, 0.4381334745030252, 0.43555850161871457, 0.45682839528864927]"
675,"[0.9627489616569169, 0.9645047772620952, 0.9635363722781574, 0.9634465740597142, 0.9643693568927273]","[-21.38334790569052, -20.995710622774265, -20.933594857927716, -20.981255913532713, -21.219248804609368]","[0.11285274203154727, 0.10850665789849565, 0.10968912608002988, 0.11161985694307633, 0.10515577764348126]"
676,"[0.9626644421523783, 0.9639242585931141, 0.9628141690114862, 0.9627194987622318, 0.9635643788799546]","[-21.872191241259962, -21.493697981196426, -21.445547530107707, -21.493754751239305, -21.725870743026533]","[0.29551655608241884, 0.2803934268033568, 0.26871869646302926, 0.26794102931763514, 0.27306876847487754]"
677,"[0.9634919392447723, 0.9640968514271856, 0.9620965854458361, 0.9619905548496913, 0.9630350579673607]","[-21.6379991886714, -21.33063584010633, -21.365577745653045, -21.416445385412736, -21.617341491261474]","[0.27335422830190037, 0.3017720941009044, 0.3411812402726138, 0.34305115174515727, 0.32585960174575773]"
678,"[0.9620152539641309, 0.962996520939623, 0.9631521875238108, 0.9630846441276846, 0.9634340171022028]","[-21.5779045483903, -21.2203886680866, -21.175935246915124, -21.22371393644779, -21.45820618815737]","[0.3335171089992006, 0.34478063974317075, 0.4111394411980659, 0.415278232119538, 0.3795298808028951]"
679,"[0.9643280538574603, 0.9651156289901957, 0.963795213344955, 0.9637211417747686, 0.9645478982988319]","[-21.53905817069129, -21.211334667751714, -21.22615962784432, -21.276510104939415, -21.484166651522774]","[0.36318044316121584, 0.33134711375961, 0.2906833892698667, 0.28904002393588335, 0.3076780078084051]"
680,"[0.9662868650333123, 0.9669264905256462, 0.9657387229157923, 0.965619352455861, 0.9665519343742992]","[-21.744437535108524, -21.39161417660432, -21.38161962400169, -21.43129776353731, -21.647444448947113]","[0.2619587560410288, 0.26363252470882703, 0.24896784026170196, 0.24988347700779162, 0.2575511005873099]"
681,"[0.9681066239721662, 0.9681537849173077, 0.9668163183293721, 0.9667291690954961, 0.967605232597271]","[-21.147202531758886, -20.877610864466686, -20.973332389077076, -21.026609545929688, -21.20147236083789]","[0.39278319801231126, 0.3413712332410222, 0.2916921600053876, 0.28982764449845455, 0.3099235010536624]"
682,"[0.9667473229628317, 0.9680560586031611, 0.9676815387051253, 0.9676753714564214, 0.9679108002534208]","[-21.406448662398567, -21.04582883347386, -21.0006101502943, -21.048437883635177, -21.282690703909168]","[0.2825648410968107, 0.29526820938145504, 0.32024404272689955, 0.32414410796906223, 0.2995213131012785]"
683,"[0.9635789119555156, 0.9634608695856678, 0.9626511450234541, 0.9625700470098942, 0.9632096361749594]","[-21.6516837336667, -21.349671991775296, -21.41324772754773, -21.465716320960503, -21.65130409094313]","[0.14568300430991635, 0.13101945232965603, 0.13738589615293342, 0.13965876169566224, 0.12820205419255987]"
684,"[0.9637492280637806, 0.9647706766416964, 0.9651040653378417, 0.9650836288052478, 0.965006275585137]","[-21.588525461831722, -21.152644124369328, -20.985173279692198, -21.028279750442504, -21.31397891139083]","[0.4310319014699925, 0.45527427182622987, 0.47411288216988956, 0.47505219507067487, 0.46216778368578715]"
685,"[0.9657928352198719, 0.9673290590537023, 0.9676568511989416, 0.9676545100028413, 0.9676282591315865]","[-21.533880143259907, -21.137105546943538, -21.079765338348643, -21.127985498183303, -21.361450082820955]","[0.21888911932588734, 0.2629338416678587, 0.33298363271907033, 0.33665533234635364, 0.2999826714716983]"
686,"[0.965171545876189, 0.9659562815180286, 0.9654911222626021, 0.9654532585497723, 0.9657808298404699]","[-21.46358817396702, -21.083755846996727, -21.02873277575895, -21.07658056454537, -21.3122450862927]","[0.388370493009571, 0.318069427255219, 0.26454700824905336, 0.26337467034874323, 0.2793555703624492]"
687,"[0.9640357244226343, 0.9650339500161037, 0.9648236771040878, 0.9647564256660306, 0.9649695263338284]","[-21.86906184935879, -21.534837676012195, -21.50065520436332, -21.54828791775302, -21.782136205536247]","[0.40203974007777843, 0.37759494426377016, 0.3573607975501184, 0.3580649664512775, 0.35886591770557413]"
688,"[0.9671541209641691, 0.9675636041838709, 0.9679004557527354, 0.9679203865134831, 0.967665452801175]","[-21.44358867088177, -20.997894606634617, -20.804209753861365, -20.846173013154594, -21.143855786111413]","[0.15665084608458724, 0.17311647705776415, 0.2319706468919152, 0.23609326940512634, 0.20224136797532097]"
689,"[0.9662405496057411, 0.9679412015691378, 0.9681971109578644, 0.9681513032691119, 0.9683370897393913]","[-21.737001380375965, -21.335313564165457, -21.233723989211185, -21.279534371856844, -21.536393029881754]","[0.32834040676544185, 0.33512853514915397, 0.3549930324354648, 0.35568038593236506, 0.34791452574625775]"
690,"[0.9649021772944211, 0.9659455488723586, 0.965374268142346, 0.9653117080210714, 0.9657910803141332]","[-21.552172282077898, -21.21216749905238, -21.205514800425828, -21.254970385109328, -21.47207282302333]","[0.36794237903397187, 0.3836329575601226, 0.3555347013523452, 0.3549386820664934, 0.36991579869843466]"
691,"[0.966634824356953, 0.9678828988511347, 0.9685149786532159, 0.9684889723595503, 0.968514333046741]","[-21.389286112210204, -21.054803375504733, -21.066647184030497, -21.117042848789318, -21.324862759570337]","[0.4905640250264546, 0.49277734243479815, 0.5120841720542533, 0.5131720271250626, 0.5112688176536285]"
692,"[0.9674289072165758, 0.9684298965678262, 0.9683028396792782, 0.9682658804097912, 0.9685351913188389]","[-21.51905683683473, -21.15964472398304, -21.139731590074533, -21.189022994764596, -21.40934293098514]","[0.4464498888535209, 0.4471725722144227, 0.43112185415477294, 0.43068293539318725, 0.43990123568042877]"
693,"[0.9671034503993347, 0.9678795635941146, 0.9689673358827503, 0.9689693386467492, 0.9687503875307154]","[-21.172710129554517, -20.818624666559046, -20.796731610976952, -20.84573385841326, -21.06832891647684]","[0.2933937874452072, 0.27655670237183005, 0.29661445250971624, 0.298484309807335, 0.2867501534492802]"
694,"[0.967444880037029, 0.9689334774561942, 0.9694745890851755, 0.9694617183767323, 0.9695216997036451]","[-21.339816364987335, -20.96405240454952, -20.936148848688052, -20.985479562700206, -21.20680033920421]","[0.43962717347550634, 0.44380193942522284, 0.4425751130821305, 0.44136909268795094, 0.44564782270216297]"
