epoch,hjorth_activity,hjorth_mobility,hjorth_complexity,perm_entropy,approx_entropy,sample_entropy,shannon_entropy
630,"[2.02509347e-12 8.91566202e-12 1.64340531e-11 3.82035693e-11
 6.25864623e-11]",[0.06010461 0.06946953 0.07112717 0.07377256 0.07268902],[0.32193778 0.57861079 0.75281801 1.11921341 1.30040405],[0.53984329 0.54250483 0.54251632 0.54160484 0.54294192],[0.30557961 0.30495841 0.30493441 0.31380854 0.30518661],[0.26110997 0.26111632 0.26109879 0.26949814 0.26134378],[2.65623353 2.64982618 2.64979844 2.66487075 2.64937229]
631,"[3.81202055e-12 1.58686399e-11 2.92544477e-11 5.73943029e-11
 1.10338814e-10]",[0.06270818 0.06953386 0.07049195 0.07700643 0.07161811],[0.48507202 0.8826839  1.14622046 1.48284998 1.88210319],[0.5417144  0.54305598 0.54280772 0.54808283 0.54318884],[0.25708438 0.26498296 0.26494908 0.3028283  0.26627182],[0.21607375 0.22236038 0.22233828 0.25455113 0.22371084],[2.99033634 3.01223909 3.01216199 3.11316096 3.0166375 ]
632,"[1.44173447e-11 6.19085211e-11 1.14122477e-10 2.38309745e-10
 4.32484573e-10]",[0.04542375 0.04690578 0.04707617 0.04963385 0.04730908],[0.80125848 1.55627797 2.00494881 2.674285   3.11134034],[0.53877664 0.53852039 0.53852844 0.54779989 0.538748  ],[0.16111735 0.16200918 0.16201036 0.1701998  0.16227146],[0.11459937 0.11507902 0.11507879 0.12235361 0.11526392],[2.6401133  2.64173559 2.64174659 2.67324965 2.64253047]
633,"[2.11394127e-12 9.05597195e-12 1.66937731e-11 3.61511073e-11
 6.32902186e-11]",[0.07239382 0.08527157 0.08727342 0.09748683 0.08955339],[0.31106523 0.5535777  0.71403106 1.01854879 1.18204479],[0.53506962 0.535787   0.53579579 0.54440754 0.5358286 ],[0.37543044 0.3851245  0.38510739 0.42317092 0.38688889],[0.31568875 0.32329271 0.32327326 0.35518446 0.32482481],[2.99646142 3.01804222 3.01794478 3.12691402 3.02270255]
634,"[1.65633155e-12 7.03223270e-12 1.29639427e-11 2.71937045e-11
 4.90683393e-11]",[0.06231369 0.07410721 0.07630794 0.08048186 0.07848703],[0.30140439 0.52042926 0.67423644 0.95822909 1.16295254],[0.53687589 0.53920347 0.53942764 0.54173887 0.53931516],[0.33647696 0.33773958 0.33771941 0.35071907 0.3381087 ],[0.29384661 0.29535306 0.29534412 0.3056992  0.29574533],[2.96028911 2.97143988 2.97133524 3.02640454 2.97369254]
635,"[1.91174328e-12 8.11713691e-12 1.49639114e-11 3.16542762e-11
 5.66483597e-11]",[0.07100274 0.0836186  0.08579486 0.09250542 0.08806021],[0.32724553 0.56888888 0.73446206 1.01529434 1.2282309 ],[0.53576739 0.5329719  0.53297623 0.53999436 0.5332685 ],[0.37516095 0.38015073 0.38015503 0.4041751  0.38129325],[0.31856998 0.3233421  0.32332909 0.34279805 0.3241954 ],[3.00040346 3.01995769 3.01986485 3.12134094 3.02414767]
636,"[2.42560025e-12 1.01724234e-11 1.87533827e-11 3.75454313e-11
 7.08196272e-11]",[0.06560334 0.0750304  0.07661279 0.08131554 0.07822593],[0.30487312 0.54549891 0.7078325  0.99538522 1.19185854],[0.52722736 0.52900474 0.5290437  0.53558772 0.53059207],[0.32778054 0.33189594 0.33185349 0.35149814 0.33242989],[0.27112439 0.27515288 0.27512865 0.29606003 0.27599649],[2.8414709  2.85205068 2.85198534 2.9142515  2.85438506]
637,"[1.95655932e-12 8.25345105e-12 1.52148242e-11 3.14237365e-11
 5.75297383e-11]",[0.06353714 0.07506985 0.07699414 0.08446144 0.07908051],[0.29620561 0.52107728 0.67576423 0.96275161 1.15355251],[0.52745104 0.52854    0.5283031  0.53487219 0.52856371],[0.33176795 0.33840308 0.33842342 0.36965484 0.33971375],[0.28527338 0.29076965 0.29075902 0.31541079 0.2918651 ],[2.85922276 2.88616006 2.88609116 3.00080396 2.89143515]
638,"[2.25332877e-12 9.99243812e-12 1.84184679e-11 4.38809326e-11
 7.02382541e-11]",[0.06720316 0.07623423 0.07787556 0.07821944 0.07929184],[0.32711239 0.5880103  0.76247186 1.11691916 1.28409972],[0.53390153 0.53587143 0.53587445 0.53741622 0.53536369],[0.34366852 0.33998702 0.34003585 0.33642375 0.33949237],[0.29499315 0.29300297 0.2930167  0.29138901 0.29271456],[2.86670694 2.8398547  2.83996121 2.79034916 2.83593356]
639,"[1.79481524e-12 7.74343620e-12 1.42743034e-11 3.14110504e-11
 5.41790621e-11]",[0.06046753 0.07135703 0.073299   0.07786816 0.07523965],[0.31129661 0.54427272 0.70678078 1.02034229 1.22158924],[0.53741593 0.5394306  0.53941947 0.54054272 0.54012915],[0.31722973 0.31888953 0.31887932 0.33518488 0.31928387],[0.27152095 0.27244742 0.27242422 0.2866786  0.27287025],[2.92835199 2.92766871 2.92765228 2.95945027 2.92824671]
640,"[1.98643885e-12 8.42039754e-12 1.55228060e-11 3.30197154e-11
 5.87590026e-11]",[0.0608499  0.07183065 0.07363493 0.08025379 0.07559323],[0.34730076 0.61035987 0.7929441  1.10771041 1.36108159],[0.54213061 0.54129153 0.54204582 0.54612141 0.54205421],[0.28284631 0.2907932  0.29077372 0.32336629 0.29240987],[0.24521873 0.252207   0.252173   0.27873842 0.25353333],[2.73427095 2.74939963 2.74930807 2.83740098 2.75277962]
641,"[2.13196734e-12 9.14123483e-12 1.68516428e-11 3.65872604e-11
 6.38979004e-11]",[0.05995013 0.06949647 0.07111747 0.07514681 0.07275034],[0.31214536 0.55755787 0.72557917 1.05356446 1.24925422],[0.52842414 0.53217787 0.53215724 0.53728455 0.53222566],[0.30414979 0.30698222 0.30694032 0.3216781  0.30764395],[0.27000185 0.27180835 0.27180002 0.28323408 0.27233337],[2.83269578 2.84433362 2.84429879 2.89616317 2.84666387]
642,"[1.80249218e-12 7.79891614e-12 1.43759796e-11 3.23983329e-11
 5.46091952e-11]",[0.06170474 0.07278491 0.07475296 0.07904078 0.07671285],[0.3080298  0.54091815 0.70195645 1.02488026 1.20985632],[0.53648673 0.5375176  0.53751726 0.54118985 0.53851443],[0.32735599 0.32914536 0.32916627 0.34251709 0.32964811],[0.29035979 0.29153173 0.29154399 0.3027388  0.29200152],[2.78255272 2.78437515 2.78439024 2.82190876 2.78537042]
643,"[2.03804895e-12 8.62857303e-12 1.59067920e-11 3.31946502e-11
 6.01824221e-11]",[0.06067401 0.07051988 0.07225573 0.07663741 0.073992  ],[0.31036395 0.54939601 0.71431751 1.02203888 1.23005591],[0.53199406 0.53210627 0.53236231 0.53662135 0.5325763 ],[0.31022264 0.31295688 0.31296395 0.33057129 0.31379741],[0.27013688 0.27251212 0.27250619 0.28684097 0.27296099],[2.79975813 2.81887005 2.81880539 2.91112776 2.82279625]
644,"[2.10817397e-12 8.70493247e-12 1.60485481e-11 3.12796503e-11
 6.04650689e-11]",[0.0664778  0.07860276 0.08051832 0.09072426 0.0827446 ],[0.32299458 0.56780869 0.73519439 1.01072569 1.23829552],[0.53534843 0.53830722 0.53807303 0.54544706 0.53881547],[0.34206925 0.35398025 0.35395212 0.39780781 0.35594744],[0.29257781 0.30375976 0.30372346 0.34064464 0.30571314],[2.95355884 2.9902667  2.9901751  3.12708204 2.99706568]
645,"[2.08378243e-12 8.84642602e-12 1.63077187e-11 3.45442792e-11
 6.17375549e-11]",[0.06255778 0.07247552 0.07421886 0.07755026 0.07593297],[0.3070417  0.54308367 0.7055196  1.00673888 1.20715058],[0.52849419 0.53056281 0.53055631 0.53881325 0.53105919],[0.32118234 0.32292103 0.32291981 0.3351366  0.32339398],[0.27571652 0.27829031 0.27828513 0.28867727 0.27880961],[2.76131144 2.76676932 2.76674472 2.80132897 2.76804939]
646,"[2.11354882e-12 9.06299847e-12 1.67066632e-11 3.60679100e-11
 6.33422930e-11]",[0.05200388 0.06001443 0.06142885 0.06448183 0.06280059],[0.31210363 0.55601329 0.72691316 1.05247398 1.27989382],[0.53703928 0.53843536 0.53870437 0.54236669 0.53925325],[0.24648396 0.24776457 0.24779267 0.26114444 0.24829929],[0.21588926 0.21761255 0.21762422 0.23144206 0.21806705],[2.49803641 2.50412641 2.50415469 2.55150696 2.50576155]
647,"[1.94981044e-12 8.32648283e-12 1.53493181e-11 3.34744413e-11
 5.81803421e-11]",[0.06169545 0.07235364 0.07419491 0.07872544 0.07606828],[0.31485034 0.55611117 0.72224319 1.04209184 1.24108832],[0.53738077 0.53916309 0.53890439 0.54285229 0.53962805],[0.31812176 0.32191509 0.32187655 0.3394705  0.32258392],[0.27601712 0.27968412 0.27965998 0.29619608 0.28040549],[2.75937714 2.77157057 2.77152287 2.82679528 2.7740333 ]
648,"[2.32644965e-12 1.02047225e-11 1.88101367e-11 4.31148807e-11
 7.15869831e-11]",[0.05502362 0.06284431 0.06416812 0.06737073 0.06544916],[0.34618177 0.62600489 0.81788077 1.19045705 1.42317524],[0.54327809 0.54358125 0.54356943 0.54555226 0.5437738 ],[0.26548445 0.26655601 0.26654638 0.28023862 0.26668601],[0.23610158 0.23663816 0.23663253 0.24731087 0.2369432 ],[2.58684589 2.5808674  2.58088812 2.59941194 2.58060112]
649,"[1.96134783e-12 8.42717527e-12 1.55339718e-11 3.41189691e-11
 5.89307604e-11]",[0.06892215 0.08083816 0.08287105 0.08859845 0.08496044],[0.34451063 0.6030092  0.77973274 1.08486627 1.30999705],[0.5407374  0.54147466 0.54147835 0.54635395 0.54102046],[0.34035562 0.34411521 0.34412583 0.36720749 0.34522152],[0.28967624 0.2930085  0.29300979 0.30961325 0.29368669],[2.96476178 2.97520853 2.9751645  3.04278997 2.97774649]
650,"[2.07921870e-12 8.51175846e-12 1.56921729e-11 3.45248137e-11
 5.91936964e-11]",[0.06594729 0.07748998 0.07941906 0.08198023 0.08144926],[0.29271324 0.51415835 0.66605626 1.00007312 1.12885152],[0.52570407 0.52722705 0.52724182 0.5360189  0.52773418],[0.34198711 0.35011782 0.3500567  0.35436301 0.3511269 ],[0.29378018 0.29911664 0.29908534 0.30198238 0.30001907],[2.75820719 2.79147665 2.79133836 2.92812801 2.79805177]
651,"[2.07490439e-12 8.77854368e-12 1.61831580e-11 3.32896931e-11
 6.12058367e-11]",[0.06228877 0.07213261 0.07388107 0.077477   0.07559554],[0.30374002 0.53634358 0.69684507 0.98754548 1.19351601],[0.5340719  0.53380402 0.53430671 0.53536716 0.53372601],[0.31646511 0.3185351  0.31854434 0.33392974 0.31911303],[0.27009446 0.27326764 0.27326001 0.29177692 0.27401749],[2.76725012 2.77809993 2.77807453 2.83825721 2.78045729]
652,"[2.56315299e-12 1.07782679e-11 1.98695753e-11 4.07092328e-11
 7.50893566e-11]",[0.06372982 0.07275821 0.07421204 0.07900686 0.07573526],[0.32792532 0.59006885 0.76666596 1.07209487 1.29295737],[0.53079828 0.52901921 0.5290228  0.53678283 0.52926173],[0.31410236 0.31861233 0.31854487 0.33795456 0.31966118],[0.263994   0.26755657 0.26752874 0.28120557 0.26824417],[2.77656625 2.79358002 2.79354467 2.86357279 2.79684576]
653,"[2.27512290e-12 9.75250461e-12 1.79778067e-11 3.89082616e-11
 6.81625231e-11]",[0.06506907 0.07509015 0.07673573 0.08210527 0.0784422 ],[0.30551959 0.54914151 0.71250821 1.03252771 1.20491437],[0.52982837 0.53032219 0.53030282 0.53525616 0.53031731],[0.32366701 0.32833764 0.32831648 0.35145044 0.32924483],[0.26955427 0.27475535 0.27472963 0.2941996  0.27579161],[2.82601508 2.84558744 2.84549542 2.93659171 2.84958122]
654,"[2.51991696e-12 1.05696864e-11 1.94855104e-11 3.90506902e-11
 7.35872687e-11]",[0.06332294 0.07225472 0.07372544 0.07863057 0.0752463 ],[0.31758492 0.57303114 0.74478062 1.05795393 1.2606696 ],[0.52854807 0.53053161 0.53054825 0.53890364 0.53183109],[0.31074305 0.31503945 0.31502501 0.33540213 0.31576656],[0.25634954 0.26150876 0.26148133 0.28237402 0.26244196],[2.76533665 2.78259993 2.78254812 2.86455707 2.78608137]
655,"[3.65570953e-12 1.53766752e-11 2.83472576e-11 5.76585107e-11
 1.07116676e-10]",[0.06070808 0.06694886 0.06790167 0.07129926 0.06888838],[0.34656796 0.64008861 0.83313449 1.15988751 1.38844082],[0.52327172 0.52354146 0.5237907  0.52785047 0.52405844],[0.28016621 0.28389088 0.28388689 0.29852544 0.28476935],[0.23696419 0.2396453  0.23963129 0.25194063 0.24019123],[2.62795725 2.63876759 2.63872712 2.69184769 2.64097399]
656,"[2.13949981e-12 9.25029795e-12 1.70513876e-11 3.84514122e-11
 6.47674934e-11]",[0.06519906 0.07588145 0.07763098 0.08338517 0.07945867],[0.33913958 0.60124397 0.77974924 1.09615547 1.31837448],[0.53631685 0.53845419 0.53848532 0.54295559 0.53877617],[0.33151267 0.3373324  0.33736426 0.35981023 0.33839098],[0.27240342 0.27782609 0.27783933 0.29671464 0.27890559],[2.91261714 2.9145564  2.91455093 2.95725463 2.91564609]
657,"[1.67506643e-12 6.97462158e-12 1.28580797e-11 2.59529079e-11
 4.85213560e-11]",[0.06566033 0.07903942 0.08140402 0.08984115 0.08396393],[0.29118766 0.50217056 0.64908356 0.92131631 1.10775211],[0.5336437  0.53310814 0.53331468 0.5394811  0.53513505],[0.35386279 0.36133599 0.36129037 0.39437745 0.3628397 ],[0.29859476 0.30478703 0.30474521 0.33128056 0.3060669 ],[2.92270311 2.95121812 2.95110037 3.07342651 2.9567999 ]
658,"[2.45540687e-12 1.02118212e-11 1.88265445e-11 3.69047836e-11
 7.09981335e-11]",[0.06417821 0.07270162 0.07423113 0.0765288  0.07567589],[0.29637463 0.53159999 0.69074749 0.98779376 1.17082266],[0.52333424 0.52401229 0.52374904 0.53197621 0.52374061],[0.31307023 0.31402702 0.31403795 0.32452976 0.31457016],[0.25777802 0.26063163 0.26061747 0.2739033  0.26110177],[2.74101576 2.74615322 2.74612014 2.78440664 2.74742585]
659,"[4.06191861e-12 1.75104265e-11 3.22782003e-11 6.96147821e-11
 1.22453709e-10]",[0.05767616 0.06216425 0.0629481  0.06332199 0.06359978],[0.37424998 0.70338062 0.91758849 1.31392364 1.53854068],[0.52303227 0.52619881 0.52618893 0.53511483 0.52640417],[0.25282173 0.24980775 0.24980768 0.24863622 0.24942557],[0.20827742 0.20635695 0.20635384 0.20661375 0.20612118],[2.83339058 2.8400224  2.83999398 2.87523286 2.84144492]
660,"[2.62898877e-12 1.11268205e-11 2.05117676e-11 4.30750262e-11
 7.76106470e-11]",[0.06495371 0.0738328  0.07526331 0.07880481 0.07672272],[0.3212402  0.57838639 0.75090792 1.05530543 1.25966366],[0.5267397  0.52853512 0.52825814 0.53211523 0.52852257],[0.32136625 0.32495584 0.32493325 0.33882111 0.32552916],[0.26808203 0.27162322 0.27160133 0.28467418 0.27217886],[2.80662984 2.81690683 2.81686639 2.86160194 2.81889291]
661,"[3.53415783e-12 1.47916249e-11 2.72692206e-11 5.43660817e-11
 1.02945243e-10]",[0.0681787  0.07557936 0.0766942  0.08022205 0.07786526],[0.34214111 0.62402122 0.8071808  1.09455447 1.31180441],[0.51892795 0.5191938  0.51917342 0.52555607 0.51946173],[0.32113148 0.32433073 0.32433768 0.33203337 0.32450988],[0.25657106 0.25797771 0.25795455 0.26397609 0.25822583],[2.87063465 2.89181618 2.89172485 2.95966662 2.89545522]
662,"[3.92382314e-12 1.66523125e-11 3.06979137e-11 6.33657320e-11
 1.16152373e-10]",[0.06582502 0.0718862  0.07283333 0.07461615 0.0737486 ],[0.34968756 0.64518652 0.8355682  1.14763641 1.35904907],[0.5186862  0.5192294  0.51922968 0.5263673  0.51972876],[0.30686784 0.30871518 0.30872988 0.31606333 0.30901977],[0.25410603 0.2563014  0.25629393 0.26659468 0.25679513],[2.71892803 2.73548896 2.73540537 2.79630319 2.73848415]
663,"[4.81860673e-12 2.06574674e-11 3.80803876e-11 8.10815392e-11
 1.44338100e-10]",[0.06203489 0.06671945 0.06743555 0.06884615 0.06811514],[0.38946001 0.73178069 0.94844353 1.32008546 1.53681023],[0.52053235 0.52231631 0.52260135 0.52450897 0.52206489],[0.26973289 0.27011536 0.27013595 0.27181359 0.26999402],[0.21615516 0.21689114 0.21689327 0.2218499  0.21699241],[2.76440831 2.77845548 2.77842746 2.83024257 2.78103577]
664,"[3.31565231e-12 1.39392053e-11 2.56971177e-11 5.30064497e-11
 9.71217313e-11]",[0.0602875  0.06726334 0.0683145  0.071749   0.06942756],[0.33739457 0.61670164 0.80321215 1.12213044 1.34789786],[0.5182319  0.52039298 0.52039855 0.5257415  0.52066764],[0.28267407 0.28667042 0.28663215 0.2993318  0.28739382],[0.24277892 0.24519713 0.24518178 0.25149475 0.24561941],[2.7744289  2.78979973 2.78975244 2.83971785 2.79250135]
665,"[4.09331255e-12 1.73043221e-11 3.19006547e-11 6.48854950e-11
 1.20615545e-10]",[0.06522901 0.07129609 0.07220301 0.07484538 0.07312843],[0.36459321 0.67271384 0.87115996 1.18196175 1.41323014],[0.5182277  0.51931157 0.5195681  0.52457717 0.51957885],[0.30080689 0.30390208 0.30390746 0.31545196 0.30452995],[0.24631779 0.24882157 0.24883148 0.26006875 0.24931133],[2.79634589 2.80992911 2.80988645 2.85906027 2.81238545]
666,"[4.07036323e-12 1.72316629e-11 3.17668291e-11 6.52389198e-11
 1.20148125e-10]",[0.0538232  0.05857916 0.05932798 0.06083161 0.06004708],[0.36948413 0.68867034 0.90112018 1.25611812 1.52872747],[0.52532455 0.52498909 0.52501254 0.52716601 0.52476771],[0.23764448 0.23888386 0.2388927  0.24449617 0.2391898 ],[0.21154366 0.21337776 0.21337921 0.21999522 0.21376032],[2.57788351 2.58766322 2.58761576 2.6273335  2.58951859]
667,"[5.58367832e-12 2.37390351e-11 4.37606538e-11 9.17489755e-11
 1.65661255e-10]",[0.05994487 0.06399487 0.06459527 0.06576364 0.06517461],[0.41667289 0.78258551 1.01404256 1.3800555  1.63283731],[0.5208038  0.52392437 0.52366434 0.52582719 0.5247984 ],[0.25794281 0.25954641 0.25958238 0.2638934  0.26011471],[0.20682653 0.20871987 0.20871889 0.21708578 0.20914067],[2.69216522 2.69904202 2.69903853 2.72377298 2.70029151]
668,"[5.86320993e-12 2.49582860e-11 4.60091577e-11 9.54801361e-11
 1.74164278e-10]",[0.05474139 0.05836076 0.05888166 0.06060466 0.05940784],[0.43019734 0.81516059 1.06123242 1.45889488 1.73910063],[0.52649973 0.5262357  0.52672957 0.52958861 0.52616513],[0.22878683 0.22994132 0.22995024 0.2366974  0.23033   ],[0.18337868 0.18419113 0.1841871  0.1902901  0.18443448],[2.66718814 2.6814562  2.68140957 2.72581405 2.6839009 ]
669,"[3.38240176e-12 1.43268175e-11 2.64116424e-11 5.41740554e-11
 9.99000584e-11]",[0.06098702 0.06732933 0.068357   0.07036926 0.06934467],[0.35241095 0.64494196 0.83981642 1.15480899 1.40569105],[0.52762466 0.52589053 0.52611835 0.52956705 0.52818793],[0.28423583 0.28608949 0.28608654 0.29480359 0.28630472],[0.24550708 0.24722706 0.24721655 0.25692229 0.24754051],[2.73654585 2.74801729 2.74798695 2.79704787 2.7502416 ]
670,"[5.42269149e-12 2.33962831e-11 4.31288473e-11 9.29418194e-11
 1.63630354e-10]",[0.05298103 0.05615739 0.05669292 0.05740608 0.05714291],[0.42108119 0.80480761 1.05117331 1.4987329  1.75299011],[0.52373564 0.52469494 0.52468936 0.52821415 0.52430402],[0.22380667 0.22174106 0.22173249 0.2215534  0.22151213],[0.19401276 0.19267562 0.1926786  0.19162176 0.19253045],[2.59219873 2.59545612 2.59545813 2.62524197 2.59638878]
671,"[3.19405015e-12 1.33379565e-11 2.45890563e-11 4.85931978e-11
 9.27889955e-11]",[0.05857875 0.06530413 0.06636982 0.06964717 0.06746086],[0.35557716 0.64664247 0.84359131 1.14967957 1.42817081],[0.52985492 0.53241634 0.53218875 0.53629241 0.53266448],[0.2716565  0.2750442  0.27501684 0.29033033 0.27566884],[0.23294559 0.23617257 0.23615942 0.25091086 0.23675958],[2.70225944 2.71333713 2.71329798 2.76069047 2.71547638]
672,"[4.51387714e-12 1.90657591e-11 3.51479242e-11 7.21376820e-11
 1.32902398e-10]",[0.06037395 0.0657402  0.06650078 0.06969855 0.06732135],[0.39042371 0.72432916 0.94103539 1.26998645 1.54020273],[0.52375141 0.52327411 0.52327314 0.52610921 0.52379993],[0.27046507 0.27469626 0.27470834 0.28902548 0.27515835],[0.22812674 0.23227979 0.23228214 0.24599883 0.23294143],[2.77045007 2.78676932 2.78672274 2.84664586 2.78973929]
673,"[4.03624499e-12 1.68867053e-11 3.11314973e-11 6.11793893e-11
 1.17491714e-10]",[0.06021733 0.06560432 0.06645904 0.06837696 0.06728775],[0.3737754  0.6893995  0.89732729 1.21571418 1.48769389],[0.52795345 0.5282996  0.52829318 0.52980513 0.52836891],[0.27367473 0.27526105 0.27527255 0.28327611 0.27558822],[0.23072295 0.23158722 0.23158967 0.23869036 0.23186458],[2.70159842 2.70451797 2.70450834 2.72394347 2.70520485]
674,"[4.74104987e-12 2.01797483e-11 3.72002645e-11 7.69351146e-11
 1.40807588e-10]",[0.05408931 0.05800933 0.05864603 0.05976053 0.05922164],[0.40596705 0.76488694 0.99950659 1.39363025 1.6764794 ],[0.52503849 0.52428609 0.52427265 0.53199159 0.5245592 ],[0.23403058 0.23385877 0.23385799 0.23811656 0.23392975],[0.20619267 0.2069296  0.20692809 0.21347403 0.20721135],[2.6127638  2.61708311 2.61706556 2.64294809 2.61804209]
675,"[3.76521055e-12 1.59640097e-11 2.94288355e-11 6.12552836e-11
 1.11354221e-10]",[0.06340829 0.06963027 0.07058648 0.07271104 0.0715355 ],[0.36299023 0.66501721 0.86342279 1.1709054  1.41928868],[0.52991712 0.52905061 0.52904976 0.53210538 0.5282211 ],[0.29481852 0.2965487  0.29653801 0.30327064 0.29690398],[0.24735932 0.24913459 0.2491297  0.25756848 0.24946214],[2.79648043 2.8055658  2.80552462 2.83595436 2.80715039]
676,"[5.38735609e-12 2.28838073e-11 4.21856424e-11 8.62653542e-11
 1.59607417e-10]",[0.05020001 0.05389134 0.05441372 0.05691876 0.05496982],[0.42652768 0.80863266 1.05876039 1.45906001 1.78158985],[0.52506027 0.5245354  0.52453301 0.52980482 0.52506243],[0.20890606 0.21070522 0.21069676 0.22166252 0.21115296],[0.19090378 0.19256757 0.19255478 0.20065687 0.19292185],[2.60328432 2.61434846 2.61430576 2.6567975  2.61640455]
677,"[4.47390141e-12 1.91809000e-11 3.53581451e-11 7.46376409e-11
 1.33998193e-10]",[0.05970059 0.06434707 0.06508759 0.06603198 0.06576208],[0.39156402 0.73107211 0.95080225 1.30720217 1.56502674],[0.5277658  0.52564502 0.52564815 0.53134556 0.5261613 ],[0.26491596 0.26505191 0.26506687 0.26776893 0.26516288],[0.2215784  0.22248228 0.22246846 0.22770413 0.22265527],[2.69197578 2.69247253 2.69243866 2.70505209 2.69274601]
678,"[3.45867583e-12 1.47043020e-11 2.71068383e-11 5.69676431e-11
 1.02620612e-10]",[0.06587155 0.0725074  0.07358648 0.0747321  0.07459311],[0.35112257 0.64360033 0.83456416 1.15594194 1.37178358],[0.52930445 0.53157044 0.53154406 0.53150673 0.53210253],[0.3108415  0.31258533 0.31257424 0.31677316 0.31269826],[0.25459253 0.25770353 0.25766205 0.26892995 0.25825709],[2.74098312 2.75078622 2.75074528 2.79116033 2.75262566]
679,"[3.54254789e-12 1.48349558e-11 2.73484514e-11 5.47504131e-11
 1.03259412e-10]",[0.07053536 0.07816297 0.07931461 0.08246545 0.08051077],[0.35733536 0.64776674 0.83616509 1.11315227 1.34618481],[0.5286755  0.5289228  0.52892705 0.53243206 0.52894374],[0.3205348  0.32335411 0.32330893 0.33299555 0.3236945 ],[0.25296633 0.25626483 0.25625227 0.26859136 0.25695594],[2.79318898 2.81049639 2.81044497 2.86592849 2.81347106]
680,"[3.63289867e-12 1.53929724e-11 2.83766892e-11 5.93231494e-11
 1.07374301e-10]",[0.06601737 0.07306911 0.07410814 0.07734961 0.07520153],[0.35641722 0.65303538 0.84594939 1.15755109 1.38058096],[0.52709165 0.52630072 0.52656132 0.53199162 0.52605285],[0.30645003 0.30959138 0.30959212 0.32120072 0.31010283],[0.25021647 0.25219187 0.25217842 0.26054146 0.25258396],[2.80798356 2.82197133 2.82192629 2.87065523 2.82446057]
681,"[3.91023565e-12 1.68338609e-11 3.10316611e-11 6.76136058e-11
 1.17729423e-10]",[0.05720388 0.06216098 0.06297289 0.06398588 0.06370575],[0.33979443 0.63760621 0.83213372 1.20904998 1.40042213],[0.51731348 0.5170475  0.51704938 0.51992917 0.51786488],[0.2568114  0.25598102 0.25598042 0.25765665 0.25588774],[0.21912473 0.21813162 0.21813492 0.21906669 0.21799334],[2.64381992 2.65405343 2.6539946  2.70043586 2.65607599]
682,"[4.92121176e-12 2.07679572e-11 3.82857101e-11 7.74006068e-11
 1.44710554e-10]",[0.05607674 0.0603268  0.06097127 0.06292185 0.06160706],[0.38256956 0.71657052 0.93416612 1.2789261  1.54750646],[0.51670439 0.51767344 0.51742948 0.52052149 0.51718124],[0.2430362  0.24446145 0.24446852 0.25171213 0.24443013],[0.20122027 0.20157183 0.20157634 0.20668919 0.20166555],[2.66202793 2.67049064 2.67048781 2.70806617 2.67214596]
683,"[4.16607869e-12 1.75557867e-11 3.23637987e-11 6.53462517e-11
 1.22304165e-10]",[0.06440313 0.07038372 0.07126493 0.07426642 0.07218414],[0.35252294 0.65066909 0.84303265 1.14398094 1.36967886],[0.51411727 0.51554176 0.51554061 0.5227546  0.51576519],[0.29337194 0.295798   0.29576478 0.30874979 0.2963882 ],[0.2332068  0.23417368 0.2341728  0.24252814 0.23440042],[2.73730095 2.74774729 2.74770595 2.79193244 2.74975078]
684,"[4.62606617e-12 1.95636832e-11 3.60649431e-11 7.30685549e-11
 1.36356149e-10]",[0.06511524 0.07037482 0.07117106 0.07314384 0.07195422],[0.36841524 0.6832326  0.88347917 1.19438297 1.41896488],[0.51629591 0.51654284 0.51679835 0.52307131 0.51710679],[0.29981765 0.30202035 0.30200491 0.30963658 0.30234001],[0.25694888 0.25887255 0.25887114 0.26698255 0.25925433],[2.75052936 2.7600888  2.76008326 2.79961412 2.76191969]
685,"[4.33673098e-12 1.81775503e-11 3.35110563e-11 6.64340463e-11
 1.26520182e-10]",[0.06049059 0.0657241  0.06651978 0.06880634 0.06732074],[0.36020423 0.66857169 0.86922523 1.18715592 1.43082847],[0.51069661 0.51236045 0.51209704 0.51898961 0.51289662],[0.27347253 0.2757387  0.2757184  0.28575754 0.27591358],[0.23318939 0.23577593 0.23575541 0.24634156 0.23628956],[2.6814328  2.6917963  2.69175091 2.73269983 2.69372659]
686,"[4.88111906e-12 2.08211698e-11 3.83832993e-11 8.03852548e-11
 1.45356945e-10]",[0.05813844 0.06249865 0.06316375 0.06478961 0.06380465],[0.3707268  0.69846384 0.90868243 1.27314231 1.49464134],[0.51159682 0.51183824 0.51212738 0.51854188 0.51269912],[0.25648844 0.25739275 0.25739052 0.26163488 0.25761405],[0.21529199 0.21715136 0.2171467  0.22363681 0.21750617],[2.62717258 2.62685136 2.62684575 2.63943335 2.62705498]
687,"[5.57844421e-12 2.34307661e-11 4.31949812e-11 8.63740203e-11
 1.63144748e-10]",[0.05046131 0.05418104 0.05469258 0.05735814 0.05525875],[0.39200562 0.74333766 0.97264488 1.34846242 1.63144124],[0.50967269 0.51286553 0.51312074 0.5194592  0.51314482],[0.20720973 0.20995033 0.20995289 0.22210618 0.2104033 ],[0.1746177  0.17728981 0.17728247 0.18802744 0.1777292 ],[2.51672486 2.5340152  2.53393815 2.59862663 2.53715821]
