mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-2.94098396e-09 -1.22486257e-09 -1.67922159e-09  2.38738220e-08
 -1.14306617e-09]","[1.66934613e-06 3.38844319e-06 4.60079100e-06 6.41356844e-06
 8.92887601e-06]","[2.78671651e-12 1.14815473e-11 2.11672778e-11 4.11338601e-11
 7.97248269e-11]",[-0.26872118 -0.24685414 -0.24695747 -0.16355626 -0.24277858],[0.9717072  0.88970314 0.88995022 0.5547652  0.87375353],"[1.66934872e-06 3.38844341e-06 4.60079131e-06 6.41361287e-06
 8.92887609e-06]",[0.02467448 0.02454427 0.02454427 0.02545573 0.02441406],"[6.07699611e-13 2.50023982e-12 4.60953384e-12 8.74643656e-12
 1.73512317e-11]",[0.5022156  0.50356316 0.50356378 0.5067062  0.50377801],"[7.61972630e-13 3.08496838e-12 5.68769599e-12 1.01569463e-11
 2.13463769e-11]",[0.62971004 0.62133096 0.6213465  0.58842109 0.6197736 ],"[2.11372208e-13 8.63903435e-13 1.59273743e-12 2.97515168e-12
 5.98904457e-12]",[0.17468239 0.17399528 0.17399696 0.17235909 0.17388673],"[6.79267644e-14 2.93509894e-13 5.41044449e-13 1.23486998e-12
 2.05544746e-12]",[0.05613609 0.05911464 0.05910584 0.07153957 0.05967814],"[1.40060207e-15 6.03067415e-15 1.11200457e-14 2.73345462e-14
 4.22939361e-14]",[0.00115749 0.00121461 0.0012148  0.00158357 0.00122797],996
"[-1.01642124e-08 -1.97307809e-08 -2.67940330e-08 -3.10390515e-08
 -5.15600457e-08]","[1.90401431e-06 3.91156727e-06 5.31092191e-06 7.72955291e-06
 1.03298132e-05]","[3.62527050e-12 1.53003585e-11 2.82058916e-11 5.97459882e-11
 1.06705042e-10]",[0.25224336 0.27220901 0.27215609 0.294189   0.27492154],[2.91681362 3.18675929 3.18618153 3.52631664 3.22489957],"[1.90404144e-06 3.91161704e-06 5.31098950e-06 7.72961523e-06
 1.03299419e-05]",[0.0203125  0.02070312 0.02070312 0.02122396 0.02096354],"[8.19990014e-13 3.41763023e-12 6.30061115e-12 1.25403179e-11
 2.37731665e-11]",[0.598949   0.59771092 0.5977157  0.59177196 0.59746223],"[6.91165702e-13 2.88236577e-12 5.31386680e-12 1.05037227e-11
 2.00489259e-11]",[0.50485128 0.50409828 0.50410691 0.49566595 0.50386539],"[1.69759015e-13 7.10960205e-13 1.31066970e-12 2.69825701e-12
 4.95119670e-12]",[0.12399784 0.12434016 0.12433839 0.12732954 0.12443244],"[7.03357331e-14 3.07925914e-13 5.67557657e-13 1.35844179e-12
 2.16144880e-12]",[0.05137565 0.0538533  0.0538421  0.06410426 0.05432108],"[8.33471339e-16 3.44462090e-15 6.35027047e-15 1.64549033e-14
 2.40531340e-14]",[0.0006088  0.00060243 0.00060243 0.0007765  0.0006045 ],997
"[1.33303463e-08 2.60476630e-08 3.53754268e-08 4.20274054e-08
 6.81561074e-08]","[1.73180717e-06 3.52373209e-06 4.78448568e-06 6.79183910e-06
 9.29103158e-06]","[2.99915606e-12 1.24166878e-11 2.28913032e-11 4.61290783e-11
 8.63232679e-11]",[-0.17470033 -0.1575715  -0.1576541  -0.1066688  -0.15449698],[0.45012051 0.42044042 0.42054304 0.31687133 0.41453572],"[1.73185847e-06 3.52382836e-06 4.78461645e-06 6.79196913e-06
 9.29128157e-06]",[0.02252604 0.02213542 0.02200521 0.02265625 0.021875  ],"[6.76950194e-13 2.79810340e-12 5.15857869e-12 1.00152233e-11
 1.94367313e-11]",[0.54674472 0.5490611  0.54905869 0.55494523 0.5494442 ],"[6.84779849e-13 2.77136586e-12 5.10959583e-12 9.20425191e-12
 1.91785350e-11]",[0.55306841 0.54381449 0.54384515 0.51000917 0.54214542],"[1.93044061e-13 7.90012653e-13 1.45647839e-12 2.74989808e-12
 5.47839484e-12]",[0.15591372 0.15502115 0.15502179 0.15237232 0.15486515],"[5.94846294e-14 2.56227939e-13 4.72290159e-13 1.10482627e-12
 1.79451555e-12]",[0.04804328 0.05027863 0.05026869 0.06121861 0.05072798],"[1.07355998e-15 4.70676189e-15 8.68066024e-15 2.33668201e-14
 3.31367419e-14]",[0.00086707 0.00092359 0.00092394 0.00129476 0.00093672],998
"[-5.24924686e-09 -1.01222967e-08 -1.37501092e-08 -1.55826234e-08
 -2.64286821e-08]","[1.42947016e-06 2.94317599e-06 3.99607400e-06 5.86985673e-06
 7.77577603e-06]","[2.04338493e-12 8.66228489e-12 1.59686074e-11 3.44552180e-11
 6.04626929e-11]",[-0.12458956 -0.12057568 -0.12061044 -0.09977791 -0.11970659],[-0.03611619 -0.07287465 -0.0728238  -0.12377902 -0.07821232],"[1.42947979e-06 2.94319339e-06 3.99609766e-06 5.86987741e-06
 7.77582095e-06]",[0.02311198 0.0219401  0.0219401  0.02265625 0.02167969],"[4.42159129e-13 1.88512591e-12 3.47515838e-12 7.45058171e-12
 1.31652605e-11]",[0.54300866 0.54723876 0.54723395 0.55042012 0.54778241],"[4.19188461e-13 1.74764947e-12 3.22189579e-12 6.52150097e-12
 1.21609181e-11]",[0.51479874 0.50733032 0.50735263 0.48178323 0.50599356],"[1.37064110e-13 5.64758296e-13 1.04119779e-12 2.06827810e-12
 3.92318053e-12]",[0.16832627 0.16394535 0.16395764 0.15279637 0.16323637],"[4.77887792e-14 2.11313744e-13 3.89478958e-13 1.04487192e-12
 1.48882444e-12]",[0.05868865 0.06134289 0.06133134 0.07719109 0.06194726],"[8.80844016e-16 3.91746601e-15 7.21836203e-15 2.12189655e-14
 2.76629180e-14]",[0.00108175 0.00113721 0.00113668 0.00156757 0.001151  ],999
"[9.02410281e-09 1.77150857e-08 2.40565112e-08 2.90466846e-08
 4.63875377e-08]","[1.35239891e-06 2.76614582e-06 3.75577615e-06 5.43821922e-06
 7.30053624e-06]","[1.82898282e-12 7.65156269e-12 1.41058545e-11 2.95742282e-11
 5.32978293e-11]",[-0.16779396 -0.18924629 -0.18920395 -0.211633   -0.19218368],[0.59699232 0.49388664 0.49414402 0.29913666 0.47835061],"[1.35242902e-06 2.76620254e-06 3.75585319e-06 5.43829679e-06
 7.30068361e-06]",[0.02389323 0.02389323 0.02389323 0.02447917 0.02415365],"[3.50790188e-13 1.45546061e-12 2.68326781e-12 5.29633767e-12
 1.01175226e-11]",[0.50849226 0.50586261 0.50587417 0.49048133 0.5052834 ],"[3.85606655e-13 1.58354576e-12 2.91943634e-12 5.52469434e-12
 1.09864302e-11]",[0.5589609  0.55038012 0.55039882 0.51162891 0.54867787],"[1.32551413e-13 5.50876087e-13 1.01557553e-12 2.04017134e-12
 3.83117069e-12]",[0.19214154 0.19146352 0.19146558 0.18893545 0.19133409],"[4.40646608e-14 2.03335308e-13 3.74738894e-13 1.11967147e-12
 1.44282247e-12]",[0.06387448 0.0706716  0.0706492  0.10369013 0.0720566 ],"[8.82368342e-16 4.11312091e-15 7.58069596e-15 2.53230227e-14
 2.92966411e-14]",[0.00127905 0.00142956 0.00142918 0.00234511 0.00146312],1000
"[-1.30203722e-08 -2.55281720e-08 -3.46671262e-08 -4.17054903e-08
 -6.68408347e-08]","[1.49496242e-06 3.09886053e-06 4.20741852e-06 6.25742587e-06
 8.19543159e-06]","[2.23491263e-12 9.60293656e-12 1.77023706e-11 3.91553785e-11
 6.71650989e-11]",[-0.34333424 -0.33307695 -0.33311245 -0.30854663 -0.33125468],[1.15291757 1.12079584 1.12119048 0.92996319 1.11190348],"[1.49501912e-06 3.09896567e-06 4.20756134e-06 6.25756485e-06
 8.19570416e-06]",[0.02298177 0.02311198 0.02311198 0.02207031 0.02324219],"[5.03084393e-13 2.18410757e-12 4.02621816e-12 9.04123159e-12
 1.52985057e-11]",[0.57091336 0.57746635 0.57745611 0.59155719 0.57847822],"[4.35940060e-13 1.84404409e-12 3.39956683e-12 7.12973455e-12
 1.28618297e-11]",[0.49471621 0.48755539 0.4875793  0.46649018 0.48634086],"[1.29632949e-13 5.37879403e-13 9.91624820e-13 1.98984212e-12
 3.74032039e-12]",[0.14711087 0.14221243 0.14222275 0.13019304 0.14143171],"[4.07612945e-14 1.77155172e-13 3.26523178e-13 8.02568285e-13
 1.24321186e-12]",[0.04625699 0.04683888 0.04683124 0.0525111  0.04700923],"[1.02703152e-15 4.39757060e-15 8.10493190e-15 2.06502315e-14
 3.08208382e-14]",[0.0011655  0.00116269 0.00116244 0.00135112 0.00116542],1001
"[4.23063951e-09 7.56854252e-09 1.02805912e-08 8.19950863e-09
 1.94880227e-08]","[1.35882373e-06 2.87466713e-06 3.90273469e-06 6.14851838e-06
 7.62852499e-06]","[1.84640193e-12 8.26371111e-12 1.52313381e-11 3.78042782e-11
 5.81943936e-11]",[-0.10341391 -0.12852169 -0.12846302 -0.15303865 -0.13174037],[0.21583108 0.19491269 0.19482366 0.12953764 0.19108321],"[1.35883031e-06 2.87467709e-06 3.90274823e-06 6.14852384e-06
 7.62854989e-06]",[0.02220052 0.0218099  0.02167969 0.01907552 0.02128906],"[5.22790736e-13 2.35239704e-12 4.33582190e-12 1.06117706e-11
 1.65706686e-11]",[0.68117729 0.68189428 0.68189767 0.67484183 0.68182053],"[3.22167977e-13 1.46090640e-12 2.69257544e-12 6.85623749e-12
 1.03083048e-11]",[0.41977314 0.42347601 0.42346318 0.43601355 0.42414787],"[7.06509345e-14 3.11318472e-13 5.73791411e-13 1.40082557e-12
 2.18783438e-12]",[0.09205559 0.09024254 0.09024057 0.08908369 0.09002114],"[3.14852295e-14 1.36268426e-13 2.51196942e-13 6.22995563e-13
 9.56077492e-13]",[0.04102411 0.03950042 0.03950591 0.0396186  0.03933898],"[9.43892264e-16 4.09511033e-15 7.54627675e-15 2.08597622e-14
 2.88107412e-14]",[0.00122986 0.00118706 0.00118681 0.00132655 0.00118545],1002
"[3.00743173e-09 7.98182756e-09 1.08334631e-08 2.49536658e-08
 2.18517698e-08]","[1.24782554e-06 2.64645792e-06 3.59288304e-06 5.71574931e-06
 7.02628645e-06]","[1.55706858e-12 7.00373953e-12 1.29088086e-11 3.26697902e-11
 4.93687012e-11]",[-0.1153728  -0.10472254 -0.10472356 -0.07098074 -0.10273763],[0.11295475 0.12926505 0.12907824 0.14559688 0.13154298],"[1.24782916e-06 2.64646996e-06 3.59289938e-06 5.71580378e-06
 7.02632043e-06]",[0.02122396 0.01992187 0.01992187 0.02096354 0.02018229],"[3.89140474e-13 1.74440575e-12 3.21514801e-12 7.93931533e-12
 1.22848873e-11]",[0.63635168 0.63783747 0.63782629 0.63552052 0.63793816],"[2.76053028e-13 1.24341880e-12 2.29175979e-12 5.78091829e-12
 8.76542129e-12]",[0.45142261 0.45465288 0.45464303 0.46274673 0.45517689],"[7.46420003e-14 3.23682925e-13 5.96719670e-13 1.40260418e-12
 2.26912422e-12]",[0.1220602  0.11835383 0.11837822 0.11227464 0.11783266],"[2.93026845e-14 1.29152418e-13 2.38024196e-13 6.20557926e-13
 9.08911262e-13]",[0.04791795 0.04722425 0.04721963 0.04967397 0.04719858],"[7.67712035e-16 3.39348215e-15 6.25544685e-15 1.86630837e-14
 2.39793864e-14]",[0.00125542 0.00124082 0.00124097 0.00149393 0.00124522],1003
"[-6.35238499e-09 -1.07500514e-08 -1.46099982e-08 -7.80690229e-09
 -2.73688964e-08]","[1.61886962e-06 3.37008329e-06 4.57553567e-06 6.89512839e-06
 8.91923536e-06]","[2.62073886e-12 1.13574614e-11 2.09355267e-11 4.75427955e-11
 7.95527594e-11]",[0.08909685 0.10821832 0.10815563 0.12548681 0.11078841],[0.61466056 0.54768209 0.5479782  0.32923803 0.53571658],"[1.61888209e-06 3.37010043e-06 4.57555900e-06 6.89513281e-06
 8.91927735e-06]",[0.021875   0.02226563 0.02226563 0.02213542 0.02252604],"[7.12995390e-13 3.08948463e-12 5.69501484e-12 1.25543176e-11
 2.16271884e-11]",[0.63814789 0.63877843 0.63878142 0.63212168 0.63872028],"[5.05901602e-13 2.18565782e-12 4.02892580e-12 8.96199862e-12
 1.52977047e-11]",[0.45279401 0.4519042  0.45190452 0.45124505 0.45179031],"[1.37047745e-13 5.88703694e-13 1.08520541e-12 2.41946627e-12
 4.11783657e-12]",[0.122661   0.12171973 0.12172208 0.1218224  0.12161293],"[4.46383494e-14 1.94229378e-13 3.57997018e-13 8.91804364e-13
 1.36375255e-12]",[0.03995239 0.04015865 0.04015474 0.04490319 0.04027599],"[1.06982406e-15 4.65507985e-15 8.58193620e-15 2.33910600e-14
 3.27575673e-14]",[0.00095752 0.00096248 0.00096259 0.00117776 0.00096744],1004
"[7.27859958e-09 1.46155539e-08 1.98505620e-08 2.58412620e-08
 3.84203602e-08]","[1.53068801e-06 3.21996250e-06 4.37153325e-06 6.77858055e-06
 8.53661129e-06]","[2.34300579e-12 1.03681585e-11 1.91103029e-11 4.59491543e-11
 7.28737324e-11]",[-0.02390773 -0.01731532 -0.01731339  0.00804826 -0.0160501 ],[0.30447495 0.21152175 0.21201956 0.00709989 0.19697834],"[1.53070532e-06 3.21999567e-06 4.37157832e-06 6.77862981e-06
 8.53669775e-06]",[0.01822917 0.01770833 0.01770833 0.01914063 0.01783854],"[5.45548715e-13 2.41333911e-12 4.44816490e-12 1.05709899e-11
 1.69574940e-11]",[0.62190641 0.62361035 0.62359721 0.62206599 0.62375664],"[4.17393141e-13 1.84322623e-12 3.39741458e-12 8.17674105e-12
 1.29527616e-11]",[0.47581355 0.47629235 0.4762904  0.48117277 0.47644841],"[1.15506093e-13 5.08907877e-13 9.38062290e-13 2.25094740e-12
 3.57519810e-12]",[0.1316729  0.13150254 0.13150884 0.13246043 0.13150844],"[4.16571726e-14 1.81999832e-13 3.35470448e-13 8.39615994e-13
 1.27852943e-12]",[0.04748772 0.04702902 0.04703028 0.04940848 0.04702884],"[1.01850903e-15 4.55304147e-15 8.39416264e-15 2.51806898e-14
 3.22098668e-14]",[0.00116106 0.00117651 0.00117679 0.0014818  0.00118479],1005
"[1.21172576e-08 2.50374902e-08 3.39923737e-08 4.81477035e-08
 6.61266438e-08]","[1.40264063e-06 2.92335941e-06 3.96895384e-06 6.13709329e-06
 7.74194564e-06]","[1.96740074e-12 8.54603026e-12 1.57525946e-11 3.76639140e-11
 5.99377223e-11]",[-0.31244071 -0.26838152 -0.26855487 -0.15167793 -0.26105422],[1.08971886 0.78376718 0.78466073 0.1749945  0.73586371],"[1.40269297e-06 2.92346663e-06 3.96909940e-06 6.13728215e-06
 7.74222804e-06]",[0.02298177 0.02311198 0.02311198 0.02246094 0.0233724 ],"[3.69049448e-13 1.62263277e-12 2.99086414e-12 7.14421482e-12
 1.13952062e-11]",[0.55308707 0.55214358 0.55214606 0.5472621  0.55193489],"[3.14734423e-13 1.40078701e-12 2.58186818e-12 6.36956157e-12
 9.85715722e-12]",[0.47168622 0.47665471 0.47664095 0.487922   0.47743839],"[1.02541011e-13 4.49218045e-13 8.28014688e-13 1.97355172e-12
 3.15326095e-12]",[0.15367617 0.15285828 0.15286052 0.15117827 0.15273043],"[4.50816768e-14 1.97449883e-13 3.63964997e-13 9.11263213e-13
 1.38753909e-12]",[0.06756301 0.06718753 0.0671919  0.06980471 0.06720644],"[1.00793845e-15 4.21736922e-15 7.77196771e-15 1.97314342e-14
 2.95010486e-14]",[0.00151058 0.00143507 0.00143479 0.00151147 0.0014289 ],1006
"[-1.41335150e-09 -5.26257539e-09 -7.13304764e-09 -2.28065413e-08
 -1.49038755e-08]","[1.28219104e-06 2.70809329e-06 3.67665848e-06 5.79935666e-06
 7.18551782e-06]","[1.64401386e-12 7.33376927e-12 1.35178176e-11 3.36325376e-11
 5.16316664e-11]",[-0.11539049 -0.09439068 -0.09445377 -0.04233006 -0.09098388],[ 0.06435656  0.04037408  0.04043346 -0.07685032  0.0349474 ],"[1.28219182e-06 2.70809840e-06 3.67666540e-06 5.79940150e-06
 7.18553328e-06]",[0.02135417 0.02070312 0.02070312 0.02226563 0.02083333],"[3.56773143e-13 1.64109537e-12 3.02466837e-12 7.94011581e-12
 1.16051298e-11]",[0.60789124 0.61480632 0.6147938  0.62096262 0.61567415],"[2.50505173e-13 1.13126623e-12 2.08509419e-12 5.38518793e-12
 7.98127885e-12]",[0.42682557 0.42380817 0.42381604 0.4211526  0.42342198],"[7.31313025e-14 3.21726366e-13 5.93054633e-13 1.48200227e-12
 2.26196585e-12]",[0.12460545 0.12052889 0.12054423 0.11590108 0.12000158],"[3.65863210e-14 1.55283221e-13 2.86250550e-13 6.75998526e-13
 1.08607551e-12]",[0.06233794 0.05817401 0.05818326 0.05286696 0.05761837],"[9.88523257e-16 4.45146782e-15 8.20455057e-15 2.38461357e-14
 3.14892023e-14]",[0.0016843  0.00166766 0.00166766 0.0018649  0.00167056],1007
"[-4.89568626e-09 -1.23928855e-08 -1.68201920e-08 -3.61951166e-08
 -3.37232393e-08]","[1.41709155e-06 2.96200889e-06 4.02142554e-06 6.13764461e-06
 7.84466674e-06]","[2.00814845e-12 8.77349668e-12 1.61718634e-11 3.76706813e-11
 6.15387962e-11]",[0.14829285 0.14069331 0.14070408 0.14049628 0.13982224],[0.40538178 0.33445089 0.33483209 0.16114152 0.32278161],"[1.41710000e-06 2.96203482e-06 4.02146072e-06 6.13775133e-06
 7.84473922e-06]",[0.02128906 0.02063802 0.02063802 0.02246094 0.02050781],"[3.98016072e-13 1.77028918e-12 3.26299717e-12 7.91383889e-12
 1.24520589e-11]",[0.57337204 0.57806846 0.57806355 0.58491193 0.57872468],"[2.95002607e-13 1.31563574e-12 2.42490866e-12 6.01834872e-12
 9.26148161e-12]",[0.42497341 0.42960638 0.42959011 0.44481623 0.4304387 ],"[1.04644619e-13 4.48411620e-13 8.26599847e-13 1.85865235e-12
 3.13636600e-12]",[0.15074843 0.14642388 0.14643814 0.13737302 0.14576645],"[5.10958358e-14 2.18182794e-13 4.02159450e-13 9.25143298e-13
 1.52594850e-12]",[0.07360739 0.07124519 0.07124546 0.06837735 0.07092032],"[1.28281007e-15 5.68335355e-15 1.04750671e-14 2.92845930e-14
 4.00895597e-14]",[0.00184798 0.00185584 0.00185573 0.00216442 0.00186321],1008
"[-1.77547107e-08 -2.80053180e-08 -3.80543195e-08 -6.89038638e-09
 -7.02241803e-08]","[2.99928182e-06 6.16709835e-06 8.37303543e-06 1.35246058e-05
 1.63231513e-05]","[8.99569146e-12 3.80331021e-11 7.01077223e-11 1.82914962e-10
 2.66445270e-10]",[1.20812095 1.58364763 1.58266009 1.95898927 1.6385827 ],[ 8.60788196 11.09515695 11.08810553 14.47871353 11.48734575],"[2.99933437e-06 6.16716194e-06 8.37312190e-06 1.35246076e-05
 1.63233024e-05]",[0.02376302 0.02467448 0.02467448 0.02558594 0.0249349 ],"[7.01801921e-13 3.26316156e-12 6.01335659e-12 1.90556789e-11
 2.32091434e-11]",[0.56750092 0.58231329 0.5822567  0.63120331 0.58510999],"[4.30165109e-13 1.82819737e-12 3.37004549e-12 8.03158810e-12
 1.27899892e-11]",[0.34784615 0.326243   0.32631219 0.26603959 0.32243976],"[1.90557388e-13 8.03952897e-13 1.48204079e-12 3.18062617e-12
 5.60798763e-12]",[0.15409119 0.14346591 0.14350191 0.10535556 0.14137918],"[1.73771783e-13 7.66915076e-13 1.41357126e-12 3.60753642e-12
 5.39581193e-12]",[0.14051778 0.13685649 0.1368722  0.1194966  0.13603016],"[1.01300043e-14 4.55158256e-14 8.38932383e-14 2.26396965e-13
 3.21292111e-13]",[0.00819147 0.00812233 0.00812315 0.00749921 0.00809988],1009
"[1.66106267e-08 2.77955885e-08 3.77600402e-08 1.81598191e-08
 7.05992725e-08]","[1.58270606e-06 3.19719124e-06 4.34118972e-06 6.10157843e-06
 8.42134211e-06]","[2.50495848e-12 1.02220318e-11 1.88459282e-11 3.72292594e-11
 7.09190030e-11]",[0.02207914 0.02019577 0.02025718 0.00896122 0.01974305],[0.35776815 0.32071027 0.32093503 0.14341503 0.31264198],"[1.58279323e-06 3.19731206e-06 4.34135394e-06 6.10160546e-06
 8.42163804e-06]",[0.02298177 0.02324219 0.0233724  0.02571615 0.0233724 ],"[4.76955636e-13 1.95019689e-12 3.59554812e-12 6.81310237e-12
 1.35237745e-11]",[0.49114156 0.48269504 0.48272021 0.4586261  0.48128256],"[5.75682489e-13 2.38856938e-12 4.40355651e-12 8.50763042e-12
 1.65978559e-11]",[0.59280481 0.59119702 0.59119936 0.57269378 0.59068262],"[1.84464368e-13 7.80006251e-13 1.43796549e-12 2.97233182e-12
 5.43856041e-12]",[0.18995083 0.19306007 0.19305402 0.20008344 0.19354687],"[5.56211713e-14 2.49462803e-13 4.59800279e-13 1.20759786e-12
 1.75934243e-12]",[0.05727549 0.06174477 0.06173047 0.08128983 0.06261128],"[1.21705066e-15 5.18701393e-15 9.56316249e-15 2.40968468e-14
 3.63478452e-14]",[0.00125325 0.00128384 0.0012839  0.00162209 0.00129354],1010
"[-1.37423608e-08 -2.79337871e-08 -3.79254395e-08 -5.12237242e-08
 -7.35758694e-08]","[1.77265716e-06 3.67664733e-06 4.99188290e-06 7.37029319e-06
 9.72269542e-06]","[3.14231341e-12 1.35177356e-11 2.49188949e-11 5.43212217e-11
 9.45308062e-11]",[0.11828194 0.12840335 0.12836523 0.16835927 0.13028483],[0.42824379 0.39147222 0.39161701 0.32445376 0.38583041],"[1.77271043e-06 3.67675345e-06 4.99202696e-06 7.37047119e-06
 9.72297381e-06]",[0.02246094 0.02207031 0.02207031 0.02285156 0.02220052],"[7.71035720e-13 3.35241609e-12 6.17973344e-12 1.36219479e-11
 2.34764545e-11]",[0.60880983 0.61124724 0.61124006 0.60864115 0.61146314],"[6.30613225e-13 2.71141293e-12 4.99833177e-12 1.09783662e-11
 1.89630108e-11]",[0.49793222 0.4943729  0.49438712 0.49052349 0.49390687],"[1.43916383e-13 6.07870859e-13 1.12059436e-12 2.39893671e-12
 4.24050880e-12]",[0.11363638 0.11083331 0.11083846 0.1071867  0.11044746],"[6.21874892e-14 2.67961169e-13 4.93975503e-13 1.15150418e-12
 1.87678671e-12]",[0.04910324 0.04885746 0.04885933 0.05145027 0.04888242],"[1.13198506e-15 4.97444776e-15 9.17789228e-15 2.52142172e-14
 3.50739567e-14]",[0.00089382 0.00090699 0.00090779 0.00112659 0.00091353],1011
"[5.47563561e-09 1.29973865e-08 1.76359546e-08 3.41277462e-08
 3.50514775e-08]","[1.84474366e-06 3.83480692e-06 5.20640302e-06 8.21322549e-06
 1.01571953e-05]","[3.40307918e-12 1.47057441e-11 2.71066324e-11 6.74570729e-11
 1.03168617e-10]",[-0.07251303 -0.1338879  -0.13372643 -0.37647831 -0.14587076],[2.92933315 4.32061249 4.31588278 8.63780882 4.58064174],"[1.84475179e-06 3.83482894e-06 5.20643289e-06 8.21329639e-06
 1.01572558e-05]",[0.02688802 0.0281901  0.0281901  0.02753906 0.0281901 ],"[7.42764069e-13 3.28398041e-12 6.05314889e-12 1.41790919e-11
 2.30676194e-11]",[0.55969269 0.56628108 0.56626768 0.57917681 0.56726961],"[5.43742207e-13 2.32342498e-12 4.28301772e-12 9.22509281e-12
 1.62317243e-11]",[0.40972437 0.40064539 0.4006732  0.3768196  0.39916403],"[2.11773390e-13 8.88447636e-13 1.63778892e-12 3.39142020e-12
 6.18907809e-12]",[0.15957694 0.15320161 0.15321396 0.13853016 0.15219932],"[1.02239544e-13 4.46337779e-13 8.22698833e-13 1.96920883e-12
 3.13233568e-12]",[0.07704024 0.07696533 0.07696288 0.08043675 0.07702914],"[3.25811609e-15 1.38946200e-14 2.56137598e-14 5.76959694e-14
 9.71439523e-14]",[0.00245508 0.00239595 0.00239615 0.00235672 0.00238892],1012
"[ 1.19814256e-10 -3.73672947e-09 -5.05539024e-09 -2.87484596e-08
 -1.15853054e-08]","[1.31398790e-06 2.73833335e-06 3.71774372e-06 5.78351010e-06
 7.25281184e-06]","[1.72656419e-12 7.49846955e-12 1.38216184e-11 3.34489890e-11
 5.26032796e-11]",[-0.11380088 -0.08890659 -0.08894138 -0.02219361 -0.08459126],[0.23402195 0.22370712 0.22377693 0.16145404 0.22137308],"[1.31398790e-06 2.73833590e-06 3.71774716e-06 5.78358155e-06
 7.25282109e-06]",[0.02382812 0.02473958 0.02473958 0.02421875 0.02539062],"[4.07887637e-13 1.78722334e-12 3.29429823e-12 7.58902273e-12
 1.25374067e-11]",[0.58656781 0.58880041 0.58879924 0.58242874 0.58892783],"[3.31943387e-13 1.45213298e-12 2.67666686e-12 6.29891902e-12
 1.01892313e-11]",[0.47735525 0.47840496 0.47840824 0.48341817 0.47862545],"[9.40281561e-14 3.96682229e-13 7.31266910e-13 1.63013547e-12
 2.76908971e-12]",[0.13521834 0.13068689 0.1307014  0.12510672 0.13007427],"[5.08181149e-14 2.22064303e-13 4.09288520e-13 1.01601620e-12
 1.55955676e-12]",[0.07307961 0.07315905 0.0731533  0.07797539 0.07325808],"[9.34460105e-16 4.07866892e-15 7.51465452e-15 2.14058749e-14
 2.87202897e-14]",[0.00134381 0.00134372 0.00134312 0.00164282 0.0013491 ],1013
"[-3.91753745e-09 -9.62456343e-09 -1.30605491e-08 -2.68106846e-08
 -2.60830703e-08]","[1.34151506e-06 2.83690401e-06 3.85143733e-06 6.12301534e-06
 7.52946891e-06]","[1.79966267e-12 8.04802438e-12 1.48335695e-11 3.74913169e-11
 5.66929021e-11]",[-0.2777775  -0.28041169 -0.28041234 -0.22048059 -0.27927143],[0.36195495 0.32901354 0.32913931 0.1892247  0.32208448],"[1.34152078e-06 2.83692034e-06 3.85145947e-06 6.12307404e-06
 7.52951409e-06]",[0.02226563 0.02226563 0.02226563 0.02272135 0.0219401 ],"[3.81583796e-13 1.72940494e-12 3.18733438e-12 8.15891398e-12
 1.22031057e-11]",[0.56882176 0.57385984 0.57384501 0.57989541 0.57452797],"[3.45472281e-13 1.55975638e-12 2.87467642e-12 7.33695612e-12
 1.10007904e-11]",[0.51499082 0.5175662  0.51755433 0.5214747  0.5179224 ],"[1.03931402e-13 4.54312943e-13 8.37443764e-13 1.98897455e-12
 3.18831576e-12]",[0.15492912 0.1507524  0.15077267 0.14136651 0.15010741],"[4.28299029e-14 1.83730502e-13 3.38664578e-13 8.08165994e-13
 1.28673578e-12]",[0.06384595 0.06096638 0.06097289 0.05744046 0.06058013],"[9.88709685e-16 4.26800547e-15 7.86877427e-15 2.17730955e-14
 2.99993251e-14]",[0.00147386 0.00141623 0.00141669 0.00154752 0.00141238],1014
