epoch,higuchi_fd,lyapunov_exponent,hurst_exponent
643,"[0.9493476341362458, 0.948102846256469, 0.9481075599049232, 0.9413112179593212, 0.9478111526052364]","[-25.823915739625065, -24.38088428612665, -23.7692170341973, -23.033973030345045, -22.43859677687261]","[0.5011500019689261, 0.5149027488272363, 0.5148381171208168, 0.502134165373794, 0.5172633285534917]"
644,"[0.9435799112421683, 0.9414928169773807, 0.9415032927965885, 0.9339677111336845, 0.9411010194350297]","[-25.790846423533893, -24.373043509753924, -23.7613141991763, -23.095128891467894, -22.434918770807403]","[0.42713430368897065, 0.42047303795700436, 0.4204494154782965, 0.3861532478791883, 0.41886990298073856]"
645,"[0.9497652549752094, 0.9486858892091946, 0.9486912674068433, 0.9439156825631027, 0.9484232834247635]","[-25.802045087431623, -24.356263947078432, -23.74463867697919, -22.99430672590087, -22.413395536835864]","[0.3620739181011844, 0.34772914459013776, 0.347758048941588, 0.32606797763715556, 0.34518355060389333]"
646,"[0.9461504497606127, 0.9459638178174825, 0.9459692467754754, 0.9427491095852125, 0.9458813086953876]","[-25.786522114155247, -24.33070103035015, -23.71909365478846, -22.949684311124837, -22.386352740467963]","[0.3715222096037771, 0.3761313934488604, 0.37610602228570444, 0.37667453736165496, 0.37698567873253064]"
647,"[0.9442477700046514, 0.9433337892142701, 0.9433377715852492, 0.9379589615694717, 0.9430978335557073]","[-25.86852072550918, -24.41683904724704, -23.80520917225926, -23.025764573476625, -22.47274108980243]","[0.3494711005665793, 0.35335399491254266, 0.3533455078560968, 0.3601554766477984, 0.3539662626602127]"
648,"[0.9399125448911723, 0.9399876239413542, 0.940005286930198, 0.9375491363595261, 0.9399350865800317]","[-25.6908763801146, -24.21235626988286, -23.60081104181336, -22.771508202982556, -22.264295610804222]","[0.3193596690925926, 0.31045662819302355, 0.31047767589144193, 0.28873957082846713, 0.3089362438846204]"
649,"[0.9392212379516873, 0.9387916410601513, 0.9387936560801089, 0.9339987171759437, 0.9386882475972753]","[-25.863451286011795, -24.40573181198695, -23.794163685207966, -23.007901778452734, -22.460853547007666]","[0.49248317226101773, 0.49643816787860806, 0.496481473555555, 0.488753798452393, 0.4967160494047876]"
650,"[0.9544267940632629, 0.9524508933108213, 0.9524598094508043, 0.9436671602522767, 0.9520861877696305]","[-25.804929796265537, -24.395726218191882, -23.784012014854426, -22.995748919481073, -22.456394627315095]","[0.34716195486538, 0.34167073183860974, 0.34165513544244924, 0.3433778837227422, 0.3419084776782139]"
651,"[0.9496678253489476, 0.9487884170249867, 0.9487959878095785, 0.9441702604584506, 0.9486197407753402]","[-25.806670965962702, -24.36431443558367, -23.752653801760378, -23.03163391666166, -22.42239154368917]","[0.2322996033928754, 0.23050231552068806, 0.23048603925877437, 0.23678567845306153, 0.2301633109878774]"
652,"[0.951074402678422, 0.9498220359627836, 0.9498358698184676, 0.9438536585661594, 0.9495650848335702]","[-25.5947750155686, -24.1585766505632, -23.54691862539021, -22.830064563017633, -22.217448306202062]","[0.3962575650301942, 0.38272578606314206, 0.38283413261249943, 0.3315655189625041, 0.3803921273527226]"
653,"[0.9521412161247872, 0.9506794146322289, 0.9506797770388271, 0.9444379381255378, 0.9504214939222764]","[-25.71423908022061, -24.258831429000285, -23.64721700029758, -22.87561917476464, -22.314478730013917]","[0.24175439056925663, 0.2451782501890717, 0.24518857554948617, 0.2492221580294078, 0.2457339418144882]"
654,"[0.9532266320790492, 0.9515741122984375, 0.9515845560565575, 0.9439401697784232, 0.9512397150131805]","[-25.61178200872199, -24.178079863989538, -23.56639870624534, -22.87160352416392, -22.23761211473164]","[0.4277373670930733, 0.42443760875018893, 0.4244257842570792, 0.40947728521832094, 0.4240907565909678]"
655,"[0.9566163428924852, 0.9556209620342336, 0.9556224458549679, 0.9513729984122852, 0.9554215716282164]","[-25.239325414325315, -23.802835668600917, -23.191156844552378, -22.481466683175253, -21.861782665533568]","[0.4487035073847122, 0.4628043025304623, 0.4627964459554209, 0.4909263246017025, 0.46467924008408873]"
656,"[0.9435801046484905, 0.9429012124463374, 0.9429011449136899, 0.9385532110381599, 0.9427722952205511]","[-25.776717342755948, -24.312715921792236, -23.701139923052544, -22.888393226712672, -22.36658538541477]","[0.2972905353630711, 0.2968617701772116, 0.29682222946508735, 0.30266303878704365, 0.2976582928796322]"
657,"[0.9487715109249524, 0.9470929559997573, 0.947096629081863, 0.9391826018955663, 0.9468027468925735]","[-26.021491302021847, -24.595231253811367, -23.983536372137955, -23.282006253151046, -22.655538719242696]","[0.22775780324102152, 0.22273098700373029, 0.22275683540191926, 0.23016660973663414, 0.2219418970759233]"
658,"[0.9575558046515039, 0.9563030698820495, 0.9563167547556263, 0.9492549574891798, 0.9560778264290898]","[-25.637815693633918, -24.212589494257823, -23.60086751324834, -22.9280265116136, -22.273489082966588]","[0.40212174073049695, 0.4105055693901968, 0.410495857377113, 0.4057826874158426, 0.411701782489779]"
659,"[0.9557914094080475, 0.9543325474673158, 0.9543410773077609, 0.9486152804101237, 0.9540273831388054]","[-25.133432805278964, -23.672255385193115, -23.060659932952507, -22.292069577453134, -21.72731468600853]","[0.5186818378405551, 0.5333935280522817, 0.5333746220053206, 0.5306101451874691, 0.5339771890826033]"
660,"[0.9551559645612921, 0.9541275552685097, 0.954128402176302, 0.9493656108123583, 0.9539231206511823]","[-25.570059603748636, -24.127363272270948, -23.515722707169562, -22.77398311646333, -22.185028067735548]","[0.3658495668067009, 0.3868458580709468, 0.38675576336471607, 0.4488035070743812, 0.39024279381160243]"
661,"[0.9588529008294275, 0.9583058200739787, 0.9583133328598944, 0.953959065332633, 0.9581592568138961]","[-25.27410070825524, -23.842606202040567, -23.23090819396961, -22.541231515454943, -21.902485942975787]","[0.4708466643781662, 0.46949506468605195, 0.4695275422299696, 0.4578008753181963, 0.46921783020296454]"
662,"[0.9597368736855344, 0.9590444009337271, 0.9590463209425206, 0.9552175282330184, 0.9588900739565703]","[-25.16896583510301, -23.72350690762807, -23.11186098413738, -22.387233583983615, -21.781157470626322]","[0.534440900137812, 0.5254397057117808, 0.5254351456941977, 0.5061999422193881, 0.5239624438833222]"
663,"[0.9580733506410408, 0.9571203979381995, 0.9571197356843, 0.953341019144164, 0.956928125465345]","[-24.962955214412677, -23.50736452334067, -22.89574201638669, -22.140041602926388, -21.563284149580326]","[0.5476590370016994, 0.5626746663218276, 0.5626561230170432, 0.5902756145116179, 0.5642640020235693]"
664,"[0.9581198265322173, 0.9577387473496743, 0.95774340520264, 0.9533683351748728, 0.9576110695484298]","[-25.33708573118253, -23.901100243940963, -23.28942657962167, -22.565600231958392, -21.95985186728689]","[0.3508445813735273, 0.3608701371905463, 0.36079764360474076, 0.3824668169887056, 0.3623149970740706]"
665,"[0.9586044734136909, 0.9578638100908512, 0.9578617539896769, 0.9539494505898206, 0.9577122778287323]","[-25.126673104368816, -23.685129366475866, -23.073459099442484, -22.363669080717134, -21.743488051168484]","[0.25303217076398155, 0.2542567260144033, 0.25424994065730355, 0.25857076696014436, 0.25447779057337905]"
666,"[0.9566498903309709, 0.9562708165581277, 0.9562698043102195, 0.9531640233051735, 0.9561655736918476]","[-25.13102650594186, -23.688037426124765, -23.076363306690556, -22.356844075607135, -21.746065979810492]","[0.3605982844781099, 0.3477453995174685, 0.3477634747248779, 0.317117621346975, 0.3459413393011346]"
667,"[0.9576639136364078, 0.956990893389865, 0.9570013994289974, 0.9536175790298062, 0.9568587722006089]","[-24.8153461690949, -23.368118407903296, -22.756504011446008, -22.016318735876865, -21.425301776370677]","[0.49628825543807603, 0.511544026284991, 0.5114481123678027, 0.5693468349451493, 0.5155606770105997]"
668,"[0.9563012376900994, 0.9555872149844161, 0.9555848862130701, 0.9518211044927205, 0.9554131434758242]","[-24.7660063413206, -23.31751311786442, -22.705878531309363, -21.97588672865363, -21.374723353060872]","[0.7288219140690924, 0.7222264485182587, 0.7222238388745108, 0.7008709687796681, 0.7211384984543542]"
669,"[0.954920587561396, 0.9544825821434003, 0.9544857284521219, 0.951470987975586, 0.9543710737883289]","[-25.317411699773185, -23.87383550687996, -23.262163940684154, -22.54374914137857, -21.931794847999118]","[0.32005388703291904, 0.3252696412769095, 0.32525082122988963, 0.33834395240017856, 0.32609468306966527]"
670,"[0.9563520936684601, 0.955514356085063, 0.9555091716718712, 0.9512170935197469, 0.9553038334029121]","[-24.844283280214604, -23.382249738456593, -22.770635150181278, -22.002811698942118, -21.437210896627203]","[0.5539437332570094, 0.5669366570130366, 0.5669155906820803, 0.574325387763904, 0.5674886047671939]"
671,"[0.9515191026609371, 0.9512460842523818, 0.9512426602346873, 0.947762741612617, 0.9511098969755116]","[-25.37478422248206, -23.945505016694273, -23.333817307544845, -22.65282018839981, -22.005799445552007]","[0.26250831670703834, 0.2650045636389284, 0.2649947040766022, 0.26962496754076554, 0.2653900823701464]"
672,"[0.955852824453342, 0.9554362535248835, 0.9554382029343778, 0.9525635968784387, 0.9553286069644947]","[-25.02871687398515, -23.588023302057106, -22.976351616280724, -22.257504417780353, -21.64631034712786]","[0.3513738642438635, 0.36057251252806266, 0.36053193554123997, 0.39479004781800703, 0.36207088563021705]"
673,"[0.9538973242953023, 0.9534927386868165, 0.9534964726179573, 0.950196632691552, 0.953386266349347]","[-25.140071438061963, -23.708898141598144, -23.09720460757221, -22.42178451345652, -21.769064479608343]","[0.2082693624283118, 0.20694012750382487, 0.20694533261443793, 0.19827963079033853, 0.20647054895385994]"
674,"[0.9542792037270251, 0.9537967836961416, 0.9537960891040738, 0.9499376367215502, 0.9536789224212878]","[-24.978388588299982, -23.529956889750355, -22.91832060590631, -22.191719038490117, -21.587241693239285]","[0.4989105711235004, 0.5030928970769928, 0.5030799338810182, 0.5140213783660507, 0.5037204409678538]"
675,"[0.9549262316314696, 0.9546092987292857, 0.9546098242017276, 0.9519913964223073, 0.9544893478804508]","[-25.210160158903328, -23.76569025517886, -23.154051867241275, -22.42117200162154, -21.82332146471233]","[0.36269970197450296, 0.3735856991671053, 0.37354821862589443, 0.3994672373266122, 0.37562501300712103]"
676,"[0.9551594756080763, 0.9544418330958265, 0.9544437191048183, 0.9505121539944196, 0.9542861818505761]","[-24.850670428218315, -23.40430871462574, -22.79265830891663, -22.077429289851878, -21.462024768866517]","[0.5866946273405165, 0.5894312804729213, 0.5894213402134016, 0.591551959263406, 0.5895133622890547]"
677,"[0.9542371045674265, 0.9539280490678931, 0.9539383583779969, 0.9514032903005768, 0.9538636577655251]","[-25.037145767996606, -23.581460453796808, -22.969846596722835, -22.22271158194822, -21.63754516754835]","[0.47285193454720076, 0.4918025160064689, 0.49177129218238286, 0.5298926845553453, 0.4948398505871294]"
678,"[0.9542802403415115, 0.9533704946809153, 0.9533833387567701, 0.950142334114716, 0.9531936472575381]","[-25.295150556790393, -23.847906851274363, -23.23626079048395, -22.493619948147153, -21.905010277852405]","[0.2977476608764747, 0.2751453700912362, 0.27519649355406617, 0.20450291974720486, 0.2712729009893933]"
679,"[0.9533606278364062, 0.9528089046716215, 0.9528103717331764, 0.9502641740312185, 0.952688951869259]","[-25.27192135451518, -23.839878987795334, -23.228204991004592, -22.534346600795395, -21.899636835437665]","[0.43805939553356177, 0.43639751165793716, 0.4364126631423951, 0.39660436640452873, 0.4333798232349849]"
680,"[0.9547460259741862, 0.9542295737348655, 0.9542332718396112, 0.9516112621077757, 0.9541157722431153]","[-25.24638657576094, -23.802537687582177, -23.190880646613802, -22.453585093772226, -21.860133985458226]","[0.4161006811954734, 0.42829391286941493, 0.42826441325209424, 0.4175663119243483, 0.43009759810343906]"
681,"[0.9616044697301888, 0.9611899547144144, 0.9611973540365214, 0.9573571934816835, 0.9610666945248879]","[-25.17151311116152, -23.71165577234539, -23.100040186610993, -22.321191460894113, -21.76665120666661]","[0.3611544180146816, 0.3923060158965013, 0.3922487990645636, 0.48802944752605876, 0.3973302618987977]"
682,"[0.9616781976373883, 0.9610080300680558, 0.9610035961538892, 0.9574426993072207, 0.9608427206226082]","[-24.941179608754663, -23.501344244181844, -22.889678818555094, -22.18590166838732, -21.560024922165653]","[0.4136766099009767, 0.3966278848694527, 0.3966617696877233, 0.3660818063818562, 0.3937872973280773]"
683,"[0.9615492729623139, 0.9607234484686722, 0.9607322622699052, 0.9565238495964923, 0.9605626959513637]","[-25.10866753268242, -23.67032318947191, -23.058666035046002, -22.356272944590362, -21.729207798913336]","[0.3185996902286834, 0.33104432345679063, 0.3310039574024859, 0.36459768500677847, 0.33306192691752634]"
684,"[0.9600691572382467, 0.9596003339922853, 0.9595923521379836, 0.9561889569478267, 0.9594806794508542]","[-25.003985902937863, -23.56204493815922, -22.95039858451445, -22.24447453560107, -21.62045556006561]","[0.3507882188424154, 0.36158222743884344, 0.3615321741051023, 0.3673931521183721, 0.36346517818664675]"
685,"[0.9621118217128236, 0.9612397734118697, 0.9612394126660658, 0.9577005590192788, 0.9610447462444277]","[-25.068566571954946, -23.63554062055525, -23.023852304571022, -22.339683906856052, -21.69533369221715]","[0.37467733237906575, 0.3860310027645566, 0.38599381186248233, 0.4098231591649844, 0.38810970539212897]"
686,"[0.9633428064429338, 0.9629443536638186, 0.9629439540492618, 0.9593599619459485, 0.9628194644264599]","[-24.949702454984852, -23.499131584161866, -22.88747933905093, -22.148398850488356, -21.555914694264015]","[0.25705549325633276, 0.25642725089667456, 0.25642637888292086, 0.2641853898884977, 0.2563177031869138]"
687,"[0.9638030061676023, 0.962963236186806, 0.9629761183454494, 0.9585090124028055, 0.9628035491299125]","[-24.815459753414356, -23.380378907810027, -22.768704217230166, -22.075978174163488, -21.439801987731784]","[0.4414303280993818, 0.43069444127213136, 0.430704611833659, 0.39671672616106524, 0.42896934181564256]"
688,"[0.9605911997736816, 0.9599940873216977, 0.9599946441634226, 0.9562563644881602, 0.9598523477428756]","[-25.03917097340908, -23.59681204723506, -22.985152639069696, -22.277328489079412, -21.65511736749302]","[0.5803418047041995, 0.5816440823355101, 0.5816243261498808, 0.5743070162834557, 0.5817455110135903]"
689,"[0.9590034824863033, 0.9586302251923333, 0.9586361161481087, 0.9564680804457191, 0.9585610301749178]","[-25.13629078728255, -23.700532776319125, -23.08885752159693, -22.39070527941874, -21.759772528162973]","[0.3041576349675474, 0.3226623336798982, 0.3225922357033635, 0.404985985125569, 0.3257921108469755]"
690,"[0.9635414353108566, 0.9633404965173846, 0.9633437683574876, 0.9602610372021424, 0.963249184583584]","[-24.8308924439999, -23.383409555129965, -22.77174470972663, -22.040498115199604, -21.44069345154661]","[0.47960422874997244, 0.49945573154650613, 0.4993979231824385, 0.5181655251893227, 0.5023341312220878]"
691,"[0.9605032099143608, 0.9598205208058433, 0.9598251617173705, 0.9562617187761155, 0.9596939725301644]","[-25.163357680933775, -23.733192542665215, -23.121501078558584, -22.44602038887938, -21.793480422030886]","[0.27889215707191156, 0.2906398672655763, 0.29059780867104507, 0.3247503969156769, 0.2927027584543028]"
692,"[0.9621403597107595, 0.9613412113630682, 0.961339801331133, 0.9577224020429859, 0.9611902000437622]","[-24.447115144698202, -22.969473213660383, -22.357927403305048, -21.559205513370763, -21.022130037305676]","[0.8929222587044704, 0.8924129796299516, 0.8924468511459308, 0.880357072827146, 0.8915086254544514]"
693,"[0.9594642376061965, 0.9587559896649801, 0.9587607172689926, 0.9551704597327174, 0.9586124451656375]","[-25.127814404642123, -23.694923071133026, -23.083222676689015, -22.390775807531544, -21.754574833268777]","[0.517659807205384, 0.4907773836014428, 0.49085968116248746, 0.4166956155862822, 0.4862291526515476]"
694,"[0.9626974976849976, 0.9617493248723326, 0.9617514721970165, 0.9565803354848652, 0.9615344370169555]","[-25.226533139313222, -23.77927144949298, -23.167615293782124, -22.437514221059896, -21.836603160747675]","[0.2816572697503902, 0.2837335260843954, 0.2837612109105435, 0.35850469538867075, 0.2874523688172435]"
695,"[0.9599113721760106, 0.9591658226948515, 0.959162750525613, 0.9561196006406374, 0.9590181579109411]","[-25.04907986202836, -23.609381784692168, -22.997703708169542, -22.282112956797707, -21.667835460326636]","[0.2173658447961767, 0.2088538986785335, 0.2088741722334335, 0.20100079266851317, 0.20743548324963615]"
696,"[0.9616696372448285, 0.9611467138600543, 0.9611533954073733, 0.9576464305743155, 0.9610149361850497]","[-25.13865839183145, -23.699644325968713, -23.08797946110845, -22.377314805142888, -21.75827258103589]","[0.3161579160143916, 0.3284201665770306, 0.32841788128333393, 0.3012343848960504, 0.3285279246070877]"
697,"[0.9643063465590127, 0.9634354933638849, 0.9634345902855712, 0.9591408007016711, 0.963249511834695]","[-24.4965224552991, -23.048073459221083, -22.436445602150847, -21.675051813986567, -21.10471127130436]","[0.5958523731958025, 0.5806087543314886, 0.5806557474285085, 0.5613083278804766, 0.578118416541416]"
698,"[0.9605830762210046, 0.9600362405285229, 0.9600433530759702, 0.9567275483096872, 0.9598869214756758]","[-25.12823714802855, -23.679964265596688, -23.068349029245912, -22.291871677299817, -21.736329719790728]","[0.35449445991656525, 0.36764202872595225, 0.36761637030291777, 0.4505009222322025, 0.3698385139461193]"
699,"[0.9633670899778806, 0.9626988267346676, 0.9627022220567181, 0.9587144883913934, 0.9625530426838032]","[-25.083415098270294, -23.632599023038498, -23.020949025724615, -22.253464856312668, -21.688825025364267]","[0.379476310676997, 0.37486992594322893, 0.3748851930074708, 0.35697927214481384, 0.37327448051521056]"
700,"[0.96029938731816, 0.9593359464854548, 0.9593358383638915, 0.9561167056980984, 0.9591743304794995]","[-25.015954956226892, -23.524844712189186, -22.913336732729853, -22.04164771028549, -21.574542440350484]","[0.2453464010712489, 0.24718834072239243, 0.24718752297667812, 0.26130773804401536, 0.24766203042313542]"
701,"[0.9614314858613693, 0.9607792322854478, 0.9607679557845028, 0.9572214235665482, 0.9606084207861391]","[-24.680556600086128, -23.21042230207178, -22.598834304631772, -21.817758175761387, -21.26422855659323]","[0.15992679124626, 0.1583897482255167, 0.15839276727778864, 0.15459316975557652, 0.15815107491991032]"
702,"[0.9630058731178008, 0.9624129315115997, 0.9624132053352221, 0.9594741982342725, 0.9623039869859127]","[-24.82901454863819, -23.39130833874772, -22.779626246417443, -22.073144712237035, -21.450173125184463]","[0.8024142719056111, 0.7827397060323503, 0.7827818963783187, 0.7276067392632731, 0.7791532067699038]"
703,"[0.9617868942113987, 0.9613758180438561, 0.961376140927697, 0.9584640238187311, 0.9612951037408904]","[-25.103274517902914, -23.666783567871043, -23.055095738388655, -22.351786661532337, -21.725833012676848]","[0.4816159584463213, 0.47617983632086613, 0.47619805609286914, 0.44833545794301544, 0.47517149748001714]"
704,"[0.9613494881548748, 0.9610007206511298, 0.9610060488222082, 0.957301470344848, 0.960858189439733]","[-24.8010155232396, -23.357043577046777, -22.745410009215945, -22.02568748154207, -21.41496784020756]","[0.5814702986767621, 0.5844074427564344, 0.5844150667373379, 0.5953023353169044, 0.5849544410650659]"
705,"[0.9605001320452367, 0.9598773718003066, 0.9598792771152206, 0.9557820528771853, 0.9596964056473773]","[-25.12987132268399, -23.6957672274122, -23.084115725762324, -22.38568484491042, -21.75523118056831]","[0.36269623500417963, 0.3561132716445398, 0.356128675822242, 0.3617968834287684, 0.35635058100460004]"
706,"[0.9632074888670434, 0.9626896000396207, 0.9626926652781035, 0.9596897196342135, 0.9625916230540694]","[-24.564940722204792, -23.09002301311136, -22.478462493158805, -21.676732968716905, -21.142917734664096]","[0.586838531029821, 0.5986299788840426, 0.598643094425624, 0.6113263292679184, 0.5996565756566586]"
707,"[0.9598529492659098, 0.9592792225884533, 0.9592829427104056, 0.9554041887708364, 0.9591284774787358]","[-25.1693884787964, -23.722726841338982, -23.111088767283213, -22.389747124472716, -21.780293817943317]","[0.4034490700536316, 0.41798302087132616, 0.4179702792329961, 0.4571702626967255, 0.42063937665344525]"
708,"[0.9628203866324693, 0.9622039144847048, 0.9622107881524083, 0.9578215997074445, 0.9620405441355958]","[-24.98969804114869, -23.544882370391463, -22.93323839849313, -22.217568617504135, -21.602778682245766]","[0.6182365592838339, 0.6253644990165724, 0.6253553848545882, 0.6227578770003505, 0.6263311424375352]"
709,"[0.9658293152486596, 0.9652963499747066, 0.9652997819489503, 0.9609755376012425, 0.9651552918231368]","[-24.76968453120379, -23.318907072812628, -22.707262486711368, -21.96632793270179, -21.37565007196222]","[0.5954489478698111, 0.6103587015741901, 0.6103172968953384, 0.6222224116752669, 0.6124251048386538]"
710,"[0.9603456248832807, 0.9597675125361531, 0.9597719066750454, 0.9560417235801989, 0.9596176643644717]","[-24.79947563373422, -23.35722148179786, -22.745563964151327, -22.033543274485446, -21.41547308030349]","[0.33360888052502485, 0.33482987165572514, 0.33481367233121917, 0.3436457178358804, 0.33501865225137495]"
711,"[0.960722818421764, 0.9602091420512117, 0.9602136292669539, 0.9567490676451406, 0.9601040081745263]","[-25.219225185997203, -23.792015838877873, -23.180321165429586, -22.499129556324924, -21.852544741612896]","[0.4155796416925005, 0.4262544657957977, 0.42620688535009116, 0.45790604673666857, 0.4280144237053695]"
712,"[0.945708298828316, 0.9457513222826843, 0.9457544282418959, 0.9446955211553278, 0.9457217835863643]","[-23.098693890256815, -21.619463207934558, -21.007929507741217, -20.160187660798275, -19.670958282550977]","[0.7945912669790469, 0.803898680301868, 0.8038749182719691, 0.8219484381326819, 0.8053002154648696]"
713,"[0.9074517059233992, 0.9076664615885007, 0.9076651829777673, 0.9101705808782171, 0.9077119966522468]","[-21.917358904201052, -20.42895857266985, -19.817556196251136, -18.65089657948649, -18.471798329008763]","[0.32366699756217227, 0.31435611715473305, 0.31438239261610096, 0.28252719442651125, 0.31288812262781973]"
714,"[0.9504126744821909, 0.948588713023568, 0.9486060670688188, 0.9417923964704555, 0.9482638939787879]","[-25.649096699035777, -24.230661339019058, -23.618959765610256, -22.915613951625676, -22.29184551224199]","[0.35198960766232973, 0.35966534244100284, 0.35966244401055664, 0.39598537628242647, 0.3609598041044474]"
715,"[0.9456262261330087, 0.9443190600747338, 0.9443211046407565, 0.9390469422401639, 0.9440487061846307]","[-25.45628218326609, -24.07990781834939, -23.468125442675234, -22.754772484744393, -22.14597991048725]","[0.540099919127376, 0.5347758186681539, 0.5347850510428872, 0.4986906275783458, 0.5359801447104154]"
716,"[0.9462169798630726, 0.9445911429298648, 0.9445959681210275, 0.9384181268084162, 0.9442767576913448]","[-24.439064487677836, -23.16677349328228, -22.554644291546033, -22.151433247224535, -21.251387745681548]","[0.15101612724960242, 0.14530165027521602, 0.14532139632367327, 0.20272194556213896, 0.14431101185600434]"
717,"[0.950165175138309, 0.9485558759349241, 0.9485631367589359, 0.9410634992480869, 0.9482069877438044]","[-25.46409146595578, -24.029775358520812, -23.41809955768452, -22.69329343732679, -22.088707480629083]","[0.42229414589712005, 0.39977265273348117, 0.3998305649546445, 0.31136604187983064, 0.39628288333491324]"
718,"[0.9598737536618692, 0.9595206407334395, 0.9595215806086456, 0.9562400548317705, 0.9594367560525663]","[-25.11223208782404, -23.689653690201744, -23.07793550685575, -22.39825892210341, -21.750752068963195]","[0.33549523204887705, 0.3403861128337047, 0.3403909849734675, 0.33688641655460905, 0.3412930954994282]"
719,"[0.9605083983085274, 0.9603821319347743, 0.9603860839774658, 0.9581923136214214, 0.9603284779942999]","[-25.088046232016804, -23.654422276222533, -23.042745004608037, -22.288892864075855, -21.71287809897041]","[0.2783491270317738, 0.28216453536667446, 0.2821578669351031, 0.3712537620433984, 0.28277480614815653]"
720,"[0.9593788228550382, 0.9584709915951034, 0.9584784319010763, 0.9545584107892306, 0.9583261689414418]","[-24.40899435466016, -22.992116238940547, -22.380391108604027, -21.735215307445078, -21.054480974742148]","[0.6159826525318408, 0.6647307745796015, 0.6646042503364121, 0.5821808939578239, 0.6700084971071827]"
721,"[0.9637864725159903, 0.962971222498658, 0.962977743002681, 0.9582087155844936, 0.9627979670435153]","[-24.79219222297394, -23.38783401107237, -22.776059780620404, -22.162352790986382, -21.452197947835735]","[0.68224014662575, 0.6785583039137161, 0.6785940445230405, 0.6139364326374742, 0.6776701584918272]"
722,"[0.961442629142465, 0.9605426276313125, 0.9605453715527023, 0.9558019511583433, 0.960356873294932]","[-24.198626107773546, -22.768930670694026, -22.157234563360113, -21.47989394339674, -20.829248838578764]","[0.7380716981490717, 0.7328427983179164, 0.7328592886973299, 0.676828668085311, 0.7319937599766987]"
723,"[0.9607653193305453, 0.9596454178386729, 0.9596473156498836, 0.9554479316842062, 0.9594288337754674]","[-25.058967610485144, -23.645073719712958, -23.033343349119367, -22.363487695533436, -21.707372652922448]","[0.4571296879718317, 0.46365606505596074, 0.4636592521551151, 0.4386563797360488, 0.46488091850794294]"
724,"[0.9595883780457017, 0.958893891986534, 0.9588965623042719, 0.9552551758202668, 0.9587168014948039]","[-24.497804135245172, -23.023392930084484, -22.411839617535012, -21.603700879235387, -21.076223159877028]","[0.6958722497725958, 0.7287463039584812, 0.7286490437527603, 0.8115763315009232, 0.7338742614364502]"
725,"[0.96225039446879, 0.961769195617638, 0.9617740374113567, 0.9583660188559381, 0.9616619374730586]","[-24.40207237956962, -22.957417152575577, -22.345781434056164, -21.627168385048666, -21.015281289762655]","[0.6450535999169252, 0.6825316436498174, 0.6824172866172326, 0.7822084246963916, 0.6882347683329761]"
726,"[0.9618265281110654, 0.9613381068065808, 0.9613477114764425, 0.9569260169117733, 0.9612346548803995]","[-25.102258152093857, -23.685687324240018, -23.073962537074575, -22.399670408110804, -21.74759181568316]","[0.435211351779784, 0.4570152754493151, 0.4569736844164202, 0.5240504781402512, 0.46098942076160854]"
727,"[0.9608452958215691, 0.960259955401285, 0.9602692108569862, 0.9567969983129886, 0.9601205076754196]","[-24.42659381708503, -23.003099748673993, -22.39137972693515, -21.72319563018698, -21.06428559992079]","[0.5981101206199231, 0.577582575059542, 0.5776416068275689, 0.5214370715280197, 0.5743495198807942]"
728,"[0.9578898485006583, 0.9572735819119732, 0.9572768477634939, 0.9540441292956238, 0.957128521968538]","[-24.796608697044725, -23.400385868103307, -22.788598705057648, -22.199868821020882, -21.466157629530333]","[0.18970048553700078, 0.1953487785960414, 0.1953288767365715, 0.22060510735545535, 0.1963490488178449]"
729,"[0.9609933885462765, 0.960196978230689, 0.9602098223216874, 0.9567161413830948, 0.9600588911494942]","[-24.83095919134072, -23.405292302582495, -22.793603003999007, -22.111354095490807, -21.465987068009657]","[0.44622891273353654, 0.43953588391770154, 0.4395858377298629, 0.351348606163651, 0.43647156040023555]"
730,"[0.9615527936965508, 0.9608873318081805, 0.9608997307761525, 0.9568038256592019, 0.9607415496059192]","[-25.07244931925216, -23.67482974376124, -23.063060794693644, -22.43726299765769, -21.73982028842549]","[0.24129296138980422, 0.24383236392400778, 0.24381671874892377, 0.2661589880888365, 0.2442704715881299]"
731,"[0.9592143422865207, 0.9586629420323004, 0.958674592712965, 0.9544791100964338, 0.9585048872091988]","[-25.077438137737857, -23.662443665881995, -23.050694941996152, -22.393789749937692, -21.724825049359072]","[0.3436625635775657, 0.3322241160634011, 0.33223049346837463, 0.31052320991621285, 0.3304605870623159]"
732,"[0.9603696429694738, 0.9599028025864743, 0.959904256037107, 0.9564903637818156, 0.9597726239514928]","[-24.749016750835814, -23.317305305266956, -22.70561590008525, -22.006872695272865, -21.37700491367209]","[0.6060447677166173, 0.5920691350552779, 0.5921095251442584, 0.5495348217443667, 0.5893285694661691]"
733,"[0.9605142610940828, 0.9598626716021287, 0.9598576829675081, 0.9552481984004201, 0.9596748413626599]","[-24.913040902538196, -23.50497400003429, -22.89321933601035, -22.261380122892394, -21.568611347171547]","[0.3614409127782422, 0.3783217642367703, 0.37824726464915526, 0.4335926109654331, 0.38124850027214907]"
